index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
99,7,0,0,0,10.0,9,10.0,6.981631652954768,0,,6.705340596991431,25,5.2,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,56790,995,0,0.0,9950.0,False,-0.19290978465398287,7,6.2010000000000005,96576,253,0,0.0,1766.3528081975562,False,-0.1494298670451578,18,11.972000000000001,58277,169,0,0.0,1179.8957493493558,False,-0.4862416292869265,0,0.3350000000000001,175357,76,229,1.0,9669.605885371351,False,0.15325706221398094,0,0.38000000000000006,174992,33,286,1.0,11661.276239700719,False,0.15729451070651643,0.3333333333333333,639086,0.0,0.0,9,0,0,4,3,3.0,14,18,8,77.0,18.0,5,2,8,890,0.7336446280241944,116.50837452913402
100,8,0,0,0,10.0,12,10.0,6.981631652954768,0,,7.031967267770113,31,8.96774193548387,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,56670,1007,0,0.0,10070.0,False,-0.19369381141542966,6,6.254000000000001,96456,253,0,0.0,1766.3528081975562,False,-0.1504771610991458,25,12.204000000000002,57233,169,0,0.0,1179.8957493493558,False,-0.49535308755662216,0,0.3350000000000001,175474,87,230,1.0,9811.781152296002,False,0.15446085388520664,0,0.3800000000000001,175397,33,285,1.0,11632.054919836415,False,0.15979306644597752,0.3333333333333333,638324,0.0,0.0,9,0,0,6,5,5.0,12,18,6,87.0,6.0,6,2,6,920,0.7232527299784124,117.23162725911243
101,6,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.0009055382973235,3,5.0,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,56560,1018,0,0.0,10180.0,False,-0.19441250261342255,0,6.248000000000001,96456,253,0,0.0,1766.3528081975562,False,-0.1504771610991458,3,12.209,57140,169,0,0.0,1179.8957493493558,False,-0.49616474044846287,0,0.3350000000000001,175874,77,230,1.0,9739.069726448895,False,0.15678823690350124,0,0.3800000000000001,175782,26,285,1.0,11582.023543995732,False,0.16209702502462703,0.3333333333333333,638906,0.0,0.0,9,0,0,4,1,1.0,12,16,8,62.0,6.0,4,2,8,910,0.6852818749612197,117.91690913407365
102,8,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.442694731050976,18,11.777777777777779,40.00000000000001,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,56450,1029,0,0.0,10290.0,False,-0.19513119381141544,11,6.358000000000002,96176,253,0,0.0,1766.3528081975562,False,-0.1529208472251178,7,12.276000000000003,56908,169,0,0.0,1179.8957493493558,False,-0.4981895089528397,0,0.3350000000000001,176086,81,231,1.0,9842.85827321513,False,0.15847720349069777,0,0.3800000000000001,176158,20,284,1.0,11508.853894621021,False,0.16426933775783387,0.3333333333333333,638872,0.0,0.0,9,0,0,4,6,6.0,14,18,5,102.0,6.0,6,2,5,910,0.7216233459766954,118.63853248005034
103,5,0,0,0,10.0,7,10.0,6.981631652954768,0,,7.431920322184018,9,7.222222222222222,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,56380,1036,0,0.0,10360.0,False,-0.19558854275559273,3,6.377000000000002,96116,253,0,0.0,1766.3528081975562,False,-0.15344449425211182,6,12.329000000000002,56695,169,0,0.0,1179.8957493493558,False,-0.5000484558986684,0,0.3350000000000001,176021,80,241,1.0,10234.553625774723,False,0.15931465005752066,0,0.38000000000000006,176158,10,294,1.0,11834.319203221841,False,0.16531085340815707,0.3333333333333333,638464,0.0,0.0,2,0,0,3,4,4.0,13,16,4,60.0,3.0,4,1,4,70,0.6622442550142296,119.30077673506457
104,4,0,0,0,10.0,12,10.0,6.981631652954768,0,,7.313853319290333,5,3.4,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,56260,1048,0,0.0,10480.0,False,-0.19637256951703952,0,6.374000000000002,96116,253,0,0.0,1766.3528081975562,False,-0.15344449425211182,5,12.373000000000003,56523,169,0,0.0,1179.8957493493558,False,-0.5015495773760512,0,0.3350000000000001,176012,73,251,1.0,10573.911292308196,False,0.16034302091672165,0,0.38000000000000006,176150,2,304,1.0,12174.627706638583,False,0.1663486671871235,0.3333333333333333,638155,0.0,0.0,4,0,0,8,2,2.0,10,18,4,62.0,0.0,4,0,4,120,0.6672484389855526,119.96802517405013
105,4,0,0,0,10.0,9,10.0,6.981631652954768,0,,7.444704703878737,11,9.272727272727273,40.00000000000001,1,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,56170,1057,0,0.0,10570.0,False,-0.1969605895881246,4,6.4140000000000015,96036,253,0,0.0,1766.3528081975562,False,-0.15414269028810382,7,12.438000000000004,56293,169,0,0.0,1179.8957493493558,False,-0.5035568909795283,0,0.3350000000000001,176008,64,261,1.0,10916.46110104824,False,0.16141360771171173,0,0.38000000000000006,176092,2,313,1.0,12534.889409407759,False,0.16713032464641572,0.3333333333333333,637693,0.0,0.0,4,0,0,7,4,4.0,8,15,6,46.0,10.0,3,1,6,130,0.6807531359954737,120.6487783100456
106,6,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.711010358404105,12,11.0,40.00000000000001,2,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,56070,1067,0,0.0,10670.0,False,-0.1976139452226636,8,6.490000000000001,95852,253,0,0.0,1766.3528081975562,False,-0.15574854117088544,4,12.471000000000004,56153,169,0,0.0,1179.8957493493558,False,-0.5047787340425143,0,0.3350000000000001,175944,58,271,1.0,11287.23860078744,False,0.1621905155997191,0,0.38000000000000006,176104,0,321,1.0,12840.000000000002,False,0.16818350549774075,0.3333333333333333,637217,0.0,0.0,4,0,0,9,3,3.0,8,17,5,95.0,0.0,6,0,5,180,0.7077540300088003,121.3565323400544
107,5,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.778769601690408,8,9.0,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,55960,1078,0,0.0,10780.0,False,-0.1983326364206565,4,6.522000000000001,95772,253,0,0.0,1766.3528081975562,False,-0.15644673720687743,4,12.507000000000001,56011,169,0,0.0,1179.8957493493558,False,-0.5060180320064,0,0.3350000000000001,175874,54,281,1.0,11660.053558491283,False,0.16293554253706108,0,0.38000000000000006,176102,0,323,0.2,12920.000000000002,False,0.16842671172382012,0.19999999999999998,636813,0.0,0.0,3,0,0,9,3,3.0,7,16,5,65.0,3.0,4,1,5,110,0.6766541669494472,122.03318650700385
108,5,0,0,0,10.0,8,10.0,6.981631652954768,0,,7.854068364727557,9,9.0,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,55880,1086,0,0.0,10860.0,False,-0.1988553209282877,4,6.558000000000001,95692,253,0,0.0,1766.3528081975562,False,-0.15714493324286943,5,12.553,55844,169,0,0.0,1179.8957493493558,False,-0.5074755162315334,0,0.3350000000000001,175793,53,291,1.0,12056.265623330562,False,0.16368504033169023,0,0.3800000000000001,176102,0,323,0.0,12920.000000000002,False,0.16842671172382012,0.16666666666666666,636405,0.0,0.0,3,0,0,6,3,3.0,9,15,7,47.0,20.0,3,2,7,80,0.6821042310330085,122.71529073803686
109,7,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.9018423602599,13,8.384615384615385,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,55780,1096,0,0.0,10960.0,False,-0.19950867656282667,4,6.594000000000001,95612,253,0,0.0,1766.3528081975562,False,-0.15784312927886146,9,12.638000000000002,55537,169,0,0.0,1179.8957493493558,False,-0.5101548435196527,0,0.3350000000000001,175788,48,301,1.0,12419.288433292477,False,0.16481474224393736,0,0.3800000000000001,175998,0,331,0.8,13240.000000000002,False,0.168785120899095,0.3,635809,0.0,0.0,3,0,0,10,3,3.0,9,19,6,94.0,3.0,6,1,6,100,0.8048230560380034,123.52011379407486
110,6,0,0,0,10.0,13,10.0,6.981631652954768,0,,7.463006542329294,13,3.076923076923077,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,55650,1109,0,0.0,11090.0,False,-0.20035803888772738,0,6.5900000000000025,95612,253,0,0.0,1766.3528081975562,False,-0.15784312927886146,13,12.759,55031,169,0,0.0,1179.8957493493558,False,-0.5145709334473021,0,0.3350000000000001,175784,40,311,1.0,12738.520261693173,False,0.16581070959158367,0,0.3800000000000001,175962,1,341,1.0,13647.463006542332,False,0.16985863000186358,0.3333333333333333,635133,0.0,0.0,4,0,0,11,3,3.0,7,18,7,71.0,12.0,5,1,7,130,0.7151077809976414,124.2352215750725
111,7,0,0,0,9.999999999999998,12,10.0,6.981631652954768,0,,7.552994875903371,8,9.0,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,55530,1121,0,0.0,11209.999999999998,False,-0.20114206564917417,4,6.630000000000002,95532,253,0,0.0,1766.3528081975562,False,-0.15854132531485346,4,12.786000000000001,54895,169,0,0.0,1179.8957493493558,False,-0.5157578667084886,0,0.3350000000000001,175720,34,321,1.0,13096.801825780716,False,0.1665476294618125,0,0.38000000000000006,175954,0,346,0.5,13840.000000000002,False,0.17042356284320878,0.25,634725,0.0,0.0,4,0,0,12,2,2.0,7,19,5,86.0,3.0,6,1,5,120,0.7831660210504197,125.01838759612292
112,5,0,0,0,9.999999999999998,12,10.0,6.981631652954768,0,,7.864471618570658,17,10.117647058823529,40.00000000000001,2,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,55410,1133,0,0.0,11329.999999999998,False,-0.20192609241062096,7,6.6960000000000015,95374,253,0,0.0,1766.3528081975562,False,-0.15992026248593766,10,12.882000000000001,54560,169,0,0.0,1179.8957493493558,False,-0.5186815626092051,0,0.3350000000000001,175612,37,331,1.0,13530.985449887115,False,0.16724583493301304,0,0.38000000000000006,175970,0,348,0.4,13920.000000000002,False,0.17078197201848366,0.2333333333333333,634020,0.0,0.0,5,0,0,9,4,4.0,6,15,7,42.0,18.0,3,2,7,200,0.6758550460217521,125.69424264214467
113,7,0,0,0,10.0,8,10.0,6.981631652954768,0,,8.040321867265547,21,9.095238095238095,40.00000000000001,2,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,55330,1141,0,0.0,11410.0,False,-0.20244877691825214,11,6.799000000000001,95094,253,0,0.0,1766.3528081975562,False,-0.1623639486119097,10,12.972000000000003,54161,169,0,0.0,1179.8957493493558,False,-0.5221638153387151,0,0.3350000000000001,175574,39,339,1.0,13873.572552823358,False,0.16809893550178356,0,0.38000000000000006,175897,0,357,0.9,14280.000000000002,False,0.17146678954981248,0.31666666666666665,633150,0.0,0.0,4,0,0,10,8,8.0,8,18,6,73.0,18.0,5,2,6,160,0.7232799729681574,126.41752261511283
114,6,0,0,0,10.0,8,10.0,6.981631652954768,0,,8.168742878752814,6,11.0,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,55250,1149,0,0.0,11490.0,False,-0.20297146142588335,4,6.828000000000001,95014,253,0,0.0,1766.3528081975562,False,-0.1630621446479017,2,12.982000000000005,54091,169,0,0.0,1179.8957493493558,False,-0.5227747368702081,0,0.3350000000000001,175572,31,349,1.0,14213.231029241339,False,0.1691730701241675,0,0.38000000000000006,175833,0,361,0.4,14440.000000000002,False,0.17156919217131958,0.2333333333333333,632854,0.0,0.0,3,0,0,11,2,2.0,7,18,5,85.0,0.0,6,0,5,80,0.695689620974008,127.11321223608684
115,5,0,0,0,10.0,10,10.0,6.981631652954768,0,,8.232296134199165,9,9.11111111111111,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,55150,1159,0,0.0,11590.0,False,-0.20362481706042232,4,6.864,94934,253,0,0.0,1766.3528081975562,False,-0.1637603406838937,5,13.030000000000001,53920,169,0,0.0,1179.8957493493558,False,-0.524267130897141,0,0.3350000000000001,175560,24,359,1.0,14557.575107220782,False,0.1701981974169604,0,0.38000000000000006,175763,0,367,0.6,14680.000000000002,False,0.1718892003635293,0.26666666666666666,632421,0.0,0.0,3,0,0,11,3,3.0,5,16,5,65.0,3.0,4,1,5,100,0.6738749780342914,127.78708721412113
116,5,0,0,0,10.0,9,10.0,6.981631652954768,0,,7.943251413857431,5,1.0,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,55060,1168,0,0.0,11680.0,False,-0.20421283713150742,0,6.860000000000001,94934,253,0,0.0,1766.3528081975562,False,-0.1637603406838937,5,13.075000000000001,53741,169,0,0.0,1179.8957493493558,False,-0.5258293445276732,0,0.3350000000000001,175559,15,369,1.0,14879.148771207863,False,0.17122085932186373,0,0.3800000000000001,175759,0,371,0.4,14840.000000000002,False,0.17237561281568808,0.2333333333333333,632147,0.0,0.0,2,0,0,11,2,2.0,4,15,4,59.0,3.0,4,1,4,90,0.6593887570197694,128.4464759711409
117,4,0,0,0,10.0,11,10.0,6.981631652954768,0,,8.657745505510345,13,14.846153846153847,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,54950,1179,0,0.0,11790.0,False,-0.20493152832950032,8,6.940000000000001,94750,253,0,0.0,1766.3528081975562,False,-0.1653661915666753,5,13.120000000000001,53626,169,0,0.0,1179.8957493493558,False,-0.5268330013294117,0,0.3350000000000001,175430,14,379,1.0,15281.208437077146,False,0.17168186205431538,0,0.3800000000000001,175695,0,375,0.4,15000.000000000002,False,0.17247801543719518,0.2333333333333333,631545,0.0,0.0,3,0,0,10,3,3.0,6,16,6,47.0,16.0,3,1,6,110,0.6761402079719119,129.1226161791128
118,6,0,0,0,10.0,12,10.0,6.981631652954768,0,,8.809409213500825,6,11.666666666666666,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,54830,1191,0,0.0,11910.0,False,-0.2057155550909471,4,6.972000000000002,94670,253,0,0.0,1766.3528081975562,False,-0.1660643876026673,2,13.135000000000002,53560,169,0,0.0,1179.8957493493558,False,-0.5274090130591051,0,0.3350000000000001,175360,10,389,1.0,15648.094092135012,False,0.17240791473744937,0,0.3800000000000001,175695,0,375,0.0,15000.000000000002,False,0.17247801543719518,0.16666666666666666,631209,0.0,0.0,4,0,0,10,2,2.0,8,18,7,93.0,0.0,6,0,7,120,0.7244316130527295,129.84704779216554
119,7,0,0,0,10.0,7,10.0,6.981631652954768,0,,9.237499040784115,9,14.333333333333334,40.00000000000001,1,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,54760,1198,0,0.0,11980.0,False,-0.2061729040351244,8,7.048000000000001,94486,253,0,0.0,1766.3528081975562,False,-0.16767023848544893,1,13.143000000000004,53525,169,0,0.0,1179.8957493493558,False,-0.5277144738248516,0,0.3350000000000001,175335,5,398,1.0,15966.187495203923,False,0.17326583559004366,0,0.38000000000000006,175631,0,379,0.4,15160.000000000002,False,0.1725804180587023,0.2333333333333333,630831,0.0,0.0,3,0,0,11,3,3.0,7,18,9,76.0,18.0,5,2,9,110,0.7331102699972689,130.5801580621628
120,9,0,0,0,10.0,9,10.0,6.981631652954768,0,,8.737375194862484,18,5.833333333333333,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,54670,1207,0,0.0,12070.0,False,-0.2067609241062095,4,7.080000000000002,94406,253,0,0.0,1766.3528081975562,False,-0.16836843452144093,14,13.282,52958,169,0,0.0,1179.8957493493558,False,-0.5326629382299449,0,0.3350000000000001,175298,5,408,1.0,16363.686875974316,False,0.17430106011025656,0,0.38000000000000006,175563,0,387,0.8,15480.000000000004,False,0.17316923313236818,0.3,629989,0.0,0.0,3,0,0,12,5,5.0,8,20,10,107.0,18.0,7,2,10,90,0.7744899940444157,131.35464805620722
121,10,0,0,0,10.0,7,10.0,6.981631652954768,0,,8.363889975773693,6,1.5,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,54600,1214,0,0.0,12140.0,False,-0.2072182730503868,0,7.076000000000001,94406,253,0,0.0,1766.3528081975562,False,-0.16836843452144093,6,13.328000000000003,52746,169,0,0.0,1179.8957493493558,False,-0.5345131577253238,0,0.3350000000000001,175298,0,413,0.5,16520.000000000004,False,0.17480127491263778,0,0.38000000000000006,175554,0,393,0.6,15720.000000000004,False,0.17387965131907376,0.18333333333333335,629698,0.0,0.0,2,0,0,11,2,2.0,9,20,7,104.0,21.0,7,3,7,70,0.762189392989967,132.1168374491972
122,7,0,0,0,10.0,9,10.0,6.981631652954768,0,,8.535333439773522,30,9.133333333333333,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,54510,1223,0,0.0,12230.0,False,-0.2078062931214719,11,7.186000000000001,94126,253,0,0.0,1766.3528081975562,False,-0.17081212064741294,19,13.512000000000002,51961,169,0,0.0,1179.8957493493558,False,-0.5413642063284954,0,0.3350000000000001,175098,11,423,1.0,17013.888667837513,False,0.17510172634127427,0,0.38000000000000006,175480,0,402,0.9,16080.000000000004,False,0.17455806868655838,0.31666666666666665,628269,0.0,0.0,3,0,0,11,8,8.0,5,16,7,69.0,14.0,5,2,7,90,0.7320218999520876,132.84885934914928
123,7,0,0,0,10.0,13,10.0,6.981631652954768,0,,8.397099899630243,17,7.411764705882354,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,54380,1236,0,0.0,12360.0,False,-0.20865565544637257,7,7.245000000000002,93968,253,0,0.0,1766.3528081975562,False,-0.17219105781849717,10,13.593000000000002,51563,169,0,0.0,1179.8957493493558,False,-0.5448377316075556,0,0.3350000000000001,174975,15,433,1.0,17445.95649849446,False,0.17569715864244362,0,0.38000000000000006,175477,0,405,0.3,16200.000000000004,False,0.17492287802567746,0.21666666666666667,627457,0.0,0.0,4,0,0,8,6,6.0,9,17,7,92.0,3.0,6,1,7,130,0.7706792360404506,133.61953858518973
124,7,0,0,0,10.0,6,10.0,6.981631652954768,0,,8.243034421866883,13,6.769230769230769,40.00000000000001,2,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,54320,1242,0,0.0,12420.0,False,-0.20904766882709597,3,7.268000000000001,93908,253,0,0.0,1766.3528081975562,False,-0.17271470484549117,10,13.683000000000003,51208,169,0,0.0,1179.8957493493558,False,-0.5479359765172701,0,0.3350000000000001,174997,13,441,1.0,17747.15944748427,False,0.17680183635896055,0,0.3800000000000001,175447,0,410,0.5,16400.000000000004,False,0.17537088949477106,0.25,626974,0.0,0.0,3,0,0,12,3,3.0,7,19,5,99.0,3.0,6,1,5,140,0.7771625759778544,134.39670116116758
125,5,0,0,0,10.0,10,10.0,6.981631652954768,0,,8.19293914306845,1,2.0,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,54220,1252,0,0.0,12520.0,False,-0.20970102446163497,0,7.2650000000000015,93908,253,0,0.0,1766.3528081975562,False,-0.17271470484549117,1,13.683000000000002,51174,169,0,0.0,1179.8957493493558,False,-0.5482327098325667,0,0.3350000000000001,174995,4,451,1.0,18072.771756572278,False,0.177831022095197,0,0.3800000000000001,175447,0,410,0.0,16400.000000000004,False,0.17537088949477106,0.16666666666666666,626838,0.0,0.0,3,0,0,10,1,1.0,6,16,4,64.0,3.0,4,1,4,100,0.7315534169902094,135.1282545781578
126,4,0,0,0,10.0,14,10.0,6.981631652954768,0,,8.45405124349667,28,9.5,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,54080,1266,0,0.0,12660.0,False,-0.21061572234998954,8,7.345000000000002,93724,253,0,0.0,1766.3528081975562,False,-0.1743205557282728,20,13.882000000000003,50413,169,0,0.0,1179.8957493493558,False,-0.5548742996249406,0,0.3350000000000001,174872,6,461,1.0,18490.724307460983,False,0.17838128434475442,0,0.3800000000000001,175304,6,420,1.0,16850.724307460983,False,0.175898020773207,0.3333333333333333,625487,0.0,0.0,4,0,0,12,6,6.0,5,17,4,63.0,0.0,4,0,4,140,0.7264243000536226,135.85467887821142
127,4,0,0,0,10.0,11,10.0,6.981631652954768,0,,8.40013234867878,12,7.833333333333333,40.00000000000001,0,,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,53970,1277,0,0.0,12770.0,False,-0.21133441354798244,4,7.3770000000000024,93644,253,0,0.0,1766.3528081975562,False,-0.1750187517642648,8,13.942000000000002,50137,169,0,0.0,1179.8957493493558,False,-0.5572830759491131,0,0.3350000000000001,174848,2,471,1.0,18856.800264697362,False,0.17939915346536023,0,0.38000000000000006,175234,2,430,1.0,17216.800264697362,False,0.17662148235697986,0.3333333333333333,624927,0.0,0.0,3,0,0,9,3,3.0,7,16,4,62.0,0.0,4,0,4,110,0.7178674769820645,136.57254635519348
128,4,0,0,0,10.0,6,10.0,6.981631652954768,0,,8.066168205216327,23,6.260869565217392,40.0,3,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,53910,1283,0,0.0,12830.0,False,-0.21172642692870583,7,7.443000000000002,93504,253,0,0.0,1766.3528081975562,False,-0.1762405948272508,16,14.094000000000003,49497,169,0,0.0,1179.8957493493558,False,-0.5628686442370491,0,0.3350000000000001,174848,7,478,1.0,19176.463177436515,False,0.18042210097358172,0,0.38000000000000006,175210,0,440,1.0,17600.0,False,0.17769414897021363,0.3333333333333333,624063,0.0,0.0,3,0,0,11,3,3.0,5,16,6,66.0,0.0,4,0,6,180,0.7113024129648693,137.28384876815835
129,6,0,0,0,10.0,9,10.0,6.981631652954768,0,,7.612934927471061,23,5.0,40.0,10,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,53820,1292,0,0.0,12920.0,False,-0.21231444699979093,4,7.476000000000002,93424,253,0,0.0,1766.3528081975562,False,-0.1769387908632428,19,14.268,48690,169,0,0.0,1179.8957493493558,False,-0.5699116967501184,0,0.3350000000000001,175165,12,478,1.0,19211.35521912965,False,0.18256261030403867,0,0.38000000000000006,175178,0,448,0.8,17920.0,False,0.17851336994227052,0.3,623371,0.0,0.0,6,0,0,13,4,4.0,5,18,5,96.0,0.0,6,0,5,490,0.7733138739713468,138.0571626421297
130,5,0,0,0,10.0,11,10.0,6.981631652954768,0,,7.612934927471061,0,,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,53710,1303,0,0.0,13030.0,False,-0.21303313819778383,0,7.472000000000002,93424,253,0,0.0,1766.3528081975562,False,-0.1769387908632428,0,14.249000000000002,48690,169,0,0.0,1179.8957493493558,False,-0.5699116967501184,0,0.3350000000000001,175565,2,478,1.0,19135.22586985494,False,0.18487905568736132,0,0.38000000000000006,175578,0,438,0.0,17520.0,False,0.1797934027111094,0.16666666666666666,624061,0.0,0.0,8,0,0,10,0,0.0,7,17,5,63.0,3.0,4,1,5,910,0.7174185510375537,138.77458119316725
131,5,0,0,0,10.0,10,10.0,6.981631652954768,0,,8.061212831255778,20,11.2,40.0,11,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,53610,1313,0,0.0,13130.0,False,-0.2136864938323228,12,7.592000000000002,93136,253,0,0.0,1766.3528081975562,False,-0.17945229659281403,8,14.329000000000002,48434,169,0,0.0,1179.8957493493558,False,-0.5721459240652929,0,0.3350000000000001,175541,0,483,0.6,19320.0,False,0.18531674410864918,0,0.38000000000000006,175818,6,438,1.0,17568.367276987534,False,0.18148422128242492,0.26666666666666666,623633,0.0,0.0,7,0,0,8,3,3.0,6,14,7,47.0,20.0,3,2,7,540,0.7315600059810095,139.50614119914826
132,7,0,0,0,10.0,8,10.0,6.981631652954768,0,,7.840802814868352,33,6.878787878787879,40.0,20,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.8090000000000006,53530,1321,0,0.0,13210.0,False,-0.214209178339954,4,7.620000000000002,93056,253,0,0.0,1766.3528081975562,False,-0.18015049262880603,29,14.611000000000004,47142,169,0,0.0,1179.8957493493558,False,-0.5834217900465638,0,0.3350000000000001,175954,7,481,1.0,19294.885619704077,False,0.18787964370193186,0,0.3800000000000001,175978,12,440,1.0,17694.08963377842,False,0.18291056933866606,0.3333333333333333,622754,0.0,0.0,9,0,0,7,4,4.0,11,18,7,76.0,14.0,5,2,7,880,0.7839663819759153,140.29010758112418
133,7,0,0,0,10.0,10,10.0,6.981631652954768,0,,7.840802814868352,0,,40.00000000000001,13,40.0,0,0.2,77094,0,0,0.0,0.0,False,0.007395985782981392,0,3.809000000000001,53430,1331,0,0.0,13310.0,False,-0.214862533974493,0,7.616000000000003,93056,253,0,0.0,1766.3528081975562,False,-0.18015049262880603,0,14.582,47142,169,0,0.0,1179.8957493493558,False,-0.5834217900465638,0,0.3350000000000001,175954,0,488,0.7,19520.000000000004,False,0.1886000281607209,0,0.3800000000000001,176498,2,437,1.0,17495.68160562974,False,0.18560373259356955,0.2833333333333333,623174,0.0,0.0,7,0,0,5,0,0.0,14,19,6,90.0,3.0,6,1,6,620,0.759699443995487,141.04980702511966
