index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
67,7,0,0,0,10.000000000000002,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,20,40.0,0,0.2,35762,6,378,1.0,4981.156044983953,False,0.14886406843140235,0,6.662000000000003,2130,681,0,0.0,6810.000000000001,False,-0.8337638154733301,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,7,2.286000000000001,70998,0,0,0.0,0.0,False,0.026249602497759532,13,6.117000000000002,46750,850,0,0.0,12788.505993820532,False,-0.23181964966450422,0.16666666666666666,205525,0.0,0.125,5,0,0,2,6,6.0,0,2,7,21.0,15.0,2,5,7,200,0.6000907989800908,91.84162366943201
68,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,20,40.0,0,0.2,35662,6,388,1.0,5111.345358343317,False,0.1478157339972266,0,6.662000000000002,2030,691,0,0.0,6910.0,False,-0.8352654973570399,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,8,2.359000000000001,70910,0,0,0.0,0.0,False,0.024977595328264577,12,6.224000000000001,46560,850,0,0.0,12788.505993820532,False,-0.23456602878045923,0.16666666666666666,205047,0.0,0.125,6,0,0,4,5,5.0,0,4,7,27.0,9.0,4,3,7,200,0.6531510180211626,92.49477468745317
69,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,20,40.0,0,0.2,35602,2,398,1.0,5201.5346717026805,False,0.1473680723165348,0,6.662000000000002,1890,705,0,0.0,7050.0,False,-0.8373678519942336,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,10,2.451000000000001,70774,0,0,0.0,0.0,False,0.02301176606631783,10,6.312000000000002,46426,850,0,0.0,12788.505993820532,False,-0.23650294878855382,0.16666666666666666,204577,0.0,0.125,5,0,0,3,6,6.0,0,3,7,24.0,12.0,3,4,7,200,0.5732214020099491,93.06799608946312
70,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,20,40.0,0,0.2,35522,0,408,1.0,5311.723985062044,False,0.14662007425910079,0,6.662000000000003,1770,717,0,0.0,7170.0,False,-0.8391698702546853,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,8,2.521000000000001,70686,0,0,0.0,0.0,False,0.021739758896822874,12,6.4220000000000015,46240,850,0,0.0,12788.505993820532,False,-0.23919150939680453,0.16666666666666666,204103,0.0,0.125,5,0,0,3,5,5.0,0,3,7,24.0,12.0,3,4,7,200,0.6076441840268672,93.67564027348999
71,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,13,40.0,0,0.2,35412,1,418,1.0,5451.913298421408,False,0.14542157163655406,0,6.662000000000002,1680,726,0,0.0,7260.0,False,-0.8405213839500241,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,3,2.5430000000000006,70662,0,0,0.0,0.0,False,0.021392847850596978,10,6.5100000000000025,46102,850,0,0.0,12788.505993820532,False,-0.24118624791260343,0.16666666666666666,203741,0.0,0.125,6,0,0,5,4,4.0,0,5,7,30.0,6.0,5,2,7,200,0.6350286140223034,94.31066888751229
72,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,20,40.0,0,0.2,35292,3,428,1.0,5602.102611780772,False,0.14407290082563637,0,6.662000000000002,1600,734,0,0.0,7340.0,False,-0.8417227294569918,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,10,2.6400000000000006,70532,0,0,0.0,0.0,False,0.019513746350206702,10,6.600000000000001,45960,850,0,0.0,12788.505993820532,False,-0.24323880493610667,0.16666666666666666,203269,0.0,0.125,5,0,0,3,5,5.0,0,3,7,24.0,12.0,3,4,7,200,0.6075657740002498,94.91823466151254
73,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,20,40.0,0,0.2,35202,2,438,1.0,5722.291925140135,False,0.1431747345798314,0,6.662000000000002,1490,745,0,0.0,7450.0,False,-0.8433745795290726,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,14,2.7700000000000005,70286,0,0,0.0,0.0,False,0.01595790812639126,6,6.650000000000002,45894,850,0,0.0,12788.505993820532,False,-0.24419281031322787,0.16666666666666666,202757,0.0,0.125,6,0,0,4,6,6.0,0,4,7,27.0,9.0,4,3,7,200,0.5837990589789115,95.50203372049145
74,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,20,40.0,0,0.2,35092,3,448,1.0,5862.481238499499,False,0.14197623195728468,0,6.662000000000002,1400,754,0,0.0,7540.0,False,-0.8447260932244114,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,11,2.866000000000001,70126,0,0,0.0,0.0,False,0.013645167818218612,9,6.734000000000003,45782,850,0,0.0,12788.505993820532,False,-0.24581172852894873,0.16666666666666666,202285,0.0,0.125,5,0,0,3,6,6.0,0,3,7,24.0,12.0,3,4,7,200,0.5536808930337429,96.0557146135252
75,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,15,40.0,0,0.2,34962,6,458,1.0,6022.670551858863,False,0.1404773929579958,0,6.662000000000003,1330,761,0,0.0,7610.0,False,-0.8457772705430082,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,6,2.915000000000001,70062,0,0,0.0,0.0,False,0.012720071694949554,9,6.815000000000002,45662,850,0,0.0,12788.505993820532,False,-0.24754628376007823,0.16666666666666666,201901,0.0,0.125,6,0,0,3,5,5.0,0,3,7,24.0,12.0,3,4,7,200,0.5553744559874758,96.61108906951267
76,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,20,40.0,0,0.2,34852,7,468,1.0,6162.859865218227,False,0.1392788903354491,0,6.662000000000002,1240,770,0,0.0,7700.0,False,-0.8471287842383469,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,9,2.9990000000000006,69938,0,0,0.0,0.0,False,0.010927697956115753,11,6.916000000000002,45498,850,0,0.0,12788.505993820532,False,-0.24991684257595517,0.16666666666666666,201413,0.0,0.125,6,0,0,3,6,6.0,0,3,7,24.0,12.0,3,4,7,200,0.5200458419858478,97.13113491149852
77,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,40.0,20,40.0,0,0.2,34752,7,478,1.0,6293.049178577591,False,0.13823055590127337,0,6.662000000000002,1140,780,0,0.0,7800.0,False,-0.8486304661220567,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,11,3.1000000000000005,69774,0,0,0.0,0.0,False,0.008557139140238791,9,6.995000000000002,45378,850,0,0.0,12788.505993820532,False,-0.2516513978070847,0.16666666666666666,200929,0.0,0.125,6,0,0,2,6,6.0,0,2,7,21.0,15.0,2,5,7,200,0.5358080239966512,97.66694293549517
78,7,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,9,40.0,0,0.2,34642,8,488,1.0,6433.238491936955,False,0.13703205327872645,0,6.662000000000003,1050,789,0,0.0,7890.0,False,-0.8499819798173954,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,3.0890000000000004,69774,0,0,0.0,0.0,False,0.008557139140238791,9,7.076000000000003,45258,850,0,0.0,12788.505993820532,False,-0.25338595303821415,0.16666666666666666,200609,0.0,0.125,5,0,0,4,3,3.0,0,4,5,12.0,9.0,4,3,5,200,1.6247578900074586,99.29170082550263
79,5,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,13,40.0,0,0.2,34572,5,498,1.0,6533.427805296319,False,0.13643422340966363,0,6.662000000000002,920,802,0,0.0,8020.0,False,-0.8519341662662182,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,3.0890000000000004,69774,0,0,0.0,0.0,False,0.008557139140238791,13,7.197000000000002,45036,850,0,0.0,12788.505993820532,False,-0.2565948802158037,0.16666666666666666,200187,0.0,0.125,6,0,0,2,4,4.0,0,2,4,6.0,9.0,2,3,4,200,0.3566084220074117,99.64830924751004
80,4,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.999999999999986,16,40.0,0,0.2,34502,2,508,1.0,6633.617118655682,False,0.1358363935406006,0,6.662000000000002,790,815,0,0.0,8150.0,False,-0.8538863527150409,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,8,3.1690000000000005,69680,0,0,0.0,0.0,False,0.007198404209187361,8,7.264000000000003,44942,850,0,0.0,12788.505993820532,False,-0.2579536151468551,0.16666666666666666,199799,0.0,0.125,6,0,0,0,4,4.0,0,0,4,0.0,12.0,0,4,4,200,0.289487209985964,99.937796457496
81,4,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999998,20,40.0,0,0.2,34452,0,515,0.7,6704.749638007237,False,0.13540289581341963,0,6.662000000000002,640,830,0,0.0,8300.0,False,-0.8561388755406055,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,9,3.251000000000001,69556,0,0,0.0,0.0,False,0.00540603047035356,11,7.366000000000001,44778,850,0,0.0,12788.505993820532,False,-0.2603241739627321,0.11666666666666665,199311,0.0,0.125,5,0,0,1,6,6.0,0,1,3,3.0,9.0,1,3,3,200,0.3040449289837852,100.24184138647979
82,3,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.999999999999986,20,40.0,0,0.2,34352,0,525,1.0,6834.938951366601,False,0.13435456137924368,0,6.662000000000002,540,840,0,0.0,8400.0,False,-0.8576405574243152,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,9,3.3320000000000007,69432,0,0,0.0,0.0,False,0.0036136567315197595,11,7.465000000000002,44618,850,0,0.0,12788.505993820532,False,-0.26263691427090474,0.16666666666666666,198827,0.0,0.125,6,0,0,1,6,6.0,0,1,2,3.0,6.0,1,2,2,200,0.27486139500979334,100.51670278148958
83,2,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.999999999999986,20,40.0,0,0.2,34262,0,534,0.9,6952.109333390029,False,0.13341106038848563,0,6.662000000000003,430,851,0,0.0,8510.0,False,-0.859292407496396,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,10,3.4230000000000005,69294,0,0,0.0,0.0,False,0.0016189182157208522,10,7.554000000000001,44496,850,0,0.0,12788.505993820532,False,-0.2644003787558864,0.15,198367,0.0,0.125,6,0,0,1,5,5.0,0,1,1,3.0,3.0,1,1,1,200,0.20334489399101585,100.7200476754806
84,1,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,20,40.0,0,0.2,34172,0,543,0.9,7069.279715413456,False,0.13246755939772736,0,6.662000000000002,320,862,0,0.0,8620.0,False,-0.8609442575684767,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,6,3.4730000000000003,69230,0,0,0.0,0.0,False,0.0006938220924517938,14,7.684000000000003,44248,850,0,0.0,12788.505993820532,False,-0.26798512623355397,0.15,197855,0.0,0.125,6,0,0,0,6,6.0,0,0,0,0.0,3.0,0,1,0,200,0.10304476995952427,100.82309244544012
85,0,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,20,40.0,0,0.2,34052,2,553,1.0,7219.46902877282,False,0.13111888858680945,0,6.662000000000002,240,870,0,0.0,8700.0,False,-0.8621456030754445,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,11,3.577000000000001,69064,0,0,0.0,0.0,False,-0.0017056459772773265,9,7.760000000000002,44128,850,0,0.0,12788.505993820532,False,-0.26971968146468345,0.16666666666666666,197369,0.0,0.125,5,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,200,0.1001376030035317,100.92323004844366
86,0,0,0,0,10.0,20,10.0,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,20,40.0,0,0.2,33952,2,563,1.0,7349.658342132184,False,0.13007055415263372,0,6.662000000000003,140,880,0,0.0,8800.0,False,-0.8636472849591542,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,12,3.6860000000000013,68890,0,0,0.0,0.0,False,-0.004220751062415079,8,7.831000000000003,44032,850,0,0.0,12788.505993820532,False,-0.27110732564958706,0.16666666666666666,196899,0.0,0.125,5,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,200,0.0976644569891505,101.0208945054328
87,0,0,0,0,10.0,0,,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,17,40.0,0,0.2,33952,0,565,0.2,7355.696204804056,False,0.1301612236425405,0,6.662000000000002,140,880,0,0.0,8800.0,False,-0.8636472849591542,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,8,3.7540000000000004,68796,0,0,0.0,0.0,False,-0.005579485993466509,9,7.913000000000001,43906,850,0,0.0,12788.505993820532,False,-0.27292860864227303,0.03333333333333333,196679,0.0,0.125,0,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,0,0.09462288796203211,101.11551739339484
88,0,0,0,0,10.0,0,,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,11,40.0,0,0.2,33952,0,565,0.0,7355.696204804056,False,0.1301612236425405,0,6.662000000000002,140,880,0,0.0,8800.0,False,-0.8636472849591542,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,2,3.766000000000001,68780,0,0,0.0,0.0,False,-0.005810760024283774,9,7.994000000000002,43782,850,0,0.0,12788.505993820532,False,-0.2747209823811068,0.0,196539,0.0,0.125,0,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,0,0.09850160602945834,101.2140189994243
89,0,0,0,0,10.0,0,,13.018931335936383,0,,15.045301169200627,0,,39.99999999999999,14,40.0,0,0.2,33952,0,565,0.0,7355.696204804056,False,0.1301612236425405,0,6.662000000000002,140,880,0,0.0,8800.0,False,-0.8636472849591542,0,0.2,49885,0,19,0.0,285.8607222148119,False,0.001680489370242802,0,9.506000000000002,-39473.25,981,0,0.0,12771.571640553591,True,-1.6624912738211437,0,3.7640000000000007,68780,0,0,0.0,0.0,False,-0.005810760024283774,14,8.125000000000002,43532,850,0,0.0,12788.505993820532,False,-0.27833463911262657,0.0,196289,0.0,0.125,0,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,0,0.09318838699255139,101.30720738641685
