index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,10,0,0,0,10.0,8,10.0,36.843577919365465,11,38.0,17.19748957216813,10,13.0,38.0,7,38.0,1,1.8840000000000001,88701,15,10,1.0,518.4357791936546,False,0.18514072032288645,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,8.943000000000003,53963.0,421,0,0.0,15511.146304052862,False,-0.4103565156344505,6,11.186,58896,336,0,0.0,12379.442180906797,False,-0.3781876442333273,0,0.29900000000000004,150391,3,132,1.0,5067.592468716504,False,0.0914078679557673,7,4.7970000000000015,100222,1662,0,0.0,28582.227668943433,False,-0.18273218928130264,0.3333333333333333,528034,0.0,0.0,4,0,0,7,6,5.25,12,19,5,150.0,0.0,10,0,5,334,0.9642306829919107,91.42573883611476
55,5,0,0,0,10.0,12,10.0,36.843577919365465,0,,16.561024302371667,19,8.842105263157896,38.0,10,38.0,0,1.8830000000000005,88581,17,20,1.0,906.8715583873093,False,0.18612946164146982,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,15,9.089,53453.0,421,0,0.0,15511.146304052862,False,-0.4152289253754485,4,11.22,58820,336,0,0.0,12379.442180906797,False,-0.3789137288221819,0,0.29900000000000004,150259,6,142,1.0,5495.36614581423,False,0.09199228553927877,10,4.8900000000000015,100074,1668,0,0.0,27623.78853635594,False,-0.187208588050144,0.3333333333333333,527048,0.0,0.0,3,0,0,4,7,7.0,10,14,7,54.0,3.0,4,1,7,120,0.7432293340098113,92.16896817012457
56,7,0,0,0,10.0,12,10.0,37.331557586872194,17,42.0,16.42016084747384,11,13.545454545454545,37.99999999999999,9,38.0,0,1.8830000000000005,89175,19,13,1.0,675.3102486293385,False,0.19250036801506293,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,11,9.184000000000001,52470.0,438,0,0.0,16351.222223050021,False,-0.4206073209243725,0,11.216000000000001,58820,336,0,0.0,12543.403349189057,False,-0.3781305072599428,0,0.29900000000000004,150247,0,152,1.0,5775.999999999999,False,0.0929080696846207,9,4.9700000000000015,99838,1675,0,0.0,27503.769419518685,False,-0.1893211765184857,0.3333333333333333,526411,0.0,0.0,5,0,0,7,5,5.0,9,16,5,85.0,3.0,6,1,5,834,0.7505211530369706,92.91948932316154
57,5,0,0,0,10.0,14,10.0,37.28300888297077,3,34.666666666666664,16.57626774954826,12,19.333333333333332,37.99999999999999,5,38.0,0,1.8830000000000005,89139,23,20,1.0,975.6601776594154,False,0.19402142318891744,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,9.213000000000001,52360.0,439,0,0.0,16367.240899624168,False,-0.4215817136569624,8,11.296000000000001,58630,338,0,0.0,12601.65700244412,False,-0.3796674484697571,0,0.29900000000000004,150187,0,156,0.4,5927.999999999999,False,0.09302225996845494,5,5.011000000000001,99631,1683,0,0.0,27897.858622489723,False,-0.18939222712986387,0.2333333333333333,525808,0.0,0.0,5,0,0,4,4,4.0,9,13,7,58.0,3.0,4,1,7,244,0.7298496669973247,93.64933899015887
58,7,0,0,0,10.000000000000002,10,10.0,37.61850446832288,15,40.93333333333333,17.22335579444405,25,22.44,37.999999999999986,12,38.0,0,1.8830000000000005,89653,23,15,1.0,794.2775670248433,False,0.1996608020397855,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,5,9.259,51619.0,454,0,0.0,17078.80102861859,False,-0.4252620065318064,20,11.488000000000001,58336,338,0,0.0,12715.054510293134,False,-0.38193456396569664,0,0.29900000000000004,150183,0,158,0.2,6003.999999999998,False,0.09326491432160267,12,5.126000000000001,98894,1706,0,0.0,29383.04498532155,False,-0.18935230919402515,0.19999999999999998,524546,0.0,0.0,4,0,0,6,7,7.0,9,15,9,76.0,18.0,5,2,9,714,0.872760746977292,94.52209973713616
59,9,0,0,0,10.000000000000002,12,10.0,37.30603881409442,16,34.4375,17.697928652708875,29,21.03448275862069,37.99999999999999,8,38.0,1,1.8930000000000005,90059,25,10,1.0,623.0603881409443,False,0.2039291021418071,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,5,9.304,51339.0,459,0,0.0,17123.471815669338,False,-0.4277236683719973,24,11.708,57445,349,0,0.0,13019.807546118953,False,-0.38899118406187505,0,0.29900000000000004,150123,0,162,0.4,6155.999999999999,False,0.09337910460543689,8,5.194000000000002,98258,1731,0,0.0,30635.114497839062,False,-0.18942343006973078,0.2333333333333333,523085,0.0,0.0,4,0,0,8,7,6.090909090909091,9,17,7,127.0,3.0,8,1,7,330,2.1125887319794856,96.63468846911564
60,7,0,0,0,10.0,11,10.0,37.48605880068517,28,38.42857142857143,17.54955495125039,2,2.0,37.99999999999999,11,38.0,18,2.0720000000000005,90575,26,10,1.0,634.8605880068517,False,0.21088192976570913,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,2,9.319000000000003,50519.0,477,0,0.0,17880.850047926826,False,-0.43193983984137524,0,11.684,57125,359,0,0.0,13457.495109445976,False,-0.3899576047355716,0,0.29900000000000004,150119,0,164,0.2,6231.999999999999,False,0.09362175895858461,11,5.296000000000002,98101,1731,0,0.0,30378.279620614423,False,-0.1914604237151294,0.19999999999999998,522300,0.0,0.0,4,0,0,4,5,5.0,10,14,8,74.0,15.0,5,2,8,430,0.8803619620157406,97.51505043113139
61,8,0,0,0,10.0,11,10.0,37.20793745391266,13,33.84615384615385,17.276613007304007,18,14.38888888888889,38.0,13,38.0,3,2.084,90830,27,10,1.0,642.0793745391267,False,0.21432716101500815,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,14,9.457000000000003,50044.0,480,0,0.0,17859.809977878078,False,-0.43657837424941925,4,11.724,56729,369,0,0.0,13729.728920493773,False,-0.39244046144350503,0,0.29900000000000004,150047,0,172,0.8,6536.0,False,0.09419271037775573,13,5.415000000000001,97713,1741,0,0.0,30078.583245716276,False,-0.19529898853916267,0.3,521224,0.0,0.0,4,0,0,4,8,8.0,14,18,4,116.0,0.0,8,0,4,430,0.8437954930122942,98.35884592414368
62,4,0,0,0,10.0,12,10.0,36.97651406520158,24,35.5,18.105868937955485,23,24.869565217391305,38.0,11,38.0,14,2.2210000000000005,91172,29,10,1.0,659.7651406520158,False,0.21900113998009682,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,9.443000000000003,49512.0,494,0,0.0,18266.39794820958,False,-0.4397187475604056,23,11.950000000000001,55974,379,0,0.0,14014.098830711398,False,-0.3982951398634225,0,0.29900000000000004,149987,0,176,0.4,6688.0,False,0.09430690066158996,11,5.512000000000001,97052,1760,0,0.0,31866.329330801655,False,-0.19363699861258218,0.2333333333333333,519558,0.0,0.0,3,0,0,7,8,7.285714285714286,7,14,4,59.0,0.0,4,0,4,120,0.7484256849857047,99.10727160912938
63,4,0,0,0,10.0,12,10.0,36.97651406520158,0,,18.28175692300676,13,20.846153846153847,38.0,6,38.0,0,2.2070000000000003,91052,31,20,1.0,1049.5302813040316,False,0.21999873627022656,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,3,9.473000000000003,49431.0,494,0,0.0,18266.39794820958,False,-0.44049260087221115,10,12.027000000000003,55884,379,0,0.0,14014.098830711398,False,-0.39915497687653984,0,0.29900000000000004,149966,0,179,0.3,6802.0,False,0.09456382880021696,6,5.561000000000002,96750,1770,0,0.0,32358.709753721967,False,-0.194035307087213,0.21666666666666667,518944,0.0,0.0,3,0,0,8,4,4.0,6,14,6,57.0,0.0,4,0,6,120,0.8277956089586951,99.93506721808808
64,6,0,0,0,10.0,9,10.0,37.069306128024316,3,42.0,18.024002789764804,41,16.878048780487806,38.0,10,38.0,0,2.2070000000000007,91088,30,27,1.0,1300.8712654566566,False,0.22215253364145227,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,33,9.8,48202.0,497,0,0.0,18423.445145628084,False,-0.4514839585671863,8,12.097000000000001,55732,379,0,0.0,14049.267022521215,False,-0.4004391520931241,0,0.29900000000000004,149806,8,189,1.0,7326.192022318119,False,0.09529247708100422,10,5.655000000000001,96100,1793,0,0.0,32317.037002048295,False,-0.19882299434740866,0.3333333333333333,516789,0.0,0.0,3,0,0,5,7,7.0,9,14,6,71.0,13.0,5,1,6,216,0.8249637800035998,100.76003099809168
65,6,0,0,0,9.999999999999998,11,10.0,37.069306128024316,0,,17.530097543899927,25,13.56,38.0,11,38.0,0,2.2070000000000003,90978,31,37,1.0,1681.5643267368996,False,0.22322292159077642,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,11,9.877000000000002,47812.0,497,0,0.0,18423.445145628084,False,-0.45520991895736124,14,12.229000000000001,55526,379,0,0.0,14049.267022521215,False,-0.40240722347870367,0,0.29900000000000004,149727,13,199,1.0,7789.891268070699,False,0.09638334844476641,11,5.755000000000002,95687,1803,0,0.0,31606.76587165157,False,-0.20430509548573136,0.3333333333333333,515591,0.0,0.0,3,0,0,7,7,7.0,9,16,6,92.0,0.0,6,0,6,110,0.8503294439869933,101.61036044207867
66,6,0,0,0,10.0,12,10.0,37.44133828854042,15,41.06666666666667,17.5239999543285,10,17.4,38.0,20,38.0,0,2.2070000000000003,91474,33,32,1.0,1528.1228252332935,False,0.2288086195944293,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,9.906,47062.0,512,0,0.0,19169.965203732696,False,-0.4588091964167119,6,12.275000000000002,55490,379,0,0.0,14190.26721135682,False,-0.4020776183882985,0,0.29900000000000004,150101,7,199,1.0,7684.6679996802995,False,0.09867706273928313,10,5.844,95399,1809,0,0.0,31700.915917380255,False,-0.2060245512058485,0.3333333333333333,515387,0.0,0.0,7,0,0,7,5,5.0,8,15,6,88.0,0.0,6,0,6,1116,0.8423291459912434,102.45268958806992
67,6,0,0,0,10.0,12,10.0,37.78598727249098,28,39.57142857142857,17.87980187864014,11,24.09090909090909,38.0,12,38.0,0,2.2070000000000003,92462,35,14,1.0,879.0038218148737,False,0.2376470686078019,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,3,9.932000000000002,45909.0,540,0,0.0,20404.433127145126,False,-0.4639277683066698,8,12.349000000000002,55426,379,0,0.0,14320.88917627408,False,-0.4020650935967265,0,0.29900000000000004,150101,0,206,0.7,7828.0,False,0.09918853529550305,12,5.954,94968,1820,0,0.0,32541.239419125057,False,-0.20610190262735767,0.2833333333333333,514727,0.0,0.0,5,0,0,7,5,5.0,9,16,7,81.0,0.0,6,0,7,1228,0.8341902279644273,103.28687981603434
68,7,0,0,0,10.0,11,10.0,37.01977267721314,17,30.0,17.771716323882373,23,16.91304347826087,38.0,20,38.0,3,2.2370000000000005,92787,36,10,1.0,730.1977267721314,False,0.24098555697728666,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,15,10.079000000000002,45516.0,540,0,0.0,19990.677245695097,False,-0.46965884893764703,8,12.421000000000001,54844,396,0,0.0,14659.829980176404,False,-0.4060062960123797,0,0.29900000000000004,150443,0,197,0.0,7486.0,False,0.10040894395398131,11,6.0520000000000005,94424,1843,0,0.0,32753.273184915215,False,-0.2092277411559082,0.16666666666666666,513875,0.0,0.0,5,0,0,6,7,6.176470588235294,9,15,7,73.0,21.0,5,2,7,452,0.8748814360005781,104.16176125203492
69,7,0,0,0,10.0,8,10.0,36.943317964417744,2,31.0,16.39590143586292,17,1.411764705882353,38.00000000000001,20,38.0,0,2.2340000000000004,92769,34,18,1.0,1004.9797233595194,False,0.24257610089764275,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,17,10.234000000000004,44864.0,540,0,0.0,19949.39170078558,False,-0.4760851061861185,0,12.413000000000002,54782,398,0,0.0,14703.440549838262,False,-0.4063903060549805,0,0.29900000000000004,150799,7,197,1.0,7600.771310051042,False,0.10335923303400384,10,6.141,94312,1843,0,0.0,30217.646346295365,False,-0.2190753215302377,0.3333333333333333,513387,0.0,0.0,5,0,0,6,4,4.0,10,16,7,87.0,3.0,6,1,7,522,0.8823635060107335,105.04412475804565
70,7,0,0,0,10.000000000000002,7,10.0,36.88849449347399,20,36.5,17.16977064159344,13,28.0,38.0,14,38.0,2,2.2540000000000004,93379,31,10,1.0,678.8849449347399,False,0.2485304673736378,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,13,10.347000000000003,44376.0,550,0,0.0,20288.671971410695,False,-0.47912663502111047,0,12.413000000000002,54462,408,0,0.0,15050.50575333739,False,-0.40778961816865517,0,0.29900000000000004,150913,0,201,0.7,7638.0,False,0.10430568738982422,11,6.2410000000000005,93809,1856,0,0.0,31867.094310797427,False,-0.21677921197714256,0.2833333333333333,512800,0.0,0.0,4,0,0,3,5,4.2,12,15,7,87.0,3.0,6,1,7,594,0.861525756015908,105.90565051406156
71,7,0,0,0,10.000000000000002,8,10.0,36.88849449347399,0,,15.91132066379322,25,7.08,38.00000000000001,20,38.0,0,2.2520000000000007,93299,29,20,1.0,1027.7698898694798,False,0.24978864347194685,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,19,10.524000000000003,43685.0,550,0,0.0,20288.671971410695,False,-0.48572827253293327,6,12.472999999999999,54348,408,0,0.0,15050.50575333739,False,-0.40887874505193705,0,0.29900000000000004,151067,12,203,1.0,7904.93584796552,False,0.10635731512937593,12,6.350000000000001,93608,1859,0,0.0,29579.145113991595,False,-0.22637815142348322,0.3333333333333333,511868,0.0,0.0,4,0,0,3,7,7.0,11,14,7,89.0,3.0,6,1,7,384,0.8123360900208354,106.7179866040824
72,7,0,0,0,10.000000000000002,12,10.0,36.88849449347399,0,,16.877821565691256,52,20.23076923076923,38.00000000000001,20,38.0,0,2.2520000000000007,93179,31,30,1.0,1416.6548348042197,False,0.250780376715587,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,17,10.675,43210.0,550,0,0.0,20288.671971410695,False,-0.4902663012132745,35,12.817,53378,408,0,0.0,15050.50575333739,False,-0.41814587730442343,0,0.29900000000000004,151395,8,202,1.0,7811.022572525532,False,0.10836309146115583,9,6.428000000000001,92555,1905,0,0.0,32152.250082641844,False,-0.22471131239377862,0.3333333333333333,509578,0.0,0.0,6,0,0,3,10,10.0,13,16,5,93.0,3.0,6,1,5,538,0.8120308549841866,107.53001745906658
73,5,0,0,0,10.000000000000002,9,10.0,36.88849449347399,0,,16.99277529110791,6,21.0,38.00000000000001,20,38.0,0,2.2520000000000007,93089,30,40,1.0,1775.5397797389596,False,0.2519719421002289,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,10.658000000000001,43210.0,550,0,0.0,20288.671971410695,False,-0.4902663012132745,6,12.842,53300,408,0,0.0,15050.50575333739,False,-0.4188910693824584,0,0.29900000000000004,151661,0,203,0.8,7714.000000000002,False,0.10991528508318049,13,6.549000000000001,92230,1911,0,0.0,32473.19358130722,False,-0.22588553287143165,0.3,509351,0.0,0.0,4,0,0,5,4,4.0,9,14,6,58.0,3.0,4,1,6,356,0.7861583209596574,108.31617578002624
74,6,0,0,0,10.0,12,10.0,36.5056099758144,41,35.146341463414636,16.96763923424726,35,16.82857142857143,38.00000000000001,20,38.0,1,2.2620000000000005,94385,32,10,1.0,685.056099758144,False,0.2619736494661693,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,17,10.828000000000001,41524.0,581,0,0.0,21209.759395948167,False,-0.5019739975927039,18,13.016,52719,418,0,0.0,15259.34496989042,False,-0.4234441967216783,0,0.29900000000000004,151911,0,204,0.9,7752.000000000002,False,0.11183510923014338,12,6.656000000000002,91553,1937,0,0.0,32866.31719673695,False,-0.2293143687177967,0.31666666666666665,507953,0.0,0.0,7,0,0,4,9,8.058823529411764,11,15,6,78.0,15.0,5,1,6,1304,0.8454889529966749,109.16166473302292
75,6,0,0,0,10.0,9,10.0,36.53814084264026,1,42.0,16.4187166985936,19,10.473684210526315,38.000000000000014,20,38.0,0,2.2610000000000006,94337,31,19,1.0,1004.2246760101649,False,0.26346019127939313,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,9,10.901,41185.0,582,0,0.0,21265.19797041663,False,-0.5049478940183211,10,13.098,52539,418,0,0.0,15272.942872223628,False,-0.42509891530498595,0,0.29900000000000004,152154,5,205,1.0,7872.0935834929705,False,0.11399792167792977,11,6.7540000000000004,91296,1941,0,0.0,31868.729111970177,False,-0.23470838973154518,0.3333333333333333,507372,0.0,0.0,5,0,0,4,6,6.0,11,15,8,66.0,13.0,5,1,8,474,0.8378900349489413,109.99955476797186
76,8,0,0,0,10.0,9,10.0,36.28097826756757,11,32.72727272727273,16.4187166985936,0,,38.00000000000001,20,38.0,0,2.2610000000000006,94607,30,18,1.0,953.0576088162162,False,0.26671634233121655,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,10.892,41145.0,583,0,0.0,21151.81032999189,False,-0.50587168208008,0,13.088000000000001,52219,428,0,0.0,15528.25869851892,False,-0.42693650247671794,0,0.29900000000000004,152496,0,201,0.5,7638.000000000002,False,0.11560338859667278,11,6.853000000000002,91143,1941,0,0.0,31868.729111970177,False,-0.23580033432070993,0.25,507471,0.0,0.0,6,0,0,6,3,3.0,12,18,8,118.0,0.0,8,0,8,792,0.9094153650221415,110.908970132994
77,8,0,0,0,10.0,11,10.0,36.06440494827983,12,33.416666666666664,15.692097508584007,26,10.038461538461538,38.0,20,38.0,0,2.2610000000000006,94898,31,16,1.0,887.0304791724773,False,0.27015327444395026,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,14,11.032000000000002,40600.0,585,0,0.0,21097.6768947437,False,-0.5113370613888102,12,13.208000000000002,51651,438,0,0.0,15796.209367346566,False,-0.4310830632775718,0,0.29900000000000004,152533,9,206,1.0,7969.228877577256,False,0.1170494261138093,15,6.992000000000002,90785,1948,0,0.0,30568.205946721646,False,-0.24299618908939793,0.3333333333333333,506328,0.0,0.0,7,0,0,6,8,8.0,12,18,6,119.0,0.0,8,0,6,701,0.8726900690235198,111.78166020201752
78,6,0,0,0,10.0,10,10.0,35.41379343526857,24,31.541666666666668,16.328487951288015,19,23.210526315789473,38.00000000000001,20,38.0,8,2.3410000000000006,95336,31,10,1.0,664.1379343526858,False,0.2745036698130416,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,0,11.018,40477.0,588,0,0.0,20823.31053993792,False,-0.513822785012382,19,13.386000000000001,50650,459,0,0.0,16254.931186788275,False,-0.4384551060619069,0,0.29900000000000004,152808,6,206,1.0,7925.97092770773,False,0.11885770794303238,10,7.077000000000002,90337,1960,0,0.0,32003.836384524508,False,-0.24107054681257625,0.3333333333333333,505469,0.0,0.0,3,0,0,5,8,7.0588235294117645,10,15,8,69.0,11.0,5,1,8,480,0.8448978969827294,112.62655809900025
79,8,0,0,0,10.0,6,10.0,35.32733481718846,3,31.0,15.394767065347637,32,9.5,38.0,20,38.0,0,2.3330000000000006,95369,27,17,1.0,870.5646918922038,False,0.27631832388721617,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,24,11.258000000000003,39458.0,588,0,0.0,20772.472872506813,False,-0.5238008957948868,8,13.447000000000003,50509,462,0,0.0,16321.228685541068,False,-0.4394854893640977,0,0.29900000000000004,153189,16,205,1.0,8036.316273045562,False,0.12197062552383205,9,7.157000000000001,89967,1972,0,0.0,30358.48065286554,False,-0.24958256081394284,0.3333333333333333,504353,0.0,0.0,5,0,0,3,8,8.0,13,16,7,124.0,0.0,8,0,7,571,0.8850157499546185,113.51157384895487
80,7,0,0,0,10.0,8,10.0,35.22382763768084,28,34.714285714285715,15.349677486311165,10,14.4,38.0,20,38.0,11,2.443000000000001,95986,25,10,1.0,602.2382763768085,False,0.28275074455042293,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,3,11.264000000000003,38903.0,600,0,0.0,21134.296582608506,False,-0.5273748383859497,7,13.509000000000002,49896,478,0,0.0,16836.98961081144,False,-0.4428782107230683,0,0.29900000000000004,153464,13,205,1.0,7989.545807322045,False,0.12376637312860689,10,7.248000000000001,89808,1975,0,0.0,30315.61303546455,False,-0.25087029755324286,0.3333333333333333,503918,0.0,0.0,5,0,0,3,5,4.916666666666666,12,15,7,77.0,21.0,5,2,7,940,0.8605763739906251,114.37215022294549
81,7,0,0,0,10.0,11,10.0,35.22382763768084,0,,15.452781703056388,10,17.5,38.0,20,38.0,0,2.4320000000000004,95876,26,20,1.0,964.4765527536168,False,0.28369820386044803,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,5,11.311,38768.0,600,0,0.0,21134.296582608506,False,-0.5286645939056257,5,13.552,49866,478,0,0.0,16836.98961081144,False,-0.4431648230607741,0,0.29900000000000004,153844,3,205,1.0,7836.358345109169,False,0.12593175112623434,10,7.338000000000001,89515,1985,0,0.0,30673.77168056693,False,-0.25168333720902203,0.3333333333333333,503730,0.0,0.0,5,0,0,4,4,4.0,12,16,7,92.0,3.0,6,1,7,490,0.8408319939626381,115.21298221690813
82,7,0,0,0,10.0,9,10.0,35.43042167322646,12,38.0,15.545753170866469,12,17.0,38.0,20,38.0,0,2.4320000000000004,96242,25,18,1.0,887.7475901180763,False,0.28806301100487647,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,4,11.346,38180.0,612,0,0.0,21683.418064014593,False,-0.5316591125334879,8,13.627,49794,478,0,0.0,16935.74155980225,False,-0.44338096722204695,0,0.29900000000000004,154334,0,199,0.7,7562.0,False,0.12844979552802302,7,7.3980000000000015,89242,1993,0,0.0,30982.686069536874,False,-0.25252936449703867,0.2833333333333333,503653,0.0,0.0,6,0,0,3,4,4.0,13,16,7,86.0,3.0,6,1,7,1040,0.8326120660058223,116.04559428291395
83,7,0,0,0,10.0,8,10.0,35.14482459900895,10,31.0,15.486885851371172,32,15.15625,38.0,20,38.0,0,2.4320000000000004,96472,23,18,1.0,862.606842782161,False,0.2909596395213499,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,23,11.572,37379.0,612,0,0.0,21508.632654593475,False,-0.5401465895300825,9,13.709000000000003,49418,488,0,0.0,17150.674404316367,False,-0.44594646843769353,0,0.29900000000000004,154754,0,197,1.0,7486.0,False,0.1311760885545651,8,7.471000000000001,88713,2015,0,0.0,31206.074990512912,False,-0.2555076293721928,0.3333333333333333,502597,0.0,0.0,6,0,0,4,8,8.0,11,15,9,63.0,18.0,5,2,9,846,0.8148609229829162,116.86045520589687
84,9,0,0,0,10.0,10,10.0,34.97490144616573,11,32.81818181818182,15.977519336977867,22,20.227272727272727,38.0,20,38.0,0,2.4320000000000004,96733,23,17,1.0,824.5733245848174,False,0.294183374795737,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,5,11.599,37274.0,613,0,0.0,21439.614586499592,False,-0.5414794232093914,17,13.87,48759,498,0,0.0,17417.500920190534,False,-0.4509677899313538,0,0.29900000000000004,155035,0,196,1.0,7448.0,False,0.13304595445235054,9,7.553000000000001,88314,2027,0,0.0,32386.431696054136,False,-0.25414320997432804,0.3333333333333333,501976,0.0,0.0,7,0,0,2,6,6.0,14,16,9,100.0,15.0,7,2,9,879,0.8624332139734179,117.72288841987029
85,9,0,0,0,10.0,9,10.0,35.0736115259575,22,35.68181818181818,16.120103556906958,31,17.0,38.0,20,38.0,5,2.4820000000000007,97303,22,10,1.0,570.7361152595751,False,0.3000861683869522,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,21,11.804,36294.0,622,0,0.0,21815.786369145568,False,-0.5490451683410612,10,13.953000000000001,48242,511,0,0.0,17922.615489764285,False,-0.4534942080912369,0,0.29900000000000004,155347,0,197,1.0,7486.0,False,0.13540826594917105,11,7.654000000000002,87664,2048,0,0.0,33013.97208454545,False,-0.25654284603386657,0.3333333333333333,500711,0.0,0.0,6,0,0,3,8,7.555555555555555,13,16,9,107.0,16.0,7,2,9,938,0.911085772968363,118.63397419283865
86,9,0,0,0,10.0,6,10.0,34.933066653786945,16,33.6875,16.163545927529526,8,17.25,38.0,20,38.0,6,2.5370000000000004,97623,18,10,1.0,529.3306665378694,False,0.3040734494127457,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,5,11.832999999999998,36058.0,625,0,0.0,21833.16665861684,False,-0.5512168286410905,3,13.973,47805,524,0,0.0,18304.926926584358,False,-0.4558429415665067,0,0.29900000000000004,155841,0,184,0.0,6992.0,False,0.13717107845586188,7,7.713000000000001,87453,2056,0,0.0,33232.250427000705,False,-0.25726981584318576,0.16666666666666666,500641,0.0,0.0,6,0,0,3,6,5.3,13,16,11,85.0,36.0,6,3,11,680,0.9383349930285476,119.5723091858672
87,11,0,0,0,10.000000000000002,10,10.0,34.933066653786945,0,,15.653188426290432,7,2.0,38.0,20,38.0,0,2.5310000000000006,97523,18,20,1.0,878.6613330757389,False,0.30506815163979406,0,0.2,75861,0,0,0.0,0.0,False,0.010631069901282921,7,11.898000000000001,35834.0,625,0,0.0,21833.16665861684,False,-0.5533568674292935,0,13.970000000000002,47805,524,0,0.0,18304.926926584358,False,-0.4558429415665067,0,0.29900000000000004,156131,0,183,0.7,6954.0,False,0.13910517638830405,12,7.8260000000000005,87283,2056,0,0.0,32182.95540445313,False,-0.2622274406230039,0.2833333333333333,500437,0.0,0.0,4,0,0,4,4,4.0,14,18,9,114.0,35.0,8,3,9,404,0.9532738020061515,120.52558298787335
