index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,32,0,0,0,10.000000000000002,20,10.0,32.45841389236997,1,33.0,33.580062114785555,21,19.0,36.99999999999999,20,37.0,0,0.812,85340,2,24,1.0,799.0019334168792,False,0.09624483412658463,0,1.2260000000000002,84494,5,26,1.0,893.9187612016192,False,0.08603487163863352,4,2.8680000000000008,89645.0,495,10,1.0,16402.71549787099,False,-0.09275514372799727,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133057,90,27,1.0,4021.2055903307,False,-0.011688414772140984,8,3.1060000000000008,122823,244,0,0.0,8193.535156007676,False,-0.07130744830056093,0.6666666666666666,623209,0.0,0.0,17,0,0,10,5,4.3076923076923075,25,35,26,202.0,84.0,13,19,26,829,3.304448427981697,134.2446613368229
34,26,0,0,0,10.000000000000002,20,10.0,32.423103354864466,20,32.0,33.79609476300503,5,43.0,36.99999999999999,20,37.0,0,0.812,85550,3,24,1.0,808.1544805167472,False,0.09898835524290861,0,1.2260000000000002,84724,4,26,1.0,883.0006872264761,False,0.08890579890059376,0,2.8640000000000003,89220.0,505,15,1.0,16880.608615651632,False,-0.09448025676563913,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133175,85,28,1.0,3908.6680548554277,False,-0.011236717320252337,11,3.208000000000001,122652,244,0,0.0,8246.247122173227,False,-0.07236583206317189,0.6666666666666666,623171,0.0,0.0,20,0,0,13,7,7.0,16,29,24,148.0,105.0,9,17,24,1388,2.5449680389720015,136.7896293757949
35,24,0,0,0,10.0,20,10.0,32.37928071117901,27,32.0,32.83369946012728,19,22.894736842105264,36.99999999999999,20,37.0,0,0.812,85856,4,21,1.0,719.9648949347592,False,0.10233701283009487,0,1.2260000000000002,85082,3,22,1.0,742.3441756459381,False,0.0925839012916556,4,2.9040000000000004,88651.0,522,10,1.0,17230.321525836713,False,-0.09813480980140606,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133619,75,26,1.0,3424.527459509545,False,-0.009759164894049118,8,3.277000000000001,122116,263,0,0.0,8635.262958013474,False,-0.0748645850875737,0.6666666666666666,623174,0.0,0.0,19,0,0,11,5,4.5,20,31,27,147.0,119.0,9,15,27,1783,2.637120330997277,139.42674970679218
36,27,0,0,0,10.0,20,10.0,32.448485215870114,24,33.125,32.28141816703524,39,29.53846153846154,37.0,20,37.0,3,0.8420000000000001,86470,4,10,1.0,364.48485215870113,False,0.10791492898889363,0,1.2260000000000002,84982,3,32,1.0,1068.3515269078437,False,0.09338945127926564,29,3.190000000000001,87553.0,536,10,1.0,17715.202257376735,False,-0.10606767613640822,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,134026,65,25,1.0,3023.2921808572905,False,-0.008249031643591,9,3.3590000000000004,120848,302,0,0.0,9748.988286444643,False,-0.0800680924653545,0.6666666666666666,621729,0.0,0.0,19,0,0,14,10,8.825,17,31,26,168.0,141.0,10,17,26,1217,2.7667932879994623,142.19354299479164
37,26,0,0,0,10.0,20,10.0,32.40714709533606,31,32.096774193548384,31.09187178189748,34,23.764705882352942,37.0,20,37.0,0,0.8390000000000002,86360,5,20,1.0,698.1429419067211,False,0.1086415316185926,0,1.2260000000000002,85887,2,11,1.0,376.4786180486966,False,0.10053750459039971,24,3.401000000000001,86238.0,557,10,1.0,18361.69964992116,False,-0.11526333032025428,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,134006,69,27,1.0,3144.3391529509263,False,-0.007952514714993196,12,3.4700000000000006,120157,322,0,0.0,10011.58271377099,False,-0.0841635286511872,0.6666666666666666,620498,0.0,0.0,21,0,0,10,11,10.857142857142858,19,29,29,153.0,140.0,9,17,29,1752,2.411851499986369,144.605394494778
38,29,0,0,0,10.0,20,10.0,32.50773081642197,16,34.0,32.413256272179595,23,45.0,36.99999999999999,20,37.0,0,0.8390000000000002,86290,2,30,1.0,995.2319244926591,False,0.10964578277305696,5,1.276,86171,5,10,1.0,375.0773081642197,False,0.1041597025275163,13,3.5070000000000014,86274.0,563,10,1.0,18625.985012367364,False,-0.11370428830613181,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133267,82,29,1.0,3730.887014318727,False,-0.011213964752062624,12,3.5780000000000007,119961,322,0,0.0,10437.068519641829,False,-0.08404101811128738,0.6666666666666666,619813,0.0,0.0,12,0,0,13,8,6.877717391304348,18,31,26,198.0,108.0,13,16,26,496,2.4731796749983914,147.0785741697764
39,26,0,0,0,10.0,20,10.0,32.676988412748834,39,33.666666666666664,32.3128457063704,6,28.666666666666668,37.0,20,37.0,8,0.9190000000000003,87224,4,10,1.0,366.76988412748835,False,0.11757000130496269,0,1.2710000000000001,86124,3,19,1.0,650.8627798422278,False,0.10532183539509425,0,3.494000000000001,85133.0,592,14,1.0,19797.156980236494,False,-0.11885416328124015,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133452,72,34,1.0,3584.524890858669,False,-0.010395767420851425,15,3.716000000000001,119501,328,0,0.0,10598.613391689492,False,-0.08681588778513338,0.6666666666666666,619284,0.0,0.0,20,0,0,11,10,9.125,21,32,23,177.0,115.0,12,14,23,1134,2.5860982150188647,149.66467238479527
40,23,0,0,0,9.999999999999998,20,10.0,32.83244495328454,32,34.0,31.911989968633428,14,26.142857142857142,37.0,20,37.0,22,1.1310000000000002,87508,6,10,1.0,388.32444953284545,False,0.12133895341848336,0,1.2710000000000001,86044,1,29,1.0,962.1409036452518,False,0.10628893842150343,0,3.494000000000001,84411.0,614,10,1.0,20478.241101003045,False,-0.1223910936439358,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133674,62,38,1.0,3384.5433780552726,False,-0.00950300597060231,14,3.841000000000001,118887,342,0,0.0,10913.900569272633,False,-0.09015512176024354,0.6666666666666666,618374,0.0,0.0,14,0,0,14,9,8.375,22,36,23,188.0,101.0,14,9,23,788,2.405840949038975,152.07051333383424
41,23,0,0,0,9.999999999999998,20,10.0,32.35819948502956,23,27.304347826086957,31.911989968633428,0,,37.0,20,37.0,13,1.2390000000000003,87718,4,10,1.0,363.5819948502956,False,0.12386578782571923,0,1.2710000000000001,85924,3,39,1.0,1291.9697799161527,False,0.10686320372779219,0,3.4940000000000007,83783.0,627,20,1.0,20926.830876486205,False,-0.12613430284429206,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,134044,52,38,1.0,3065.423478368938,False,-0.007963181947210475,10,3.9270000000000014,118745,342,0,0.0,10913.900569272633,False,-0.09119415882167112,0.6666666666666666,618064,0.0,0.0,17,0,0,13,6,5.8125,20,33,25,185.0,93.0,11,12,25,654,3.412056299042888,155.48256963287713
42,25,0,0,0,9.999999999999998,20,10.0,32.32956390886973,24,32.041666666666664,31.51413796272265,82,30.573170731707318,37.0,20,37.0,0,1.2260000000000002,87588,7,20,1.0,716.5912781773945,False,0.12446038509549298,0,1.2710000000000001,86623,0,25,1.0,808.2390977217433,False,0.1127080185759329,62,4.114000000000001,81549.0,641,10,1.0,21038.391845212725,False,-0.14633105310517977,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,132286,111,37,1.0,4867.069313862214,False,-0.014235285867405018,9,4.007000000000001,118279,355,0,0.0,11187.518976766542,False,-0.09360290133989489,0.6666666666666666,614175,0.0,0.0,21,0,0,16,9,8.756756756756758,17,33,22,174.0,96.0,12,13,22,1660,3.118257383001037,158.60082701587817
43,22,0,0,0,9.999999999999998,20,10.0,32.47050076137036,39,33.333333333333336,31.256520456442562,35,29.428571428571427,37.0,20,37.0,0,1.2260000000000002,87508,5,30,1.0,1024.1150228411107,False,0.12540348682325675,14,1.411,87413,2,10,1.0,344.70500761370363,False,0.11984545215320984,25,4.302000000000001,80171.0,670,10,1.0,22067.80071468257,False,-0.15433564805432287,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,131934,125,37,1.0,5276.065057055321,False,-0.015314582895930464,10,4.098000000000002,117824,366,0,0.0,11439.886487057978,False,-0.09600890320470498,0.6666666666666666,612700,0.0,0.0,16,0,0,11,11,9.167832167832167,18,29,24,154.0,111.0,9,13,24,1012,2.291266367014032,160.8920933828922
44,24,0,0,0,9.999999999999998,20,10.0,32.447242873589296,13,32.0,31.19078552782846,4,27.0,37.0,20,37.0,0,1.2260000000000002,87864,1,27,1.0,886.075557586911,False,0.12907274815620948,0,1.3970000000000002,87273,6,20,1.0,708.9448574717859,False,0.12038398747936248,0,4.277000000000001,79863.0,673,16,1.0,22336.04702237085,False,-0.1559478580325876,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,132193,115,40,1.0,5066.940335700273,False,-0.014184537607652696,13,4.218000000000001,117493,370,0,0.0,11540.59064529653,False,-0.09806244962025197,0.6666666666666666,612536,0.0,0.0,17,0,0,16,6,6.0,21,37,21,207.0,72.0,15,9,21,983,2.350946504040621,163.24303988693282
45,21,0,0,0,10.0,20,10.0,32.409207287022134,22,32.0,30.546845141713995,13,19.0,37.0,20,37.0,0,1.2260000000000002,88034,6,27,1.0,935.0485967495977,False,0.13155940646415898,0,1.397,87607,1,18,1.0,593.3657311663984,False,0.12391554832485031,0,4.277000000000001,79406.0,685,13,1.0,22597.415978452445,False,-0.15897350033169935,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,132477,115,38,1.0,4918.88719129711,False,-0.012648127935838959,8,4.285000000000001,117302,373,0,0.0,11393.97323785932,False,-0.09999643933026262,0.6666666666666666,612676,0.0,0.0,21,0,0,15,5,5.0,16,31,24,189.0,101.0,12,9,24,1595,2.4508080529631115,165.69384793989593
46,24,0,0,0,10.0,20,10.0,32.45381509480245,30,32.8,30.225721400707886,5,16.0,37.0,20,37.0,0,1.2260000000000002,88510,6,19,1.0,676.6224868012466,False,0.1359933417301772,0,1.397,87915,1,16,1.0,529.2610415168392,False,0.12744374930648011,0,4.277000000000001,78502.0,705,18,1.0,23424.00262704847,False,-0.16352339996732282,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,132921,105,36,1.0,4505.700747074328,False,-0.010910983986118148,8,4.357000000000001,117126,378,0,0.0,11425.32268946758,False,-0.1011695653990869,0.6666666666666666,612824,0.0,0.0,20,0,0,17,4,4.0,16,33,20,204.0,79.0,12,12,20,1708,2.3535947609925643,168.0474427008885
47,20,0,0,0,10.0,20,10.0,32.14278707968082,25,29.2,29.41299808978183,21,21.523809523809526,37.0,20,37.0,0,1.2260000000000002,88810,7,14,1.0,519.9990191155315,False,0.13882779508972742,0,1.3970000000000002,88145,0,16,1.0,514.2845932748932,False,0.13028873186515436,3,4.307000000000001,78119.0,720,10,1.0,23436.93667826801,False,-0.16701466537659707,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133115,106,36,1.0,4449.777797516874,False,-0.009696053131683676,10,4.449000000000002,116705,388,0,0.0,11412.24325883535,False,-0.10429794293039425,0.6666666666666666,612744,0.0,0.0,21,0,0,15,7,6.2727272727272725,15,30,28,128.0,75.0,10,10,28,1576,2.3610657299868762,170.40850843087537
48,28,0,0,0,10.0,20,10.0,32.26788491278915,17,34.0,31.666385645986065,18,57.0,37.0,20,37.0,3,1.256,89180,10,10,1.0,422.6788491278915,False,0.14293637069201592,0,1.3970000000000002,88075,0,23,0.7,742.1613529941504,False,0.13085051752284912,8,4.384000000000002,78287.0,727,10,1.0,23775.416188057574,False,-0.16388773209060004,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133411,96,38,1.0,4445.973022014662,False,-0.007544093140106614,12,4.559000000000001,115490,406,0,0.0,12856.552572270342,False,-0.10790417234745424,0.6166666666666667,612293,0.0,0.0,13,0,0,12,8,6.620915032679738,22,34,26,215.0,84.0,15,13,26,496,2.5958933290094137,173.0044017598848
49,26,0,0,0,10.0,20,10.0,32.49339906873328,34,34.0,31.5383957449391,10,29.0,37.00000000000001,20,37.0,0,1.2530000000000001,89080,10,20,1.0,749.8679813746656,False,0.1437494756646977,11,1.5070000000000001,88845,0,10,1.0,324.9339906873328,False,0.13802826925975129,0,4.376000000000001,77421.0,751,10,1.0,24717.926658068085,False,-0.16754785972152023,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133707,86,40,1.0,4192.302034064763,False,-0.006306288976457842,12,4.667000000000002,115013,416,0,0.0,13119.972629894664,False,-0.11043071514325292,0.6666666666666666,611916,0.0,0.0,19,0,0,16,6,5.647058823529411,17,33,33,173.0,101.0,12,14,33,1364,2.7318891719914973,175.73629093187628
50,33,0,0,0,10.0,20,10.0,32.49554540478304,1,33.0,32.311902520678274,48,35.333333333333336,37.00000000000001,20,37.0,0,1.2530000000000003,88983,13,29,1.0,1072.370816738708,False,0.14457097898493002,0,1.4960000000000002,88775,0,17,0.7,552.4242718813116,False,0.13858758420626835,38,4.756000000000001,77148.0,742,10,1.0,24434.813715555796,False,-0.1713916842116097,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133836,98,37,1.0,4535.566447026471,False,-0.004106514297638585,7,4.725000000000001,113586,442,0,0.0,14281.860914139797,False,-0.11662144325855264,0.6166666666666667,610178,0.0,0.0,15,0,0,22,8,7.230769230769231,18,40,32,256.0,105.0,18,15,32,714,3.0035830969573,178.73987402883358
51,32,0,0,0,10.000000000000002,20,10.0,32.46490586170738,14,32.0,32.311902520678274,0,,37.0,20,37.0,0,1.2530000000000001,89331,13,25,1.0,941.6226465426845,False,0.14818456660450233,0,1.4960000000000002,88675,0,27,1.0,876.5524582660993,False,0.13938112091665017,0,4.718000000000001,76700.0,746,20,1.0,24865.05782324727,False,-0.1735509604856408,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,134132,88,39,1.0,4286.447421819688,False,-0.002852056408664727,12,4.838000000000002,113393,442,0,0.0,14281.860914139797,False,-0.11803365560260562,0.6666666666666666,610081,0.0,0.0,15,0,0,13,6,6.0,25,38,29,239.0,119.0,16,16,29,944,3.4093892129603773,182.14926324179396
52,29,0,0,0,10.000000000000002,20,10.0,32.65034788496587,28,34.0,31.51854058482566,62,28.806451612903224,37.0,20,37.0,0,1.2530000000000003,89241,12,35,1.0,1262.7621759738054,False,0.14908685480472175,1,1.5060000000000002,89491,1,10,1.0,336.5034788496587,False,0.14636183372659986,42,5.138000000000002,76064.0,764,10,1.0,25260.051189962178,False,-0.17761682341232177,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,132931,136,36,1.0,5618.52151953629,False,-0.00676646720251612,7,4.896000000000002,113212,446,0,0.0,14057.269100832245,False,-0.12017974938414276,0.6666666666666666,608789,0.0,0.0,17,0,0,18,5,3.7955665024630543,17,35,30,244.0,98.0,16,13,30,1261,2.8846352419932373,185.0338984837872
53,30,0,0,0,10.000000000000002,20,10.0,32.61497185531057,12,32.0,32.46806723101602,19,44.78947368421053,37.0,20,37.0,0,1.2530000000000001,89171,9,45,1.0,1557.6737334889758,False,0.15007718594006658,2,1.5250000000000001,89693,4,10,1.0,366.1497185531057,False,0.14913408248448523,9,5.186000000000002,76216.0,766,10,1.0,25307.74911347806,False,-0.1759863277075658,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133190,126,39,1.0,5533.976471108019,False,-0.005180637064690904,13,5.019000000000001,112140,465,0,0.0,15097.65126242245,False,-0.12421742486217231,0.6666666666666666,608260,0.0,0.0,16,0,0,8,9,7.984848484848484,24,32,25,196.0,110.0,12,18,25,683,2.6662408050033264,187.70013928879052
54,25,0,0,0,10.000000000000002,20,10.0,31.982154726484254,20,25.7,32.355739293018466,8,29.0,37.0,20,37.0,0,1.2530000000000003,89529,8,41,1.0,1391.2683437858543,False,0.15359067882029526,0,1.5230000000000001,89649,5,14,1.0,497.75016617077955,False,0.14941281495276168,0,5.177000000000001,75934.0,776,12,1.0,25206.420939268002,False,-0.17907083477390826,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,133560,116,39,1.0,5196.265757990142,False,-0.003708829041853701,10,5.106000000000002,111761,473,0,0.0,15304.264685597735,False,-0.12623471742729397,0.6666666666666666,608283,0.0,0.0,20,0,0,6,6,6.0,25,31,25,176.0,118.0,10,15,25,1316,2.335808647039812,190.03594793583034
55,25,0,0,0,10.000000000000002,20,10.0,31.283038727354423,23,25.304347826086957,32.10021666203029,8,25.0,37.0,20,37.0,0,1.2530000000000001,89479,10,44,1.0,1476.4537040035946,False,0.1534959705927709,2,1.5430000000000004,90029,3,10,1.0,342.83038727354426,False,0.15328102073386143,0,5.177000000000001,75552.0,789,14,1.0,25131.720589151064,False,-0.18295910714348143,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,134078,106,35,1.0,4697.622966175211,False,-0.0017428640611158658,6,5.1560000000000015,111493,481,0,0.0,15440.20421443657,False,-0.12769837114683136,0.6666666666666666,608481,0.0,0.0,19,0,0,6,5,4.125,24,30,29,169.0,85.0,11,14,29,988,2.317000121984165,192.3529480578145
56,29,0,0,0,10.000000000000002,20,10.0,31.67003826377455,44,33.40909090909091,31.872326848357805,6,24.0,37.0,20,37.0,0,1.2530000000000003,90442,9,23,1.0,818.4108800668147,False,0.16160186979022914,3,1.5710000000000002,90255,4,10,1.0,356.7003826377455,False,0.15625927212344481,0,5.177000000000001,74226.0,823,18,1.0,26638.143374356896,False,-0.18827008171369075,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,134633,96,30,1.0,4169.74337744235,False,0.00038687073296877496,5,5.200000000000002,111302,487,0,0.0,15521.823175150252,False,-0.12879733957066455,0.6666666666666666,608708,0.0,0.0,21,0,0,5,4,3.166666666666667,25,30,27,173.0,96.0,11,18,27,1952,2.3369902899721637,194.68993834778666
57,27,0,0,0,10.000000000000002,20,10.0,31.923193123761255,27,33.96296296296296,29.8806968731609,48,21.916666666666668,37.0,20,37.0,0,1.2530000000000001,90828,8,19,1.0,686.5406693514639,False,0.16569414328588622,3,1.598,90505,5,10,1.0,369.23193123761257,False,0.15953582526490578,30,5.477000000000002,72834.0,840,10,1.0,27114.289192691063,False,-0.19896945205057456,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,134572,106,33,1.0,4388.353868555056,False,0.000740328059689916,13,5.325000000000001,110346,515,0,0.0,15388.558889677864,False,-0.13628010503904486,0.6666666666666666,606935,0.0,0.0,16,0,0,8,13,11.893939393939394,26,34,26,170.0,78.0,11,16,26,1296,2.340362408955116,197.03030075674178
58,26,0,0,0,10.000000000000002,20,10.0,31.923193123761255,0,,29.790249507342292,7,27.0,37.00000000000001,20,37.0,0,1.2530000000000003,90708,10,29,1.0,1025.7726005890765,False,0.16632852120255898,0,1.5950000000000002,90425,3,20,1.0,668.4638624752251,False,0.16042591841709208,0,5.447000000000002,73023.0,830,13,1.0,26883.52353631729,False,-0.19828686353121333,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,134942,96,33,1.0,4080.86395270486,False,0.0023227013233266744,10,5.412000000000002,110019,522,0,0.0,15550.510242832677,False,-0.13808030496896542,0.6666666666666666,606967,0.0,0.0,16,0,0,7,4,4.0,24,31,27,154.0,42.0,12,14,27,759,2.349727514956612,199.3800282716984
59,27,0,0,0,10.000000000000002,20,10.0,31.927786545881872,14,32.0,29.073539167722718,11,16.0,37.00000000000001,20,37.0,0,1.2530000000000001,91016,14,25,1.0,938.1946636470468,False,0.1697066605101969,0,1.5950000000000002,90365,0,29,0.9,925.9058098305743,False,0.1613045684155282,0,5.447000000000002,72751.0,834,12,1.0,26976.656449278154,False,-0.2003771142824379,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,135173,97,32,1.0,4004.133299269104,False,0.003732240512454291,9,5.492000000000002,109910,522,0,0.0,15176.387445551258,False,-0.14024663430449913,0.65,607065,0.0,0.0,22,0,0,6,4,4.0,24,30,21,186.0,74.0,11,16,21,1231,3.0699645489803515,202.44999282067874
60,21,0,0,0,10.000000000000002,20,10.0,31.59766845631535,21,28.285714285714285,27.950325179178012,21,17.761904761904763,37.00000000000001,20,37.0,0,1.2530000000000003,90946,11,35,1.0,1215.9183959710372,False,0.1705871119263734,0,1.5950000000000002,90829,3,18,1.0,598.7580322136763,False,0.16514574510441918,9,5.537000000000002,72207.0,845,10,1.0,26979.53309737825,False,-0.2054078205962993,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,135543,87,32,1.0,3615.6782905884875,False,0.005018396409426299,10,5.583000000000002,109395,543,0,0.0,15177.02657229366,False,-0.1440126346456896,0.6666666666666666,606770,0.0,0.0,20,0,0,6,7,6.142857142857142,24,30,26,142.0,66.0,9,12,26,1302,2.1533769780071452,204.6033697986859
61,26,0,0,0,10.000000000000002,20,10.0,31.6400578516448,19,32.10526315789474,27.950325179178012,0,,37.00000000000001,20,37.0,0,1.2530000000000001,90869,12,44,1.0,1512.1625454723712,False,0.1714964618311281,0,1.595,91316,2,10,1.0,336.40057851644804,False,0.16969519113765438,0,5.528000000000002,71597.0,854,20,1.0,27579.615908888223,False,-0.20828179921702258,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,135950,77,31,1.0,3299.1750387967068,False,0.00683852866058147,9,5.663000000000001,109272,543,0,0.0,15177.02657229366,False,-0.14491264562143322,0.6666666666666666,606854,0.0,0.0,19,0,0,7,5,5.0,22,29,23,173.0,121.0,11,15,23,1217,2.3843807160155848,206.98775051470147
62,23,0,0,0,10.000000000000002,20,10.0,32.03362065466143,42,33.95238095238095,27.215432245491392,18,19.444444444444443,37.00000000000001,20,37.0,0,1.2530000000000003,91301,13,38,1.0,1347.2775848771344,False,0.1759658210049425,16,1.7550000000000003,91642,1,10,1.0,330.33620654661433,False,0.17382458066886544,0,5.5280000000000005,70521.0,886,12,1.0,28708.373086975927,False,-0.21302562314800225,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,136166,78,31,1.0,3269.8037151483286,False,0.00831157836735192,10,5.754,108935,550,0,0.0,14968.487735020266,False,-0.14814148562170176,0.6666666666666666,606415,0.0,0.0,25,0,0,7,7,6.230769230769231,21,28,23,136.0,117.0,8,15,23,1462,2.207487648993265,209.19523816369474
63,23,0,0,0,10.0,20,10.0,32.38904905250342,49,34.0,27.006989234906996,12,23.75,37.00000000000001,20,37.0,0,1.2530000000000001,92353,10,15,1.0,585.8357357875512,False,0.184548635348716,6,1.7990000000000004,91900,4,10,1.0,363.8904905250342,False,0.17733781574774346,0,5.5280000000000005,69140.0,925,10,1.0,30229.94026591473,False,-0.21877635481727067,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,136425,68,34,1.0,3094.4752679736757,False,0.009565270069050856,13,5.874000000000002,108441,562,0,0.0,15177.927950017733,False,-0.15098990981590849,0.6666666666666666,606109,0.0,0.0,20,0,0,7,8,7.375,22,29,23,163.0,144.0,10,13,23,1866,2.399949010985438,211.59518717468018
64,23,0,0,0,10.0,20,10.0,32.38904905250342,0,,26.41447405862229,13,18.23076923076923,37.000000000000014,20,37.0,0,1.2530000000000003,92253,10,25,1.0,909.7262263125854,False,0.18534065249777895,0,1.7930000000000004,91800,4,20,1.0,687.7809810500684,False,0.17812983289680662,3,5.558000000000001,69272.0,915,10,1.0,29900.12462362685,False,-0.21908148065077956,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,136869,58,32,1.0,2716.039495400093,False,0.011429552172831724,8,5.941000000000002,108101,575,0,0.0,15188.322583707817,False,-0.15343971542198878,0.6666666666666666,606145,0.0,0.0,17,0,0,10,6,5.3,22,32,24,173.0,111.0,11,12,24,731,2.3946548139792867,213.98984198865946
65,24,0,0,0,10.0,20,10.0,32.48854471754921,24,33.5,25.687745560021497,13,16.0,37.000000000000014,20,37.0,0,1.2530000000000001,92765,10,17,1.0,652.3052601983366,False,0.1902413009525286,0,1.7930000000000004,91892,4,24,1.0,819.725073221181,False,0.1801496258452742,3,5.585000000000001,68571.0,929,10,1.0,30438.73549820343,False,-0.22308421187666466,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,137031,61,32,1.0,2750.952479161312,False,0.012742664468449575,10,6.033000000000001,107958,575,0,0.0,14770.45369701236,False,-0.15601487689967308,0.6666666666666666,606067,0.0,0.0,18,0,0,9,6,5.230769230769231,23,32,28,194.0,94.0,12,12,28,1374,2.3840943400282413,216.3739363286877
66,28,0,0,0,10.0,20,10.0,32.48854471754921,0,,25.81537893655682,13,27.46153846153846,37.000000000000014,20,37.0,0,1.2530000000000003,92675,9,27,1.0,967.1907073738287,False,0.19110360754982508,0,1.7930000000000004,91782,5,34,1.0,1154.610520396673,False,0.18088407482481378,3,5.612000000000002,68823.0,919,10,1.0,30115.126384793293,False,-0.22224790734912708,0,0.2,107850,0,0,0.0,0.0,False,0.0,0,0.7670000000000001,137475,51,30,1.0,2426.5843257643983,False,0.014804757347398334,8,6.103000000000001,107510,588,0,0.0,15179.442814695409,False,-0.15779664575898944,0.6666666666666666,606115,0.0,0.0,14,0,0,10,4,3.375,25,35,18,223.0,87.0,14,14,18,889,2.505844318016898,218.8797806467046
