index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,17.0,0,,22.0,0,,31.0,0,,0,0.2,44193,0,10,1.0,170.0,False,-0.0003386539633802181,0,0.2,44193,0,10,1.0,170.0,False,-0.0003386539633802181,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.2,93014,0,0,0.0,0.0,False,0.0,0,0.2,93014,0,0,0.0,0.0,False,0.0,0.3333333333333333,394954,0.0,0.0,6,0,0,3,0,0.0,461,464,94,0.0,0.0,0,0,94,200,2.039157025516033,2.039157025516033
1,94,0,0,0,10.0,20,10.0,17.0,0,,22.0,0,,31.0,0,,0,0.2,44093,0,20,1.0,340.0,False,-0.0006773079267604362,0,0.2,44093,0,20,1.0,340.0,False,-0.0006773079267604362,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.2,93014,0,0,0.0,0.0,False,0.0,0,0.2,93014,0,0,0.0,0.0,False,0.0,0.3333333333333333,394754,0.0,0.0,5,0,0,32,0,0.0,20,52,35,720.0,762.0,40,54,35,200,3.568044872954488,5.607201898470521
2,35,0,0,0,10.0,20,10.0,17.0,0,,21.53191489361702,2,11.0,31.0,0,,0,0.2,43993,0,30,1.0,510.0,False,-0.0010159618901406542,0,0.2,43993,0,30,1.0,510.0,False,-0.0010159618901406542,0,0.2,60270,0,0,0.0,0.0,False,0.0,2,0.22000000000000003,60238,0,0,0.0,0.0,False,-0.0005309440849510536,0,0.2,93003,0,1,0.1,31.0,False,4.837981379147225e-05,0,0.2,93003,0,1,0.1,31.0,False,4.837981379147225e-05,0.3666666666666667,394500,0.0,0.0,6,0,0,10,2,2.0,8,18,35,93.0,97.0,6,29,35,200,1.5640741540119052,7.171276052482426
3,35,0,0,0,10.0,20,10.0,18.517241379310345,13,23.76923076923077,21.53191489361702,0,,31.0,20,31.0,0,0.2,44183,1,28,1.0,528.4827586206897,False,0.003482296961378724,0,0.2,43912,0,38,0.9,703.6551724137931,False,-0.0006586235701601029,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.21800000000000003,59929,3,10,1.0,270.87087307410127,False,-0.003410727782693666,11,0.31000000000000005,92911,0,0,0.0,0.0,False,-0.0011073601823381426,7,0.27,92972,0,0,0.0,0.0,False,-0.00045154492872040766,0.48333333333333334,394177,0.0,0.0,9,0,0,12,5,4.666666666666666,11,23,28,123.0,72.0,11,24,28,540,1.5201909905299544,8.69146704301238
4,28,0,0,0,10.0,20,10.0,18.338345864661655,1,9.0,21.53191489361702,0,,31.0,20,31.0,0,0.2,44113,0,36,0.8,660.1804511278195,False,0.003388576650123235,0,0.2,43791,3,47,1.0,891.9022556390978,False,-0.0012654115137933854,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.21800000000000003,59920,0,14,0.4,301.4468085106383,False,-0.0033063978056194245,9,0.389,92816,0,0,0.0,0.0,False,-0.002128711806824779,11,0.37300000000000005,92847,0,0,0.0,0.0,False,-0.0017954286451501923,0.3666666666666667,393757,0.0,0.0,7,0,0,11,6,6.0,6,17,25,60.0,69.0,5,23,25,209,1.206100756302476,9.897567799314857
5,25,0,0,0,10.0,20,10.0,17.96391339214114,2,9.0,21.53191489361702,0,,31.0,20,31.0,0,0.2,44041,0,43,0.9,772.4482758620691,False,0.003030369086109233,0,0.2,43681,4,57,1.0,1063.943063352045,False,-0.0018067971987442853,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.21800000000000003,59902,0,16,0.2,344.51063829787233,False,-0.0032477962643282714,4,0.42000000000000004,92792,0,0,0.0,0.0,False,-0.002386737480379298,16,0.522,92609,0,0,0.0,0.0,False,-0.004354183241232503,0.35000000000000003,393295,0.0,0.0,7,0,0,7,6,6.0,7,14,34,36.0,84.0,2,23,34,218,1.2701864745467901,11.167754273861647
6,34,0,0,0,10.0,20,10.0,20.34292478601348,21,25.428571428571427,21.53191489361702,0,,31.0,20,31.0,0,0.2,44175,0,44,1.0,895.0886905845931,False,0.007440099909518414,0,0.2,43881,4,55,1.0,1158.8608632307414,False,0.0037800652838004215,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.21800000000000003,59368,11,26,1.0,783.6019598801909,False,-0.00846522349526967,11,0.526,92673,0,0,0.0,0.0,False,-0.003666114778420453,9,0.5960000000000001,92514,0,0,0.0,0.0,False,-0.005375534865719139,0.5,392881,0.0,0.0,8,0,0,10,6,6.0,7,17,36,90.0,117.0,5,29,36,734,1.4892666367813945,12.657020910643041
7,36,0,0,0,10.0,20,10.0,21.972759619124453,24,26.0,21.53191489361702,0,,31.0,20,31.0,0,0.2,44437,0,37,0.5,812.9921059076048,False,0.012428511343864725,0,0.2,44043,9,53,1.0,1254.556259813596,False,0.008517782265974331,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.21800000000000003,58744,25,36,1.0,1324.467926648324,False,-0.014331608373582803,9,0.6050000000000001,92583,0,0,0.0,0.0,False,-0.0046337110542498975,11,0.6970000000000001,92389,0,0,0.0,0.0,False,-0.006719418582148924,0.4166666666666667,392466,0.0,0.0,9,0,0,9,6,6.0,10,19,26,78.0,135.0,6,30,26,824,1.5048583839088678,14.161879294551909
8,26,0,0,0,10.0,20,10.0,22.52841656192094,12,26.0,21.53191489361702,0,,31.0,20,31.0,0,0.2,44327,1,47,1.0,1068.8355784102844,False,0.012833129144676242,0,0.2,44265,8,51,1.0,1228.949244657968,False,0.013240797018241799,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.21800000000000003,58432,27,46,1.0,1598.7353322782483,False,-0.017232990440698162,9,0.6860000000000002,92487,0,0,0.0,0.0,False,-0.005665813748467973,11,0.796,92275,0,0,0.0,0.0,False,-0.007945040531532888,0.5,392056,0.0,0.0,7,0,0,12,6,6.0,8,20,25,108.0,90.0,6,20,25,512,1.4439727794378996,15.605852073989809
9,25,0,0,0,10.000000000000002,20,10.0,22.989882943354985,12,26.0,25.51683748169839,26,32.0,31.0,20,31.0,0,0.2,44569,0,43,0.8,988.5649665642643,False,0.017390614392390112,0,0.2,44135,11,61,1.0,1512.3828595446541,False,0.013505326570165194,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.21800000000000003,58952,29,30,1.0,1432.2117298082462,False,-0.009986629087371454,11,0.7870000000000001,91541,16,10,1.0,718.2693997071742,False,-0.0119752435133035,9,0.8750000000000002,92182,0,0,0.0,0.0,False,-0.008944890016556647,0.6333333333333333,391649,0.0,0.0,7,0,0,14,5,5.0,9,23,25,150.0,75.0,10,15,25,1344,1.49094626493752,17.09679833892733
10,25,0,0,0,10.000000000000002,20,10.0,22.453388771489223,41,21.390243902439025,30.41534336976696,84,34.0,31.0,20,31.0,0,0.2,44830,3,30,1.0,703.6016631446766,False,0.020066394951173818,0,0.2,44551,8,53,1.0,1270.0296048889288,False,0.020161533480334688,0,0.2,60270,0,0,0.0,0.0,False,0.0,54,0.758,58715,60,10,1.0,1651.356759987023,False,-0.012100906255292605,0,0.7760000000000002,90803,35,12,1.0,1436.5370179418435,False,-0.0160484603503674,12,0.9860000000000002,90159,45,10,1.0,1678.6904516395132,False,-0.02167044503171834,0.8333333333333334,389328,0.0,0.0,12,0,0,9,6,5.862068965517241,7,16,23,90.0,75.0,5,20,23,2209,2.138954014517367,19.235752353444695
11,23,0,0,0,10.000000000000002,20,10.0,22.665565764815284,10,25.0,30.41534336976696,0,,30.999999999999996,20,31.0,0,0.2,44760,0,40,1.0,906.6226305926114,False,0.020777804964583684,0,0.2,44671,11,53,1.0,1311.2749855352101,False,0.02333636224160946,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.7040000000000002,58465,60,20,1.0,1968.2408132842563,False,-0.013620036392199653,0,0.7760000000000002,91051,25,14,1.0,1194.383584244174,False,-0.014683899282666175,2,0.994,90457,35,10,1.0,1374.5370179418435,False,-0.02010161363911963,0.8333333333333334,389674,0.0,0.0,12,0,0,12,1,0.6666666666666666,9,21,23,117.0,56.0,9,14,23,977,1.4066272173076868,20.642379570752382
12,23,0,0,0,10.000000000000002,20,10.0,22.863364525644776,10,25.0,30.41534336976696,0,,31.0,20,31.0,0,0.2,44910,0,40,1.0,914.5345810257911,False,0.024253658377461292,0,0.2,44571,11,63,1.0,1550.391965115621,False,0.023777932913955,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.7040000000000002,58215,60,30,1.0,2284.262172631695,False,-0.015146323439259158,2,0.796,91473,15,10,1.0,766.2301505465043,False,-0.012448501566718449,0,0.9920000000000002,90581,25,16,1.0,1256.383584244174,False,-0.01940361889476758,0.8333333333333334,390020,0.0,0.0,12,0,0,11,1,0.3333333333333333,8,19,26,78.0,51.0,6,17,26,884,1.418937098234892,22.061316668987274
13,26,0,0,0,10.000000000000002,20,10.0,23.28680373617983,21,25.428571428571427,30.710762290039337,30,32.0,31.0,20,31.0,0,0.2,45004,4,41,1.0,994.758953183373,False,0.027281499934339287,0,0.2,44811,7,61,1.0,1490.4950279069697,False,0.028520251822037053,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.7040000000000002,58641,71,10,1.0,1960.4706881691613,False,-0.010764304893237372,0,0.794,91210,20,13,1.0,1017.2152458007868,False,-0.013926853775771436,0,0.9920000000000002,90504,30,13,1.0,1324.3228687011801,False,-0.019866241271737656,0.8333333333333334,390440,0.0,0.0,16,0,0,7,0,0.0,7,14,24,36.0,101.0,2,24,24,2314,1.357590145431459,23.418906814418733
14,24,0,0,0,10.000000000000002,20,10.0,23.42441346174526,10,25.0,30.710762290039337,0,,31.0,20,31.0,0,0.2,44894,5,51,1.0,1244.6450865490083,False,0.0276188685181519,0,0.2,44971,6,61,1.0,1488.8892211664609,False,0.03211443367085617,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.7040000000000002,58391,71,20,1.0,2277.3486015847,False,-0.012283485966611074,0,0.7940000000000003,91582,10,11,1.0,648.1076229003934,False,-0.011911606731780185,0,0.9920000000000002,90752,20,15,1.0,1079.2152458007868,False,-0.01851756055109558,0.8333333333333334,390860,0.0,0.0,14,0,0,14,0,0.0,7,21,23,105.0,57.0,10,14,23,1070,1.5908181285485625,25.009724942967296
15,23,0,0,0,10.000000000000002,20,10.0,23.42441346174526,0,,31.1615288502044,23,34.0,31.0,20,31.0,0,0.2,44794,5,61,1.0,1478.8892211664609,False,0.02800543224850952,0,0.2,44871,6,71,1.0,1723.1333557839134,False,0.03250099740121362,0,0.2,60270,0,0,0.0,0.0,False,0.0,3,0.7340000000000002,59095,61,10,1.0,1740.5045096685049,False,-0.005056375396810136,0,0.794,91079,23,12,1.0,1088.7151635547011,False,-0.014950893609807635,0,0.992,91093,10,14,1.0,745.615288502044,False,-0.016644723974336972,0.8333333333333334,391202,0.0,0.0,12,0,0,13,1,0.13043478260869565,10,23,24,135.0,54.0,10,13,24,820,1.421199926175177,26.430924869142473
16,24,0,0,0,10.000000000000002,20,10.0,23.42441346174526,0,,31.185553673715827,2,33.0,31.0,20,31.0,0,0.2,44704,4,71,1.0,1703.1333557839134,False,0.028504880633327047,0,0.2,44761,7,81,1.0,1967.377490401366,False,0.032774676477111166,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.7310000000000001,59161,51,18,1.0,1755.9850526758933,False,-0.0038328766162610216,0,0.7940000000000003,91294,14,14,1.0,870.5977514320216,False,-0.013811911371234378,0,0.992,91432,1,12,1.0,403.18555367371584,False,-0.014840854314008037,0.8333333333333334,391622,0.0,0.0,15,0,0,11,0,0.0,10,21,19,117.0,75.0,9,15,19,886,1.4186061592772603,27.849531028419733
17,19,0,0,0,10.000000000000002,20,10.0,23.504081214291006,18,24.0,31.185553673715827,0,,31.000000000000004,20,31.0,0,0.2,44634,1,81,1.0,1913.8305783575715,False,0.029302943787478584,0,0.2,45063,10,73,1.0,1815.7979286432435,False,0.03788180896127197,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.7310000000000001,58729,59,28,1.0,2259.9362945072126,False,-0.006819841591942872,0,0.794,91666,4,12,1.0,496.7422146948634,False,-0.01182218690361208,0,0.9920000000000002,91680,0,5,0.1,155.00000000000003,False,-0.013508719117552196,0.6833333333333332,392042,0.0,0.0,12,0,0,10,0,0.0,6,16,20,57.0,75.0,4,15,20,1252,1.1860467670485377,29.03557779546827
18,20,0,0,0,10.000000000000002,20,10.0,23.504081214291006,0,,31.185553673715827,0,,31.0,20,31.0,0,0.2,44534,1,91,1.0,2148.8713905004815,False,0.029698500784553813,0,0.2,44963,10,83,1.0,2050.8387407861537,False,0.03827736595834736,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.7310000000000001,58729,49,38,1.0,2336.7510191014608,False,-0.006182586534748142,0,0.794,92007,0,5,0.4,155.0,False,-0.00999311931537188,4,1.0320000000000003,91805,0,0,0.0,0.0,False,-0.012998043305308878,0.5666666666666667,392308,0.0,0.0,10,0,0,11,2,1.3333333333333333,7,18,23,64.0,75.0,5,15,23,634,1.2482462404295802,30.28382403589785
19,23,0,0,0,10.000000000000002,20,10.0,23.073593486628493,46,21.97826086956522,30.629297440595142,28,27.892857142857142,31.0,20,31.0,0,0.2,44880,2,82,1.0,1912.0346659035365,False,0.03483659569123272,0,0.2,45428,9,66,1.0,1612.8571701174806,False,0.04383149899665275,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.7310000000000001,58499,85,20,1.0,2573.8413951753246,False,-0.00803184507072078,0,0.794,92117,0,5,0.5,155.0,False,-0.00881050164491367,15,1.1780000000000002,90842,13,10,1.0,708.1808667277369,False,-0.019544472516353717,0.75,392036,0.0,0.0,13,0,0,7,5,5.0,11,18,27,93.0,82.0,6,17,27,2147,1.504899574443698,31.78872361034155
20,27,0,0,0,10.000000000000002,20,10.0,23.55523023887017,24,26.5,29.681052064577315,8,12.0,31.000000000000004,20,31.0,0,0.2,45102,1,80,1.0,1894.4184191096135,False,0.03964981395603836,0,0.2,45642,10,64,1.0,1607.5347352876909,False,0.04860288008587909,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.7310000000000001,57959,99,22,1.0,2984.9509390688477,False,-0.013580961182438633,1,0.804,92170,0,8,0.8,248.00000000000003,False,-0.00774077020663556,4,1.203,91128,3,10,1.0,399.043156193732,False,-0.018131447114446513,0.7999999999999999,392271,0.0,0.0,13,0,0,10,2,1.5,15,25,32,177.0,84.0,14,13,32,1366,1.6085275411605835,33.39725115150213
21,32,0,0,0,10.000000000000002,20,10.0,23.659883056431752,12,25.0,29.681052064577315,0,,31.000000000000007,20,31.0,0,0.2,44972,4,90,1.0,2169.3894750788577,False,0.039818814204037434,0,0.2,45872,7,62,1.0,1536.9127494987686,False,0.05299836034473576,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,0.7310000000000001,57659,101,32,1.0,3339.441854766081,False,-0.015617704871693418,2,0.8230000000000002,92406,0,0,0.0,0.0,False,-0.006536650396714473,0,1.1990000000000005,91438,0,3,0.3,93.00000000000003,False,-0.016443761154234845,0.5499999999999999,392617,0.0,0.0,12,0,0,7,1,0.6666666666666666,15,22,28,135.0,78.0,10,22,28,1027,1.6123843593522906,35.00963551085442
22,28,0,0,0,10.000000000000002,20,10.0,23.72102346977881,4,26.0,27.368005860721677,63,22.174603174603174,31.000000000000007,20,31.0,0,0.2,44976,4,96,1.0,2317.2182530987657,False,0.04157788198020865,0,0.2,45772,7,72,1.0,1777.9136898240743,False,0.053461198042851786,0,0.2,60270,0,0,0.0,0.0,False,0.0,31,1.0410000000000004,58146,95,10,1.0,2527.177288236204,False,-0.0142759475009441,10,0.9210000000000003,92262,0,1,0.1,31.000000000000007,False,-0.007918162857204291,7,1.2690000000000001,90101,52,10,1.0,1733.1363047575271,False,-0.022001331494411976,0.6833333333333332,391527,0.0,0.0,8,0,0,6,7,5.75,14,20,29,96.0,78.0,7,21,29,337,1.4090862749144435,36.41872178576887
23,29,0,0,0,10.000000000000002,20,10.0,23.784466767941,22,24.181818181818183,27.368005860721677,0,,31.000000000000004,20,31.0,0,0.2,44956,6,102,1.0,2486.0156103299823,False,0.04303180649685031,0,0.2,46124,5,64,1.0,1572.205873148224,False,0.05908615213632205,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.0100000000000002,57614,107,20,1.0,3092.2980613841205,False,-0.018414650229101368,7,0.9810000000000001,92227,0,0,0.0,0.0,False,-0.008461091878641925,2,1.282,90399,42,10,1.0,1459.4562461503103,False,-0.020268689411538542,0.6666666666666666,391590,0.0,0.0,12,0,0,3,4,3.1666666666666665,14,17,23,75.0,72.0,5,24,23,1011,1.2500749360769987,37.668796721845865
24,23,0,0,0,10.000000000000002,20,10.0,23.88523842883846,13,25.0,27.677259340669416,9,34.0,31.000000000000004,20,31.0,0,0.2,45201,4,99,1.0,2404.6386044550077,False,0.04764453304647463,0,0.2,46004,7,74,1.0,1837.507643734046,False,0.0593717702993029,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.0100000000000002,57595,110,21,1.0,3208.598673326288,False,-0.017765068248496073,10,1.0740000000000003,92117,0,0,0.0,0.0,False,-0.009643709549100135,0,1.2800000000000002,90403,41,10,1.0,1444.767632967446,False,-0.020304644284906342,0.6666666666666666,391590,0.0,0.0,12,0,0,5,3,3.0,16,21,21,129.0,60.0,8,15,21,1141,1.3114591082558036,38.98025583010167
25,21,0,0,0,10.000000000000002,20,10.0,22.884527669758473,24,17.0,27.53972572228213,35,26.857142857142858,31.000000000000004,16,31.0,0,0.2,45499,5,85,1.0,1995.1848519294701,False,0.04975035391517252,0,0.2,45914,6,84,1.0,1982.3003242597117,False,0.05897433368997041,0,0.2,60270,0,0,0.0,0.0,False,0.0,14,1.1500000000000001,57763,124,10,1.0,3113.078688272872,False,-0.015770045725295573,6,1.1240000000000003,91525,7,10,1.0,502.778080055975,False,-0.01330564173105132,0,1.2800000000000002,90317,49,10,1.0,1659.4465603918245,False,-0.02007522222250502,0.8333333333333334,391288,0.0,0.0,11,0,0,8,3,2.7777777777777777,12,20,25,84.0,39.0,8,13,25,1462,1.4061484327539802,40.38640426285565
26,25,0,0,0,10.000000000000002,20,10.0,22.884527669758473,0,,27.56864125935425,1,33.0,31.000000000000004,20,31.0,0,0.2,45389,6,95,1.0,2234.030128627055,False,0.049963088169993626,0,0.2,45824,5,94,1.0,2201.1456009572967,False,0.05941283725371166,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.1360000000000003,57796,114,19,1.0,3132.640338280197,False,-0.015060226163263692,1,1.1280000000000001,91829,0,7,0.7,217.00000000000003,False,-0.011573526565893307,0,1.2800000000000002,90563,40,11,1.0,1443.74565037417,False,-0.01858996683093859,0.7833333333333333,391671,0.0,0.0,12,0,0,8,1,1.0,16,24,30,132.0,57.0,11,14,30,822,1.4749380107969046,41.861342273652554
27,30,0,0,0,10.000000000000002,20,10.0,22.884527669758473,0,,27.791507049145768,9,32.0,31.000000000000004,20,31.0,0,0.2,45289,6,105,1.0,2462.87540532464,False,0.050288707079274804,0,0.2,45724,5,104,1.0,2429.9908776548814,False,0.05973845616299284,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.1360000000000003,58084,104,20,1.0,2935.821018637797,False,-0.011914542735707663,4,1.1670000000000003,91729,0,9,0.9,279.00000000000006,False,-0.012315350377362548,0,1.2800000000000002,90842,30,12,1.0,1205.745211474373,False,-0.016869798033229598,0.8166666666666668,391938,0.0,0.0,11,0,0,12,2,2.0,10,22,28,123.0,102.0,11,19,28,984,1.568569052964449,43.429911326617
28,28,0,0,0,10.000000000000002,20,10.0,22.700157192554965,2,9.0,28.28802590397096,14,34.0,31.000000000000007,20,31.0,0,0.2,45189,6,115,1.0,2670.518077143821,False,0.05037498111602078,0,0.2,45642,5,112,1.0,2592.417605566156,False,0.059720696335382024,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.1360000000000003,58542,96,16,1.0,2631.823504948812,False,-0.006837369296923727,0,1.1630000000000003,92008,0,0,0.0,0.0,False,-0.010815576149826908,0,1.2800000000000002,90707,34,11,1.0,1302.7928807350127,False,-0.017799509317226382,0.6666666666666666,392358,0.0,0.0,13,0,0,5,0,0.0,15,20,29,129.0,105.0,8,20,29,1314,1.349861554801464,44.77977288141847
29,29,0,0,0,10.000000000000002,20,10.0,22.700157192554965,0,,28.28802590397096,0,,31.00000000000001,20,31.0,0,0.2,45069,8,125,1.0,2917.5196490693706,False,0.05045401811877021,0,0.2,45562,3,122,1.0,2799.419177491706,False,0.06025127195597174,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.1360000000000003,58542,86,26,1.0,2687.702192062972,False,-0.006373799634453479,8,1.243,91930,0,0,0.0,0.0,False,-0.011654159588879094,1,1.2900000000000003,91042,24,10,1.0,988.9126216953032,False,-0.015885175233323397,0.6666666666666666,392415,0.0,0.0,9,0,0,6,4,4.0,18,24,29,186.0,96.0,12,17,29,541,1.572284523397684,46.35205740481615
30,29,0,0,0,10.000000000000002,20,10.0,22.98892737496009,13,26.0,28.28802590397096,0,,31.000000000000007,15,31.0,0,0.2,44959,9,135,1.0,3193.5051956196126,False,0.05108600902647835,0,0.2,45810,2,119,1.0,2755.682357620251,False,0.06535662923735402,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.1360000000000003,58204,89,36,1.0,3064.383468914403,False,-0.008856948158997855,6,1.2950000000000002,91894,0,0,0.0,0.0,False,-0.012041198099210872,0,1.2890000000000001,91321,14,11,1.0,737.0323626555935,False,-0.014239617892706523,0.6666666666666666,392458,0.0,0.0,10,0,0,8,1,1.0,16,24,20,153.0,68.0,11,18,20,817,1.480245441198349,47.8323028460145
31,20,0,0,0,10.000000000000002,20,10.0,23.236924806617672,12,26.0,27.916203198042137,5,16.2,31.00000000000001,20,31.0,0,0.2,45171,9,133,1.0,3180.5109992801504,False,0.05572563383920873,0,0.2,45710,2,129,1.0,3017.5633000536795,False,0.0660551701177802,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.1360000000000001,57973,91,41,1.0,3259.1244885219357,False,-0.011074129015082671,15,1.4390000000000003,91587,0,5,0.5,155.00000000000006,False,-0.014508568602575956,0,1.2890000000000001,91476,4,16,1.0,607.6648127921687,False,-0.013268621859117015,0.75,392187,0.0,0.0,11,0,0,4,5,5.0,13,17,22,75.0,45.0,5,15,22,748,1.2308756187558174,49.06317846477032
32,22,0,0,0,10.000000000000002,20,10.0,23.450772003418844,11,26.0,26.675660576427106,17,16.0,31.000000000000007,20,31.0,0,0.2,45091,7,143,1.0,3423.4603964888947,False,0.05666200524336685,0,0.2,45876,4,128,1.0,3041.698816437612,False,0.07007539358857617,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.1360000000000001,57959,92,34,1.0,3064.4434839130554,False,-0.012921490924895841,1,1.4340000000000002,91640,0,9,0.9,279.00000000000006,False,-0.013272195583460555,0,1.2890000000000001,91734,2,12,1.0,425.3513211528543,False,-0.011474878399204164,0.8166666666666668,392570,0.0,0.0,14,0,0,5,1,0.16666666666666666,14,19,24,111.0,59.0,7,15,24,1192,1.3458532867953181,50.409031751565635
33,24,0,0,0,10.000000000000002,20,10.0,23.593693931513428,13,25.0,25.42933362845408,33,19.87878787878788,31.000000000000004,20,31.0,0,0.2,45011,5,153,1.0,3659.8351715215545,False,0.05752415925226959,0,0.2,46081,6,125,1.0,3009.2117414391787,False,0.07433693519787758,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.1360000000000001,58290,95,11,1.0,2521.123593406771,False,-0.01193692057900476,0,1.4330000000000003,91751,4,10,1.0,411.71733451381635,False,-0.011365400184306587,0,1.2890000000000001,91587,11,11,1.0,620.7226699129949,False,-0.012005060152702836,0.8333333333333334,392990,0.0,0.0,17,0,0,6,0,0.0,15,21,24,132.0,75.0,9,15,24,1801,1.4559101993218064,51.86494195088744
34,24,0,0,0,10.000000000000002,20,10.0,24.106382128215184,28,26.428571428571427,25.42933362845408,0,,31.0,20,31.0,0,0.2,45235,5,151,1.0,3690.063701360493,False,0.06292262548665124,0,0.2,46397,6,119,1.0,2928.659473257607,False,0.08056193386378892,0,0.2,60270,0,0,0.0,0.0,False,0.0,0,1.1360000000000003,57550,113,21,1.0,3258.0371866858513,False,-0.01810156639550483,0,1.4330000000000003,92030,0,5,0.4,155.0,False,-0.009745844711548799,0,1.2890000000000001,91928,1,10,1.0,335.42933362845406,False,-0.00987254965043732,0.7333333333333334,393410,0.0,0.0,15,0,0,7,0,0.0,16,23,22,153.0,53.0,11,13,22,1560,1.4318437715992332,53.296785722486675
35,22,0,0,0,10.0,20,10.0,24.194490180454842,14,25.071428571428573,26.879979993357253,33,34.0,30.999999999999996,14,31.0,0,0.2,45145,4,161,1.0,3935.3129190532295,False,0.06365918902595483,0,0.2,46638,7,115,1.0,2852.366370752307,False,0.08514174215736468,0,0.2,60270,0,0,0.0,0.0,False,0.0,12,1.2560000000000002,58009,117,10,1.0,3099.555151046789,False,-0.011800604355012508,6,1.493,91012,23,10,1.0,928.2395398472167,False,-0.016533857592151643,0,1.2890000000000001,92021,0,8,0.1,247.99999999999997,False,-0.009342679596619864,0.6833333333333332,393095,0.0,0.0,11,0,0,6,3,2.1136363636363638,14,20,26,84.0,71.0,8,14,26,768,1.1058109197765589,54.402596642263234
