index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,15,0,0,0,10.0,20,10.0,10.573209478772137,3,3.0,38.05596992118546,5,44.0,38.00000000000001,20,38.0,3,5.054,23310,704,0,0.0,7040.0,False,-0.3144069095926816,0,0.2,43294,10,152,1.0,1707.1278407733648,False,0.12811273880479074,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,80913,382,40,1.0,5561.204817738375,False,0.1755710089174536,0,1.7660000000000002,87900,0,65,0.5,2470.0000000000005,False,-0.046378517171284904,0,1.6760000000000004,89560,0,84,0.2,3192.0000000000005,False,-0.02475660639777469,0.45,396595,0.0,0.0,9,0,0,6,1,1.0,10,16,21,78.0,72.0,6,9,21,1180,1.1772426990792155,90.58695012610406
69,21,0,0,0,10.0,20,10.0,10.573209478772137,0,,38.05596992118546,0,,38.00000000000001,20,38.0,0,5.051,23200,715,0,0.0,7150.0,False,-0.3158123370981755,0,0.2,43204,9,162,1.0,1802.859935561086,False,0.12703608033373912,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,80913,372,50,1.0,5836.032422162508,False,0.17750114070120027,0,1.7660000000000002,88242,0,56,0.0,2128.0000000000005,False,-0.04454905317214079,0,1.6760000000000004,89978,0,73,0.0,2774.0000000000005,False,-0.02252059484326522,0.3333333333333333,397155,0.0,0.0,10,0,0,8,0,0.0,12,20,14,153.0,75.0,11,10,14,960,1.3568645818158984,91.94381470791996
70,14,0,0,0,10.0,20,10.0,11.305949488845366,14,20.714285714285715,38.646680646907434,13,46.0,38.0,20,38.0,2,5.071000000000001,23088,724,0,0.0,7240.0,False,-0.3175244033321408,0,0.2,43370,10,160,1.0,1908.9519182152585,False,0.1326334123551804,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,81221,376,47,1.0,6067.430998210507,False,0.1834524749150947,0,1.766,87948,3,58,1.0,2319.9400419407225,False,-0.046667700642234314,0,1.6760000000000004,90434,0,61,0.0,2318.0,False,-0.02008130951107307,0.5,397679,0.0,0.0,12,0,0,4,1,1.0,13,17,18,101.0,36.0,7,7,18,1834,1.1534931985661387,93.0973079064861
71,18,0,0,0,10.0,20,10.0,12.11130246539548,23,18.217391304347824,38.646680646907434,0,,38.0,20,38.0,5,5.119000000000001,22903,734,0,0.0,7340.0,False,-0.3209740890274442,0,0.2,43684,10,152,1.0,1940.917974740113,False,0.14106554370547486,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,80802,389,57,1.0,6914.157455912566,False,0.1835137613837722,0,1.7660000000000002,88366,0,50,0.3,1900.0,False,-0.044442066973360436,0,1.6760000000000002,90776,0,52,0.0,1976.0,False,-0.01825184551192896,0.3833333333333333,398149,0.0,0.0,10,0,0,7,1,1.0,12,19,16,112.0,24.0,10,8,16,1374,1.0394513383507729,94.13675924483687
72,16,0,0,0,10.0,20,10.0,12.859686397673718,21,19.19047619047619,38.646680646907434,0,,38.0,6,38.0,4,5.154000000000001,22743,744,0,0.0,7440.0,False,-0.32378494403843205,0,0.2,43975,10,145,1.0,1964.6545276626891,False,0.14880480563784287,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,80399,400,67,1.0,7733.202162412285,False,0.18360537518900671,0,1.7660000000000005,88594,0,44,0.0,1672.0,False,-0.04322242430726436,0,1.6760000000000002,90776,0,52,0.0,1976.0,False,-0.01825184551192896,0.3333333333333333,398105,0.0,0.0,7,0,0,5,1,1.0,12,17,22,85.0,24.0,8,8,22,819,0.9521749829873443,95.08893422782421
73,22,0,0,0,10.0,20,10.0,13.739295674531224,24,20.291666666666668,39.25040005981578,20,44.0,37.99999999999999,6,38.0,5,5.2,22573,757,0,0.0,7570.0,False,-0.3264680329125569,0,0.2,44342,7,136,1.0,1938.5442117362466,False,0.1578492386637737,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,80792,414,57,1.0,7925.341212665426,False,0.1904749080868151,0,1.7660000000000005,88086,5,50,1.0,2096.2520002990786,False,-0.04638786776345844,0,1.6760000000000002,90632,0,55,0.5,2089.9999999999995,False,-0.01918262544131807,0.5833333333333334,398043,0.0,0.0,12,0,0,8,1,1.0,13,21,18,110.0,33.0,11,11,18,1745,2.4448878979310393,97.53382212575525
74,18,0,0,0,10.0,20,10.0,13.399585409135181,5,1.0,38.68196590050208,4,16.0,37.99999999999999,9,38.0,5,5.245,22378,768,0,0.0,7680.0,False,-0.3300454847447233,0,0.2,44252,6,146,1.0,2016.3394697337365,False,0.15654340815829887,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,80851,409,63,1.0,7917.39428406792,False,0.1912478178222035,0,1.7660000000000002,88364,0,50,0.9,1899.9999999999995,False,-0.044463464213116505,0,1.6760000000000002,90632,0,55,0.0,2089.9999999999995,False,-0.01918262544131807,0.48333333333333334,398095,0.0,0.0,8,0,0,7,1,1.0,11,18,20,64.0,54.0,8,10,20,606,0.9924602806568146,98.52628240641207
75,20,0,0,0,10.0,20,10.0,13.399585409135181,0,,40.0893166416529,31,46.774193548387096,37.99999999999999,0,,0,5.24,22258,780,0,0.0,7800.0,False,-0.3315786783870803,0,0.2,44172,4,156,1.0,2130.3353238250884,False,0.15595563095805548,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,82301,399,42,1.0,7030.185877194359,False,0.20538378147873673,0,1.7660000000000002,88042,0,57,0.7,2165.9999999999995,False,-0.04648550337006526,0,1.6760000000000002,89504,14,65,1.0,3031.25043298314,False,-0.02621562836748086,0.6166666666666667,397895,0.0,0.0,7,0,0,6,0,0.0,12,18,19,111.0,58.0,9,11,19,1650,1.1704772198572755,99.69675962626934
76,19,0,0,0,10.0,20,10.0,11.990622129042478,25,2.48,40.5947214714714,15,46.0,37.999999999999986,7,38.0,23,5.47,21760,793,0,0.0,7930.0,False,-0.3426432258394235,0,0.2,44118,1,164,1.0,1976.4620291629665,False,0.15260977703739675,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.3340000000000003,82929,414,37,1.0,6466.122255868028,False,0.21024329477110443,0,1.7660000000000002,87352,5,67,1.0,2748.9736073573563,False,-0.0507490445738881,0,1.6760000000000004,89770,4,68,1.0,2746.3788858858848,False,-0.024893661678154086,0.6666666666666666,397547,0.0,0.0,9,0,0,6,1,1.0,14,20,26,117.0,57.0,10,9,26,1172,1.1731084873899817,100.86986811365932
77,26,0,0,0,10.0,20,10.0,12.135637072082796,20,13.4,41.407694834310895,58,43.62068965517241,37.999999999999986,20,38.0,9,5.537000000000001,21529,801,0,0.0,8010.0,False,-0.3475238922675934,0,0.2,44240,3,163,1.0,2008.1088427494958,False,0.15613160988845376,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,21,1.5440000000000003,84435,424,10,1.0,5559.587066906214,False,0.22503010834414566,0,1.7660000000000002,86077,30,70,1.0,3902.230845029326,False,-0.05822065451466075,0,1.6760000000000004,89275,17,65,1.0,3173.930812183284,False,-0.02790237074899287,0.6666666666666666,397174,0.0,0.0,13,0,0,8,3,2.9130434782608696,13,21,20,146.0,72.0,12,14,20,2743,1.367912014015019,102.23778012767434
78,20,0,0,0,10.0,20,10.0,11.777429377706412,6,1.3333333333333333,41.407694834310895,0,,37.999999999999986,20,38.0,6,5.587999999999999,21344,809,0,0.0,8090.0,False,-0.3512291102366229,0,0.2,44120,5,173,1.0,2087.4952823432095,False,0.15407951247436003,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.5230000000000004,84427,420,20,1.0,5774.674235322911,False,0.2264283102180164,0,1.766,86419,20,71,1.0,3526.153896686217,False,-0.05657347867397981,0,1.6760000000000004,89693,7,64,1.0,2721.853863840175,False,-0.02584864735294658,0.6666666666666666,397621,0.0,0.0,10,0,0,9,2,2.0,8,17,23,83.0,67.0,8,12,23,960,1.323532828129828,103.56131295580417
79,23,0,0,0,10.0,20,10.0,12.120298506716638,18,15.222222222222221,40.84929782087538,10,30.0,37.99999999999999,20,38.0,5,5.632000000000001,21139,821,0,0.0,8210.0,False,-0.35493432820565235,0,0.2,44309,3,170,1.0,2090.4507461418284,False,0.15894683326700343,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.5230000000000004,84453,428,20,1.0,6004.473717292229,False,0.22840740594215958,0,1.7660000000000002,86685,10,74,1.0,3220.4929782087534,False,-0.0553627207756031,0,1.6760000000000002,89887,7,61,1.0,2603.945084746127,False,-0.024403845700512777,0.6666666666666666,398091,0.0,0.0,13,0,0,7,1,1.0,12,19,21,137.0,87.0,9,14,21,1529,1.444581869058311,105.00589482486248
80,21,0,0,0,10.0,20,10.0,12.725872311909479,13,20.307692307692307,40.84929782087538,0,,38.0,12,38.0,2,5.647,21035,830,0,0.0,8300.0,False,-0.35644196862063676,0,0.2,44441,4,169,1.0,2190.6724207127018,False,0.16360035289917588,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.5230000000000004,84189,431,30,1.0,6710.329901059246,False,0.2296565012575445,0,1.7660000000000005,87141,0,72,1.0,2736.0,False,-0.05307585321493527,0,1.6760000000000002,89887,0,68,0.7,2584.0,False,-0.024510538140579866,0.6166666666666667,398311,0.0,0.0,9,0,0,7,1,1.0,13,20,18,117.0,45.0,11,10,18,898,1.3717125998809934,106.37760742474347
81,18,0,0,0,10.0,20,10.0,13.393872480559049,11,23.0,40.84929782087538,0,,38.0,15,38.0,0,5.6450000000000005,20895,844,0,0.0,8440.0,False,-0.35823069453671996,0,0.2,44634,0,168,1.0,2250.1705767339204,False,0.1692923107366218,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.5230000000000004,83936,432,40,1.0,7420.124824436524,False,0.2310877659945819,0,1.7660000000000005,87559,0,61,0.0,2318.0,False,-0.05083984166042581,0,1.6760000000000002,90039,0,64,0.0,2432.0,False,-0.02369744302984915,0.3333333333333333,398681,0.0,0.0,10,0,0,10,0,0.0,12,22,16,117.0,18.0,12,6,16,1023,1.2462501861155033,107.62385761085898
82,16,0,0,0,10.0,20,10.0,13.829834656194677,14,18.571428571428573,40.84929782087538,0,,38.0,20,38.0,4,5.6850000000000005,20739,856,0,0.0,8560.0,False,-0.3606838043644912,0,0.2,44774,0,166,0.8,2295.7525529283166,False,0.17345214586968258,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.5230000000000004,83676,436,50,1.0,8072.272801144648,False,0.23201584965829045,0,1.7660000000000002,88015,0,49,0.0,1862.0,False,-0.04840055632823366,0,1.6760000000000002,90343,0,56,0.0,2128.0,False,-0.022071252808387717,0.3,399165,0.0,0.0,11,0,0,5,2,2.0,9,14,18,54.0,36.0,4,12,18,1180,1.0011220006272197,108.6249796114862
83,18,0,0,0,10.0,20,10.0,14.689195892362768,18,21.833333333333332,40.38295224706193,15,34.666666666666664,38.0,20,38.0,1,5.691000000000001,20653,863,0,0.0,8630.0,False,-0.36198701896049473,0,0.2,45035,3,159,1.0,2365.5821468856802,False,0.18101372395980062,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.5230000000000004,83803,444,45,1.0,8339.235827326856,False,0.2356746061980424,0,1.7660000000000002,88357,0,40,0.0,1520.0,False,-0.04657109232908955,0,1.6760000000000002,90241,5,55,1.0,2291.9147612353095,False,-0.022285681174519647,0.5,399707,0.0,0.0,13,0,0,3,1,1.0,13,16,16,45.0,33.0,7,11,16,1871,1.0317183397710323,109.65669795125723
84,16,0,0,0,10.0,20,10.0,14.440488371566236,8,9.75,39.59205903292112,6,16.0,38.0,20,38.0,8,5.7700000000000005,20480,873,0,0.0,8730.0,False,-0.3651300659273266,0,0.2,44935,3,169,1.0,2470.442534794694,False,0.17979816188984893,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.5230000000000004,83821,442,49,1.0,8322.706752845412,False,0.23581135174906176,0,1.7660000000000002,88679,0,35,0.6,1330.0,False,-0.044142505616775435,0,1.6760000000000004,90583,0,51,0.5,1938.0,False,-0.020519952926072536,0.5166666666666667,400116,0.0,0.0,10,0,0,5,2,2.0,12,17,18,47.0,39.0,8,8,18,1056,0.9874194068834186,110.64411735814065
85,18,0,0,0,10.0,20,10.0,13.80413889250466,46,11.826086956521738,39.841828962022255,10,44.0,38.0,20,38.0,19,5.952000000000001,20073,879,0,0.0,8790.0,False,-0.3747636326468033,0,0.2,45284,7,152,1.0,2168.2291116607084,False,0.18485497408469245,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.5230000000000004,83717,478,49,1.0,8550.628009756318,False,0.23595126000615452,0,1.7660000000000002,89135,0,23,0.0,874.0,False,-0.04170322028458329,0,1.6760000000000004,90447,0,53,1.0,2014.0,False,-0.021568417674120037,0.5,400274,0.0,0.0,13,0,0,8,2,2.0,10,18,17,94.0,71.0,8,10,17,1889,1.1541532250121236,111.79827058315277
86,17,0,0,0,10.0,20,10.0,11.556686869335042,40,2.0,40.44688666933984,49,42.40816326530612,38.0,20,38.0,40,6.333000000000001,19313,891,0,0.0,8910.0,False,-0.3926508918076353,0,0.2,45204,5,162,1.0,1922.1832728322768,False,0.17966708326304845,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.5230000000000004,85715,508,10,1.0,6275.2657963156,False,0.2480354088568952,0,1.766,88795,4,25,1.0,1111.7875466773594,False,-0.04406875175629951,0,1.6760000000000004,89469,25,51,1.0,2949.172166733496,False,-0.02702914214863856,0.6666666666666666,400114,0.0,0.0,14,0,0,10,1,1.0,8,18,18,84.0,43.0,8,9,18,3038,1.3318088436499238,113.1300794268027
87,18,0,0,0,10.0,20,10.0,10.415946182205019,81,7.753086419753086,38.97797752461573,11,14.0,37.99999999999999,20,38.0,70,6.993000000000002,17470,898,0,0.0,8980.0,False,-0.43885112689732714,0,0.2,45316,8,161,1.0,1756.967335335008,False,0.18041814452055768,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,1,1.5330000000000004,85205,579,10,1.0,6420.612614742863,False,0.24189266381115584,0,1.7660000000000002,89099,0,21,0.4,797.9999999999999,False,-0.042494918155557934,0,1.6760000000000002,89771,26,49,1.0,2875.427415640009,False,-0.024192642475446634,0.5666666666666667,398479,0.0,0.0,11,0,0,7,5,4.090909090909091,11,18,18,135.0,60.0,8,10,18,1202,1.3172781551256776,114.44735758192837
88,18,0,0,0,10.0,20,10.0,10.246319305738664,5,2.0,37.10460897883737,47,30.0,37.99999999999999,20,38.0,5,6.973000000000001,17270,910,0,0.0,9100.0,False,-0.44242857872949354,0,0.2,45236,6,171,1.0,1812.1206012813116,False,0.17907855830328237,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,37,1.9020000000000001,85273,574,10,1.0,6252.433371282367,False,0.2416666669331851,0,1.7660000000000005,89593,0,8,0.0,303.99999999999994,False,-0.03985235904568311,0,1.6760000000000002,88627,63,52,1.0,4313.590365666754,False,-0.028738684253414193,0.5,397617,0.0,0.0,10,0,0,9,2,1.7872340425531914,14,23,22,164.0,30.0,13,5,22,960,1.4295940985903144,115.87695168051869
89,22,0,0,0,10.0,20,10.0,11.197013210983274,19,22.36842105263158,37.10460897883737,0,,37.999999999999986,12,38.0,1,6.978000000000002,17173,919,0,0.0,9190.0,False,-0.44375734655286964,0,0.2,45540,7,163,1.0,1895.1131533902735,False,0.187907103201695,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.8650000000000002,84848,583,20,1.0,7269.950881579995,False,0.2428431530857938,0,1.7660000000000005,89745,0,4,0.0,151.99999999999994,False,-0.03903926393495239,0,1.6760000000000002,88931,53,54,1.0,4018.5442758783797,False,-0.027064596791064644,0.5,397855,0.0,0.0,9,0,0,8,1,1.0,12,20,13,127.0,51.0,10,12,13,1070,1.312498651444912,117.1894503319636
90,13,0,0,0,10.0,20,10.0,11.57599263835743,18,16.166666666666668,37.10460897883737,0,,37.999999999999986,8,38.0,5,7.027000000000001,16998,928,0,0.0,9280.0,False,-0.4470792661113099,0,0.2,45716,8,160,1.0,1932.158822137189,False,0.19287778941760608,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.8650000000000002,84557,591,30,1.0,7954.549918634362,False,0.24356371266282517,0,1.7660000000000002,89745,0,4,0.0,151.99999999999994,False,-0.03903926393495239,0,1.6760000000000002,89235,43,56,1.0,3723.498186090006,False,-0.025390509328715092,0.5,397869,0.0,0.0,8,0,0,6,1,1.0,12,18,10,63.0,28.0,8,5,10,790,1.1102036572992802,118.29965398926288
91,10,0,0,0,10.0,20,10.0,12.513864649097078,19,23.0,37.10460897883737,0,,37.999999999999986,9,38.0,0,7.022000000000001,16888,939,0,0.0,9390.0,False,-0.4484846936168038,0,0.2,46063,7,151,1.0,1959.5935620136588,False,0.2020952823888902,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.8650000000000002,84120,600,40,1.0,8992.503148611742,False,0.24471516664755283,0,1.7660000000000002,89745,0,4,0.0,151.99999999999994,False,-0.03903926393495239,0,1.6760000000000002,89577,33,57,1.0,3390.452096301632,False,-0.02351314808868286,0.5,398011,0.0,0.0,8,0,0,2,0,0.0,13,15,15,56.0,45.0,5,5,15,979,0.9510930776596069,119.25074706692249
92,15,0,0,0,10.0,20,10.0,12.749189957965475,20,15.2,36.20747184202969,9,16.0,37.99999999999998,14,38.0,8,7.102000000000001,16684,948,0,0.0,9480.0,False,-0.45254765676904996,0,0.2,46217,8,149,1.0,1979.6293037368557,False,0.20628646833618924,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.8650000000000007,83960,610,41,1.0,9261.512219882157,False,0.24435705410485548,1,1.7760000000000002,89826,0,4,0.4,151.99999999999991,False,-0.0381726757248315,0,1.6760000000000004,89839,28,58,1.0,3217.80921157683,False,-0.021633629979796603,0.5666666666666667,398144,0.0,0.0,11,0,0,11,3,2.25,8,19,15,96.0,48.0,9,6,15,988,1.0799046717584133,120.3306517386809
93,15,0,0,0,10.0,20,10.0,12.493818823393726,5,2.0,36.42862794629371,37,37.567567567567565,37.999999999999986,11,38.0,5,7.144000000000001,16474,961,0,0.0,9610.0,False,-0.4562528747380794,0,0.2,46147,5,159,1.0,2036.5171929196024,False,0.20522457700362354,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.8650000000000002,85340,605,14,1.0,8068.7611794013155,False,0.2553639434460861,7,1.845,89685,0,5,0.5,189.99999999999994,False,-0.03947790734995186,0,1.6760000000000004,88669,50,68,1.0,4405.431397314685,False,-0.02779805607513278,0.5833333333333334,397933,0.0,0.0,9,0,0,8,3,2.6,8,16,19,86.0,60.0,7,8,19,1666,0.9707421073690057,121.3013938460499
94,19,0,0,0,10.0,20,10.0,12.493818823393726,0,,36.42862794629371,0,,37.999999999999986,5,38.0,0,7.139000000000001,16384,970,0,0.0,9700.0,False,-0.4574027699698472,0,0.2,46037,6,169,1.0,2171.4553811535397,False,0.20413777509523107,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.8650000000000002,85340,595,24,1.0,8308.109270630315,False,0.25704490034715227,0,1.838,89723,0,4,0.0,151.99999999999994,False,-0.03927463357226918,0,1.6760000000000004,88821,40,74,1.0,4269.145117851747,False,-0.026900903402954104,0.5,397923,0.0,0.0,7,0,0,5,0,0.0,8,13,20,114.0,63.0,8,11,20,390,1.0799954840913415,122.38138933014125
95,20,0,0,0,10.0,20,10.0,11.972467629747005,9,1.0,37.28345842001906,28,43.535714285714285,37.999999999999986,14,38.0,9,7.229000000000001,16105,981,0,0.0,9810.0,False,-0.4631266929013134,0,0.2,45947,5,179,1.0,2193.071705724714,False,0.20211416806005914,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,4,1.9050000000000005,86406,594,10,1.0,7484.480356269912,False,0.2662336738789078,10,1.9380000000000004,88774,13,10,1.0,864.6849594602477,False,-0.04561525109949581,0,1.6760000000000002,88591,35,84,1.0,4496.921044700666,False,-0.02814314194554048,0.6666666666666666,397441,0.0,0.0,7,0,0,6,5,4.55,5,11,24,99.0,69.0,7,13,24,1303,1.1874109115451574,123.5688002416864
96,24,0,0,0,10.0,20,10.0,12.235631277788412,17,15.0,37.28345842001906,0,,37.99999999999999,9,38.0,0,7.2200000000000015,16015,990,0,0.0,9900.0,False,-0.4642765881330812,0,0.2,46092,6,172,1.0,2164.528579779607,False,0.20545470153548845,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.9010000000000005,86151,601,20,1.0,8099.283566351217,False,0.2669697135036044,0,1.9280000000000004,89116,3,11,1.0,529.8503752600571,False,-0.04374745707039664,0,1.6760000000000002,88591,25,94,1.0,4504.086460500476,False,-0.028104811915585268,0.6666666666666666,397583,0.0,0.0,8,0,0,7,0,0.0,7,14,26,111.0,105.0,9,15,26,797,1.3322205152362585,124.90102075692266
97,26,0,0,0,10.0,20,10.0,12.235631277788412,0,,37.28345842001906,0,,37.99999999999999,11,38.0,0,7.2200000000000015,15915,1000,0,0.0,10000.0,False,-0.4655542495017121,0,0.2,45992,6,182,1.0,2286.884892557491,False,0.2044626781386708,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.9010000000000005,86151,591,30,1.0,8349.761837773523,False,0.26872883836962047,0,1.9280000000000004,89534,0,3,0.3,113.99999999999997,False,-0.04149994650690061,0,1.6760000000000002,88591,15,104,1.0,4511.2518763002845,False,-0.028066481885630212,0.5499999999999999,397801,0.0,0.0,7,0,0,8,0,0.0,4,12,27,153.0,107.0,12,14,27,618,1.2351505989208817,126.13617135584354
98,27,0,0,0,10.0,20,10.0,12.693110210801368,18,17.166666666666668,37.44001126403822,5,44.0,37.99999999999999,7,38.0,5,7.270000000000001,15725,1011,0,0.0,10110.0,False,-0.4690039351970154,0,0.2,46201,5,179,1.0,2322.066727733445,False,0.21025280737636637,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.9010000000000005,86062,599,35,1.0,8913.573410511357,False,0.2714384176370998,4,1.9680000000000004,89620,0,0,0.0,0.0,False,-0.04118968653043757,0,1.6760000000000002,88371,10,114,1.0,4706.400112640381,False,-0.029376269858562242,0.5,397597,0.0,0.0,8,0,0,8,2,1.8,5,13,23,182.0,72.0,13,14,23,795,1.365796466358006,127.50196782220155
99,23,0,0,0,10.0,20,10.0,13.2665800032017,37,15.972972972972974,37.44001126403822,0,,37.99999999999999,1,38.0,4,7.3050000000000015,15561,1021,0,0.0,10210.0,False,-0.47191700311749374,0,0.2,46684,5,156,1.0,2119.5864804994653,False,0.22000800429932366,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.9010000000000005,85471,626,45,1.0,9989.679588885983,False,0.27069471857801203,1,1.9740000000000004,89613,0,0,0.0,0.0,False,-0.041264576869583826,0,1.6760000000000002,88371,0,124,1.0,4711.999999999999,False,-0.029346314325452018,0.5,397318,0.0,0.0,6,0,0,7,2,2.0,5,12,20,130.0,48.0,12,11,20,783,1.0371387246996164,128.53910654690117
100,20,0,0,0,10.0,20,10.0,13.201319847020848,22,12.636363636363637,37.763064427379895,10,44.0,37.99999999999999,3,38.0,10,7.401000000000001,15292,1029,0,0.0,10290.0,False,-0.4777686921858231,0,0.2,46828,7,154,1.0,2103.0032564412104,False,0.22347579159351472,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.9010000000000005,85633,638,45,1.0,10121.779961631397,False,0.2738979405682459,3,2.003,89372,0,5,0.5,189.99999999999997,False,-0.04282657537177704,0,1.6760000000000004,88151,0,129,0.5,4901.999999999999,False,-0.030683641810206483,0.5,396894,0.0,0.0,8,0,0,6,4,4.0,2,8,19,94.0,51.0,8,12,19,904,1.0856595886871219,129.6247661355883
101,19,0,0,0,10.0,20,10.0,13.14304286646,1,2.0,38.17908405061167,11,45.09090909090909,37.99999999999999,0,,1,7.401000000000002,15176,1039,0,0.0,10390.0,False,-0.4794552051924158,0,0.2,46728,7,164,1.0,2225.45903009944,False,0.22248503896994232,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.9010000000000005,86127,629,44,1.0,9946.853661230254,False,0.27960820898692473,0,2.0,89096,0,11,0.6,417.99999999999994,False,-0.04455975179201883,0,1.6760000000000004,87931,0,134,0.5,5091.999999999999,False,-0.03202096929496095,0.5166666666666667,396676,0.0,0.0,6,0,0,4,1,1.0,2,6,18,74.0,54.0,6,13,18,696,0.9782993653789163,130.6030655009672
102,18,0,0,0,10.0,20,10.0,13.546550366110017,15,18.2,38.07999114886427,16,37.0,37.99999999999999,0,,3,7.430000000000001,15051,1047,0,0.0,10470.0,False,-0.48162722951908826,0,0.2,46872,9,162,1.0,2284.541159309823,False,0.2269195732522848,0,0.2,71618,0,0,0.0,0.0,False,0.0059555580526448855,0,1.9010000000000005,86446,634,38,1.0,10035.552595770592,False,0.28471186192495573,0,2.0,89032,0,15,0.4,569.9999999999999,False,-0.0444313683534824,0,1.6760000000000004,87403,2,144,1.0,5548.159982297728,False,-0.035229699463476434,0.5666666666666667,396422,0.0,0.0,8,0,0,1,1,1.0,3,4,23,57.0,87.0,4,14,23,1056,0.8983609909191728,131.50142649188638
