index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
64,18,0,0,0,10.0,20,10.0,20.88562408184007,15,20.066666666666666,27.12425557973093,11,45.0,37.000000000000014,20,37.0,3,0.7250000000000001,38896,8,10,1.0,288.8562408184007,False,0.2555614626747667,2,1.7320000000000002,21312,672,0,0.0,6720.0,False,-0.20653502283398725,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,1,2.2080000000000006,41842,196,10,1.0,4364.824875837963,False,-0.0113982655636625,8,5.635000000000002,51225,543,0,0.0,14728.470779793895,False,-0.15448328296970956,12,5.945000000000001,51046,312,0,0.0,8462.76774087605,False,-0.20227748621182173,0.3333333333333333,249314,0.0,0.0,5,0,0,6,8,6.321678321678322,14,20,20,126.0,55.0,10,8,20,200,0.9713186742737889,100.38995448779315
65,20,0,0,0,10.0,20,10.0,20.765566636063376,1,3.0,27.227797609197836,11,28.545454545454547,37.000000000000014,20,37.0,0,0.7220000000000002,38806,7,20,1.0,485.3113327212675,False,0.255826065040221,1,1.7400000000000002,21186,683,0,0.0,6830.0,False,-0.20881842156042965,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,1,2.2170000000000005,42124,187,10,1.0,4155.438937035829,False,-0.0074167010572641495,11,5.737000000000002,51072,543,0,0.0,14784.694101794425,False,-0.15628557954660996,9,6.023000000000001,50641,323,0,0.0,8794.578627770901,False,-0.20572792285211636,0.3333333333333333,248822,0.0,0.0,6,0,0,8,7,6.125,12,20,21,167.0,75.0,10,10,21,338,1.215705488808453,101.6056599766016
66,21,0,0,0,10.0,20,10.0,19.784839868790403,7,1.0,28.481563578555953,20,37.0,37.000000000000014,20,37.0,0,0.7220000000000002,38696,8,30,1.0,673.5451960637121,False,0.25531525689946155,7,1.809,20958,692,0,0.0,6920.0,False,-0.21470380137647135,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,10,2.3160000000000007,42567,184,10,1.0,3925.226171642994,False,-5.3599977061517617e-05,17,5.896000000000002,50011,563,0,0.0,16035.120294727001,False,-0.16257453535135072,3,6.044000000000002,50620,323,0,0.0,9199.545035873572,False,-0.2031088908428322,0.3333333333333333,247845,0.0,0.0,5,0,0,9,8,7.5,13,22,20,174.0,72.0,12,9,20,200,1.139744807034731,102.74540478363633
67,20,0,0,0,10.000000000000002,20,10.0,19.850206290860076,2,24.0,27.60452938211676,10,15.3,37.000000000000014,20,37.0,0,0.7220000000000002,38624,10,38,1.0,854.3078390526829,False,0.25590641022468447,0,1.802,20878,700,0,0.0,7000.000000000001,False,-0.21599022319418537,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.306000000000001,42672,176,10,1.0,3769.681601012541,False,0.0005578191077488954,8,5.959000000000001,49778,573,0,0.0,15817.395335952902,False,-0.16750804300550629,12,6.161000000000001,50451,323,0,0.0,8916.262990423713,False,-0.20759183341686357,0.3333333333333333,247396,0.0,0.0,9,0,0,5,5,5.0,15,20,16,142.0,72.0,10,10,16,401,1.0714019881561399,103.81680677179247
68,16,0,0,0,10.0,20,10.0,19.360824305178536,5,8.0,28.799316877114496,23,35.82608695652174,37.000000000000014,20,37.0,0,0.7220000000000002,38524,14,43,1.0,972.5154451226771,False,0.25459116622375166,0,1.8020000000000005,20818,706,0,0.0,7060.0,False,-0.2169550395574709,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,13,2.436000000000001,43031,171,10,1.0,3598.694124956675,False,0.006699610672737284,10,6.051000000000002,49547,581,0,0.0,16732.403105603524,False,-0.16423930567146122,10,6.249000000000001,49598,338,0,0.0,9734.1691044647,False,-0.21399999203058923,0.3333333333333333,246511,0.0,0.0,7,0,0,7,8,7.333333333333333,14,21,13,171.0,14.0,11,5,13,240,1.0167865874245763,104.83359335921705
69,13,0,0,0,10.0,20,10.0,20.385566207595723,32,23.875,28.799316877114496,0,,37.000000000000014,20,37.0,0,0.7220000000000002,39208,12,21,1.0,548.0968903595101,False,0.2697642131980367,0,1.8020000000000005,20698,718,0,0.0,7180.0,False,-0.21888467228404193,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.423000000000001,42267,193,20,1.0,4510.400615608264,False,-0.00022005955707961206,12,6.161000000000001,49384,581,0,0.0,16732.403105603524,False,-0.16659160168554615,8,6.319000000000001,49515,338,0,0.0,9734.1691044647,False,-0.2151977869334668,0.3333333333333333,246065,0.0,0.0,7,0,0,5,5,5.0,15,20,12,109.0,9.0,10,3,12,964,1.0359466196969151,105.86953997891396
70,12,0,0,0,10.0,20,10.0,19.972005786207493,19,17.210526315789473,28.899733892301285,13,30.0,37.000000000000014,20,37.0,0,0.7220000000000002,39370,18,17,1.0,519.5240983655274,False,0.2745147632721027,5,1.852,20568,722,0,0.0,7220.0,False,-0.2224223322827555,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.423000000000001,42330,202,17,1.0,4525.640644983036,False,0.001365766695668724,10,6.249000000000002,49252,581,0,0.0,16790.745391427048,False,-0.16807555205770308,10,6.411000000000001,49002,351,0,0.0,10143.806596197752,False,-0.21964523193784632,0.3333333333333333,245515,0.0,0.0,8,0,0,7,7,7.0,14,21,15,115.0,6.0,10,2,15,912,2.0350390505045652,107.90457902941853
71,15,0,0,0,10.0,20,10.0,19.972005786207493,0,,28.900415996660342,11,28.90909090909091,37.00000000000001,20,37.0,0,0.7220000000000002,39270,18,27,1.0,719.2441562276023,False,0.2745102617261788,0,1.8470000000000002,20468,732,0,0.0,7320.0,False,-0.22403035955489806,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.423000000000001,42648,192,16,1.0,4297.031766898404,False,0.00593990576325346,11,6.349000000000001,49024,587,0,0.0,16964.54419003962,False,-0.17011181206136444,9,6.491000000000001,48659,356,0,0.0,10288.548094811082,False,-0.2235507540709796,0.3333333333333333,245062,0.0,0.0,7,0,0,5,5,5.0,16,21,19,148.0,30.0,10,5,19,518,0.9684817558154464,108.87306078523397
72,19,0,0,0,10.0,20,10.0,20.186327979247885,10,23.0,27.91217744077748,9,13.0,37.00000000000001,20,37.0,0,0.7220000000000002,39400,18,27,1.0,725.0308554396929,False,0.27878418433523655,0,1.8470000000000002,20368,742,0,0.0,7420.0,False,-0.2256383868270406,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.423000000000001,42535,192,17,1.0,4350.281988508811,False,0.0040002917958862185,6,6.398000000000001,48849,596,0,0.0,16635.657754703378,False,-0.17501040671123488,14,6.622000000000002,48428,356,0,0.0,9936.735168916783,False,-0.22942292861635363,0.3333333333333333,244573,0.0,0.0,8,0,0,9,6,6.0,14,23,16,182.0,48.0,13,6,16,547,0.992474147118628,109.8655349323526
73,16,0,0,0,10.0,20,10.0,20.21291358493153,17,20.41176470588235,26.94890130950105,9,13.0,37.00000000000001,20,37.0,0,0.7220000000000002,39657,17,20,1.0,574.2582716986306,False,0.2846249802485791,0,1.8470000000000002,20258,753,0,0.0,7530.0,False,-0.22740721682639736,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.423000000000001,42305,199,18,1.0,4507.450026972394,False,0.0006001305462632934,6,6.452000000000002,48674,605,0,0.0,16304.085292248135,False,-0.17992838274419037,14,6.748000000000002,48197,356,0,0.0,9593.808866182373,False,-0.23523098055977162,0.3333333333333333,244084,0.0,0.0,8,0,0,9,6,6.0,11,20,17,123.0,48.0,10,6,17,664,0.9441010039299726,110.80963593628258
74,17,0,0,0,10.0,20,10.0,20.7090234454911,15,25.0,26.284767292175843,8,15.875,37.00000000000001,20,37.0,0,0.7220000000000002,39962,14,15,1.0,450.6353516823665,False,0.29244605634016807,0,1.8470000000000002,20128,766,0,0.0,7660.0,False,-0.22949765228018268,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.423000000000001,42057,204,20,1.0,4750.3361287237,False,-0.0022418022015213133,13,6.576000000000001,48359,613,0,0.0,16112.562350103792,False,-0.18585618992911512,7,6.804000000000001,48128,356,0,0.0,9357.3771560146,False,-0.2379327419688963,0.3333333333333333,243627,0.0,0.0,8,0,0,7,5,5.0,11,18,21,123.0,84.0,9,8,21,702,1.0893582087010145,111.89899414498359
75,21,0,0,0,10.0,20,10.0,20.31518232548646,20,17.75,28.070456366217034,23,37.391304347826086,37.00000000000001,20,37.0,0,0.7220000000000002,40217,13,10,1.0,333.1518232548646,False,0.29875782825070546,5,1.8970000000000002,19933,777,0,0.0,7770.0,False,-0.23400012864218178,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,3,2.4530000000000007,42475,214,10,1.0,4628.153581316274,False,0.005772855264936195,12,6.683000000000001,48115,619,0,0.0,17375.612490688345,False,-0.18026371337570102,8,6.877000000000002,47268,373,0,0.0,10470.280224598953,False,-0.24231332998095825,0.3333333333333333,243001,0.0,0.0,7,0,0,11,7,6.5,13,24,22,155.0,57.0,12,9,22,1327,1.2499628132209182,113.14895695820451
76,22,0,0,0,10.0,20,10.0,19.896011029914735,3,1.0,27.085808137484843,9,13.0,37.00000000000001,20,37.0,0,0.7220000000000002,40127,12,20,1.0,517.9202205982947,False,0.2988345053804317,3,1.9220000000000004,19769,788,0,0.0,7880.0,False,-0.2375056280954525,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.4500000000000006,42589,207,11,1.0,4416.4181727046835,False,0.005955472162767018,10,6.771000000000002,47878,628,0,0.0,17009.887510340483,False,-0.18632285976895196,10,6.969000000000001,47135,373,0,0.0,10103.006435281846,False,-0.246882800565115,0.3333333333333333,242491,0.0,0.0,6,0,0,14,7,7.0,13,27,24,242.0,78.0,16,6,24,317,1.411337235942483,114.56029419414699
77,24,0,0,0,10.0,20,10.0,19.896011029914735,0,,27.216376750588278,13,28.46153846153846,37.00000000000001,20,37.0,0,0.7220000000000002,39997,15,30,1.0,746.880330897442,False,0.29833537548879924,0,1.9190000000000003,19699,795,0,0.0,7950.0,False,-0.23863124718595227,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,2,2.4700000000000006,42901,197,10,1.0,4191.677940399086,False,0.010438313352185848,6,6.8210000000000015,47784,629,0,0.0,17119.100976120026,False,-0.18689135440211255,14,7.099000000000001,46601,385,0,0.0,10478.305048976486,False,-0.2518810788165174,0.3333333333333333,241975,0.0,0.0,7,0,0,13,7,6.2,12,25,21,205.0,69.0,16,8,21,330,1.2295086784288287,115.78980287257582
78,21,0,0,0,10.0,20,10.0,20.096044188486715,22,21.227272727272727,26.847491323800252,10,22.3,37.00000000000001,20,37.0,0,0.7220000000000002,40364,15,18,1.0,511.72879539276084,False,0.30635699484454815,0,1.9190000000000003,19599,805,0,0.0,8050.0,False,-0.24023927445809481,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.468000000000001,42657,209,10,1.0,4468.548148631726,False,0.008067773158983759,12,6.935000000000002,47491,637,0,0.0,17101.85197326076,False,-0.1912441771779609,8,7.165,46422,387,0,0.0,10389.979142310698,False,-0.2551016022865566,0.3333333333333333,241526,0.0,0.0,14,0,0,9,5,5.0,14,23,22,180.0,69.0,12,9,22,890,1.1481347484514117,116.93793762102723
79,22,0,0,0,10.0,20,10.0,20.096044188486715,0,,30.14946263272855,33,42.15151515151515,37.00000000000001,20,37.0,0,0.7220000000000002,40254,16,28,1.0,722.6892372776281,False,0.30621163628477577,0,1.919,19509,814,0,0.0,8140.0,False,-0.24168649900302308,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,23,2.6980000000000004,43253,199,10,1.0,4300.607419836142,False,0.01956578886908454,12,7.043000000000001,46733,653,0,0.0,19687.599099171744,False,-0.18352527564311671,8,7.237000000000002,45540,404,0,0.0,12180.382903622334,False,-0.25491108246296695,0.3333333333333333,240282,0.0,0.0,5,0,0,9,7,6.411764705882353,15,24,22,192.0,72.0,13,9,22,200,1.1158254789188504,118.05376309994608
80,22,0,0,0,10.0,20,10.0,20.281891952600738,16,21.8125,30.94166639759804,18,37.0,37.0,20,37.0,0,0.7220000000000002,40510,15,23,1.0,616.4835149098169,False,0.3127369189378951,1,1.9290000000000003,19383,825,0,0.0,8250.0,False,-0.24396989772946548,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,8,2.755000000000001,43338,205,10,1.0,4467.204514259131,False,0.023345061015215326,8,7.1110000000000015,45987,671,0,0.0,20761.858152788285,False,-0.18653954056059488,12,7.349000000000001,45374,404,0,0.0,12500.433224629609,False,-0.2549973069484399,0.3333333333333333,239585,0.0,0.0,7,0,0,8,7,6.444444444444445,9,17,19,154.0,75.0,12,10,19,546,1.0577331529930234,119.1114962529391
81,19,0,0,0,10.0,20,10.0,19.42299289222363,10,8.0,30.94166639759804,0,,37.0,20,37.0,0,0.7220000000000002,40445,16,28,1.0,703.8438009822617,False,0.3120512607091763,5,1.9780000000000004,19233,834,0,0.0,8340.0,False,-0.2473467550009648,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.7470000000000008,43258,205,20,1.0,4600.546870857805,False,0.023045752165384414,13,7.233000000000001,45818,671,0,0.0,20761.858152788285,False,-0.18897842415802033,7,7.407000000000002,45305,404,0,0.0,12500.433224629609,False,-0.25599306415685624,0.3333333333333333,239052,0.0,0.0,6,0,0,8,5,5.0,8,16,18,143.0,36.0,11,8,18,245,1.0484390910714865,120.15993534401059
82,18,0,0,0,10.0,20,10.0,19.680895245617318,10,23.0,30.94166639759804,0,,37.0,20,37.0,0,0.7220000000000002,40585,15,28,1.0,701.065066877285,False,0.31650905426894715,0,1.9730000000000003,19123,845,0,0.0,8450.0,False,-0.2491155850003216,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.7470000000000008,43028,205,30,1.0,4962.833517279491,False,0.021948638252037755,8,7.300000000000002,45735,671,0,0.0,20761.858152788285,False,-0.19017621906089793,12,7.520000000000001,45132,404,0,0.0,12500.433224629609,False,-0.25848967280984203,0.3333333333333333,238596,0.0,0.0,6,0,0,6,5,5.0,8,14,15,121.0,55.0,9,9,15,430,0.962498564273119,121.12243390828371
83,15,0,0,0,10.0,20,10.0,19.433614312294413,2,4.0,29.572958880063034,17,18.294117647058822,37.0,20,37.0,0,0.7220000000000002,40475,16,38,1.0,898.4773438671876,False,0.3161458375227887,2,1.993,19003,854,0,0.0,8540.0,False,-0.2515276259085354,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.7470000000000008,43331,197,23,1.0,4508.6000737634495,False,0.02365265509929316,11,7.402000000000002,45497,678,0,0.0,20050.466120682737,False,-0.1987440029390514,9,7.598000000000001,44823,414,0,0.0,12243.204976346096,False,-0.264804997717363,0.3333333333333333,238122,0.0,0.0,7,0,0,6,6,6.0,3,9,19,103.0,48.0,9,6,19,511,0.9449599552899599,122.06739386357367
84,19,0,0,0,10.0,20,10.0,19.150627197883523,2,3.0,29.572958880063034,0,,37.0,20,37.0,0,0.7220000000000002,40395,14,48,1.0,1059.230105498409,False,0.3161579421351131,2,2.0110000000000006,18851,866,0,0.0,8660.0,False,-0.2544863960892777,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.7470000000000008,43325,189,33,1.0,4595.376183442066,False,0.024492232365962374,5,7.441000000000002,45462,678,0,0.0,20050.466120682737,False,-0.19924909717520461,15,7.739000000000002,44588,414,0,0.0,12243.204976346096,False,-0.2681963447315345,0.3333333333333333,237614,0.0,0.0,5,0,0,7,6,6.0,3,10,19,140.0,70.0,10,9,19,200,1.0789073389023542,123.14630120247602
85,19,0,0,0,10.0,20,10.0,20.46643325782235,31,24.903225806451612,29.618099022075516,1,36.0,36.99999999999999,20,37.0,0,0.7220000000000002,41077,13,27,1.0,682.5936979612034,False,0.33203501797712104,0,2.009000000000001,18741,877,0,0.0,8770.0,False,-0.25625522608863444,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.7470000000000008,42589,210,42,1.0,5541.911143069865,False,0.0185923733839696,10,7.536000000000002,45302,679,0,0.0,20110.689235989274,False,-0.20112355156298334,10,7.824000000000002,44458,414,0,0.0,12261.892995139264,False,-0.2699375631718528,0.3333333333333333,237160,0.0,0.0,11,0,0,8,6,6.0,4,12,16,156.0,66.0,12,7,16,1008,0.9976409459486604,124.14394214842469
86,16,0,0,0,10.0,20,10.0,21.1771152202917,30,24.066666666666666,29.42028848653023,27,28.48148148148148,36.99999999999999,20,37.0,3,0.7520000000000002,41632,14,10,1.0,351.771152202917,False,0.34456440393971366,0,2.0090000000000003,18651,886,0,0.0,8860.0,False,-0.25770245063356273,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.7470000000000008,42636,230,25,1.0,5606.243712830346,False,0.020370112647425925,12,7.646000000000002,44362,706,0,0.0,20770.72367149034,False,-0.20992637406203754,8,7.894000000000001,44372,414,0,0.0,12179.999433423514,False,-0.2717695656664105,0.3333333333333333,236646,0.0,0.0,8,0,0,9,6,5.214285714285714,2,11,18,155.0,60.0,11,5,18,1369,1.0228627547621727,125.16680490318686
87,18,0,0,0,10.0,20,10.0,20.812476686337234,6,12.5,31.61753797132098,23,44.95652173913044,37.0,20,37.0,0,0.7490000000000001,41614,13,17,1.0,483.81210366773297,False,0.34610876863169315,3,2.0390000000000006,18487,897,0,0.0,8970.0,False,-0.26120795008683345,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.7470000000000008,43595,226,12,1.0,5083.030186768066,False,0.03603060930081815,10,7.734000000000003,44236,706,0,0.0,22321.981807752614,False,-0.20055140554916287,10,7.9860000000000015,43206,437,0,0.0,13816.86409346727,False,-0.2767854064315289,0.3333333333333333,236131,0.0,0.0,8,0,0,12,7,7.0,2,14,19,202.0,27.0,14,4,19,1306,1.1150332437828183,126.28183814696968
88,19,0,0,0,10.0,20,10.0,20.48364869949173,15,17.666666666666668,32.11787583770845,15,37.0,37.0,20,37.0,0,0.7490000000000001,41764,11,17,1.0,458.2220278913594,False,0.3505213550506747,5,2.0860000000000007,18307,909,0,0.0,9090.0,False,-0.26506721553997553,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,3,2.7770000000000006,43798,231,10,1.0,5052.901607959675,False,0.04025084891717952,11,7.834000000000001,43537,721,0,0.0,23156.988478987794,False,-0.20461375819704594,9,8.066,43107,437,0,0.0,14035.511741078593,False,-0.27663642060583465,0.3333333333333333,235506,0.0,0.0,6,0,0,5,7,6.2,6,11,22,188.0,67.0,11,8,22,430,1.0374498507007957,127.31928799767047
89,22,0,0,0,10.0,20,10.0,19.757464731627305,5,1.0,31.79860059244051,23,29.782608695652176,37.0,20,37.0,0,0.7490000000000001,41654,12,27,1.0,653.4515477539372,False,0.3501230389746243,5,2.1310000000000002,18127,918,0,0.0,9180.0,False,-0.2694088891747604,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,13,2.9040000000000012,44053,226,10,1.0,4783.173035272176,False,0.042948587928592685,9,7.913000000000002,42921,736,0,0.0,23403.770036036218,False,-0.21172273186685556,11,8.167000000000002,42800,445,0,0.0,14150.377263636028,False,-0.28023799128614296,0.3333333333333333,234548,0.0,0.0,5,0,0,8,8,7.333333333333333,5,13,20,207.0,72.0,13,9,20,200,1.1462424946948886,128.46553049236536
90,20,0,0,0,10.0,20,10.0,19.757464731627305,0,,31.79860059244051,0,,37.0,20,37.0,0,0.7490000000000001,41544,13,37,1.0,861.0261950702103,False,0.3499232359148101,0,2.126,18037,927,0,0.0,9270.0,False,-0.2708561137196887,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.891000000000001,44053,216,20,1.0,4903.584393880308,False,0.0443005523430376,11,8.014000000000003,42773,736,0,0.0,23403.770036036218,False,-0.2138585589225891,9,8.246,42697,445,0,0.0,14150.377263636028,False,-0.28172441146682237,0.3333333333333333,234097,0.0,0.0,5,0,0,6,5,5.0,3,9,16,143.0,57.0,9,11,16,200,1.005272101610899,129.47080259397626
91,16,0,0,0,10.0,20,10.0,20.15151336523939,16,23.125,31.79860059244051,0,,37.0,20,37.0,0,0.7490000000000001,41794,15,31,1.0,774.6969143224211,False,0.3565751738972539,0,2.1260000000000003,17957,935,0,0.0,9350.0,False,-0.2721425355374027,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.891000000000001,43683,222,30,1.0,5427.593984856359,False,0.041875437717330884,9,8.093000000000002,42670,736,0,0.0,23403.770036036218,False,-0.21534497910326852,11,8.347000000000001,42561,445,0,0.0,14150.377263636028,False,-0.2836870633558748,0.3333333333333333,233658,0.0,0.0,8,0,0,6,5,5.0,3,9,19,89.0,36.0,9,7,19,570,1.036200006492436,130.5070026004687
92,19,0,0,0,10.0,20,10.0,20.75713278989477,31,23.161290322580644,30.218995457162812,19,17.63157894736842,37.00000000000001,20,37.0,0,0.7490000000000001,42392,17,10,1.0,377.5713278989477,False,0.369421292337733,0,2.1260000000000003,17877,943,0,0.0,9430.0,False,-0.27342895735511674,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.891000000000001,43300,243,21,1.0,5678.582172544848,False,0.03609294633684595,12,8.204,42398,744,0,0.0,22482.932620129133,False,-0.22591470675578593,8,8.416,42244,456,0,0.0,13779.861928466242,False,-0.29093527629761423,0.3333333333333333,233204,0.0,0.0,12,0,0,10,5,5.0,2,12,15,142.0,36.0,12,7,15,1253,1.1146360570564866,131.62163865752518
93,15,0,0,0,10.0,20,10.0,21.008512359924822,17,23.058823529411764,31.706368150793114,14,48.0,37.00000000000001,20,37.0,7,0.8190000000000002,42546,17,10,1.0,380.0851235992482,False,0.3744144388563589,0,2.126000000000001,17777,953,0,0.0,9530.0,False,-0.2750369846272593,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.891000000000001,43580,250,17,1.0,5791.136348544688,False,0.04364430464098505,10,8.292000000000002,42265,744,0,0.0,23589.537904190078,False,-0.2198492084149416,10,8.508000000000001,41445,470,0,0.0,14901.993030872763,False,-0.2943689711167434,0.3333333333333333,232606,0.0,0.0,7,0,0,4,8,7.375,5,9,16,98.0,48.0,9,6,16,872,0.9001863859593868,132.52182504348457
94,16,0,0,0,10.0,20,10.0,20.45306910312685,4,1.0,30.867176668559825,12,20.333333333333332,37.00000000000001,20,37.0,0,0.812,42406,21,20,1.0,619.061382062537,False,0.37375476590439544,4,2.1660000000000004,17645,959,0,0.0,9590.0,False,-0.27831736026243004,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.891000000000001,43820,244,15,1.0,5453.556511191349,False,0.04524338128976181,11,8.392000000000003,42119,744,0,0.0,22965.17944140851,False,-0.22646131381210122,9,8.588000000000001,41102,482,0,0.0,14877.979154245835,False,-0.2994921699263584,0.3333333333333333,232085,0.0,0.0,8,0,0,5,6,6.0,4,9,17,104.0,66.0,9,7,17,444,0.9648419888690114,133.48666703235358
95,17,0,0,0,10.0,20,10.0,20.1576124478381,2,1.0,29.871614004016305,10,15.3,37.00000000000001,20,37.0,0,0.812,42316,20,30,1.0,804.728373435143,False,0.3738458926711767,2,2.182000000000001,17499,970,0,0.0,9700.0,False,-0.2812439698977295,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.891000000000001,43971,236,15,1.0,5205.270747750036,False,0.04584647834983874,9,8.471000000000002,41888,754,0,0.0,22523.196959028293,False,-0.23298411868972568,11,8.689000000000002,40948,482,0,0.0,14398.117949935859,False,-0.3051770864004398,0.3333333333333333,231615,0.0,0.0,7,0,0,4,6,6.0,4,8,14,125.0,72.0,8,9,14,353,0.9333924250677228,134.4200594574213
96,14,0,0,0,10.0,20,10.0,20.75032641894483,17,24.88235294117647,29.95748840602274,2,36.0,37.00000000000001,20,37.0,0,0.812,42669,17,23,1.0,647.2575076357311,False,0.3826663907447696,0,2.1800000000000006,17369,983,0,0.0,9830.0,False,-0.2833344053515148,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.891000000000001,43620,243,23,1.0,5731.351553142116,False,0.04387127855409722,13,8.592,41620,756,0,0.0,22647.86123495319,False,-0.23595216588050055,7,8.748000000000001,40879,482,0,0.0,14439.50941170296,False,-0.30587417805507716,0.3333333333333333,231150,0.0,0.0,10,0,0,7,5,5.0,1,8,18,122.0,63.0,8,6,18,695,1.1018622191622853,135.5219216765836
97,18,0,0,0,10.0,20,10.0,20.431674891184837,2,1.0,28.639996428855138,16,18.0625,37.0,20,37.0,0,0.812,42589,15,33,1.0,824.2452714090996,False,0.3829395586191726,2,2.2000000000000006,17213,995,0,0.0,9950.0,False,-0.2864218177140284,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.891000000000001,43907,235,17,1.0,5288.323538718974,False,0.04534181643221703,12,8.699000000000002,41368,763,0,0.0,21852.317275216472,False,-0.24532919679036808,8,8.821000000000002,40593,491,0,0.0,14062.238246567873,False,-0.31272376939873675,0.3333333333333333,230663,0.0,0.0,7,0,0,9,6,6.0,3,12,15,185.0,48.0,12,6,15,489,1.1562285628169775,136.67815023940057
98,15,0,0,0,10.0,20,10.0,20.431674891184837,0,,28.247913135414016,12,24.0,37.0,20,37.0,0,0.812,42489,15,43,1.0,1028.562020320948,False,0.38300897311894505,0,2.1980000000000004,17113,1005,0,0.0,10050.0,False,-0.28802984498617096,0,0.2,44993,0,0,0.0,0.0,False,0.010352106350489535,0,2.891000000000001,44195,225,15,1.0,5020.845547547799,False,0.0488058648561461,12,8.807000000000002,40922,775,0,0.0,21892.132679945862,False,-0.2514782471790786,8,8.893,40510,491,0,0.0,13869.725349488283,False,-0.3153106665116151,0.3333333333333333,230222,0.0,0.0,8,0,0,8,5,5.0,3,11,17,132.0,42.0,11,4,17,488,0.9161557173356414,137.5943059567362
