index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ran@2,spot_market_loss_04Ran@2,balance_04Ran@2,inventory_04Ran@2_input,inventory_04Ran@2_output,productivity_04Ran@2,assets_04Ran@2,bankrupt_04Ran@2,score_04Ran@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
65,7,0,0,0,10.0,20,10.0,12.567399020350319,11,2.6363636363636362,29.652029054541952,0,,25.0,20,25.0,0,3.080000000000001,49743,7,20,1.0,321.3479804070064,False,0.08864908355592287,11,4.621,31153,661,0,0.0,6610.0,False,-0.24829842931937174,0,0.7040000000000002,58253,794,84,1.0,12469.285262739677,False,0.021699715316864276,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,5.792000000000002,63831,325,0,0.0,9636.909442726135,False,-0.13086553666012873,0,2.0990000000000006,75263,0,70,0.0,1750.0,False,-0.036057022763527714,0.3333333333333333,341618,0.0,0.0,7,0,0,4,7,7.0,10,14,9,12.0,9.0,4,3,9,400,0.8314104760065675,122.9037353489548
66,9,0,0,0,10.0,20,10.0,12.567399020350319,0,,28.792024055798976,18,23.61111111111111,25.0,20,25.0,0,3.080000000000001,49643,7,30,1.0,447.0219706105096,False,0.08783837227978308,0,4.610000000000001,31053,671,0,0.0,6710.0,False,-0.2493891797556719,0,0.704,58678,784,76,1.0,12041.034660195373,False,0.0250406750863096,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,6,5.840000000000002,63468,333,0,0.0,9587.744010581058,False,-0.13577251658153944,0,2.0990000000000006,75513,0,66,1.0,1650.0,False,-0.033524928468336164,0.5,341730,0.0,0.0,13,0,0,4,2,2.0,12,16,13,69.0,31.0,6,3,13,975,0.9358136197552085,123.83954896871
67,13,0,0,0,10.000000000000002,20,10.0,12.946606426065651,30,15.26666666666667,29.08165890919635,25,30.4,25.0,20,25.0,0,3.080000000000001,50003,5,19,1.0,295.9855220952474,False,0.09404434469999176,9,4.700000000000002,30764,683,0,0.0,6830.000000000001,False,-0.2543848167539267,0,0.704,58980,804,61,1.0,12183.052760017761,False,0.030950384676461225,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,5.944000000000003,63367,333,0,0.0,9684.192416762384,False,-0.13644068305293103,0,2.0990000000000006,74978,15,67,1.0,2111.2248836379454,False,-0.0373786184663235,0.5,341467,0.0,0.0,11,0,0,3,5,5.0,13,16,18,57.0,56.0,6,7,18,1625,0.9766331156715751,124.81618208438158
68,18,0,0,0,10.0,20,10.0,12.643686661213026,5,1.0,29.15248771681251,1,38.0,24.999999999999996,11,25.0,0,3.080000000000001,49923,3,29,1.0,396.66691317517774,False,0.09339732671438901,5,4.7410000000000005,30554,695,0,0.0,6950.0,False,-0.25765706806282723,0,0.704,59013,799,70,1.0,12142.979782486083,False,0.03115577000606869,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,6.043000000000001,63224,334,0,0.0,9736.930897415377,False,-0.13791728345899665,0,2.0990000000000006,74978,5,77,1.0,2070.7624385840622,False,-0.0376347552820496,0.5,341067,0.0,0.0,6,0,0,7,4,4.0,17,24,19,178.0,24.0,14,4,19,238,1.3574690986424685,126.17365118302405
69,19,0,0,0,10.0,20,10.0,12.032741101869824,13,3.6923076923076925,29.15248771681251,0,,24.999999999999996,20,25.0,0,3.080000000000001,49873,2,34,1.0,429.113197463574,False,0.0926604842655277,8,4.816000000000002,30288,706,0,0.0,7060.0,False,-0.26226003490401395,0,0.7040000000000002,58965,802,80,1.0,11982.4573810446,False,0.029123684060367895,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,6.122000000000002,63158,334,0,0.0,9736.930897415377,False,-0.13875287457640986,0,2.0990000000000006,75253,0,71,0.5,1774.9999999999998,False,-0.03602537158483782,0.4166666666666667,340912,0.0,0.0,9,0,0,11,4,4.0,14,25,17,187.0,25.0,14,5,17,515,1.3974339542910457,127.5710851373151
70,17,0,0,0,10.0,20,10.0,12.487761792303935,41,14.390243902439025,29.279624762216226,20,30.0,24.999999999999996,20,25.0,0,3.080000000000001,50323,5,13,1.0,212.34090329995115,False,0.10011279344786156,10,4.908000000000001,30018,713,0,0.0,7130.0,False,-0.2673865619546248,0,0.704,58975,833,70,1.0,12451.879306344315,False,0.03300072329877622,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,6.193000000000002,63098,334,0,0.0,9779.39467058022,False,-0.13924369717050983,0,2.0990000000000006,74953,10,69,1.0,2017.796247622162,False,-0.0382865555438801,0.5,340742,0.0,0.0,11,0,0,7,4,4.0,14,21,17,117.0,18.0,11,6,17,1680,1.3134524188935757,128.88453755620867
71,17,0,0,0,10.0,20,10.0,12.302493752876876,8,7.874999999999999,29.279624762216226,0,,24.999999999999996,20,25.0,0,3.080000000000001,50288,3,18,1.0,251.44488755178375,False,0.0997757950212891,3,4.928000000000001,29857,725,0,0.0,7250.0,False,-0.2695898778359511,0,0.704,58912,831,80,1.0,12565.742289617981,False,0.03290457785115163,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,6.2650000000000015,63046,334,0,0.0,9779.39467058022,False,-0.13990204168725962,0,2.0990000000000006,75253,0,67,1.0,1674.9999999999998,False,-0.036658395158635705,0.5,340731,0.0,0.0,9,0,0,6,4,4.0,13,19,23,76.0,46.0,9,8,23,545,1.1528746094554663,130.03741216566414
72,23,0,0,0,10.0,20,10.0,12.605332202244,21,15.19047619047619,29.279624762216226,0,,24.999999999999996,20,25.0,0,3.080000000000001,50485,4,14,1.0,216.474650831416,False,0.10369191373070913,7,4.995000000000001,29636,734,0,0.0,7340.0,False,-0.27342931937172776,0,0.704,58593,842,90,1.0,13248.85594288891,False,0.033261953348402304,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,6.377000000000002,62937,334,0,0.0,9779.39467058022,False,-0.14128203307813902,0,2.0990000000000006,75453,0,59,0.0,1474.9999999999998,False,-0.03539234801103993,0.3333333333333333,340479,0.0,0.0,9,0,0,10,6,6.0,14,24,21,168.0,76.0,14,9,21,707,1.2293045865371823,131.26671675220132
73,21,0,0,0,10.0,20,10.0,12.534634184838309,7,10.714285714285714,29.348445073736723,5,31.0,24.999999999999996,20,25.0,0,3.080000000000001,50431,3,20,1.0,280.69268369676615,False,0.10321436173316711,3,5.018000000000002,29508,745,0,0.0,7450.0,False,-0.275021815008726,0,0.7040000000000002,58673,839,95,1.0,13304.660363084331,False,0.03497148486235568,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,7,6.435000000000001,62892,334,0,0.0,9802.380654628065,False,-0.14170624759686484,0,2.0990000000000006,75623,0,51,0.5,1274.9999999999998,False,-0.03450611500772289,0.4166666666666667,340502,0.0,0.0,10,0,0,8,3,3.0,14,22,22,121.0,63.0,12,9,22,716,1.1655850503593683,132.4323018025607
74,22,0,0,0,10.0,20,10.0,12.411070777756377,2,2.0,27.676189374319712,12,12.0,24.999999999999993,20,25.0,0,3.080000000000001,50331,3,30,1.0,402.3321233326913,False,0.1023596435791087,2,5.035000000000002,29374,755,0,0.0,7550.0,False,-0.2768542757417103,0,0.704,58813,831,93,1.0,12887.485428127282,False,0.03388483022376569,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,6.518000000000001,62826,334,0,0.0,9243.847251022784,False,-0.14607748682663518,0,2.0990000000000006,75754,2,50,1.0,1305.352378748639,False,-0.03265545553168506,0.5,340473,0.0,0.0,9,0,0,6,3,3.0,14,20,17,105.0,68.0,10,12,17,619,1.1320837521925569,133.56438555475324
75,17,0,0,0,10.0,20,10.0,12.411070777756377,0,,29.299726336214306,17,40.0,24.999999999999996,13,25.0,0,3.080000000000001,50241,2,40,1.0,516.4428311102552,False,0.10164095583671742,0,5.033000000000001,29264,766,0,0.0,7660.0,False,-0.2780541012216405,0,0.704,59493,821,86,1.0,12709.265573452416,False,0.04324650316433031,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,6.609,62061,351,0,0.0,10284.203944011222,False,-0.149177044387542,0,2.0990000000000006,75829,0,49,0.2,1224.9999999999998,False,-0.03221456967057453,0.3666666666666667,340263,0.0,0.0,7,0,0,5,3,3.0,13,18,16,78.0,68.0,8,9,16,955,0.9980952432379127,134.56248079799116
76,16,0,0,0,10.0,20,10.0,14.184183118106075,32,22.6875,29.299726336214306,0,,24.999999999999996,20,25.0,0,3.080000000000001,50879,0,20,1.0,283.6836623621215,False,0.11302010975525872,2,5.053000000000001,29113,778,0,0.0,7780.0,False,-0.2800392670157068,0,0.704,58767,843,96,1.0,14770.040096839995,False,0.04806901436072124,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,6.699000000000002,61971,351,0,0.0,10284.203944011222,False,-0.1503164868203782,0,2.0990000000000006,76079,0,39,0.0,974.9999999999999,False,-0.030632010736079813,0.3333333333333333,340184,0.0,0.0,10,0,0,8,5,5.0,17,25,15,141.0,9.0,13,3,15,1168,1.1761822439730167,135.73866304196417
77,15,0,0,0,10.0,20,10.0,13.992603088087385,3,3.3333333333333335,29.75789287076155,5,40.4,24.999999999999993,20,25.0,0,3.080000000000001,50759,2,30,1.0,439.7780926426216,False,0.11210490938746313,3,5.081000000000001,28983,786,0,0.0,7860.0,False,-0.28200261780104713,0,0.7040000000000002,58959,836,101,1.0,14703.36336158797,False,0.05058274471298188,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,6.779000000000001,61700,356,0,0.0,10593.809861991112,False,-0.15178759614367662,0,2.0990000000000006,76354,0,28,0.0,699.9999999999998,False,-0.02889119590813562,0.3333333333333333,340130,0.0,0.0,10,0,0,7,5,5.0,12,19,11,71.0,18.0,9,6,11,677,1.0215515857562423,136.76021462772042
78,11,0,0,0,10.0,20,10.0,13.587580526086457,5,1.2,30.17252134743182,22,32.22727272727273,24.99999999999999,20,25.0,0,3.080000000000001,50669,1,40,1.0,553.5032210434583,False,0.1113820159363379,5,5.128000000000001,28780,797,0,0.0,7970.0,False,-0.28523123909249565,0,0.704,59662,831,89,1.0,13976.633817099279,False,0.05596370145678941,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,6.8500000000000005,61419,363,0,0.0,10952.625249117751,False,-0.15307380264149495,0,2.0990000000000006,76174,5,26,1.0,800.8626067371589,False,-0.030531596696014792,0.5,340079,0.0,0.0,12,0,0,4,4,4.0,13,17,17,80.0,22.0,6,5,17,1209,0.9196099583059549,137.67982458602637
79,17,0,0,0,10.0,20,10.0,13.182053056311908,9,6.777777777777778,30.404532840694987,9,33.44444444444444,24.99999999999999,20,25.0,0,3.080000000000001,50624,0,45,1.0,593.1923875340359,False,0.11083325030032753,4,5.163,28610,808,0,0.0,8080.0,False,-0.28773996509598604,0,0.704,59902,830,90,1.0,13677.511992401433,False,0.05739655876613203,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,6,6.902000000000002,61076,372,0,0.0,11310.486216738534,False,-0.15515100007128776,0,2.0990000000000006,76524,0,17,0.5,424.99999999999983,False,-0.028479730585166993,0.4166666666666667,340111,0.0,0.0,12,0,0,10,3,3.0,12,22,16,123.0,27.0,11,6,16,896,1.1393714547157288,138.8191960407421
80,16,0,0,0,10.0,20,10.0,14.038543784999275,13,23.0,30.404532840694987,0,,24.999999999999996,12,25.0,0,3.080000000000001,50823,0,42,1.0,589.6188389699696,False,0.11513545854024833,0,5.159000000000002,28510,818,0,0.0,8180.0,False,-0.28883071553228623,0,0.704,59603,833,100,1.0,14734.560256973895,False,0.06103298787171566,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,7.016000000000001,60956,372,0,0.0,11310.486216738534,False,-0.1566702566484027,0,2.0990000000000006,76524,0,17,0.0,424.99999999999994,False,-0.028479730585166993,0.3333333333333333,339791,0.0,0.0,7,0,0,7,3,3.0,13,20,20,101.0,36.0,10,6,20,499,1.0563341146335006,139.8755301553756
81,20,0,0,0,10.0,20,10.0,13.818235648629756,30,12.833333333333334,30.902115421542284,29,32.86206896551724,24.999999999999996,20,25.0,0,3.080000000000001,51010,0,30,0.9,414.5470694588927,False,0.11730526908223045,9,5.2490000000000006,28337,829,0,0.0,8290.0,False,-0.2914048865619546,0,0.7040000000000002,60171,853,81,1.0,14290.026357426108,False,0.06651055449654698,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,7.084000000000001,60308,386,0,0.0,11928.216552715321,False,-0.1609638635155894,0,2.0990000000000006,76459,5,15,1.0,529.5105771077114,False,-0.02864108464090015,0.48333333333333334,339660,0.0,0.0,15,0,0,14,3,3.0,12,26,21,178.0,22.0,16,4,21,1730,1.2515976065769792,141.12712776195258
82,21,0,0,0,10.0,20,10.0,14.525638920751792,20,19.75,31.04111349502752,2,40.0,24.999999999999993,20,25.0,0,3.080000000000001,51321,0,21,0.8,305.03841733578764,False,0.1228952706951984,3,5.270000000000001,28162,841,0,0.0,8410.0,False,-0.293913612565445,0,0.704,59856,863,89,1.0,15298.285489666247,False,0.06950699871404549,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,7.166000000000002,60165,388,0,0.0,12043.952036070677,False,-0.16204167804376304,0,2.0990000000000006,76734,0,9,0.5,224.99999999999994,False,-0.027087078722811637,0.3833333333333333,339613,0.0,0.0,10,0,0,6,4,4.0,20,26,18,149.0,44.0,14,7,18,946,1.8793571516871452,143.00648491363972
83,18,0,0,0,10.0,20,10.0,14.301018361182942,3,3.0,31.272609340760003,10,34.0,24.999999999999996,20,25.0,0,3.080000000000001,51211,1,31,1.0,453.3315691966712,False,0.12211312793626386,3,5.2970000000000015,28022,850,0,0.0,8500.0,False,-0.29598603839441534,0,0.704,60187,856,89,1.0,15024.933948500238,False,0.0725857437537646,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,7.237000000000001,59920,393,0,0.0,12290.135470918682,False,-0.16358509437799945,3,2.1290000000000004,76789,0,5,0.5,124.99999999999999,False,-0.027023776365431847,0.4166666666666667,339504,0.0,0.0,9,0,0,6,5,4.5,15,21,18,125.0,21.0,11,7,18,690,1.0826602121815085,144.08914512582123
84,18,0,0,0,10.0,20,10.0,13.7773422917024,11,7.181818181818182,30.106271111826562,11,17.90909090909091,24.999999999999993,20,25.0,0,3.080000000000001,51188,1,32,1.0,450.8749533344768,False,0.12158458718733073,2,5.314000000000001,27886,860,0,0.0,8600.0,False,-0.29786212914485166,0,0.704,60305,857,88,1.0,14456.534201829694,False,0.06995258247908437,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,7.309000000000001,59743,396,0,0.0,11922.083360283319,False,-0.16815585445342646,7,2.1960000000000006,76792,0,8,0.8,199.99999999999994,False,-0.02651102727065556,0.4666666666666666,339289,0.0,0.0,11,0,0,7,5,5.0,15,22,19,102.0,36.0,12,6,19,599,1.1295144520699978,145.21865957789123
85,19,0,0,0,10.0,20,10.0,14.352955791084668,27,17.222222222222218,30.106271111826562,0,,24.999999999999996,20,25.0,0,3.080000000000001,51433,0,28,0.9,401.8827621503707,False,0.12639488178610792,14,5.452000000000002,27579,872,0,0.0,8720.0,False,-0.3032504363001745,0,0.7040000000000002,59840,874,98,1.0,15494.897930367002,False,0.07081100423307936,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,6,7.3610000000000015,59707,396,0,0.0,11922.083360283319,False,-0.16861163142656094,6,2.2490000000000006,76954,0,0,0.0,0.0,False,-0.02572607803914618,0.31666666666666665,338888,0.0,0.0,8,0,0,4,9,8.4,16,20,12,125.0,38.0,10,9,12,650,1.0188830001279712,146.2375425780192
86,12,0,0,0,10.0,20,10.0,14.20689516700906,6,10.666666666666666,30.273681396514025,11,32.0,25.0,20,25.0,0,3.080000000000001,51377,2,32,1.0,474.6206453442899,False,0.12596663007574482,0,5.4380000000000015,27499,880,0,0.0,8800.0,False,-0.30412303664921464,0,0.704,60128,870,97,1.0,15296.545890759742,False,0.07380260694857041,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,14,7.495000000000002,59556,396,0,0.0,11988.377833019555,False,-0.1701037029788851,6,2.3030000000000004,76560,1,10,1.0,280.273681396514,False,-0.02894010532628249,0.5,338495,0.0,0.0,8,0,0,5,6,6.0,14,19,9,88.0,9.0,9,3,9,616,0.8724949276074767,147.11003750562668
87,9,0,0,0,10.0,20,10.0,13.645876543353758,10,6.0,30.273681396514025,0,,25.0,13,25.0,0,3.080000000000001,51302,4,37,1.0,544.897432104089,False,0.12509704877949485,5,5.488,27339,888,0,0.0,8880.0,False,-0.3067408376963351,0,0.704,60068,870,107,1.0,15111.19650214477,False,0.07138372969790527,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,7.591000000000002,59459,396,0,0.0,11988.377833019555,False,-0.17133176871205308,0,2.2970000000000006,76610,0,9,0.1,225.0,False,-0.0286569771858304,0.35000000000000003,338153,0.0,0.0,7,0,0,5,4,4.0,10,15,11,26.0,24.0,5,4,11,295,0.8034232277423143,147.913460733369
88,11,0,0,0,10.0,20,10.0,13.172094426702657,8,5.375,29.583834108366855,9,21.0,25.0,16,25.0,0,3.080000000000001,51252,3,42,1.0,583.2279659215116,False,0.12442438880804442,3,5.513000000000001,27173,899,0,0.0,8990.0,False,-0.3091623036649215,0,0.704,60214,868,108,1.0,14628.432046081527,False,0.06987255652968663,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,7.700000000000002,59349,396,0,0.0,11715.198306913275,False,-0.17445371137345056,0,2.2970000000000006,76521,0,14,0.9,350.0,False,-0.02899247967994328,0.48333333333333334,337884,0.0,0.0,8,0,0,8,5,5.0,10,18,14,78.0,35.0,8,3,14,529,0.9067443544045091,148.8202050877735
89,14,0,0,0,10.0,20,10.0,13.172094426702657,0,,29.206983404532604,5,21.0,25.000000000000004,12,25.0,0,3.080000000000001,51182,0,52,1.0,684.9489101885381,False,0.12400685984062544,0,5.510000000000002,27043,912,0,0.0,9120.0,False,-0.3105802792321117,0,0.7040000000000002,60319,858,113,1.0,14602.046142823065,False,0.07132708690724565,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,7.808000000000002,59229,396,0,0.0,11565.965428194912,False,-0.17691764725270995,0,2.2970000000000006,76416,0,19,0.5,475.00000000000006,False,-0.029530549717671484,0.4166666666666667,337564,0.0,0.0,6,0,0,7,3,3.0,14,21,12,121.0,19.0,11,3,12,305,0.9687561430037022,149.7889612307772
90,12,0,0,0,10.0,20,10.0,12.822545511162732,6,5.5,29.099696133383055,10,28.0,25.000000000000004,9,25.0,0,3.080000000000001,51066,4,61,1.0,822.1752761809266,False,0.12297311601418993,5,5.560000000000002,26893,918,0,0.0,9180.0,False,-0.3131980802792321,0,0.704,60566,854,113,1.0,14238.719529605258,False,0.07236223842331242,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,7.886000000000002,58880,406,0,0.0,11814.47663015352,False,-0.17976301730589272,0,2.2970000000000006,76416,0,19,0.0,475.00000000000006,False,-0.029530549717671484,0.3333333333333333,337196,0.0,0.0,9,0,0,4,4,4.0,11,15,17,63.0,55.0,5,7,17,504,0.9344510938972235,150.72341232467443
91,17,0,0,0,10.0,20,10.0,14.146057620741153,42,17.88095238095238,29.18912208443865,5,31.0,25.000000000000004,8,25.0,0,3.080000000000001,51717,4,29,1.0,450.2356710014935,False,0.13311775382855023,0,5.5550000000000015,26793,928,0,0.0,9280.0,False,-0.31428883071553226,0,0.704,59970,886,118,1.0,15977.723457940423,False,0.07669542331775736,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,7.957000000000001,58828,406,0,0.0,11850.783566282093,False,-0.18019153035802493,0,2.2970000000000006,76261,0,24,0.5,600.0000000000001,False,-0.03070164332919758,0.4166666666666667,336944,0.0,0.0,10,0,0,10,2,2.0,13,23,13,161.0,46.0,13,4,13,1106,1.0567216835916042,151.78013400826603
92,13,0,0,0,10.0,20,10.0,14.363213554696328,21,15.857142857142858,30.398367870324854,21,35.904761904761905,25.000000000000004,11,25.0,0,3.080000000000001,51937,4,19,1.0,312.90105753923024,False,0.1364190778527403,1,5.565000000000001,26687,938,0,0.0,9380.0,False,-0.31551047120418846,0,0.704,60391,897,107,1.0,16136.427920687365,False,0.08462267436141324,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,8.059000000000003,58323,416,0,0.0,12645.72103405514,False,-0.18155292688542818,0,2.2970000000000006,75915,1,34,1.0,880.3983678703249,False,-0.03330717869071521,0.5,336628,0.0,0.0,11,0,0,3,4,4.0,14,17,13,79.0,38.0,7,6,13,1274,0.878234070725739,152.65836807899177
93,13,0,0,0,10.0,20,10.0,13.961609689040808,5,2.0,30.47119408572197,5,32.0,25.000000000000004,14,25.0,0,3.080000000000001,51807,7,29,1.0,474.8866809821834,False,0.13534998561280734,5,5.6140000000000025,26532,945,0,0.0,9450.0,False,-0.3181282722513089,0,0.7040000000000002,60541,892,112,1.0,15866.529580225262,False,0.08486112979043431,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,14,8.188000000000002,58169,416,0,0.0,12676.01673966034,False,-0.18331086053439638,0,2.2970000000000006,75755,0,40,0.6,1000.0000000000001,False,-0.03457574760084065,0.43333333333333335,336179,0.0,0.0,6,0,0,5,5,5.0,11,16,19,51.0,44.0,6,7,19,360,0.9515971951186657,153.60996527411044
94,19,0,0,0,10.0,20,10.0,13.883881334440865,2,8.5,31.138402521890683,7,40.57142857142857,25.000000000000004,12,25.0,0,3.080000000000001,51757,2,39,1.0,561.4713720431937,False,0.13520365807202434,2,5.629000000000002,26360,960,0,0.0,9600.0,False,-0.32024432809773123,0,0.704,60808,884,115,1.0,15854.267389663153,False,0.08899416481560843,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,12,8.294,57783,423,0,0.0,13171.544266759758,False,-0.18506099646291904,0,2.2970000000000006,75755,0,40,0.0,1000.0000000000001,False,-0.03457574760084065,0.3333333333333333,335838,0.0,0.0,7,0,0,6,4,4.0,13,19,21,116.0,62.0,8,11,21,484,1.1504261307418346,154.76039140485227
95,21,0,0,0,10.0,20,10.0,15.06245486289442,15,25.0,31.535368444481033,4,41.0,25.000000000000004,9,25.0,0,3.080000000000001,51992,6,34,1.0,572.1234653384103,False,0.14044637287672793,0,5.627000000000002,26300,966,0,0.0,9660.0,False,-0.32089877835951136,0,0.704,60597,889,121,1.0,17206.301954895345,False,0.09636159221533751,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,9,8.372000000000002,57550,427,0,0.0,13465.602325793401,False,-0.1861494294824817,0,2.2970000000000006,75755,0,40,0.0,1000.0000000000001,False,-0.03457574760084065,0.3333333333333333,335569,0.0,0.0,8,0,0,13,2,2.0,10,23,18,144.0,62.0,13,8,18,739,1.3650488629937172,156.125440267846
96,18,0,0,0,10.0,20,10.0,14.571065608025874,8,6.75,30.93653056080413,7,23.285714285714285,25.000000000000004,8,25.0,0,3.080000000000001,51937,6,39,1.0,628.2715587130091,False,0.1398589829702553,3,5.657000000000002,26152,976,0,0.0,9760.0,False,-0.3230366492146597,0,0.704,60706,887,124,1.0,16760.664983858664,False,0.09455832713218634,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,8,8.443,57327,434,0,0.0,13426.454263388992,False,-0.18922053108532527,0,2.2970000000000006,75755,0,40,0.0,1000.0000000000001,False,-0.03457574760084065,0.3333333333333333,335252,0.0,0.0,9,0,0,15,3,3.0,11,26,12,192.0,6.0,16,2,12,408,1.5138905439525843,157.63933081179857
97,12,0,0,0,10.0,20,10.0,14.51847556583906,49,14.387755102040817,29.169367465238597,14,18.214285714285715,25.000000000000004,11,25.0,0,3.080000000000001,52412,5,20,1.0,340.3695113167812,False,0.14708081927701547,20,5.854000000000001,25802,987,0,0.0,9870.0,False,-0.3294720767888307,0,0.7040000000000002,60256,926,120,1.0,16944.4324697956,False,0.08888456913872116,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,11,8.545000000000002,57147,437,0,0.0,12747.013582309268,False,-0.19580043563220526,0,2.2970000000000006,75579,1,50,1.0,1279.1693674652388,False,-0.035036782673731746,0.5,334571,0.0,0.0,12,0,0,7,4,4.0,11,18,12,76.0,28.0,7,5,12,1020,1.2680782927200198,158.9074091045186
98,12,0,0,0,10.0,20,10.0,14.96669613283244,27,17.518518518518515,29.169367465238597,0,,25.000000000000004,10,25.0,0,3.080000000000001,52706,7,12,1.0,249.6003535939893,False,0.15250436685857327,9,5.924000000000001,25588,995,0,0.0,9950.0,False,-0.3332678883071553,0,0.704,59783,943,130,1.0,17905.61222374201,False,0.08900481814808775,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,10,8.634,57072,437,0,0.0,12747.013582309268,False,-0.1967499709929021,0,2.2970000000000006,75579,0,51,0.1,1275.0000000000002,False,-0.03506317575266503,0.35000000000000003,334103,0.0,0.0,6,0,0,7,6,6.0,11,18,13,75.0,35.0,8,4,13,614,1.2713060760870576,160.17871518060565
99,13,0,0,0,10.0,20,10.0,14.609791281862906,5,3.0,29.392225290324316,2,39.5,25.000000000000004,7,25.0,0,3.080000000000001,52646,3,22,1.0,351.4154082009839,False,0.15230601448735795,5,5.9650000000000025,25368,1009,0,0.0,10090.0,False,-0.33654013961605583,0,0.704,59847,938,138,1.0,17760.11131245216,False,0.08886618169501688,0,0.2,63375,0,0,0.0,0.0,False,0.004071738648246142,7,8.693999999999999,56952,439,0,0.0,12903.186902452375,False,-0.19728061363752833,0,2.2970000000000006,75579,0,51,0.0,1275.0000000000002,False,-0.03506317575266503,0.3333333333333333,333767,0.0,0.0,8,0,0,12,3,3.0,7,19,11,104.0,20.0,9,4,11,279,1.2684632614254951,161.44717844203115
