index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,16.0,0,,20.0,0,,28.0,0,,0,0.2,29675,13,0,0.0,130.0,False,-0.0021808421405804393,0,0.2,29735,7,0,0.0,70.0,False,-0.0011742996141586982,0,0.2,39663,0,0,0.0,0.0,False,0.0,0,0.2,39663,0,0,0.0,0.0,False,0.0,0,0.2,58004,0,0,0.0,0.0,False,0.0,0,0.2,58004,0,0,0.0,0.0,False,0.0,0.0,254744,0.0,0.0,8,0,0,162,0,0.0,502,664,116,0.0,0.0,0,0,116,200,5.178062828024849,5.178062828024849
1,116,0,0,0,10.0,20,10.0,16.0,0,,20.0,0,,28.0,0,,0,0.2,29555,25,0,0.0,250.0,False,-0.004193927193423922,0,0.2,29655,15,0,0.0,150.0,False,-0.0025163563160543532,0,0.2,39663,0,0,0.0,0.0,False,0.0,0,0.2,39663,0,0,0.0,0.0,False,0.0,0,0.2,58004,0,0,0.0,0.0,False,0.0,0,0.2,58004,0,0,0.0,0.0,False,0.0,0.0,254544,0.0,0.0,10,0,0,51,0,0.0,51,102,47,1091.0,176.0,78,38,47,200,10.093280647008214,15.271343475033063
2,47,0,0,0,10.0,20,10.0,12.421052631578947,31,7.225806451612903,20.0,0,,28.0,0,,25,0.45000000000000007,28995,35,0,0.0,350.0,False,-0.021305150142593526,6,0.26,29446,25,0,0.0,250.0,False,-0.007851031706089582,0,0.2,39574,1,10,1.0,212.42105263157896,False,0.000433918924836407,0,0.2,39528,10,10,1.0,324.2105263157895,False,0.0006833891323876965,0,0.2,58004,0,0,0.0,0.0,False,0.0,0,0.2,58004,0,0,0.0,0.0,False,0.0,0.3333333333333333,253551,0.0,0.0,9,0,0,17,7,7.0,47,64,22,632.0,22.0,42,5,22,200,5.2694135020137765,20.54075697704684
3,22,0,0,0,10.0,20,10.0,11.00221238938053,22,6.590909090909091,20.0,0,,28.0,9,28.0,16,0.5850000000000001,28636,47,0,0.0,470.0,False,-0.031337023989263545,6,0.31400000000000006,29255,33,0,0.0,330.0,False,-0.01291729575574568,0,0.2,39484,1,20,1.0,411.00221238938053,False,0.0006681568765522886,0,0.2,39473,12,20,1.0,532.0265486725664,False,0.0019164781871337183,0,0.2,58004,0,0,0.0,0.0,False,0.0,9,0.29000000000000004,57913,0,0,0.0,0.0,False,-0.0015688573201848147,0.3333333333333333,252765,0.0,0.0,12,0,0,12,10,10.0,20,32,24,144.0,63.0,10,12,24,200,3.216662165010348,23.757419142057188
4,24,0,0,0,10.0,20,10.0,10.509413309982484,10,6.5,20.0,0,,28.0,14,28.0,5,0.6190000000000001,28516,54,0,0.0,540.0,False,-0.034188894480791814,5,0.35800000000000004,29050,46,0,0.0,460.0,False,-0.017614494212380472,0,0.2,39464,0,26,0.6,520.0,False,0.0015379572901696795,0,0.2,39428,7,30,1.0,673.5658931698774,False,0.002566193847791025,0,0.2,58004,0,0,0.0,0.0,False,0.0,14,0.42100000000000004,57721,0,0,0.0,0.0,False,-0.004878973863871457,0.26666666666666666,252183,0.0,0.0,10,0,0,11,9,9.0,25,36,20,225.0,24.0,16,8,20,200,3.2790862979600206,27.03650544001721
5,20,0,0,0,10.0,20,10.0,9.77607920638611,21,6.904761904761905,21.78,5,37.8,28.0,10,28.0,16,0.774,28153,66,0,0.0,660.0,False,-0.0443549739976514,5,0.403,28874,54,0,0.0,540.0,False,-0.0221774869988257,0,0.2,39567,1,31,1.0,684.9560792063862,False,0.006214306522532156,0,0.2,39369,7,40,1.0,939.6325544447028,False,0.004432752873518174,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,0.5070000000000001,57422,5,0,0.0,108.9,False,-0.009095062409489051,0.3333333333333333,251389,0.0,0.0,11,0,0,11,13,13.0,20,31,22,150.0,40.0,11,9,22,389,3.167002414003946,30.203507854021154
6,22,0,0,0,10.0,20,10.0,9.074034837626199,30,6.9,24.72407407407407,9,39.44444444444444,28.0,11,28.0,23,0.9880000000000002,27617,77,0,0.0,770.0,False,-0.06049320583794665,7,0.468,28653,63,0,0.0,630.0,False,-0.028082536487166583,0,0.2,39872,1,32,1.0,800.2444052079965,False,0.015357441509820179,0,0.2,39212,17,50,1.0,1390.4622959433489,False,0.006157656959172872,0,0.2,58004,0,0,0.0,0.0,False,0.0,11,0.6070000000000001,56938,14,0,0.0,346.137037037037,False,-0.015394308693908676,0.3333333333333333,250296,0.0,0.0,14,0,0,18,14,14.0,18,36,24,213.0,30.0,16,6,24,555,3.0106929690227844,33.21420082304394
7,24,0,0,0,10.0,20,10.0,8.98510913118042,11,8.090909090909092,23.708823529411767,16,20.625,28.0,10,28.0,6,1.0250000000000001,27482,84,0,0.0,840.0,False,-0.06384834759268579,5,0.5110000000000001,28463,76,0,0.0,760.0,False,-0.032276463680590506,0,0.2,39972,1,37,1.0,886.2115797194157,False,0.018962402991697713,0,0.2,39353,8,49,1.0,1233.6132259906199,False,0.0077353355266950976,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,0.6960000000000002,56501,30,0,0.0,711.264705882353,False,-0.019780836615730386,0.3333333333333333,249775,0.0,0.0,14,0,0,16,8,8.0,20,36,22,159.0,39.0,11,13,22,530,3.17893210897455,36.39313293201849
8,22,0,0,0,10.0,20,10.0,8.13625310384027,14,1.5,23.708823529411767,0,,28.0,6,28.0,0,1.0190000000000001,27382,94,0,0.0,940.0,False,-0.06552591847005536,14,0.6460000000000001,28062,86,0,0.0,860.0,False,-0.044053011239724875,0,0.2,39963,0,41,0.4,972.0617647058824,False,0.019817736488741175,0,0.2,39341,9,59,1.0,1472.0468661698567,False,0.010438530446131838,0,0.2,58004,0,0,0.0,0.0,False,0.0,6,0.746,56455,30,0,0.0,711.264705882353,False,-0.020573885370988643,0.2333333333333333,249207,0.0,0.0,10,0,0,12,6,6.0,19,31,18,105.0,33.0,11,11,18,200,2.9038465640041977,39.296979496022686
9,18,0,0,0,10.000000000000002,20,10.0,7.772232165648536,20,5.75,24.3773470722931,3,37.333333333333336,28.0,9,28.0,11,1.1290000000000002,27151,102,0,0.0,1020.0000000000002,False,-0.07193423922160712,9,0.7220000000000002,27772,98,0,0.0,980.0000000000002,False,-0.0517698372756249,0,0.2,39913,4,50,1.0,1249.956282277249,False,0.022060311654151756,0,0.2,39388,5,67,1.0,1672.1434146718805,False,0.014145972501725564,0,0.2,58004,0,0,0.0,0.0,False,0.0,9,0.8300000000000001,56256,33,0,0.0,804.4524533856724,False,-0.023201395995227272,0.3333333333333333,248484,0.0,0.0,12,0,0,13,11,11.0,19,32,17,129.0,27.0,9,9,17,312,3.0071040169568732,42.30408351297956
10,17,0,0,0,10.000000000000002,20,10.0,7.804122545650234,9,8.222222222222221,23.657625834327543,7,18.0,28.000000000000004,9,28.0,8,1.1980000000000002,26969,111,0,0.0,1110.0000000000002,False,-0.07653078342559973,1,0.7230000000000001,27645,109,0,0.0,1090.0000000000002,False,-0.054185539339037074,0,0.2,39868,0,59,0.9,1395.799924225325,False,0.02276428818073933,0,0.2,39485,0,69,0.9,1632.3761825686006,False,0.01609026274574029,0,0.2,58004,0,0,0.0,0.0,False,0.0,9,0.911,56038,40,0,0.0,946.3050333731018,False,-0.025736974748525033,0.3,248009,0.0,0.0,11,0,0,12,7,7.0,19,31,15,135.0,18.0,11,6,15,326,2.9781623790040612,45.28224589198362
11,15,0,0,0,10.000000000000002,20,10.0,7.708579537385685,14,6.928571428571429,25.144279201698733,7,37.0,28.000000000000004,9,28.0,11,1.3000000000000003,26796,114,0,0.0,1140.0000000000002,False,-0.08183190739808757,3,0.752,27421,126,0,0.0,1260.0000000000002,False,-0.058849186378124474,0,0.2,39925,0,62,0.6,1558.9453105053215,False,0.026258040371446,0,0.2,39590,0,73,0.8,1835.5323817240076,False,0.021298595438116297,0,0.2,58004,0,0,0.0,0.0,False,0.0,9,0.992,55684,47,0,0.0,1181.7811224798404,False,-0.029810175828564968,0.2333333333333333,247420,0.0,0.0,14,0,0,12,9,9.0,18,30,17,101.0,34.0,8,7,17,459,2.80684414296411,48.08909003494773
12,17,0,0,0,10.000000000000002,20,10.0,7.563419319715089,12,6.166666666666667,24.382682884353002,8,19.0,28.000000000000004,7,28.0,5,1.3390000000000002,26666,122,0,0.0,1220.0000000000002,False,-0.08485153497735279,7,0.8190000000000002,27187,138,0,0.0,1380.0000000000002,False,-0.06468713303137058,0,0.2,40023,0,61,0.7,1487.343655945533,False,0.027826231701403442,0,0.2,39570,0,78,0.5,1901.8492649795342,False,0.021630351523832504,0,0.2,58004,0,0,0.0,0.0,False,0.0,7,1.053,55471,55,0,0.0,1341.0475586394152,False,-0.03210944453279587,0.19999999999999998,246921,0.0,0.0,12,0,0,13,7,7.0,20,33,21,138.0,29.0,11,6,21,352,2.917247525008861,51.00633755995659
13,21,0,0,0,10.000000000000002,20,10.0,7.639175756285201,13,8.307692307692308,25.603487391052994,25,28.44,28.0,7,28.0,12,1.4540000000000002,26411,132,0,0.0,1320.0000000000002,False,-0.09172957557456803,1,0.8220000000000001,27073,148,0,0.0,1480.0000000000002,False,-0.06683442375440363,0,0.2,40478,0,53,0.5,1356.9848317258086,False,0.037654549980155494,0,0.2,39718,0,74,0.8,1894.6580669379216,False,0.02527113515036581,0,0.2,58004,0,0,0.0,0.0,False,0.0,7,1.116,54698,80,0,0.0,2048.2789912842395,False,-0.03933970940552167,0.21666666666666667,246382,0.0,0.0,14,0,0,15,6,6.0,20,35,18,234.0,15.0,16,5,18,911,3.1947499600355513,54.20108751999214
14,18,0,0,0,10.000000000000002,20,10.0,7.161503866064821,18,4.111111111111111,23.83019306908853,20,17.2,28.0,13,28.0,5,1.4920000000000004,26271,141,0,0.0,1410.0000000000002,False,-0.0949169602415702,13,0.9510000000000003,26690,159,0,0.0,1590.0000000000002,False,-0.077839288709948,0,0.2,40420,0,63,1.0,1501.3021633525773,False,0.03801152413272545,0,0.2,40046,0,62,0.8,1477.4719702834889,False,0.028281672721219835,0,0.2,58004,0,0,0.0,0.0,False,0.0,13,1.2390000000000003,54186,100,0,0.0,2383.019306908853,False,-0.04528119347882167,0.3,245617,0.0,0.0,15,0,0,13,11,11.0,17,30,19,110.0,32.0,10,8,19,544,3.248368675005622,57.449456194997765
15,19,0,0,0,10.000000000000002,20,10.0,7.281369280426898,13,8.384615384615385,23.406306910478225,25,21.96,27.999999999999996,8,28.0,12,1.6070000000000002,26025,150,0,0.0,1500.0000000000002,False,-0.10166079516859587,1,0.9480000000000002,26563,170,0,0.0,1700.0000000000002,False,-0.08025499077336018,0,0.2,40645,0,58,0.5,1357.565800807737,False,0.041872347033856866,0,0.2,40261,0,55,0.8,1287.3468800763023,False,0.03130558555929087,0,0.2,58004,0,0,0.0,0.0,False,0.0,8,1.3060000000000003,53565,125,0,0.0,2925.7883638097783,False,-0.05130863075124315,0.21666666666666667,245063,0.0,0.0,15,0,0,9,8,8.0,21,30,20,116.0,40.0,9,10,20,749,2.581106767989695,60.03056296298746
16,20,0,0,0,10.000000000000002,20,10.0,6.806148820621816,22,4.2272727272727275,22.8714058090615,7,15.285714285714286,28.0,9,28.0,8,1.6750000000000003,25801,163,0,0.0,1630.0000000000002,False,-0.10699547055863111,14,1.0870000000000002,26198,177,0,0.0,1770.0000000000002,False,-0.09132695856399933,0,0.2,40627,0,67,0.9,1532.3841892071205,False,0.04362232041458187,0,0.2,40293,3,58,1.0,1346.9599833874324,False,0.03286387796419129,0,0.2,58004,0,0,0.0,0.0,False,0.0,9,1.3880000000000001,53365,132,0,0.0,3019.025566796118,False,-0.053952955254843483,0.31666666666666665,244288,0.0,0.0,12,0,0,12,10,10.0,20,32,17,178.0,20.0,13,7,17,307,3.2732169529772364,63.3037799159647
17,17,0,0,0,10.000000000000002,20,10.0,6.685991300640091,15,5.666666666666667,22.624446473821536,9,20.0,28.0,11,28.0,10,1.7670000000000001,25571,173,0,0.0,1730.0000000000002,False,-0.11303472571716155,5,1.1230000000000002,26002,187,0,0.0,1870.0000000000002,False,-0.09622546552591847,0,0.2,40585,0,74,0.7,1674.2090390627936,False,0.044351272458749966,0,0.2,40430,1,59,1.0,1341.5283332561107,False,0.03624950625590737,0,0.2,58004,0,0,0.0,0.0,False,0.0,11,1.4890000000000003,53055,141,0,0.0,3190.0469528088365,False,-0.0578231936348455,0.2833333333333333,243647,0.0,0.0,11,0,0,12,9,9.0,17,29,21,107.0,35.0,9,8,21,380,12.158346411015373,75.46212632698007
18,21,0,0,0,10.000000000000002,20,10.0,6.722800099895316,17,7.0,22.775483479778938,1,37.0,27.999999999999996,10,28.0,12,1.8770000000000002,25341,181,0,0.0,1810.0000000000002,False,-0.11940949505116591,5,1.1680000000000004,25792,199,0,0.0,1990.0000000000005,False,-0.10125817815802718,0,0.2,40511,5,83,1.0,1923.9791293211283,False,0.045634207313127235,0,0.2,40422,0,62,0.3,1412.0799757462942,False,0.03693719556950174,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,1.5780000000000003,52907,142,0,0.0,3234.1186541286093,False,-0.05999483954443991,0.21666666666666667,242977,0.0,0.0,12,0,0,11,9,9.0,22,33,21,186.0,50.0,12,9,21,237,2.7923815840040334,78.2545079109841
19,21,0,0,0,10.000000000000002,20,10.0,6.22967175241151,19,2.8421052631578947,22.903489152097993,10,24.0,27.999999999999996,7,28.0,0,1.8650000000000007,25211,194,0,0.0,1940.0000000000005,False,-0.12159033719174635,19,1.3530000000000002,25319,206,0,0.0,2060.0000000000005,False,-0.1159536990437846,0,0.2,40581,0,91,1.0,2084.2175128409176,False,0.04941907461413552,0,0.2,40538,4,64,1.0,1490.7419927439175,False,0.04085346535491414,0,0.2,58004,0,0,0.0,0.0,False,0.0,7,1.6380000000000001,52605,152,0,0.0,3481.330351118895,False,-0.063070388670446,0.3333333333333333,242258,0.0,0.0,12,0,0,12,7,7.0,19,31,19,183.0,24.0,13,8,19,440,2.616929217008874,80.87143712799298
20,19,0,0,0,10.000000000000002,20,10.0,6.408726703736524,12,8.416666666666666,22.403441315735886,15,19.533333333333335,27.999999999999996,11,28.0,12,1.9850000000000005,24954,203,0,0.0,2030.0000000000005,False,-0.12870323771179332,0,1.3340000000000003,25209,217,0,0.0,2170.0000000000005,False,-0.11779902700889112,0,0.2,40629,0,94,1.0,2105.9234836791734,False,0.05090290048255519,0,0.2,40682,0,62,0.6,1389.013361575625,False,0.043201640843804304,0,0.2,58004,0,0,0.0,0.0,False,0.0,11,1.741,52184,167,0,0.0,3741.374699727893,False,-0.06808690176774107,0.26666666666666666,241662,0.0,0.0,13,0,0,12,9,9.0,18,30,23,103.0,37.0,8,11,23,493,2.612967421009671,83.48440454900265
21,23,0,0,0,10.000000000000002,20,10.0,6.344457148424278,13,5.6923076923076925,23.059611173975135,5,35.0,28.0,11,28.0,8,2.0530000000000004,24746,214,0,0.0,2140.0000000000005,False,-0.1338366045965442,5,1.3840000000000003,25029,226,0,0.0,2260.0000000000005,False,-0.12232846837778896,0,0.2,40754,0,99,1.0,2282.9015062235385,False,0.05628547394578753,0,0.2,40658,0,65,0.3,1498.8747263083837,False,0.043981478031268166,0,0.2,58004,0,0,0.0,0.0,False,0.0,11,1.8400000000000003,51881,172,0,0.0,3966.253121923723,False,-0.07137220603817213,0.21666666666666667,241072,0.0,0.0,11,0,0,15,9,9.0,19,34,21,191.0,31.0,16,7,21,375,2.983679838012904,86.46808438701555
22,21,0,0,0,10.000000000000002,20,10.0,6.408004674010805,14,7.0,23.765039931768598,4,39.0,28.0,8,28.0,12,2.1650000000000005,24442,228,0,0.0,2280.0000000000005,False,-0.14168763630263378,2,1.3990000000000005,24935,232,0,0.0,2320.0000000000005,False,-0.12447575910082201,0,0.2,40906,0,97,0.2,2305.208873381554,False,0.0603989722585476,0,0.2,40564,2,75,1.0,1795.1940042306665,False,0.04534697330296078,0,0.2,58004,0,0,0.0,0.0,False,0.0,8,1.9090000000000003,51647,176,0,0.0,4182.647027991274,False,-0.07354107451217783,0.19999999999999998,240498,0.0,0.0,11,0,0,12,8,8.0,22,34,21,183.0,35.0,13,8,21,356,3.0534974330221303,89.52158182003768
23,21,0,0,0,10.000000000000002,20,10.0,6.582495086467634,16,8.0,23.880097202278815,3,27.0,28.0,10,28.0,15,2.303000000000001,24092,241,0,0.0,2410.0000000000005,False,-0.15124979030364033,1,1.4070000000000003,24849,239,0,0.0,2390.0000000000005,False,-0.12618688139573897,0,0.2,40823,1,107,1.0,2561.7528957303007,False,0.06154038897373245,0,0.2,40600,0,79,0.7,1886.5276789800264,False,0.04740599146534587,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,2.0010000000000003,51456,179,0,0.0,4274.537399207908,False,-0.07604184712082002,0.2833333333333333,239824,0.0,0.0,13,0,0,9,9,9.0,22,31,24,129.0,41.0,11,10,24,281,2.7664557700045407,92.28803759004222
24,24,0,0,0,10.000000000000002,20,10.0,6.651682429567197,6,8.166666666666666,22.380902369932375,10,11.0,28.0,13,28.0,5,2.3380000000000005,23932,252,0,0.0,2520.0000000000005,False,-0.15477268914611642,1,1.4160000000000001,24744,248,0,0.0,2480.0000000000005,False,-0.12819996644858245,0,0.2,40774,0,114,0.7,2551.422870172291,False,0.06017475821511597,0,0.2,40710,0,69,0.0,1544.282263525334,False,0.04586494041708065,0,0.2,58004,0,0,0.0,0.0,False,0.0,13,2.121000000000001,51176,189,0,0.0,4229.990547917219,False,-0.08125309851116116,0.11666666666666665,239340,0.0,0.0,11,0,0,14,8,8.0,25,39,20,202.0,27.0,15,9,20,310,2.8824783050222322,95.17051589506445
25,20,0,0,0,10.000000000000002,20,10.0,6.219330670134098,34,4.647058823529412,23.01265172551796,12,27.083333333333332,28.0,10,28.0,17,2.5030000000000006,23592,260,0,0.0,2600.0000000000005,False,-0.16483811441033383,17,1.5850000000000002,24262,260,0,0.0,2600.0000000000005,False,-0.1423586646535816,0,0.2,40838,0,121,1.0,2784.530858787673,False,0.0647269603760139,0,0.2,40813,14,70,1.0,1697.9562501681344,False,0.05039906525184852,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,2.2080000000000006,50737,201,0,0.0,4625.54299682911,False,-0.08541184231407219,0.3333333333333333,238246,0.0,0.0,15,0,0,9,12,12.0,22,31,22,115.0,38.0,10,10,22,525,2.687866981024854,97.85838287608931
26,22,0,0,0,10.000000000000002,20,10.0,6.129897432922157,13,5.153846153846154,23.25509286918153,2,33.0,28.000000000000004,10,28.0,5,2.536000000000001,23442,270,0,0.0,2700.0000000000005,False,-0.16819325616507297,8,1.6480000000000001,24020,270,0,0.0,2700.0000000000005,False,-0.14880053682268077,0,0.2,40837,3,129,1.0,3018.296672423184,False,0.06764864826693873,0,0.2,40813,4,80,1.0,1884.9270192662113,False,0.052756057525479766,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,2.2980000000000005,50566,203,0,0.0,4720.783852443851,False,-0.08753892962171698,0.3333333333333333,237682,0.0,0.0,12,0,0,7,7,7.0,29,36,15,191.0,24.0,14,8,15,266,2.601176057010889,100.4595589331002
27,15,0,0,0,10.000000000000002,20,10.0,6.149662463408639,15,6.333333333333333,23.87690417342278,9,29.0,28.0,9,28.0,10,2.6310000000000007,23237,278,0,0.0,2780.0000000000005,False,-0.17372924006039256,5,1.6900000000000006,23815,282,0,0.0,2820.0000000000005,False,-0.15366549236705251,0,0.2,40972,3,134,1.0,3217.9541466288783,False,0.07356924774511357,0,0.2,40844,0,85,0.9,2029.5368547409362,False,0.055360623940964256,0,0.2,58004,0,0,0.0,0.0,False,0.0,9,2.3780000000000006,50213,212,0,0.0,5061.903684765629,False,-0.09068423139123488,0.31666666666666665,237085,0.0,0.0,16,0,0,9,7,7.0,19,28,21,106.0,27.0,8,7,21,461,2.728033041988965,103.18759197508916
28,21,0,0,0,10.000000000000002,20,10.0,6.242154930773283,13,7.230769230769231,23.519421763358178,13,21.46153846153846,28.0,11,28.0,10,2.721000000000001,22992,290,0,0.0,2900.0000000000005,False,-0.17993625230665997,3,1.7150000000000003,23687,290,0,0.0,2900.0000000000005,False,-0.15661801711122295,0,0.2,41107,0,137,0.8,3222.1607815800703,False,0.07702595342737649,0,0.2,40894,0,85,0.8,1999.150849885445,False,0.05623819239449157,0,0.2,58004,0,0,0.0,0.0,False,0.0,11,2.4790000000000005,49802,225,0,0.0,5291.86989675559,False,-0.09578761898528047,0.26666666666666666,236486,0.0,0.0,11,0,0,15,9,9.0,20,35,21,175.0,44.0,14,7,21,479,2.664927630976308,105.85251960606547
29,21,0,0,0,10.000000000000002,20,10.0,6.172316590372039,9,5.111111111111111,24.048861840293586,3,38.0,28.0,12,28.0,5,2.761000000000001,22837,300,0,0.0,3000.0000000000005,False,-0.18345915114913605,4,1.7520000000000002,23514,300,0,0.0,3000.0000000000005,False,-0.1607448414695521,0,0.2,41218,0,137,0.3,3294.6940721202213,False,0.08073890114363798,0,0.2,40851,0,91,0.6,2188.446427466716,False,0.05754035785828999,0,0.2,58004,0,0,0.0,0.0,False,0.0,12,2.588000000000001,49540,228,0,0.0,5483.140499586938,False,-0.09865577805335031,0.15,235964,0.0,0.0,11,0,0,13,9,9.0,25,38,24,227.0,25.0,17,4,24,314,2.818368192005437,108.67088779807091
30,24,0,0,0,10.000000000000002,20,10.0,6.297006130111796,19,7.157894736842105,23.734645467584272,3,16.0,28.0,10,28.0,15,2.906000000000001,22497,312,0,0.0,3120.0000000000005,False,-0.19285354806240565,4,1.7880000000000005,23366,308,0,0.0,3080.0000000000005,False,-0.16436839456467037,0,0.2,41127,3,147,1.0,3507.8839021252234,False,0.08113208660622269,0,0.2,40854,0,94,0.6,2231.0566739529218,False,0.05815314870222773,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,2.6760000000000006,49383,231,0,0.0,5482.703103011967,False,-0.10136625833552886,0.26666666666666666,235231,0.0,0.0,12,0,0,11,10,10.0,24,35,17,156.0,33.0,13,11,17,248,2.783883625001181,111.45477142307209
31,17,0,0,0,10.000000000000002,20,10.0,6.000900194971924,25,4.4,25.03306405595785,6,40.0,28.0,9,28.0,10,2.9910000000000005,22312,318,0,0.0,3180.0000000000005,False,-0.1980540177822513,15,1.9340000000000004,22906,322,0,0.0,3220.0000000000005,False,-0.177453447408153,0,0.2,41157,3,155,1.0,3898.1276292583825,False,0.08680795236439981,0,0.2,40954,5,100,1.0,2533.310906570645,False,0.06448466967413757,0,0.2,58004,0,0,0.0,0.0,False,0.0,9,2.7560000000000007,49050,237,0,0.0,5932.8361812620105,False,-0.1032270517441727,0.3333333333333333,234383,0.0,0.0,14,0,0,8,10,10.0,20,28,23,83.0,47.0,7,10,23,440,2.576940082013607,114.0317115050857
32,23,0,0,0,10.000000000000002,20,10.0,6.032232939825477,15,6.333333333333333,25.89700157773357,14,30.071428571428573,28.0,10,28.0,10,3.081000000000001,22072,330,0,0.0,3300.0000000000005,False,-0.20409327294078175,5,1.9690000000000003,22730,330,0,0.0,3300.0000000000005,False,-0.18201644019459823,0,0.2,41380,1,158,1.0,4097.7584822217295,False,0.09494690873385438,0,0.2,41057,2,103,1.0,2679.4556283862084,False,0.06892387903570335,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,2.8470000000000013,48523,251,0,0.0,6500.147396011126,False,-0.10742235538918754,0.3333333333333333,233766,0.0,0.0,15,0,0,10,9,9.0,24,34,23,176.0,52.0,12,11,23,621,2.673765307990834,116.70547681307653
33,23,0,0,0,10.000000000000002,20,10.0,5.776458769760611,24,4.25,25.89700157773357,0,,28.0,8,28.0,10,3.1710000000000003,21877,337,0,0.0,3370.0000000000005,False,-0.20946149974836437,14,2.1040000000000005,22288,343,0,0.0,3430.0000000000005,False,-0.19466532460996477,0,0.2,41321,7,168,1.0,4391.131476447564,False,0.09715769705326839,0,0.2,41014,0,113,1.0,2926.3611782838934,False,0.07095228775286665,0,0.2,58004,0,0,0.0,0.0,False,0.0,8,2.917000000000001,48448,251,0,0.0,6500.147396011126,False,-0.10871536966406513,0.3333333333333333,232952,0.0,0.0,9,0,0,10,11,11.0,23,33,22,136.0,60.0,12,11,22,200,2.57759131497005,119.28306812804658
34,22,0,0,0,10.000000000000002,20,10.0,5.8845579384607145,11,7.363636363636363,26.23093783041148,2,38.5,28.0,10,28.0,10,3.2610000000000006,21657,346,0,0.0,3460.0000000000005,False,-0.21533299781915785,1,2.1000000000000005,22160,354,0,0.0,3540.0000000000005,False,-0.19711457809092434,0,0.2,41280,3,178,1.0,4686.760607628626,False,0.09985075016550225,0,0.2,41051,0,116,0.5,3042.7887883277317,False,0.07335285768005104,0,0.2,58004,0,0,0.0,0.0,False,0.0,10,3.0090000000000012,48262,253,0,0.0,6636.427271094105,False,-0.11074729957335615,0.25,232414,0.0,0.0,14,0,0,11,9,9.0,22,33,21,206.0,40.0,14,8,21,277,2.573029844032135,121.85609797207871
35,21,0,0,0,10.0,20,10.0,6.052907511604371,10,8.5,27.33047555691022,10,34.8,28.000000000000004,9,28.0,10,3.351,21492,350,0,0.0,3500.0,False,-0.2201979533635296,0,2.0990000000000006,22000,370,0,0.0,3700.0,False,-0.19979869149471566,0,0.2,41423,0,181,0.8,4946.81607580075,False,0.10673443859265239,0,0.2,41171,0,116,0.5,3170.3351646015853,False,0.0779862234904266,0,0.2,58004,0,0,0.0,0.0,False,0.0,9,3.0890000000000013,47822,263,0,0.0,7187.915071467388,False,-0.11357910599728131,0.21666666666666667,231912,0.0,0.0,14,0,0,16,7,7.0,19,35,18,184.0,32.0,15,6,18,548,3.517900384031236,125.37399835610995
