index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
131,2,0,0,0,10.0,20,10.0,23.06867460060802,31,24.967741935483872,25.116382739092458,7,13.0,28.0,11,28.0,0,3.287000000000001,64879,7,45,1.0,1108.0903570273608,False,0.46421959314611716,0,2.855000000000001,63682,13,30,1.0,822.0602380182406,False,0.4342335776720623,0,0.29900000000000004,56243,641,86,1.0,16947.02933455169,False,-0.04140723623539753,0,10.676,-61987.11111111111,1252,0,0.0,28881.98059996124,True,-1.7042617728867533,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,67025,1079,404,1.0,38412.57697548076,False,0.04709346942722651,0.6666666666666666,334200,0.0,0.125,15,0,0,1,0,0.0,1,2,7,36.0,0.0,2,0,7,1373,0.7174387909471989,204.75619505066425
132,7,0,0,0,10.0,20,10.0,23.06867460060802,0,,25.116382739092458,0,,27.999999999999996,13,28.0,0,3.2870000000000013,64769,8,55,1.0,1348.777103033441,False,0.4644510506515557,0,2.855000000000001,63592,12,40,1.0,1042.7469840243207,False,0.43468880889751516,0,0.29900000000000004,56243,631,96,1.0,16967.506415936536,False,-0.041255581111976074,0,10.676,-61987.11111111111,1252,0,0.0,28881.98059996124,True,-1.7042617728867533,0,0.2,82371,0,2,0.0,55.99999999999999,False,0.0005585710295921217,0,0.4070000000000001,67389,1069,401,1.0,38077.413148089836,False,0.0494785444858708,0.6666666666666666,334364,0.0,0.125,11,0,0,2,0,0.0,3,5,6,90.0,6.0,5,2,6,564,0.9562490005046129,205.71244405116886
133,6,0,0,0,10.0,20,10.0,23.06867460060802,0,,25.116382739092458,0,,27.999999999999993,9,28.0,0,3.287000000000001,64619,13,65,1.0,1629.4638490395214,False,0.4642349607169656,0,2.855000000000001,63542,7,50,1.0,1223.433730030401,False,0.4355915875629968,0,0.29900000000000004,56243,621,106,1.0,16987.98349732138,False,-0.04110392598855483,0,10.676,-61987.11111111111,1252,0,0.0,28881.98059996124,True,-1.7042617728867533,0,0.2,82371,0,2,0.0,55.999999999999986,False,0.0005585710295921217,0,0.4070000000000001,67641,1059,402,1.0,37854.24932069891,False,0.05118362003022903,0.6666666666666666,334416,0.0,0.125,10,0,0,2,0,0.0,2,4,8,57.0,6.0,4,2,8,452,0.8920338097959757,206.60447786096483
134,8,0,0,0,10.0,20,10.0,23.004633217485363,35,22.571428571428573,24.690946417519555,7,13.0,27.999999999999996,7,28.0,0,3.2870000000000013,64879,16,56,1.0,1448.2594601791802,False,0.46802563842842815,0,2.855000000000001,63872,4,44,1.0,1052.203861569356,False,0.4410602830913149,0,0.29900000000000004,55544,646,109,1.0,17552.30621800518,False,-0.04727821559126393,0,10.676,-61987.11111111111,1252,0,0.0,28801.800788291675,True,-1.7048555918498234,0,0.2,82371,0,2,0.0,55.99999999999999,False,0.0005585710295921217,0,0.4070000000000001,67746,1056,405,1.0,37413.639416900645,False,0.04978348947154711,0.6666666666666666,334412,0.0,0.125,12,0,0,2,0,0.0,3,5,2,75.0,9.0,5,3,2,1277,0.9569549206644297,207.56143278162926
135,2,0,0,0,10.0,20,10.0,23.112666014785994,14,25.0,24.753627070558963,1,36.0,27.999999999999996,11,28.0,0,3.287000000000001,64799,14,66,1.0,1665.4359569758756,False,0.4686653682977072,0,2.855000000000001,64102,6,40,1.0,984.5066405914397,False,0.4454496357030013,0,0.29900000000000004,55230,650,118,1.0,17944.160903936852,False,-0.04902712922193944,0,10.676000000000002,-61987.11111111111,1252,0,0.0,28937.057850512065,True,-1.7038538657698643,0,0.2,82371,0,2,0.0,55.99999999999999,False,0.0005585710295921217,0,0.4070000000000001,68018,1047,404,1.0,37229.04754287523,False,0.05196560867773624,0.6666666666666666,334520,0.0,0.125,13,0,0,0,0,0.0,2,2,7,36.0,0.0,2,0,7,894,0.6711989836767316,208.232631765306
136,7,0,0,0,10.0,20,10.0,23.105418343179014,16,23.0,26.61302586751311,36,35.0,27.999999999999993,10,28.0,0,3.2870000000000013,65047,16,60,1.0,1546.325100590741,False,0.4728822625826926,0,2.855000000000001,64022,4,50,1.0,1195.2709171589506,False,0.44601762125356864,0,0.29900000000000004,56122,656,92,1.0,17605.55281293664,False,-0.03832242554703873,0,10.676,-61987.11111111111,1252,0,0.0,28927.983765660127,True,-1.703921069265924,0,0.2,82371,0,2,0.0,55.999999999999986,False,0.0005585710295921217,0,0.4070000000000001,67038,1073,404,1.0,39867.776755841565,False,0.05608646167013688,0.6666666666666666,334600,0.0,0.125,12,0,0,1,0,0.0,4,5,7,90.0,6.0,5,2,7,2108,0.9383314121514559,209.17096317745745
137,7,0,0,0,10.0,20,10.0,23.105418343179014,0,,26.61302586751311,0,,28.0,8,28.0,0,3.2870000000000013,64967,14,70,1.0,1757.379284022531,False,0.47345349181013385,0,2.855000000000001,63902,6,60,1.0,1446.325100590741,False,0.4461413030409812,0,0.29900000000000004,56122,646,102,1.0,17640.62888817998,False,-0.03806264894996456,0,10.676000000000002,-61987.11111111111,1252,0,0.0,28927.983765660127,True,-1.703921069265924,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,67262,1063,406,1.0,39657.64649716644,False,0.05753066978231773,0.6666666666666666,334624,0.0,0.125,10,0,0,3,0,0.0,3,6,6,93.0,3.0,6,1,6,424,0.9392806738615036,210.11024385131896
138,6,0,0,0,10.0,20,10.0,22.929216512827495,22,21.136363636363637,26.665308488014585,1,36.0,27.999999999999996,12,28.0,0,3.2870000000000013,65292,14,63,1.0,1584.5406403081322,False,0.4787923003972895,0,2.855000000000001,63842,6,65,1.0,1550.399073333787,False,0.4459631117227643,0,0.29900000000000004,55693,658,111,1.0,18047.27370761011,False,-0.041405426386345257,0,10.676,-61987.11111111111,1252,0,0.0,28707.379074060023,True,-1.705554887635992,0,0.2,82371,0,2,0.0,55.99999999999999,False,0.0005585710295921217,0,0.4070000000000001,67562,1054,404,1.0,39417.23514636737,False,0.0597138850215983,0.6666666666666666,334760,0.0,0.125,13,0,0,1,0,0.0,3,4,7,72.0,6.0,4,2,7,1037,0.9412074675783515,211.0514513188973
139,7,0,0,0,10.0,20,10.0,23.056216055366164,16,24.8125,26.665308488014585,0,,28.0,8,28.0,0,3.287000000000001,65274,13,70,1.0,1743.9351238756315,False,0.4801729225281465,0,2.855000000000001,64057,7,62,1.0,1499.4853954327023,False,0.4502045895478954,0,0.29900000000000004,55296,664,121,1.0,18535.829787812898,False,-0.043667571781217454,0,10.676,-61987.11111111111,1252,0,0.0,28866.382501318436,True,-1.7043772938211266,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,67786,1044,406,1.0,39206.58206148723,False,0.06115491883408753,0.6666666666666666,334784,0.0,0.125,11,0,0,4,0,0.0,2,6,5,93.0,3.0,6,1,5,821,1.056931484490633,212.10838280338794
140,5,0,0,0,10.0,20,10.0,23.052070659891875,17,23.0,26.25975465994704,29,24.0,28.0,12,28.0,0,3.2870000000000013,65214,9,80,1.0,1934.16565279135,False,0.48095870986384887,0,2.855000000000001,64308,11,55,1.0,1377.8638862940531,False,0.4544605250435694,0,0.29900000000000004,55601,671,102,1.0,18146.434388102047,False,-0.04203375408740634,0,10.676,-61987.11111111111,1252,0,0.0,28861.192466184628,True,-1.704415731692422,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,67426,1063,404,1.0,39226.1192035237,False,0.05690211166274273,0.6666666666666666,334920,0.0,0.125,11,0,0,3,0,0.0,1,4,8,57.0,3.0,4,1,8,1623,1.0178475324064493,213.1262303357944
141,8,0,0,0,10.0,20,10.0,23.052070659891875,0,,25.39277235509449,12,13.0,28.0,10,28.0,0,3.2870000000000013,65144,6,90,1.0,2134.6863593902685,False,0.48163585704652556,0,2.855000000000001,64178,14,65,1.0,1638.3845928929718,False,0.4544663510662031,0,0.29900000000000004,55757,661,100,1.0,17776.695941697977,False,-0.04246137026233869,0,10.676,-61987.11111111111,1252,0,0.0,28861.192466184628,True,-1.704415731692422,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,67550,1065,404,1.0,38355.30255817563,False,0.053120727588403804,0.6666666666666666,335000,0.0,0.125,11,0,0,5,0,0.0,2,7,8,96.0,3.0,7,1,8,636,1.3410985842347145,214.4673289200291
142,8,0,0,0,10.0,20,10.0,22.784685073828438,21,20.142857142857142,24.888933198379924,7,13.0,28.0,6,28.0,0,3.2870000000000013,65096,4,96,1.0,2227.32976708753,False,0.4815983011892178,0,2.855000000000001,64449,16,58,1.0,1481.5117342820495,False,0.4587754177215589,0,0.29900000000000004,55425,672,103,1.0,17874.868489045843,False,-0.04665193973629993,0,10.676,-61987.11111111111,1252,0,0.0,28526.425712433203,True,-1.7068950446571647,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,67627,1062,408,1.0,37856.04705667948,False,0.051024534969457684,0.6666666666666666,334968,0.0,0.125,12,0,0,6,0,0.0,2,8,9,102.0,0.0,8,0,9,882,1.2882527066394687,215.75558162666857
143,9,0,0,0,10.0,20,10.0,22.517079112921444,31,20.741935483870968,25.999023221666302,19,35.05263157894737,28.0,5,28.0,0,3.287000000000001,65594,4,80,1.0,1841.3663290337154,False,0.48842380872979,0,2.855000000000001,64394,16,63,1.0,1578.575984114051,False,0.4586306836747455,0,0.29900000000000004,55448,693,94,1.0,18048.24400809119,False,-0.04502722472974292,0,10.676000000000002,-61987.11111111111,1252,0,0.0,28191.383049377648,True,-1.709376401031258,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,67101,1071,413,1.0,39408.95387040461,False,0.05406575273763329,0.6666666666666666,334908,0.0,0.125,13,0,0,3,0,0.0,3,6,1,93.0,9.0,6,3,1,1649,1.2151258373633027,216.97070746403188
144,1,0,0,0,10.0,20,10.0,22.524009540000044,1,24.0,25.677573451208747,30,24.0,28.0,10,28.0,0,3.2870000000000013,65554,0,88,0.8,1982.112839520004,False,0.4891034823612604,0,2.855000000000001,64258,22,72,1.0,1841.7286868800031,False,0.45853169404403865,0,0.29900000000000004,56144,684,74,1.0,17306.562960749477,False,-0.04021090353752312,0,10.676,-61987.11111111111,1252,0,0.0,28200.059944080054,True,-1.7093121391614985,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,66661,1091,413,1.0,39578.232635268745,False,0.04975066260651548,0.6333333333333333,334988,0.0,0.125,11,0,0,1,0,0.0,0,1,7,18.0,0.0,1,0,7,1224,0.6183185130357742,217.58902597706765
145,7,0,0,0,10.0,20,10.0,22.588166328060645,30,23.0,25.677573451208747,0,,28.0,0,,0,3.2870000000000013,65707,0,87,1.0,1965.170470541276,False,0.49233765743086827,0,2.855000000000001,64595,22,63,1.0,1643.0544786678206,False,0.46384996507639437,0,0.29900000000000004,55454,704,84,1.0,18058.98526485623,False,-0.04485880091793886,0,10.676000000000002,-61987.11111111111,1252,0,0.0,28280.38424273193,True,-1.7087172501147225,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,66661,1081,423,1.0,39601.45690075666,False,0.04989166697483188,0.6666666666666666,334788,0.0,0.125,8,0,0,3,0,0.0,2,5,1,90.0,6.0,5,2,1,890,0.9553603520616889,218.54438632912934
146,1,0,0,0,10.0,20,10.0,22.588166328060645,0,,26.16166188323554,23,29.695652173913043,28.0,0,,0,3.2870000000000013,65607,0,97,1.0,2191.0521338218823,False,0.49262723923449114,0,2.855000000000001,64495,22,73,1.0,1868.9361419484271,False,0.4641395468800174,0,0.29900000000000004,56137,694,71,1.0,17533.66542538381,False,-0.03863264734133335,0,10.676,-61987.11111111111,1252,0,0.0,28280.38424273193,True,-1.7087172501147225,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,65978,1094,433,1.0,40744.85810025968,False,0.04854017522288002,0.6666666666666666,334588,0.0,0.125,8,0,0,0,0,0.0,1,1,7,18.0,0.0,1,0,7,883,0.5793950976803899,219.12378142680973
147,7,0,0,0,10.0,20,10.0,22.62670193362858,18,23.055555555555557,26.21859137676359,1,36.0,28.0,0,,0,3.287000000000001,65497,1,107,1.0,2431.057106898258,False,0.4928510685966955,0,2.855000000000001,64820,21,65,1.0,1680.7356256858577,False,0.46930647629884825,0,0.29900000000000004,55758,702,80,1.0,17981.43206754835,False,-0.04093026374904945,0,10.676,-61987.11111111111,1252,0,0.0,28328.630820902985,True,-1.7083599315774918,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,65942,1085,443,1.0,40851.1716437885,False,0.04874850730263919,0.6666666666666666,334388,0.0,0.125,9,0,0,3,0,0.0,1,4,5,72.0,9.0,4,3,5,651,1.0481851669028401,220.17196659371257
148,5,0,0,0,10.0,20,10.0,22.62670193362858,0,,26.21859137676359,0,,28.0,9,28.0,0,3.2870000000000013,65417,0,116,0.9,2624.6974243009154,False,0.4932274595450783,0,2.855000000000001,64700,23,75,1.0,1927.0026450221435,False,0.4693765960103624,0,0.29900000000000004,55758,692,90,1.0,18017.350961979704,False,-0.04066424515656689,0,10.676,-61987.11111111111,1252,0,0.0,28328.630820902985,True,-1.7083599315774918,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,66194,1075,444,1.0,40616.98573002086,False,0.05038666308465298,0.65,334440,0.0,0.125,10,0,0,0,0,0.0,1,1,4,18.0,12.0,1,4,4,452,0.6383261224254966,220.81029271613806
149,4,0,0,0,10.0,20,10.0,22.653178731304042,15,23.0,25.262678496425877,14,14.642857142857142,28.000000000000004,6,28.0,0,3.2870000000000013,65672,0,110,0.9,2491.8496604434445,False,0.4974472974897448,0,2.855000000000001,64590,24,85,1.0,2165.5201921608436,False,0.4695837830308008,0,0.29900000000000004,55618,697,86,1.0,17961.855926411543,False,-0.04314895184254987,0,10.676,-61987.11111111111,1252,0,0.0,28361.77977159266,True,-1.708114427439785,0,0.2,82371,0,2,0.0,56.00000000000001,False,0.0005585710295921217,0,0.4070000000000001,66157,1079,448,1.0,39802.430097643526,False,0.04499186488436073,0.65,334408,0.0,0.125,13,0,0,1,0,0.0,0,1,7,18.0,9.0,1,3,7,918,0.6820032680407166,221.49229598417878
150,7,0,0,0,10.0,20,10.0,22.660217718543166,1,24.0,25.262678496425877,0,,28.000000000000004,0,,0,3.2870000000000013,65582,0,119,0.9,2696.565908506637,False,0.4977238398284397,0,2.855000000000001,64504,25,94,1.0,2380.0604655430575,False,0.470059752792059,0,0.29900000000000004,55594,688,96,1.0,18015.44692601458,False,-0.04310754439200005,0,10.676,-61987.11111111111,1252,0,0.0,28370.592583616042,True,-1.7080491589540094,0,0.2,82371,0,2,0.0,56.00000000000001,False,0.0005585710295921217,0,0.4070000000000001,66157,1069,458,1.0,39829.803312679265,False,0.04515805928551029,0.65,334208,0.0,0.125,8,0,0,3,0,0.0,0,3,8,54.0,12.0,3,4,8,224,0.8241973342373967,222.31649331841618
151,8,0,0,0,10.0,20,10.0,22.710629615360304,30,23.0,24.508428617115943,10,13.0,28.000000000000004,11,28.0,0,3.287000000000001,65850,0,113,1.0,2566.3011465357145,False,0.502263484006173,0,2.855000000000001,64726,25,90,1.0,2293.9566653824277,False,0.47406414099291116,0,0.29900000000000004,55034,708,96,1.0,18431.934914918227,False,-0.04831781820329554,0,10.676,-61987.11111111111,1252,0,0.0,28433.708278431102,True,-1.7075817183892574,0,0.2,82371,0,2,0.0,56.00000000000001,False,0.0005585710295921217,0,0.4070000000000001,66335,1069,457,1.0,38995.51019169694,False,0.04225413883948932,0.6666666666666666,334316,0.0,0.125,13,0,0,3,0,0.0,1,4,7,57.0,12.0,4,4,7,1328,0.8242560336366296,223.1407493520528
152,7,0,0,0,10.0,20,10.0,22.710629615360304,0,,24.508428617115943,0,,28.0,8,28.0,0,3.2870000000000013,65730,2,123,1.0,2813.4074426893176,False,0.5023429941224637,0,2.855000000000001,64646,23,100,1.0,2501.0629615360303,False,0.4745911985492305,0,0.29900000000000004,55034,698,106,1.0,18449.912904935783,False,-0.04818467157738041,0,10.676000000000002,-61987.11111111111,1252,0,0.0,28433.708278431102,True,-1.7075817183892574,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,66559,1059,459,1.0,38806.425905525786,False,0.043826125979173805,0.6666666666666666,334340,0.0,0.125,10,0,0,2,0,0.0,1,3,7,54.0,12.0,3,4,7,424,0.6653618011623621,223.80611115321517
153,7,0,0,0,10.0,20,10.0,22.73266476519959,15,23.0,24.508428617115943,0,,28.0,11,28.0,0,3.2870000000000013,65610,4,133,1.0,3063.4444137715454,False,0.5024552946403009,0,2.855000000000001,64911,21,95,1.0,2369.603152693961,False,0.47905033960676185,0,0.29900000000000004,54689,703,116,1.0,18824.04104952076,False,-0.05052404720997185,0,10.676,-61987.11111111111,1252,0,0.0,28461.296286029887,True,-1.7073773991008439,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,66867,1049,458,1.0,38533.34161935463,False,0.045908112754572475,0.6666666666666666,334448,0.0,0.125,12,0,0,3,0,0.0,0,3,3,54.0,12.0,3,4,3,853,0.6899762442335486,224.49608739744872
154,3,0,0,0,10.000000000000002,20,10.0,22.727491297021473,37,22.7027027027027,24.508428617115943,0,,28.0,0,,0,3.287000000000001,66330,6,106,1.0,2469.114077484276,False,0.5119172269679138,0,2.855000000000001,64831,19,105,1.0,2576.3865861872546,False,0.4795737847541539,0,0.29900000000000004,53849,730,126,1.0,19679.130652582284,False,-0.05663340848602998,0,10.676,-61987.11111111111,1252,0,0.0,28454.819103870883,True,-1.707425369699841,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,66867,1039,468,1.0,38568.257333183465,False,0.04612010086568466,0.6666666666666666,334248,0.0,0.125,10,0,0,2,0,0.0,0,2,0,36.0,3.0,2,1,0,1040,0.40854746755212545,224.90463486500084
155,0,0,0,0,10.000000000000002,20,10.0,22.727491297021473,0,,23.9118394641879,8,13.0,28.0,0,,0,3.287000000000001,66220,7,116,1.0,2706.388990454491,False,0.5121105105448274,0,2.855000000000001,64741,18,115,1.0,2793.6614991574693,False,0.4799908420510815,0,0.29900000000000004,53953,720,128,1.0,19424.509185271512,False,-0.05697869130471981,0,10.676,-61987.11111111111,1252,0,0.0,28454.819103870883,True,-1.707425369699841,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,66763,1037,478,1.0,38180.57752436285,False,0.04250347603829162,0.6666666666666666,334048,0.0,0.125,8,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,304,0.17818419821560383,225.08281906321645
156,0,0,0,0,10.000000000000002,20,10.0,22.73405547755716,1,24.0,23.9118394641879,0,,28.0,0,,0,3.2870000000000013,66120,7,126,1.0,2934.490990172202,False,0.512424934995661,0,2.855000000000001,64665,18,124,1.0,2999.022879217088,False,0.48058788577713346,0,0.29900000000000004,53929,711,138,1.0,19463.74729060107,False,-0.05704358269195798,0,10.676,-61987.11111111111,1252,0,0.0,28463.037457901562,True,-1.7073645038239178,0,0.2,82371,0,2,0.0,56.0,False,0.0005585710295921217,0,0.4070000000000001,66763,1027,488,1.0,38221.45912972097,False,0.04275168560781626,0.6666666666666666,333848,0.0,0.125,7,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,224,0.17813370004296303,225.2609527632594
157,0,0,0,0,10.000000000000002,0,,22.73405547755716,0,,23.9118394641879,0,,27.999999999999996,11,28.0,0,3.2870000000000013,66120,0,133,0.7,3023.6293785151024,False,0.5134222764334395,0,2.855000000000001,64665,8,134,1.0,3126.3634339926593,False,0.48201265925967446,0,0.29900000000000004,53929,701,148,1.0,19475.525130467377,False,-0.05695635494084479,0,10.676,-61987.11111111111,1252,0,0.0,28463.037457901562,True,-1.7073645038239178,0,0.2,82371,0,2,0.0,55.99999999999999,False,0.0005585710295921217,0,0.4070000000000001,67071,1017,487,1.0,37954.340735079095,False,0.04486989384162739,0.6166666666666667,334156,0.0,0.125,4,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,308,0.1733865812420845,225.4343393445015
158,0,0,0,0,10.000000000000002,0,,22.73405547755716,0,,23.9118394641879,0,,27.999999999999996,0,,0,3.287000000000001,66120,0,133,0.0,3023.6293785151024,False,0.5134222764334395,0,2.855000000000001,64665,0,142,0.8,3228.2358778131165,False,0.48315247804570727,0,0.29900000000000004,53929,691,158,1.0,19487.302970333687,False,-0.0568691271897315,0,10.676,-61987.11111111111,1252,0,0.0,28463.037457901562,True,-1.7073645038239178,0,0.2,82371,0,2,0.0,55.99999999999999,False,0.0005585710295921217,0,0.4070000000000001,67071,1007,497,1.0,37995.22234043721,False,0.04511810341115202,0.4666666666666666,334156,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.16744034551084042,225.60177969001234
159,0,0,0,0,10.000000000000002,0,,22.73405547755716,0,,23.9118394641879,0,,27.999999999999996,0,,0,3.287000000000001,66120,0,133,0.0,3023.6293785151024,False,0.5134222764334395,0,2.855000000000001,64665,0,142,0.0,3228.2358778131165,False,0.48315247804570727,0,0.29900000000000004,53929,681,168,1.0,19499.080810199994,False,-0.05678189943861842,0,10.676,-61987.11111111111,1252,0,0.0,28463.037457901562,True,-1.7073645038239178,0,0.2,82371,0,2,0.0,55.99999999999999,False,0.0005585710295921217,0,0.4070000000000001,67071,997,507,1.0,38036.10394579533,False,0.045366312980676664,0.3333333333333333,334156,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.16761715430766344,225.76939684432
