index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
66,17,0,0,0,10.0,20,10.0,2.6415275750646057,17,2.5294117647058822,37.360314540642904,10,47.0,45.0,11,45.0,9,4.736000000000001,42293,665,0,0.0,6650.0,False,-0.25970042680255107,8,4.636000000000001,42804,675,0,0.0,6750.0,False,-0.250596387595138,0,0.2,106840,0,259,0.7,9676.321466026511,False,0.1410984145440666,0,0.2,104294,0,115,1.0,4296.436172173934,False,0.087598913712074,0,0.2,144085,0,0,0.0,0.0,False,0.0,11,6.097000000000002,114754,621,0,0.0,23200.755329739244,False,-0.12305668414568052,0.2833333333333333,555070,0.0,0.0,10,0,0,7,9,9.0,17,24,19,162.0,59.0,11,6,19,670,3.4082511470187455,308.87146709283115
67,19,0,0,0,10.000000000000002,20,10.0,2.5987336387930027,9,2.0,37.30620335254835,15,37.0,45.0,5,45.0,7,4.797000000000001,42042,673,0,0.0,6730.000000000001,False,-0.2631245841515068,2,4.648000000000001,42646,687,0,0.0,6870.000000000001,False,-0.2521867545155061,0,0.2,107072,0,256,0.2,9550.388058252378,False,0.14282555282189646,0,0.2,104599,0,112,0.7,4178.294775485416,False,0.09011175538467446,0,0.2,144085,0,0,0.0,0.0,False,0.0,5,6.136,114142,636,0,0.0,23726.74533222075,False,-0.12547890019009353,0.15,554586,0.0,0.0,9,0,0,11,6,6.0,15,26,23,191.0,75.0,12,7,23,755,3.1429267450002953,312.01439383783145
68,23,0,0,0,10.0,20,10.0,2.7868080061619422,18,4.055555555555555,38.276616110241015,10,47.0,45.0,6,45.0,9,4.880000000000001,41762,683,0,0.0,6830.0,False,-0.2668570779442073,9,4.736000000000001,42327,697,0,0.0,6970.0,False,-0.2565521494295776,0,0.2,107239,3,261,1.0,9998.55722879139,False,0.14682155344793235,0,0.2,104829,0,112,0.5,4286.981004346993,False,0.09301709941016566,0,0.2,144085,0,0,0.0,0.0,False,0.0,6,6.191000000000002,113602,646,0,0.0,24726.694007215694,False,-0.125756692205241,0.25,553844,0.0,0.0,9,0,0,12,6,6.0,16,28,15,164.0,47.0,14,9,15,670,4.513976932968944,316.5283707708004
69,15,0,0,0,10.0,20,10.0,2.7179472178733817,19,2.263157894736842,38.73620510126385,5,47.0,45.0,10,45.0,8,4.951000000000001,41479,692,0,0.0,6920.0,False,-0.2707193976079583,11,4.837000000000001,41945,708,0,0.0,7080.0,False,-0.2618587819087649,0,0.2,107221,5,271,1.0,10511.10131853187,False,0.1492561552612772,0,0.2,105039,0,114,0.7,4415.927381544078,False,0.0958215950992862,0,0.2,144085,0,0,0.0,0.0,False,0.0,10,6.285,113202,651,0,0.0,25217.269520922764,False,-0.12683044896789128,0.2833333333333333,552971,0.0,0.0,8,0,0,11,10,10.0,12,23,17,122.0,57.0,9,6,17,435,3.31259465002222,319.8409654208226
70,17,0,0,0,10.0,20,10.0,2.6498965695641363,9,1.6666666666666667,37.3095356475506,6,17.0,44.99999999999999,11,45.0,6,5.003000000000001,41256,700,0,0.0,7000.0,False,-0.27368916440823743,3,4.856000000000002,41762,720,0,0.0,7200.0,False,-0.2638548546761656,0,0.2,107323,0,270,0.5,10073.57462483866,False,0.14806309773696807,0,0.2,105024,0,123,0.9,4589.072884648724,False,0.09655290686861374,0,0.2,144085,0,0,0.0,0.0,False,0.0,11,6.3850000000000025,112905,657,0,0.0,24512.36492044074,False,-0.1313378737535457,0.2333333333333333,552355,0.0,0.0,8,0,0,8,7,7.0,15,23,20,135.0,54.0,9,8,20,302,3.0025493479915895,322.8435147688142
71,20,0,0,0,10.0,20,10.0,2.6610044101659005,10,2.8,37.3095356475506,0,,45.0,12,45.0,4,5.037000000000001,41068,710,0,0.0,7100.0,False,-0.2759286606838578,6,4.913000000000002,41529,730,0,0.0,7300.0,False,-0.2668246214764447,0,0.2,107319,0,272,0.2,10148.193696133761,False,0.14840344591307647,0,0.2,105000,0,131,0.8,4887.549169829128,False,0.09783255765272515,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,6.494000000000002,112681,657,0,0.0,24512.36492044074,False,-0.13289251164090385,0.16666666666666666,551682,0.0,0.0,8,0,0,12,8,8.0,13,25,13,171.0,33.0,14,6,13,200,3.7890164959826507,326.63253126479685
72,13,0,0,0,10.0,20,10.0,2.797650163426427,8,4.875,36.84249067483526,10,33.0,44.99999999999999,10,45.0,3,5.0630000000000015,40928,717,0,0.0,7170.0,False,-0.277632625241395,5,4.957000000000001,41314,743,0,0.0,7430.0,False,-0.26925885655864074,0,0.2,107529,0,272,0.5,10021.157463555191,False,0.14990015972143986,0,0.2,105081,0,129,0.3,4752.6812970537485,False,0.09797117216408545,0,0.2,144085,0,0,0.0,0.0,False,0.0,10,6.582000000000002,112183,667,0,0.0,24573.94128011512,False,-0.1361351241277194,0.13333333333333333,551120,0.0,0.0,9,0,0,7,7,7.0,15,22,22,126.0,69.0,8,5,22,530,2.999461424013134,329.63199268881
73,22,0,0,0,10.0,20,10.0,2.6739137721689215,14,1.6428571428571428,37.93416596243529,10,47.0,45.0,11,45.0,5,5.110000000000001,40679,730,0,0.0,7300.0,False,-0.2806186202755554,9,5.042000000000002,41018,750,0,0.0,7500.0,False,-0.27349442560166176,0,0.2,107980,1,272,1.0,10320.767055554566,False,0.15603902694190488,0,0.2,105077,0,132,0.3,5007.309907041458,False,0.0992311656757577,0,0.2,144085,0,0,0.0,0.0,False,0.0,11,6.682000000000002,111530,677,0,0.0,25681.43035656869,False,-0.13682399154468305,0.21666666666666667,550369,0.0,0.0,10,0,0,11,9,9.0,18,29,17,213.0,53.0,15,7,17,670,3.857392888981849,333.48938557779184
74,17,0,0,0,10.0,20,10.0,2.81168931260664,17,3.764705882352941,38.0332919090704,21,38.42857142857143,45.0,8,45.0,9,5.195000000000001,40383,739,0,0.0,7390.0,False,-0.2846919069797634,8,5.113000000000001,40735,761,0,0.0,7610.0,False,-0.2771944629265997,0,0.2,108416,0,271,0.9,10307.022107358078,False,0.16042374044568808,0,0.2,105384,0,130,0.9,4944.327948179152,False,0.10204624522667624,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,6.751000000000002,110609,698,0,0.0,26547.23775253114,False,-0.1402115495973518,0.3,549612,0.0,0.0,11,0,0,7,7,7.0,17,24,20,156.0,67.0,10,7,20,1007,3.0504536780063063,336.53983925579814
75,20,0,0,0,10.0,20,10.0,3.0319479753424097,10,5.7,38.484939820189204,5,47.0,45.0,12,45.0,3,5.216000000000001,40197,751,0,0.0,7510.0,False,-0.286736664448808,7,5.175000000000001,40528,769,0,0.0,7690.0,False,-0.2799045779847779,0,0.2,108359,0,281,1.0,10814.268089473166,False,0.1624327830542519,0,0.2,105619,0,125,0.0,4810.61747752365,False,0.10376430472122765,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,6.863000000000001,110152,703,0,0.0,27054.91269359301,False,-0.14162156819379876,0.16666666666666666,548940,0.0,0.0,7,0,0,10,7,7.0,16,26,22,211.0,96.0,13,7,22,435,3.7673471849993803,340.3071864407975
76,22,0,0,0,10.0,20,10.0,2.9267611283841077,8,1.375,38.484939820189204,0,,45.0,10,45.0,5,5.263000000000002,39968,762,0,0.0,7620.0,False,-0.2895603771441554,3,5.198,40372,778,0,0.0,7780.0,False,-0.28170591194560296,0,0.2,108349,0,288,0.7,11083.66266821449,False,0.16370690754076622,0,0.2,105618,0,126,0.1,4849.10241734384,False,0.10395070153646123,0,0.2,144085,0,0,0.0,0.0,False,0.0,10,6.951000000000001,109995,703,0,0.0,27054.91269359301,False,-0.14271120278449176,0.13333333333333333,548387,0.0,0.0,7,0,0,11,6,6.0,17,28,17,156.0,43.0,13,9,17,200,4.088737067009788,344.3959235078073
77,17,0,0,0,10.0,20,10.0,2.9214088296538243,5,2.8,39.44276831146188,10,48.0,45.0,11,45.0,5,5.308000000000002,39765,771,0,0.0,7710.0,False,-0.29212443809740185,0,5.195000000000001,40262,789,0,0.0,7890.0,False,-0.2825984648090748,0,0.2,108336,0,292,0.4,11517.28834694687,False,0.1657894141502768,0,0.2,106097,0,117,0.1,4614.80389244104,False,0.10764799830610834,0,0.2,144085,0,0,0.0,0.0,False,0.0,11,7.051000000000002,109327,713,0,0.0,28122.693806072322,False,-0.14364196895557374,0.08333333333333333,547872,0.0,0.0,9,0,0,10,7,7.0,15,25,14,168.0,62.0,11,6,14,680,3.3735388460336253,347.76946235384094
78,14,0,0,0,10.0,20,10.0,2.9550417887266196,13,3.230769230769231,39.44276831146188,0,,45.0,8,45.0,7,5.373000000000002,39497,782,0,0.0,7820.0,False,-0.2955810519141202,6,5.255000000000001,40038,798,0,0.0,7980.0,False,-0.2855033186738287,0,0.2,108326,0,294,0.2,11596.173883569794,False,0.16609025270294886,0,0.2,106065,1,127,1.0,5012.186617344386,False,0.10935120731459597,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,7.120000000000003,109213,713,0,0.0,28122.693806072322,False,-0.14443316859467564,0.19999999999999998,547224,0.0,0.0,7,0,0,9,8,8.0,15,24,13,129.0,48.0,10,4,13,200,4.3643711840268224,352.13383353786776
79,13,0,0,0,10.0,20,10.0,2.7602335258009423,21,1.7619047619047619,40.624295855149974,15,47.666666666666664,44.99999999999999,12,45.0,9,5.456,39169,793,0,0.0,7930.0,False,-0.3000113597637169,12,5.369000000000001,39628,807,0,0.0,8070.0,False,-0.2914266240405057,0,0.2,108769,2,294,1.0,11949.063448465693,False,0.17241957845929606,0,0.2,106300,0,132,1.0,5362.4070528797965,False,0.11354160690759997,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,7.232000000000002,108312,728,0,0.0,29574.48738254918,False,-0.1456484457696874,0.3333333333333333,546263,0.0,0.0,10,0,0,11,9,9.0,16,27,16,139.0,36.0,11,2,16,915,3.031860399991274,355.16569393785903
80,16,0,0,0,10.0,20,10.0,2.701439689753346,4,1.0,40.94641391519422,5,47.0,44.99999999999999,13,45.0,4,5.487000000000002,38987,802,0,0.0,8020.0,False,-0.30223462780545596,0,5.357000000000002,39518,818,0,0.0,8180.0,False,-0.2923191769039775,0,0.2,109000,0,295,0.6,12079.192104982296,False,0.175444686800633,0,0.2,106300,0,132,0.0,5404.926636805637,False,0.11375883393518704,0,0.2,144085,0,0,0.0,0.0,False,0.0,13,7.350000000000002,107819,733,0,0.0,30013.721399837363,False,-0.14754581878808568,0.09999999999999999,545709,0.0,0.0,8,0,0,8,6,6.0,18,26,14,156.0,29.0,12,4,14,435,3.868595229985658,359.0342891678447
81,14,0,0,0,10.0,20,10.0,2.6564684896219113,15,2.3333333333333335,41.65840257120459,10,48.0,44.99999999999999,8,45.0,11,5.593000000000001,38616,811,0,0.0,8110.0,False,-0.3075250320507619,4,5.397000000000002,39324,829,0,0.0,8290.0,False,-0.2945749014134792,0,0.2,109216,0,297,0.7,12372.545563647764,False,0.1791504233396058,0,0.2,106529,0,135,0.8,5623.884347112619,False,0.11721732288626949,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,7.417000000000002,107223,743,0,0.0,30952.19311040501,False,-0.14842560602975674,0.25,544993,0.0,0.0,8,0,0,8,7,7.0,16,24,16,143.0,61.0,10,4,16,680,2.4572242539725266,361.4915134218172
82,16,0,0,0,10.0,20,10.0,2.4748254550035194,17,1.2941176470588236,42.19707684165052,10,47.0,45.0,10,45.0,12,5.702000000000002,38234,817,0,0.0,8170.0,False,-0.31323737037698185,5,5.443000000000002,39074,843,0,0.0,8430.0,False,-0.29749598351211437,0,0.2,109680,0,293,0.6,12363.743514603602,False,0.18384648619380814,0,0.2,106513,1,145,1.0,6121.050967494329,False,0.11959379868750225,0,0.2,144085,0,0,0.0,0.0,False,0.0,10,7.509000000000002,106582,753,0,0.0,31774.398861762842,False,-0.1500211720104007,0.26666666666666666,544168,0.0,0.0,9,0,0,8,9,9.0,17,25,17,179.0,49.0,12,4,17,670,3.5488182739936747,365.0403316958109
83,17,0,0,0,10.0,20,10.0,2.7317856213970737,13,5.0,42.19707684165052,0,,45.0,8,45.0,9,5.780000000000001,37927,829,0,0.0,8290.0,False,-0.31724574414566464,4,5.4780000000000015,38914,851,0,0.0,8510.0,False,-0.29944337157787115,0,0.2,109615,3,303,1.0,12793.9096398843,False,0.18537999591231294,0,0.2,106513,0,146,0.1,6160.773218880976,False,0.11979673450674365,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,7.579000000000002,106476,753,0,0.0,31774.398861762842,False,-0.15075684886781124,0.18333333333333335,543530,0.0,0.0,6,0,0,9,6,6.0,19,28,16,149.0,45.0,12,5,16,200,3.384974652028177,368.42530634783907
84,16,0,0,0,10.0,20,10.0,2.8295341946042347,19,3.4210526315789473,42.5579909848153,5,49.0,45.0,7,45.0,4,5.811000000000003,37719,841,0,0.0,8410.0,False,-0.319647522760098,15,5.624000000000001,38452,859,0,0.0,8590.0,False,-0.3062916862757826,0,0.2,109566,8,313,1.0,13343.287451804023,False,0.187686026483381,0,0.2,106742,0,145,0.4,6170.908692798218,False,0.1221883777947983,0,0.2,144085,0,0,0.0,0.0,False,0.0,7,7.641000000000002,106137,758,0,0.0,32258.957166489996,False,-0.1514281251813513,0.2333333333333333,542701,0.0,0.0,8,0,0,11,8,8.0,15,26,21,174.0,57.0,12,4,21,445,3.138781337009277,371.56408768484835
85,21,0,0,0,10.0,20,10.0,2.822711212377806,1,2.0,41.29378266081358,11,31.545454545454547,44.99999999999999,11,45.0,0,5.807000000000002,37619,851,0,0.0,8510.0,False,-0.32045893445416335,1,5.619000000000001,38330,869,0,0.0,8690.0,False,-0.3074601191152367,0,0.2,109809,0,317,0.9,13090.129103477904,False,0.18887558421705494,0,0.2,106844,0,139,0.0,5739.835789853087,False,0.12102829184855826,0,0.2,144085,0,0,0.0,0.0,False,0.0,11,7.7440000000000015,105602,769,0,0.0,31754.91886616564,False,-0.15689031173902332,0.15,542289,0.0,0.0,10,0,0,12,5,5.0,16,28,19,173.0,45.0,14,7,19,547,3.779226597980596,375.34331428282894
86,19,0,0,0,10.0,20,10.0,2.6986441985953573,18,1.9444444444444444,42.33679197127764,15,48.333333333333336,45.0,8,45.0,4,5.847000000000001,37459,859,0,0.0,8590.0,False,-0.32240632251992013,14,5.758000000000002,37828,881,0,0.0,8810.0,False,-0.31463299849077425,0,0.2,110054,0,312,0.0,13209.079095038624,False,0.19198663057269724,0,0.2,107289,8,139,1.0,5906.403237596355,False,0.12642615760657797,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,7.813000000000002,104764,784,0,0.0,33192.04490548167,False,-0.15771924591219874,0.16666666666666666,541479,0.0,0.0,10,0,0,11,7,7.0,17,28,20,230.0,57.0,15,4,20,925,3.4972972669638693,378.8406115497928
87,20,0,0,0,10.0,20,10.0,2.523826256814958,23,1.6521739130434783,42.57937645243434,5,47.0,45.0,11,45.0,8,5.923000000000002,37147,870,0,0.0,8700.0,False,-0.32657697862741597,15,5.894000000000002,37325,890,0,0.0,8900.0,False,-0.3220655296084127,0,0.2,110257,8,317,1.0,13517.852945476207,False,0.19563831726837005,0,0.2,107283,3,149,1.0,6351.898570183161,False,0.12864082891509657,0,0.2,144085,0,0,0.0,0.0,False,0.0,11,7.915000000000002,104355,789,0,0.0,33595.1280209707,False,-0.15915907963712148,0.3333333333333333,540452,0.0,0.0,8,0,0,13,10,10.0,17,30,22,191.0,45.0,15,5,22,435,4.048478465003427,382.88909001479624
88,22,0,0,0,10.0,20,10.0,2.6963430470324563,21,3.7142857142857144,41.84417513754244,9,34.77777777777778,45.00000000000001,12,45.0,11,6.025000000000001,36730,883,0,0.0,8830.0,False,-0.33228931695363595,10,5.979000000000001,37048,897,0,0.0,8970.0,False,-0.3259927622076889,0,0.2,110306,5,323,1.0,13529.150284661371,False,0.19619670316781287,0,0.2,107469,7,154,1.0,6462.877372510763,False,0.13110830483866576,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,8.024000000000001,103827,798,0,0.0,33391.65175975887,False,-0.16352968123066633,0.3333333333333333,539465,0.0,0.0,8,0,0,10,11,11.0,17,27,20,180.0,58.0,13,9,20,513,3.707951104035601,386.59704111883184
89,20,0,0,0,10.0,20,10.0,2.8189579192863983,11,4.2727272727272725,41.84417513754244,0,,45.000000000000014,9,45.0,1,6.024000000000002,36617,892,0,0.0,8920.0,False,-0.33339283685756477,10,6.069000000000003,36712,908,0,0.0,9080.0,False,-0.33055289592833614,0,0.2,110279,2,333,1.0,13939.748236640207,False,0.19801851575391702,0,0.2,107449,1,164,1.0,6865.263680476248,False,0.13295968938313593,0,0.2,144085,0,0,0.0,0.0,False,0.0,9,8.102000000000002,103689,798,0,0.0,33391.65175975887,False,-0.16448744921484235,0.3333333333333333,538831,0.0,0.0,7,0,0,6,7,7.0,15,21,23,130.0,108.0,8,12,23,200,3.1235181739903055,389.72055929282214
90,23,0,0,0,10.0,20,10.0,2.8148799286379544,8,2.75,41.84417513754244,0,,45.00000000000001,6,45.0,2,6.043000000000001,36469,903,0,0.0,9030.0,False,-0.33490206260852634,6,6.119000000000001,36485,917,0,0.0,9170.0,False,-0.33350643449473394,0,0.2,110267,0,338,0.5,14143.331196489346,False,0.19893598175361624,0,0.2,107439,0,170,0.6,7113.509773382215,False,0.13412576900439474,0,0.2,144085,0,0,0.0,0.0,False,0.0,6,8.153000000000002,103617,798,0,0.0,33391.65175975887,False,-0.1649871542500646,0.18333333333333335,538362,0.0,0.0,7,0,0,10,5,5.0,18,28,20,192.0,58.0,14,9,20,200,4.044141418999061,393.7647007118212
91,20,0,0,0,10.0,20,10.0,2.723974122395617,7,1.1428571428571428,42.23755438071978,5,49.0,45.0,9,45.0,1,6.051000000000002,36356,912,0,0.0,9120.0,False,-0.33600558251245516,6,6.173000000000002,36233,928,0,0.0,9280.0,False,-0.33670339656935133,0,0.2,110510,0,334,0.1,14107.343163160405,False,0.20123503439884133,0,0.2,107433,0,176,0.6,7433.809571006681,False,0.1357008325976902,0,0.2,144085,0,0,0.0,0.0,False,0.0,9,8.237,103238,803,0,0.0,33916.756167717984,False,-0.1657953424446751,0.11666666666666665,537855,0.0,0.0,8,0,0,11,6,6.0,16,27,13,189.0,51.0,13,7,13,445,3.2656001480063424,397.03030085982755
92,13,0,0,0,10.0,20,10.0,2.64492860017237,8,1.5,42.864875876778946,10,48.0,45.00000000000001,8,45.0,7,6.120000000000003,36116,919,0,0.0,9190.0,False,-0.33933237045812303,1,6.1770000000000005,36081,941,0,0.0,9410.0,False,-0.33811525291702504,0,0.2,110737,0,333,0.4,14274.003666967388,False,0.20440590823941895,0,0.2,107674,0,175,0.4,7501.353278436315,False,0.13850837996932797,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,8.308,102647,813,0,0.0,34849.14408782128,False,-0.16666153975840206,0.13333333333333333,537340,0.0,0.0,10,0,0,7,6,6.0,13,20,18,128.0,45.0,8,5,18,680,2.546150714973919,399.57645157480147
93,18,0,0,0,10.0,20,10.0,2.9194895858858256,20,4.45,41.69247650498695,10,32.0,45.0,8,45.0,15,6.263000000000002,35637,930,0,0.0,9300.0,False,-0.34621314162379707,5,6.226000000000002,35884,950,0,0.0,9500.0,False,-0.34058194446698364,0,0.2,110965,0,334,0.6,13925.287152665642,False,0.2049540056231577,0,0.2,107677,4,180,1.0,7516.323729241194,False,0.13861551527675367,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,8.379999999999999,102211,823,0,0.0,34312.90816360426,False,-0.17154836324529177,0.26666666666666666,536459,0.0,0.0,9,0,0,11,9,9.0,13,24,17,139.0,62.0,10,8,17,520,3.152538964000996,402.72899053880246
94,17,0,0,0,10.0,20,10.0,3.10028710750863,16,4.4375,42.26070386944825,10,47.0,45.0,12,45.0,12,6.368000000000002,35237,942,0,0.0,9420.0,False,-0.3517307411434414,4,6.261000000000002,35724,958,0,0.0,9580.0,False,-0.3425293325327405,0,0.2,111129,6,339,1.0,14344.980334388008,False,0.2087738729035139,0,0.2,107912,0,179,0.4,7564.665992631237,False,0.14126365852635273,0,0.2,144085,0,0,0.0,0.0,False,0.0,12,8.492,101522,833,0,0.0,35203.16632325039,False,-0.17324091222802376,0.2333333333333333,535609,0.0,0.0,9,0,0,10,8,8.0,18,28,17,171.0,42.0,13,4,17,670,6.293234504002612,409.0222250428051
95,17,0,0,0,10.0,20,10.0,3.193882988275711,19,3.789473684210526,42.26070386944825,0,,44.99999999999999,9,45.0,13,6.4860000000000015,34854,950,0,0.0,9500.0,False,-0.35729702536472957,6,6.317000000000002,35462,970,0,0.0,9700.0,False,-0.3458074357767644,0,0.2,111125,0,349,1.0,14748.985650437438,False,0.21079701259049058,0,0.2,107844,5,189,1.0,8003.242446267098,False,0.14280948229913,0,0.2,144085,0,0,0.0,0.0,False,0.0,9,8.57,101392,833,0,0.0,35203.16632325039,False,-0.1741431574305084,0.3333333333333333,534762,0.0,0.0,6,0,0,12,8,8.0,12,24,24,184.0,63.0,11,6,24,200,3.225572071969509,412.2477971147746
96,24,0,0,0,10.0,20,10.0,3.1395804589366394,6,2.0,42.26070386944825,0,,44.999999999999986,13,45.0,0,6.473000000000001,34764,959,0,0.0,9590.0,False,-0.35802729588938836,6,6.371,35215,981,0,0.0,9810.0,False,-0.3489232566819753,0,0.2,111123,0,350,0.1,14791.246354306888,False,0.21099248155343814,0,0.2,107834,0,199,1.0,8409.880070020201,False,0.14478476366377613,0,0.2,144085,0,0,0.0,0.0,False,0.0,13,8.691,101130,833,0,0.0,35203.16632325039,False,-0.17596152853090052,0.18333333333333335,534151,0.0,0.0,7,0,0,11,7,7.0,16,27,18,169.0,67.0,13,11,18,200,3.685277684999164,415.93307479977375
97,18,0,0,0,10.0,20,10.0,2.844408410025115,19,1.0,43.07925639276455,15,47.666666666666664,44.99999999999999,15,45.0,16,6.633000000000001,34161,973,0,0.0,9730.0,False,-0.36667694454812483,3,6.395000000000001,35084,987,0,0.0,9870.0,False,-0.35056230830398727,0,0.2,111345,3,355,1.0,15301.66924466149,False,0.21586850404449565,0,0.2,108308,0,195,0.6,8400.454996589087,False,0.14957982096776853,0,0.2,144085,0,0,0.0,0.0,False,0.0,15,8.828000000000001,100097,848,0,0.0,36531.20942106434,False,-0.17852236727950738,0.26666666666666666,533080,0.0,0.0,10,0,0,9,11,11.0,16,25,18,144.0,37.0,10,8,18,915,2.864284085982945,418.7973588857567
98,18,0,0,0,10.0,20,10.0,3.0402554159331654,18,4.388888888888889,43.07925639276455,0,,44.999999999999986,8,45.0,8,6.697000000000002,33901,984,0,0.0,9840.0,False,-0.3700037324937927,10,6.492000000000001,34744,996,0,0.0,9960.0,False,-0.35534963729897273,0,0.2,111266,11,365,1.0,15757.371392934325,False,0.2173894256247347,0,0.2,108308,0,195,0.0,8400.454996589087,False,0.14957982096776853,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,8.893,99980,848,0,0.0,36531.20942106434,False,-0.17933438796174356,0.16666666666666666,532284,0.0,0.0,7,0,0,11,8,8.0,15,26,20,167.0,63.0,12,6,20,200,3.1965291590313427,421.99388804478804
99,20,0,0,0,10.0,20,10.0,3.070462083168326,2,5.0,43.64389050347839,15,47.0,44.99999999999999,13,45.0,0,6.689000000000003,33771,997,0,0.0,9970.0,False,-0.37105856769607765,2,6.502000000000002,34636,1003,0,0.0,10030.0,False,-0.35653429837230816,0,0.2,111726,3,365,1.0,15939.231420019116,False,0.2230186852834867,0,0.2,108543,0,190,0.0,8292.339195660894,False,0.15142864030316494,0,0.2,144085,0,0,0.0,0.0,False,0.0,13,9.015,99015,863,0,0.0,37664.67750450185,False,-0.18209849219383747,0.16666666666666666,531776,0.0,0.0,9,0,0,10,6,6.0,16,26,21,148.0,69.0,12,8,21,905,3.1943304690066725,425.1882185137947
100,21,0,0,0,10.0,20,10.0,3.0929670298209397,4,3.75,42.76990666503696,9,33.666666666666664,44.99999999999999,10,45.0,4,6.729000000000003,33587,1007,0,0.0,10070.0,False,-0.3732331510361727,0,6.5,34536,1013,0,0.0,10130.0,False,-0.3573457100663735,0,0.2,111949,0,366,0.6,15653.785839403528,False,0.22383893694327883,0,0.2,108608,0,187,0.1,7997.9725463619125,False,0.15058891245625228,0,0.2,144085,0,0,0.0,0.0,False,0.0,10,9.102,98546,872,0,0.0,37295.358611912234,False,-0.18663511603597796,0.11666666666666665,531311,0.0,0.0,9,0,0,10,6,6.0,18,28,19,215.0,81.0,14,7,19,503,3.531524907972198,428.7197434217669
101,19,0,0,0,10.0,20,10.0,3.03518116061455,8,2.25,42.76990666503696,0,,44.99999999999999,11,45.0,4,6.765000000000002,33372,1019,0,0.0,10190.0,False,-0.37574852728777525,4,6.540000000000002,34372,1021,0,0.0,10210.0,False,-0.3593580110676555,0,0.2,111944,0,369,0.3,15782.09555939864,False,0.2244433659248518,0,0.2,108595,0,192,0.5,8211.822079687097,False,0.1515486113053525,0,0.2,144085,0,0,0.0,0.0,False,0.0,11,9.202,98367,872,0,0.0,37295.358611912234,False,-0.1878774382763222,0.13333333333333333,530735,0.0,0.0,7,0,0,14,8,8.0,14,28,13,210.0,60.0,14,5,13,200,3.657152442028746,432.37689586379565
102,13,0,0,0,10.0,20,10.0,2.9803057710960066,12,2.5,43.28031916117992,10,48.0,45.0,8,45.0,4,6.801000000000003,33154,1032,0,0.0,10320.0,False,-0.3782314470716152,8,6.616000000000001,34113,1028,0,0.0,10280.0,False,-0.3629931354570682,0,0.2,112149,2,374,1.0,16192.79997782348,False,0.22863623812352982,0,0.2,108840,0,187,0.0,8093.419683140644,False,0.15344705516118815,0,0.2,144085,0,0,0.0,0.0,False,0.0,8,9.271,97781,882,0,0.0,38173.241500160686,False,-0.1888980757880394,0.16666666666666666,530122,0.0,0.0,9,0,0,9,7,7.0,6,15,17,80.0,38.0,8,5,17,680,3.907369355962146,436.2842652197578
