index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
2013,fd4f429f-4047-4e56-ad1a-e076b6adfde0,04Dec@2,06Ind@3,DecentralizingAgent,IndDecentralizingAgent,52,1,65,42,-1,42,04Dec@2|06Ind@3,"[quantity: (1, 5), time: (47, 52), unit_price: (43, 86)]",04Dec@2,06Ind@3,p3,04Dec@2,False,3,17,52,,-1,-1
2014,1a798d96-fd9d-4968-a6d6-8e9b23fd84ed,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,43,4,12,42,-1,42,02Dec@1|01Buy@0,"[quantity: (1, 5), time: (42, 43), unit_price: (1, 22)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
2015,cf94b459-192f-4e12-b28d-4526744536aa,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,82,2,10,42,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,82,,-1,-1
2016,4567945d-67a0-43e2-be08-e9a6fdb6a60d,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,82,3,58,42,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2017,c57fb2ce-9531-4efb-b4bb-533f41548d19,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,83,3,58,43,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2018,e64b4039-61d6-411d-b855-6be3bfeeb195,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,1,10,43,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,83,,-1,-1
2019,109d242f-af64-4311-95c8-beac60480b58,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,83,2,58,43,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2020,e9f8f916-91bc-466c-ad8b-b5b8c4773c20,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,46,5,12,43,-1,43,03Dec@1|01Buy@0,"[quantity: (1, 5), time: (43, 47), unit_price: (1, 22)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
2021,651779f7-40a7-474c-83d0-668aaae82869,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,2,10,43,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,83,,-1,-1
2022,64a24e40-593e-4a49-8a06-23d9942cff9d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,1,10,43,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,83,,-1,-1
2023,76d45197-1365-44f7-9a6e-d52e4863b429,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,2,10,43,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,83,,-1,-1
2024,08b8c32f-cb6c-41da-a7bf-3ed28879d5c4,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,83,2,58,43,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2025,77f52ba8-61a9-4017-9532-d408d59e2e9e,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,1,10,43,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,83,,-1,-1
2026,c6f44a4b-3fd3-4c30-b1e4-5ea1a63c15b4,04Dec@2,06Ind@3,DecentralizingAgent,IndDecentralizingAgent,44,5,21,43,-1,43,06Ind@3|04Dec@2,"[quantity: (1, 5), time: (43, 47), unit_price: (1, 43)]",04Dec@2,06Ind@3,p3,06Ind@3,True,3,17,-1,04Dec@2:product(0.8),-1,-1
2027,a87d3a8d-27d6-4db6-859e-9713426e0224,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,2,10,43,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,83,,-1,-1
2028,0778bab3-2063-4ae6-af39-4f5a1e6682a1,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,83,2,58,43,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2029,89922248-d2d7-4468-b13b-97039b845f38,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,83,2,58,43,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2030,c5ff868e-277e-46db-b578-0cd8a0d69133,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,4,10,43,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,83,,-1,-1
2031,ff29a032-8b62-434d-afef-cb9413c8d91e,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,44,4,12,43,-1,43,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (43, 44), unit_price: (1, 22)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
2032,c5f5c1c7-55af-41d6-bfa5-b6d574b8804f,03Dec@1,04Dec@2,DecentralizingAgent,DecentralizingAgent,47,1,43,43,-1,43,03Dec@1|04Dec@2,"[quantity: (1, 1), time: (45, 50), unit_price: (29, 58)]",03Dec@1,04Dec@2,p2,03Dec@1,False,2,17,47,,-1,-1
2033,e31768de-dec6-4dda-8630-dfa5ceaae50f,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,83,2,58,43,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,True,4,0,83,,-1,-1
2034,19d50cff-a5b5-4327-b65a-d7228f519c7c,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,83,1,58,43,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,False,4,0,83,,-1,-1
2035,f8307dfb-cd54-4548-8a44-ac314acc4ab7,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,1,10,43,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,83,,-1,-1
2036,0cafc2ef-df89-448b-8023-72b0689acbef,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,2,10,43,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,83,,-1,-1
2037,944247ed-2773-4d3e-92c1-c9e1e5afe7d5,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,45,5,12,43,-1,43,02Dec@1|01Buy@0,"[quantity: (1, 5), time: (43, 45), unit_price: (1, 22)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
2038,9b23c919-d181-4e28-87a8-83362a5561df,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,83,2,58,43,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,False,4,0,-1,06Ind@3:product(0.5),-1,-1
2039,2f437511-dac1-425e-bf05-b174946aab84,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,1,10,43,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,83,,-1,-1
2040,1bbb33ab-e6eb-4c60-85de-ebdf3b7f0932,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,44,5,11,43,-1,43,02Dec@1|01Buy@0,"[quantity: (1, 5), time: (43, 47), unit_price: (1, 22)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
2041,4ad72f82-fea9-43d6-83b6-18bbbe33d085,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,83,1,58,43,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,True,4,0,-1,06Ind@3:product(1.0),-1,-1
2042,393fd9b6-6df7-4f19-a080-3f029c8ca0ee,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,83,1,58,43,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2043,7a85e146-0f48-4adf-b315-5dfc46adf409,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,83,1,58,43,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2044,f299c65f-8f6c-4bcb-af56-36088c8b4280,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,2,10,43,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,83,,-1,-1
2045,e50f704a-4cb5-4705-9f3a-478c75ea5db0,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,83,1,10,43,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,83,,-1,-1
2046,998bb743-a94d-4e53-bcb5-be076ce8715f,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,83,1,58,43,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2047,6afec307-1c13-486a-9684-634696d8cf68,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,84,2,58,44,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,True,4,0,84,,-1,-1
2048,4a2a77bd-128b-4177-963b-097ee023489c,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,84,1,58,44,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2049,456ac5d3-a293-45a5-8677-6e193bd9f9b9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,1,10,44,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,84,,-1,-1
2050,2478ac81-d5bb-4a23-8bbd-155949381fe2,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,4,10,44,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,84,,-1,-1
2051,8112a3e3-1254-4e50-bcf0-0be2c6dcb376,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,4,10,44,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,84,,-1,-1
2052,7290ae31-edd0-4628-b32d-852e33ebf404,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,84,1,58,44,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,True,4,0,84,,-1,-1
2053,150bad75-fbd1-48fd-9092-425ba19353c8,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,1,10,44,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,84,,-1,-1
2054,d6612146-2968-4ca5-8db5-3b9acc78c814,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,2,10,44,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,84,,-1,-1
2055,6549471d-4331-442d-b2ef-219bc13de90a,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,84,2,58,44,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2056,dd33a5df-7e86-4c83-bfb8-68a643693813,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,84,1,58,44,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2057,d5e39777-776b-4b87-808d-4c3e62032aab,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,84,4,58,44,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,False,4,0,84,,-1,-1
2058,8e534a86-7fb2-4221-aa67-466ee4171505,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,1,10,44,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,84,,-1,-1
2059,21db23db-41fe-4c8b-b710-a341c0bbe203,04Dec@2,06Ind@3,DecentralizingAgent,IndDecentralizingAgent,52,10,63,44,-1,44,04Dec@2|06Ind@3,"[quantity: (1, 10), time: (48, 53), unit_price: (43, 86)]",04Dec@2,06Ind@3,p3,04Dec@2,False,3,17,52,,-1,-1
2060,9a6f8fa6-1e29-4835-8d06-b59cdd63323d,02Dec@1,04Dec@2,DecentralizingAgent,DecentralizingAgent,53,4,44,44,-1,44,02Dec@1|04Dec@2,"[quantity: (1, 4), time: (48, 53), unit_price: (29, 58)]",02Dec@1,04Dec@2,p2,02Dec@1,False,2,17,53,,-1,-1
2061,71657429-c030-4b1f-a4fc-94129e7c33a1,00Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,45,4,12,44,-1,44,02Dec@1|00Buy@0,"[quantity: (1, 5), time: (44, 45), unit_price: (1, 22)]",00Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
2062,866c4b9d-5640-44a8-8ff8-89442304d145,01Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,47,5,12,44,-1,44,02Dec@1|01Buy@0,"[quantity: (1, 5), time: (44, 47), unit_price: (1, 22)]",01Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
2063,e5e1afaa-8ab1-45a5-8d05-5a9ff947b2a7,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,1,10,44,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,84,,-1,-1
2064,9bd16bda-83b7-4ffb-9a1b-02f09bc73be4,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,47,5,12,44,-1,44,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (44, 47), unit_price: (1, 22)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
2065,a9781adb-4cb2-46c0-b846-73540ce21d6a,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,2,10,44,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,84,,-1,-1
2066,0cd23dc2-3092-46a6-88fe-3de212c5a4ac,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,84,1,58,44,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2067,e31b6ab4-da88-490e-a80c-ce1b16261b45,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,1,10,44,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,84,,-1,-1
2068,fefdea2f-5a04-4027-b7e9-fe942b7f13b4,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,47,5,12,44,-1,44,03Dec@1|01Buy@0,"[quantity: (1, 5), time: (44, 48), unit_price: (1, 22)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
2069,8f02a6f7-ab09-456b-bd78-17100304a758,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,1,10,44,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,84,,-1,-1
2070,c05c069f-8d90-4792-97b3-aac6ee61b83e,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,84,2,10,44,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,84,,-1,-1
2071,ede9b798-41df-40b4-b50f-3338c45fda64,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,45,4,12,44,-1,44,03Dec@1|01Buy@0,"[quantity: (1, 5), time: (44, 45), unit_price: (1, 22)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
2072,8faf7d6d-f67f-49b4-9f39-712fc8ee1de7,02Dec@1,04Dec@2,DecentralizingAgent,DecentralizingAgent,54,4,44,44,-1,44,02Dec@1|04Dec@2,"[quantity: (1, 5), time: (49, 54), unit_price: (29, 58)]",02Dec@1,04Dec@2,p2,02Dec@1,False,2,17,54,,-1,-1
2073,9fe1a770-8d36-471c-9d8e-d767258cbaa4,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,84,2,58,44,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,False,4,0,84,,-1,-1
2074,b4c3b3cd-297d-4449-a4a2-68f19ef38cf0,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,84,2,58,44,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2075,79d6350f-c88f-45a9-b57f-03545bcb6b63,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,84,4,58,44,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2076,cdadd4c7-0930-44ae-ab66-83537512e7e5,00Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,47,5,12,44,-1,44,02Dec@1|00Buy@0,"[quantity: (1, 5), time: (44, 48), unit_price: (1, 22)]",00Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
2077,6df0ed61-1658-4b57-b5b6-711d1933a786,00Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,48,5,12,45,-1,45,03Dec@1|00Buy@0,"[quantity: (1, 5), time: (45, 49), unit_price: (1, 22)]",00Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
2078,fbbf6cd3-b16b-48ca-9986-28f5f01b9917,02Dec@1,04Dec@2,DecentralizingAgent,DecentralizingAgent,50,4,43,45,-1,45,02Dec@1|04Dec@2,"[quantity: (1, 5), time: (50, 55), unit_price: (29, 58)]",02Dec@1,04Dec@2,p2,02Dec@1,False,2,17,50,,-1,-1
2079,345ac8b4-8b8b-40a1-8663-029fdecaef3e,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,85,2,58,45,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2080,651f98e4-fcd6-41ba-b1b7-55db44026cfa,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,85,1,58,45,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,False,4,0,85,,-1,-1
2081,401133ff-f3b1-4f3e-9039-7cb056d37365,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,85,5,58,45,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2082,83969689-3536-4aa8-9830-4467f7d46ab6,02Dec@1,04Dec@2,DecentralizingAgent,DecentralizingAgent,53,4,44,45,-1,45,02Dec@1|04Dec@2,"[quantity: (1, 4), time: (48, 53), unit_price: (29, 58)]",02Dec@1,04Dec@2,p2,02Dec@1,False,2,17,53,,-1,-1
2083,42e69f43-6842-4187-b20c-58068395377f,00Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,47,5,12,45,-1,45,02Dec@1|00Buy@0,"[quantity: (1, 5), time: (45, 47), unit_price: (1, 22)]",00Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
2084,e6bd882d-aad1-406f-8183-36dc6e3ed698,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,85,4,10,45,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,85,,-1,-1
2085,753ab8da-1755-4e44-a6e7-9b522fb812e7,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,85,2,10,45,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,85,,-1,-1
2086,ba2f2025-13a7-4253-a0a4-2b49e27d15f5,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,85,1,58,45,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,True,4,0,85,,-1,-1
2087,1411f61f-4955-4bb1-9b55-521edd3c4d02,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,85,2,58,45,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,False,4,0,85,,-1,-1
2088,2f465670-7f8f-4800-b667-b91c653a684d,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,85,3,58,45,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,True,4,0,85,,-1,-1
2089,0e8f36a6-fdbe-4078-a452-b77a7375d9af,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,85,2,10,45,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,85,,-1,-1
2090,86f867a8-ae98-42e7-a211-39a817bbfaf3,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,85,2,10,45,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,85,,-1,-1
2091,3a44bdd3-cbbc-44be-8fcc-f70cfc92638e,04Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,50,1,64,45,-1,45,04Dec@2|07Buy@3,"[quantity: (1, 5), time: (50, 55), unit_price: (43, 86)]",04Dec@2,07Buy@3,p3,04Dec@2,False,3,17,50,,-1,-1
2092,c6306d0f-f4cf-4c48-ad31-cbf6fce31fe4,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,85,1,58,45,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
2093,20083d11-f5ba-4cbb-be92-436d54183208,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,85,1,10,45,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,85,,-1,-1
2094,f05da52e-1757-4c86-9ce9-d22007101dc1,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,85,1,58,45,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2095,9c46dd65-3506-4621-b481-bee0a91a1d12,03Dec@1,04Dec@2,DecentralizingAgent,DecentralizingAgent,50,4,43,45,-1,45,03Dec@1|04Dec@2,"[quantity: (1, 5), time: (50, 55), unit_price: (29, 58)]",03Dec@1,04Dec@2,p2,03Dec@1,False,2,17,50,,-1,-1
2096,c48b5f49-fb9d-4ae6-8b0b-f648599a2b6c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,85,2,10,45,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,85,,-1,-1
2097,2c029915-178a-4ac6-934b-d7b0de40c852,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,85,1,10,45,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,85,,-1,-1
2098,fba83479-51a5-43da-aadd-ca0fde068057,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,85,1,58,45,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,True,4,0,85,,-1,-1
2099,a586e036-c942-474a-8d71-68ba0977b6a4,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,85,1,10,45,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,85,,-1,-1
2100,066a68b3-d614-4361-bdef-7ef77afc417b,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,85,2,10,45,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,85,,-1,-1
2101,eaac57e6-1902-4790-8c97-661df2a60443,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,85,1,58,45,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2102,cfa8a5a9-34ee-404d-9f7c-08e9daa486e8,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,85,1,58,45,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
2103,002732b3-fca2-4f76-b6b2-7331b7157567,01Buy@0,03Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,48,5,12,45,-1,45,03Dec@1|01Buy@0,"[quantity: (1, 5), time: (45, 48), unit_price: (1, 22)]",01Buy@0,03Dec@1,p1,03Dec@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
2104,00e77128-50e9-49fb-9702-f18b4443b3f9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,85,3,10,45,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,85,,-1,-1
2105,50e5d7d4-5a14-49df-9c64-8cc0ac2880e5,00Buy@0,02Dec@1,BuyCheapSellExpensiveAgent,DecentralizingAgent,48,5,12,45,-1,45,02Dec@1|00Buy@0,"[quantity: (1, 5), time: (45, 49), unit_price: (1, 22)]",00Buy@0,02Dec@1,p1,02Dec@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
2106,22cd9f34-1ef0-4da4-b2ce-13a62d1ed491,04Dec@2,06Ind@3,DecentralizingAgent,IndDecentralizingAgent,50,1,64,45,-1,45,04Dec@2|06Ind@3,"[quantity: (1, 5), time: (50, 55), unit_price: (43, 86)]",04Dec@2,06Ind@3,p3,04Dec@2,False,3,17,-1,04Dec@2:product(1.0),-1,-1
2107,2348bcbe-45e6-468c-bf9e-b689b277182f,06Ind@3,BUYER,IndDecentralizingAgent,_SystemAgent,85,1,58,45,-1,-1,BUYER|06Ind@3,[],06Ind@3,BUYER,p4,BUYER,True,4,0,85,,-1,-1
