index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
71,6,0,0,0,10.0,20,10.0,3.2796924528732445,5,9.0,28.00985406086841,5,38.0,33.99999999999999,13,34.0,5,2.275000000000001,28009,721,0,0.0,7210.0,False,-0.1949169807476826,0,2.2880000000000003,28010,719,0,0.0,7190.0,False,-0.1951461750025466,0,0.9380000000000002,62891,0,55,0.5,1540.5419733477625,False,0.10717179406031202,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,78964,0,59,0.5,2005.9999999999995,False,-0.05751529223189977,11,6.484000000000003,69984,364,0,0.0,10195.5868781561,False,-0.11509194857710871,0.16666666666666666,325962,0.0,0.0,8,0,0,6,4,4.0,13,19,6,77.0,3.0,5,1,6,458,0.6532375253736973,68.39958383888006
72,6,0,0,0,10.0,20,10.0,3.097350512618816,6,1.3333333333333333,28.78623821625396,5,38.0,34.0,11,34.0,1,2.2800000000000007,27843,736,0,0.0,7360.0,False,-0.19723438932464094,5,2.3380000000000005,27870,724,0,0.0,7240.0,False,-0.1980747682591423,0,0.9380000000000002,63073,0,56,0.6,1612.0293401102217,False,0.11095870658715999,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,78964,0,59,0.0,2006.0,False,-0.05751529223189977,11,6.583000000000001,69657,369,0,0.0,10622.121901797711,False,-0.11643239064552835,0.09999999999999999,325511,0.0,0.0,7,0,0,7,6,6.0,11,18,6,73.0,3.0,5,1,6,390,0.6467180950567126,69.04630193393677
73,6,0,0,0,10.0,20,10.0,2.9299396725645495,5,1.0,27.45196141077347,5,12.0,34.0,20,34.0,0,2.279000000000001,27753,745,0,0.0,7450.0,False,-0.198380360598961,5,2.383000000000001,27670,735,0,0.0,7350.0,False,-0.2017673423652847,0,0.9380000000000002,63128,0,56,0.5,1537.3098390033144,False,0.11126549886957436,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,79278,0,53,0.5,1802.0,False,-0.05501667707756314,9,6.662000000000002,69549,369,0,0.0,10129.77376057541,False,-0.12060665809884014,0.16666666666666666,325482,0.0,0.0,11,0,0,5,4,4.0,13,18,6,102.0,0.0,6,0,6,634,0.6839535934850574,69.73025552742183
74,6,0,0,0,10.0,20,10.0,2.814377476546571,8,2.0,29.035430157073872,10,38.0,34.0,20,34.0,6,2.339000000000001,27524,757,0,0.0,7570.0,False,-0.20268411938474076,2,2.3980000000000006,27558,743,0,0.0,7430.0,False,-0.2036008964041968,0,0.9380000000000002,63492,0,54,0.8,1567.913228481989,False,0.11786216480705745,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,79462,0,47,0.5,1598.0,False,-0.0540502315933386,9,6.743000000000001,69254,374,0,0.0,10859.250878745628,False,-0.11978472498293616,0.21666666666666667,325394,0.0,0.0,13,0,0,5,6,6.0,14,19,7,101.0,0.0,6,0,7,954,0.7015893887728453,70.43184491619468
75,7,0,0,0,10.0,20,10.0,2.6972057070086835,4,1.0,29.72552052232025,5,38.0,34.00000000000001,20,34.0,3,2.3630000000000004,27430,761,0,0.0,7610.0,False,-0.2045686054802893,1,2.406,27380,759,0,0.0,7590.0,False,-0.2060965671793827,0,0.9380000000000002,63678,0,53,0.4,1575.4525876829732,False,0.12116256445923383,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,79972,0,32,0.0,1088.0000000000002,False,-0.05104482185581105,5,6.7840000000000025,69019,379,0,0.0,11265.972277959374,False,-0.12015762326328938,0.06666666666666667,325583,0.0,0.0,12,0,0,7,4,4.0,13,20,5,105.0,0.0,7,0,5,900,0.8441037777811289,71.2759486939758
76,5,0,0,0,10.0,20,10.0,2.5575068621321035,5,1.0,29.72552052232025,0,,34.0,20,34.0,0,2.3600000000000003,27340,770,0,0.0,7700.0,False,-0.20571457675460936,5,2.4550000000000005,27180,770,0,0.0,7700.0,False,-0.20978914128552512,0,0.9380000000000002,63673,0,58,0.5,1724.0801902945743,False,0.12236804283808908,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,80244,0,24,0.0,816.0,False,-0.04944193666246302,12,6.899000000000003,68863,379,0,0.0,11265.972277959374,False,-0.12199622686742388,0.08333333333333333,325404,0.0,0.0,10,0,0,2,5,5.0,17,19,6,85.0,0.0,5,0,6,472,0.6716067809611559,71.94755547493696
77,6,0,0,0,10.0,20,10.0,2.6084148123671094,2,4.0,29.72552052232025,0,,34.00000000000001,12,34.0,2,2.3800000000000003,27170,784,0,0.0,7840.0,False,-0.2082611795864317,0,2.45,27120,776,0,0.0,7760.0,False,-0.21055312213507182,0,0.9380000000000002,63665,0,60,0.2,1783.5312313392149,False,0.12274588454876799,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,80244,0,24,0.0,816.0000000000002,False,-0.04944193666246302,12,7.007000000000002,68711,379,0,0.0,11265.972277959374,False,-0.12378768678940108,0.03333333333333333,325014,0.0,0.0,7,0,0,4,5,5.0,15,19,5,99.0,0.0,6,0,5,200,0.6908635180443525,72.63841899298131
78,5,0,0,0,10.0,20,10.0,2.614546201545471,6,2.6666666666666665,26.932700205228546,11,12.090909090909092,34.0,7,34.0,4,2.4180000000000006,27022,792,0,0.0,7920.0,False,-0.21101151064479984,2,2.4700000000000006,26970,788,0,0.0,7880.0,False,-0.21284506468371192,0,0.9380000000000002,63782,0,55,0.6,1481.29851128757,False,0.1221525462293916,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.5660000000000016,80111,1,34,1.0,1182.9327002052285,False,-0.04884714427024399,7,7.065000000000003,68644,379,0,0.0,10207.493377781619,False,-0.13081491757055866,0.26666666666666666,324633,0.0,0.0,9,0,0,7,4,4.0,10,17,5,48.0,3.0,4,1,5,333,0.7110019801184535,73.34942097309977
79,5,0,0,0,10.0,20,10.0,2.5501994309153244,6,2.0,27.678301990881458,5,37.0,34.0,20,34.0,2,2.4340000000000006,26862,805,0,0.0,8050.0,False,-0.21343078333503107,4,2.5080000000000005,26828,795,0,0.0,7950.0,False,-0.21556992971376185,0,0.9380000000000002,63955,0,56,0.6,1549.9849114893616,False,0.12575857764038817,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,80485,0,24,0.1,816.0,False,-0.046601529812486005,9,7.148000000000002,68351,384,0,0.0,10628.467964498479,False,-0.13178740577452078,0.11666666666666665,324585,0.0,0.0,10,0,0,3,5,5.0,13,16,4,58.0,3.0,4,1,4,759,0.6052942294627428,73.95471520256251
80,4,0,0,0,10.0,20,10.0,2.6309829263222824,14,2.9285714285714284,27.678301990881458,0,,34.00000000000001,9,34.0,7,2.5020000000000007,26642,815,0,0.0,8150.0,False,-0.21776000814912908,7,2.5740000000000003,26603,805,0,0.0,8050.0,False,-0.22002648466945096,0,0.9380000000000002,63914,4,66,1.0,1837.2918631034654,False,0.1275438865293611,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,80485,0,24,0.0,816.0000000000002,False,-0.046601529812486005,9,7.229000000000003,68246,384,0,0.0,10628.467964498479,False,-0.13302492743114977,0.16666666666666666,323994,0.0,0.0,6,0,0,2,7,7.0,15,17,6,41.0,3.0,3,1,6,200,0.5658578993752599,74.52057310193777
81,6,0,0,0,10.0,20,10.0,2.5035934541011957,5,1.0,28.463101276448256,5,38.0,34.0,20,34.0,5,2.545000000000001,26432,827,0,0.0,8270.0,False,-0.2215799123968626,0,2.5670000000000006,26523,813,0,0.0,8130.0,False,-0.2210451258021799,0,0.9380000000000002,64099,0,70,0.9,1992.4170893513779,False,0.13211027225996436,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,80825,0,14,0.0,476.0,False,-0.044597923320800974,10,7.320000000000001,67932,389,0,0.0,11072.146396538372,False,-0.13411112710798048,0.15,323915,0.0,0.0,11,0,0,1,4,4.0,17,18,7,78.0,3.0,5,1,7,730,0.6880806591361761,75.20865376107395
82,7,0,0,0,10.0,20,10.0,2.5035934541011957,0,,28.463101276448256,0,,34.00000000000001,20,34.0,0,2.540000000000001,26292,841,0,0.0,8410.0,False,-0.22336253437913822,0,2.5670000000000006,26463,819,0,0.0,8190.0,False,-0.2218091066517266,0,0.9380000000000002,64099,0,70,0.0,1992.4170893513779,False,0.13211027225996436,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.566000000000001,81131,0,5,0.0,170.00000000000003,False,-0.04279467747828444,11,7.420000000000002,67789,389,0,0.0,11072.146396538372,False,-0.1357965137451038,0.0,323878,0.0,0.0,10,0,0,8,4,4.0,6,14,7,88.0,0.0,7,0,7,506,0.8626104593276978,76.07126422040164
83,7,0,0,0,10.0,20,10.0,2.244405517684216,12,1.0,29.841582522105295,10,38.0,34.00000000000001,20,34.0,5,2.5900000000000003,26112,850,0,0.0,8500.0,False,-0.2268004482020984,7,2.6370000000000005,26215,830,0,0.0,8300.0,False,-0.22672405011714372,0,0.9380000000000002,64467,2,70,1.0,2093.399587582739,False,0.13938850751824153,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,2,3.586000000000001,81097,0,5,0.5,170.00000000000003,False,-0.04319539877662145,13,7.539000000000002,67405,394,0,0.0,11757.583513709485,False,-0.1362830535333631,0.25,323400,0.0,0.0,10,0,0,6,8,7.666666666666667,7,13,7,114.0,0.0,7,0,7,716,0.7487775608897209,76.82004178129137
84,7,0,0,0,10.0,20,10.0,2.2719863751917955,1,4.0,30.44801480944332,5,38.0,34.00000000000001,20,34.0,1,2.595,26017,858,0,0.0,8580.0,False,-0.2282010797596007,0,2.630000000000001,26095,842,0,0.0,8420.0,False,-0.22825201181623714,0,0.9380000000000002,64653,0,68,0.3,2070.4650070421458,False,0.14242391178144084,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,6,3.644000000000001,81018,0,5,0.5,170.00000000000003,False,-0.04412648649922802,9,7.616000000000003,67304,394,0,0.0,11996.517834920667,False,-0.13606540104587864,0.13333333333333333,323191,0.0,0.0,9,0,0,5,7,6.333333333333334,8,13,8,78.0,3.0,6,1,8,492,0.8473041579127312,77.6673459392041
85,8,0,0,0,10.0,20,10.0,2.241864662171923,3,1.6666666666666667,31.51862426726227,10,38.0,34.000000000000014,20,34.0,0,2.5940000000000007,25907,869,0,0.0,8690.0,False,-0.229601711317103,3,2.6600000000000006,25951,851,0,0.0,8510.0,False,-0.23077314861974127,0,0.9380000000000002,65028,0,61,0.3,1922.6360803029984,False,0.1476602730508617,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,5,3.688000000000001,80953,0,5,0.5,170.00000000000006,False,-0.044892571334284065,10,7.7070000000000025,66995,399,0,0.0,12575.931082637646,False,-0.13629279124401786,0.13333333333333333,322938,0.0,0.0,10,0,0,5,7,7.0,3,8,6,126.0,0.0,8,0,6,750,0.9090559845790267,78.57640192378312
86,6,0,0,0,10.0,20,10.0,2.241864662171923,0,,31.51862426726227,0,,34.000000000000014,18,34.0,0,2.5940000000000007,25817,878,0,0.0,8780.0,False,-0.23074768259142303,0,2.657000000000001,25841,862,0,0.0,8620.0,False,-0.23217378017724355,0,0.9380000000000002,65028,0,61,0.0,1922.6360803029984,False,0.1476602730508617,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,3,3.7130000000000014,81102,0,0,0.0,0.0,False,-0.044138272419767345,10,7.797000000000002,66876,399,0,0.0,12575.931082637646,False,-0.13769531578819738,0.0,322768,0.0,0.0,7,0,0,4,4,4.0,2,6,5,81.0,0.0,6,0,5,370,0.7589373718947172,79.33533929567784
87,5,0,0,0,10.0,20,10.0,2.1652542026730606,7,1.5714285714285714,31.51862426726227,0,,34.000000000000014,20,34.0,3,2.6240000000000006,25653,889,0,0.0,8890.0,False,-0.2335234796781094,4,2.6970000000000005,25683,871,0,0.0,8710.0,False,-0.23505144137720282,0,0.9380000000000002,65017,0,68,0.7,2143.266450173834,False,0.1493875236975759,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,8,3.790000000000001,81016,0,0,0.0,0.0,False,-0.045151861586149186,12,7.907000000000002,66703,399,0,0.0,12575.931082637646,False,-0.1397342800415004,0.11666666666666665,322176,0.0,0.0,7,0,0,3,9,9.0,2,5,6,82.0,0.0,5,0,6,200,0.6485882913693786,79.98392758704722
88,6,0,0,0,10.0,20,10.0,2.068364098576452,5,1.0,31.51862426726227,0,,34.000000000000014,20,34.0,2,2.641000000000001,25527,898,0,0.0,8980.0,False,-0.2355862279718855,3,2.7230000000000003,25519,882,0,0.0,8820.0,False,-0.23782723846388917,0,0.9380000000000002,65012,0,73,0.5,2300.8595715101455,False,0.15067096446468756,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,10,3.882,80900,0,0,0.0,0.0,False,-0.04651902836871074,10,7.995000000000002,66581,399,0,0.0,12575.931082637646,False,-0.1411721623472979,0.08333333333333333,321643,0.0,0.0,6,0,0,3,8,8.0,2,5,5,85.0,3.0,5,1,5,200,0.6406540516763926,80.62458163872361
89,5,0,0,0,10.0,20,10.0,2.068364098576452,0,,29.134658273912866,10,14.0,34.000000000000014,20,34.0,0,2.6390000000000002,25427,908,0,0.0,9080.0,False,-0.23685952938779667,0,2.7200000000000006,25419,892,0,0.0,8920.0,False,-0.23910053987980034,0,0.9380000000000002,65152,0,63,0.0,1835.4834712565105,False,0.14905897034084511,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,12,3.992000000000001,80592,0,10,1.0,340.0000000000001,False,-0.048145485403137414,8,8.065000000000001,66496,399,0,0.0,11624.728651291234,False,-0.14777936372947054,0.16666666666666666,321190,0.0,0.0,6,0,0,2,7,7.0,2,4,7,48.0,3.0,4,1,7,340,0.7029670746996999,81.32754871342331
90,7,0,0,0,10.0,20,10.0,2.085266209713,1,3.0,29.687491263059595,5,37.0,34.000000000000014,20,34.0,1,2.649000000000001,25311,918,0,0.0,9180.0,False,-0.23854028725679943,0,2.7200000000000006,25319,902,0,0.0,9020.0,False,-0.24037384129571152,0,0.9380000000000002,65334,0,59,0.1,1751.561984520516,False,0.15149447803023114,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,3.980000000000001,80796,0,4,0.0,136.00000000000006,False,-0.04694332150812639,14,8.197000000000001,66086,404,0,0.0,11993.746470276077,False,-0.15043698380451817,0.016666666666666666,320950,0.0,0.0,9,0,0,2,6,6.0,4,6,7,93.0,3.0,6,1,7,589,0.7143980311229825,82.0419467445463
91,7,0,0,0,10.0,20,10.0,2.0789039558256177,4,2.0,30.810453915333262,10,38.0,34.000000000000014,20,34.0,2,2.6680000000000006,25147,931,0,0.0,9310.0,False,-0.24106142406030356,2,2.7400000000000007,25215,909,0,0.0,9090.0,False,-0.24213099724966894,0,0.9380000000000002,65706,0,53,0.4,1632.954057512663,False,0.1569327645481892,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,6,4.040000000000001,80683,0,5,0.5,170.00000000000006,False,-0.04807476987990147,10,8.283000000000001,65781,409,0,0.0,12601.475651371304,False,-0.15045036565010375,0.15,320636,0.0,0.0,7,0,0,2,8,7.333333333333334,4,6,8,87.0,3.0,6,1,8,580,0.8067958876490593,82.84874263219535
92,8,0,0,0,10.0,20,10.0,1.9775923211248074,5,1.0,31.312371952818467,5,38.0,34.000000000000014,20,34.0,0,2.666000000000001,25067,939,0,0.0,9390.0,False,-0.2420800651930325,5,2.7880000000000007,25005,921,0,0.0,9210.0,False,-0.24595090149740245,0,0.9380000000000002,65891,0,53,0.5,1659.5557134993787,False,0.1603815345788568,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,5,4.0840000000000005,80814,0,0,0.0,0.0,False,-0.04753261753509258,10,8.373000000000001,65474,414,0,0.0,12963.321988466845,False,-0.15193629716744944,0.08333333333333333,320355,0.0,0.0,8,0,0,4,6,5.333333333333334,3,7,5,99.0,3.0,7,1,5,492,0.7859482746571302,83.63469090685248
93,5,0,0,0,10.0,20,10.0,2.037825935561996,3,3.0,31.312371952818467,0,,34.00000000000001,20,34.0,2,2.6860000000000004,24927,950,0,0.0,9500.0,False,-0.24424467760008148,1,2.7930000000000006,24897,930,0,0.0,9300.0,False,-0.24755526128145056,0,0.9380000000000002,65882,0,56,0.3,1753.4928293578341,False,0.16104186880952562,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,7,4.149000000000001,80747,0,0,0.0,0.0,False,-0.04832227421122727,13,8.493000000000002,65280,414,0,0.0,12963.321988466845,False,-0.15422276575207824,0.049999999999999996,319837,0.0,0.0,6,0,0,4,8,8.0,1,5,6,78.0,0.0,5,0,6,200,0.6161939725279808,84.25088487938046
94,6,0,0,0,10.0,20,10.0,1.9003132566223624,7,1.0,32.21053870121292,10,38.0,34.00000000000001,20,34.0,3,2.714000000000001,24763,961,0,0.0,9610.0,False,-0.24702047468676785,4,2.832000000000001,24735,939,0,0.0,9390.0,False,-0.2505347865946827,0,0.9380000000000002,66255,0,53,0.7,1707.1585511642847,False,0.1671260243757656,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,6,4.202000000000002,80503,0,5,0.5,170.00000000000003,False,-0.05019623557697974,14,8.620000000000003,64894,419,0,0.0,13496.215715808214,False,-0.15563180951708244,0.19999999999999998,319254,0.0,0.0,9,0,0,4,8,8.0,2,6,4,98.0,0.0,6,0,4,580,0.6188326301053166,84.86971750948578
95,4,0,0,0,10.0,20,10.0,1.7930067279704658,14,1.4285714285714286,32.21053870121292,0,,34.00000000000001,20,34.0,9,2.801000000000001,24501,969,0,0.0,9690.0,False,-0.25267393297341345,5,2.878000000000001,24527,951,0,0.0,9510.0,False,-0.25430375878577977,0,0.9380000000000002,66235,4,63,1.0,2036.4359650882957,False,0.16964152389683546,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,1,4.206000000000001,80666,0,0,0.0,0.0,False,-0.04927693377491249,14,8.746,64676,419,0,0.0,13496.215715808214,False,-0.158201140194655,0.16666666666666666,318709,0.0,0.0,8,0,0,1,11,10.333333333333334,2,3,3,50.0,3.0,3,1,3,302,0.46655769646167755,85.33627520594746
96,3,0,0,0,10.0,20,10.0,1.7481991468853906,10,1.5,32.21053870121292,0,,34.00000000000001,20,34.0,5,2.8420000000000005,24326,978,0,0.0,9780.0,False,-0.2559845166547825,5,2.923000000000001,24327,962,0,0.0,9620.0,False,-0.2579963328919222,0,0.9380000000000002,66220,4,73,1.0,2358.3621217760847,False,0.17218005636425066,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,10,4.305000000000001,80550,0,0,0.0,0.0,False,-0.050644100557474044,10,8.832,64562,419,0,0.0,13496.215715808214,False,-0.15954473513613793,0.16666666666666666,318089,0.0,0.0,7,0,0,1,8,8.0,2,3,6,48.0,0.0,3,0,6,200,0.4653459405526519,85.80162114650011
97,6,0,0,0,10.0,20,10.0,1.8915050108791147,4,4.0,32.83244342667584,10,37.0,34.00000000000001,20,34.0,0,2.8370000000000006,24216,989,0,0.0,9890.0,False,-0.2573851482122848,4,2.958,24177,971,0,0.0,9710.0,False,-0.26067026586533565,0,0.9380000000000002,66574,0,71,0.8,2331.1034832939845,False,0.1780996494138506,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,12,4.415000000000001,80195,0,5,0.5,170.00000000000003,False,-0.053826299103091446,8,8.902000000000001,64289,424,0,0.0,13920.956012910556,False,-0.16025931374762484,0.21666666666666667,317555,0.0,0.0,9,0,0,3,8,8.0,2,5,6,81.0,3.0,5,1,6,570,0.6160649247467518,86.41768607124686
98,6,0,0,0,10.0,20,10.0,1.8969691293413595,3,2.0,33.180139026617326,5,38.0,34.00000000000001,20,34.0,0,2.8370000000000006,24106,1000,0,0.0,10000.0,False,-0.2587857797697871,3,2.9840000000000004,24036,980,0,0.0,9800.0,False,-0.2631150045838851,0,0.9380000000000002,66758,0,69,0.3,2289.4295928365955,False,0.1809373171084418,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,6,4.463000000000001,80308,0,0,0.0,0.0,False,-0.053496293327990385,9,8.984000000000002,64004,429,0,0.0,14234.279642418833,False,-0.1617718974010935,0.049999999999999996,317316,0.0,0.0,9,0,0,1,5,4.75,4,5,7,84.0,3.0,5,1,7,526,0.6251937448978424,87.0428798161447
99,7,0,0,0,10.0,20,10.0,1.8969691293413595,0,,33.180139026617326,0,,34.00000000000001,20,34.0,0,2.8370000000000006,24026,1008,0,0.0,10080.0,False,-0.25980442090251604,0,2.9810000000000003,23916,992,0,0.0,9920.0,False,-0.2646429662829785,0,0.9380000000000002,66758,0,69,0.0,2289.4295928365955,False,0.1809373171084418,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,8,4.537000000000002,80217,0,0,0.0,0.0,False,-0.05456881209706884,12,9.095,63842,429,0,0.0,14234.279642418833,False,-0.16368121652846393,0.0,316863,0.0,0.0,7,0,0,3,6,6.0,3,6,7,83.0,3.0,6,1,7,200,0.7754348516464233,87.81831466779113
100,7,0,0,0,10.0,20,10.0,2.0243589604453014,7,3.0,33.80706915424917,10,38.0,34.00000000000001,11,34.0,6,2.8970000000000007,23845,1016,0,0.0,10160.0,False,-0.2633951308953856,1,2.9910000000000005,23780,1004,0,0.0,10040.0,False,-0.2665783844351635,0,0.9380000000000002,67117,0,66,0.7,2231.266564180445,False,0.186675129690781,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.529000000000002,80027,0,5,0.5,170.00000000000003,False,-0.05580633375369783,11,9.193000000000001,63503,434,0,0.0,14672.26801294414,False,-0.16509559552521513,0.19999999999999998,316376,0.0,0.0,9,0,0,3,7,7.0,4,7,6,112.0,0.0,7,0,6,580,0.6432939199730754,88.4616085877642
101,6,0,0,0,10.0,20,10.0,2.041922307114704,1,3.0,34.336530969634,10,38.0,34.00000000000001,20,34.0,1,2.9010000000000002,23759,1023,0,0.0,10230.0,False,-0.26469389833961493,0,2.99,23650,1017,0,0.0,10170.0,False,-0.26823367627584804,0,0.9380000000000002,67494,0,57,0.1,1957.1822652691378,False,0.19084838227855383,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,5,4.5790000000000015,79963,0,5,0.5,170.00000000000003,False,-0.05656063266821455,10,9.282000000000002,63203,439,0,0.0,15073.737095669325,False,-0.1662655303330152,0.09999999999999999,316173,0.0,0.0,9,0,0,3,5,5.0,2,5,4,79.0,3.0,5,1,4,750,0.5760742360725999,89.0376828238368
102,4,0,0,0,10.0,20,10.0,1.8396334438635837,18,1.2777777777777777,34.336530969634,0,,34.00000000000001,9,34.0,13,3.0300000000000007,23429,1029,0,0.0,10290.0,False,-0.272333706835082,5,3.04,23425,1031,0,0.0,10310.0,False,-0.27218091066517264,0,0.9380000000000002,67471,8,67,1.0,2315.2646425163866,False,0.19356218927734728,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.574000000000002,79963,0,5,0.0,170.00000000000003,False,-0.05656063266821455,9,9.362000000000002,63099,439,0,0.0,15073.737095669325,False,-0.16749126606910486,0.16666666666666666,315491,0.0,0.0,7,0,0,1,6,6.0,3,4,3,62.0,0.0,4,0,3,200,0.5039657652378082,89.54164858907461
103,3,0,0,0,10.0,20,10.0,1.826766967206982,7,1.7142857142857142,34.336530969634,0,,34.0,10,34.0,2,3.0370000000000013,23343,1034,0,0.0,10340.0,False,-0.27388713456249364,5,3.085000000000001,23190,1046,0,0.0,10460.0,False,-0.2762554751960884,0,0.9380000000000002,67459,5,77,1.0,2653.046719497853,False,0.19629077653087754,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.574000000000001,79963,0,5,0.0,170.0,False,-0.05656063266821455,10,9.453000000000001,62979,439,0,0.0,15073.737095669325,False,-0.1689055765338237,0.16666666666666666,315038,0.0,0.0,7,0,0,1,5,5.0,2,3,3,45.0,0.0,3,0,3,200,0.42450422793626785,89.96615281701088
104,3,0,0,0,10.0,20,10.0,1.8135123627477236,1,1.0,34.511131812656345,5,37.0,34.0,17,34.0,0,3.0350000000000006,23243,1044,0,0.0,10440.0,False,-0.2751604359784048,1,3.0900000000000007,23072,1056,0,0.0,10560.0,False,-0.2779871651217276,0,0.9380000000000002,67643,0,78,0.6,2691.8682813871947,False,0.19982841685409486,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,0,4.574000000000001,80099,0,1,0.0,34.0,False,-0.05575919007154054,13,9.573,62615,444,0,0.0,15322.942524819417,False,-0.17172709391717209,0.09999999999999999,314776,0.0,0.0,8,0,0,2,4,4.0,1,3,3,47.0,0.0,3,0,3,521,0.42688441276550293,90.39303722977638
105,3,0,0,0,10.0,20,10.0,1.9105455358174126,5,3.0,34.511131812656345,0,,34.00000000000001,17,34.0,0,3.0350000000000015,23153,1053,0,0.0,10530.0,False,-0.2763064072527249,5,3.1390000000000007,22882,1067,0,0.0,10670.0,False,-0.28142507894468777,0,0.9380000000000002,67628,0,83,0.5,2864.4239404504765,False,0.20106805283961876,0,0.2,58104,0,0,0.0,0.0,False,0.010521922120384702,6,4.634000000000001,80076,0,0,0.0,0.0,False,-0.056230626893113485,10,9.660000000000002,62493,444,0,0.0,15322.942524819417,False,-0.17316497622296956,0.08333333333333333,314336,0.0,0.0,7,0,0,1,6,5.75,2,3,6,41.0,0.0,3,0,6,200,0.44235345907509327,90.83539068885148
