index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
64,3,0,0,0,10.0,20,10.0,34.73346007683771,32,34.65625,17.943497073003357,12,9.5,34.99999999999999,9,35.0,0,1.622,54170,0,12,0.8,416.80152092205253,False,0.3717024634982474,0,3.3680000000000008,49877,20,22,1.0,964.1361216904296,False,0.2703142562582352,9,6.347,18209.0,619,0,0.0,21500.01178756254,False,-0.49945543351860217,3,8.582,8415.0,1137,0,0.0,39491.94410736448,False,-0.5132491218791421,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,5.519000000000001,42301,1603,0,0.0,28763.42580802438,False,-0.2873146968087586,0.3,252834,0.0,0.0,15,0,0,5,7,7.0,19,24,7,26.0,3.0,2,1,7,1309,0.7627974189817905,105.69115144578973
65,7,0,0,0,10.0,20,10.0,34.50994967533843,14,31.0,18.049477782267527,10,19.8,34.99999999999999,9,35.0,0,1.622,54050,2,22,1.0,779.2188928574456,False,0.37324646082356844,0,3.3680000000000008,50231,18,18,1.0,801.1790941560918,False,0.27718864735459087,2,6.358000000000002,18171.0,619,0,0.0,21361.65884903449,False,-0.5013079349318599,8,8.659,7917.0,1151,0,0.0,39720.952076314534,False,-0.5198776935760562,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,5.600000000000001,41987,1613,0,0.0,29113.80766279752,False,-0.2890599764704559,0.3333333333333333,252218,0.0,0.0,13,0,0,5,7,7.0,22,27,9,66.0,15.0,5,2,9,634,0.9102291959570721,106.6013806417468
66,9,0,0,0,10.0,20,10.0,35.30049639973116,32,40.5,17.6276079774401,4,1.0,34.99999999999999,11,35.0,0,1.622,53960,1,32,1.0,1139.615884791397,False,0.37552173000014366,14,3.508000000000001,51067,19,10,1.0,543.0049639973116,False,0.29502062109322347,4,6.396000000000002,16759.0,651,0,0.0,22980.623156224985,False,-0.5117222093490192,0,8.651000000000002,7917.0,1151,0,0.0,40630.87135609057,False,-0.5120139023758485,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,11,5.701000000000001,41832,1617,0,0.0,28503.84209952064,False,-0.2948434499740951,0.3333333333333333,251397,0.0,0.0,12,0,0,7,7,6.875,23,30,9,97.0,15.0,7,2,9,856,0.9890258439700119,107.59040648571681
67,9,0,0,0,10.000000000000002,20,10.0,35.27296527465883,33,35.09090909090909,17.6276079774401,0,,34.99999999999999,10,35.0,0,1.622,54538,1,25,1.0,891.8241318664708,False,0.3869765675133878,6,3.5540000000000007,51297,19,10,1.0,542.7296527465883,False,0.3008189296060666,0,6.392000000000003,16081.0,668,0,0.0,23562.3408034721,False,-0.5184137861596051,0,8.651000000000002,7437.0,1167,0,0.0,41163.550475526856,False,-0.5157069356535575,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,5.790000000000001,41691,1617,0,0.0,28503.84209952064,False,-0.2966162766897136,0.3333333333333333,250906,0.0,0.0,12,0,0,7,8,7.375,23,30,8,114.0,18.0,7,2,8,878,1.0523053520009853,108.6427118377178
68,8,0,0,0,10.0,20,10.0,35.27296527465883,0,,17.929462318016334,13,21.307692307692307,34.99999999999999,9,35.0,0,1.622,54458,0,34,0.9,1199.2808193384003,False,0.3888363748876018,0,3.548000000000001,51177,21,20,1.0,915.4593054931765,False,0.30249299126571116,10,6.492000000000002,15943.0,668,0,0.0,23562.3408034721,False,-0.5207990596882542,3,8.681000000000001,7422.0,1167,0,0.0,41163.550475526856,False,-0.5159662045153672,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,5.870000000000003,41312,1630,0,0.0,29225.023578366625,False,-0.2968477407249313,0.31666666666666665,250174,0.0,0.0,11,0,0,6,7,7.0,22,28,6,83.0,6.0,6,2,6,200,0.8812579990481026,109.5239698367659
69,6,0,0,0,10.0,20,10.0,35.251644051606625,43,35.13953488372093,18.26021100797512,7,25.0,34.99999999999999,12,35.0,0,1.622,54803,1,31,1.0,1102.8009655998053,False,0.39632218759427645,10,3.648000000000001,51893,20,10,1.0,552.5164405160663,False,0.31597654618111726,0,6.482000000000003,14942.0,694,0,0.0,24464.640971815,False,-0.5303029904777894,7,8.748000000000003,6867.0,1184,0,0.0,41737.946557102245,False,-0.5205950517923926,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,12,5.981000000000002,40952,1637,0,0.0,29891.96542005527,False,-0.2971812971807324,0.3333333333333333,249319,0.0,0.0,14,0,0,6,10,9.76923076923077,17,23,9,32.0,16.0,3,3,9,1165,0.8742630399647169,110.39823287673062
70,9,0,0,0,10.0,20,10.0,35.39165279065651,13,38.0,18.118630681679225,9,16.0,34.99999999999999,10,35.0,0,1.622,55217,0,27,0.9,955.5746253477257,False,0.4049084910999133,0,3.638000000000001,51773,22,20,1.0,927.8330558131302,False,0.3176832360796752,2,6.502000000000003,14434.0,707,0,0.0,25021.89852299415,False,-0.5342675782301085,7,8.811000000000002,6755.0,1184,0,0.0,41903.716904137305,False,-0.5210982896539857,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,6.069000000000003,40683,1646,0,0.0,29823.266102044003,False,-0.30099538497973194,0.31666666666666665,248724,0.0,0.0,11,0,0,7,6,6.0,22,29,7,103.0,17.0,7,2,7,694,1.6325545840081759,112.0307874607388
71,7,0,0,0,10.0,20,10.0,35.62827740503795,9,41.666666666666664,18.702095197645903,25,21.72,34.99999999999999,9,35.0,0,1.622,55482,1,28,1.0,1007.5917673410626,False,0.41224922139269304,0,3.638000000000001,51683,21,30,1.0,1278.8483221511385,False,0.31984017761207706,9,6.590000000000002,13948.0,716,0,0.0,25509.84662200717,False,-0.5384508977442989,16,8.964000000000002,6555.0,1184,0,0.0,42183.88044756493,False,-0.5221339517106134,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,6.149000000000003,40029,1671,0,0.0,31251.201075266305,False,-0.30024139943127276,0.3333333333333333,247559,0.0,0.0,13,0,0,6,8,8.0,22,28,7,82.0,3.0,6,1,7,575,0.9074354619951919,112.93822292273398
72,7,0,0,0,10.0,20,10.0,35.38812906900385,35,33.91428571428571,18.381746044928654,17,15.764705882352942,34.99999999999999,13,35.0,0,1.622,56299,0,10,0.7,353.88129069003855,False,0.42461318884405874,0,3.638000000000001,51853,25,30,1.0,1311.6438720701155,False,0.324542086523095,8,6.661000000000003,13184.0,731,0,0.0,25868.722349441818,False,-0.5485548150597026,9,9.038,5872.0,1204,0,0.0,42607.30739908064,False,-0.530279946425714,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,13,6.270000000000001,39553,1688,0,0.0,31028.387323839568,False,-0.307627006539093,0.2833333333333333,246623,0.0,0.0,14,0,0,7,10,10.0,23,30,7,75.0,18.0,5,2,7,1387,0.931119094020687,113.86934201675467
73,7,0,0,0,10.0,20,10.0,35.13155528421362,28,33.07142857142857,18.6983268054193,8,24.25,34.99999999999999,11,35.0,7,1.6920000000000002,56570,1,10,1.0,361.3155528421362,False,0.43154296537651204,0,3.638000000000001,52115,24,29,1.0,1258.815103242195,False,0.33048476532101745,0,6.653000000000002,13058.0,734,0,0.0,25786.561578612796,False,-0.5514427311501789,8,9.109,5012.0,1229,0,0.0,43176.681444298534,False,-0.540223995814549,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,11,6.367000000000002,39198,1696,0,0.0,31712.362261991133,False,-0.30779061620193165,0.3333333333333333,245815,0.0,0.0,12,0,0,7,12,11.09090909090909,21,28,4,65.0,17.0,5,2,4,552,0.8757942189695314,114.7451362357242
74,4,0,0,0,10.0,20,10.0,35.71189333005413,21,42.0,18.617022126027976,3,15.0,34.99999999999999,10,35.0,0,1.6850000000000003,56510,0,17,0.7,607.1021866109203,False,0.4331294577429927,0,3.638000000000001,52857,28,18,1.0,922.8140799409744,False,0.3449639795164465,3,6.6830000000000025,12131.0,755,0,0.0,26962.47946419087,False,-0.5573029170841685,0,9.101,5012.0,1229,0,0.0,43889.91690263653,False,-0.5340600042983621,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,6.456,39019,1699,0,0.0,31630.32059212153,False,-0.3105569907704785,0.2833333333333333,245391,0.0,0.0,13,0,0,5,5,5.0,20,25,4,52.0,0.0,4,0,4,1082,0.805633804993704,115.55077004071791
75,4,0,0,0,10.0,20,10.0,35.4995781021824,19,33.0,18.73578001040964,6,21.166666666666668,34.99999999999999,10,35.0,0,1.6850000000000003,56370,4,27,1.0,998.4886087589248,False,0.4345343264732604,1,3.648000000000001,53399,24,10,1.0,594.995781021824,False,0.3545013720079436,1,6.690000000000002,12108.0,755,0,0.0,26802.18146714771,False,-0.5590858053137351,5,9.151000000000002,4355.0,1248,0,0.0,44303.47347152363,False,-0.5418419024153173,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,6.546000000000002,38760,1705,0,0.0,31944.50491774844,False,-0.31183830237540894,0.3333333333333333,244854,0.0,0.0,11,0,0,6,8,7.052631578947368,21,27,4,56.0,0.0,4,0,4,200,0.8311315469909459,116.38190158770885
76,4,0,0,0,10.0,20,10.0,35.578645875087446,22,36.36363636363637,18.89807409045673,8,21.25,34.99999999999999,9,35.0,0,1.6850000000000003,57070,4,15,1.0,573.6796881263117,False,0.446833989457487,0,3.647000000000001,53299,24,20,1.0,951.5729175017489,False,0.3564762116578179,2,6.709000000000002,11600.0,767,0,0.0,27288.82138619207,False,-0.5636606915029637,6,9.206000000000001,3993.0,1258,0,0.0,44757.93651086001,False,-0.5441713204488807,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,6.626000000000001,38478,1713,0,0.0,32372.40091695238,False,-0.3126939364488623,0.3333333333333333,244302,0.0,0.0,13,0,0,7,6,6.0,18,25,6,46.0,16.0,3,1,6,1000,0.8400870549958199,117.22198864270467
77,6,0,0,0,10.0,20,10.0,35.723678750691775,5,42.0,18.89807409045673,0,,34.99999999999999,10,35.0,0,1.6850000000000003,57170,5,20,1.0,764.4735750138354,False,0.4517629036023237,0,3.6470000000000007,53209,23,30,1.0,1301.7103625207533,False,0.3586220816098776,0,6.707000000000003,11390.0,772,0,0.0,27578.67999553405,False,-0.5647854118439716,0,9.200000000000003,3993.0,1258,0,0.0,44940.38786837025,False,-0.5425945219223036,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,6.717000000000002,38340,1713,0,0.0,32372.40091695238,False,-0.31442904344712713,0.3333333333333333,243964,0.0,0.0,13,0,0,6,5,5.0,24,30,6,95.0,0.0,6,0,6,410,0.894466757948976,118.11645540065365
78,6,0,0,0,10.0,20,10.0,35.77366322444441,44,36.0,18.451544619519208,4,6.0,34.99999999999999,12,35.0,8,1.7650000000000003,57868,6,10,1.0,417.73663224444414,False,0.4649968043821664,0,3.6470000000000007,53695,22,24,1.0,1078.5679173866658,False,0.3680670978153352,4,6.747000000000003,10494.0,792,0,0.0,28332.741273759973,False,-0.5737555848780573,0,9.200000000000003,3209.0,1282,0,0.0,45861.83625373774,False,-0.5481822119632034,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,12,6.827000000000002,38131,1717,0,0.0,31681.302111714478,False,-0.32140152568892244,0.3333333333333333,243259,0.0,0.0,14,0,0,4,9,8.5,22,26,8,79.0,18.0,5,1,8,1256,1.0089240499655716,119.12537945061922
79,8,0,0,0,10.0,20,10.0,35.7743647962211,45,35.77777777777778,18.715208467578872,12,21.0,34.99999999999999,6,35.0,16,1.9170000000000003,58108,10,10,1.0,457.743647962211,False,0.4715554277925764,0,3.647000000000001,54395,18,15,1.0,716.6154719433165,False,0.3811595423144478,4,6.783000000000001,9312.0,821,0,0.0,29370.753497697522,False,-0.5852151629271668,8,9.280000000000001,2673.0,1298,0,0.0,46435.12550549499,False,-0.5524922175655087,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,6,6.875000000000002,37815,1729,0,0.0,32358.59544044387,False,-0.32111678376264324,0.3333333333333333,242165,0.0,0.0,12,0,0,8,8,7.375,18,26,8,80.0,29.0,6,2,8,960,1.0222111230250448,120.14759057364427
80,8,0,0,0,10.0,20,10.0,35.82295348801333,20,36.4,19.221907853722424,14,23.0,34.99999999999999,8,35.0,10,2.001000000000001,58457,12,10,1.0,478.2295348801333,False,0.48061737929622034,0,3.647000000000001,54315,16,25,1.0,1055.5738372003334,False,0.38341666671543956,3,6.809000000000002,8851.0,832,0,0.0,29804.697302027093,False,-0.5894330887388549,11,9.382000000000001,2308.0,1307,0,0.0,46820.60020883343,False,-0.5554697069498451,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,8,6.9490000000000025,37394,1743,0,0.0,33503.78538903819,False,-0.319210743901739,0.3333333333333333,241187,0.0,0.0,13,0,0,4,9,8.09090909090909,19,23,6,81.0,28.0,6,2,6,200,0.9085245509631932,121.05611512460746
81,6,0,0,0,10.0,20,10.0,35.83371529238845,15,36.0,19.480901030275877,5,25.0,35.0,10,35.0,0,1.9910000000000003,58327,15,20,1.0,866.6743058477689,False,0.48223739759664724,0,3.6470000000000007,54785,13,20,1.0,846.6743058477689,False,0.3926377204783666,0,6.806000000000003,8599.0,838,0,0.0,30028.65341502152,False,-0.591853310733545,5,9.421000000000001,1995.0,1316,0,0.0,47157.16932478319,False,-0.5579710541458544,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,7.041000000000002,37132,1748,0,0.0,34052.61500092223,False,-0.31905464957802804,0.3333333333333333,240700,0.0,0.0,12,0,0,10,7,7.0,14,24,8,69.0,16.0,5,1,8,740,0.8731430500047281,121.92925817461219
82,8,0,0,0,10.0,20,10.0,35.79491638223557,36,35.55555555555556,19.66103558842047,15,20.866666666666667,35.0,13,35.0,5,2.041000000000001,59030,15,10,1.0,507.9491638223557,False,0.495446222079842,0,3.6470000000000007,55037,13,19,1.0,810.1034112624758,False,0.3985332014638458,0,6.806000000000002,7959.0,854,0,0.0,30568.858590429176,False,-0.5982468361383703,15,9.566,1148.0,1336,0,0.0,47822.00828666672,False,-0.5668653678448992,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,13,7.161000000000001,36612,1763,0,0.0,34662.405742385294,False,-0.3217592115171795,0.3333333333333333,239648,0.0,0.0,12,0,0,8,9,8.555555555555555,21,29,6,112.0,13.0,7,1,6,1192,0.9636188230360858,122.89287699764827
83,6,0,0,0,10.0,20,10.0,35.578116150711665,11,31.0,18.914903206897325,6,6.0,35.0,12,35.0,1,2.0460000000000007,59236,16,10,1.0,515.7811615071166,False,0.5007413813473641,0,3.647000000000001,54947,12,29,1.0,1151.7653683706383,False,0.4005721737554,6,6.866000000000001,7803.0,854,0,0.0,30383.71119270776,False,-0.6025433308036664,0,9.551000000000002,807.0,1347,0,0.0,47923.72245500861,False,-0.5718803694148422,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,12,7.2680000000000025,36392,1769,0,0.0,33460.46377300137,False,-0.3320814760165378,0.3333333333333333,239047,0.0,0.0,11,0,0,8,10,9.09090909090909,20,28,8,69.0,17.0,5,1,8,200,0.853261707990896,123.74613870563917
84,8,0,0,0,10.0,20,10.0,35.53932187947038,38,35.31578947368421,18.821681046649147,10,17.9,35.0,11,35.0,18,2.2250000000000005,59676,17,10,1.0,525.3932187947038,False,0.5119616731679578,0,3.647000000000001,55167,11,29,1.0,1140.640334504641,False,0.40598138806983125,5,6.910000000000003,7214.0,866,0,0.0,30777.052747621346,False,-0.6093245808692305,5,9.601000000000003,-109.0,1373,0,0.0,48795.48894051283,False,-0.5801789910940038,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,11,7.366000000000003,36048,1779,0,0.0,33483.77058198883,False,-0.3362601492318454,0.3333333333333333,237858,0.0,0.0,11,0,0,8,12,11.225378787878789,21,29,10,80.0,23.0,6,2,10,510,0.986636036017444,124.73277474165661
85,10,0,0,0,10.0,20,10.0,35.44422510052644,36,34.833333333333336,18.821681046649147,0,,35.0,16,35.0,5,2.2570000000000006,60006,11,10,1.0,464.4422510052644,False,0.5195172193199968,0,3.6470000000000007,55766,17,18,1.0,807.9960518094758,False,0.41689574517329003,0,6.905000000000003,6279.0,892,0,0.0,31616.248789669582,False,-0.6182330931667999,0,9.596000000000002,-2029.0,1383,0,0.0,49019.363314028065,False,-0.6114306169386564,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,16,7.515000000000002,35748,1779,0,0.0,33483.77058198883,False,-0.3400321209672038,0.3333333333333333,235632,0.0,0.0,11,0,0,13,11,39.481518817204304,17,30,9,121.0,26.0,8,2,9,640,1.0517158330185339,125.78449057467515
86,9,0,0,0,10.0,20,10.0,35.64010419482813,42,36.76190476190476,19.034834607304933,32,19.6875,35.00000000000001,11,35.0,7,2.3220000000000005,60271,8,10,1.0,436.4010419482813,False,0.5258482082832818,7,3.7170000000000005,56495,20,10,1.0,556.4010419482813,False,0.4321116091358913,16,7.065000000000001,4912.0,917,0,0.0,32681.9755466574,False,-0.6326508033302446,16,9.756000000000002,-6123.0,1400,0,0.0,49896.145872759385,False,-0.6746163177533542,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,11,7.609000000000003,34959,1811,0,0.0,34472.08547382923,False,-0.34373924690177005,0.3333333333333333,230376,0.0,0.0,13,0,0,4,14,18.24630467571644,14,18,11,87.0,31.0,6,3,11,701,0.934370377974119,126.71886095264927
87,11,0,0,0,10.0,20,10.0,35.66110027434884,1,41.0,19.034834607304933,0,,35.00000000000001,9,35.0,0,2.3150000000000004,60222,7,19,1.0,747.560905212628,False,0.528536701374929,0,3.710000000000001,56385,21,20,1.0,923.2220054869767,False,0.43396339839930104,0,7.049000000000002,4871.0,918,0,0.0,32736.890051852235,False,-0.6328848841772341,0,9.740000000000002,-6612.0,1400,0,0.0,49925.540384088374,False,-0.682814446598493,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,7.688000000000002,34844,1811,0,0.0,34472.08547382923,False,-0.3451851694003241,0.3333333333333333,229572,0.0,0.0,12,0,0,5,5,5.0,13,18,9,133.0,9.0,9,2,9,241,0.9460867939633317,127.6649477466126
88,9,0,0,0,10.0,20,10.0,35.779714687299496,42,36.42857142857143,19.489344795881767,16,22.8125,35.00000000000001,10,35.0,12,2.4350000000000005,60990,8,10,1.0,437.797146872995,False,0.544002688329251,0,3.710000000000001,56647,20,19,1.0,879.8145790586905,False,0.4400249045109942,7,7.1190000000000015,3623.0,949,0,0.0,33954.94923824722,False,-0.6439292261840185,9,9.830000000000002,-16528.0,1411,0,0.0,50485.17742377959,False,-0.8493719002352468,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,7.779000000000003,34342,1827,0,0.0,35607.03294207599,False,-0.3443619524852517,0.3333333333333333,218936,0.0,0.0,13,0,0,7,9,29.03409090909091,10,17,7,105.0,22.0,7,2,7,770,0.9120337669737637,128.57698151358636
89,7,0,0,0,10.0,20,10.0,35.59196377498408,10,31.0,19.73858034559246,7,24.0,35.00000000000001,10,35.0,0,2.4230000000000005,60910,6,20,1.0,771.8392754996817,False,0.5461978063655586,0,3.710000000000001,56837,22,19,1.0,896.2473117246975,False,0.4450249389769278,0,7.112000000000002,3623.0,949,0,0.0,33776.77362245989,False,-0.6454690724875992,7,9.891000000000002,-39994.0,1421,0,0.0,50576.18052425238,False,-1.2541856319743119,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,7.869000000000002,34035,1834,0,0.0,36200.55635381657,False,-0.34449068100550345,0.3333333333333333,195273,0.0,0.0,14,0,0,0,8,65.58064516129032,5,5,5,59.0,13.0,5,2,5,200,0.7479927830281667,129.32497429661453
90,5,0,0,1,10.0,20,10.0,35.59196377498408,0,,19.203423016063695,5,7.0,35.00000000000001,8,35.0,0,2.423000000000001,60840,3,30,1.0,1097.7589132495225,False,0.5485427302833983,0,3.710000000000001,56707,25,29,1.0,1282.1669494745383,False,0.4466131088650524,5,7.162000000000002,3508.0,949,0,0.0,33776.77362245989,False,-0.6474568004281402,0,9.884000000000002,-63915.91666666667,1421,0,0.0,50576.18052425238,True,-1.6676661724058506,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,8,7.939000000000003,33903,1839,0,0.0,35315.09492654113,False,-0.35171690769644975,0.3333333333333333,234820,0.0,0.125,10,0,0,0,9,148.33225806451614,3,3,6,40.0,15.0,3,2,6,200,0.6201379409758374,129.94511223759037
91,6,0,0,0,10.0,20,10.0,36.042023334342296,21,40.95238095238095,19.03380217274584,5,15.4,35.00000000000001,12,35.0,0,2.423000000000001,61170,2,30,1.0,1101.260700030269,False,0.5569111911312246,0,3.710000000000001,57037,26,28,1.0,1269.1766533615842,False,0.4547735622097418,5,7.207000000000003,2569.0,970,0,0.0,34960.76263431203,False,-0.6534546483941575,0,9.884,-63915.91666666667,1421,0,0.0,51215.7151581004,True,-1.662139125185662,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,12,8.051000000000002,33638,1844,0,0.0,35098.33120654333,False,-0.35641152710448787,0.3333333333333333,234276,0.0,0.125,12,0,0,0,10,10.0,4,4,4,54.0,18.0,4,2,4,1060,0.7402792550274171,130.68539149261778
92,4,0,0,0,10.0,20,10.0,36.24233616465786,12,40.0,19.03380217274584,0,,35.00000000000001,10,35.0,0,2.423000000000001,61390,2,32,1.0,1179.7547572690514,False,0.5634507322512051,0,3.710000000000001,57097,26,34,1.0,1492.2394295983672,False,0.45910046451578296,0,7.202000000000002,2089.0,982,0,0.0,35589.974113694014,False,-0.6563134205021691,0,9.884000000000002,-63915.91666666667,1421,0,0.0,51500.35968997882,True,-1.6596791430589795,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,8.139000000000003,33500,1844,0,0.0,35098.33120654333,False,-0.3581466341027527,0.3333333333333333,233938,0.0,0.125,10,0,0,0,8,629.4047453703704,4,4,3,52.0,0.0,4,0,3,680,0.6752864050213248,131.3606778976391
93,3,0,0,0,10.0,20,10.0,36.39979497282373,6,42.0,18.80373246035852,4,13.0,35.00000000000001,13,35.0,0,2.4230000000000005,61322,3,41,1.0,1522.3915938857729,False,0.5660569532311602,0,3.710000000000001,57217,25,39,1.0,1669.5920039401253,False,0.46436435188986863,4,7.2420000000000035,1769.0,988,0,0.0,35962.997433149845,False,-0.6586207118386498,0,9.884000000000002,-63915.91666666667,1421,0,0.0,51724.108656382516,True,-1.6577454383972936,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,13,8.259000000000002,33238,1848,0,0.0,34749.29758674255,False,-0.3636350643325964,0.3333333333333333,233408,0.0,0.125,15,0,0,0,9,421.36075268817206,3,3,3,38.0,0.0,3,0,3,452,0.695597465033643,132.05627536267275
94,3,0,0,0,10.0,20,10.0,37.28897094032663,43,41.372093023255815,18.80373246035852,0,,35.00000000000001,15,35.0,0,2.423000000000001,62560,2,19,1.0,728.490447866206,False,0.5872725379999774,0,3.710000000000001,57558,26,38,1.0,1676.980895732412,False,0.47305931558828057,0,7.238000000000002,-22.0,1031,0,0.0,38444.92903947675,False,-0.6681278278499978,0,9.884000000000002,-63915.91666666667,1421,0,0.0,52987.62770620414,True,-1.6468257335332228,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,15,8.396000000000003,32972,1848,0,0.0,34749.29758674255,False,-0.36697954593794757,0.3333333333333333,232930,0.0,0.125,15,0,0,0,9,8.24390243902439,3,3,3,39.0,0.0,3,0,3,1938,0.6807159070158377,132.7369912696886
95,3,0,0,0,10.0,20,10.0,37.16871584252051,12,35.0,18.32397178026217,4,7.0,35.00000000000001,10,35.0,0,2.423000000000001,62870,3,17,1.0,661.8681693228488,False,0.5942520516777595,0,3.710000000000001,57468,25,48,1.0,2034.0983604409846,False,0.47529322150746645,4,7.278000000000001,-1067.0,1043,0,0.0,38766.97062374889,False,-0.6834070467224189,0,9.884,-63915.91666666667,1421,0,0.0,52816.74521222165,True,-1.648302550523824,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,10,8.481000000000002,32809,1852,0,0.0,33935.99573704554,False,-0.37414190322977886,0.3333333333333333,231942,0.0,0.125,11,0,0,0,8,133.38008870214753,3,3,3,38.0,0.0,3,0,3,200,0.6476622130139731,133.38465348270256
96,3,0,0,0,10.0,20,10.0,37.51759165575945,16,42.0,17.505139941968796,5,3.0,35.00000000000001,9,35.0,0,2.423000000000001,63452,2,11,1.0,432.693508213354,False,0.6060425990491809,0,3.710000000000001,57358,26,58,1.0,2436.0203160340484,False,0.4775877243906118,5,7.3240000000000025,-4148.0,1059,0,0.0,39731.12956344926,False,-0.7283283245748053,0,9.884000000000002,-63915.91666666667,1421,0,0.0,53312.49774283418,True,-1.644018110712118,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,9,8.561000000000002,32675,1857,0,0.0,32507.044872236056,False,-0.3848099877270346,0.3333333333333333,229199,0.0,0.125,13,0,0,0,10,496.7904389880953,3,3,3,35.0,0.0,3,0,3,200,0.6457011880120263,134.0303546707146
97,3,0,0,1,10.0,20,10.0,37.71924013880815,15,40.4,17.505139941968796,0,,35.00000000000001,11,35.0,1,2.4330000000000003,63807,2,10,1.0,397.1924013880815,False,0.6145497616399879,0,3.710000000000001,57384,26,65,1.0,2711.75060902253,False,0.4817212447219249,0,7.319000000000003,-66177.5,1074,0,0.0,40510.463909079954,True,-1.7937476111910815,0,9.884,-63915.91666666667,1421,0,0.0,53599.04023724639,True,-1.6415417258325724,0,0.2,79862,0,0,0.0,0.0,False,0.004124022430658587,11,8.662,32513,1857,0,0.0,32507.044872236056,False,-0.3868468524641282,0.3333333333333333,233566,0.0,0.25,11,0,0,0,13,1207.9741257440478,3,3,0,44.0,0.0,3,0,0,200,0.6412010199856013,134.6715556907002
