index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
32,13,0,0,0,10.000000000000002,20,10.0,21.57823719678491,13,17.846153846153847,14.099166920380599,11,6.2727272727272725,41.99999999999999,11,42.0,0,0.794,31521,13,13,1.0,410.5170835582039,False,0.22268608531598202,6,1.2680000000000002,20861,322,0,0.0,3220.0000000000005,False,-0.13399876676429784,0,0.7400000000000002,39252,18,30,1.0,811.3832771535464,False,0.0274811938382977,11,6.0340000000000025,9383.0,220,0,0.0,4747.2121832926805,False,-0.6954010391572832,0,0.2,56556,0,6,0.0,251.99999999999994,False,0.001484151383441111,0,0.21800000000000003,54945,620,18,1.0,9497.483490635972,False,0.054697016596310606,0.5,212518,0.0,0.0,14,0,0,10,4,4.0,19,29,13,53.0,41.0,7,6,13,879,1.0528009394183755,45.883539714850485
33,13,0,0,0,10.000000000000002,20,10.0,22.398035713654142,25,27.16,14.099166920380599,0,,41.99999999999999,9,42.0,11,0.9040000000000001,31840,14,10,1.0,363.98035713654144,False,0.23408317321443928,1,1.2720000000000002,20755,331,0,0.0,3310.0000000000005,False,-0.13634962232156622,0,0.7400000000000002,39026,18,40,1.0,967.1313196609985,False,0.023643434977601872,0,6.023000000000002,8930.0,235,0,0.0,5263.538392708723,False,-0.7004490194482897,0,0.2,56556,0,6,0.0,251.99999999999994,False,0.001484151383441111,0,0.21800000000000003,55323,610,19,1.0,9398.491821432166,False,0.06050118220990287,0.5,212430,0.0,0.0,15,0,0,9,3,2.642857142857143,17,26,13,98.0,47.0,6,7,13,786,0.7387260645627975,46.62226577941328
34,13,0,0,0,10.000000000000002,20,10.0,22.587045225756246,12,25.0,13.96215267417302,4,5.0,41.99999999999999,8,42.0,2,0.913,32038,10,10,1.0,325.8704522575625,False,0.2409794676325259,0,1.271,20615,345,0,0.0,3450.0000000000005,False,-0.13904732542007092,0,0.7400000000000002,38740,20,49,1.0,1135.886385549603,False,0.018419649008337462,3,6.053000000000002,8840.0,235,0,0.0,5307.955628052718,False,-0.7022054093834661,0,0.2,56556,0,6,0.0,251.99999999999994,False,0.001484151383441111,0,0.21800000000000003,55639,604,21,1.0,9315.140215200503,False,0.06534807073748633,0.5,212428,0.0,0.0,12,0,0,7,2,1.1666666666666667,19,26,19,62.0,39.0,6,7,19,550,0.7122536608949304,47.33451944030821
35,19,0,0,0,10.0,20,10.0,23.375523849401553,42,26.166666666666668,13.879505728933244,2,4.0,41.99999999999999,0,,25,1.161,32375,10,10,1.0,333.75523849401554,False,0.2541189154943351,7,1.341,20380,355,0,0.0,3550.0,False,-0.1461769693232619,0,0.74,38489,26,59,1.0,1426.654458091502,False,0.015683271473061467,2,6.070000000000001,7936.0,261,0,0.0,6101.011724693805,False,-0.7153533729992771,0,0.2,56556,0,6,0.0,251.99999999999994,False,0.001484151383441111,0,0.21800000000000003,55631,596,31,1.0,9574.185414444213,False,0.06749518900353563,0.5,211367,0.0,0.0,10,0,0,9,5,4.9375,21,30,20,159.0,55.0,12,7,20,434,0.9842795487493277,48.31879898905754
36,20,0,0,0,10.0,20,10.0,23.94048534031696,16,30.0,14.175889717079844,21,17.238095238095237,41.99999999999999,6,42.0,4,1.1760000000000002,32687,8,10,1.0,319.4048534031696,False,0.26586644160249684,2,1.354,20222,367,0,0.0,3670.0,False,-0.1499537536611685,0,0.7400000000000002,38690,18,64,1.0,1338.1856780188155,False,0.019744872373744202,16,6.228000000000002,6988.0,275,0,0.0,6583.633468587164,False,-0.7336628045108796,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,55269,607,41,1.0,10326.765058267465,False,0.06774766827686021,0.5,210664,0.0,0.0,12,0,0,12,5,4.285714285714286,18,30,13,161.0,37.0,13,7,13,657,1.2317396895959973,49.55053867865354
37,13,0,0,0,10.0,20,10.0,23.409602177745167,4,1.0,13.976541036856501,13,10.692307692307692,41.99999999999999,0,,0,1.1720000000000002,32567,10,20,1.0,568.1920435549034,False,0.26603576467463574,4,1.3920000000000001,20062,375,0,0.0,3750.0,False,-0.1545783875443194,0,0.7400000000000002,38816,12,64,1.0,1175.413852491758,False,0.02090076757897978,3,6.242000000000002,6901.0,275,0,0.0,6437.640598879921,False,-0.7378081120439423,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,55130,610,51,1.0,10667.690032482466,False,0.06830356225027799,0.5,210284,0.0,0.0,11,0,0,9,2,2.0,13,22,16,60.0,34.0,6,7,16,330,1.011208575218916,50.561747253872454
38,16,0,0,0,10.0,20,10.0,23.409602177745167,0,,14.62162972525227,5,41.0,41.99999999999999,0,,0,1.1720000000000004,32457,11,30,1.0,812.288065332355,False,0.2665000783361406,0,1.3880000000000001,19972,384,0,0.0,3840.0,False,-0.156312625250501,0,0.7400000000000002,39021,2,69,1.0,1055.711655397897,False,0.024661394090187055,0,6.2390000000000025,6901.0,275,0,0.0,6437.640598879921,False,-0.7378081120439423,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,54925,605,61,1.0,11408.085983777622,False,0.07122235753717113,0.5,210084,0.0,0.0,11,0,0,16,0,0.0,14,30,15,117.0,29.0,12,4,15,405,1.2699253857135773,51.83167263958603
39,15,0,0,0,10.0,20,10.0,23.485150048813257,17,24.176470588235293,16.790048187638096,37,27.83783783783784,41.99999999999999,0,,0,1.1720000000000002,32730,14,27,1.0,774.0990513179579,False,0.2762852445529127,4,1.428,19826,391,0,0.0,3910.0,False,-0.1605904115924156,0,0.74,39676,0,58,0.6,973.8227948830096,False,0.04057080595490586,20,6.439000000000003,6082.0,288,0,0.0,6763.723214058218,False,-0.754803181412309,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,53895,632,71,1.0,13593.310454587276,False,0.07232861986808083,0.43333333333333335,209017,0.0,0.0,9,0,0,11,3,3.0,20,31,13,166.0,21.0,12,3,13,1266,1.0716122314333916,52.90328487101942
40,13,0,0,0,9.999999999999998,20,10.0,23.69441668324349,18,25.5,16.227026371086662,10,4.8,41.99999999999999,0,,0,1.1720000000000002,33099,13,19,1.0,580.1939169816262,False,0.28676957601706554,0,1.4240000000000002,19716,402,0,0.0,4019.999999999999,False,-0.16271003545552642,0,0.7400000000000002,39383,3,68,1.0,1174.5210432836234,False,0.035579462695074976,10,6.519000000000002,5614.0,293,0,0.0,6942.464088190342,False,-0.7646129998679905,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,53847,632,81,1.0,13657.48066652677,False,0.07204742805864843,0.5,208467,0.0,0.0,14,0,0,8,2,2.0,18,26,8,126.0,9.0,10,3,8,659,0.9111777059733868,53.81446257699281
41,8,0,0,0,9.999999999999998,20,10.0,22.682728139482755,29,17.24137931034483,16.24017264915024,2,17.5,41.99999999999999,0,,0,1.1720000000000002,33434,13,13,1.0,424.8754658132758,False,0.29668713322439655,13,1.5540000000000003,19408,412,0,0.0,4119.999999999999,False,-0.17265299830430092,0,0.7400000000000002,39240,9,78,1.0,1470.8780198890634,False,0.03571363085070161,2,6.529000000000001,5226.0,306,0,0.0,6940.914810681723,False,-0.7746856645505904,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,53812,624,91,1.0,13955.867733069748,False,0.07406505294418313,0.5,207928,0.0,0.0,13,0,0,8,3,3.0,15,23,13,36.0,12.0,4,4,13,635,0.6029821364209056,54.417444713413715
42,13,0,0,0,9.999999999999998,20,10.0,23.686424192194334,29,29.448275862068964,15.792143400231827,14,10.214285714285714,41.99999999999999,0,,15,1.3220000000000003,33886,11,10,1.0,346.86424192194335,False,0.31260336522895676,1,1.5510000000000002,19274,424,0,0.0,4239.999999999999,False,-0.17550485586557732,0,0.7400000000000002,38961,11,87,1.0,1634.4671419343067,False,0.030604284554943476,13,6.657000000000002,4301.0,323,0,0.0,7650.71501407877,False,-0.7894562399399077,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,53669,628,101,1.0,14159.466055345587,False,0.0733370972061344,0.5,206899,0.0,0.0,12,0,0,10,5,4.882352941176471,17,27,14,110.0,24.0,8,5,14,500,0.8564488589763641,55.27389357239008
43,14,0,0,0,9.999999999999998,20,10.0,23.944142785798693,24,25.833333333333332,15.666263283036612,2,5.0,41.99999999999999,0,,7,1.377,34227,10,10,1.0,339.4414278579869,False,0.32560200069095874,7,1.6200000000000003,19054,435,0,0.0,4349.999999999999,False,-0.1818637274549098,0,0.74,38959,3,97,1.0,1591.4599668119474,False,0.0299953359951803,2,6.664000000000002,3629.0,345,0,0.0,8260.729261100549,False,-0.7989645664028221,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,53659,620,111,1.0,14375.0832354827,False,0.07506522523307095,0.5,206336,0.0,0.0,9,0,0,10,4,3.411764705882353,18,28,9,122.0,25.0,10,4,9,200,1.1064717769622803,56.38036534935236
44,9,0,0,0,9.999999999999998,20,10.0,23.944142785798693,0,,15.568179246328759,2,8.0,41.99999999999999,0,,0,1.37,34117,11,20,1.0,588.8828557159738,False,0.3261693166277935,0,1.613,18964,444,0,0.0,4439.999999999999,False,-0.18359796516109142,0,0.7400000000000002,38959,0,100,0.3,1556.817924632876,False,0.029546570000685026,2,6.682000000000002,3581.0,345,0,0.0,8260.729261100549,False,-0.8002081863732862,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,53643,612,121,1.0,14609.725698753198,False,0.07685541625811161,0.3833333333333333,206072,0.0,0.0,8,0,0,11,1,1.0,13,24,11,42.0,9.0,6,3,11,200,0.8521761940792203,57.23254154343158
45,11,0,0,0,10.0,20,10.0,23.548483530913895,4,5.75,17.05533456469153,14,32.0,41.99999999999999,0,,0,1.37,34024,12,29,1.0,802.906022396503,False,0.32670930365339346,3,1.643,18817,453,0,0.0,4530.0,False,-0.1875289039617697,0,0.7400000000000002,39401,0,89,0.3,1517.9247762575462,False,0.04049440081168924,0,6.6800000000000015,3564.0,346,0,0.0,8147.775301696208,False,-0.802111883025932,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,53195,616,131,1.0,16008.086091849982,False,0.08129338573668665,0.3833333333333333,205809,0.0,0.0,12,0,0,12,1,1.0,13,25,10,78.0,12.0,7,4,10,665,0.9523904854431748,58.184932028874755
46,10,0,0,0,10.0,20,10.0,23.701231403440886,11,26.0,16.31691092436048,12,7.75,41.99999999999999,0,,0,1.37,34200,13,28,1.0,793.6344792963448,False,0.33331344379713945,0,1.64,18727,462,0,0.0,4620.0,False,-0.18926314166795127,0,0.7400000000000002,39180,1,94,1.0,1557.4908582933263,False,0.035281121049477004,7,6.750000000000002,3368.0,346,0,0.0,8200.626065590546,False,-0.8065053493070634,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,53102,618,141,1.0,16005.850951254775,False,0.0796304723775997,0.5,205385,0.0,0.0,12,0,0,8,1,1.0,17,25,7,55.0,15.0,5,5,7,551,0.9401942305266857,59.12512625940144
47,7,0,0,0,10.0,20,10.0,22.853857401666847,23,17.0,17.359142714221846,6,41.0,41.99999999999999,0,,0,1.37,34478,12,24,1.0,668.4925776400044,False,0.34161578113226465,9,1.7300000000000002,18436,473,0,0.0,4730.0,False,-0.19835825497148143,0,0.74,39103,12,98,1.0,1975.442274813743,False,0.038700446599654686,0,6.743000000000001,3300.0,348,0,0.0,7953.142375780063,False,-0.811473140713267,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,52856,614,151,1.0,17000.513626532214,False,0.08407111228782131,0.5,204981,0.0,0.0,12,0,0,8,2,2.0,15,23,8,34.0,25.0,3,4,8,814,0.7263176012784243,59.851443860679865
48,8,0,0,0,10.0,20,10.0,23.632437709707652,23,29.17391304347826,17.020222237139976,17,14.470588235294118,41.99999999999999,0,,0,1.37,35009,16,11,1.0,419.95681480678417,False,0.35729067394031866,0,1.7210000000000005,18376,479,0,0.0,4790.0,False,-0.19951441344226917,0,0.7400000000000002,38984,13,96,1.0,1941.163024991637,False,0.03517323917651157,5,6.793000000000001,2834.0,360,0,0.0,8507.677575494754,False,-0.8163629611693298,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,52610,621,161,1.0,17331.558009263925,False,0.08264919263281324,0.5,204621,0.0,0.0,12,0,0,9,1,1.0,13,22,8,64.0,22.0,5,3,8,1027,0.722334492020309,60.573778352700174
49,8,0,0,0,10.0,20,10.0,24.159123841736605,22,28.181818181818183,17.905745092540144,5,41.0,41.99999999999999,0,,11,1.4800000000000002,35313,12,10,1.0,361.59123841736607,False,0.367881748851884,0,1.7210000000000005,18236,493,0,0.0,4930.0,False,-0.20221211654077387,0,0.7400000000000002,38773,19,101,1.0,2267.50360733955,False,0.03393403123739599,0,6.788000000000001,2630.0,366,0,0.0,8842.239326075598,False,-0.8173143077690546,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,52405,616,171,1.0,18211.938977004727,False,0.08680464837100893,0.5,204165,0.0,0.0,11,0,0,9,2,1.5454545454545454,14,23,11,56.0,26.0,5,3,11,609,0.766003793105483,61.33978214580566
50,11,0,0,0,10.0,20,10.0,24.757329015904585,26,28.692307692307693,17.14918682024919,8,5.625,41.99999999999999,0,,16,1.6290000000000002,35609,12,10,1.0,367.5732901590459,False,0.37940444909355353,0,1.721,18136,503,0,0.0,5030.0,False,-0.20413904732542007,0,0.7400000000000002,38461,21,111,1.0,2423.4636463816564,False,0.027870866212162303,8,6.868000000000001,1971.0,380,0,0.0,9407.785026043743,False,-0.8270618827105249,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,52360,614,181,1.0,18131.600707633002,False,0.0852998401677886,0.5,203345,0.0,0.0,9,0,0,16,4,3.166666666666667,12,28,13,153.0,16.0,10,1,13,200,0.977154384367168,62.316936530172825
51,13,0,0,0,10.000000000000002,20,10.0,24.513067297478795,24,22.708333333333332,16.76283610594335,12,13.0,41.99999999999999,0,,6,1.6730000000000003,35931,10,10,1.0,345.13067297478796,False,0.39138142964727124,8,1.8010000000000002,17855,515,0,0.0,5150.000000000001,False,-0.21265608139355635,0,0.74,38600,19,109,1.0,2292.8974141999224,False,0.029780778482782606,0,6.860000000000001,1443.0,396,0,0.0,9707.174649801604,False,-0.8368632970204731,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,52204,616,191,1.0,18347.907041261104,False,0.08445445988604812,0.5,202841,0.0,0.0,8,0,0,15,3,2.375,16,31,15,146.0,7.0,12,1,15,356,1.2437407644465566,63.56067729461938
52,15,0,0,0,10.000000000000002,20,10.0,24.25636342815935,2,1.0,21.184385654145853,28,39.5,41.99999999999999,0,,0,1.6670000000000005,35861,7,20,1.0,555.127268563187,False,0.39273021559586835,2,1.8130000000000002,17685,528,0,0.0,5280.000000000001,False,-0.2167026360413134,0,0.7400000000000002,39704,11,91,1.0,2194.5990922370256,False,0.05711064450912021,0,6.860000000000001,1443.0,396,0,0.0,9605.519917551102,False,-0.8381801705112949,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,51098,634,201,1.0,21872.900504728466,False,0.09605375194113272,0.5,202599,0.0,0.0,13,0,0,16,1,1.0,18,34,14,164.0,10.0,14,1,14,1306,1.2766911387443542,64.83736843336374
53,14,0,0,0,10.000000000000002,20,10.0,24.00158338928848,4,13.5,21.920547941710307,5,41.0,41.99999999999999,0,,0,1.6670000000000005,35805,8,26,1.0,704.0411681215005,False,0.393441520890271,0,1.8110000000000002,17595,537,0,0.0,5370.000000000001,False,-0.218436873747495,0,0.7400000000000002,39891,3,96,1.0,2176.377352572055,False,0.06171952940088687,0,6.860000000000001,1407.0,398,0,0.0,9552.630188936815,False,-0.8397980388509881,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,50893,629,211,1.0,22650.02465533578,False,0.09929701275076669,0.5,202399,0.0,0.0,10,0,0,16,0,0.0,14,30,12,132.0,11.0,13,1,12,459,2.354084269143641,67.19145270250738
54,12,0,0,0,10.000000000000002,20,10.0,24.074644658680437,12,25.0,21.343475548453696,23,18.304347826086957,41.99999999999999,0,,0,1.6670000000000005,36015,7,24,1.0,647.7914718083305,False,0.40045073747125665,0,1.811,17485,548,0,0.0,5480.000000000001,False,-0.22055649761060583,0,0.7400000000000002,39942,5,93,1.0,2105.316449299596,False,0.06212032605253776,10,6.960000000000002,1157.0,398,0,0.0,9581.708574154814,False,-0.845898533899593,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,50472,642,221,1.0,22984.511302107272,False,0.094813520814404,0.5,201879,0.0,0.0,12,0,0,14,1,1.0,15,29,15,93.0,32.0,10,2,15,851,1.4074947265908122,68.59894742909819
55,15,0,0,0,10.000000000000002,20,10.0,24.658364090554812,18,29.444444444444443,20.588423338765242,5,1.0,41.99999999999999,0,,0,1.6670000000000005,36435,8,16,1.0,474.533825448877,False,0.41329840113783095,0,1.8110000000000004,17395,557,0,0.0,5570.000000000001,False,-0.22229073531678742,0,0.74,39924,0,100,0.7,2058.842333876524,False,0.06105192545892851,5,7.000000000000002,490.0,414,0,0.0,10208.562733489693,False,-0.8550591660816942,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,50467,637,231,1.0,22816.82566679346,False,0.09324380425804324,0.45,201519,0.0,0.0,12,0,0,15,1,1.0,16,31,15,130.0,26.0,13,2,15,730,1.1678953189402819,69.76684274803847
56,15,0,0,0,10.000000000000002,20,10.0,25.20780890698562,15,30.666666666666668,19.957222062268883,11,13.0,41.99999999999999,12,42.0,0,1.6670000000000005,36805,7,11,1.0,347.2858979768418,False,0.42510570945692994,0,1.8110000000000004,17285,568,0,0.0,5680.000000000001,False,-0.22441035917989827,0,0.7400000000000002,40049,0,91,0.2,1816.1072076664684,False,0.06114603735609596,0,6.995000000000002,48.0,427,0,0.0,10763.734403282859,False,-0.8593189314806481,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,50828,638,229,1.0,22350.707675727546,False,0.09550432591016952,0.3666666666666667,201823,0.0,0.0,18,0,0,17,0,0.0,15,32,9,170.0,25.0,13,2,9,1307,1.0689513199031353,70.8357940679416
57,9,0,0,0,10.000000000000002,20,10.0,25.193398251209953,11,25.0,18.74215713840973,17,10.235294117647058,41.99999999999999,8,42.0,0,1.6670000000000005,36980,7,10,1.0,321.93398251209953,False,0.4313614533396042,0,1.8110000000000004,17185,578,0,0.0,5780.000000000001,False,-0.22633728996454447,0,0.7400000000000002,39909,1,92,1.0,1749.4718549849053,False,0.05665559311584975,8,7.075000000000002,-183.0,427,0,0.0,10757.58105326665,False,-0.8653835653902292,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,50990,645,231,1.0,21790.691354274277,False,0.09341930239826747,0.5,201689,0.0,0.0,16,0,0,12,2,2.0,12,24,7,91.0,17.0,7,2,7,946,0.9350801426917315,71.77087421063334
58,7,0,0,0,10.000000000000002,20,10.0,25.14689706803602,52,25.01923076923077,16.76611592819662,56,12.446428571428571,41.99999999999999,11,42.0,31,1.977,37280,8,10,1.0,331.4689706803602,False,0.44310677066980814,11,1.9210000000000003,16867,587,0,0.0,5870.000000000001,False,-0.23685833204871282,0,0.7400000000000002,39560,15,102,1.0,2087.3472806965956,False,0.051990404444601936,56,7.6270000000000024,-6862.0,455,0,0.0,11441.83816595639,False,-1.0295639795067442,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,50755,691,230,1.0,21245.386106383863,False,0.08444985782522237,0.5,194408,0.0,0.0,14,0,0,10,9,14.525210084033613,13,23,5,99.0,3.0,6,1,5,922,0.8018382163718343,72.57271242700517
59,5,0,0,1,10.000000000000002,20,10.0,23.985560597034404,30,17.2,16.76611592819662,0,,41.99999999999999,8,42.0,7,2.0160000000000005,37495,9,10,1.0,329.8556059703441,False,0.45136148462252085,13,2.0400000000000005,16511,596,0,0.0,5960.000000000001,False,-0.24884384152921227,0,0.74,39521,18,112,1.0,2309.5450747046407,False,0.05385839669799002,0,7.571000000000003,-43670.22222222222,472,0,0.0,11321.184601800238,True,-1.984781975835482,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,51091,681,232,1.0,21161.724947101895,False,0.08964738106560216,0.5,201426,0.0,0.125,12,0,0,12,5,1254.6351608879625,11,23,6,66.0,0.0,5,0,6,536,0.6388628799468279,73.211575306952
60,6,0,0,0,10.000000000000002,20,10.0,23.65025303705874,3,3.0,17.113845080839667,19,20.05263157894737,41.99999999999999,10,42.0,0,2.0090000000000003,37405,8,20,1.0,553.0050607411748,False,0.4521929447499069,4,2.067,16326,607,1,0.0,6093.65025303706,False,-0.25339813756287455,0,0.7400000000000002,39893,11,103,1.0,2022.878826734132,False,0.059782869481230794,0,7.5710000000000015,-43670.22222222222,472,0,0.0,11162.919433491725,True,-1.986832202126496,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,51130,690,232,1.0,21552.55310577937,False,0.09378911892451473,0.5,201562,0.0,0.125,17,0,0,14,2,1522.8949891067537,10,24,5,75.0,3.0,5,1,5,1010,0.8408608436584473,74.05243615061045
61,5,0,0,0,10.000000000000002,20,10.0,22.1484312197175,12,1.0,17.113845080839667,0,,41.99999999999999,0,,0,2.0090000000000003,37285,10,30,1.0,764.452936591525,False,0.45164276507999696,11,2.1730000000000005,16027,615,0,0.0,6150.000000000001,False,-0.2638353630337598,0,0.7400000000000002,39881,13,113,1.0,2221.79409999121,False,0.06204878747041492,0,7.571000000000003,-43670.22222222222,472,0,0.0,10454.059535706661,True,-1.996015038846773,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,51130,680,242,1.0,21801.41465497097,False,0.0959876201895029,0.5,201131,0.0,0.125,7,0,0,14,3,2.9166666666666665,11,25,5,75.0,0.0,5,0,5,200,0.885505591519177,74.93794174212962
62,5,0,0,0,10.000000000000002,20,10.0,18.096687519177497,41,2.0,18.39850095977739,16,31.375,41.99999999999999,9,42.0,0,2.0090000000000003,37185,10,40,1.0,823.8675007670998,False,0.44893378103836706,41,2.572,15148,625,0,0.0,6250.000000000001,False,-0.29578387544319407,0,0.7400000000000002,40301,44,107,1.0,2764.8938535399907,False,0.07996597991476014,0,7.5710000000000015,-43670.22222222222,472,0,0.0,8541.63650905178,True,-2.020789283304307,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,51006,686,243,1.0,22827.37165840729,False,0.10286027473062032,0.5,200448,0.0,0.125,14,0,0,14,2,2.0,9,23,9,75.0,0.0,5,0,9,1080,1.0204047989100218,75.95834654103965
63,9,0,0,0,10.0,20,10.0,18.520429807195146,12,25.0,19.3972566033362,21,27.0,41.99999999999999,8,42.0,0,2.0090000000000003,37355,13,38,1.0,833.7763326734156,False,0.45567628203856586,0,2.531000000000001,15078,632,0,0.0,6320.0,False,-0.2971327269924464,0,0.74,40568,46,96,1.0,2714.0764050512516,False,0.08622530773183475,0,7.5710000000000015,-43670.22222222222,472,0,0.0,8741.642868996109,True,-2.0181983259767384,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,50775,697,245,1.0,23809.88785252533,False,0.10745863681159527,0.5,200584,0.0,0.125,16,0,0,15,1,1.0,5,20,9,124.0,0.0,9,0,9,1403,1.2422521449625492,77.2005986860022
64,9,0,0,0,10.0,20,10.0,19.307412973257826,18,27.0,20.95663471204524,42,27.0,42.0,9,42.0,0,2.0090000000000003,37721,15,30,1.0,729.2223891977347,False,0.46776673325878165,0,2.531000000000001,14998,640,0,0.0,6400.0,False,-0.2986742716201634,0,0.7400000000000002,41216,54,64,1.0,2383.824922126818,False,0.0987359758805972,0,7.571000000000001,-43670.22222222222,472,0,0.0,9113.098923377695,True,-2.0133863450665435,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,50019,729,246,1.0,25609.38670508098,False,0.10999846907206066,0.5,200762,0.0,0.125,17,0,0,15,0,0.0,4,19,9,126.0,0.0,9,0,9,2198,1.0536279566586018,78.2542266426608
65,9,0,0,0,10.0,20,10.0,19.704167971282413,11,26.0,20.95663471204524,0,,42.0,13,42.0,0,2.0090000000000003,37917,14,29,1.0,711.42087116719,False,0.47497727900353004,0,2.531000000000001,14888,651,0,0.0,6510.0,False,-0.30079389548327423,0,0.7400000000000002,40930,55,74,1.0,2634.52020711188,False,0.09457367421188025,0,7.5710000000000015,-43670.22222222222,472,0,0.0,9300.367282445299,True,-2.010960400575163,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,50565,719,243,1.0,25273.820357960525,False,0.11668098128874282,0.5,201108,0.0,0.125,17,0,0,12,1,117.7653000594177,8,20,6,128.0,0.0,9,0,6,1032,0.9187482474371791,79.17297489009798
66,6,0,0,0,10.0,20,10.0,19.881092822809144,13,22.153846153846153,20.95663471204524,0,,42.0,11,42.0,0,2.0090000000000003,38093,15,28,1.0,706.6705990386561,False,0.4816685409094854,2,2.5510000000000006,14758,660,0,0.0,6600.0,False,-0.3040696778171728,0,0.7400000000000002,40642,58,84,1.0,2913.4606995347303,False,0.09072545404480566,0,7.571000000000001,-43670.22222222222,472,0,0.0,9383.875812365915,True,-2.0098785997885655,0,0.2,56808,0,0,0.0,0.0,False,0.0037103784586027776,0,0.21800000000000003,51027,709,242,1.0,25022.254010840075,False,0.1226214178137043,0.5,201328,0.0,0.125,18,0,0,2,2,222.5566778900112,3,5,7,51.0,3.0,5,1,7,948,0.8607139205560088,80.03368881065398
