index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
56,6,0,0,0,10.000000000000004,7,10.0,21.0766352070772,0,,26.26312454874059,25,34.0,27.000000000000007,20,27.0,0,3.053000000000001,35728,11,34,1.0,826.6055970406247,False,0.14810835155247357,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,5,0.49300000000000005,49341,207,10,1.0,4625.494733352386,False,0.06722618526190484,0,13.394000000000002,-46128.583333333336,179,0,0.0,3772.7177020668187,True,-1.9140955471549572,2,0.5530000000000002,51748,516,10,1.0,13821.772267150143,False,-0.03823701638643292,0,0.6500000000000001,53207,423,44,1.0,12297.301684117268,False,-0.02681295859948792,0.6666666666666666,221816,0.0,0.125,6,0,0,5,2,0.7,10,15,4,24.0,24.0,3,3,4,502,0.9601905783638358,109.2893042229116
57,4,0,0,0,10.000000000000002,14,10.0,21.21418943288792,10,23.0,26.26312454874059,0,,27.000000000000007,16,27.0,0,3.053000000000001,35818,15,34,1.0,871.2824407181893,False,0.15167702977728312,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.4880000000000001,49111,207,20,1.0,4916.599703582611,False,0.06548140189651462,0,13.394000000000002,-46128.583333333336,179,0,0.0,3797.339908486938,True,-1.9138411855183857,0,0.5510000000000002,51964,506,12,1.0,13613.141021662737,False,-0.036405854784617886,0,0.6500000000000001,53423,413,46,1.0,12088.670438629862,False,-0.024981796997672886,0.6666666666666666,222108,0.0,0.125,9,0,0,5,2,502.0953133822699,11,16,8,57.0,0.0,4,0,8,802,0.8548063449561596,110.14411056786776
58,8,0,0,0,10.000000000000004,10,10.0,21.37940518157339,19,22.473684210526315,25.810904953225094,8,11.0,27.000000000000007,20,27.0,0,3.053000000000001,36145,15,25,1.0,684.4851295393348,False,0.15909789271481514,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.4880000000000001,48772,216,22,1.0,5185.791428190804,False,0.061258175911062,0,13.394000000000002,-46128.583333333336,179,0,0.0,3826.9135275016365,True,-1.9135356729252588,0,0.5510000000000002,51984,504,18,1.0,13494.696096425447,False,-0.03704894085663918,0,0.6500000000000001,53855,403,40,1.0,11481.794696149713,False,-0.022873910116658954,0.6666666666666666,222548,0.0,0.125,11,0,0,6,1,223.84339774557168,9,15,7,54.0,15.0,3,5,7,1155,0.9364973371848464,111.0806079050526
59,7,0,0,0,10.000000000000004,12,10.0,21.427697421440108,11,22.0,26.387019568398554,31,30.903225806451612,27.000000000000007,20,27.0,0,3.053000000000001,36267,17,24,1.0,684.2647381145625,False,0.16296999171057794,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,9,0.5780000000000001,49238,217,10,1.0,4913.6805361364895,False,0.06807521215017043,0,13.394000000000005,-46128.583333333336,179,0,0.0,3835.5578384377795,True,-1.9134463721924473,0,0.5510000000000002,52159,502,15,1.0,13651.283823336074,False,-0.03289596970589048,0,0.6500000000000001,53262,416,43,1.0,12138.000140453798,False,-0.027217129244857394,0.6666666666666666,222718,0.0,0.125,10,0,0,3,3,202.60253623188407,10,13,5,18.0,33.0,1,6,5,902,0.8253029696643353,111.90591087471694
60,5,0,0,0,10.000000000000004,8,10.0,21.509696106028134,7,23.0,26.729000497462515,16,32.0,27.000000000000007,20,27.0,0,3.053000000000001,36348,15,27,1.0,730.7617948627596,False,0.16628167659173987,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,6,0.629,49433,214,10,1.0,4870.364971664646,False,0.0716566629304199,0,13.394000000000005,-46128.583333333336,179,0,0.0,3850.235602979036,True,-1.9132947423934672,0,0.5510000000000002,52483,492,13,1.0,13501.668244751558,False,-0.028810248686268768,0,0.6500000000000001,52966,422,45,1.0,12494.63820992918,False,-0.02914661007419799,0.6666666666666666,223022,0.0,0.125,8,0,0,2,1,0.375,10,12,9,18.0,27.0,1,4,9,781,0.805545024573803,112.71145589929074
61,9,0,0,0,10.000000000000002,7,10.0,21.509696106028134,0,,26.088892460290847,37,22.0,27.000000000000007,20,27.0,0,3.053000000000001,36278,12,37,1.0,915.8587559230409,False,0.16699797890535018,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,27,0.893,49545,204,10,1.0,4648.866930232648,False,0.07168250960984138,0,13.394,-46128.583333333336,179,0,0.0,3850.235602979036,True,-1.9132947423934672,0,0.5510000000000002,52726,482,14,1.0,12952.846165860188,False,-0.029325259744386975,0,0.6500000000000001,52449,449,44,1.0,12901.91271467059,False,-0.03428446234140622,0.6666666666666666,222790,0.0,0.125,8,0,0,4,2,263.82395321457824,11,15,12,57.0,16.0,4,5,12,610,0.9411985436454415,113.65265444293618
62,12,0,0,0,10.000000000000002,9,10.0,21.68260182955148,28,22.428571428571427,26.11687103544638,1,33.0,27.000000000000004,20,27.0,0,3.053000000000001,36816,11,19,1.0,521.9694347614782,False,0.17783235545540632,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.8660000000000001,48950,222,19,1.0,5309.75815583391,False,0.0662165098743173,0,13.394000000000002,-46128.583333333336,179,0,0.0,3881.1857274897147,True,-1.9129750097022413,0,0.551,52996,472,14,1.0,12705.163128730692,False,-0.02692886549875641,0,0.6500000000000001,52686,440,44,1.0,12679.423255596406,False,-0.032222596320798054,0.6666666666666666,223240,0.0,0.125,13,0,0,3,2,468.6688037204342,11,14,9,39.0,57.0,3,9,9,1291,0.9043699558824301,114.55702439881861
63,9,0,0,0,10.000000000000002,10,10.0,21.704655511703404,10,22.0,26.11687103544638,0,,27.000000000000004,20,27.0,1,3.063000000000001,36918,11,20,1.0,544.0931102340681,False,0.1814240145848672,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.8660000000000001,48730,222,29,1.0,5575.8227836261,False,0.06441965685564159,0,13.394000000000002,-46128.583333333336,179,0,0.0,3885.1333365949095,True,-1.912934228616444,0,0.5510000000000002,53266,462,14,1.0,12443.994418376227,False,-0.024643025869585455,0,0.6500000000000001,52956,430,44,1.0,12418.254545241944,False,-0.029936756691627098,0.6666666666666666,223662,0.0,0.125,10,0,0,6,2,412.3344367588933,9,15,7,39.0,33.0,3,6,7,860,1.456770502962172,116.01379490178078
64,7,0,0,0,10.000000000000002,13,10.0,21.780005312589942,8,23.0,26.14769384282257,1,33.0,27.000000000000004,20,27.0,0,3.062000000000001,36972,14,22,1.0,619.1601168769788,False,0.1843317785964768,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.8660000000000001,48579,220,38,1.0,5785.213534797045,False,0.06346294973963891,0,13.394000000000002,-46128.583333333336,179,0,0.0,3898.6209509535997,True,-1.9127948937573662,0,0.5510000000000002,53476,453,15,1.0,12249.905310798624,False,-0.02279102399699443,0,0.6500000000000001,53253,420,43,1.0,12143.03141398548,False,-0.027323445967556897,0.6666666666666666,224072,0.0,0.125,11,0,0,5,2,374.94039705353936,11,16,4,57.0,10.0,4,3,4,887,0.8859455855563283,116.89974048733711
65,4,0,0,0,10.000000000000002,12,10.0,21.780005312589942,0,,27.04633345763561,30,33.06666666666667,27.000000000000004,20,27.0,0,3.062000000000001,36852,16,32,1.0,856.9601700028782,False,0.18429683550943285,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.8660000000000003,49571,210,18,1.0,5060.635117881329,False,0.07647350328389808,0,13.394000000000002,-46128.583333333336,179,0,0.0,3898.6209509535997,True,-1.9127948937573662,0,0.5510000000000002,53337,459,10,1.0,12684.267057054743,False,-0.02150918121481244,0,0.6500000000000001,52940,424,48,1.0,12763.645386037499,False,-0.027367600252188814,0.6666666666666666,224492,0.0,0.125,11,0,0,2,1,191.61398071625345,10,12,8,0.0,12.0,0,4,8,1652,0.6870765397325158,117.58681702706963
66,8,0,0,0,10.0,11,10.0,21.786892210523906,4,22.0,26.881945083348686,7,22.0,27.000000000000007,13,27.0,0,3.062000000000001,36830,17,38,1.0,997.9019039999084,False,0.18583661971472903,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.8660000000000001,49637,204,21,1.0,5009.046857697199,False,0.07730420307538435,0,13.394000000000002,-46128.583333333336,179,0,0.0,3899.853705683779,True,-1.91278215868784,0,0.5510000000000002,53499,449,14,1.0,12447.99334242356,False,-0.02079000719431093,0,0.6500000000000001,52975,421,51,1.0,12694.298880089797,False,-0.02736224295314225,0.6666666666666666,224733,0.0,0.125,10,0,0,5,0,0.0,11,16,7,72.0,12.0,4,4,7,703,0.9003542978316545,118.48717132490128
67,7,0,0,0,10.0,9,10.0,21.786892210523906,0,,26.624708677864948,6,18.333333333333332,27.000000000000007,20,27.0,0,3.062000000000001,36740,16,48,1.0,1205.7708261051475,False,0.1862792786636352,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.8660000000000001,49747,194,25,1.0,4892.274805788262,False,0.07837060749781256,0,13.394000000000005,-46128.583333333336,179,0,0.0,3899.853705683779,True,-1.91278215868784,0,0.5510000000000002,53682,440,16,1.0,12146.871818260577,False,-0.02025813793624813,0,0.6500000000000001,53222,416,49,1.0,12398.878809991818,False,-0.025734298421145607,0.6666666666666666,225183,0.0,0.125,11,0,0,2,1,223.84339774557168,11,13,11,36.0,30.0,2,5,11,740,0.81911660451442,119.3062879294157
68,11,0,0,0,10.0,14,10.0,19.785631612522405,18,7.0,27.620141897616257,28,34.0,27.000000000000004,20,27.0,0,3.062000000000001,36726,20,40,1.0,991.4252645008962,False,0.18242995750342922,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,3,0.8960000000000001,50495,202,10,1.0,4272.899004705689,False,0.08742664261059593,0,13.394000000000005,-46128.583333333336,179,0,0.0,3541.6280586415105,True,-1.9164828368597642,0,0.5510000000000002,53449,444,17,1.0,12722.343002541618,False,-0.0193607007382924,0,0.6500000000000001,53043,420,48,1.0,12896.459596998828,False,-0.02459002478235453,0.6666666666666666,225505,0.0,0.125,12,0,0,4,2,175.94376803751805,11,15,11,54.0,54.0,3,8,11,1282,0.9036343200132251,120.20992224942893
69,11,0,0,0,10.0,11,10.0,20.0561632897715,11,23.0,27.620141897616257,0,,27.000000000000004,20,27.0,0,3.062000000000001,36869,21,39,1.0,992.1903683010885,False,0.18698482112362352,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.893,50242,203,20,1.0,4623.8039857759395,False,0.08582442134066057,0,13.394,-46128.583333333336,179,0,0.0,3590.053228869099,True,-1.915982576836752,0,0.5510000000000002,53746,434,16,1.0,12419.141583565455,False,-0.016976754082033023,0,0.6500000000000001,53286,410,49,1.0,12647.258178022665,False,-0.022648766391576945,0.6666666666666666,225935,0.0,0.125,10,0,0,3,0,0.0,13,16,14,75.0,63.0,5,6,14,903,1.0087892459705472,121.21871149539948
70,14,0,0,0,10.0,13,10.0,20.4412164204675,22,22.5,26.88722787611564,28,22.0,27.000000000000004,20,27.0,0,3.062000000000001,37234,24,27,1.0,791.9128433526225,False,0.19539872364675848,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,8,0.9730000000000001,50155,215,10,1.0,4663.733809161669,False,0.08443939885497592,0,13.394000000000002,-46128.583333333336,179,0,0.0,3658.977739263683,True,-1.9152705467706919,0,0.551,53454,452,14,1.0,12531.02700000427,False,-0.02084711678768781,0,0.6500000000000001,53502,400,51,1.0,12131.891150446256,False,-0.023332203518172685,0.6666666666666666,226137,0.0,0.125,9,0,0,5,1,0.2857142857142857,12,17,15,93.0,84.0,6,8,15,1165,1.0608160365372896,122.27952753193676
71,15,0,0,0,10.000000000000002,10,10.0,20.629825906306067,10,23.0,26.918698239871926,1,33.0,27.000000000000004,0,,0,3.062000000000001,37364,24,27,1.0,797.0052994702639,False,0.19960934749309495,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.9650000000000001,49958,215,19,1.0,4946.867836413371,False,0.08329408921914636,0,13.394000000000002,-46128.583333333336,179,0,0.0,3692.738837228786,True,-1.914921775097499,0,0.5510000000000002,53421,443,24,1.0,12572.983320263264,False,-0.021044225211397927,0,0.6500000000000001,53502,390,61,1.0,12145.292313550051,False,-0.02322234170984206,0.6666666666666666,226037,0.0,0.125,5,0,0,9,1,201.5590579710145,10,19,12,96.0,54.0,7,8,12,363,1.111341725103557,123.39086925704032
72,12,0,0,0,10.000000000000002,7,10.0,20.79253917904235,9,23.0,27.295459543138627,14,32.0,27.000000000000004,0,,0,3.062000000000001,37501,21,28,1.0,792.1910970131858,False,0.20388498835752702,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.9650000000000001,50199,214,15,1.0,4859.035277462142,False,0.08736606691593123,0,13.394000000000002,-46128.583333333336,179,0,0.0,3721.8645130485806,True,-1.9146208900167156,0,0.5510000000000002,53197,440,34,1.0,12928.002198980996,False,-0.021806478013305323,0,0.6500000000000001,53278,387,71,1.0,12480.342843194649,False,-0.024148293656484954,0.6666666666666666,225967,0.0,0.125,5,0,0,5,1,223.84339774557168,10,15,8,57.0,54.0,4,8,8,725,0.9210911206901073,124.31196037773043
73,8,0,0,0,10.000000000000002,4,10.0,20.996321710584866,12,23.0,27.144103264580547,5,22.0,27.000000000000004,0,,0,3.062000000000001,37737,15,26,1.0,695.9043644752065,False,0.20985266946972916,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,0.9650000000000001,50033,216,20,1.0,5078.087554777942,False,0.08619925159894569,0,13.394000000000002,-46128.583333333336,179,0,0.0,3758.341586194691,True,-1.9142440607486775,0,0.5510000000000002,53197,430,44,1.0,12859.964403769634,False,-0.022364247153107496,0,0.6500000000000001,53168,382,81,1.0,12556.047447069768,False,-0.02533121733477262,0.6666666666666666,225927,0.0,0.125,3,0,0,5,0,0.0,8,13,9,36.0,48.0,2,6,9,426,0.8441351223737001,125.15609550010413
74,9,0,0,0,10.000000000000002,9,10.0,21.045285493657776,6,22.0,27.948245752726585,31,32.03225806451613,27.000000000000004,0,,0,3.062000000000001,37779,14,30,1.0,771.3585648097333,False,0.21238537699434124,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,11,1.0750000000000002,50608,212,10,1.0,4741.082982182715,False,0.09459796469197025,0,13.394000000000002,-46128.583333333336,179,0,0.0,3767.106103364742,True,-1.914153518215929,0,0.5510000000000002,52652,437,54,1.0,13671.383393941518,False,-0.024648035005644112,0,0.6500000000000001,52720,386,91,1.0,13245.022860552463,False,-0.027028390577688015,0.6666666666666666,225551,0.0,0.125,6,0,0,5,2,202.2465579710145,10,15,9,72.0,30.0,4,5,9,703,0.9319424740970135,126.08803797420114
75,9,0,0,0,10.000000000000002,10,10.0,21.221977392960728,11,23.0,27.948245752726585,0,,27.000000000000004,0,,0,3.062000000000001,37932,14,29,1.0,755.4373443958611,False,0.2169928737316284,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0640000000000003,50355,213,20,1.0,5079.246099755167,False,0.09286411260077652,0,13.394000000000005,-46128.583333333336,179,0,0.0,3798.7339533399704,True,-1.9138267842285817,0,0.5510000000000002,52652,427,64,1.0,13661.900936414251,False,-0.024725771536667256,0,0.6500000000000001,52720,376,101,1.0,13235.540403025196,False,-0.027106127108711155,0.6666666666666666,225451,0.0,0.125,4,0,0,4,1,183.3264163372859,12,16,4,57.0,30.0,4,5,4,353,0.9193912884220481,127.00742926262319
76,4,0,0,0,10.0,9,10.0,21.269382003068,3,23.0,28.29754204322358,16,32.0,27.000000000000004,0,,0,3.062000000000001,37911,13,36,1.0,895.6977521104479,False,0.21855360322930273,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0640000000000003,50798,206,14,1.0,4777.658281237138,False,0.09890142852517701,0,13.394000000000005,-46128.583333333336,179,0,0.0,3807.219378549172,True,-1.9137391248772468,0,0.5510000000000002,52652,417,74,1.0,13798.075032024233,False,-0.023609425718349945,0,0.6500000000000001,52208,382,111,1.0,13806.661060511407,False,-0.030818800638525264,0.6666666666666666,225361,0.0,0.125,5,0,0,5,0,0.0,7,12,8,0.0,12.0,0,4,8,671,0.767386301420629,127.77481556404382
77,8,0,0,0,10.0,13,10.0,21.269382003068,0,,28.785091158146066,16,33.875,27.000000000000004,0,,0,3.062000000000001,37781,16,46,1.0,1138.391572141128,False,0.21827871870359813,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,2,1.0840000000000003,51286,196,10,1.0,4456.649784182789,False,0.10566786967130987,0,13.394,-46128.583333333336,179,0,0.0,3807.219378549172,True,-1.9137391248772468,0,0.5510000000000002,52110,423,84,1.0,14444.093559895786,False,-0.02719996753704819,0,0.6500000000000001,52208,372,121,1.0,13975.053910830336,False,-0.029438327697280463,0.6666666666666666,225177,0.0,0.125,5,0,0,7,2,1.0714285714285714,1,8,13,39.0,30.0,3,5,13,163,1.0633960347622633,128.83821159880608
78,13,0,0,0,10.0,10,10.0,20.598007539818774,5,7.0,28.986328325891677,11,32.0,27.000000000000004,0,,0,3.062000000000001,37716,16,51,1.0,1210.4983845307574,False,0.21735916618270526,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,1,1.0920000000000003,51577,191,10,1.0,4224.082723364302,False,0.10927771408434202,0,13.394000000000002,-46128.583333333336,179,0,0.0,3687.0433496275605,True,-1.9149806127793296,0,0.551,52110,413,94,1.0,14509.353598593263,False,-0.02666497025304333,0,0.6500000000000001,51856,373,131,1.0,14348.900465557595,False,-0.03214490280895871,0.6666666666666666,225051,0.0,0.125,3,0,0,5,1,0.09090909090909091,7,12,14,83.0,26.0,6,7,14,135,1.1257435753941536,129.96395517420024
79,14,0,0,0,10.0,9,10.0,20.598007539818774,0,,28.986328325891677,0,,27.000000000000004,0,,0,3.062000000000001,37626,15,61,1.0,1406.478459928945,False,0.21761298738728901,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51577,181,20,1.0,4307.965931225031,False,0.11014427614901891,0,13.394000000000002,-46128.583333333336,179,0,0.0,3687.0433496275605,True,-1.9149806127793296,0,0.5510000000000002,52110,403,104,1.0,14489.490315334346,False,-0.026827808075500094,0,0.6500000000000001,51856,363,141,1.0,14329.037182298678,False,-0.03230774063141547,0.6666666666666666,224961,0.0,0.125,2,0,0,11,0,0.0,1,12,14,93.0,39.0,6,8,14,90,1.1032662680372596,131.0672214422375
80,14,0,0,0,10.0,8,10.0,19.40335214962882,18,13.055555555555555,29.03644921443453,2,33.0,27.000000000000004,0,,0,3.062000000000001,37781,13,53,1.0,1158.3776639303273,False,0.21859616988993177,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51408,189,28,1.0,4480.254134284014,False,0.10843237742028938,0,13.394000000000002,-46128.583333333336,179,0,0.0,3473.2000347835587,True,-1.9171897379326768,0,0.5510000000000002,52077,394,114,1.0,14518.360990487205,False,-0.027132191712816653,0,0.6500000000000001,51823,354,151,1.0,14355.903021909824,False,-0.032628559771853055,0.6666666666666666,224881,0.0,0.125,6,0,0,1,0,0.0,4,5,16,90.0,42.0,5,9,16,381,1.0799198057502508,132.14714124798775
81,16,0,0,0,10.0,10,10.0,18.748689037811907,32,16.65625,29.532358984942547,16,34.0,27.000000000000004,0,,0,3.062000000000001,38214,13,31,1.0,711.2093601721691,False,0.22524872709063457,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51419,211,22,1.0,4605.685284647048,False,0.10995542649428763,0,13.394000000000002,-46128.583333333336,179,0,0.0,3356.0153377683314,True,-1.918400323645644,0,0.5510000000000002,52077,384,124,1.0,14688.425850217938,False,-0.02573801175404614,0,0.6500000000000001,51279,360,161,1.0,14978.64923457932,False,-0.03644267814448588,0.6666666666666666,224781,0.0,0.125,7,0,0,1,0,0.0,4,5,11,90.0,33.0,5,11,11,1177,1.0412911428138614,133.1884323908016
82,11,0,0,0,10.0,12,10.0,18.748689037811907,0,,29.532358984942547,0,,27.000000000000004,0,,0,3.062000000000001,38094,15,41,1.0,918.6962505502881,False,0.22473230170193287,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51419,201,32,1.0,4713.521984118355,False,0.11106944198469378,0,13.394000000000002,-46128.583333333336,179,0,0.0,3356.0153377683314,True,-1.918400323645644,0,0.5510000000000002,52077,374,134,1.0,14663.102260368512,False,-0.02594561279230942,0,0.6500000000000001,51279,350,171,1.0,14953.325644729892,False,-0.036650279182749164,0.6666666666666666,224661,0.0,0.125,3,0,0,0,0,0.0,2,2,7,36.0,26.0,2,9,7,120,0.8523748777806759,134.04080726858228
83,7,0,0,0,10.0,11,10.0,18.748689037811907,0,,29.532358984942547,0,,27.000000000000004,0,,0,3.062000000000001,37984,16,51,1.0,1116.1831409284073,False,0.2243747123626609,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51419,191,42,1.0,4821.358683589661,False,0.11218345747509977,0,13.394000000000005,-46128.583333333336,179,0,0.0,3356.0153377683314,True,-1.918400323645644,0,0.5510000000000002,52077,364,144,1.0,14637.778670519087,False,-0.0261532138305727,0,0.6500000000000001,51279,340,181,1.0,14928.002054880468,False,-0.03685788022101244,0.6666666666666666,224551,0.0,0.125,3,0,0,1,0,0.0,2,3,4,39.0,12.0,3,4,4,110,0.8350115558132529,134.87581882439554
84,4,0,0,0,10.0,13,10.0,18.573701303720817,2,8.0,29.579818883275124,2,33.0,27.000000000000004,0,,0,3.062000000000001,37870,19,59,1.0,1285.8483769195282,False,0.2234481460167021,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51469,183,50,1.0,4877.978282744666,False,0.11380142854075063,0,13.394000000000005,-46128.583333333336,179,0,0.0,3324.692533366026,True,-1.9187239063357506,0,0.5510000000000002,52044,355,154,1.0,14658.835703562669,False,-0.02652165316552714,0,0.6500000000000001,51246,331,191,1.0,14947.920050364068,False,-0.03723565730711027,0.6666666666666666,224421,0.0,0.125,7,0,0,0,0,0.0,1,1,6,18.0,9.0,1,3,6,212,0.6539298119023442,135.52974863629788
85,6,0,0,0,10.000000000000002,10,10.0,18.385834096149132,2,8.0,29.63105126724071,2,33.0,27.000000000000004,0,,0,3.062000000000001,37786,19,67,1.0,1421.8508844419919,False,0.22293991048702286,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51519,175,58,1.0,4936.121940326059,False,0.11543514401163288,0,13.394,-46128.583333333336,179,0,0.0,3291.0643032106946,True,-1.9190713054076032,0,0.5510000000000002,52011,346,164,1.0,14680.343738465286,False,-0.026886395218431582,0,0.6500000000000001,51213,322,201,1.0,14968.198508051511,False,-0.03761047934898989,0.6666666666666666,224321,0.0,0.125,6,0,0,0,0,0.0,2,2,7,36.0,12.0,2,4,7,182,0.820676707662642,136.35042534396052
86,7,0,0,0,10.000000000000002,7,10.0,18.76859224546801,12,22.0,29.63105126724071,0,,27.000000000000004,0,,0,3.062000000000001,37980,16,65,1.0,1379.9584959554206,False,0.2284373470560599,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51255,177,68,1.0,5336.952313620206,False,0.11412140819855583,0,13.394000000000002,-46128.583333333336,179,0,0.0,3359.5780119387737,True,-1.9183635191604123,0,0.551,52011,336,174,1.0,14654.033225792879,False,-0.027102086981744173,0,0.6500000000000001,51213,312,211,1.0,14941.887995379104,False,-0.0378261711123026,0.6666666666666666,224251,0.0,0.125,3,0,0,2,0,0.0,1,3,9,54.0,27.0,3,4,9,334,0.8720970740541816,137.2225224180147
87,9,0,0,0,10.000000000000002,9,10.0,17.87794534199765,26,14.384615384615385,29.92465535940924,17,32.0,27.000000000000004,0,,0,3.062000000000001,38264,15,49,1.0,1026.0193217578849,False,0.23183740464687375,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51425,193,61,1.0,5275.84742792951,False,0.1170025560736519,0,13.394000000000002,-46128.583333333336,179,0,0.0,3200.1522162175793,True,-1.9200104798600113,0,0.5510000000000002,51467,343,184,1.0,15232.15678827737,False,-0.03128201875459193,0,0.6500000000000001,51213,302,221,1.0,15004.24591854159,False,-0.037314965170749836,0.6666666666666666,224161,0.0,0.125,6,0,0,2,0,0.0,2,4,10,72.0,30.0,4,5,10,1008,0.9667866937816143,138.18930911179632
88,10,0,0,0,10.000000000000002,11,10.0,17.398913965629358,23,15.0,29.284764994650093,7,18.0,27.000000000000004,0,,0,3.062000000000001,38499,16,36,1.0,786.3609027626569,False,0.2354960593214945,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51206,206,64,1.0,5458.401236577254,False,0.11436364913819473,0,13.394000000000002,-46128.583333333336,179,0,0.0,3114.405599847655,True,-1.9208962920125932,0,0.5510000000000002,51434,334,194,1.0,15019.111508213133,False,-0.03356961266241635,0,0.6500000000000001,51120,298,231,1.0,14963.85996840573,False,-0.03917086153362196,0.6666666666666666,224051,0.0,0.125,7,0,0,4,0,0.0,1,5,7,75.0,15.0,5,5,7,581,0.9573748912662268,139.14668400306255
89,7,0,0,0,10.000000000000002,8,10.0,17.834361652986033,13,22.0,27.686415595035648,33,22.0,27.000000000000004,0,,0,3.062000000000001,38705,14,33,1.0,728.533934548539,False,0.24112160383983833,0,0.2,31792,0,0,0.0,0.0,False,0.009943136694304138,0,1.0910000000000002,51646,209,41,1.0,4862.5246248705425,False,0.1172988081081667,0,13.394000000000002,-46128.583333333336,179,0,0.0,3192.3507358845,True,-1.9200910736651051,0,0.5510000000000002,51434,324,204,1.0,14478.398652791551,False,-0.03800233925668086,0,0.6500000000000001,50394,321,241,1.0,15394.339406006442,False,-0.04754521645811312,0.6666666666666666,223971,0.0,0.125,4,0,0,1,0,0.0,1,2,4,36.0,15.0,2,5,4,1092,0.6517034005373716,139.79838740359992
