index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,18,0,0,0,10.000000000000002,20,10.0,11.793640834760964,1,11.0,21.835876635260366,15,14.0,40.00000000000001,20,40.0,1,0.9300000000000002,36169,362,0,0.0,3620.0000000000005,False,-0.07196266249633466,0,1.0280000000000002,36138,318,0,0.0,3180.0000000000005,False,-0.07809598279738052,0,0.9920000000000002,53696,42,23,1.0,997.5580776709489,False,0.020963396986463906,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,10,2.3790000000000004,79950,0,0,0.0,0.0,False,-0.04151631040725067,10,3.0180000000000016,75082,129,0,0.0,2816.828085948587,False,-0.08299169142730392,0.16666666666666666,334286,0.0,0.0,14,0,0,5,12,12.0,24,29,20,126.0,123.0,7,11,20,410,0.9457364352419972,37.387503125704825
34,20,0,0,0,10.000000000000002,20,10.0,11.626290215165998,10,10.2,21.115421396058274,6,12.0,40.00000000000001,20,40.0,0,0.9290000000000003,36059,373,0,0.0,3730.0000000000005,False,-0.0733066171439742,10,1.1280000000000001,35882,327,0,0.0,3270.0000000000005,False,-0.0832518815365067,0,0.9920000000000002,53666,42,27,1.0,1058.4205667305455,False,0.020971521106312407,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,14,2.509000000000001,79672,0,0,0.0,0.0,False,-0.044849124237229206,6,3.068000000000001,74936,135,0,0.0,2850.581888467867,False,-0.08453968872677005,0.16666666666666666,333466,0.0,0.0,13,0,0,4,15,15.0,26,30,19,144.0,111.0,8,12,19,272,0.9472505068406463,38.33475363254547
35,19,0,0,0,10.0,20,10.0,11.619066975865143,1,11.0,21.115421396058274,0,,40.00000000000001,20,40.0,1,0.9390000000000003,35945,383,0,0.0,3830.0,False,-0.07487049164304564,0,1.118,35782,337,0,0.0,3370.0,False,-0.08447365848890627,0,0.9920000000000002,53655,33,37,1.0,1164.6998018577058,False,0.021765379995645415,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,8,2.575000000000001,79570,0,0,0.0,0.0,False,-0.04607195521081846,12,3.1820000000000013,74716,135,0,0.0,2850.581888467867,False,-0.08717716729725666,0.16666666666666666,332919,0.0,0.0,11,0,0,4,12,12.0,29,33,12,162.0,105.0,9,10,12,200,0.8861409984529018,39.22089463099837
36,12,0,0,0,10.0,20,10.0,11.611234096473389,1,11.0,20.646294650031315,4,12.0,40.00000000000001,20,40.0,0,0.9380000000000002,35835,394,0,0.0,3940.0,False,-0.07621444629068518,1,1.1280000000000001,35678,346,0,0.0,3460.0,False,-0.08591535529273776,0,0.9920000000000002,53692,24,43,1.0,1166.460288266708,False,0.022478997478116023,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,10,2.6670000000000007,79412,0,0,0.0,0.0,False,-0.04796614436598612,10,3.2700000000000014,74504,139,0,0.0,2869.834956354353,False,-0.0896033294788921,0.16666666666666666,332372,0.0,0.0,14,0,0,4,14,14.0,28,32,9,75.0,51.0,5,7,9,248,0.6916313860565424,39.912526017054915
37,9,0,0,0,10.0,20,10.0,11.60276014790816,1,11.0,21.832890782697746,6,35.666666666666664,40.00000000000001,20,40.0,0,0.9380000000000002,35755,402,0,0.0,4020.0,False,-0.07719186785260483,1,1.1370000000000002,35544,358,0,0.0,3580.0,False,-0.08772358518228912,0,0.9920000000000002,53895,15,47,1.0,1200.1872690054165,False,0.026620956906346926,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,7,2.7270000000000008,79124,0,5,0.5,200.00000000000003,False,-0.0502199896898565,13,3.3900000000000015,74252,140,0,0.0,3056.6047095776844,False,-0.09150489306476395,0.25,331821,0.0,0.0,15,0,0,1,12,12.0,27,28,13,54.0,33.0,3,6,13,414,0.6459611263126135,40.55848714336753
38,13,0,0,0,10.0,20,10.0,11.60276014790816,0,,23.29886308924855,6,40.0,40.0,20,40.0,0,0.9380000000000002,35655,412,0,0.0,4120.0,False,-0.0784136448050044,0,1.1360000000000003,35444,368,0,0.0,3680.0,False,-0.08894536213468869,0,0.992,54135,5,51,1.0,1246.2558182912169,False,0.031576201144373026,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,5,2.7700000000000005,79066,0,5,0.5,200.0,False,-0.050915324949348424,10,3.477000000000001,74052,141,0,0.0,3285.1396955840455,False,-0.09253270056475582,0.25,331603,0.0,0.0,14,0,0,4,10,9.25,25,29,14,90.0,54.0,5,8,14,520,0.7358356639742851,41.294322807341814
39,14,0,0,0,10.0,20,10.0,11.584745224459141,2,11.0,24.700498820356245,6,40.333333333333336,40.0,20,40.0,1,0.9480000000000002,35531,423,0,0.0,4230.0,False,-0.08009969699931581,1,1.1460000000000004,35340,377,0,0.0,3770.0,False,-0.09038705893852018,0,0.9920000000000002,54355,0,52,0.7,1284.4259386585247,False,0.0360802714541513,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,5,2.815000000000001,79017,0,5,0.5,200.0,False,-0.05150276335822953,10,3.5670000000000015,73857,142,0,0.0,3507.470832490587,False,-0.09353775291327134,0.19999999999999998,331351,0.0,0.0,17,0,0,3,9,9.0,27,30,17,126.0,66.0,7,7,17,642,0.7958978051319718,42.090220612473786
40,17,0,0,0,9.999999999999998,20,10.0,11.584745224459141,0,,26.85572761016019,10,41.0,40.0,20,40.0,0,0.9470000000000003,35441,432,0,0.0,4319.999999999999,False,-0.08119929625647541,0,1.1450000000000002,35230,388,0,0.0,3879.999999999999,False,-0.0917310135861597,0,0.9920000000000004,54765,0,42,0.0,1127.940559626728,False,0.0423301736900148,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,4,2.8500000000000005,78765,0,10,1.0,400.0,False,-0.053325021279656645,11,3.667000000000001,73667,142,0,0.0,3813.513320642747,False,-0.09398107416923768,0.16666666666666666,331119,0.0,0.0,15,0,0,4,10,9.333333333333334,28,32,17,144.0,87.0,8,9,17,730,0.8473056945949793,42.937526307068765
41,17,0,0,0,9.999999999999998,20,10.0,11.575194634246763,1,11.0,26.85572761016019,0,,40.0,11,40.0,0,0.9470000000000003,35331,443,0,0.0,4429.999999999999,False,-0.08254325090411495,1,1.1550000000000002,35126,397,0,0.0,3969.999999999999,False,-0.0931727103899912,0,0.9920000000000002,54754,0,43,0.1,1154.7962872368882,False,0.042375911676621976,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,78765,0,10,0.0,400.0,False,-0.053325021279656645,11,3.766000000000001,73483,142,0,0.0,3813.513320642747,False,-0.09618696533728102,0.016666666666666666,330710,0.0,0.0,12,0,0,3,8,8.0,29,32,16,129.0,87.0,8,9,16,200,0.8294042404741049,43.76693054754287
42,16,0,0,0,9.999999999999998,20,10.0,11.56494224539295,1,11.0,27.823652382064815,5,41.0,40.0,7,40.0,0,0.9470000000000003,35211,455,0,0.0,4549.999999999999,False,-0.08400938324699443,1,1.164,35032,405,0,0.0,4049.999999999999,False,-0.09449222949858274,0,0.9920000000000002,54948,0,39,0.1,1085.1224429005279,False,0.04537434952432579,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.846000000000001,78560,0,15,0.5,600.0,False,-0.054583817870116166,7,3.825000000000001,73389,142,0,0.0,3950.958638253204,False,-0.09649000372691778,0.09999999999999999,330391,0.0,0.0,14,0,0,4,6,6.0,23,27,14,108.0,75.0,6,10,14,405,0.7989124245941639,44.565842972137034
43,14,0,0,0,9.999999999999998,20,10.0,11.553971028843334,1,11.0,27.616582657234144,1,14.0,40.0,11,40.0,0,0.9470000000000003,35111,465,0,0.0,4649.999999999999,False,-0.085231160199394,1,1.173,34918,415,0,0.0,4149.999999999999,False,-0.09605610399765419,0,0.9920000000000002,54951,0,39,0.1,1077.0467236321317,False,0.04535479751735171,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,78546,0,16,0.1,640.0,False,-0.05451188663637563,11,3.9280000000000017,73201,142,0,0.0,3921.5547373272484,False,-0.09892010395665399,0.03333333333333333,329978,0.0,0.0,12,0,0,8,8,8.0,19,27,11,90.0,72.0,5,9,11,214,0.7373843500390649,45.3032273221761
44,11,0,0,0,9.999999999999998,20,10.0,11.542270006466808,1,11.0,28.229912297076016,5,35.6,40.0,9,40.0,1,0.9570000000000003,34977,477,0,0.0,4769.999999999999,False,-0.08703939008894536,0,1.1720000000000002,34838,423,0,0.0,4229.999999999999,False,-0.09703352555957384,0,0.9920000000000002,55118,0,35,0.1,988.0469303976605,False,0.04766254973811892,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,78532,0,17,0.1,680.0,False,-0.05443995540263508,9,4.0070000000000014,72903,146,0,0.0,4121.567195373098,False,-0.10129375999320794,0.03333333333333333,329619,0.0,0.0,13,0,0,8,6,6.0,18,26,11,72.0,51.0,4,7,11,378,0.6800254601985216,45.98325278237462
45,11,0,0,0,10.0,20,10.0,11.517958107698243,2,11.0,28.229912297076016,0,,40.0,9,40.0,1,0.9660000000000002,34883,485,0,0.0,4850.0,False,-0.0883589091975369,1,1.1820000000000002,34704,435,0,0.0,4350.0,False,-0.09884175544912521,0,0.9920000000000002,55096,0,37,0.2,1044.5067549918126,False,0.047779913671223924,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,78532,0,17,0.0,680.0,False,-0.05443995540263508,9,4.088000000000001,72769,146,0,0.0,4121.567195373098,False,-0.10290022421341342,0.03333333333333333,329235,0.0,0.0,12,0,0,9,7,7.0,15,24,10,72.0,51.0,4,7,10,200,0.6825279043987393,46.66578068677336
46,10,0,0,0,10.0,20,10.0,11.50537057132927,1,11.0,30.372915763750957,12,40.833333333333336,40.0,9,40.0,0,0.9650000000000003,34753,498,0,0.0,4980.0,False,-0.08994721923565634,1,1.1910000000000003,34620,442,0,0.0,4420.0,False,-0.10003909686247679,0,0.992,55575,0,26,0.1,789.6958098575249,False,0.05440352482816705,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,78327,0,22,0.5,880.0,False,-0.055698751993094604,9,4.169000000000001,72352,153,0,0.0,4647.056111853896,False,-0.10474952278509411,0.09999999999999999,328878,0.0,0.0,14,0,0,9,5,5.0,22,31,14,72.0,48.0,4,6,14,690,0.6959802256897092,47.36176091246307
47,14,0,0,0,10.0,20,10.0,11.479476467444046,2,11.0,31.090044205562727,5,40.2,40.0,10,40.0,1,0.9750000000000001,34629,509,0,0.0,5090.0,False,-0.09163327142996774,1,1.2000000000000002,34516,451,0,0.0,4510.0,False,-0.10148079366630827,0,0.9920000000000002,55754,0,23,0.2,715.0710167279427,False,0.057072746097810434,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.846000000000001,78286,0,23,0.1,920.0,False,-0.05595051131118651,10,4.260000000000001,72028,157,0,0.0,4881.136940273348,False,-0.10723066584181519,0.05000000000000001,328464,0.0,0.0,14,0,0,11,9,9.0,20,31,17,108.0,69.0,6,8,17,401,0.7905723629519343,48.152333275415
48,17,0,0,0,10.0,20,10.0,11.466205700809816,1,11.0,32.35218715668021,9,41.0,40.0,12,40.0,1,0.9840000000000002,34515,519,0,0.0,5190.0,False,-0.09319714592903919,0,1.199,34416,461,0,0.0,4610.0,False,-0.10270257061870784,0,0.9920000000000004,56112,0,15,0.1,485.28280735020314,False,0.06165256402688484,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.846000000000001,78286,0,23,0.0,920.0,False,-0.05595051131118651,12,4.370000000000001,71449,166,0,0.0,5370.463068008915,False,-0.11123887722531908,0.016666666666666666,328029,0.0,0.0,14,0,0,10,7,7.0,25,35,16,151.0,84.0,9,8,16,569,0.858473195694387,49.01080647110939
49,16,0,0,0,10.0,20,10.0,11.452296274553197,1,11.0,32.35218715668021,0,,40.0,6,40.0,1,0.9930000000000003,34391,530,0,0.0,5300.0,False,-0.0948831981233506,0,1.199,34326,470,0,0.0,4700.0,False,-0.10380216987586746,0,0.9920000000000002,56101,0,16,0.1,517.6349945068833,False,0.06175007530336912,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,78286,0,23,0.0,920.0,False,-0.05595051131118651,6,4.418000000000001,71383,166,0,0.0,5370.463068008915,False,-0.11203012079646507,0.016666666666666666,327738,0.0,0.0,12,0,0,9,4,4.0,23,32,17,129.0,84.0,8,8,17,200,0.854106561280787,49.86491303239018
50,17,0,0,0,10.0,20,10.0,11.424173227317665,2,11.0,33.52718259524254,10,41.0,39.99999999999999,8,40.0,1,1.002,34257,542,0,0.0,5420.0,False,-0.09669142801290197,1,1.209,34232,478,0,0.0,4780.0,False,-0.10512168898445899,0,0.9920000000000002,56489,0,8,0.2,268.21746076194034,False,0.06671016032517556,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.846000000000001,77876,0,33,1.0,1319.9999999999998,False,-0.058468104492105544,8,4.492000000000002,71279,166,0,0.0,5565.5123108102625,False,-0.11210775112506281,0.19999999999999998,327384,0.0,0.0,13,0,0,15,5,5.0,18,33,17,150.0,84.0,9,8,17,610,0.8685637824237347,50.73347681481391
51,17,0,0,0,10.000000000000002,20,10.0,11.424173227317665,0,,33.52718259524254,0,,40.0,14,40.0,0,1.0010000000000001,34217,546,0,0.0,5460.000000000001,False,-0.0971801387938618,0,1.208,34072,494,0,0.0,4940.000000000001,False,-0.1070765321082983,0,0.9920000000000002,56489,0,8,0.0,268.21746076194034,False,0.06671016032517556,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,77876,0,33,0.0,1320.0,False,-0.058468104492105544,14,4.624000000000001,70995,166,0,0.0,5565.5123108102625,False,-0.1155124961887819,0.0,326900,0.0,0.0,14,0,0,6,10,10.0,22,28,14,126.0,90.0,7,10,14,200,0.8440256621688604,51.57750247698277
52,14,0,0,0,10.000000000000002,20,10.0,11.396762091752578,2,11.0,33.616517128041764,5,34.8,39.99999999999999,6,40.0,1,1.0110000000000001,34093,557,0,0.0,5570.000000000001,False,-0.0988661909881732,1,1.218,33968,503,0,0.0,5030.000000000001,False,-0.1085182289121298,0,0.9920000000000002,56641,0,5,0.2,168.08258564020883,False,0.06863044521344532,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,77876,0,33,0.0,1319.9999999999998,False,-0.058468104492105544,6,4.670000000000002,70747,171,0,0.0,5748.424428895141,False,-0.11738922932339596,0.03333333333333333,326576,0.0,0.0,14,0,0,11,6,6.0,16,27,12,90.0,72.0,5,9,12,374,0.7434454932808876,52.32094797026366
53,12,0,0,0,10.000000000000002,20,10.0,11.370181995075914,2,11.0,32.394633879656745,11,25.272727272727273,40.0,7,40.0,1,1.0200000000000002,33969,568,0,0.0,5680.000000000001,False,-0.10055224318248461,1,1.227,33864,512,0,0.0,5120.000000000001,False,-0.10995992571596129,6,1.0520000000000003,56695,0,2,0.2,64.78926775931349,False,0.06867477928261292,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,77676,0,38,0.5,1520.0,False,-0.05966695838778128,7,4.734000000000002,70577,177,0,0.0,5733.8501966992435,False,-0.11951464282126746,0.11666666666666665,326032,0.0,0.0,13,0,0,8,9,8.166666666666666,19,27,16,72.0,54.0,4,8,16,200,0.7159331105649471,53.03688108082861
54,16,0,0,0,10.000000000000002,20,10.0,11.356898905658154,1,11.0,32.98726180999838,5,41.0,40.0,8,40.0,0,1.0190000000000001,33859,579,0,0.0,5790.000000000001,False,-0.10189619783012413,1,1.2360000000000002,33760,521,0,0.0,5210.000000000001,False,-0.11140162251979278,3,1.076,56793,0,1,0.1,32.98726180999838,False,0.07022142404025852,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,77471,0,43,0.5,1720.0,False,-0.0609257549782408,8,4.807000000000001,70461,177,0,0.0,5838.745340369714,False,-0.1202765435821173,0.09999999999999999,325595,0.0,0.0,12,0,0,10,8,7.6,22,32,15,126.0,72.0,7,9,15,200,0.8105516843497753,53.84743276517838
55,15,0,0,0,10.000000000000002,20,10.0,11.356898905658154,0,,32.98726180999838,0,,40.0,8,40.0,0,1.0190000000000001,33719,593,0,0.0,5930.000000000001,False,-0.10360668556348353,0,1.235,33700,527,0,0.0,5270.000000000001,False,-0.11213468869123253,0,1.0730000000000004,56793,0,1,0.0,32.98726180999838,False,0.07022142404025852,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.846000000000001,77471,0,43,0.0,1720.0,False,-0.0609257549782408,8,4.8790000000000004,70347,177,0,0.0,5838.745340369714,False,-0.12164323702318763,0.0,325281,0.0,0.0,11,0,0,10,5,5.0,21,31,8,108.0,87.0,6,9,8,200,0.7770206639543176,54.6244534291327
56,8,0,0,0,10.000000000000002,20,10.0,11.330541802195677,2,11.0,33.48572846486877,5,40.0,40.0,8,40.0,1,1.0290000000000001,33605,603,0,0.0,6030.000000000001,False,-0.10517056006255499,1,1.245,33586,537,0,0.0,5370.000000000001,False,-0.11369856319030398,4,1.1130000000000002,56843,0,2,0.2,66.97145692973754,False,0.07148347327653193,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.846000000000001,77271,0,48,0.5,1920.0,False,-0.062124608873916534,8,4.9510000000000005,70241,177,0,0.0,5926.9739382817725,False,-0.12238515616101948,0.11666666666666665,324797,0.0,0.0,11,0,0,8,6,5.8,19,27,12,54.0,30.0,3,5,12,200,0.6240642843768001,55.2485177135095
57,12,0,0,0,10.000000000000002,20,10.0,11.317514815932547,1,11.0,34.51074488010146,10,41.0,40.0,13,40.0,0,1.0280000000000002,33495,614,0,0.0,6140.000000000001,False,-0.1065145147101945,1,1.254,33482,546,0,0.0,5460.000000000001,False,-0.11514025999413548,8,1.1890000000000003,56966,0,1,0.1,34.51074488010146,False,0.07349488286877001,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,77066,0,53,0.5,2120.0,False,-0.06338340546437606,13,5.073,69798,182,0,0.0,6280.955568178466,False,-0.12557421763886642,0.09999999999999999,324058,0.0,0.0,12,0,0,8,9,8.6,20,28,14,90.0,66.0,5,7,14,200,0.7482902556657791,55.99680796917528
58,14,0,0,0,10.000000000000002,20,10.0,11.291946164384942,2,11.0,34.967876884285786,5,41.0,40.0,9,40.0,1,1.0380000000000003,33381,624,0,0.0,6240.000000000001,False,-0.10807838920926596,1,1.263,33368,556,0,0.0,5560.000000000001,False,-0.11670413449320692,4,1.221,57021,0,2,0.2,69.93575376857157,False,0.07486469757892103,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.846000000000001,77066,0,53,0.0,2120.0,False,-0.06338340546437606,9,5.150000000000001,69459,187,0,0.0,6538.992977361442,False,-0.12809158657906186,0.03333333333333333,323546,0.0,0.0,12,0,0,11,8,7.8,18,29,13,126.0,66.0,7,7,13,200,0.8065766831859946,56.803384652361274
59,13,0,0,0,10.000000000000002,20,10.0,11.267969605321941,2,11.0,34.967876884285786,0,,39.99999999999999,11,40.0,1,1.0470000000000002,33267,634,0,0.0,6340.000000000001,False,-0.1096422637083374,1,1.272,33254,566,0,0.0,5660.000000000001,False,-0.11826800899227836,0,1.217,56999,0,4,0.2,139.87150753714315,False,0.07510899652930507,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,77066,0,53,0.0,2119.9999999999995,False,-0.06338340546437606,11,5.251000000000001,69277,187,0,0.0,6538.992977361442,False,-0.1302735006691917,0.03333333333333333,323114,0.0,0.0,12,0,0,10,7,7.0,17,27,9,90.0,69.0,5,8,9,200,0.7240792689844966,57.52746392134577
60,9,0,0,0,10.000000000000002,20,10.0,11.267969605321941,0,,35.405747997954485,5,41.0,40.0,9,40.0,0,1.0460000000000003,33177,643,0,0.0,6430.000000000001,False,-0.11074186296549701,0,1.2710000000000001,33144,577,0,0.0,5770.000000000001,False,-0.1196119636399179,1,1.227,57172,0,0,0.0,0.0,False,0.07705060095700991,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,77106,0,52,0.0,2080.0,False,-0.06314363468524091,8,5.320000000000001,68966,192,0,0.0,6797.903615607262,False,-0.13244995614827862,0.0,322816,0.0,0.0,12,0,0,10,4,3.2,15,25,13,54.0,33.0,3,6,13,240,0.6349171036854386,58.16238102503121
61,13,0,0,0,10.000000000000002,20,10.0,11.256276744610645,1,11.0,35.82327866273721,5,41.0,40.0,11,40.0,1,1.056,33053,654,0,0.0,6540.000000000001,False,-0.11242791515980842,0,1.2710000000000004,33054,586,0,0.0,5860.000000000001,False,-0.1207115628970775,5,1.276,57206,0,1,0.1,35.82327866273721,False,0.07802855279249778,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,76981,0,55,0.5,2200.0,False,-0.06392288971743014,9,5.402000000000002,68832,192,0,0.0,6878.069503245544,False,-0.13357588443500681,0.09999999999999999,322377,0.0,0.0,13,0,0,11,7,7.0,18,29,13,90.0,54.0,5,8,13,280,0.7449356382712722,58.90731666330248
62,13,0,0,0,10.000000000000002,20,10.0,11.244426143349951,1,11.0,33.75760232346547,6,13.0,40.0,20,40.0,1,1.0650000000000004,32959,662,0,0.0,6620.000000000001,False,-0.11374743426839996,0,1.2710000000000004,32934,598,0,0.0,5980.000000000001,False,-0.12217769523995699,5,1.321,57113,0,1,0.1,33.75760232346547,False,0.07625708905394929,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,77423,0,48,0.6,1920.0,False,-0.06030235095248942,7,5.463000000000002,68738,192,0,0.0,6481.45964610537,False,-0.1370801934584216,0.11666666666666665,322418,0.0,0.0,17,0,0,8,7,6.833333333333334,19,27,12,90.0,54.0,5,8,12,720,0.7421417301520705,59.64945839345455
63,12,0,0,0,10.0,20,10.0,11.232481398247064,1,11.0,34.24028476288991,5,40.0,40.0,20,40.0,1,1.0740000000000003,32855,671,0,0.0,6710.0,False,-0.11518913107223146,0,1.2710000000000001,32824,609,0,0.0,6090.0,False,-0.12352164988759652,4,1.356,57174,0,1,0.1,34.24028476288991,False,0.07741080106969296,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.846000000000001,77623,0,43,0.5,1720.0,False,-0.059103497056813684,10,5.556000000000002,68586,192,0,0.0,6574.134674474863,False,-0.13834693228588554,0.09999999999999999,322313,0.0,0.0,17,0,0,4,7,6.8,22,26,15,108.0,48.0,6,6,15,600,0.7441872116178274,60.39364560507238
64,15,0,0,0,10.0,20,10.0,11.232481398247064,0,,35.23148535432521,10,41.0,40.0,20,40.0,0,1.0730000000000004,32785,678,0,0.0,6780.0,False,-0.11604437493891115,0,1.2710000000000001,32694,622,0,0.0,6220.0,False,-0.12510995992571597,9,1.4420000000000002,57266,0,0,0.0,0.0,False,0.07882144606457933,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.846000000000001,77978,0,34,0.5,1360.0,False,-0.05700550273938115,6,5.606000000000001,68309,197,0,0.0,6940.6026148020665,False,-0.1394710499873996,0.08333333333333333,322283,0.0,0.0,17,0,0,9,5,4.8,19,28,15,108.0,87.0,6,9,15,760,1.3345710337162018,61.72821663878858
65,15,0,0,0,10.0,20,10.0,11.220508166204588,1,11.0,35.23148535432521,0,,40.0,20,40.0,0,1.0730000000000002,32735,683,0,0.0,6830.0,False,-0.11665526341511094,1,1.2810000000000001,32530,637,0,0.0,6370.0,False,-0.1272847229009872,0,1.4330000000000003,57255,0,1,0.1,35.23148535432521,False,0.07894607857046006,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,78418,0,23,0.0,920.0,False,-0.05436802416889454,9,5.690000000000001,68179,197,0,0.0,6940.6026148020665,False,-0.14102956005177805,0.016666666666666666,322368,0.0,0.0,17,0,0,5,5,5.0,21,26,9,108.0,72.0,6,9,9,640,0.7726655481383204,62.5008821869269
66,9,0,0,0,10.0,20,10.0,11.208572732322516,1,11.0,32.89857008505402,8,15.0,40.0,20,40.0,0,1.0730000000000002,32615,695,0,0.0,6950.0,False,-0.11812139575799042,1,1.29,32436,645,0,0.0,6450.0,False,-0.12860424200957873,7,1.5030000000000003,57140,0,1,0.1,32.89857008505402,False,0.07675764449422649,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.846000000000001,78698,0,16,0.0,640.0,False,-0.05268962871494851,13,5.811000000000002,67817,205,0,0.0,6744.2068674360735,False,-0.14654666018824367,0.016666666666666666,321957,0.0,0.0,14,0,0,3,9,8.875,23,26,9,54.0,33.0,3,6,9,480,0.6210995111614466,63.12198169808835
67,9,0,0,0,10.000000000000002,20,10.0,11.196740548655253,1,11.0,33.21430140996161,6,36.5,40.0,20,40.0,0,1.0730000000000004,32485,708,0,0.0,7080.000000000001,False,-0.11970970579610986,1,1.299,32352,652,0,0.0,6520.000000000001,False,-0.1298015834229303,5,1.5460000000000005,57182,0,1,0.1,33.21430140996161,False,0.07755184715543835,0,0.2,53251,0,0,0.0,0.0,False,0.0031837534380769377,0,2.8460000000000005,79098,0,6,0.0,240.0,False,-0.05029192092359704,10,5.898000000000002,67438,211,0,0.0,7008.217597501899,False,-0.14950776499165655,0.016666666666666666,321806,0.0,0.0,19,0,0,2,9,8.8,13,15,12,54.0,33.0,3,6,12,600,0.6446002759039402,63.76658197399229
