index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
35,14,0,0,0,10.0,20,10.0,16.415510258737346,19,17.894736842105264,20.345020170800797,16,25.75,25.000000000000004,20,25.0,6,0.7820000000000003,31330,9,10,1.0,254.15510258737345,False,0.10538609710076903,3,1.2560000000000002,23584,366,0,0.0,3660.0,False,-0.10696464965914682,0,1.5050000000000001,36374,188,23,1.0,3554.0513925710393,False,-0.016903504618096733,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,9,1.2530000000000003,55770,3,10,1.0,311.0350605124024,False,-0.008395228102338724,11,3.190000000000001,48511,224,0,0.0,4557.284518259378,False,-0.09945846098105132,0.5,234548,0.0,0.0,11,0,0,8,14,13.375,24,32,14,155.0,24.0,11,3,14,612,1.2578386459499598,54.175816556438804
36,14,0,0,0,10.0,20,10.0,16.231522559897,3,6.0,19.380402725105455,26,14.5,25.000000000000007,20,25.0,0,0.776,31250,7,20,1.0,394.63045119794003,False,0.10504305381962786,3,1.2830000000000004,23434,378,0,0.0,3780.0,False,-0.11012720500386534,3,1.535,36667,181,10,1.0,3131.709610592412,False,-0.014794887383817174,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,1.2440000000000002,55840,1,14,1.0,369.38040272510557,False,-0.00663681623144823,14,3.3190000000000004,48047,242,0,0.0,4690.05745947552,False,-0.10650847125414,0.5,234217,0.0,0.0,15,0,0,13,8,7.333333333333333,18,31,16,114.0,28.0,10,4,16,574,1.2968268655240536,55.47264342196286
37,16,0,0,0,10.0,20,10.0,16.231522559897,0,,18.77145276896867,16,13.375,25.000000000000004,20,25.0,0,0.776,31160,6,30,1.0,546.94567679691,False,0.10455663920157618,0,1.2800000000000002,23324,389,0,0.0,3890.0,False,-0.11205987771452668,6,1.592,36749,171,10,1.0,2963.304885432074,False,-0.01485163906728064,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,1.2440000000000004,56090,0,5,0.1,125.00000000000001,False,-0.004370644869589886,10,3.4050000000000007,47739,258,0,0.0,4843.034814393916,False,-0.11061335471910921,0.35000000000000003,234041,0.0,0.0,12,0,0,9,7,7.0,23,32,9,143.0,31.0,11,5,9,580,1.2885260069742799,56.76116942893714
38,9,0,0,0,10.0,20,10.0,16.112288067051512,2,7.0,22.265582152607255,67,29.671641791044777,25.0,20,25.0,0,0.7760000000000002,31040,8,40,1.0,724.4915226820605,False,0.10345933520771065,2,1.3000000000000003,23226,397,0,0.0,3970.0,False,-0.11409796893667862,57,2.1560000000000006,37310,163,10,1.0,2848.958776455469,False,-0.0018687507865143603,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,4,1.2840000000000005,56195,0,0,0.0,0.0,False,-0.003617085409315768,11,3.505000000000001,45646,325,0,0.0,7236.314199597358,False,-0.12650654976509018,0.3333333333333333,232396,0.0,0.0,13,0,0,2,7,6.8,24,26,14,45.0,31.0,3,6,14,442,0.9718491425737739,57.73301857151091
39,14,0,0,0,10.0,20,10.0,14.076693333746228,35,5.9714285714285715,21.675900144287237,28,17.714285714285715,25.000000000000004,20,25.0,0,0.776,31002,12,33,1.0,584.5308800136255,False,0.09966496029260008,18,1.4780000000000004,22985,403,0,0.0,4030.0,False,-0.12151240424485206,18,2.279000000000001,37137,188,10,1.0,2863.1773481871633,False,-0.0061435134358857404,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,11,1.3900000000000001,56031,0,2,0.2,50.00000000000001,False,-0.006081668114682885,9,3.5840000000000005,45123,351,0,0.0,7608.24095064482,False,-0.1324824823964537,0.3666666666666667,231257,0.0,0.0,12,0,0,13,13,12.444444444444445,17,30,13,167.0,12.0,10,4,13,387,1.228711437433958,58.96173000894487
40,13,0,0,0,9.999999999999998,20,10.0,13.005310613634526,24,6.0,21.675900144287237,0,,25.000000000000004,20,25.0,0,0.776,30954,14,31,1.0,543.1646290226703,False,0.09725146934118123,12,1.5800000000000003,22785,411,0,0.0,4109.999999999999,False,-0.127134724857685,0,2.261000000000001,36993,202,20,1.0,3060.590746839919,False,-0.007310655979076924,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,10,1.4790000000000003,55984,0,0,0.0,0.0,False,-0.007358286494441391,8,3.6550000000000007,45058,351,0,0.0,7608.24095064482,False,-0.13363498510040234,0.3333333333333333,230753,0.0,0.0,12,0,0,7,10,9.333333333333334,21,28,10,102.0,12.0,9,4,10,272,1.1025205217301846,60.064250530675054
41,10,0,0,0,9.999999999999998,20,10.0,12.378553228842543,16,6.0,20.905136028528617,22,14.090909090909092,25.000000000000004,20,25.0,0,0.776,30844,15,41,1.0,657.5206823825442,False,0.09539533140738181,16,1.728,22535,420,0,0.0,4199.999999999999,False,-0.13433832314287722,2,2.2810000000000006,37163,208,10,1.0,2783.7904318845353,False,-0.006496373954640407,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,8,1.5490000000000004,55914,0,0,0.0,0.0,False,-0.008599443252539939,12,3.7670000000000012,44623,373,0,0.0,7797.615738641174,False,-0.13966900354047784,0.3333333333333333,230058,0.0,0.0,11,0,0,6,12,11.4,20,26,15,76.0,24.0,7,3,15,435,1.108448889106512,61.172699419781566
42,15,0,0,0,9.999999999999998,20,10.0,13.011117008239582,17,19.0,20.79056283538347,8,18.0,25.000000000000004,20,25.0,0,0.776,31057,16,34,1.0,602.3779782801457,False,0.10191120209220857,0,1.7120000000000004,22445,429,0,0.0,4289.999999999999,False,-0.1359196008152365,0,2.279000000000001,36984,215,12,1.0,3046.8769107961116,False,-0.007719265714998422,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,9,1.6310000000000002,55838,0,0,0.0,0.0,False,-0.009946984875618362,11,3.865000000000001,44370,381,0,0.0,7921.204440281102,False,-0.1430592347357125,0.3333333333333333,229673,0.0,0.0,10,0,0,6,9,9.0,21,27,17,131.0,18.0,9,6,17,667,1.1747510163113475,62.34745043609291
43,17,0,0,0,9.999999999999998,20,10.0,14.673910926071873,50,20.0,20.30426305736018,19,15.631578947368421,25.000000000000004,20,25.0,16,0.9360000000000002,31721,14,10,1.0,286.7391092607187,False,0.11969813601203039,0,1.7120000000000004,22325,441,0,0.0,4409.999999999999,False,-0.13802797104504885,7,2.3490000000000006,36127,255,10,1.0,3944.8899167219292,False,-0.018232665283042553,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,11,1.7320000000000002,55722,0,0,0.0,0.0,False,-0.012003758931895956,9,3.9440000000000013,43992,400,0,0.0,8121.705222944072,False,-0.14798396050511467,0.3333333333333333,228866,0.0,0.0,15,0,0,6,12,11.619883040935672,22,28,15,157.0,33.0,11,6,15,982,1.1428802581503987,63.49033069424331
44,15,0,0,0,9.999999999999998,20,10.0,14.514980877865968,4,7.0,20.04730118405537,13,16.46153846153846,25.000000000000007,20,25.0,0,0.9200000000000002,31641,12,20,1.0,410.2996175573194,False,0.11905790318288918,4,1.7520000000000004,22169,453,0,0.0,4529.999999999999,False,-0.14140136341274862,3,2.3720000000000008,36247,249,10,1.0,3814.7032504291797,False,-0.016817800262463142,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,11,1.8310000000000002,55608,0,0,0.0,0.0,False,-0.01402507136651359,9,4.025,43699,413,0,0.0,8279.535389014869,False,-0.15177985966936586,0.3333333333333333,228343,0.0,0.0,11,0,0,11,11,10.428571428571429,18,29,15,99.0,33.0,9,6,15,302,1.152080800384283,64.6424114946276
45,15,0,0,0,10.0,20,10.0,14.514980877865968,0,,19.37255207146993,27,15.0,25.000000000000004,20,25.0,0,0.9200000000000002,31511,15,30,1.0,585.4494263359791,False,0.1175671063731812,0,1.7480000000000007,22099,460,0,0.0,4600.0,False,-0.14263124604680583,17,2.5390000000000006,36199,239,10,1.0,3662.8059505246656,False,-0.02001177686339238,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,13,1.9500000000000006,55379,0,8,0.8,200.00000000000003,False,-0.016312345963580915,7,4.086000000000001,43319,432,0,0.0,8368.94249487501,False,-0.15772493754432695,0.4666666666666666,227486,0.0,0.0,12,0,0,14,13,12.857142857142858,13,27,17,121.0,48.0,9,6,17,362,1.0891508152708411,65.73156230989844
46,17,0,0,0,10.0,20,10.0,14.977302071809762,16,20.0,18.935959568238165,10,11.0,25.000000000000004,20,25.0,0,0.9200000000000002,31691,19,24,1.0,549.4552497234342,False,0.12325980830914739,0,1.7480000000000007,22039,466,0,0.0,4660.0,False,-0.143685431161712,0,2.5220000000000007,35989,245,10,1.0,3858.798603275773,False,-0.022897948781459836,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,4,1.9770000000000005,55553,0,0,0.0,0.0,False,-0.01500026596216245,8,4.159000000000002,43140,442,0,0.0,8369.69412916127,False,-0.16089208914022168,0.3333333333333333,227391,0.0,0.0,16,0,0,6,8,8.0,21,27,15,151.0,51.0,10,7,15,830,1.065325804054737,66.79688811395317
47,15,0,0,0,10.0,20,10.0,14.839638056663116,3,7.0,17.982753218309586,28,12.107142857142858,25.000000000000004,20,25.0,0,0.9200000000000002,31601,18,34,1.0,684.5476939265459,False,0.12247079369468239,3,1.7780000000000005,21902,477,0,0.0,4770.0,False,-0.14656687047578887,18,2.7020000000000004,35821,238,10,1.0,3711.6613896689178,False,-0.029122820758253367,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,9,2.063,55386,0,9,0.9,225.00000000000003,False,-0.015966595152396318,11,4.261000000000001,42780,461,0,0.0,8290.049233640719,False,-0.16798126532703844,0.48333333333333334,226469,0.0,0.0,11,0,0,8,14,13.555555555555555,21,29,17,136.0,62.0,9,6,17,296,1.083935670554638,67.88082378450781
48,17,0,0,0,10.0,20,10.0,14.839638056663116,0,,17.603693162337397,9,10.0,25.000000000000004,20,25.0,0,0.9200000000000002,31511,17,44,1.0,822.9440744931771,False,0.12173982842246782,0,1.7750000000000004,21792,488,0,0.0,4880.0,False,-0.1484995431864502,0,2.6840000000000006,35911,228,11,1.0,3577.0781017049017,False,-0.028537659420917603,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.0540000000000003,55496,0,10,0.9,250.00000000000003,False,-0.01379457082572386,12,4.370000000000001,42646,461,0,0.0,8115.30254783754,False,-0.1719063941928267,0.48333333333333334,226335,0.0,0.0,15,0,0,6,6,6.0,26,32,12,142.0,33.0,11,6,12,490,1.1407174095511436,69.02154119405895
49,12,0,0,0,10.0,20,10.0,15.290153952337088,19,19.0,17.603693162337397,0,,25.000000000000007,20,25.0,0,0.9200000000000002,31772,17,35,1.0,705.155388331798,False,0.12884172092789017,0,1.7750000000000004,21692,498,0,0.0,4980.0,False,-0.1502565183779605,0,2.6840000000000006,35550,237,21,1.0,3993.444043112975,False,-0.03247553220922801,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.0540000000000003,55696,0,2,0.0,50.000000000000014,False,-0.012021489742725934,12,4.4780000000000015,42514,461,0,0.0,8115.30254783754,False,-0.17424686122238395,0.3333333333333333,226203,0.0,0.0,18,0,0,5,6,6.0,20,25,14,92.0,63.0,6,6,14,761,0.9394282372668386,69.9609694313258
50,14,0,0,0,10.0,20,10.0,15.548363362471784,15,18.266666666666666,17.936104042532506,11,23.09090909090909,25.000000000000004,20,25.0,0,0.9200000000000002,31946,17,30,1.0,636.4509008741536,False,0.13374887379426087,0,1.7750000000000004,21592,508,0,0.0,5080.0,False,-0.1520134935694708,0,2.6840000000000006,35530,242,20,1.0,4121.426014568822,False,-0.031341948429808836,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,11,2.164,55585,0,5,0.5,125.00000000000001,False,-0.01332470433872941,7,4.536000000000001,42260,467,0,0.0,8376.16058786268,False,-0.17643787489261611,0.4166666666666667,225892,0.0,0.0,14,0,0,5,8,7.333333333333333,23,28,15,121.0,63.0,8,6,15,728,1.071685390546918,71.03265482187271
51,15,0,0,0,10.000000000000002,20,10.0,15.634858923942295,4,19.0,17.909918269278798,8,17.375,25.000000000000004,12,25.0,0,0.9200000000000002,31922,17,36,1.0,732.8549212619226,False,0.13459932042416764,0,1.7750000000000006,21492,518,0,0.0,5180.000000000001,False,-0.1537704687609811,0,2.6840000000000006,35593,236,22,1.0,4083.844907974515,False,-0.03020273522850879,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,55535,0,10,0.5,250.00000000000003,False,-0.01310306920335467,12,4.649000000000001,42043,470,0,0.0,8417.661586561035,False,-0.1799175376641338,0.4166666666666667,225564,0.0,0.0,15,0,0,4,6,6.0,22,26,18,121.0,51.0,8,7,18,415,1.2327707428485155,72.26542556472123
52,18,0,0,0,10.000000000000002,20,10.0,15.634858923942295,0,,17.70523542760215,15,15.6,25.0,12,25.0,0,0.9200000000000002,31782,21,46,1.0,929.2035105013456,False,0.13312958588975593,0,1.7750000000000006,21432,524,0,0.0,5240.000000000001,False,-0.15482465387588729,0,2.6840000000000006,35827,226,17,1.0,3834.467119080195,False,-0.027385946877107364,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,55535,0,10,0.0,250.0,False,-0.01310306920335467,12,4.7570000000000014,41674,485,0,0.0,8587.039182387043,False,-0.1849586058051823,0.3333333333333333,225229,0.0,0.0,11,0,0,9,7,7.0,21,30,21,177.0,81.0,11,7,21,434,1.444052366539836,73.70947793126106
53,21,0,0,0,10.000000000000002,20,10.0,16.022479411291798,14,20.0,18.03921375931152,3,35.0,25.0,8,25.0,0,0.9200000000000002,31912,26,42,1.0,932.9441352742556,False,0.1377634432369502,0,1.7750000000000006,21382,529,0,0.0,5290.000000000001,False,-0.1557031414716424,0,2.6840000000000006,35652,230,24,1.0,4118.11139482059,False,-0.028240892173827026,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,55535,0,10,0.0,250.0,False,-0.01310306920335467,8,4.825000000000002,41501,488,0,0.0,8803.136314544021,False,-0.1861102473931805,0.3333333333333333,224961,0.0,0.0,12,0,0,12,4,4.0,21,33,17,183.0,34.0,15,6,17,585,1.114012618549168,74.82349054981023
54,17,0,0,0,10.000000000000002,20,10.0,16.022479411291798,0,,18.95208686415461,55,21.272727272727273,25.0,10,25.0,0,0.9200000000000002,31822,25,52,1.0,1083.1689293871734,False,0.13724030025629305,0,1.7750000000000006,21272,540,0,0.0,5400.000000000001,False,-0.15763581418230374,31,2.994000000000001,35924,220,10,1.0,3714.466339125742,False,-0.02643252069052317,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,54689,36,20,1.0,1182.2751271095658,False,-0.019838338205379863,10,4.917000000000002,41079,497,0,0.0,9419.18717148484,False,-0.18813110896039967,0.5,223765,0.0,0.0,11,0,0,5,8,7.454545454545455,23,28,16,130.0,26.0,8,9,16,200,1.0730413608253002,75.89653191063553
55,16,0,0,0,10.000000000000002,20,10.0,16.36685125950552,14,19.857142857142858,18.95208686415461,0,,24.999999999999996,13,25.0,0,0.9200000000000002,32030,22,48,1.0,1005.6088604562649,False,0.14318660588334156,0,1.7750000000000004,21142,553,0,0.0,5530.000000000001,False,-0.15991988193126713,0,2.963000000000001,35646,224,20,1.0,4045.2164194123284,False,-0.029334702252012106,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,54689,26,30,1.0,1242.7542584680198,False,-0.019302166186740726,13,5.037000000000002,40928,497,0,0.0,9419.18717148484,False,-0.19080846139572652,0.5,223414,0.0,0.0,12,0,0,8,7,7.0,19,27,12,117.0,23.0,10,6,12,478,1.0159840499982238,76.91251596063375
56,12,0,0,0,10.000000000000002,20,10.0,17.027732506024584,46,19.043478260869566,18.95208686415461,0,,24.999999999999996,8,25.0,0,0.9200000000000002,32775,23,15,1.0,485.4159875903688,False,0.16022587651258646,3,1.8050000000000002,21025,562,0,0.0,5620.000000000001,False,-0.16244992620704196,0,2.963000000000001,34770,260,30,1.0,4995.773057491031,False,-0.03966071768635782,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,54689,16,40,1.0,1303.2333898264737,False,-0.01876599416810159,8,5.104000000000001,40860,497,0,0.0,9419.18717148484,False,-0.19201415653216514,0.5,223098,0.0,0.0,14,0,0,5,5,5.0,24,29,6,62.0,12.0,8,4,6,1055,0.9432130483910441,77.8557290090248
57,6,0,0,0,10.000000000000002,20,10.0,17.027732506024584,0,,18.910541710937675,8,18.0,24.999999999999996,12,25.0,0,0.9200000000000002,32665,24,25,1.0,665.6933126506146,False,0.15952795896849076,0,1.802,20935,571,0,0.0,5710.000000000001,False,-0.16403120387940123,0,2.963000000000001,34914,250,32,1.0,4862.070461256152,False,-0.037672707742724854,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,54689,6,50,1.0,1363.463250265626,False,-0.01823203203722024,12,5.216000000000001,40583,505,0,0.0,9549.823564023525,False,-0.19576744655026224,0.5,222765,0.0,0.0,11,0,0,1,7,7.0,21,22,10,31.0,27.0,2,4,10,344,0.7713192943483591,78.62704830337316
58,10,0,0,0,10.000000000000002,20,10.0,17.027732506024584,0,,18.37005787629618,14,12.0,24.999999999999996,10,25.0,0,0.9200000000000002,32545,26,35,1.0,855.9706377108605,False,0.158654343905244,0,1.8020000000000005,20855,579,0,0.0,5790.000000000001,False,-0.16543678403260945,0,2.963000000000001,35082,240,28,1.0,4601.017421982193,False,-0.03670707060604797,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,54617,4,60,1.0,1573.4802315051845,False,-0.017646764734257893,10,5.304000000000001,40391,511,0,0.0,9387.099574787348,False,-0.20061437636494128,0.5,222469,0.0,0.0,14,0,0,4,4,4.0,22,26,11,68.0,27.0,6,4,11,368,1.7480299333110452,80.3750782366842
59,11,0,0,0,10.000000000000002,20,10.0,17.027732506024584,0,,18.680169525125027,3,35.333333333333336,25.0,15,25.0,0,0.9200000000000002,32425,28,45,1.0,1046.2479627711064,False,0.15778072884199698,0,1.8020000000000005,20775,587,0,0.0,5870.000000000001,False,-0.1668423641858177,0,2.963000000000001,35188,230,35,1.0,4570.18440976503,False,-0.034372865594286706,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,54617,0,64,0.4,1600.0,False,-0.017411656235039628,15,5.444000000000001,40096,514,0,0.0,9601.607135914264,False,-0.20394326906581442,0.39999999999999997,222080,0.0,0.0,12,0,0,7,8,8.0,19,26,11,135.0,36.0,9,2,11,306,1.0070774275809526,81.38215566426516
60,11,0,0,0,10.000000000000002,20,10.0,17.027732506024584,0,,18.791329242534385,2,27.0,25.0,7,25.0,0,0.9200000000000002,32305,30,55,1.0,1236.5252878313522,False,0.15690711377875022,0,1.8020000000000007,20695,595,0,0.0,5950.000000000001,False,-0.16824794433902593,0,2.9630000000000014,35242,220,43,1.0,4554.128308754387,False,-0.0331882352571136,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,54563,0,66,0.2,1650.0,False,-0.017925849749109025,7,5.4990000000000006,40045,514,0,0.0,9658.743230662674,False,-0.20434100577436948,0.3666666666666667,221829,0.0,0.0,13,0,0,7,3,3.0,18,25,15,77.0,27.0,7,4,15,254,1.046172563917935,82.42832822818309
61,15,0,0,0,10.000000000000002,20,10.0,17.50407261976098,32,20.0,18.901806425071758,9,20.555555555555557,25.000000000000004,10,25.0,0,0.9200000000000002,32825,32,33,1.0,897.6343964521125,False,0.16922542688263595,0,1.8020000000000007,20615,603,0,0.0,6030.000000000001,False,-0.16965352449223417,0,2.963000000000001,34787,242,44,1.0,5067.665056685314,False,-0.03829637621195505,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,54518,0,71,0.5,1775.0000000000002,False,-0.017615560559584388,10,5.592000000000001,39816,518,0,0.0,9791.135728187171,False,-0.207227648289977,0.4166666666666667,221540,0.0,0.0,15,0,0,6,4,4.0,24,30,18,174.0,45.0,10,5,18,1025,1.138537148013711,83.5668653761968
62,18,0,0,0,10.000000000000002,20,10.0,17.719778840191363,17,20.0,21.291646542682464,51,27.352941176470587,25.000000000000004,12,25.0,0,0.9200000000000002,33085,30,26,1.0,760.7142498449755,False,0.17595604487042252,0,1.8020000000000007,20495,615,0,0.0,6150.000000000001,False,-0.17176189472204653,7,3.0330000000000013,35679,249,10,1.0,4625.1413966344735,False,-0.021012428213537895,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,53222,38,81,1.0,2834.082568621934,False,-0.031205495056455503,12,5.702000000000002,39582,521,0,0.0,11092.947848737564,False,-0.19983556580136563,0.5,221042,0.0,0.0,12,0,0,11,9,8.083333333333332,20,31,18,138.0,35.0,12,6,18,540,1.3070809617638588,84.87394633796066
63,18,0,0,0,10.0,20,10.0,17.91955533277126,17,20.0,21.291646542682464,0,,25.000000000000007,8,25.0,0,0.9200000000000002,33305,32,19,1.0,660.471551322654,False,0.18192549636873032,0,1.802,20415,623,0,0.0,6230.0,False,-0.17316747487525477,0,3.026000000000001,35339,256,20,1.0,5013.239096043092,False,-0.024773377276740113,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,53222,28,91,1.0,2871.1661031951094,False,-0.030876734488243514,8,5.770000000000001,39513,521,0,0.0,11092.947848737564,False,-0.2010589917486342,0.5,220773,0.0,0.0,12,0,0,8,5,5.0,24,32,19,187.0,33.0,12,6,19,540,1.1543296705931425,86.0282760085538
64,19,0,0,0,10.0,20,10.0,17.91955533277126,0,,21.037659319642483,6,14.166666666666666,25.000000000000007,11,25.0,0,0.9200000000000002,33205,32,29,1.0,839.6671046503666,False,0.18155996740196714,0,1.8020000000000005,20315,633,0,0.0,6330.0,False,-0.17492445006676505,0,3.026000000000001,35424,246,24,1.0,4913.11443553315,False,-0.023873084294931984,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,53172,23,101,1.0,3008.866164351778,False,-0.030542508161919675,11,5.872000000000002,39368,522,0,0.0,10981.658164853376,False,-0.20461658748512052,0.5,220463,0.0,0.0,11,0,0,9,4,4.0,22,31,14,118.0,46.0,9,10,14,285,1.2115874718874693,87.23986348044127
65,14,0,0,0,10.0,20,10.0,17.68098185078972,23,15.869565217391305,21.52232873210628,26,24.346153846153847,25.000000000000007,9,25.0,0,0.9200000000000002,33469,30,19,1.0,635.9386551650047,False,0.18725733809763528,3,1.832,20168,645,0,0.0,6450.0,False,-0.17798158689999297,2,3.046000000000001,35648,259,10,1.0,4794.5975866756,False,-0.019627933276527364,0,0.2,38979,0,0,0.0,0.0,False,0.00443219006880202,0,2.1530000000000005,52539,39,111,1.0,3614.370820552146,False,-0.03639806715941648,9,5.9510000000000005,39287,522,0,0.0,11234.65559815948,False,-0.2038098583471385,0.5,220090,0.0,0.0,13,0,0,10,7,6.4,16,26,13,77.0,66.0,7,7,13,1132,1.0897309752181172,88.32959445565939
