index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,19.0,0,,27.0,0,,34.0,0,,0,0.2,37960,11,0,0.0,110.0,False,-0.0014447071184659837,0,0.2,37980,9,0,0.0,90.0,False,-0.001182033096926714,0,0.2,48328,0,0,0.0,0.0,False,0.0,0,0.2,48328,0,0,0.0,0.0,False,0.0,0,0.2,65883,0,0,0.0,0.0,False,0.0,0,0.2,65883,0,0,0.0,0.0,False,0.0,0.0,304362,0.0,0.0,11,0,0,1,0,0.0,1090,1091,34,0.0,0.0,0,0,34,200,1.2503162020002492,1.2503162020002492
1,34,0,0,0,10.0,20,10.0,18.617021276595743,2,10.0,27.0,0,,34.0,0,,0,0.2,37870,20,0,0.0,200.0,False,-0.002626740215392698,2,0.22000000000000003,37844,20,0,0.0,200.0,False,-0.003309692671394799,0,0.2,48328,0,0,0.0,0.0,False,0.0,0,0.2,48308,0,2,0.2,54.0,False,0.00014484356894553882,0,0.2,65883,0,0,0.0,0.0,False,0.0,0,0.2,65883,0,0,0.0,0.0,False,0.0,0.03333333333333333,304116,0.0,0.0,12,0,0,28,1,1.0,27,55,14,585.0,0.0,34,0,14,200,2.0662283599958755,3.3165445619961247
2,14,0,0,0,10.0,20,10.0,14.662522202486675,14,2.7142857142857144,27.0,0,,34.0,0,,12,0.32000000000000006,37476,30,0,0.0,300.0,False,-0.011662726556343577,2,0.23800000000000002,37718,30,0,0.0,300.0,False,-0.005306015235093249,0,0.2,48328,0,0,0.0,0.0,False,0.0,0,0.2,48270,4,12,1.0,382.6500888099467,False,0.0027587536087768988,0,0.2,65883,0,0,0.0,0.0,False,0.0,0,0.2,65883,0,0,0.0,0.0,False,0.0,0.16666666666666666,303558,0.0,0.0,11,0,0,19,3,3.0,13,32,24,112.0,9.0,11,3,24,200,1.8806194349890575,5.197163996985182
3,24,0,0,0,10.0,20,10.0,14.1224147568474,3,5.0,29.363636363636363,10,40.0,34.0,20,34.0,3,0.3380000000000001,37322,40,0,0.0,400.0,False,-0.014394536380351984,0,0.23600000000000002,37618,40,0,0.0,400.0,False,-0.006619385342789598,10,0.30000000000000004,48358,0,3,0.3,88.0909090909091,False,0.001532143985794071,0,0.2,48270,0,16,0.4,469.8181818181818,False,0.0036605920151690174,10,0.30000000000000004,65549,0,5,0.5,170.0,False,-0.0037794271663403305,10,0.30000000000000004,65557,0,5,0.5,170.0,False,-0.003657999787502087,0.2833333333333333,302674,0.0,0.0,9,0,0,19,14,14.0,11,30,26,172.0,42.0,10,14,26,200,1.5146087919711135,6.711772788956296
4,26,0,0,0,10.0,20,10.0,11.861654405167771,13,3.4615384615384617,31.15126050420168,10,40.0,34.0,20,34.0,12,0.45500000000000007,36934,50,0,0.0,500.0,False,-0.0232729183083793,1,0.24600000000000002,37505,50,0,0.0,500.0,False,-0.008274231678486997,7,0.36000000000000004,48474,3,10,1.0,347.0975682575201,False,0.0066120837636310485,0,0.2,48270,0,16,0.0,498.4201680672269,False,0.0039565072842578505,3,0.32000000000000006,65494,0,5,0.5,170.0,False,-0.004614240395853255,7,0.36000000000000004,65453,0,5,0.5,170.0,False,-0.005236555712399253,0.3333333333333333,302130,0.0,0.0,14,0,0,19,12,10.65,12,31,29,210.0,72.0,12,14,29,438,1.529362178989686,8.241134967945982
5,29,0,0,0,10.0,20,10.0,11.828512782899876,1,10.0,32.543666404405975,10,40.0,34.0,20,34.0,0,0.44300000000000006,36854,58,0,0.0,580.0,False,-0.02432361439453638,1,0.255,37372,62,0,0.0,620.0,False,-0.010191752035723667,0,0.35300000000000004,48864,0,4,0.4,130.1746656176239,False,0.012437662075997617,0,0.2,48270,0,16,0.0,520.6986624704956,False,0.004186999901408111,5,0.36700000000000005,65415,0,5,0.5,170.0,False,-0.00581333576188091,5,0.403,65378,0,5,0.5,170.0,False,-0.006374937389007787,0.2333333333333333,302153,0.0,0.0,15,0,0,18,7,6.75,12,30,28,166.0,42.0,12,17,28,906,1.6081665080273524,9.849301475973334
6,28,0,0,0,10.0,20,10.0,11.277951647480002,3,2.0,34.918050381968555,22,41.09090909090909,34.0,20,34.0,3,0.4730000000000001,36711,66,0,0.0,660.0,False,-0.02702915681639086,0,0.254,37252,74,0,0.0,740.0,False,-0.011767796164959286,6,0.41300000000000003,49056,0,3,0.3,104.75415114590567,False,0.016147514392752634,0,0.2,48774,0,4,0.0,139.67220152787422,False,0.010673648832228514,7,0.43200000000000005,64809,7,10,1.0,584.4263526737799,False,-0.011866290600960963,3,0.42800000000000005,65327,0,5,0.5,170.0,False,-0.007149036929101589,0.3,301929,0.0,0.0,15,0,0,20,8,6.7,13,33,31,166.0,48.0,12,16,31,1010,1.7728036209591664,11.6221050969325
7,31,0,0,0,10.0,20,10.0,10.851508226961515,3,4.0,35.31673342029878,5,41.0,34.0,20,34.0,2,0.49000000000000005,36587,74,0,0.0,740.0,False,-0.029235618597320726,1,0.264,37119,86,0,0.0,860.0,False,-0.013685316522195954,2,0.42700000000000005,49185,0,3,0.3,105.95020026089634,False,0.018829148736352563,0,0.2,48774,0,4,0.0,141.26693368119513,False,0.010690147881985556,3,0.45500000000000007,64923,2,10,1.0,410.6334668405976,False,-0.011454901364232118,2,0.44500000000000006,65483,0,0,0.0,0.0,False,-0.006071368941912177,0.21666666666666667,302071,0.0,0.0,19,0,0,23,5,4.066666666666666,15,38,35,255.0,56.0,17,14,35,676,2.050688918970991,13.672794015903492
8,35,0,0,0,10.0,20,10.0,10.851508226961515,0,,35.31673342029878,0,,34.0,20,34.0,0,0.4880000000000001,36467,86,0,0.0,860.0,False,-0.030811662726556343,0,0.263,37039,94,0,0.0,940.0,False,-0.014736012608353034,0,0.42500000000000004,49185,0,3,0.0,105.95020026089634,False,0.018829148736352563,0,0.2,48774,0,4,0.0,141.26693368119513,False,0.010690147881985556,0,0.45200000000000007,65229,0,3,0.2,102.0,False,-0.009152588679932608,11,0.553,65330,0,0,0.0,0.0,False,-0.008393667562193586,0.03333333333333333,302024,0.0,0.0,12,0,0,23,6,6.0,13,36,35,223.0,65.0,15,20,35,506,1.778837414982263,15.451631430885755
9,35,0,0,0,10.000000000000002,20,10.0,10.441710844883378,2,1.0,32.47918540788412,10,13.0,33.99999999999999,20,34.0,2,0.508,36303,98,0,0.0,980.0000000000002,False,-0.03354347255056475,0,0.263,36959,102,0,0.0,1020.0000000000002,False,-0.015786708694510113,7,0.49500000000000005,49089,0,2,0.2,64.95837081576823,False,0.016418622442639603,0,0.2,48774,0,4,0.0,129.91674163153647,False,0.010572719144507659,11,0.562,65052,0,10,1.0,339.99999999999994,False,-0.010032937176509873,6,0.6020000000000001,65267,0,0,0.0,0.0,False,-0.009349908170544754,0.19999999999999998,301444,0.0,0.0,13,0,0,24,10,9.7,12,36,32,231.0,66.0,13,22,32,302,2.3058539060293697,17.757485336915124
10,32,0,0,0,10.000000000000002,20,10.0,9.896633562973218,4,4.0,32.47918540788412,0,,33.99999999999999,20,34.0,3,0.536,36150,107,0,0.0,1070.0000000000002,False,-0.03638035198318886,1,0.273,36836,113,0,0.0,1130.0000000000002,False,-0.01757289204097715,0,0.4880000000000001,49073,0,6,0.4,194.8751124473047,False,0.0174316660367417,0,0.2,48774,0,4,0.0,129.91674163153647,False,0.010572719144507659,0,0.5510000000000002,65358,0,1,0.0,33.99999999999999,False,-0.007710638556228466,11,0.7060000000000002,65131,0,0,0.0,0.0,False,-0.011414173610794894,0.06666666666666667,301322,0.0,0.0,17,0,0,20,6,6.0,13,33,32,164.0,82.0,10,22,32,506,1.4190119620179757,19.1764972989331
11,32,0,0,0,10.000000000000002,20,10.0,8.584107037955905,10,3.0,31.80092700018958,10,27.0,33.99999999999999,20,34.0,10,0.633,35845,115,0,0.0,1150.0000000000002,False,-0.04334121355397951,0,0.272,36716,125,0,0.0,1250.0000000000002,False,-0.019148936170212766,4,0.528,49185,0,10,1.0,318.0092700018958,False,0.02102310534267817,0,0.2,48774,0,4,0.0,127.20370800075833,False,0.010544650182096896,13,0.681,64913,0,10,1.0,339.99999999999994,False,-0.012142737883824355,6,0.7550000000000001,65069,0,0,0.0,0.0,False,-0.012355235796791281,0.3333333333333333,300502,0.0,0.0,12,0,0,21,15,13.9,14,35,32,236.0,64.0,15,17,32,200,1.7455256530083716,20.92202295194147
12,32,0,0,0,10.000000000000002,20,10.0,8.107526085245006,5,3.6,32.42597672154582,6,40.0,34.0,20,34.0,4,0.663,35661,125,0,0.0,1250.0000000000002,False,-0.04686104544260573,1,0.28200000000000003,36603,135,0,0.0,1350.0000000000002,False,-0.020803782505910164,0,0.5240000000000001,49367,0,10,0.5,324.2597672154582,False,0.024853705586983237,0,0.2,48814,0,3,0.0,97.27793016463747,False,0.011062716542838903,0,0.6680000000000001,65185,0,2,0.0,68.0,False,-0.010078472443574215,12,0.8690000000000002,64645,0,6,0.6,204.0,False,-0.017242687795030586,0.18333333333333335,300275,0.0,0.0,15,0,0,21,9,9.0,13,34,33,149.0,74.0,12,20,33,712,1.7571248250314966,22.679147776972968
13,33,0,0,0,10.000000000000002,20,10.0,8.107526085245006,0,,32.42597672154582,0,,34.0,20,34.0,0,0.6590000000000001,35591,132,0,0.0,1320.0000000000002,False,-0.04778040451799317,0,0.281,36473,148,0,0.0,1480.0000000000002,False,-0.02251116364591542,0,0.5240000000000001,49367,0,10,0.0,324.2597672154582,False,0.024853705586983237,0,0.2,48814,0,3,0.0,97.27793016463747,False,0.011062716542838903,8,0.7480000000000002,65161,0,0,0.0,0.0,False,-0.01095882094015148,4,0.8970000000000002,64814,0,0,0.0,0.0,False,-0.016225733497260295,0.0,300220,0.0,0.0,13,0,0,19,7,6.0,12,31,32,159.0,68.0,10,23,32,404,1.2926995700108819,23.97184734698385
14,32,0,0,0,10.000000000000002,20,10.0,7.520954551220959,5,2.0,32.99128931741809,5,41.0,34.0,20,34.0,5,0.7090000000000001,35386,142,0,0.0,1420.0000000000002,False,-0.05185185185185185,0,0.281,36373,158,0,0.0,1580.0000000000002,False,-0.02382453375361177,0,0.5240000000000001,49562,0,10,0.5,329.91289317418085,False,0.028947120646149096,0,0.2,48814,0,3,0.0,98.97386795225427,False,0.011080262662972356,10,0.8400000000000001,64822,0,5,0.5,170.0,False,-0.014814140218265713,10,0.9930000000000001,64679,0,0,0.0,0.0,False,-0.018274820515155655,0.16666666666666666,299636,0.0,0.0,11,0,0,20,13,13.0,16,36,33,249.0,63.0,15,17,33,405,1.5235211020335555,25.495368449017406
15,33,0,0,0,10.000000000000002,20,10.0,7.045584573437605,6,3.3333333333333335,33.53795212268582,5,41.0,33.99999999999999,20,34.0,5,0.754,35181,152,0,0.0,1520.0000000000002,False,-0.05592329918571053,1,0.29100000000000004,36260,168,0,0.0,1680.0000000000002,False,-0.025479380089309167,0,0.524,49747,0,11,0.6,368.917473349544,False,0.033178669439554144,0,0.2,48814,0,3,0.0,100.61385636805747,False,0.011097229932627647,2,0.8500000000000001,64978,0,0,0.0,0.0,False,-0.013736472231076302,13,1.1130000000000002,64274,0,5,0.5,169.99999999999997,False,-0.023131915668685398,0.18333333333333335,299254,0.0,0.0,13,0,0,18,9,8.4,15,33,33,212.0,81.0,13,20,33,473,1.7396429430227727,27.235011392040178
16,33,0,0,0,10.000000000000002,20,10.0,6.801661447704704,2,1.0,33.634507489587655,1,40.0,33.99999999999999,20,34.0,2,0.7690000000000001,35017,164,0,0.0,1640.0000000000002,False,-0.05865510900971894,0,0.29000000000000004,36180,176,0,0.0,1760.0000000000002,False,-0.026530076175466245,0,0.524,49745,0,13,0.2,437.2485973646395,False,0.03384423726788446,0,0.2,48854,0,2,0.0,67.26901497917531,False,0.011579922767124383,12,0.9680000000000002,64803,0,0,0.0,0.0,False,-0.01639269614316288,3,1.1300000000000001,64383,0,1,0.1,33.99999999999999,False,-0.0225096003521394,0.05000000000000001,298982,0.0,0.0,16,0,0,20,7,7.0,12,32,35,167.0,55.0,13,20,35,410,1.841811513993889,29.076822906034067
17,35,0,0,0,10.000000000000002,20,10.0,6.801661447704704,0,,33.89408944139462,6,36.5,33.99999999999999,20,34.0,0,0.7670000000000001,34917,174,0,0.0,1740.0000000000002,False,-0.05996847911741529,0,0.29000000000000004,36080,186,0,0.0,1860.0000000000002,False,-0.027843446283162595,0,0.524,49964,0,7,0.0,237.25862608976234,False,0.03630668169683999,0,0.2,48854,0,2,0.0,67.78817888278924,False,0.011585294020886386,9,1.046,64470,0,6,0.6,203.99999999999994,False,-0.01989891170711716,10,1.227,64290,0,0,0.0,0.0,False,-0.024179226811165248,0.09999999999999999,298575,0.0,0.0,12,0,0,23,10,9.5,15,38,35,256.0,85.0,16,19,35,419,1.8552455609897152,30.932068467023782
18,35,0,0,0,10.000000000000002,20,10.0,6.632844295894163,4,4.75,32.98974784821253,9,27.0,33.99999999999999,20,34.0,3,0.7970000000000002,34767,183,0,0.0,1830.0000000000002,False,-0.06272655634357761,1,0.30000000000000004,35957,197,0,0.0,1970.0000000000005,False,-0.02962962962962963,2,0.544,50124,0,4,0.4,131.95899139285012,False,0.038527965065726394,0,0.2,48854,0,2,0.0,65.97949569642506,False,0.011566581440328773,8,1.1170000000000002,64338,0,9,0.9,305.99999999999994,False,-0.021128363917854377,6,1.2770000000000001,64230,0,0,0.0,0.0,False,-0.025089932152452074,0.21666666666666667,298270,0.0,0.0,14,0,0,21,11,9.722222222222221,14,35,18,267.0,62.0,16,19,18,370,1.794752876041457,32.72682134306524
19,18,0,0,0,10.000000000000002,20,10.0,6.38660709552233,2,1.0,33.10146692146557,1,40.0,33.99999999999999,20,34.0,2,0.8140000000000003,34623,193,0,0.0,1930.0000000000005,False,-0.06519569214604676,0,0.29900000000000004,35857,207,0,0.0,2070.0000000000005,False,-0.030942999737325977,0,0.542,50122,0,6,0.2,198.60880152879344,False,0.039176138072430026,0,0.2,48894,0,1,0.0,33.10146692146557,False,0.012054103903756247,1,1.1190000000000002,64637,0,0,0.0,0.0,False,-0.01891231425405643,10,1.3710000000000002,64057,0,1,0.1,33.99999999999999,False,-0.027457766039797823,0.05000000000000001,298190,0.0,0.0,15,0,0,22,7,6.5,13,35,6,223.0,8.0,15,3,6,512,1.252818455977831,33.97963979904307
20,6,0,0,0,10.000000000000002,20,10.0,6.224533029959191,3,4.0,33.10146692146557,0,,33.99999999999999,20,34.0,2,0.8320000000000001,34479,203,0,0.0,2030.0000000000005,False,-0.06766482794851589,1,0.30900000000000005,35744,217,0,0.0,2170.0000000000005,False,-0.03259784607302338,0,0.542,50110,0,9,0.3,297.9132022931901,False,0.03995523508414572,0,0.2,48894,0,1,0.0,33.10146692146557,False,0.012054103903756247,8,1.1980000000000002,64548,0,0,0.0,0.0,False,-0.020263193843631892,11,1.4710000000000003,63945,0,0,0.0,0.0,False,-0.029415782523564502,0.049999999999999996,297720,0.0,0.0,11,0,0,16,10,10.0,10,26,7,86.0,3.0,5,1,7,234,0.7227749709854834,34.702414770028554
21,7,0,0,0,10.000000000000002,20,10.0,6.3171629602252315,1,10.0,33.42786169054225,6,36.5,33.99999999999999,20,34.0,0,0.8300000000000001,34359,215,0,0.0,2150.0000000000005,False,-0.06924087207775151,1,0.31800000000000006,35651,225,0,0.0,2250.0000000000005,False,-0.033990018387181506,0,0.542,50319,0,4,0.1,133.711446762169,False,0.042581023907074286,0,0.2,48894,0,1,0.0,33.42786169054225,False,0.0120574807739875,12,1.3100000000000003,64361,0,1,0.1,33.99999999999999,False,-0.022843525643944568,8,1.5400000000000003,63648,0,5,0.5,169.99999999999997,False,-0.03263360806277796,0.11666666666666665,297232,0.0,0.0,13,0,0,15,11,11.0,10,25,6,64.0,9.0,4,3,6,419,0.8236049459665082,35.52601971599506
22,6,0,0,0,10.000000000000002,20,10.0,5.456638839377381,10,2.3,31.400278454439857,15,23.8,33.99999999999999,20,34.0,9,0.9200000000000002,34025,227,0,0.0,2270.0000000000005,False,-0.0764381402679275,1,0.32700000000000007,35558,233,0,0.0,2330.0000000000005,False,-0.03538219070133964,10,0.6420000000000001,50275,0,10,1.0,314.00278454439854,False,0.04353586724615542,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,11,1.4080000000000001,64006,0,6,0.6,203.99999999999994,False,-0.02694169967973529,3,1.5620000000000005,63677,0,9,0.9,305.99999999999994,False,-0.03116130109436425,0.4166666666666667,296475,0.0,0.0,13,0,0,12,12,10.616666666666667,13,25,8,37.0,6.0,4,2,8,376,1.0868495710310526,36.612869287026115
23,8,0,0,0,10.000000000000002,20,10.0,5.140851007017061,9,3.6666666666666665,32.02250910743361,5,40.0,33.99999999999999,20,34.0,8,0.9910000000000003,33759,236,0,0.0,2360.0000000000005,False,-0.08224323614394537,1,0.336,35435,244,0,0.0,2440.0000000000005,False,-0.03716837404780667,0,0.6320000000000001,50442,0,14,0.9,448.3151275040706,False,0.04838101232726445,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,5,1.447,64162,0,0,0.0,0.0,False,-0.026122064872577143,0,1.5590000000000004,63783,0,5,0.5,169.99999999999997,False,-0.030584521044882594,0.2333333333333333,296515,0.0,0.0,20,0,0,14,7,6.5,13,27,6,138.0,0.0,8,0,6,876,1.006182639976032,37.61905192700215
24,6,0,0,0,10.000000000000002,20,10.0,4.8323984042305,5,2.0,33.26603960971748,10,41.0,33.99999999999999,20,34.0,5,1.0330000000000004,33554,246,0,0.0,2460.0000000000005,False,-0.08631468347780405,0,0.3350000000000001,35335,254,0,0.0,2540.0000000000005,False,-0.03848174415550302,0,0.6320000000000001,50842,0,9,0.5,299.39435648745734,False,0.055117057983854745,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,14,1.582,63728,0,5,0.5,169.99999999999997,False,-0.03141933427439552,1,1.5690000000000002,63741,0,5,0.5,169.99999999999997,False,-0.031222014783783374,0.25,296134,0.0,0.0,14,0,0,10,9,8.5,12,22,6,67.0,6.0,4,2,6,746,0.7941705949488096,38.413222521950956
25,6,0,0,0,10.000000000000002,20,10.0,4.685281980567938,4,3.0,34.29758897710017,10,41.0,33.99999999999999,20,34.0,4,1.0680000000000003,33364,257,0,0.0,2570.0000000000005,False,-0.08986078276858418,0,0.3350000000000001,35245,263,0,0.0,2630.0000000000005,False,-0.039663777252429734,1,0.6420000000000001,51208,0,4,0.4,137.19035590840068,False,0.06101214985007038,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,0,1.5680000000000003,63693,0,5,0.5,169.99999999999997,False,-0.03195057905681283,10,1.6680000000000004,63578,0,5,0.5,169.99999999999997,False,-0.03369609762761259,0.2333333333333333,296022,0.0,0.0,18,0,0,11,7,6.2,16,27,7,71.0,6.0,4,2,7,745,0.8168385950266384,39.230061116977595
26,7,0,0,0,10.000000000000002,20,10.0,4.9977105765316425,4,8.5,34.29758897710017,0,,33.99999999999999,20,34.0,3,1.094,33249,264,0,0.0,2640.0000000000005,False,-0.09196217494089834,1,0.3450000000000001,35102,276,0,0.0,2760.0000000000005,False,-0.04171263462043604,0,0.641,51174,0,8,0.4,274.38071181680135,False,0.06172799114195502,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,10,1.6680000000000004,63742,0,0,0.0,0.0,False,-0.03249700226158493,0,1.6580000000000004,63748,0,0,0.0,0.0,False,-0.03240593172745625,0.06666666666666667,295949,0.0,0.0,14,0,0,11,6,6.0,15,26,9,110.0,0.0,7,0,9,540,1.069537103001494,40.29959821997909
27,9,0,0,0,10.000000000000002,20,10.0,5.108982363935449,1,10.0,34.75997222499025,5,41.0,33.99999999999999,15,34.0,0,1.0910000000000002,33159,273,0,0.0,2730.0000000000005,False,-0.09314420803782505,1,0.3540000000000001,34979,287,0,0.0,2870.0000000000005,False,-0.043498817966903074,0,0.6410000000000001,51369,0,4,0.1,139.039888899961,False,0.06436268714720206,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,8,1.738,63647,0,0,0.0,0.0,False,-0.03393895238528907,7,1.7280000000000004,63466,0,5,0.5,169.99999999999997,False,-0.035396080931347995,0.09999999999999999,295554,0.0,0.0,11,0,0,17,10,10.0,13,30,7,130.0,0.0,9,0,7,405,1.2649967489996925,41.56459496897878
28,7,0,0,0,10.000000000000002,20,10.0,5.108982363935449,0,,34.75997222499025,0,,33.99999999999999,20,34.0,0,1.0910000000000002,33029,286,0,0.0,2860.0000000000005,False,-0.0948515891778303,0,0.3530000000000001,34909,294,0,0.0,2940.0000000000005,False,-0.044418177042290515,0,0.641,51369,0,4,0.0,139.039888899961,False,0.06436268714720206,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,8,1.8100000000000003,63551,0,0,0.0,0.0,False,-0.035396080931347995,7,1.7910000000000006,63562,0,0,0.0,0.0,False,-0.035229118285445414,0.0,295354,0.0,0.0,12,0,0,9,8,8.0,16,25,5,75.0,6.0,5,2,5,370,0.9546288710553199,42.5192238400341
29,5,0,0,0,10.000000000000002,20,10.0,5.226951814846561,1,10.0,31.908572241723842,11,15.0,33.99999999999999,20,34.0,0,1.0910000000000002,32949,294,0,0.0,2940.0000000000005,False,-0.09590228526398739,1,0.36300000000000004,34776,306,0,0.0,3060.0000000000005,False,-0.046335697399527184,7,0.7110000000000001,51300,0,1,0.1,31.908572241723842,False,0.06182656609255217,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,9,1.8920000000000001,63457,0,0,0.0,0.0,False,-0.036822852632697356,11,1.8940000000000003,63239,1,10,1.0,371.9085722417238,False,-0.03730925601261538,0.18333333333333335,294655,0.0,0.0,10,0,0,3,12,11.636363636363637,21,24,4,82.0,0.0,5,0,4,200,0.7520624099997804,43.27128625003388
30,4,0,0,0,10.000000000000002,20,10.0,5.247128448412653,1,6.0,31.908572241723842,0,,33.99999999999999,20,34.0,1,1.1010000000000002,32832,304,0,0.0,3040.0000000000005,False,-0.0976622012083005,0,0.3620000000000001,34676,316,0,0.0,3160.0000000000005,False,-0.04764906750722354,0,0.7040000000000002,51294,0,2,0.1,63.817144483447684,False,0.06203253956798796,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,10,1.9830000000000003,63325,0,0,0.0,0.0,False,-0.03882640438352838,0,1.8830000000000005,63579,0,1,0.1,33.99999999999999,False,-0.034713051925382876,0.03333333333333333,294640,0.0,0.0,16,0,0,1,5,5.0,22,23,4,30.0,6.0,2,2,4,540,0.6263122499804012,43.89759850001428
31,4,0,0,0,10.000000000000002,20,10.0,5.221441175394349,4,5.0,32.45821530639153,5,40.0,33.99999999999999,20,34.0,4,1.1400000000000003,32690,311,0,0.0,3110.0000000000005,False,-0.10047281323877069,0,0.36200000000000004,34546,329,0,0.0,3290.0000000000005,False,-0.04935644864722879,3,0.7340000000000002,51378,0,4,0.4,129.83286122556612,False,0.06445365896815068,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,7,2.0430000000000006,63254,0,0,0.0,0.0,False,-0.03990407237071779,12,2.0030000000000006,63235,0,5,0.5,169.99999999999997,False,-0.03890229649530228,0.15,294037,0.0,0.0,10,0,0,0,12,11.1,20,20,6,32.0,6.0,2,2,6,200,0.6431087350356393,44.54070723504992
32,6,0,0,0,10.000000000000002,20,10.0,5.373132558696932,2,8.0,32.98749617147623,5,40.0,33.99999999999999,20,34.0,2,1.1560000000000004,32590,318,0,0.0,3180.0000000000005,False,-0.10218019437877594,0,0.3620000000000001,34416,342,0,0.0,3420.0000000000005,False,-0.05106382978723404,1,0.7410000000000001,51530,0,2,0.2,65.97499234295246,False,0.06693816206280984,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,9,2.126000000000001,63140,0,0,0.0,0.0,False,-0.04163441251916276,6,2.0510000000000006,63144,0,5,0.5,169.99999999999997,False,-0.0402835329295873,0.11666666666666665,293754,0.0,0.0,12,0,0,1,11,10.2,22,23,8,67.0,6.0,4,2,8,370,0.8269249559962191,45.36763219104614
33,8,0,0,0,10.000000000000002,20,10.0,5.258612368401484,3,4.0,34.068499020890926,10,41.0,33.99999999999999,20,34.0,2,1.1740000000000002,32466,326,0,0.0,3260.0000000000005,False,-0.1043866561597058,1,0.372,34283,354,0,0.0,3540.0000000000005,False,-0.05298135014447071,8,0.8200000000000001,51652,0,3,0.3,102.20549706267278,False,0.06983741823645379,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,9,2.2070000000000003,62818,0,5,0.5,169.99999999999997,False,-0.04523169861724572,6,2.1050000000000004,63050,0,5,0.5,169.99999999999997,False,-0.04171030463093666,0.21666666666666667,293203,0.0,0.0,12,0,0,16,13,12.1,11,27,8,75.0,6.0,6,2,8,336,1.2181857659597881,46.58581795700593
34,8,0,0,0,10.000000000000002,20,10.0,5.069013958279296,2,2.0,34.55180715140018,5,41.0,33.99999999999999,20,34.0,2,1.1920000000000002,32334,335,0,0.0,3350.0000000000005,False,-0.10667192014709745,0,0.37100000000000005,34173,365,0,0.0,3650.0000000000005,False,-0.05442605726293669,2,0.8320000000000001,51789,0,2,0.2,69.10361430280037,False,0.07232974274026241,0,0.2,48934,0,0,0.0,0.0,False,0.012539314682999503,6,2.258000000000001,62724,0,5,0.5,169.99999999999997,False,-0.04665847031859509,4,2.1390000000000002,63187,0,0,0.0,0.0,False,-0.04092102666848808,0.11666666666666665,293141,0.0,0.0,18,0,0,4,7,6.4,21,25,6,105.0,6.0,6,2,6,540,0.9158217289950699,47.501639686001
