index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
0,e50970cf-cc8c-4a85-84ed-8bacaa9851f6,SELLER,00Ran@0,_SystemAgent,RandomAgent,28,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,28,,-1,-1
309,31371fab-cc03-43f3-9e10-2104287b078c,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,21,1,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
310,633559ff-047e-47b0-853a-55cb8fdc2cf4,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,17,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,17,,-1,-1
311,62dbae4e-c9f8-4f9f-95a1-685ad56dc3df,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,43,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,43,,-1,-1
312,c9224178-7fd6-4909-966c-a110b8ecc755,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,41,3,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,41,,-1,-1
313,986c238f-6c2d-4a9a-887a-66664f41263f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,50,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,50,,-1,-1
314,c6c48987-361a-4491-b7da-1e73cb493b2b,SELLER,00Ran@0,_SystemAgent,RandomAgent,12,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,12,,-1,-1
315,d6573f0c-bd7a-41bc-9915-7b1c5594cb05,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,11,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,11,,-1,-1
316,451e03b8-ddee-4761-bcd4-463823c4cd7f,SELLER,00Ran@0,_SystemAgent,RandomAgent,14,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,14,,-1,-1
317,12b95a54-7c22-4d26-8332-53d354ad2a1e,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,6,3,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,6,,-1,-1
318,9e4a350a-c6d2-4f80-a512-2ce7184cb674,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,39,1,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
319,02655175-04e5-4ac1-b6e1-f0469a5734d8,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,14,1,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
320,6f17bcee-6aa6-48f9-ba29-73a27a94711e,SELLER,00Ran@0,_SystemAgent,RandomAgent,23,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,23,,-1,-1
321,2d97cf1e-4df0-442e-9637-3d2d3d97d5b9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,36,4,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,36,,-1,-1
322,517df856-c36b-47e1-bd28-deb266244950,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,30,3,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
323,31f9fd7d-ddb0-4f8e-9a68-3fbee4fc1285,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,41,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,41,,-1,-1
324,fa31cc7e-ba1e-4add-9141-ab2244eae17f,SELLER,00Ran@0,_SystemAgent,RandomAgent,46,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,46,,-1,-1
325,6418f092-f5c1-4d9f-a20a-8ce0034d072c,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,53,3,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,53,,-1,-1
326,0bde8349-5bba-4442-a978-1b5edd005b95,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,52,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,52,,-1,-1
327,fdd6f3b9-1787-45e5-aa9e-629f83d6bbb9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,27,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,27,,-1,-1
328,46d7be69-d9a8-49d7-98f4-d3d0ff26dba0,SELLER,00Ran@0,_SystemAgent,RandomAgent,4,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,4,,-1,-1
329,71a31d89-339d-4e25-a8a6-50127dbcae80,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,28,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,28,,-1,-1
330,d9c25f12-7bce-4087-b461-7566a540e350,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,51,2,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
331,76ba4ebf-d590-41fb-bd39-69eccd81eadc,SELLER,00Ran@0,_SystemAgent,RandomAgent,6,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,6,,-1,-1
332,4e7ae27c-9eba-4dbf-b21d-f466d73756b6,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,34,2,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,34,,-1,-1
333,e4ed34b5-55b8-47ee-a815-af1d52f7df6f,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,44,4,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
334,e5258c90-9438-45e3-8db5-f9c05441054d,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,39,2,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
335,3f7a483e-874d-4dd6-b1f8-204ce80c9f20,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,30,3,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,30,,-1,-1
336,8c9c613e-a184-436b-b471-0cff515a9ed1,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,19,2,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
337,b3196c6b-4aa9-4c0f-8db4-fc3d78ba5617,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,26,3,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,26,,-1,-1
338,c9f99939-5133-4148-9b4b-2432e1212e10,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,44,2,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
339,b2742410-1411-49ae-bdd5-061a861ba29e,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,28,2,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
340,adb03177-5b99-470f-b610-de8035bdb153,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,30,2,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,30,,-1,-1
341,cc612c69-0e8a-4055-897d-14b7e6af59b7,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,21,2,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
342,efd7f4ed-09d8-4a8d-b806-b587831cab74,SELLER,00Ran@0,_SystemAgent,RandomAgent,16,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,16,,-1,-1
343,aa21df58-1c61-409d-b68c-db37873a12d3,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,28,3,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,28,,-1,-1
344,f98a872b-fdf9-4df4-89f7-084dd70ec951,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,21,2,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
345,7bad65da-c20d-4308-a49f-1470976e6ff8,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,38,3,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
346,42572309-6fa9-43c5-8bbe-d19967643186,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,34,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,34,,-1,-1
347,f63036d2-ffac-4f83-8f28-b9af837f77f2,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,41,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,41,,-1,-1
348,1c18a8d9-3628-4e9a-86ac-7a29a99aadf0,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,18,2,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
349,fa2271df-53ee-4d69-8a1f-398fcbde3d85,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,44,2,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
350,6a5fb4f0-17a9-43ed-88ac-868897dcb758,SELLER,00Ran@0,_SystemAgent,RandomAgent,52,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,52,,-1,-1
351,bcbbfc1a-8f9e-4f45-b1cb-7fc23366b612,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,31,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,31,,-1,-1
352,e26f8711-aa4e-43b6-9e91-5fdaadd03566,SELLER,00Ran@0,_SystemAgent,RandomAgent,23,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,23,,-1,-1
353,98ec98af-7df4-4c50-ba0b-b3551e56f9c8,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,44,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,44,,-1,-1
354,a2f746c8-bf4a-420d-8922-1ea51e9da54c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,13,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,13,,-1,-1
355,82dc3b30-8a86-4089-acb1-a175364ba48a,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,27,1,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
356,54fad426-4885-449d-9f99-3238273eb47e,SELLER,00Ran@0,_SystemAgent,RandomAgent,20,4,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,20,,-1,-1
357,94354f7d-eb8d-4579-8c88-7115c33b7f33,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,53,2,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,53,,-1,-1
358,105f4f15-f24a-4ad8-81a3-caf05d27b464,SELLER,00Ran@0,_SystemAgent,RandomAgent,41,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,41,,-1,-1
359,85f23a22-f0bd-4381-995a-18a09d1976ee,SELLER,00Ran@0,_SystemAgent,RandomAgent,29,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,29,,-1,-1
360,c6be7feb-c4c8-4c88-9168-4569d8bde16a,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,9,1,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
361,a2c2ce75-1120-4922-83ca-b13ac9f3cf8d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,2,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,2,,-1,-1
362,6dfb44a2-0b93-4369-a8a5-da8ed7deab72,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,7,3,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,7,,-1,-1
363,b5d62fc9-bf0b-402e-8116-beb449b3b0f3,SELLER,00Ran@0,_SystemAgent,RandomAgent,52,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,52,,-1,-1
364,0b8b123d-2987-45ae-97e7-e4ae73138704,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,30,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,30,,-1,-1
365,780aa7b1-ebd3-42e9-916f-063f74ab8c7c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,12,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,12,,-1,-1
366,0b3a6e6e-7881-47a7-8b81-efd3488c0131,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,14,1,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
367,c002f0fe-1cbb-4a73-8e40-c6505f15bcc4,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,34,2,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,34,,-1,-1
368,1c34534f-45c7-4c4b-afcb-ec708b046a88,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,50,2,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
369,8752f7d6-74e3-4359-86c3-11eca5c86448,SELLER,00Ran@0,_SystemAgent,RandomAgent,34,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,34,,-1,-1
370,51983014-f289-43fa-bf20-6937e0a2c026,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,30,4,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,30,,-1,-1
371,2558f638-6162-4a98-bdee-7ee6d4b3d15f,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,31,4,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
372,b2d7dda2-7a68-4d54-a5d4-12295318f0b2,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,39,1,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
373,bf2cda96-65a8-4eb9-bea2-2183d2742e9b,SELLER,00Ran@0,_SystemAgent,RandomAgent,17,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,17,,-1,-1
374,23a2e51e-661c-4804-ad03-e24c86ac363a,SELLER,00Ran@0,_SystemAgent,RandomAgent,26,5,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,26,,-1,-1
375,10623608-2cf7-43f8-8896-aed734a41751,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,34,2,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,34,,-1,-1
376,d2d2a2fe-c6bf-4ded-8a50-a93bec301928,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,52,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,52,,-1,-1
377,445d8bf1-61b2-4a7d-b432-ddec4915b9e5,SELLER,00Ran@0,_SystemAgent,RandomAgent,11,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,11,,-1,-1
378,8d98cef0-6cd0-4a14-9650-649e8b71e51c,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,11,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,11,,-1,-1
379,c6c8f08b-5171-4cb3-bd4c-16dcf4d56ec0,SELLER,00Ran@0,_SystemAgent,RandomAgent,24,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,24,,-1,-1
380,c0a20d8d-303b-407f-ac6f-04fe3eaca639,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,47,4,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,47,,-1,-1
381,62f10710-a2b3-4db3-ac98-05b2619a2441,SELLER,00Ran@0,_SystemAgent,RandomAgent,42,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,42,,-1,-1
382,fec5653a-0801-41d8-b0e9-95b03cc688e6,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,37,1,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
383,8547ef20-466c-47e6-8421-3fc7308c48c2,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,48,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,48,,-1,-1
384,6f133d06-10d6-4a75-9590-8c0eda832f74,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,29,1,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,-1,05Dec@2:product(1.0),-1,-1
385,9bbb3ed4-8bec-44e0-9649-fe225ea1e663,SELLER,00Ran@0,_SystemAgent,RandomAgent,34,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,34,,-1,-1
386,1cbc8f70-5b90-4fb8-a28b-2c39acda0371,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,43,1,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
387,41e12bba-8033-4584-bf02-694b4e508a36,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,7,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,7,,-1,-1
388,d6f70885-02d0-4a99-877b-3f21663fd5db,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,20,1,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
389,ab5dd7b0-2448-41a6-9bb6-21af2b28b1ae,SELLER,00Ran@0,_SystemAgent,RandomAgent,48,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,48,,-1,-1
390,ce33aa9c-8bb8-4a7a-9eb7-4cec50b22f37,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,51,,-1,-1
391,9797844a-843c-4376-bf2d-5c4b4e00f794,SELLER,00Ran@0,_SystemAgent,RandomAgent,7,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,7,,-1,-1
392,3af9cc6a-7227-4c9f-abb3-4791b7c86269,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,13,2,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(0.5),-1,-1
393,600362fc-5c8b-4d71-beb3-99dd1a44151a,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,24,1,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,-1,04Dec@2:product(1.0),-1,-1
394,fd2a63e8-c4ae-4231-b837-52f8b1af7c57,SELLER,00Ran@0,_SystemAgent,RandomAgent,53,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,53,,-1,-1
395,e657bdc1-e6ed-4246-96eb-9e516a66806f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,12,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,12,,-1,-1
396,32752c81-7ae3-4748-89ea-0a91c36e89af,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,51,,-1,-1
397,7dc1e196-498b-4bc9-8090-d62d15a0c0b6,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,15,2,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,15,,-1,-1
398,8d066682-630e-4008-8740-6c9794ee0831,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,40,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,40,,-1,-1
399,7f2677fb-53b5-43d7-bfab-ac9cad2e597f,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,35,3,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,35,,-1,-1
400,8b3436af-550e-46a8-9726-7ba0a12219f4,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,9,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,9,,-1,-1
401,010c3a60-8ea1-4aeb-beb6-175a9ece0214,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,3,5,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
402,f1808a2c-a949-4114-8405-b1f1557736b6,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,18,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,18,,-1,-1
403,57ab1cd4-effd-4af9-9824-14029ed4e7cd,SELLER,00Ran@0,_SystemAgent,RandomAgent,9,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,9,,-1,-1
404,c2d61708-5391-4582-aeb6-5f9655a0e119,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,7,2,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,True,3,0,7,,-1,-1
405,81a3eeab-23a0-4402-a1aa-728ab4703363,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,43,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,43,,-1,-1
406,844851d2-50d9-4b2a-bdd3-46e8b86a3486,04Dec@2,BUYER,DecentralizingAgent,_SystemAgent,36,1,34,0,-1,-1,BUYER|04Dec@2,[],04Dec@2,BUYER,p3,BUYER,False,3,0,-1,04Dec@2:product(1.0),-1,-1
407,1ed0d198-7944-42e5-8bc7-b0441a91bb87,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,30,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,30,,-1,-1
408,629919a8-6531-42de-9e53-8bb0431f5af6,SELLER,00Ran@0,_SystemAgent,RandomAgent,20,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,20,,-1,-1
409,b992bbea-55e7-48c5-bc47-4f1574bc6cb9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,34,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,34,,-1,-1
410,b95f4321-f0c1-47ae-8efd-7cbd00bab127,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,15,4,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,-1,05Dec@2:product(1.0),-1,-1
411,059a9fbd-c729-4324-af08-c0e093af2cb3,SELLER,00Ran@0,_SystemAgent,RandomAgent,17,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,17,,-1,-1
412,9bbd0302-e0de-4557-b910-bdbb3f247195,SELLER,00Ran@0,_SystemAgent,RandomAgent,15,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,15,,-1,-1
413,742866f3-561c-4213-82ee-495a3b3821b3,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,20,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,20,,-1,-1
414,990d46c9-19ba-4353-9c95-31449032da7a,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,4,1,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,True,3,0,4,,-1,-1
415,bbd182a4-e26a-4798-89cc-03de22ec41ef,05Dec@2,BUYER,DecentralizingAgent,_SystemAgent,13,1,34,0,-1,-1,BUYER|05Dec@2,[],05Dec@2,BUYER,p3,BUYER,False,3,0,13,,-1,-1
416,7c39a7b7-bf81-4aa8-9081-c3e87073c2c2,SELLER,00Ran@0,_SystemAgent,RandomAgent,26,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,26,,-1,-1
