index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ind@0,spot_market_loss_01Ind@0,balance_01Ind@0,inventory_01Ind@0_input,inventory_01Ind@0_output,productivity_01Ind@0,assets_01Ind@0,bankrupt_01Ind@0,score_01Ind@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
100,0,0,0,0,9.999999999999998,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,13,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,52968,24,370,1.0,8723.660011373748,False,0.06170284095127367,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,116059,186,332,1.0,12128.13054250798,False,0.1576743318916863,13,8.979000000000003,70887,2676,0,0.0,21640.071676082556,False,-0.2254523098109652,0.3333333333333333,294180,0.0,0.25,4,0,0,7,7,7.0,10,17,0,0.0,0.0,0,0,0,120,0.7171275139553472,200.04855894396314
101,0,0,0,0,9.999999999999996,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,11,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,52848,26,380,1.0,8972.948119789255,False,0.06178884514046131,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,116059,176,342,1.0,12367.263309039809,False,0.15880776997364593,11,9.076,70750,2676,0,0.0,21640.071676082556,False,-0.2267510111096665,0.3333333333333333,293923,0.0,0.25,6,0,0,10,5,5.0,8,18,0,0.0,0.0,0,0,0,120,0.6952765639871359,200.74383550795028
102,0,0,0,0,9.999999999999996,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,10,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,52728,28,390,1.0,9222.23622820476,False,0.061874849329648825,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,116059,166,352,1.0,12606.396075571638,False,0.15994120805560538,10,9.165,70626,2676,0,0.0,21640.071676082556,False,-0.22792647797856402,0.3333333333333333,293679,0.0,0.25,5,0,0,8,5,5.0,11,19,0,0.0,0.0,0,0,0,120,0.7174382649827749,201.46127377293305
103,0,0,0,0,9.999999999999996,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,10,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,52628,28,400,1.0,9451.524336620267,False,0.06214604556298625,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,116059,156,362,1.0,12845.528842103467,False,0.161074646137565,10,9.255,70530,2676,0,0.0,21640.071676082556,False,-0.22883651684480727,0.3333333333333333,293483,0.0,0.25,3,0,0,11,3,3.0,7,18,0,0.0,0.0,0,0,0,100,0.8174748870078474,202.2787486599409
104,0,0,0,0,9.999999999999996,8,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,8,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,52548,26,410,1.0,9660.812445035774,False,0.06260243384047345,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,116059,146,372,1.0,13084.661608635297,False,0.16220808421952462,8,9.325000000000001,70455,2676,0,0.0,21640.071676082556,False,-0.2295474847090598,0.3333333333333333,293328,0.0,0.25,4,0,0,10,3,3.0,8,18,0,0.0,0.0,0,0,0,80,0.795880124962423,203.07462878490333
105,0,0,0,0,9.999999999999998,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,14,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,52428,28,420,1.0,9910.10055345128,False,0.0626884380296611,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,116059,136,382,1.0,13323.794375167126,False,0.16334152230148408,14,9.457,70236,2676,0,0.0,21640.071676082556,False,-0.2316235108726772,0.3333333333333333,292989,0.0,0.25,5,0,0,12,7,7.0,5,17,0,0.0,0.0,0,0,0,120,0.7697306749760173,203.84435945987934
106,0,0,0,0,10.0,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,9,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,52338,27,430,1.0,10129.388661866788,False,0.06305223028507342,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,116059,126,392,1.0,13562.927141698954,False,0.1644749603834437,9,9.533000000000001,70131,2676,0,0.0,21640.071676082556,False,-0.23261886588263078,0.3333333333333333,292794,0.0,0.25,5,0,0,10,5,5.0,11,21,0,0.0,0.0,0,0,0,90,0.8008288549608551,204.6451883148402
107,0,0,0,0,9.999999999999998,15,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,52188,32,440,1.0,10408.676770282294,False,0.0628604464080364,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,116411,116,391,1.0,13450.059908230784,False,0.16727680305351592,9,9.614,70025,2676,0,0.0,21640.071676082556,False,-0.2336237004641077,0.3333333333333333,292890,0.0,0.25,13,0,0,12,5,5.0,4,16,0,0.0,0.0,0,0,0,502,0.7730415200348943,205.4182298348751
108,0,0,0,0,10.0,13,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,17,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,52058,35,450,1.0,10667.9648786978,False,0.06285385457514901,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,116763,106,390,1.0,13337.192674762613,False,0.17007864572358816,6,9.665000000000001,69970,2676,0,0.0,21640.071676082556,False,-0.23414507689789288,0.3333333333333333,293057,0.0,0.25,12,0,0,5,3,3.0,13,18,0,0.0,0.0,0,0,0,482,0.7942449159454554,206.21247475082055
109,0,0,0,0,10.0,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,19,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,51948,36,460,1.0,10907.252987113307,False,0.06303245478641155,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,117083,96,390,1.0,13256.32544129444,False,0.17272881524928638,9,9.749000000000002,69873,2676,0,0.0,21640.071676082556,False,-0.2350645953356595,0.3333333333333333,293170,0.0,0.25,9,0,0,4,4,4.0,14,18,0,0.0,0.0,0,0,0,430,0.8015292360214517,207.014003986842
110,0,0,0,0,10.0,8,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,51868,34,470,1.0,11116.541095528813,False,0.06348884306389875,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,117403,86,390,1.0,13175.45820782627,False,0.17537898477498473,10,9.84,69752,2676,0,0.0,21640.071676082556,False,-0.23621162348998692,0.3333333333333333,293289,0.0,0.25,8,0,0,4,5,5.0,14,18,0,0.0,0.0,0,0,0,400,0.8157462429953739,207.82975022983737
111,0,0,0,0,10.000000000000002,8,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,51788,32,480,1.0,11325.82920394432,False,0.06394523134138597,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,117723,76,390,1.0,13094.5909743581,False,0.17802915430068295,10,9.930000000000001,69634,2676,0,0.0,21640.071676082556,False,-0.23733021292974424,0.3333333333333333,293411,0.0,0.25,9,0,0,4,4,4.0,14,18,0,0.0,0.0,0,0,0,400,0.7876115309773013,208.61736176081467
112,0,0,0,0,10.0,8,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,10,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,51708,30,490,1.0,11535.117312359827,False,0.06440161961887317,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,117723,66,400,1.0,13333.72374088993,False,0.17916259238264254,10,10.020000000000001,69510,2676,0,0.0,21640.071676082556,False,-0.23850567979864176,0.3333333333333333,293207,0.0,0.25,2,0,0,6,5,5.0,13,19,0,0.0,0.0,0,0,0,80,0.7793828609865159,209.3967446218012
113,0,0,0,0,10.0,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,51618,29,500,1.0,11754.405420775334,False,0.06476541187428549,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,118011,56,401,1.0,13284.856507421757,False,0.18166108876396703,11,10.120000000000001,69366,2676,0,0.0,21640.071676082556,False,-0.23987073809800663,0.3333333333333333,293261,0.0,0.25,9,0,0,6,5,5.0,10,16,0,0.0,0.0,0,0,0,378,0.8047819139901549,210.20152653579134
114,0,0,0,0,10.0,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,51528,28,510,1.0,11973.693529190841,False,0.06512920412969782,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,118331,46,401,1.0,13203.989273953586,False,0.18431125828966538,10,10.209000000000001,69247,2676,0,0.0,21640.071676082556,False,-0.24099880710928734,0.3333333333333333,293372,0.0,0.25,8,0,0,4,4,4.0,15,19,0,0.0,0.0,0,0,0,410,0.8010455180192366,211.00257205381058
115,0,0,0,0,10.0,14,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,51388,32,520,1.0,12242.981637606346,False,0.06503001627473554,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,118747,36,398,1.0,13027.122040485416,False,0.18741644724848522,7,10.269000000000002,69183,2676,0,0.0,21640.071676082556,False,-0.24160549968678283,0.3333333333333333,293584,0.0,0.25,12,0,0,4,3,3.0,15,19,0,0.0,0.0,0,0,0,556,0.8179818610078655,211.82055391481845
116,0,0,0,0,10.0,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,51298,31,530,1.0,12462.269746021853,False,0.06539380853014785,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,119035,26,399,1.0,12978.254807017245,False,0.18991494362980968,11,10.372000000000002,69045,2676,0,0.0,21640.071676082556,False,-0.2429136805570075,0.3333333333333333,293644,0.0,0.25,9,0,0,5,4,4.0,14,19,0,0.0,0.0,0,0,0,378,0.7872544310521334,212.60780834587058
117,0,0,0,0,10.0,8,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,51218,29,540,1.0,12671.55785443736,False,0.06585019680763507,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,119323,16,400,1.0,12929.387573549073,False,0.19241344001113403,11,10.471,68901,2676,0,0.0,21640.071676082556,False,-0.24427873885637236,0.3333333333333333,293708,0.0,0.25,8,0,0,6,6,6.0,11,17,0,0.0,0.0,0,0,0,368,0.7794119379832409,213.38722028385382
118,0,0,0,0,10.0,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,51108,30,550,1.0,12910.845962852867,False,0.0660287970188976,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,119739,6,397,1.0,12752.520340080902,False,0.195518628969954,7,10.530000000000001,68830,2676,0,0.0,21640.071676082556,False,-0.24495178843453141,0.3333333333333333,293943,0.0,0.25,12,0,0,1,4,4.0,6,7,0,0.0,0.0,0,0,0,526,0.6457206080085598,214.03294089186238
119,0,0,0,0,10.000000000000002,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50988,32,560,1.0,13160.134071268374,False,0.06611480120808524,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,120027,0,394,0.6,12608.0,False,0.19756375011849464,11,10.633000000000001,68684,2676,0,0.0,21640.071676082556,False,-0.24633580587694304,0.26666666666666666,293965,0.0,0.25,10,0,0,0,5,5.0,7,7,0,0.0,0.0,0,0,0,408,0.6321172169991769,214.66505810886156
120,0,0,0,0,10.000000000000004,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50888,32,570,1.0,13389.422179683881,False,0.06638599744142268,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,120347,0,384,0.0,12288.0,False,0.19908048156223337,10,10.722000000000001,68565,2676,0,0.0,21640.071676082556,False,-0.24746387488822372,0.16666666666666666,294066,0.0,0.25,8,0,0,0,5,5.0,11,11,0,0.0,0.0,0,0,0,420,0.635852926003281,215.30091103486484
121,0,0,0,0,10.000000000000004,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50768,34,580,1.0,13638.710288099388,False,0.06647200163061032,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,120635,0,375,0.0,12000.0,False,0.20044553986159824,11,10.822,68416,2676,0,0.0,21640.071676082556,False,-0.24887633104520543,0.16666666666666666,294085,0.0,0.25,11,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,408,0.485983642982319,215.78689467784716
122,0,0,0,0,10.000000000000004,7,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50698,31,590,1.0,13837.998396514893,False,0.06702098593017228,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,120955,0,365,0.0,11680.0,False,0.201962271305337,10,10.911,68301,2676,0,0.0,21640.071676082556,False,-0.24996648177039266,0.16666666666666666,294220,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,390,0.47459872596664354,216.2614934038138
123,0,0,0,0,10.000000000000002,13,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50568,34,600,1.0,14097.2865049304,False,0.06701439409728503,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,121307,0,354,0.0,11328.0,False,0.2036306758934496,9,10.991,68200,2676,0,0.0,21640.071676082556,False,-0.2509239184942527,0.16666666666666666,294341,0.0,0.25,13,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,482,0.48042602703208104,216.74191943084588
124,0,0,0,0,10.000000000000004,7,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50498,31,610,1.0,14296.574613345907,False,0.06756337839684713,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,121627,0,344,0.0,11008.0,False,0.20514740733718836,10,11.082000000000003,68080,2676,0,0.0,21640.071676082556,False,-0.2520614670770568,0.16666666666666666,294471,0.0,0.25,7,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,390,0.47456261003389955,217.21648204087978
125,0,0,0,0,10.000000000000004,10,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50398,31,620,1.0,14525.862721761414,False,0.06783457463018457,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,121979,0,333,0.0,10656.0,False,0.20681581192530096,9,11.161999999999999,67976,2676,0,0.0,21640.071676082556,False,-0.25304734251548694,0.16666666666666666,294619,0.0,0.25,9,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,452,0.47562744095921516,217.692109481839
126,0,0,0,0,10.000000000000005,12,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,11,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50278,33,630,1.0,14775.15083017692,False,0.0679205788193722,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,122011,0,332,0.0,10624.0,False,0.20696748506967486,10,11.253,67862,2676,0,0.0,21640.071676082556,False,-0.25412801366915083,0.16666666666666666,294417,0.0,0.25,6,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,152,0.46533234597882256,218.15744182781782
127,0,0,0,0,10.000000000000005,7,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50208,30,640,1.0,14974.438938592428,False,0.0684695631189343,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,122267,0,324,0.0,10368.0,False,0.20818087022466583,12,11.363000000000003,67694,2676,0,0.0,21640.071676082556,False,-0.2557205816850765,0.16666666666666666,294435,0.0,0.25,8,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,326,0.4604987190105021,218.61794054682832
128,0,0,0,0,10.000000000000005,9,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50118,29,650,1.0,15193.727047007935,False,0.06883335537434662,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,122619,0,313,0.0,10016.0,False,0.20984927481277846,9,11.441,67601,2676,0,0.0,21640.071676082556,False,-0.25660218183674965,0.16666666666666666,294604,0.0,0.25,9,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,442,0.46563794900430366,219.08357849583263
129,0,0,0,0,10.000000000000004,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,50008,30,660,1.0,15433.01515542344,False,0.06901195558560903,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,122875,0,305,0.0,9760.0,False,0.21106265996776946,12,11.552000000000001,67446,2676,0,0.0,21640.071676082556,False,-0.25807151542287154,0.16666666666666666,294595,0.0,0.25,10,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,366,0.4580818400136195,219.54166033584625
130,0,0,0,0,10.000000000000004,7,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,49938,27,670,1.0,15632.303263838947,False,0.06956093988517113,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,123003,0,301,0.0,9632.0,False,0.21166935254526495,16,11.700000000000001,67184,2676,0,0.0,21640.071676082556,False,-0.26055516316199373,0.16666666666666666,294391,0.0,0.25,6,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,198,0.4599955689627677,220.001655904809
131,0,0,0,0,10.000000000000004,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,49828,28,680,1.0,15871.591372254454,False,0.06973954009643367,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,123099,0,298,0.0,9536.0,False,0.21212437197838657,17,11.854000000000003,66879,2676,0,0.0,21640.071676082556,False,-0.2634464324766207,0.16666666666666666,294072,0.0,0.25,7,0,0,0,8,8.0,0,0,0,0.0,0.0,0,0,0,206,0.4511620469857007,220.4528179517947
132,0,0,0,0,10.000000000000004,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,49718,29,690,1.0,16110.87948066996,False,0.0699181403076962,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,123451,0,287,0.0,9184.0,False,0.2137927765664992,9,11.927000000000005,66778,2676,0,0.0,21640.071676082556,False,-0.2644038692004808,0.16666666666666666,294213,0.0,0.25,11,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,462,0.4548798030009493,220.90769775479566
133,0,0,0,0,10.000000000000002,7,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,49648,26,700,1.0,16310.167589085468,False,0.0704671246072583,0,17.057000000000002,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,123675,0,280,0.0,8960.0,False,0.2148544885771163,13,12.048000000000004,66595,2676,0,0.0,21640.071676082556,False,-0.266138630789257,0.16666666666666666,294184,0.0,0.25,7,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,294,0.45166595897171646,221.35936371376738
134,0,0,0,0,10.000000000000002,11,10.0,22.928810841550668,0,,8.086723346817099,0,,32.0,20,32.0,0,0.2,54266,0,0,0.0,0.0,False,0.004963146783214193,0,5.258000000000001,49538,27,710,1.0,16549.455697500976,False,0.07064572481852084,0,17.057000000000006,-48887.0,378,0,0.0,8667.090498106152,True,-1.5323184194289752,0,18.011000000000003,-60658.666666666664,843,0,0.0,19328.987539427213,True,-1.6092712151803896,0,0.21800000000000003,123835,0,275,0.0,8800.0,False,0.2156128542989857,15,12.185000000000002,66357,2676,0,0.0,21640.071676082556,False,-0.2683947688118184,0.16666666666666666,293996,0.0,0.25,8,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,270,0.4518979670247063,221.8112616807921
