index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,3,0,0,0,10.000000000000002,20,10.0,8.659052273471682,0,,14.783631968237684,5,31.0,35.0,20,35.0,0,0.6590000000000001,37317,350,0,0.0,3500.0000000000005,False,-0.05537152114515076,0,0.6500000000000001,37534,330,0,0.0,3300.0000000000005,False,-0.05254249582900113,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,1,1.0830000000000002,66316,0,0,0.0,0.0,False,-0.005563303192526279,9,2.1170000000000004,97081,0,5,0.5,175.0,False,-0.012455027745594243,10,3.063000000000001,93354,103,0,0.0,1522.7140927284813,False,-0.043484795349673366,0.08333333333333333,398575,0.0,0.0,6,0,0,3,7,6.0,11,14,3,36.0,3.0,2,1,3,200,0.8146466340404004,61.996895218093414
34,3,0,0,0,10.000000000000002,20,10.0,7.6197149188742745,25,6.0,15.772054442295167,6,28.5,35.0,20,35.0,13,0.7890000000000001,37044,359,0,0.0,3590.0000000000005,False,-0.060884493556109004,12,0.7700000000000002,37256,341,0,0.0,3410.0000000000005,False,-0.05793456972217521,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,6,1.1420000000000001,66181,15,10,1.0,272.0162682060658,False,-0.005548185791788041,5,2.1580000000000004,97210,0,1,0.1,35.0,False,-0.011855397686850825,10,3.153000000000001,93084,108,0,0.0,1703.381879767878,False,-0.04531078175616466,0.18333333333333335,397748,0.0,0.0,8,0,0,2,9,9.0,12,14,5,36.0,3.0,2,1,5,375,0.8202505379449576,62.81714575603837
35,5,0,0,0,10.0,20,10.0,7.483089864202866,8,6.5,16.787113589461274,5,32.0,35.0,20,35.0,4,0.8160000000000001,36906,368,0,0.0,3680.0,False,-0.0631332059868946,4,0.7980000000000003,37102,352,0,0.0,3520.0,False,-0.06032836037430181,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.1360000000000001,66289,13,15,1.0,349.08687207655635,False,-0.003350826457356325,6,2.2130000000000005,97029,0,5,0.5,175.0,False,-0.012983515254995224,13,3.273000000000001,92895,108,0,0.0,1813.0082676618176,False,-0.04667455196626919,0.25,397194,0.0,0.0,7,0,0,7,7,6.8,10,17,5,90.0,0.0,5,0,5,360,0.9592865660088137,63.776432322047185
36,5,0,0,0,10.0,20,10.0,7.388937123834037,4,6.0,17.77570333047098,5,32.0,35.0,20,35.0,2,0.8320000000000003,36802,376,0,0.0,3760.0,False,-0.064680707014532,2,0.8140000000000001,36958,364,0,0.0,3640.0,False,-0.0623594554730759,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.1360000000000003,66425,7,20,1.0,407.2366264762578,False,-0.0008754582866506729,5,2.2570000000000006,97160,0,0,0.0,0.0,False,-0.012541415126938635,10,3.3600000000000008,92628,113,0,0.0,2008.6544763432205,False,-0.04839393420156098,0.16666666666666666,396946,0.0,0.0,7,0,0,6,7,6.666666666666667,10,16,5,90.0,0.0,5,0,5,500,0.8745144949643873,64.65094681701157
37,5,0,0,0,10.0,20,10.0,7.363309973926597,4,7.0,17.77570333047098,0,,35.0,20,35.0,2,0.8500000000000001,36720,382,0,0.0,3820.0,False,-0.06593805159948739,2,0.8320000000000001,36796,378,0,0.0,3780.0,False,-0.06458398820030467,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.1360000000000001,66397,1,30,1.0,540.6344098880559,False,-0.00029515190450863423,10,2.3520000000000008,97036,0,0,0.0,0.0,False,-0.013801654572433278,10,3.4500000000000006,92504,113,0,0.0,2008.6544763432205,False,-0.04965417364705563,0.16666666666666666,396426,0.0,0.0,6,0,0,5,8,8.0,12,17,7,90.0,0.0,5,0,7,200,0.8398677710210904,65.49081458803266
38,7,0,0,0,10.0,20,10.0,7.175200595453813,13,6.384615384615385,18.666250812253434,5,31.0,35.0,20,35.0,7,0.9180000000000001,36515,393,0,0.0,3930.0,False,-0.06956500713301254,6,0.8899999999999999,36628,387,0,0.0,3870.0,False,-0.0675580917377953,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.1360000000000003,66469,4,35,1.0,682.0195808106855,False,0.0018445842578814465,10,2.4420000000000006,96909,0,0,0.0,0.0,False,-0.015092383681931824,10,3.540000000000001,92223,118,0,0.0,2202.6175958459053,False,-0.05152439378495695,0.16666666666666666,395717,0.0,0.0,7,0,0,5,13,13.0,12,17,5,126.0,0.0,7,0,5,355,0.9795632979949005,66.47037788602756
39,5,0,0,0,10.0,20,10.0,7.146350189163014,12,7.0,17.564208964932952,10,10.2,35.0,20,35.0,10,1.0110000000000003,36249,407,0,0.0,4070.0,False,-0.07430422903015209,2,0.9040000000000001,36546,393,0,0.0,3930.0,False,-0.06881543632275068,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.1360000000000001,66487,6,35,1.0,657.6254149076315,False,0.0019316014733579351,9,2.5220000000000007,96790,0,2,0.2,70.0,False,-0.0159460942740411,11,3.640000000000001,91998,126,0,0.0,2213.090329581552,False,-0.05375790022978255,0.19999999999999998,395043,0.0,0.0,8,0,0,2,9,9.0,14,16,5,72.0,3.0,4,1,5,302,0.9209309390280396,67.3913088250556
40,5,0,0,0,9.999999999999998,20,10.0,7.1985805403398855,18,7.388888888888889,17.564208964932952,0,,35.0,20,35.0,4,1.0410000000000004,36089,419,0,0.0,4189.999999999999,False,-0.07672219938583554,14,1.0420000000000003,36276,401,0,0.0,4009.999999999999,False,-0.0743767681408226,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.1360000000000003,66354,14,45,1.0,891.1695309867412,False,0.0016882565641485599,7,2.5830000000000006,96788,0,0,0.0,0.0,False,-0.016322133463422567,11,3.739000000000001,91861,126,0,0.0,2213.090329581552,False,-0.055150261552627436,0.16666666666666666,394341,0.0,0.0,5,0,0,5,10,9.5,12,17,5,90.0,0.0,5,0,5,200,0.8906337820226327,68.28194260707824
41,5,0,0,0,9.999999999999998,20,10.0,7.219335472958473,2,8.0,15.25555934453939,22,8.0,35.0,20,35.0,2,1.0570000000000002,35969,429,0,0.0,4289.999999999999,False,-0.07841477863481394,0,1.0280000000000002,36176,411,0,0.0,4109.999999999999,False,-0.07558575331866431,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.1360000000000001,66514,6,33,1.0,546.7494712075508,False,0.00150516195965898,6,2.6360000000000006,96731,0,0,0.0,0.0,False,-0.016901437079496717,14,3.868000000000001,91469,148,0,0.0,2257.8227829918296,False,-0.058906931403379104,0.16666666666666666,393832,0.0,0.0,7,0,0,4,7,7.0,13,17,5,90.0,0.0,5,0,5,376,0.9141088589676656,69.1960514660459
42,5,0,0,0,9.999999999999998,20,10.0,7.2092990890897894,32,7.1875,13.5739224129539,33,9.393939393939394,35.0,20,35.0,16,1.215,35640,442,0,0.0,4419.999999999999,False,-0.08479822037381822,16,1.1880000000000002,35907,418,0,0.0,4179.999999999999,False,-0.08124380395096356,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.1360000000000001,66594,28,10,1.0,337.5995986240531,False,0.0011366503113353803,9,2.7200000000000006,96626,0,0,0.0,0.0,False,-0.01796857531963331,11,3.9640000000000013,91017,181,0,0.0,2456.879956744656,False,-0.06248917638908536,0.16666666666666666,392757,0.0,0.0,10,0,0,4,10,10.0,11,15,5,72.0,3.0,4,1,5,510,0.7975438989815302,69.99359536502743
43,5,0,0,0,9.999999999999998,20,10.0,7.2092990890897894,0,,13.5739224129539,0,,35.0,20,35.0,0,1.199,35540,452,0,0.0,4519.999999999999,False,-0.08600720555165994,0,1.1720000000000002,35807,428,0,0.0,4279.999999999999,False,-0.08245278912880528,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.1360000000000001,66594,18,20,1.0,401.2458318626942,False,0.0016138515142584253,12,2.8310000000000004,96464,0,0,0.0,0.0,False,-0.019615017175844057,8,4.033000000000001,90943,181,0,0.0,2456.879956744656,False,-0.0632412547678483,0.16666666666666666,392321,0.0,0.0,6,0,0,6,5,5.0,10,16,5,90.0,0.0,5,0,5,200,0.7574793769745156,70.75107474200195
44,5,0,0,0,9.999999999999998,20,10.0,7.2092990890897894,0,,13.259106495650036,10,10.0,35.0,20,35.0,0,1.199,35410,465,0,0.0,4649.999999999999,False,-0.08757888628285417,0,1.1720000000000002,35737,435,0,0.0,4349.999999999999,False,-0.08329907875329448,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.1360000000000003,66694,8,20,1.0,322.85652262571904,False,0.002525653595346317,8,2.8990000000000005,96380,0,0,0.0,0.0,False,-0.020468727767953332,12,4.145000000000001,90689,191,0,0.0,2532.4893406691567,False,-0.06543849553494545,0.16666666666666666,391883,0.0,0.0,7,0,0,4,5,5.0,12,16,5,90.0,0.0,5,0,5,300,0.7400411640410312,71.49111590604298
45,5,0,0,0,10.0,20,10.0,7.2344396048112944,3,8.0,12.004569951425896,39,8.717948717948717,35.0,20,35.0,0,1.199,35310,475,0,0.0,4750.0,False,-0.08878787146069589,3,1.202,35607,445,0,0.0,4450.0,False,-0.08523345503784123,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,19,1.3260000000000005,66451,1,10,1.0,127.28013911907026,False,-0.002584610650358591,9,2.9810000000000008,96277,0,0,0.0,0.0,False,-0.021515539565420655,11,4.243000000000001,90203,230,0,0.0,2761.051088827956,False,-0.06921635928599329,0.16666666666666666,390821,0.0,0.0,7,0,0,2,9,8.357142857142858,13,15,5,72.0,3.0,4,1,5,288,0.7405717300134711,72.23168763605645
46,5,0,0,0,10.0,20,10.0,7.2344396048112944,0,,11.609537090944285,20,9.1,35.0,20,35.0,0,1.1990000000000003,35230,483,0,0.0,4830.0,False,-0.08975505960296927,0,1.199,35487,457,0,0.0,4570.0,False,-0.0866842372512513,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,10,1.4070000000000003,66383,0,1,0.1,11.609537090944285,False,-0.0044715646446014095,10,3.0720000000000005,96171,0,0,0.0,0.0,False,-0.022592841026891883,10,4.332000000000001,89896,250,0,0.0,2902.384272736071,False,-0.07161826802073266,0.016666666666666666,390140,0.0,0.0,6,0,0,7,6,5.909090909090909,9,16,6,90.0,0.0,5,0,6,272,0.7456145560136065,72.97730219207006
47,6,0,0,0,10.0,20,10.0,7.260562476620468,3,8.0,11.055463749022454,24,8.0,35.0,20,35.0,0,1.1990000000000003,35110,495,0,0.0,4950.0,False,-0.09120584181637933,3,1.2290000000000003,35377,465,0,0.0,4650.0,False,-0.0883768165002297,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,23,1.6270000000000002,65833,0,3,0.3,33.16639124706737,False,-0.01255742205192115,9,3.1520000000000006,96072,0,0,0.0,0.0,False,-0.023598999939020673,11,4.432000000000001,89573,274,0,0.0,3029.1970672321527,False,-0.07425657526255583,0.049999999999999996,388938,0.0,0.0,5,0,0,10,8,7.923076923076923,7,17,8,93.0,0.0,6,0,8,200,0.8431004789890721,73.82040267105913
48,8,0,0,0,10.0,20,10.0,7.287573378865414,3,8.0,10.992015043923665,9,10.0,35.0,20,35.0,0,1.1990000000000003,35020,504,0,0.0,5040.0,False,-0.09229392847643687,3,1.256,35237,476,0,0.0,4760.0,False,-0.09043209130256064,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,6,1.6640000000000004,65749,0,3,0.3,32.976045131770995,False,-0.013818465029677669,6,3.2030000000000007,96020,0,0,0.0,0.0,False,-0.02412748744842165,14,4.561000000000001,89265,283,0,0.0,3110.7402574303974,False,-0.07697247668846482,0.049999999999999996,388264,0.0,0.0,6,0,0,6,8,7.666666666666666,13,19,7,144.0,0.0,8,0,7,200,0.837117496994324,74.65752016805345
49,7,0,0,0,10.0,20,10.0,7.324148447410425,4,8.0,10.712421147757288,22,9.0,35.0,20,35.0,2,1.2190000000000003,34880,516,0,0.0,5160.0,False,-0.09422830476098364,2,1.2730000000000001,35137,484,0,0.0,4840.0,False,-0.0918828735159707,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,19,1.8480000000000003,65341,0,4,0.4,42.84968459102915,False,-0.019862569281936308,13,3.327,95824,0,0,0.0,0.0,False,-0.02611947883000996,7,4.617000000000002,89003,305,0,0.0,3267.288450065973,False,-0.07883972371249277,0.06666666666666667,387158,0.0,0.0,5,0,0,7,10,9.727272727272727,12,19,5,126.0,0.0,7,0,5,200,0.8180786069715396,75.47559877502499
50,5,0,0,0,10.0,20,10.0,7.324148447410425,0,,10.601761663354635,6,8.0,35.0,20,35.0,0,1.217,34760,528,0,0.0,5280.0,False,-0.09567908697439369,0,1.2710000000000004,35057,492,0,0.0,4920.0,False,-0.09285006165824407,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,2,1.849,65339,0,0,0.0,0.0,False,-0.02021383478039198,9,3.4040000000000004,95717,0,0,0.0,0.0,False,-0.027206943512815822,11,4.7200000000000015,88825,311,0,0.0,3297.1478773032914,False,-0.08049704312608848,0.0,386671,0.0,0.0,5,0,0,3,7,6.333333333333333,14,17,7,90.0,0.0,5,0,7,200,0.7370069909957238,76.21260576602072
51,7,0,0,0,10.000000000000002,20,10.0,7.188551335382694,8,6.0,10.601761663354635,0,,35.0,20,35.0,4,1.2570000000000001,34569,542,0,0.0,5420.000000000001,False,-0.09860483110477065,4,1.3110000000000002,34947,498,0,0.0,4980.000000000001,False,-0.09478443794279082,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.8470000000000002,65291,0,8,0.8,84.81409330683708,False,-0.020297703500631044,13,3.5250000000000004,95525,0,0,0.0,0.0,False,-0.029158282009065593,7,4.779000000000002,88766,311,0,0.0,3297.1478773032914,False,-0.0810966731848319,0.13333333333333333,386071,0.0,0.0,6,0,0,7,10,10.0,11,18,7,126.0,0.0,7,0,7,200,1.6270428010029718,77.83964856702369
52,7,0,0,0,10.000000000000002,20,10.0,7.194476099075884,3,7.333333333333333,10.436116655703012,9,8.0,35.0,20,35.0,1,1.2630000000000001,34459,552,0,0.0,5520.000000000001,False,-0.10005561331818072,2,1.3270000000000002,34824,508,0,0.0,5080.000000000001,False,-0.09654955630243973,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,1,1.8570000000000002,65316,0,3,0.3,31.308349967109038,False,-0.0203239885587363,9,3.6020000000000008,95420,0,0,0.0,0.0,False,-0.030225420249202186,11,4.8820000000000014,88567,320,0,0.0,3339.5573298249637,False,-0.082903645904095,0.049999999999999996,385559,0.0,0.0,6,0,0,7,9,8.11111111111111,12,19,6,126.0,0.0,7,0,6,200,0.7691913649905473,78.60883993201423
53,6,0,0,0,10.000000000000002,20,10.0,7.1593337193652244,2,6.0,10.436116655703012,0,,35.0,20,35.0,1,1.2720000000000002,34377,559,0,0.0,5590.000000000001,False,-0.10119205938535193,1,1.3350000000000002,34682,521,0,0.0,5210.000000000001,False,-0.09841139347631599,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.8560000000000005,65304,0,5,0.2,52.18058327851506,False,-0.02034743965631594,10,3.693000000000001,95298,0,0,0.0,0.0,False,-0.031465333252027564,10,4.971000000000001,88448,320,0,0.0,3339.5573298249637,False,-0.08411306924291648,0.03333333333333333,385082,0.0,0.0,6,0,0,6,8,8.0,10,16,6,75.0,3.0,5,1,6,200,0.8295876440242864,79.43842757603852
54,6,0,0,0,10.000000000000002,20,10.0,7.118872202045824,4,6.5,10.41031580335183,8,10.0,35.0,20,35.0,3,1.3010000000000002,34232,570,0,0.0,5700.000000000001,False,-0.10336823270546704,1,1.3440000000000003,34579,530,0,0.0,5300.000000000001,False,-0.09981381628261238,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,3,1.8860000000000001,65283,0,4,0.4,41.64126321340732,False,-0.020741364409754513,9,3.773000000000001,95114,0,8,0.8,280.0,False,-0.03191251499075147,11,5.071000000000001,88304,320,0,0.0,3331.3010570725855,False,-0.08561852827879449,0.20000000000000004,384485,0.0,0.0,5,0,0,6,10,9.375,10,16,7,108.0,0.0,6,0,7,200,0.7819768249755725,80.2204044010141
55,7,0,0,0,10.000000000000002,20,10.0,7.083358303857479,1,5.0,10.367984954096721,14,10.0,35.00000000000001,20,35.0,1,1.308,34149,577,0,0.0,5770.000000000001,False,-0.10452885847619509,0,1.3430000000000002,34449,543,0,0.0,5430.000000000001,False,-0.10138549701380661,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,10,1.9830000000000003,65168,0,1,0.1,10.367984954096721,False,-0.02270031651630683,0,3.7640000000000007,95324,0,2,0.0,70.00000000000001,False,-0.030845376750614877,14,5.200000000000002,87944,334,0,0.0,3462.906974668305,False,-0.08860851792452643,0.016666666666666666,384007,0.0,0.0,8,0,0,4,6,5.714285714285714,14,18,5,108.0,3.0,6,1,5,410,0.7499524189624935,80.97035681997659
56,5,0,0,0,10.000000000000002,20,10.0,7.083358303857479,0,,10.367984954096721,0,,35.00000000000001,20,35.0,0,1.3070000000000004,34069,585,0,0.0,5850.000000000001,False,-0.10549604661846845,0,1.3430000000000002,34329,555,0,0.0,5550.000000000001,False,-0.10283627922721668,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,1.9730000000000003,65168,0,1,0.0,10.367984954096721,False,-0.02270031651630683,7,3.8340000000000005,95321,0,0,0.0,0.0,False,-0.031231579161330975,11,5.296000000000001,87803,334,0,0.0,3462.906974668305,False,-0.09004153213270985,0.0,383663,0.0,0.0,5,0,0,2,6,5.333333333333333,12,14,7,72.0,3.0,4,1,7,200,0.65117555600591,81.6215323759825
57,7,0,0,0,10.000000000000002,20,10.0,7.131860546594237,3,8.0,10.324602535013845,4,9.0,35.00000000000001,20,35.0,0,1.3070000000000002,33979,594,0,0.0,5940.000000000001,False,-0.106584133278526,3,1.3730000000000002,34189,566,0,0.0,5660.000000000001,False,-0.1048915540295476,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,3,2.0030000000000006,65105,0,3,0.3,30.973807605041536,False,-0.023490531830753808,14,3.9670000000000014,95103,0,0,0.0,0.0,False,-0.03344716141228124,6,5.3450000000000015,87713,338,0,0.0,3489.7156568346795,False,-0.0908199907675535,0.049999999999999996,383062,0.0,0.0,6,0,0,6,8,7.75,12,18,8,126.0,0.0,7,0,8,200,0.7440199600532651,82.36555233603576
58,8,0,0,0,10.000000000000002,20,10.0,7.131860546594237,0,,10.247667051050662,7,9.0,35.00000000000001,20,35.0,0,1.3070000000000002,33889,603,0,0.0,6030.000000000001,False,-0.10767221993858356,0,1.37,34079,577,0,0.0,5770.000000000001,False,-0.10622143772517349,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,4,2.0400000000000005,65068,0,0,0.0,0.0,False,-0.024277595333423305,7,4.023000000000001,95033,0,0,0.0,0.0,False,-0.03415858690570563,13,5.469000000000002,87452,345,0,0.0,3535.4451326124786,False,-0.09324021214396974,0.0,382494,0.0,0.0,6,0,0,7,7,6.571428571428571,12,19,6,111.0,3.0,7,1,6,200,0.8241742430254817,83.18972657906124
59,6,0,0,0,10.000000000000002,20,10.0,7.180066254362227,3,8.0,10.19268797903691,5,9.0,35.00000000000001,20,35.0,3,1.3370000000000002,33759,613,0,0.0,6130.000000000001,False,-0.1096065962231303,0,1.3700000000000003,33979,587,0,0.0,5870.000000000001,False,-0.10743042290301522,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,5,2.0860000000000003,64964,0,3,0.3,30.578063937110727,False,-0.025607854124963577,8,4.096,94950,0,0,0.0,0.0,False,-0.03500213427648027,12,5.5760000000000005,87253,350,0,0.0,3567.4407926629183,False,-0.09510010370214186,0.049999999999999996,381878,0.0,0.0,6,0,0,3,7,7.0,14,17,7,90.0,3.0,5,1,7,200,0.6857631169841625,83.8754896960454
60,7,0,0,0,10.000000000000002,20,10.0,7.212459043957538,2,8.0,10.208195211759978,2,11.0,35.00000000000001,20,35.0,2,1.3540000000000003,33639,623,0,0.0,6230.000000000001,False,-0.11129917547210871,0,1.3700000000000003,33879,597,0,0.0,5970.000000000001,False,-0.10863940808085693,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.081000000000001,64970,0,3,0.2,30.624585635279935,False,-0.025517532760243555,11,4.198000000000001,94803,0,0,0.0,0.0,False,-0.0364961278126715,9,5.654000000000001,87123,352,0,0.0,3593.2847145395126,False,-0.09628999372655088,0.03333333333333333,381387,0.0,0.0,7,0,0,4,7,7.0,13,17,6,126.0,0.0,7,0,6,222,0.7401021190453321,84.61559181509074
61,6,0,0,0,10.000000000000002,20,10.0,7.24557542760719,2,8.0,9.871163344706781,11,7.0,35.000000000000014,20,35.0,0,1.3520000000000003,33509,636,0,0.0,6360.000000000001,False,-0.11287085620330295,2,1.3900000000000001,33789,604,0,0.0,6040.000000000001,False,-0.10996929177648282,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,8,2.1610000000000005,64831,0,2,0.2,19.742326689413563,False,-0.027683489085658236,9,4.277000000000001,94695,0,0,0.0,0.0,False,-0.037593755716812,11,5.755,86907,363,0,0.0,3583.2322941285615,False,-0.09853633202162446,0.03333333333333333,380704,0.0,0.0,6,0,0,4,8,7.7272727272727275,13,17,5,93.0,0.0,6,0,5,200,0.8685113850515336,85.48410320014227
62,5,0,0,0,10.000000000000002,20,10.0,7.310048152374223,4,8.0,9.871163344706781,0,,35.000000000000014,20,35.0,2,1.372,33369,648,0,0.0,6480.000000000001,False,-0.1148052324878497,2,1.4080000000000001,33689,612,0,0.0,6120.000000000001,False,-0.11142007398989288,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.1530000000000005,64799,0,6,0.4,59.22698006824069,False,-0.027867298123560508,13,4.3980000000000015,94497,0,0,0.0,0.0,False,-0.03960607354106958,7,5.814000000000001,86843,363,0,0.0,3583.2322941285615,False,-0.09918677818704104,0.06666666666666667,380170,0.0,0.0,5,0,0,1,8,8.0,16,17,7,90.0,0.0,5,0,7,200,0.722036081016995,86.20613928115927
63,7,0,0,0,10.0,20,10.0,7.341320593248176,2,8.0,9.871163344706781,0,,35.000000000000014,20,35.0,2,1.3900000000000001,33259,657,0,0.0,6570.0,False,-0.11637691321904393,0,1.4060000000000004,33579,623,0,0.0,6230.0,False,-0.11274995768551878,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.1530000000000005,64783,0,8,0.2,78.96930675765425,False,-0.02795920264251159,16,4.545000000000001,94226,0,0,0.0,0.0,False,-0.04236030652275545,4,5.847000000000001,86815,363,0,0.0,3583.2322941285615,False,-0.0994713483844108,0.03333333333333333,379635,0.0,0.0,6,0,0,4,6,6.0,14,18,8,126.0,0.0,7,0,8,200,0.7792872830177657,86.98542656417703
64,8,0,0,0,10.0,20,10.0,7.372902306919818,2,8.0,10.986103552261191,5,32.0,35.00000000000002,20,35.0,2,1.4080000000000004,33149,666,0,0.0,6660.0,False,-0.11794859395023817,0,1.4060000000000004,33469,634,0,0.0,6340.0,False,-0.11407984138114467,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.1530000000000005,64927,0,5,0.2,54.93051776130596,False,-0.02598009718714818,11,4.639000000000001,93920,0,5,0.5,175.0000000000001,False,-0.04458097038437303,9,5.933000000000001,86710,363,0,0.0,3987.9555894708124,False,-0.09848184040962456,0.11666666666666665,379148,0.0,0.0,7,0,0,5,7,7.0,13,18,5,111.0,3.0,7,1,5,360,0.8377918630139902,87.82321842719102
65,5,0,0,0,10.0,20,10.0,7.483060918776221,8,8.0,10.986103552261191,0,,35.00000000000002,20,35.0,4,1.4460000000000002,32989,678,0,0.0,6780.0,False,-0.1203665643059216,4,1.4460000000000002,33349,642,0,0.0,6420.0,False,-0.11601421766569142,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.1530000000000005,64863,0,13,0.8,142.8193461793955,False,-0.026280839247683957,4,4.668,94062,0,0,0.0,0.0,False,-0.04402707482163547,11,6.034000000000001,86565,363,0,0.0,3987.9555894708124,False,-0.09995550750314652,0.13333333333333333,378801,0.0,0.0,6,0,0,5,7,7.0,12,17,7,75.0,0.0,5,0,7,375,0.7741091329953633,88.59732756018639
66,7,0,0,0,10.0,20,10.0,7.5290240374624835,4,8.0,12.98136711889446,11,29.181818181818183,35.00000000000002,20,35.0,2,1.4620000000000002,32829,692,0,0.0,6920.0,False,-0.12254273762603671,2,1.4620000000000002,33269,648,0,0.0,6480.0,False,-0.11722320284353314,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,0,2.1530000000000005,65152,0,6,0.4,77.88820271336675,False,-0.02243399611083595,15,4.814000000000002,93672,0,5,0.5,175.0000000000001,False,-0.04710144927536232,5,6.073000000000001,86355,369,0,0.0,4790.124466872056,False,-0.09801347405902776,0.15,378250,0.0,0.0,8,0,0,4,8,8.0,15,19,3,126.0,0.0,7,0,3,521,0.788238296052441,89.38556585623883
67,3,0,0,0,10.000000000000002,20,10.0,7.551193577376961,2,8.0,13.780970757772216,10,21.0,35.00000000000002,20,35.0,2,1.48,32729,700,0,0.0,7000.000000000001,False,-0.12399351983944677,0,1.4600000000000002,33149,660,0,0.0,6600.000000000001,False,-0.1186739850569432,0,0.2,66973,0,0,0.0,0.0,False,0.0042886919489555685,4,2.1930000000000005,65246,0,2,0.2,27.561941515544433,False,-0.02140175790247321,0,4.799000000000001,93797,0,5,0.5,175.0000000000001,False,-0.045831046608533044,15,6.218000000000001,85960,374,0,0.0,5154.083063406809,False,-0.10017845059959544,0.11666666666666665,377854,0.0,0.0,8,0,0,2,6,5.8,11,13,3,54.0,0.0,3,0,3,535,0.6245927880518138,90.01015864429064
