index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
53,10,0,0,0,10.000000000000002,20,10.0,31.57895343621325,30,38.9,23.154101817587648,3,25.0,40.0,12,40.0,0,3.9350000000000014,61000,24,17,1.0,776.8422084156252,False,0.15971627128514396,8,2.152,62697,17,10,1.0,485.7895343621325,False,0.18902585799639302,0,6.860000000000003,34350.0,592,0,0.0,18694.740434238243,False,-0.4516924497506854,3,9.932000000000002,25498.0,1051,0,0.0,33189.480061460126,False,-0.4718270903980166,0,0.2,100937,0,8,0.0,320.0,False,0.0007919459100943406,12,4.982000000000002,51903,1813,0,0.0,41978.38659528641,False,-0.27841657050156704,0.3333333333333333,336385,0.0,0.0,11,0,0,8,7,6.411764705882353,15,23,8,140.0,13.0,9,1,8,680,0.9383051919867285,119.30310594924958
54,8,0,0,0,10.000000000000002,20,10.0,31.762549497476986,15,35.4,23.102702848429452,1,2.0,40.0,9,40.0,0,3.935000000000001,61169,25,18,1.0,821.7258909545858,False,0.16333288520567682,0,2.144,62859,16,14,1.0,604.6756929646779,False,0.1932092387970367,1,6.870000000000003,34064.0,598,0,0.0,18994.004599491236,False,-0.4534035723728513,0,9.929,25219.0,1060,0,0.0,33668.30246732561,False,-0.4723238442353622,0,0.2,100937,0,8,0.0,320.0,False,0.0007919459100943406,9,5.060000000000001,51813,1814,0,0.0,41908.30296705102,False,-0.2796543999175831,0.3333333333333333,336061,0.0,0.0,10,0,0,8,3,3.0,14,22,8,96.0,9.0,7,1,8,731,0.9401901920209639,120.24329614127055
55,8,0,0,0,10.000000000000002,20,10.0,32.15029172206459,27,36.18518518518518,23.05824941631648,8,21.0,40.0,11,40.0,9,4.025,61832,23,10,1.0,551.5029172206459,False,0.1733054645144958,0,2.144,62739,18,24,1.0,951.60700132955,False,0.19421928251529785,0,6.869000000000002,33335.0,617,0,0.0,19836.72999251385,False,-0.4572637556150709,8,10.009000000000002,24851.0,1068,0,0.0,34336.51155916498,False,-0.47274915892361513,0,0.2,100937,0,8,0.0,320.0,False,0.0007919459100943406,11,5.161000000000001,51467,1822,0,0.0,42012.13043652863,False,-0.28256565510493964,0.3333333333333333,335161,0.0,0.0,10,0,0,7,8,8.0,18,25,4,129.0,0.0,8,0,4,888,0.9892809350276366,121.23257707629818
56,4,0,0,0,10.000000000000002,20,10.0,32.3179234876905,30,33.86666666666667,23.347793062398775,27,27.0,40.0,11,40.0,5,4.066000000000001,62156,22,10,1.0,543.1792348769051,False,0.17934767101368598,0,2.144,63100,19,19,1.0,804.0405462661195,False,0.1996452237339528,7,6.939000000000003,32955.0,624,0,0.0,20166.384256318874,False,-0.4599637100425442,20,10.201000000000002,23776.0,1091,0,0.0,35258.85452507033,False,-0.4804513801049606,0,0.2,100937,0,8,0.0,320.0,False,0.0007919459100943406,11,5.2600000000000025,50558,1849,0,0.0,43170.069372375336,False,-0.2858327342309942,0.3333333333333333,333482,0.0,0.0,12,0,0,6,11,10.375,14,20,6,52.0,0.0,4,0,6,876,0.8842673249891959,122.11684440128738
57,6,0,0,0,10.000000000000002,20,10.0,32.40569072935898,24,33.416666666666664,23.35687307206858,14,23.571428571428573,40.0,20,40.0,0,4.061000000000001,62252,28,12,1.0,668.8682887523078,False,0.18234847440919166,0,2.1440000000000006,63606,13,13,1.0,551.2739794816667,False,0.20681673385236024,12,7.052000000000002,32193.0,640,0,0.0,20739.642066789747,False,-0.46592858983129587,2,10.201000000000002,23508.0,1099,0,0.0,35613.85411156552,False,-0.48158696209570545,0,0.2,101137,0,3,0.0,120.0,False,0.0017818782977122663,15,5.399000000000002,49932,1863,0,0.0,43513.854533263766,False,-0.2903280906517528,0.3333333333333333,332628,0.0,0.0,12,0,0,5,8,8.0,17,22,6,90.0,0.0,6,0,6,1202,0.928834235004615,123.045678636292
58,6,0,0,0,10.000000000000002,20,10.0,32.7463984362166,36,35.30555555555556,23.217331721928947,6,16.0,39.99999999999999,10,40.0,8,4.141000000000001,62673,27,10,1.0,597.463984362166,False,0.18962730933201882,3,2.1740000000000004,63981,14,10,1.0,467.463984362166,False,0.2131093813462252,6,7.100000000000001,31305.0,660,0,0.0,21612.622967902957,False,-0.4715940587997807,0,10.199000000000002,23005.0,1115,0,0.0,36512.23425638151,False,-0.4822621603840798,0,0.2,101217,0,1,0.0,39.99999999999999,False,0.0021778512527594364,8,5.464000000000002,49732,1869,0,0.0,43393.1929882852,False,-0.29290518928356013,0.3333333333333333,331913,0.0,0.0,12,0,0,5,6,5.041666666666666,16,21,6,60.0,16.0,5,1,6,783,2.0304425900103524,125.07612122630235
59,6,0,0,0,10.000000000000002,20,10.0,33.53528225576078,27,41.592592592592595,22.756635325703478,24,17.291666666666668,40.0,10,40.0,1,4.143000000000001,63019,25,10,1.0,585.3528225576079,False,0.19604935223634715,6,2.2310000000000003,64383,16,10,1.0,495.35282255760774,False,0.2209671744300223,15,7.244000000000002,29717.0,687,0,0.0,23038.738909707652,False,-0.48257269019569826,9,10.289000000000001,22900.0,1115,0,0.0,37391.839715173264,False,-0.4780611097611314,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,5.546000000000001,49187,1893,0,0.0,43078.31067155668,False,-0.29985888181416653,0.3333333333333333,330463,0.0,0.0,9,0,0,4,11,9.46590909090909,16,20,6,89.0,0.0,6,0,6,240,0.9064793370198458,125.9826005633222
60,6,0,0,0,10.000000000000002,20,10.0,33.351736601824015,37,32.0,22.756635325703478,0,,40.0,7,40.0,27,4.412000000000001,63167,25,10,1.0,583.5173660182402,False,0.1988279495788929,0,2.2250000000000005,64283,16,20,1.0,827.0347320364804,False,0.2222110055166479,0,7.229000000000003,29717.0,687,0,0.0,22912.6430454531,False,-0.4833638054742889,0,10.280000000000003,21716.0,1152,0,0.0,38421.20056530127,False,-0.48645962378253804,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,5.607000000000002,49107,1893,0,0.0,43078.31067155668,False,-0.3006508277242608,0.3333333333333333,329247,0.0,0.0,8,0,0,4,5,4.8,16,20,8,69.0,12.0,5,1,8,456,0.9414312959997915,126.92403185932199
61,8,0,0,0,10.000000000000002,20,10.0,33.78226376106336,18,40.44444444444444,22.756635325703478,0,,39.99999999999999,11,40.0,0,4.385000000000002,63077,24,20,1.0,915.6452752212672,False,0.2002649079535012,0,2.2250000000000005,64901,17,12,1.0,575.3871651327604,False,0.231508927769796,0,7.229000000000001,28989.0,705,0,0.0,23816.49595154967,False,-0.4868279317927745,0,10.280000000000001,21716.0,1152,0,0.0,38917.16785274499,False,-0.4833479650370476,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,5.710000000000001,48929,1893,0,0.0,43078.31067155668,False,-0.3024129073742208,0.3333333333333333,328869,0.0,0.0,12,0,0,6,5,5.0,17,23,8,97.0,16.0,7,1,8,928,0.987810204969719,127.9118420642917
62,8,0,0,0,10.000000000000002,20,10.0,33.78226376106336,0,,22.333122543217147,14,13.928571428571429,39.99999999999999,14,40.0,0,4.385000000000002,62967,25,30,1.0,1263.467912831901,False,0.20147228541988038,0,2.2250000000000005,64811,16,22,1.0,903.209802743394,False,0.23290521973347372,10,7.329000000000003,28690.0,705,0,0.0,23816.49595154967,False,-0.49057973554457823,4,10.320000000000002,21676.0,1152,0,0.0,38917.16785274499,False,-0.4838498785824394,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,14,5.839000000000002,48472,1907,0,0.0,42589.2646899151,False,-0.3093575106669416,0.3333333333333333,327873,0.0,0.0,8,0,0,4,9,9.0,17,21,8,95.0,31.0,6,2,8,200,0.9996903160354123,128.91153238032712
63,8,0,0,0,10.0,20,10.0,34.16975653845401,27,38.0,22.355461540686413,6,23.333333333333332,39.99999999999999,8,40.0,0,4.385000000000001,63507,24,25,1.0,1094.2439134613503,False,0.210075224935404,0,2.2250000000000005,65097,17,20,1.0,853.3951307690802,False,0.23783763867050547,3,7.349000000000003,27892.0,723,0,0.0,24704.73397730225,False,-0.4950201770669286,3,10.346000000000002,21370.0,1161,0,0.0,39671.0873411451,False,-0.4829594871626507,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,5.905000000000001,48226,1913,0,0.0,42765.997927333105,False,-0.3109179745620385,0.3333333333333333,327349,0.0,0.0,12,0,0,5,6,6.0,18,23,4,100.0,8.0,7,1,4,1226,0.9410981659893878,129.8526305463165
64,4,0,0,0,10.0,20,10.0,34.017284904229456,19,31.894736842105264,22.43033250055412,23,23.217391304347824,40.0,6,40.0,0,4.385000000000001,63523,25,32,1.0,1338.5531169353426,False,0.21268516564906628,0,2.2250000000000005,65487,16,14,1.0,636.2419886592124,False,0.24315413523122403,7,7.416000000000003,27591.0,726,0,0.0,24696.548840470587,False,-0.4988484293840857,16,10.503,20680.0,1177,0,0.0,40038.34433227807,False,-0.489313355089541,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,6,5.957000000000002,47626,1936,0,0.0,43425.12372107278,False,-0.31359511903405973,0.3333333333333333,326164,0.0,0.0,10,0,0,6,5,5.0,15,21,4,52.0,0.0,4,0,4,806,0.821320257964544,130.67395080428105
65,4,0,0,0,10.0,20,10.0,33.957256592078,16,33.0,22.58926953943124,7,28.0,40.0,9,40.0,0,4.385000000000001,63901,30,26,1.0,1182.8886713940278,False,0.21835577012311586,0,2.2250000000000005,65437,11,24,1.0,924.9741582098719,False,0.24493684737795995,0,7.409000000000002,27591.0,726,0,0.0,24652.968285848627,False,-0.4991218502675913,7,10.557000000000002,20096.0,1193,0,0.0,40511.00711434905,False,-0.4936758446932113,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,6.041,47298,1943,0,0.0,43890.9507151149,False,-0.3145364111233016,0.3333333333333333,325580,0.0,0.0,9,0,0,4,5,5.0,14,18,2,66.0,0.0,4,0,2,728,0.8203112150076777,131.49426201928873
66,2,0,0,0,10.0,20,10.0,34.18453670447976,30,36.03333333333333,22.500890810795823,13,21.0,40.0,4,40.0,0,4.385000000000001,64514,27,16,1.0,816.9525872716762,False,0.22647969723874709,0,2.2250000000000005,65705,14,24,1.0,960.4288809075142,False,0.25033465146132455,6,7.469000000000001,26937.0,739,0,0.0,25262.372624610543,False,-0.503504783081683,7,10.620000000000001,19474.0,1210,0,0.0,41363.28941242051,False,-0.4961334499503074,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,4,6.072000000000002,46985,1956,0,0.0,44011.74242591663,False,-0.3170370213631536,0.3333333333333333,324872,0.0,0.0,14,0,0,3,4,4.0,15,18,6,15.0,0.0,2,0,6,1281,0.7572985910228454,132.25156061031157
67,6,0,0,0,10.000000000000002,20,10.0,34.37604317746992,18,37.0,22.640802745974426,4,30.0,40.0,11,40.0,0,4.385000000000001,64414,27,26,1.0,1163.777122614218,False,0.2278665614030134,0,2.2250000000000005,66271,14,16,1.0,690.0166908395187,False,0.2584729728609166,0,7.463000000000001,26271.0,757,0,0.0,26022.664685344727,False,-0.5070916325657524,4,10.653000000000004,19450.0,1210,0,0.0,41595.0122447386,False,-0.49498078772357984,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,6.178000000000002,46683,1960,0,0.0,44375.97338210988,False,-0.3182237970732159,0.3333333333333333,324346,0.0,0.0,8,0,0,5,6,6.0,18,23,8,64.0,13.0,5,1,8,866,0.9082073099561967,133.15976792026777
68,8,0,0,0,10.0,20,10.0,34.700162414337996,34,36.970588235294116,22.801424543688817,5,29.0,40.0,7,40.0,0,4.385000000000001,65137,25,14,1.0,735.8022738007319,False,0.23748254688669596,0,2.2250000000000005,66605,16,14,1.0,645.8022738007319,False,0.26436507985227586,5,7.513000000000003,25320.0,780,0,0.0,27066.126683183636,False,-0.5124780307222307,0,10.649000000000003,19109.0,1221,0,0.0,42368.89830790669,False,-0.49440430197686996,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,6.237000000000002,46458,1965,0,0.0,44804.79922834853,False,-0.31832860197615975,0.3333333333333333,323886,0.0,0.0,12,0,0,5,3,3.0,16,21,8,94.0,7.0,7,1,8,1457,0.9923656180035323,134.1521335382713
69,8,0,0,0,10.0,20,10.0,34.85278876517835,23,36.47826086956522,21.761262366906912,28,15.142857142857142,39.99999999999999,8,40.0,6,4.445000000000001,65625,24,10,1.0,588.5278876517835,False,0.24531046102365006,0,2.2250000000000005,66606,17,21,1.0,901.9085640687454,False,0.2668030808560543,16,7.668000000000002,24185.0,794,0,0.0,27673.114279551613,False,-0.5229116363664496,12,10.769000000000002,18749.0,1230,0,0.0,42868.93018116937,False,-0.49578436425641903,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,8,6.310000000000001,45932,1993,0,0.0,43370.195897245474,False,-0.3306364478392474,0.3333333333333333,322354,0.0,0.0,11,0,0,6,7,6.545454545454545,17,23,6,127.0,0.0,8,0,6,599,1.130058597016614,135.28219213528791
70,6,0,0,0,10.0,20,10.0,35.01696834674119,24,36.666666666666664,21.97410657301549,19,24.05263157894737,39.99999999999999,11,40.0,0,4.439000000000001,65515,25,20,1.0,950.3393669348237,False,0.24664997323964574,3,2.255000000000001,67321,16,10,1.0,510.16968346741186,False,0.27661020972784434,6,7.712000000000003,23481.0,808,0,0.0,28293.71042416688,False,-0.5278517446253411,13,10.887000000000002,18286.0,1240,0,0.0,43421.04074995907,False,-0.49813011638146015,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,6.412000000000002,45301,2012,0,0.0,44211.902424907166,False,-0.3327167584421079,0.3333333333333333,321161,0.0,0.0,8,0,0,4,8,7.3,14,18,8,76.0,18.0,5,1,8,760,1.0947281820117496,136.37692031729966
71,8,0,0,0,10.0,20,10.0,35.620187855583254,42,39.04761904761905,21.974657234430435,4,22.0,39.99999999999999,11,40.0,0,4.439000000000001,66171,25,10,1.0,606.2018785558325,False,0.2557921362314944,12,2.3720000000000003,67769,16,10,1.0,516.2018785558325,False,0.28513055766195494,3,7.7360000000000015,21921.0,846,0,0.0,30134.67892582343,False,-0.535876285050358,1,10.884000000000002,18150.0,1244,0,0.0,44311.513692345565,False,-0.4942498670409338,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,6.511000000000003,45049,2016,0,0.0,44300.90898461176,False,-0.33477083567809507,0.3333333333333333,320317,0.0,0.0,10,0,0,7,8,7.444444444444445,16,23,6,97.0,14.0,7,1,6,956,1.1755680980277248,137.5524884153274
72,6,0,0,0,10.0,20,10.0,35.482315702893374,10,32.0,22.33669648367145,14,26.714285714285715,39.99999999999999,10,40.0,0,4.439000000000001,66361,28,10,1.0,634.8231570289338,False,0.2596518604019055,0,2.3600000000000008,67699,13,20,1.0,839.6463140578675,False,0.28686332332770875,0,7.733000000000001,21921.0,846,0,0.0,30018.039084647793,False,-0.5366080740030881,14,11.023000000000001,17628.0,1254,0,0.0,44494.82389142829,False,-0.4996497654091957,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,6.600000000000001,44537,2030,0,0.0,45343.49386185304,False,-0.3346788468185898,0.3333333333333333,319403,0.0,0.0,10,0,0,5,6,6.0,13,18,6,72.0,17.0,5,1,6,520,1.109635999018792,138.66212441434618
73,6,0,0,0,10.0,20,10.0,35.76007344128789,11,41.72727272727273,21.587187640942894,13,12.076923076923077,39.99999999999999,10,40.0,0,4.439000000000001,66271,27,20,1.0,985.2014688257577,False,0.2612612070580888,0,2.3600000000000008,68048,14,19,1.0,819.4413953844698,False,0.29326558918072,13,7.863000000000002,21088.0,857,0,0.0,30646.382939183717,False,-0.5431182449389315,0,11.009000000000002,17628.0,1254,0,0.0,44843.13209537501,False,-0.49746450784004637,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,6.690000000000001,44228,2043,0,0.0,44102.624350446335,False,-0.34387962248707477,0.3333333333333333,318520,0.0,0.0,9,0,0,7,6,6.0,13,20,6,73.0,13.0,5,1,6,659,1.081758797983639,139.74388321232982
74,6,0,0,0,10.0,20,10.0,35.7331312273828,15,35.333333333333336,21.555946380552758,9,21.0,39.999999999999986,13,40.0,0,4.439000000000001,66411,24,25,1.0,1133.32828068457,False,0.26530517513020524,0,2.3600000000000008,68238,17,19,1.0,848.9294933202732,False,0.2971335010892835,0,7.850000000000001,20878.0,862,0,0.0,30801.95911800397,False,-0.5447772186586112,9,11.099000000000002,17173.0,1264,0,0.0,45166.677871411855,False,-0.5011438743245382,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,13,6.810000000000001,43797,2052,0,0.0,44232.80197289426,False,-0.34750189585468655,0.3333333333333333,317754,0.0,0.0,11,0,0,7,7,7.0,15,22,10,61.0,31.0,4,2,10,730,1.1337270230287686,140.8776102353586
75,10,0,0,0,10.0,20,10.0,35.36705374021968,28,32.57142857142857,21.628040193754426,8,23.0,39.99999999999999,14,40.0,0,4.439000000000001,66641,23,25,1.0,1114.176343505492,False,0.26946930463884744,0,2.3600000000000008,68720,18,11,1.0,569.0375911424164,False,0.3035953979591794,0,7.850000000000001,20878.0,862,0,0.0,30486.400324069364,False,-0.5467570090716521,8,11.170000000000002,16157.0,1292,0,0.0,45694.23343236383,False,-0.510582637352633,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,14,6.937000000000002,43361,2060,0,0.0,44553.76279913412,False,-0.3502293534794434,0.3333333333333333,317014,0.0,0.0,10,0,0,7,7,7.0,17,24,10,108.0,23.0,8,2,10,1112,1.2449979619705118,142.1226081973291
76,10,0,0,0,10.0,20,10.0,35.142588802126795,13,31.384615384615383,21.64680621361748,2,23.0,39.99999999999999,9,40.0,0,4.439000000000001,66939,24,22,1.0,1013.1369536467895,False,0.274144566381218,0,2.3600000000000008,68630,17,21,1.0,907.9943648446626,False,0.3050968599089873,2,7.87,20852.0,862,0,0.0,30292.911547433298,False,-0.5482971858495935,0,11.162000000000003,15749.0,1305,0,0.0,45861.078386775465,False,-0.5146553837331359,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,7.013000000000003,43203,2062,0,0.0,44635.71441247925,False,-0.35138781387054036,0.3333333333333333,316630,0.0,0.0,11,0,0,6,3,3.0,19,25,10,135.0,15.0,9,1,10,608,1.3605273339780979,143.4831355313072
77,10,0,0,0,10.0,20,10.0,35.806457282465786,61,38.0655737704918,21.48132999527004,12,19.666666666666668,39.99999999999999,9,40.0,0,4.439000000000001,67317,23,20,1.0,946.1291456493157,False,0.2806525970609563,28,2.6400000000000006,69396,18,10,1.0,538.0645728246578,False,0.3160734553672938,12,7.988000000000002,18638.0,912,0,0.0,32655.4890416088,False,-0.5612554800074735,0,11.162000000000003,15397.0,1316,0,0.0,47121.29778372497,False,-0.5111657081139033,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,7.094000000000002,42839,2074,0,0.0,44552.27841019007,False,-0.35540414776626666,0.3333333333333333,314844,0.0,0.0,11,0,0,9,9,8.6,16,25,8,122.0,12.0,9,1,8,1268,1.1673435130505823,144.65047904435778
78,8,0,0,0,10.0,20,10.0,35.29485311638839,26,30.53846153846154,21.94986379683067,11,27.454545454545453,39.99999999999999,10,40.0,0,4.439000000000001,67819,23,10,1.0,582.9485311638839,False,0.2867056006646379,0,2.6120000000000005,69488,18,14,1.0,674.1279436294374,False,0.3190966859072565,1,7.986000000000003,18613.0,912,0,0.0,32188.90604214621,False,-0.564496480066841,10,11.262000000000002,14488.0,1342,0,0.0,47365.692882193216,False,-0.5210383783035747,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,10,7.185000000000001,42393,2085,0,0.0,45765.46601639195,False,-0.3538143776968632,0.3333333333333333,314058,0.0,0.0,10,0,0,3,7,7.0,21,24,8,101.0,12.0,7,1,8,994,1.0366574639920145,145.6871365083498
79,8,0,0,0,10.0,20,10.0,35.51553664956969,21,38.04761904761905,22.71888475014893,18,28.11111111111111,39.99999999999999,9,40.0,8,4.519000000000001,68212,21,10,1.0,565.1553664956969,False,0.29396187107053773,0,2.6120000000000005,69494,20,21,1.0,945.8262696409635,False,0.32177642223940156,3,8.015,18022.0,925,0,0.0,32851.87140085196,False,-0.5677528615292555,15,11.402000000000003,14074.0,1350,0,0.0,47945.97447691908,False,-0.5225925435916992,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,7.2650000000000015,41759,2103,0,0.0,47777.8146295632,False,-0.3501301036975797,0.3333333333333333,312818,0.0,0.0,11,0,0,6,8,7.888888888888889,17,23,10,88.0,30.0,6,2,10,621,1.13056208495982,146.81769859330961
80,10,0,0,0,10.0,20,10.0,35.67343378103354,16,38.0,22.693883446093775,9,22.333333333333332,39.99999999999999,12,40.0,0,4.511000000000001,68062,26,20,1.0,973.4686756206708,False,0.2949849687877421,0,2.6120000000000005,70052,15,15,1.0,685.1015067155031,False,0.32985511681259205,3,8.042000000000002,17345.0,941,0,0.0,33568.70118795256,False,-0.5717504160364354,6,11.447,14020.0,1350,0,0.0,48159.13560439528,False,-0.521932771162587,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,12,7.376000000000002,41354,2112,0,0.0,47929.48183815005,False,-0.3533886284578336,0.3333333333333333,312090,0.0,0.0,8,0,0,4,7,7.0,20,24,6,111.0,26.0,8,2,6,808,1.157769684039522,147.97546827734914
81,6,0,0,0,10.0,20,10.0,35.47898276299187,21,33.38095238095238,22.707913461005788,6,23.0,39.99999999999999,7,40.0,0,4.511000000000001,68662,22,10,1.0,574.7898276299187,False,0.30255402791806707,0,2.6120000000000005,69953,19,24,1.0,1041.4955863118048,False,0.3313512637086919,6,8.099,17226.0,942,0,0.0,33421.20176273834,False,-0.5741690083271326,0,11.441,13360.0,1370,0,0.0,48606.20638529886,False,-0.5274094586529966,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,7,7.434000000000003,41140,2118,0,0.0,48095.360710410256,False,-0.35468603942697635,0.3333333333333333,311598,0.0,0.0,10,0,0,5,3,3.0,18,23,8,72.0,16.0,5,1,8,901,1.1210633550072089,149.09653163235635
82,8,0,0,0,10.0,20,10.0,35.38968768749632,10,33.4,22.591015333358456,3,18.0,40.0,12,40.0,0,4.511000000000001,68798,24,12,1.0,664.6762522499558,False,0.30597230751737964,0,2.6120000000000005,69951,17,32,1.0,1302.4700059998822,False,0.33377857337438954,3,8.123000000000001,17094.0,944,0,0.0,33407.86517699653,False,-0.5759089956898391,0,11.441,13104.0,1378,0,0.0,48766.98963336993,False,-0.5296129642175172,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,12,7.547000000000002,40880,2121,0,0.0,47915.54352205328,False,-0.35814989792780777,0.3333333333333333,311084,0.0,0.0,10,0,0,4,6,6.0,19,23,6,100.0,12.0,7,1,6,534,1.1662468099966645,150.262778442353
83,6,0,0,0,10.0,20,10.0,35.7857849573534,28,38.75,22.96026889151341,29,24.344827586206897,40.0,11,40.0,4,4.551000000000001,69290,22,10,1.0,577.8578495735339,False,0.31444683803957324,0,2.6120000000000005,70244,19,30,1.0,1263.573548720602,False,0.3389463629115559,15,8.270000000000001,15948.0,963,0,0.0,34461.710913931325,False,-0.5836770756388021,14,11.581000000000003,12641.0,1387,0,0.0,49634.883735849166,False,-0.5299775159304274,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,7.645000000000003,39992,2150,0,0.0,49364.57811675384,False,-0.3597682661494905,0.3333333333333333,309372,0.0,0.0,12,0,0,5,12,11.25,18,23,8,62.0,10.0,5,1,8,613,1.1538701219833456,151.41664856433636
84,8,0,0,0,10.0,20,10.0,35.50889237106112,22,32.81818181818182,22.748594838950932,7,19.0,40.0,9,40.0,2,4.567000000000001,69542,22,10,1.0,575.0889237106112,False,0.3191813288596233,0,2.6120000000000005,70464,19,30,1.0,1255.2667711318336,False,0.3430240183165058,7,8.325000000000001,15427.0,975,0,0.0,34621.17006178459,False,-0.5892140657394781,0,11.567000000000002,12321.0,1397,0,0.0,49605.92264237239,False,-0.5341745238573788,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,7.724000000000003,39729,2157,0,0.0,49068.71906761716,False,-0.36383619060347683,0.3333333333333333,308740,0.0,0.0,10,0,0,6,6,5.222222222222222,17,23,6,94.0,11.0,7,1,6,643,1.110191106039565,152.52683967037592
85,6,0,0,0,10.0,20,10.0,35.35646138449629,15,33.2,22.340791712233536,9,17.0,40.0,9,40.0,3,4.595000000000001,69773,23,10,1.0,583.5646138449629,False,0.32362531278426876,0,2.6120000000000005,70456,18,38,1.0,1523.545532610859,False,0.3454069740867009,1,8.328000000000001,15318.0,977,0,0.0,34543.26277265288,False,-0.5910705641969203,8,11.647000000000002,11761.0,1410,0,0.0,49852.61055213977,False,-0.5396536134504061,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,9,7.8050000000000015,39446,2166,0,0.0,48390.154848697835,False,-0.3699963627473701,0.3333333333333333,308011,0.0,0.0,12,0,0,8,7,7.0,13,21,4,89.0,0.0,6,0,4,602,1.0168556399876252,153.54369531036355
86,4,0,0,0,10.0,20,10.0,35.43143555967844,34,35.88235294117647,22.723173418899087,6,30.0,40.0,11,40.0,0,4.5920000000000005,69694,24,19,1.0,913.1972756338904,False,0.3252465076853619,0,2.6120000000000005,71555,17,15,1.0,701.4715333951766,False,0.3584035925246078,0,8.327000000000002,14513.0,998,0,0.0,35360.572688559085,False,-0.5960438378282258,6,11.699000000000005,11310.0,1423,0,0.0,50418.93280142242,False,-0.5417596285750522,0,0.2,101257,0,0,0.0,0.0,False,0.0023758377302830216,11,7.906000000000001,39090,2172,0,0.0,49354.73266584882,False,-0.3687461879394121,0.3333333333333333,307419,0.0,0.0,15,0,0,5,5,5.0,16,21,8,34.0,14.0,3,1,8,1420,0.8709332260186784,154.41462853638222
