index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
32,18,0,0,0,10.000000000000002,20,10.0,15.642885662794063,31,16.838709677419356,18.650861070786135,6,12.0,33.999999999999986,15,34.0,0,0.8480000000000001,23134,12,13,1.0,323.3575136163229,False,0.044134227816241316,4,1.2840000000000003,24390,13,10,1.0,286.42885662794066,False,0.09960174032154415,0,0.254,35436,118,20,1.0,2218.877729625422,False,0.015094685428940428,6,4.292000000000002,23643.0,376,0,0.0,5881.725009210568,False,-0.2616003970722381,0,0.2,55907,0,6,0.0,203.99999999999991,False,0.0005359152539345112,0,0.37100000000000005,51170,451,25,1.0,9261.538342924547,False,-0.003183887324491852,0.6666666666666666,213680,0.0,0.0,16,0,0,11,2,1.3333333333333333,17,28,17,202.0,75.0,13,5,17,1004,1.2969088032841682,44.866100227460265
33,17,0,0,0,10.000000000000002,20,10.0,15.81602538202743,27,17.444444444444443,18.32914763274381,12,11.583333333333334,33.999999999999986,14,34.0,2,0.8680000000000003,23279,10,10,1.0,258.1602538202743,False,0.04917216292009035,2,1.3000000000000003,24456,15,10,1.0,308.1602538202743,False,0.10304693321277109,0,0.254,35073,129,30,1.0,2590.141703263853,False,0.010168069874782741,12,4.4060000000000015,23322.0,382,0,0.0,6041.721695934478,False,-0.26829451563893003,0,0.2,55907,0,6,0.0,203.99999999999991,False,0.0005359152539345112,0,0.37100000000000005,51507,453,21,1.0,9017.103877632946,False,0.0006529580524210104,0.6666666666666666,213544,0.0,0.0,11,0,0,10,4,2.466666666666667,13,23,18,165.0,96.0,10,7,18,784,1.0422601914033294,45.908360418863595
34,18,0,0,0,10.000000000000002,20,10.0,15.593457331618898,19,12.631578947368421,18.177880643985254,5,11.0,33.99999999999999,6,34.0,4,0.9060000000000001,23294,13,10,1.0,285.934573316189,False,0.050466912583841825,0,1.2980000000000003,24421,12,15,1.0,353.9018599742835,False,0.10250329120107313,0,0.254,35075,127,35,1.0,2616.5949036550837,False,0.010591007494793182,0,4.394000000000001,23135.0,393,0,0.0,6128.228731326227,False,-0.2722872516620434,0,0.2,55907,0,6,0.0,203.99999999999994,False,0.0005359152539345112,0,0.37100000000000005,51656,448,25,1.0,8993.690528505394,False,0.0031055442979098812,0.6666666666666666,213488,0.0,0.0,11,0,0,9,2,1.0909090909090908,18,27,18,204.0,60.0,13,5,18,494,1.8347800048068166,47.74314042367041
35,18,0,0,0,10.0,20,10.0,15.71487611189443,13,18.0,18.039383508518725,5,12.0,33.99999999999999,7,34.0,0,0.9020000000000001,23174,15,20,1.0,464.2975222378886,False,0.0490855972891822,0,1.298,24575,10,12,1.0,288.5785133427332,False,0.10794178910274606,0,0.254,34949,124,45,1.0,2760.416895758252,False,0.009088618628940875,5,4.444000000000001,22957.0,399,0,0.0,6270.235568645878,False,-0.27525921381248436,0,0.2,55907,0,6,0.0,203.99999999999994,False,0.0005359152539345112,0,0.37100000000000005,51834,443,28,1.0,8943.446894273795,False,0.005836535971291039,0.6666666666666666,213396,0.0,0.0,15,0,0,10,1,1.0,15,25,20,191.0,78.0,12,6,20,672,1.318828746676445,49.061969170346856
36,20,0,0,0,10.0,20,10.0,16.02467177892218,47,17.5531914893617,17.868300047499446,5,11.0,33.99999999999999,9,34.0,15,1.052,23406,16,10,1.0,320.2467177892218,False,0.05625580919253339,0,1.298,24713,9,10,1.0,250.2467177892218,False,0.11326804530924711,0,0.254,34424,148,50,1.0,3265.0664256554546,False,0.0015147273159193818,0,4.439,22712.0,412,0,0.0,6602.164772915938,False,-0.27745451956952477,0,0.2,55907,0,6,0.0,203.99999999999994,False,0.0005359152539345112,0,0.37100000000000005,52085,438,29,1.0,8812.315420804756,False,0.009149104314160212,0.6666666666666666,213247,0.0,0.0,17,0,0,15,2,1.9090909090909092,13,28,23,204.0,96.0,13,7,23,1142,1.2300758277997375,50.292044998146594
37,23,0,0,0,10.0,20,10.0,16.076197280013215,14,17.0,17.54198255557844,10,11.5,33.99999999999999,0,,4,1.077,23454,19,10,1.0,350.7619728001322,False,0.059091075541215766,0,1.298,24643,6,20,1.0,381.5239456002643,False,0.11307256388329226,0,0.254,34479,138,55,1.0,3183.324265198638,False,0.001907175506897347,5,4.489000000000001,22404.0,426,0,0.0,6848.46004128563,False,-0.2825890222586852,0,0.2,55907,0,6,0.0,203.99999999999994,False,0.0005359152539345112,0,0.37100000000000005,51970,438,39,1.0,9009.388359343357,False,0.008855002405753555,0.6666666666666666,212857,0.0,0.0,8,0,0,9,2,1.2857142857142856,19,28,24,207.0,132.0,14,9,24,255,1.3450117073953152,51.63705670554191
38,24,0,0,0,10.0,20,10.0,16.362227367477946,27,18.88888888888889,18.207399436207993,44,20.863636363636363,33.99999999999999,0,,0,1.0730000000000002,23408,19,17,1.0,468.1578652471251,False,0.059660209431381866,4,1.3380000000000003,24939,6,10,1.0,223.62227367477945,False,0.12280091151617543,0,0.254,35169,140,21,1.0,2673.0672196072805,False,0.013986267701895514,0,4.484000000000001,22122.0,441,0,0.0,7215.742269057774,False,-0.2853210617596554,0,0.2,55907,0,6,0.0,203.99999999999994,False,0.0005359152539345112,0,0.37100000000000005,51052,472,49,1.0,10259.892533890172,False,0.0036254000061645923,0.6666666666666666,212597,0.0,0.0,12,0,0,10,1,0.3333333333333333,19,29,19,255.0,117.0,15,9,19,1400,1.447165634483099,53.08422234002501
39,19,0,0,0,10.0,20,10.0,16.265643917108555,53,15.830188679245285,18.29746525577466,41,18.73170731707317,34.0,2,34.0,6,1.1330000000000002,23547,19,10,1.0,352.65643917108554,False,0.06330187887524283,20,1.5340000000000003,25004,6,10,1.0,222.65643917108554,False,0.12569262783315596,0,0.254,34875,149,30,1.0,2972.5049013224143,False,0.009978680369457527,40,4.884000000000001,20825.0,475,0,0.0,7726.180860626564,False,-0.31425780705757234,0,0.2,55975,0,4,0.0,136.0,False,0.0011432858750602905,0,0.37100000000000005,50284,503,59,1.0,11209.625023654655,False,-0.0016110950208590537,0.6666666666666666,210510,0.0,0.0,13,0,0,11,7,6.083333333333333,15,26,16,191.0,66.0,12,7,16,582,1.1444703554734588,54.22869269549847
40,16,0,0,0,9.999999999999998,20,10.0,16.265643917108555,0,,17.9121462275848,14,12.0,33.99999999999999,3,34.0,0,1.127,23467,17,20,1.0,495.3128783421711,False,0.062913201522616,0,1.514,24884,8,20,1.0,405.3128783421711,False,0.12440753167366256,0,0.254,34875,139,40,1.0,2977.410353581481,False,0.010046807865972436,14,4.984000000000001,20555.0,475,0,0.0,7726.180860626564,False,-0.32175739041405255,0,0.2,56077,0,1,0.0,33.99999999999999,False,0.0020543418067489596,0,0.37100000000000005,50116,507,69,1.0,11427.458137385493,False,-0.002666552301885627,0.6666666666666666,209974,0.0,0.0,8,0,0,9,3,3.0,13,22,18,117.0,66.0,9,7,18,302,1.1261233678087592,55.354816063307226
41,18,0,0,0,9.999999999999998,20,10.0,16.307515974735207,13,17.153846153846153,17.535473359935633,16,12.6875,33.99999999999999,0,,0,1.1270000000000002,23580,18,17,1.0,457.2277715704985,False,0.0671244626321209,0,1.514,24794,7,30,1.0,559.2254792420562,False,0.12382290079427316,0,0.254,34927,131,44,1.0,2907.8454205274797,False,0.010525046115875169,10,5.070000000000001,20193.0,486,0,0.0,7925.4527637213105,False,-0.32904487578854913,0,0.2,56077,0,1,0.0,33.99999999999999,False,0.0020543418067489596,0,0.37100000000000005,49913,513,79,1.0,11681.69783364698,False,-0.004022063330472351,0.6666666666666666,209484,0.0,0.0,11,0,0,8,2,2.0,14,22,19,165.0,84.0,10,8,19,511,1.1974182920530438,56.55223435536027
42,19,0,0,0,9.999999999999998,20,10.0,16.12256234480069,40,14.975,17.271546842295873,10,12.0,34.0,1,34.0,4,1.167,23760,17,10,1.0,331.2256234480069,False,0.07236846451185533,0,1.5140000000000002,24953,8,21,1.0,418.5738092408145,False,0.12779736025370475,0,0.254,34346,160,54,1.0,3512.2735046520875,False,0.002781421930060593,10,5.160000000000001,20005.0,487,0,0.0,7851.687861917937,False,-0.3352912635142779,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,49793,513,89,1.0,11886.303530097783,False,-0.0043382024500457405,0.6666666666666666,208968,0.0,0.0,14,0,0,10,3,2.8,16,26,14,171.0,51.0,12,7,14,803,1.1063937153667212,57.65862807072699
43,14,0,0,0,9.999999999999998,20,10.0,16.202506787223896,26,17.0,17.135515250318328,5,12.0,34.0,0,,4,1.2030000000000003,23808,20,10,1.0,362.02506787223894,False,0.07521009967890809,0,1.5140000000000002,25087,5,19,1.0,357.847628957254,False,0.13244246400782703,0,0.254,33904,176,64,1.0,3948.3141705717785,False,-0.0034398898592887662,5,5.2,19935.0,487,0,0.0,7890.620805378037,False,-0.3366948946533799,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,49733,508,99,1.0,12070.84174716171,False,-0.003761752200274085,0.6666666666666666,208578,0.0,0.0,9,0,0,10,2,1.2857142857142856,16,26,10,171.0,21.0,12,2,10,404,0.9908468183130026,58.64947488903999
44,10,0,0,0,9.999999999999998,20,10.0,16.202506787223896,0,,19.28519698146915,32,31.0,34.0,0,,0,1.199,23738,17,20,1.0,494.05013574447787,False,0.07503137770033796,0,1.514,24957,8,29,1.0,549.872696829493,False,0.13091911381895688,0,0.254,34720,166,50,1.0,3653.875975752624,False,0.015136325422929666,8,5.275,19903.0,487,0,0.0,7890.620805378037,False,-0.33758373416229603,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,48741,530,109,1.0,13927.15440017865,False,-0.004902245483318269,0.6666666666666666,208170,0.0,0.0,9,0,0,9,1,1.0,13,22,8,114.0,6.0,8,2,8,1016,0.8427836755290627,59.492258564569056
45,8,0,0,0,10.0,20,10.0,16.003401253154166,40,14.725,19.28519698146915,0,,34.0,0,,2,1.2190000000000003,23864,20,10,1.0,360.03401253154163,False,0.0776754518518117,0,1.514,25190,5,21,1.0,386.0714263162375,False,0.13769152943203436,0,0.254,34416,181,60,1.0,4053.7274457090534,False,0.012245534216280394,0,5.267000000000001,19618.0,502,0,0.0,8033.707429083392,False,-0.3435127572206629,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,48741,520,119,1.0,14074.302430363958,False,-0.003587930917272959,0.6666666666666666,207940,0.0,0.0,12,0,0,9,1,0.4,13,22,11,96.0,18.0,7,1,11,759,1.1805095467716455,60.6727681113407
46,11,0,0,0,10.0,20,10.0,15.81206848674248,26,13.846153846153847,19.06801945393132,5,11.0,34.0,0,,0,1.217,23816,25,11,1.0,423.9327533541673,False,0.07695604754054425,0,1.5140000000000002,25398,0,14,1.0,221.36895881439472,False,0.1433232252882972,0,0.254,34320,183,70,1.0,4228.369894849066,False,0.012004470513430694,5,5.317000000000001,19279.0,516,0,0.0,8159.027339159119,False,-0.35118844315372594,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,48686,515,129,1.0,14206.03001877463,False,-0.003393861816264738,0.6666666666666666,207610,0.0,0.0,12,0,0,10,1,1.0,13,23,16,114.0,54.0,8,3,16,560,1.1531865522265434,61.825954663567245
47,16,0,0,0,10.0,20,10.0,15.909228591716081,18,17.333333333333332,19.14870392292242,1,33.0,34.0,0,,1,1.227,23925,23,10,1.0,389.0922859171608,False,0.08106073878170325,0,1.5140000000000002,25386,2,18,1.0,306.3661146508895,False,0.14469020022972726,0,0.254,34263,178,79,1.0,4344.5902992363335,False,0.012035307750073972,0,5.312000000000002,19057.0,529,0,0.0,8415.981925017806,False,-0.3537861518107632,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,48653,506,139,1.0,14415.244184998744,False,-0.0021146842119478984,0.6666666666666666,207395,0.0,0.0,10,0,0,9,1,0.08333333333333333,16,25,14,183.0,90.0,11,5,14,341,1.272962505929172,63.09891716949642
48,14,0,0,0,10.0,20,10.0,15.93366793328719,3,18.0,21.186718526699966,39,29.307692307692307,34.0,0,,0,1.2260000000000002,23845,21,20,1.0,528.6733586657438,False,0.08060314102159793,0,1.514,25320,4,25,1.0,438.34169833217976,False,0.1446896530485451,0,0.254,35351,168,55,1.0,3842.125731760746,False,0.035277564187555586,5,5.362000000000002,18928.0,532,0,0.0,8476.711340508786,False,-0.35652586883355386,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,47510,535,149,1.0,16400.89441178448,False,-0.004797384628302754,0.6666666666666666,207065,0.0,0.0,7,0,0,15,1,1.0,10,25,16,183.0,54.0,11,3,16,1342,1.1820261552929878,64.2809433247894
49,16,0,0,0,10.0,20,10.0,16.067737604963543,30,17.1,20.72935252634085,11,13.454545454545455,34.0,0,,0,1.2260000000000002,24000,21,15,1.0,451.01606407445314,False,0.08581005029076354,0,1.514,25478,4,20,1.0,361.35475209927085,False,0.1500460479606309,0,0.254,35240,170,59,1.0,3954.547191897913,False,0.03375572456943943,5,5.407000000000002,18544.0,550,0,0.0,8837.255682729949,False,-0.36218466081426104,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,47362,536,159,1.0,16516.932954118696,False,-0.006404786133025747,0.6666666666666666,206735,0.0,0.0,13,0,0,16,1,1.0,13,29,8,255.0,18.0,15,1,8,806,1.1534495539963245,65.43439287878573
50,8,0,0,0,10.0,20,10.0,16.123699072625847,15,17.0,20.331134208423936,8,12.0,34.0,0,,0,1.2260000000000002,23920,19,25,1.0,593.0924768156463,False,0.0854083742731309,0,1.5140000000000002,25613,6,15,1.0,301.8554860893877,False,0.15476346838082977,0,0.254,35033,175,65,1.0,4143.171061257079,False,0.030625674424435798,4,5.442000000000002,18488.0,550,0,0.0,8868.034489944215,False,-0.3633126702690932,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,47266,534,169,1.0,16602.825667298384,False,-0.007352528025702635,0.6666666666666666,206431,0.0,0.0,8,0,0,11,1,1.0,10,21,8,96.0,18.0,7,1,8,503,0.8673345036804676,66.3017273824662
51,8,0,0,0,10.000000000000002,20,10.0,16.232583212772077,28,17.107142857142858,19.83473506876013,10,12.0,34.0,0,,0,1.2260000000000002,24041,19,22,1.0,547.1168306809857,False,0.0898013722083498,0,1.5140000000000002,25771,6,10,1.0,222.3258321277208,False,0.16006288001720506,0,0.254,34668,190,70,1.0,4472.622265239904,False,0.025062805750234722,5,5.488,18364.0,553,0,0.0,8976.618516662958,False,-0.3652488956632554,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,47146,534,179,1.0,16677.748526717907,False,-0.008826983987585394,0.6666666666666666,206101,0.0,0.0,12,0,0,9,1,1.0,12,21,12,129.0,0.0,8,0,12,739,0.9285866441205144,67.23031402658671
52,12,0,0,0,10.000000000000002,20,10.0,16.401171594687938,24,18.0,19.126982682093708,15,12.0,34.0,0,,0,1.2260000000000002,24185,18,19,1.0,491.62226029907083,False,0.0950119282035558,1,1.524,25844,7,10,1.0,234.0117159468794,False,0.16359669481302674,0,0.254,34650,191,65,1.0,4375.877648921487,False,0.023219232944301425,0,5.4830000000000005,18130.0,566,0,0.0,9283.063122593372,False,-0.36749259593087363,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,46966,539,189,1.0,16735.44366564851,False,-0.01152714709401289,0.6666666666666666,205886,0.0,0.0,14,0,0,13,1,0.16666666666666666,11,24,16,168.0,18.0,11,1,16,704,1.128316436894238,68.35863046348095
53,16,0,0,0,10.000000000000002,20,10.0,16.4339932897489,52,16.576923076923077,18.764847074957146,8,12.0,34.0,0,,7,1.296,24404,17,10,1.0,334.339932897489,False,0.1013029432319818,16,1.6830000000000003,25923,8,10,1.0,244.339932897489,False,0.16736900929804788,0,0.254,34309,208,67,1.0,4675.5153582899,False,0.017908940590660345,0,5.483000000000002,17705.0,591,0,0.0,9712.4900342416,False,-0.3733335643264041,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,46870,537,199,1.0,16842.72287925199,False,-0.012283866456599894,0.6666666666666666,205322,0.0,0.0,8,0,0,17,4,2.647435897435898,11,28,19,192.0,36.0,14,2,19,500,1.3684644289314747,69.72709489241242
54,19,0,0,0,10.000000000000002,20,10.0,16.059559026163587,14,9.357142857142858,18.764847074957146,0,,34.0,0,,1,1.2990000000000002,24396,14,10,1.0,300.5955902616359,False,0.10018814912513185,0,1.6670000000000005,25847,11,17,1.0,383.012503444781,False,0.16707033533783286,0,0.254,34255,201,77,1.0,4672.864589030582,False,0.016372209724884422,0,5.483000000000002,17628.0,602,0,0.0,9667.85453375048,False,-0.3760922374624955,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,46870,527,209,1.0,16995.074408502416,False,-0.0109230746485073,0.6666666666666666,205107,0.0,0.0,9,0,0,16,1,0.09090909090909091,16,32,12,267.0,18.0,18,1,12,254,1.3879416938871145,71.11503658629954
55,12,0,0,0,10.000000000000002,20,10.0,16.082730488096473,30,16.266666666666666,20.744848005418135,61,25.34426229508197,34.00000000000001,7,34.0,18,1.4780000000000002,24434,18,10,1.0,340.8273048809648,False,0.10279295649860976,0,1.667,25799,7,25,1.0,472.0682622024118,False,0.16691471162660595,0,0.254,34583,207,70,1.0,4781.2645714152395,False,0.026988286364858144,44,5.923000000000002,17214.0,616,0,0.0,9906.961980667427,False,-0.38427084633260056,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,45562,578,212,1.0,19198.522147131684,False,-0.014607958813736612,0.6666666666666666,203703,0.0,0.0,12,0,0,9,3,2.2857142857142856,12,21,9,129.0,42.0,8,4,9,1028,1.184063765220344,72.29910035151988
56,9,0,0,0,10.000000000000002,20,10.0,15.944815696199703,13,13.384615384615385,19.636520581195928,60,16.266666666666666,34.00000000000001,10,34.0,0,1.46,24344,17,20,1.0,488.89631392399406,False,0.10207736797821687,0,1.667,25863,8,22,1.0,430.78594531639345,False,0.16885809567738763,0,0.254,34607,205,71,1.0,4662.88017898585,False,0.026010779664822167,51,6.389000000000002,15810.0,621,0,0.0,9901.730547340016,False,-0.42334133454613604,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,44926,628,212,1.0,19539.734924991044,False,-0.0229216766556115,0.6666666666666666,201661,0.0,0.0,15,0,0,7,3,3.0,12,19,17,79.0,42.0,5,4,17,822,0.9610483683645725,73.26014871988446
57,17,0,0,0,10.000000000000002,20,10.0,16.07121360990063,15,18.0,19.150874168883494,13,11.0,34.00000000000001,0,,0,1.4600000000000002,24258,21,27,1.0,643.922767467317,False,0.10169698282164216,0,1.667,26019,4,20,1.0,361.42427219801266,False,0.1742957346644707,0,0.254,34500,204,76,1.0,4733.9940132548745,False,0.024026359830771622,8,6.418000000000002,15582.0,627,0,0.0,10076.650933407696,False,-0.42724500120260406,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,44783,631,222,1.0,19632.201600565488,False,-0.0246503010006834,0.6666666666666666,201253,0.0,0.0,11,0,0,12,1,1.0,14,26,14,216.0,60.0,12,5,14,525,1.02168735768646,74.28183607757092
58,14,0,0,0,10.000000000000002,20,10.0,16.33801252055009,22,19.0,18.95959981298463,5,11.0,34.00000000000001,14,34.0,0,1.4600000000000002,24118,25,37,1.0,854.5064632603535,False,0.10014133080678485,2,1.6870000000000005,26347,0,10,1.0,163.38012520550092,False,0.18455874064823402,0,0.254,34291,205,86,1.0,4979.818150629447,False,0.021635161249784034,5,6.460000000000002,15298.0,638,0,0.0,10423.651988110958,False,-0.43031426048398763,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,45204,626,218,1.0,19280.70948292838,False,-0.020269123395126844,0.6666666666666666,201369,0.0,0.0,13,0,0,11,2,1.1818181818181819,12,23,16,114.0,78.0,8,6,16,885,1.008010576479137,75.28984665405005
59,16,0,0,0,10.000000000000002,20,10.0,15.951682276802227,42,13.952380952380953,18.190973720624246,23,11.782608695652174,34.00000000000001,14,34.0,0,1.4600000000000002,24395,25,16,1.0,505.2269164288357,False,0.10472921241604673,1,1.6950000000000003,26441,0,10,1.0,159.51682276802228,False,0.18868533061646764,0,0.254,33855,230,87,1.0,5251.501637358821,False,0.01329789508025686,14,6.5950000000000015,15005.0,645,0,0.0,10288.835068537437,False,-0.44032505043417813,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,45409,639,214,1.0,18900.032207478893,False,-0.020007215138901323,0.6666666666666666,201216,0.0,0.0,16,0,0,10,3,2.090909090909091,15,25,17,198.0,90.0,11,5,17,1161,1.1135419886559248,76.40338864270598
60,17,0,0,0,10.000000000000002,20,10.0,16.174231645564856,29,17.96551724137931,18.190973720624246,0,,34.00000000000001,9,34.0,0,1.46,24581,23,12,1.0,424.09077974677825,False,0.11124760834894852,5,1.7440000000000002,26501,2,10,1.0,181.74231645564856,False,0.1918726708004044,0,0.254,33600,235,97,1.0,5565.468887608293,False,0.010575369251823435,0,6.581000000000001,14739.0,659,0,0.0,10658.81865442724,False,-0.44257515340221043,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,45715,629,215,1.0,18752.122470272654,False,-0.01586199762167378,0.6666666666666666,201247,0.0,0.0,11,0,0,12,1,0.3333333333333333,16,28,20,189.0,72.0,13,4,20,772,1.3106503244489431,77.71403896715492
61,20,0,0,0,10.000000000000002,20,10.0,16.26110222810253,21,17.238095238095237,19.203989519956178,50,23.12,34.00000000000001,10,34.0,4,1.5000000000000002,24673,25,10,1.0,412.6110222810254,False,0.11511386809827044,0,1.7390000000000003,26511,0,15,1.0,243.91653342153796,False,0.19371423363859835,0,0.254,34450,230,75,1.0,5180.352726460295,False,0.028836630276933072,18,6.761000000000002,14089.0,675,0,0.0,10976.244003969208,False,-0.456221265430126,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,44899,669,215,1.0,20157.468988850684,False,-0.01788644858919699,0.6666666666666666,200733,0.0,0.0,14,0,0,16,4,3.25,13,29,18,256.0,57.0,16,4,18,1570,1.5741833299398422,79.28822229709476
62,18,0,0,0,10.000000000000002,20,10.0,16.13191295497529,22,14.772727272727273,18.59095340307748,19,11.526315789473685,34.000000000000014,8,34.0,1,1.5060000000000002,24725,27,10,1.0,431.319129549753,False,0.11786381447603766,0,1.7390000000000003,26569,0,12,0.8,193.5829554597035,False,0.19518584903096456,0,0.254,34233,236,85,1.0,5387.362496635755,False,0.025684163333089274,19,6.9330000000000025,13577.0,681,0,0.0,10985.832722338173,False,-0.4703095283270628,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,44952,678,217,1.0,19982.666407286535,False,-0.018500987805368633,0.6333333333333333,200167,0.0,0.0,12,0,0,8,4,3.090909090909091,19,27,23,221.0,75.0,13,5,23,610,1.3454033862799406,80.6336256833747
63,23,0,0,0,10.0,20,10.0,16.237603705141055,29,17.06896551724138,19.098145310577756,65,20.76923076923077,34.00000000000001,4,34.0,6,1.5650000000000002,24807,27,10,1.0,432.37603705141055,False,0.12156281737823078,1,1.7490000000000003,26677,0,10,1.0,162.37603705141055,False,0.19932714887390557,0,0.254,34357,242,77,1.0,5400.057285558622,False,0.02930472314813929,47,7.384000000000002,12742.0,694,0,0.0,11268.896971367893,False,-0.4895714547612925,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,43738,733,223,1.0,21580.9405126535,False,-0.02591203386400705,0.6666666666666666,198432,0.0,0.0,11,0,0,15,4,2.875,14,29,25,246.0,93.0,17,6,25,919,2.4508592234924436,83.08448490686715
64,25,0,0,0,10.0,20,10.0,16.34065479748131,21,17.476190476190474,19.40729343427349,45,21.133333333333333,34.00000000000001,0,,0,1.559,24739,31,16,1.0,571.4504767597009,False,0.12163171701760797,7,1.8180000000000003,26801,0,6,0.6,98.04392878488787,False,0.20344323268309097,0,0.254,34975,235,66,1.0,5120.935244070159,False,0.042593956503390956,24,7.577000000000002,11868.0,712,0,0.0,11634.546215806693,False,-0.508769704241338,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,42787,768,233,1.0,22826.801357522043,False,-0.03177261689631791,0.6,197281,0.0,0.0,9,0,0,12,6,5.090909090909091,18,30,17,240.0,116.0,16,9,17,944,1.4592327233403921,84.54371763020754
65,17,0,0,0,10.0,20,10.0,16.510984507292598,28,17.892857142857142,19.21779329472415,7,12.0,34.00000000000001,0,,1,1.569,24896,33,10,1.0,495.10984507292596,False,0.12695777520220802,5,1.8610000000000004,26855,0,8,0.8,132.08787605834078,False,0.20662650432652827,0,0.254,34683,242,76,1.0,5456.210541163844,False,0.03913963864735081,7,7.623000000000002,11561.0,723,0,0.0,11937.441798772548,False,-0.5130903588859987,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,42703,765,243,1.0,22963.611870463974,False,-0.03205119892759815,0.6333333333333333,196809,0.0,0.0,7,0,0,7,3,1.7878787878787878,18,25,21,198.0,63.0,11,6,21,438,1.0667517120018601,85.6104693422094
66,21,0,0,0,10.0,20,10.0,16.035717892516686,32,12.625,18.639424871084593,21,11.857142857142858,34.00000000000001,6,34.0,17,1.7380000000000004,24834,37,10,1.0,530.3571789251669,False,0.12496878622484796,0,1.8560000000000005,26830,0,9,0.6,144.32146103265018,False,0.20578014120910418,0,0.254,34705,249,74,1.0,5372.211195696915,False,0.038584123044510255,9,7.706000000000002,11150.0,738,0,0.0,11834.359804677315,False,-0.5259380061569175,0,0.2,56111,0,0,0.0,0.0,False,0.002358027117311849,0,0.37100000000000005,42658,776,247,1.0,22862.193699961645,False,-0.03376093088513867,0.6,196288,0.0,0.0,12,0,0,16,3,2.333333333333333,14,30,19,240.0,63.0,15,6,19,580,1.2381038330495358,86.84857317525893
