index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
54,11,0,0,0,10.000000000000002,20,10.0,29.121743545459022,9,41.22222222222222,8.48178772160393,33,1.696969696969697,32.0,13,32.0,0,4.385000000000001,53242,31,29,1.0,1154.5305628183116,False,0.10999598402444327,0,2.0540000000000003,57436,0,17,0.8,495.0696402728034,False,0.1896946504173659,33,10.988000000000003,-5260.0,551,0,0.0,16046.080693547921,False,-0.958062043185387,0,12.097999999999999,-69134.75,1143,0,0.0,33286.152872459665,True,-1.7967286983754807,0,0.2,84025,0,10,0.0,320.0,False,0.0005704981161676789,13,4.929000000000001,57602,2507,0,0.0,21263.84181806105,False,-0.1890140971388269,0.3,247045,0.0,0.125,5,0,0,3,21,540.8995812294838,14,17,7,118.0,23.0,9,2,7,200,0.9836497229989618,143.358965222782
55,7,0,0,0,10.000000000000002,20,10.0,29.59563623226851,17,37.0,8.079442546907636,46,3.369565217391304,32.0,8,32.0,0,4.385000000000001,53606,29,27,1.0,1089.0821782712499,False,0.11682838528927159,0,2.0540000000000003,57501,2,22,1.0,671.1039971099073,False,0.19285055476952015,46,11.415000000000001,-32371.0,568,0,0.0,16810.321379928515,False,-1.3637581098602962,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84025,0,10,0.0,320.0,False,0.0005704981161676789,8,4.996000000000001,57374,2553,0,0.0,20626.816822255194,False,-0.19550960444123747,0.3333333333333333,220135,0.0,0.125,5,0,0,4,16,317.66591356981985,13,17,4,102.0,0.0,7,0,4,200,0.863837982993573,144.22280320577556
56,4,0,0,1,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,53516,28,37,1.0,1375.0385405939348,False,0.11792103432530968,0,2.0540000000000003,57391,3,32,1.0,977.0603594325923,False,0.1937369587038794,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84025,0,10,0.0,320.0,False,0.0005704981161676789,7,5.058000000000002,57317,2553,0,0.0,20626.816822255194,False,-0.19618707095418658,0.3333333333333333,252249,0.0,0.25,5,0,0,3,6,1380.3526801325042,11,14,1,52.0,0.0,4,0,1,200,0.7450570079963654,144.96786021377193
57,1,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,53416,28,47,1.0,1670.99490291662,False,0.11891056081050835,0,2.0540000000000003,57291,3,42,1.0,1273.0167217552776,False,0.1947264851890781,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84025,0,10,0.0,320.0,False,0.0005704981161676789,7,5.121000000000001,57260,2553,0,0.0,20626.816822255194,False,-0.19686453746713573,0.3333333333333333,251992,0.0,0.25,6,0,0,2,10,2129.6524765057493,8,10,0,12.0,0.0,1,0,0,200,0.6707991100265644,145.6386593237985
58,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,53336,26,57,1.0,1946.951265239305,False,0.12010633239738587,0,2.0540000000000003,57171,5,52,1.0,1588.9730840779625,False,0.19550976657259794,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84025,0,10,0.0,320.0,False,0.0005704981161676789,10,5.214000000000001,57146,2553,0,0.0,20626.816822255194,False,-0.19821947049303396,0.3333333333333333,251678,0.0,0.25,5,0,0,3,11,3012.5273256743217,7,10,0,0.0,0.0,0,0,0,200,0.6291497310157865,146.26780905481428
59,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,6,32.0,0,4.385000000000001,53246,25,67,1.0,2232.9076275619905,False,0.12119898143342396,0,2.0540000000000003,57061,6,62,1.0,1894.9294464006477,False,0.19639617050695718,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84025,0,10,0.0,320.0,False,0.0005704981161676789,6,5.264000000000001,57100,2553,0,0.0,20626.816822255194,False,-0.1987661978543613,0.3333333333333333,251432,0.0,0.25,5,0,0,3,3,132.85985985985988,7,10,0,0.0,0.0,0,0,0,200,0.6167821920244023,146.88459124683868
60,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,53146,25,77,1.0,2528.8639898846754,False,0.12218850791862264,0,2.0540000000000003,56961,6,72,1.0,2190.885808723333,False,0.19738569699215586,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84185,0,5,0.0,160.0,False,0.001521328309780477,8,5.338000000000002,57028,2553,0,0.0,20626.816822255194,False,-0.19962194502861283,0.3333333333333333,251320,0.0,0.25,7,0,0,2,7,1679.6787264384925,7,9,0,0.0,0.0,0,0,0,360,0.6231748080463149,147.507766054885
61,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,12,32.0,0,4.385000000000001,53076,22,87,1.0,2794.8203522073604,False,0.12348740205633957,0,2.0540000000000003,56831,9,82,1.0,2516.842171046018,False,0.1980658558248363,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,8,5.410000000000001,56955,2553,0,0.0,20626.816822255194,False,-0.20048957758028452,0.3333333333333333,251175,0.0,0.25,6,0,0,2,6,3592.3953169518527,8,10,0,0.0,0.0,0,0,0,328,0.6178288829978555,148.12559493788285
62,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,52976,22,97,1.0,3090.7767145300454,False,0.12447692854153823,0,2.0540000000000003,56731,9,92,1.0,2812.798533368703,False,0.19905538231003497,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,7,5.472,56897,2553,0,0.0,20626.816822255194,False,-0.20117892947065377,0.3333333333333333,250917,0.0,0.25,6,0,0,3,4,1178.835817524842,7,10,0,0.0,0.0,0,0,0,200,0.6132395739550702,148.73883451183792
63,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,52876,22,107,1.0,3386.733076852731,False,0.12546645502673692,0,2.0540000000000003,56631,9,102,1.0,3108.754895691388,False,0.20004490879523348,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,7,5.535000000000001,56843,2553,0,0.0,20626.816822255194,False,-0.2018207398513424,0.3333333333333333,250663,0.0,0.25,6,0,0,3,13,2542.4955123504615,8,11,0,0.0,0.0,0,0,0,200,0.6218903670087457,149.36072487884667
64,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,12,32.0,0,4.385000000000001,52766,23,117,1.0,3692.689439175416,False,0.12635285896109616,0,2.0540000000000003,56541,8,112,1.0,3394.7112580140733,False,0.20113755783127157,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,12,5.648000000000001,56696,2553,0,0.0,20626.816822255194,False,-0.20356789033210593,0.3333333333333333,250316,0.0,0.25,5,0,0,3,4,132.70039682539684,8,11,0,0.0,0.0,0,0,0,200,0.6068645889754407,149.9675894678221
65,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,52646,25,127,1.0,4008.645801498101,False,0.127136140344616,0,2.0540000000000003,56461,6,122,1.0,3670.6676203367583,False,0.20233332941814908,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,9,5.726,56620,2553,0,0.0,20626.816822255194,False,-0.2044711790160381,0.3333333333333333,250040,0.0,0.25,5,0,0,3,2,2.0,8,11,0,0.0,0.0,0,0,0,200,0.6025778250186704,150.57016729284078
66,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,52556,24,137,1.0,4294.602163820786,False,0.1282287893806541,0,2.0540000000000003,56351,7,132,1.0,3976.6239826594433,False,0.20321973335250834,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,9,5.807000000000002,56536,2553,0,0.0,20626.816822255194,False,-0.20546955071933154,0.3333333333333333,249756,0.0,0.25,5,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6022098129615188,151.1723771058023
67,0,0,0,0,10.000000000000002,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,52506,19,147,1.0,4540.558526143471,False,0.12973392862004987,0,2.0540000000000003,56201,12,142,1.0,4322.580344982129,False,0.20369364708350993,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,11,5.908000000000001,56407,2553,0,0.0,20626.816822255194,False,-0.20700276440653217,0.3333333333333333,249427,0.0,0.25,5,0,0,2,3,3.0,8,10,0,0.0,0.0,0,0,0,200,0.6014022149611264,151.77377932076342
68,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,52436,16,157,1.0,4806.514888466157,False,0.1310328227577668,0,2.0540000000000003,56071,15,152,1.0,4648.536707304814,False,0.20437380591619037,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,9,5.986999999999999,56318,2553,0,0.0,20626.816822255194,False,-0.2080605629969264,0.3333333333333333,249138,0.0,0.25,5,0,0,3,2,2.0,8,11,0,0.0,0.0,0,0,0,200,0.6037509469897486,152.37753026775317
69,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,52356,14,167,1.0,5082.471250788842,False,0.1322285943446443,0,2.0540000000000003,55951,17,162,1.0,4964.493069627499,False,0.2051570872997102,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,8,6.058000000000001,56250,2553,0,0.0,20626.816822255194,False,-0.20886876866149728,0.3333333333333333,248870,0.0,0.25,5,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6015547999995761,152.97908506775275
70,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,52266,13,177,1.0,5368.427613111527,False,0.13332124338068238,0,2.0540000000000003,55841,18,172,1.0,5270.449431950184,False,0.20604349123406945,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,10,6.150000000000001,56136,2553,0,0.0,20626.816822255194,False,-0.21022370168739551,0.3333333333333333,248556,0.0,0.25,5,0,0,3,3,3.0,8,11,0,0.0,0.0,0,0,0,200,0.6013466999866068,153.58043176773936
71,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,52156,14,187,1.0,5674.383975434212,False,0.1342076473150415,0,2.0540000000000003,55751,17,182,1.0,5556.405794272869,False,0.20713614027010754,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,11,6.250000000000002,56019,2553,0,0.0,20626.816822255194,False,-0.21161429084555425,0.3333333333333333,248239,0.0,0.25,5,0,0,2,3,3.0,8,10,0,0.0,0.0,0,0,0,200,0.6002279129461385,154.1806596806855
72,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,52056,14,197,1.0,5970.340337756897,False,0.13519717380024018,0,2.0540000000000003,55651,17,192,1.0,5852.362156595555,False,0.20812566675530622,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,10,6.339000000000001,55910,2553,0,0.0,20626.816822255194,False,-0.2129097969843517,0.3333333333333333,247930,0.0,0.25,6,0,0,3,3,3.0,8,11,0,0.0,0.0,0,0,0,200,0.605112404038664,154.78577208472416
73,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,51956,14,207,1.0,6266.296700079582,False,0.13618670028543886,0,2.0540000000000003,55551,17,202,1.0,6148.3185189182395,False,0.2091151932405049,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,10,6.429000000000001,55797,2553,0,0.0,20626.816822255194,False,-0.21425284463282976,0.3333333333333333,247617,0.0,0.25,6,0,0,3,3,3.0,8,11,0,0.0,0.0,0,0,0,200,0.6021824540221132,155.38795453874627
74,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,51846,15,217,1.0,6572.253062402267,False,0.1370731042197981,0,2.0540000000000003,55461,16,212,1.0,6434.2748812409245,False,0.210207842276543,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,10,6.519000000000001,55682,2553,0,0.0,20626.816822255194,False,-0.21561966303614816,0.3333333333333333,247302,0.0,0.25,5,0,0,3,3,3.0,7,10,0,0.0,0.0,0,0,0,200,0.6034099440439604,155.99136448279023
75,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,51766,13,227,1.0,6848.2094247249515,False,0.13826887580667563,0,2.0540000000000003,55341,18,222,1.0,6750.2312435636095,False,0.2109911236600628,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,13,6.639000000000001,55522,2553,0,0.0,20626.816822255194,False,-0.21752132342337374,0.3333333333333333,246942,0.0,0.25,5,0,0,2,3,3.0,8,10,0,0.0,0.0,0,0,0,200,0.6050775490002707,156.5964420317905
76,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,12,32.0,0,4.385000000000001,51626,17,237,1.0,7184.165787047637,False,0.13884591208851663,0,2.0540000000000003,55281,14,232,1.0,7006.1876058862945,False,0.21239314034861917,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,12,6.746,55370,2553,0,0.0,20626.816822255194,False,-0.21932790079123807,0.3333333333333333,246590,0.0,0.25,6,0,0,2,3,3.0,9,11,0,0.0,0.0,0,0,0,200,0.6061092590098269,157.20255129080033
77,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,51526,17,247,1.0,7480.122149370322,False,0.1398354385737153,0,2.0540000000000003,55181,14,242,1.0,7302.1439682089795,False,0.21338266683381785,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,10,6.8340000000000005,55256,2553,0,0.0,20626.816822255194,False,-0.2206828338171363,0.3333333333333333,246276,0.0,0.25,6,0,0,3,3,3.0,8,11,0,0.0,0.0,0,0,0,200,0.6030666900333017,157.80561798083363
78,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,51446,15,257,1.0,7756.078511693007,False,0.1410312101605928,0,2.0540000000000003,55061,16,252,1.0,7618.100330531664,False,0.21416594821733767,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,11,6.934000000000001,55128,2553,0,0.0,20626.816822255194,False,-0.22220416212691688,0.3333333333333333,245948,0.0,0.25,5,0,0,2,3,3.0,8,10,0,0.0,0.0,0,0,0,200,0.6020512690301985,158.40766924986383
79,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,51316,18,267,1.0,8082.034874015692,False,0.14171136899327322,0,2.0540000000000003,54991,13,262,1.0,7884.056692854349,False,0.21546484235505461,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,9,7.013000000000001,55042,2553,0,0.0,20626.816822255194,False,-0.22322630458505063,0.3333333333333333,245662,0.0,0.25,5,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6058299069991335,159.01349915686296
80,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,7,32.0,0,4.385000000000001,51236,16,277,1.0,8357.991236338377,False,0.14290714058015075,0,2.0540000000000003,54871,15,272,1.0,8200.013055177034,False,0.2162481237385743,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84313,0,1,0.0,32.0,False,0.0022819924646707156,7,7.074000000000002,54979,2553,0,0.0,20626.816822255194,False,-0.2239750833625207,0.3333333333333333,245399,0.0,0.25,5,0,0,2,2,2.0,8,10,0,0.0,0.0,0,0,0,200,0.6106473419931717,159.62414649885613
81,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,51136,16,287,1.0,8653.947598661063,False,0.14389666706534943,0,2.0540000000000003,54771,15,282,1.0,8495.96941749972,False,0.21723765022377312,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,12,7.187000000000002,54830,2553,0,0.0,20626.816822255194,False,-0.22574600459812455,0.3333333333333333,245082,0.0,0.25,7,0,0,2,3,3.0,9,11,0,0.0,0.0,0,0,0,232,0.6162515130126849,160.24039801186882
82,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,51076,12,297,1.0,8909.903960983747,False,0.14529868375390576,0,2.0540000000000003,54631,19,292,1.0,8831.925779822404,False,0.21781468650561397,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,7.275000000000001,54716,2553,0,0.0,20626.816822255194,False,-0.22710093762402278,0.3333333333333333,244768,0.0,0.25,6,0,0,3,3,3.0,7,10,0,0.0,0.0,0,0,0,200,0.6192006570054218,160.85959866887424
83,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,9,32.0,0,4.385000000000001,50966,13,307,1.0,9215.860323306433,False,0.14618508768826502,0,2.0540000000000003,54541,18,302,1.0,9117.88214214509,False,0.21890733554165206,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,9,7.355,54646,2553,0,0.0,20626.816822255194,False,-0.227932914043434,0.3333333333333333,244498,0.0,0.25,5,0,0,3,2,2.0,8,11,0,0.0,0.0,0,0,0,200,0.6709792730398476,161.5305779419141
84,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,13,32.0,0,4.385000000000001,50866,13,317,1.0,9511.816685629117,False,0.1471746141734637,0,2.0540000000000003,54441,18,312,1.0,9413.838504467776,False,0.21989686202685074,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,13,7.476000000000001,54480,2553,0,0.0,20626.816822255194,False,-0.22990588669518053,0.3333333333333333,244132,0.0,0.25,6,0,0,3,3,3.0,7,10,0,0.0,0.0,0,0,0,200,0.6770834029885009,162.2076613449026
85,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,10,32.0,0,4.385000000000001,50706,19,327,1.0,9867.773047951803,False,0.14754540535362587,0,2.0540000000000003,54401,12,322,1.0,9649.79486679046,False,0.22150512381708592,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,10,7.5630000000000015,54371,2553,0,0.0,20626.816822255194,False,-0.23120139283397798,0.3333333333333333,243823,0.0,0.25,5,0,0,4,3,3.0,7,11,0,0.0,0.0,0,0,0,200,0.6695091360015795,162.87717048090417
86,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,11,32.0,0,4.385000000000001,50636,16,337,1.0,10133.729410274489,False,0.14884429949134279,0,2.0540000000000003,54271,15,332,1.0,9975.751229113146,False,0.22218528264976636,0,11.369000000000005,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.097999999999999,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,11,7.663000000000001,54238,2553,0,0.0,20626.816822255194,False,-0.23278214803085925,0.3333333333333333,243490,0.0,0.25,5,0,0,3,3,3.0,8,11,0,0.0,0.0,0,0,0,200,0.6756815519765951,163.55285203288076
87,0,0,0,0,10.0,20,10.0,29.59563623226851,0,,8.079442546907636,0,,32.0,8,32.0,0,4.385000000000001,50546,15,347,1.0,10419.685772597173,False,0.14993694852738088,0,2.0540000000000003,54161,16,342,1.0,10281.70759143583,False,0.2230716865841256,0,11.369000000000002,-43243.333333333336,568,0,0.0,16810.321379928515,True,-1.5287804723964706,0,12.098000000000004,-69134.75,1143,0,0.0,33827.81221348291,True,-1.7926179936442617,0,0.2,84345,0,0,0.0,0.0,False,0.0024721585033932753,8,7.732000000000001,54162,2553,0,0.0,20626.816822255194,False,-0.23368543671479142,0.3333333333333333,243214,0.0,0.25,5,0,0,3,2,2.0,7,10,0,0.0,0.0,0,0,0,200,0.6661042289924808,164.21895626187325
