index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
100,4,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.00000000000001,20,47.0,0,2.1800000000000006,32945,993,0,0.0,9930.0,False,-0.16202475685234305,0,0.2,63184,25,332,1.0,14153.935162267811,False,0.5530717856130396,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,12,2.8220000000000005,108532,0,0,0.0,0.0,False,0.12269449990172854,8,1.6300000000000006,115988,0,0,0.0,0.0,False,0.1998220769413785,0.16666666666666666,394266,0.0,0.125,6,0,0,2,7,7.0,0,2,4,21.0,6.0,2,2,4,200,0.7025234578177333,107.34926637914032
101,4,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,12,47.0,0,2.1800000000000006,32835,1004,0,0.0,10040.0,False,-0.16324049513704686,0,0.2,63094,24,342,1.0,14562.728390046961,False,0.5556004463975127,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,6,2.8700000000000014,108460,0,0,0.0,0.0,False,0.1219497057028478,6,1.6820000000000004,115914,0,0,0.0,0.0,False,0.19905659401475106,0.16666666666666666,393920,0.0,0.125,6,0,0,3,4,4.0,0,3,3,24.0,3.0,3,1,3,200,0.7643200280144811,108.1135864071548
102,3,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,20,47.0,0,2.1800000000000006,32735,1014,0,0.0,10140.0,False,-0.16434571175950485,0,0.2,62994,24,352,1.0,14981.521617826113,False,0.5580185855197403,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,9,2.9540000000000015,108328,0,0,0.0,0.0,False,0.12058424967156645,11,1.7860000000000007,115722,0,0,0.0,0.0,False,0.1970704761510691,0.16666666666666666,393396,0.0,0.125,6,0,0,2,6,6.0,0,2,3,21.0,3.0,2,1,3,200,0.6426915340125561,108.75627794116735
103,3,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,20,47.0,0,2.1800000000000006,32615,1026,0,0.0,10260.0,False,-0.16567197170645445,0,0.2,62914,22,362,1.0,15380.314845605264,False,0.5606577679664595,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,11,3.0550000000000006,108145,0,0,0.0,0.0,False,0.11869123108274457,9,1.8650000000000002,115582,0,0,0.0,0.0,False,0.195622265208801,0.16666666666666666,392873,0.0,0.125,7,0,0,2,6,6.0,0,2,3,21.0,3.0,2,1,3,200,0.6190185360610485,109.3752964772284
104,3,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,20,47.0,0,2.1800000000000006,32565,1031,0,0.0,10310.0,False,-0.16622458001768348,0,0.2,62764,27,372,1.0,15849.108073384414,False,0.5625232987774581,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,12,3.164000000000001,107929,0,0,0.0,0.0,False,0.11645684848610234,8,1.9360000000000006,115469,0,0,0.0,0.0,False,0.19445335209111317,0.16666666666666666,392344,0.0,0.125,6,0,0,1,7,7.0,0,1,4,18.0,6.0,1,2,4,200,0.5522925155237317,109.92758899275213
105,4,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,16,47.0,0,2.1800000000000006,32475,1040,0,0.0,10400.0,False,-0.16721927497789565,0,0.2,62654,28,382,1.0,16277.901301163565,False,0.56483091623744,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,10,3.252000000000001,107770,0,0,0.0,0.0,False,0.11481209463024071,6,1.9880000000000004,115403,0,0,0.0,0.0,False,0.1937706240754725,0.16666666666666666,391919,0.0,0.125,6,0,0,2,5,5.0,0,2,4,21.0,6.0,2,2,4,200,0.685358103364706,110.61294709611684
106,4,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,20,47.0,0,2.1800000000000006,32375,1050,0,0.0,10500.0,False,-0.16832449160035368,0,0.2,62554,28,392,1.0,16696.694528942717,False,0.5672490553596676,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,13,3.372000000000001,107516,0,0,0.0,0.0,False,0.11218462620641144,7,2.0520000000000005,115315,0,0,0.0,0.0,False,0.19286032005461823,0.16666666666666666,391377,0.0,0.125,6,0,0,4,6,6.0,0,4,2,27.0,0.0,4,0,2,200,0.8732183249667287,111.48616542108357
107,2,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,20,47.0,0,2.1800000000000006,32215,1066,0,0.0,10660.0,False,-0.17009283819628648,0,0.2,62514,22,402,1.0,17055.48775672187,False,0.57033032445537,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,11,3.469000000000001,107325,0,0,0.0,0.0,False,0.11020885270660281,9,2.1350000000000002,115171,0,0,0.0,0.0,False,0.19137073165685675,0.16666666666666666,390842,0.0,0.125,6,0,0,1,6,6.0,0,1,3,18.0,3.0,1,1,3,200,0.49510909896343946,111.98127452004701
108,3,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,20,47.0,0,2.1800000000000006,32135,1074,0,0.0,10740.0,False,-0.17097701149425287,0,0.2,62394,24,412,1.0,17494.28098450102,False,0.5725274202531058,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,11,3.5680000000000014,107153,0,0,0.0,0.0,False,0.1084296221203877,9,2.2160000000000006,115027,0,0,0.0,0.0,False,0.18988114325909528,0.16666666666666666,390326,0.0,0.125,7,0,0,1,6,6.0,0,1,4,18.0,6.0,1,2,4,200,0.5314880842342973,112.5127626042813
109,4,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,20,47.0,0,2.1800000000000006,32025,1085,0,0.0,10850.0,False,-0.17219274977895668,0,0.2,62304,23,422,1.0,17903.074212280168,False,0.5750560810375791,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,9,3.647000000000002,107030,0,0,0.0,0.0,False,0.10715726536396644,11,2.3170000000000006,114841,0,0,0.0,0.0,False,0.18795709157865337,0.16666666666666666,389817,0.0,0.125,6,0,0,2,5,5.0,0,2,4,21.0,6.0,2,2,4,200,0.6610466009005904,113.1738092051819
110,4,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,20,47.0,0,2.1800000000000006,31925,1095,0,0.0,10950.0,False,-0.17329796640141468,0,0.2,62204,23,432,1.0,18321.86744005932,False,0.5774742201598068,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,9,3.7280000000000015,106894,0,0,0.0,0.0,False,0.10575043187719171,11,2.4160000000000004,114679,0,0,0.0,0.0,False,0.1862813046311717,0.16666666666666666,389319,0.0,0.125,6,0,0,3,5,5.0,0,3,3,24.0,3.0,3,1,3,200,0.7529013678431511,113.92671057302505
111,3,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.000000000000014,20,47.0,0,2.1800000000000006,31835,1104,0,0.0,11040.0,False,-0.17429266136162688,0,0.2,62094,24,442,1.0,18750.66066783847,False,0.5797818376197886,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,10,3.819000000000001,106729,0,0,0.0,0.0,False,0.10404361183809002,10,2.505000000000001,114523,0,0,0.0,0.0,False,0.1846675838669301,0.16666666666666666,388798,0.0,0.125,6,0,0,2,6,6.0,0,2,3,21.0,3.0,2,1,3,200,0.6157036554068327,114.54241422843188
112,3,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.0,20,47.0,0,2.1800000000000006,31745,1113,0,0.0,11130.0,False,-0.1752873563218391,0,0.2,61984,25,452,1.0,19179.453895617622,False,0.5820894550797704,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,12,3.929000000000001,106500,0,0,0.0,0.0,False,0.10167475251109433,8,2.5750000000000006,114407,0,0,0.0,0.0,False,0.18346763765762225,0.16666666666666666,388253,0.0,0.125,6,0,0,2,7,7.0,0,2,3,21.0,3.0,2,1,3,200,0.6794788986444473,115.22189312707633
113,3,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.0,20,47.0,0,2.1800000000000006,31645,1123,0,0.0,11230.0,False,-0.17639257294429708,0,0.2,61884,25,462,1.0,19598.247123396774,False,0.584507594201998,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,10,4.017000000000001,106335,0,0,0.0,0.0,False,0.09996793247199263,10,2.6670000000000007,114257,0,0,0.0,0.0,False,0.1819159830766207,0.16666666666666666,387738,0.0,0.125,6,0,0,3,6,6.0,0,3,2,24.0,0.0,3,0,2,200,0.7297806004062295,115.95167372748256
114,2,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.0,20,47.0,0,2.1800000000000006,31535,1134,0,0.0,11340.0,False,-0.1776083112290009,0,0.2,61794,24,472,1.0,20007.040351175925,False,0.5870362549864715,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,11,4.117000000000001,106145,0,0,0.0,0.0,False,0.09800250333605735,9,2.7470000000000008,114121,0,0,0.0,0.0,False,0.18050914958984599,0.16666666666666666,387212,0.0,0.125,6,0,0,2,6,6.0,0,2,2,21.0,0.0,2,0,2,200,0.5808345889672637,116.53250831644982
115,2,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,20,47.0,0,2.1800000000000006,31445,1143,0,0.0,11430.0,False,-0.1786030061892131,0,0.2,61684,25,482,1.0,20435.833578955073,False,0.5893438724464529,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,11,4.216000000000001,105955,0,0,0.0,0.0,False,0.09603707420012206,9,2.8280000000000007,113998,0,0,0.0,0.0,False,0.1792367928334247,0.16666666666666666,386699,0.0,0.125,6,0,0,1,5,5.0,0,1,3,18.0,3.0,1,1,3,200,0.4855169923976064,117.01802530884743
116,3,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,18,47.0,0,2.1800000000000006,31385,1149,0,0.0,11490.0,False,-0.17926613616268788,0,0.2,61544,29,492,1.0,20894.626806734224,False,0.5913199249196973,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,10,4.3050000000000015,105792,0,0,0.0,0.0,False,0.09435094288876705,8,2.8990000000000005,113882,0,0,0.0,0.0,False,0.17803684662411684,0.16666666666666666,386220,0.0,0.125,6,0,0,2,6,6.0,0,2,3,21.0,3.0,2,1,3,200,0.6124721951782703,117.6304975040257
117,3,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,47.0,18,47.0,0,2.1800000000000006,31315,1156,0,0.0,11560.0,False,-0.18003978779840848,0,0.2,61414,32,502,1.0,21343.420034513376,False,0.5934064990551876,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,7,4.365000000000002,105701,0,0,0.0,0.0,False,0.09340960577629279,11,3.001000000000001,113690,0,0,0.0,0.0,False,0.17605072876043487,0.16666666666666666,385737,0.0,0.125,5,0,0,2,5,5.0,0,2,3,21.0,3.0,2,1,3,200,0.6272513987496495,118.25774890277535
118,3,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,18,47.0,0,2.1800000000000006,31225,1165,0,0.0,11650.0,False,-0.1810344827586207,0,0.2,61304,33,512,1.0,21772.213262292527,False,0.5957141165151694,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,10,4.458000000000002,105534,0,0,0.0,0.0,False,0.09168209700944441,8,3.0700000000000007,113572,0,0,0.0,0.0,False,0.17483009382338033,0.16666666666666666,385252,0.0,0.125,6,0,0,2,6,6.0,0,2,1,6.0,3.0,2,1,1,200,0.5605097459629178,118.81825864873827
119,1,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,17,47.0,0,2.1800000000000006,31115,1176,0,0.0,11760.0,False,-0.1822502210433245,0,0.2,61214,32,522,1.0,22181.00649007168,False,0.5982427772996428,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,8,4.528000000000001,105426,0,0,0.0,0.0,False,0.0905649057111233,9,3.1520000000000006,113428,0,0,0.0,0.0,False,0.17334050542561885,0.16666666666666666,384800,0.0,0.125,6,0,0,1,5,5.0,0,1,2,18.0,0.0,1,0,2,200,0.42180810030549765,119.24006674904376
120,2,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,9,47.0,0,2.1800000000000006,31025,1185,0,0.0,11850.0,False,-0.1832449160035367,0,0.2,61104,33,532,1.0,22609.79971785083,False,0.6005503947596247,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,0,4.520000000000001,105426,0,0,0.0,0.0,False,0.0905649057111233,9,3.233,113285,0,0,0.0,0.0,False,0.17186126139173072,0.16666666666666666,384457,0.0,0.125,6,0,0,0,3,3.0,0,0,2,0.0,6.0,0,2,2,200,0.33300504740327597,119.57307179644704
121,2,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,11,47.0,0,2.1800000000000006,30945,1193,0,0.0,11930.0,False,-0.1841290893015031,0,0.2,60984,35,542,1.0,23048.592945629982,False,0.6027474905573607,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,0,4.520000000000001,105426,0,0,0.0,0.0,False,0.0905649057111233,11,3.3340000000000005,113123,0,0,0.0,0.0,False,0.17018547444424906,0.16666666666666666,384095,0.0,0.125,7,0,0,1,3,3.0,0,1,1,3.0,3.0,1,1,1,200,0.4007012778893113,119.97377307433635
122,1,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,12,47.0,0,2.1800000000000006,30825,1205,0,0.0,12050.0,False,-0.1854553492484527,0,0.2,60904,33,552,1.0,23447.38617340913,False,0.6053866730040796,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,2,4.540000000000001,105408,0,0,0.0,0.0,False,0.09037870716140312,10,3.4230000000000005,112960,0,0,0.0,0.0,False,0.16849934313289405,0.16666666666666666,383714,0.0,0.125,7,0,0,1,4,4.0,0,1,2,18.0,0.0,1,0,2,200,0.36590153723955154,120.3396746115759
123,2,0,0,0,10.000000000000002,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,7,47.0,0,2.1800000000000006,30725,1215,0,0.0,12150.000000000002,False,-0.1865605658709107,0,0.2,60804,33,562,1.0,23866.17940118828,False,0.6078048121263072,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,0,4.538000000000001,105408,0,0,0.0,0.0,False,0.09037870716140312,7,3.4830000000000005,112872,0,0,0.0,0.0,False,0.16758903911203982,0.16666666666666666,383426,0.0,0.125,6,0,0,1,2,2.0,0,1,1,3.0,3.0,1,1,1,200,0.3035662863403559,120.64324089791626
124,1,0,0,0,10.000000000000002,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,4,47.0,0,2.1800000000000006,30615,1226,0,0.0,12260.000000000002,False,-0.1877763041556145,0,0.2,60714,32,572,1.0,24274.972628967433,False,0.6103334729107806,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,0,4.538000000000001,105408,0,0,0.0,0.0,False,0.09037870716140312,4,3.5160000000000005,112836,0,0,0.0,0.0,False,0.16721664201259945,0.16666666666666666,383190,0.0,0.125,6,0,0,1,1,1.0,0,1,1,18.0,0.0,1,0,1,200,0.20121540874242783,120.84445630665869
125,1,0,0,0,10.000000000000002,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,0,,0,2.1800000000000006,30515,1236,0,0.0,12360.000000000002,False,-0.1888815207780725,0,0.2,60614,32,582,1.0,24693.765856746584,False,0.6127516120330082,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,0,4.538000000000002,105408,0,0,0.0,0.0,False,0.09037870716140312,0,3.512,112836,0,0,0.0,0.0,False,0.16721664201259945,0.16666666666666666,382990,0.0,0.125,6,0,0,1,0,0.0,0,1,0,3.0,0.0,1,0,0,200,0.14845332317054272,120.99290962982923
126,0,0,0,0,10.0,20,10.0,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,0,,0,2.1800000000000006,30385,1249,0,0.0,12490.0,False,-0.1903183023872679,0,0.2,60544,29,592,1.0,25082.559084525736,False,0.6155013161419732,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,0,4.538000000000002,105408,0,0,0.0,0.0,False,0.09037870716140312,0,3.512000000000001,112836,0,0,0.0,0.0,False,0.16721664201259945,0.16666666666666666,382790,0.0,0.125,6,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,200,0.12931693624705076,121.12222656607628
127,0,0,0,0,10.0,0,,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,0,,0,2.1800000000000006,30385,1249,0,0.0,12490.0,False,-0.1903183023872679,0,0.2,60544,19,602,1.0,25401.352312304887,False,0.6190246718866589,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156000000000002,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,0,4.538000000000001,105408,0,0,0.0,0.0,False,0.09037870716140312,0,3.512,112836,0,0,0.0,0.0,False,0.16721664201259945,0.16666666666666666,382790,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.12307983171194792,121.24530639778823
128,0,0,0,0,10.0,0,,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,0,,0,2.1800000000000006,30385,1249,0,0.0,12490.0,False,-0.1903183023872679,0,0.2,60544,9,612,1.0,25720.145540084035,False,0.6225480276313445,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,0,4.538000000000001,105408,0,0,0.0,0.0,False,0.09037870716140312,0,3.5120000000000013,112836,0,0,0.0,0.0,False,0.16721664201259945,0.16666666666666666,382790,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.12216156255453825,121.36746796034276
129,0,0,0,0,10.0,0,,41.87932277791509,0,,4.43176717026105,0,,46.99999999999999,0,,0,2.1800000000000006,30385,1249,0,0.0,12490.0,False,-0.1903183023872679,0,0.2,60544,0,621,0.9,26007.059445085273,False,0.6257190478015613,0,0.2,73617,0,0,0.0,0.0,False,0.0005708460754332313,0,8.156,-63345.305555555555,889,0,0.0,37230.71794956652,True,-1.6079503442850465,0,4.538000000000002,105408,0,0,0.0,0.0,False,0.09037870716140312,0,3.5120000000000013,112836,0,0,0.0,0.0,False,0.16721664201259945,0.15,382790,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.12255650386214256,121.49002446420491
