index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,24,0,0,0,10.0,20,10.0,19.093006673718055,15,28.066666666666666,15.58483099326418,17,37.0,36.0,10,36.0,0,2.126000000000001,79053,13,16,1.0,435.4881067794889,False,0.165129402865979,0,6.401000000000002,49788,689,0,0.0,6890.0,False,-0.21757598918219767,0,0.2,95407,149,371,1.0,8626.830292885,False,0.02735708181571621,0,6.086,59325,759,0,0.0,14491.592065352004,False,-0.31416271536932977,0,0.37100000000000005,151794,265,32,1.0,5281.980213215008,False,0.10367467630929833,0,0.2,139923,0,5,0.0,180.0,False,0.0006074552627065348,0.5,575290,0.0,0.0,20,0,0,7,0,0.0,25,32,28,143.0,65.0,11,13,28,1610,1.6949607279966585,145.98997142509324
69,28,0,0,0,10.0,20,10.0,19.339222439983935,13,23.0,18.785745866784346,28,33.25,35.99999999999999,12,36.0,0,2.1260000000000003,79232,15,13,1.0,401.4098917197912,False,0.16750992042242183,0,6.401000000000002,49708,697,0,0.0,6970.0,False,-0.21816391322241166,0,0.2,96033,152,356,1.0,9627.287339452785,False,0.03895991005745001,3,6.1160000000000005,59244,759,0,0.0,14678.469831947807,False,-0.31403456533277796,0,0.37100000000000005,151295,283,30,1.0,6396.36608029997,False,0.1040905540002714,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,575435,0.0,0.0,16,0,0,10,1,1.0,27,37,24,179.0,63.0,12,16,24,1856,1.7838850950356573,147.7738565201289
70,24,0,0,0,10.0,20,10.0,19.37215331954311,40,19.525,18.16850006368043,5,1.0,35.99999999999999,8,36.0,22,2.3460000000000005,79410,14,10,1.0,333.7215331954311,False,0.16962873723613556,5,6.4510000000000005,49508,708,0,0.0,7080.0,False,-0.22029513786818744,0,0.2,95558,172,366,1.0,9981.681394268453,False,0.03589183224781573,5,6.163000000000001,58798,769,0,0.0,14897.185902728652,False,-0.31750277699104396,0,0.37100000000000005,151578,278,32,1.0,6202.84301770316,False,0.10542151327005016,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,574775,0.0,0.0,18,0,0,5,4,4.0,27,32,24,91.0,59.0,10,14,24,814,1.7007952519925311,149.47465177212143
71,24,0,0,0,10.0,20,10.0,18.373931119902593,18,7.111111111111111,16.96128111688095,12,3.9166666666666665,35.99999999999999,7,36.0,0,2.3240000000000007,79418,14,16,1.0,433.9828979184415,False,0.1704831478769948,14,6.586000000000003,49111,718,0,0.0,7180.0,False,-0.22539537891704392,0,0.2,95589,167,375,1.0,9428.92691585409,False,0.03336386398729768,11,6.268000000000001,58367,782,0,0.0,14368.414135763827,False,-0.3246669029219398,0,0.37100000000000005,151783,280,35,1.0,6009.158712726667,False,0.10619446684268577,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,574191,0.0,0.0,18,0,0,11,4,4.0,22,33,27,132.0,51.0,11,13,27,596,1.8120321580208838,151.28668393014232
72,27,0,0,0,10.0,20,10.0,18.423029404036516,10,19.4,15.693593477016497,11,1.0,35.99999999999999,8,36.0,0,2.3240000000000003,79444,11,23,1.0,533.7296762928399,False,0.17159834261488646,7,6.642000000000002,48946,731,0,0.0,7310.0,False,-0.22686518901757893,0,0.2,95491,164,385,1.0,9063.41031091334,False,0.03047138675585094,11,6.367000000000002,57963,785,0,0.0,14462.078082168666,False,-0.32834658176392795,0,0.37100000000000005,152060,281,37,1.0,5741.899767041636,False,0.10721906897490714,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,573827,0.0,0.0,16,0,0,12,2,2.0,24,36,26,106.0,76.0,11,16,26,584,1.79267663997598,153.0793605701183
73,26,0,0,0,10.0,20,10.0,17.85572280486265,9,6.0,15.693593477016497,0,,36.0,14,36.0,0,2.3240000000000007,79344,11,33,1.0,699.2388525604675,False,0.17134486780939842,9,6.725000000000001,48729,741,0,0.0,7410.0,False,-0.2293197718854724,0,0.2,95491,154,395,1.0,8948.750735370366,False,0.029880753800908436,0,6.356000000000001,57909,794,0,0.0,14177.443907060946,False,-0.3303691139594037,0,0.37100000000000005,152564,271,33,1.0,5440.963832271471,False,0.10974559713663977,0,0.2,139923,0,5,0.0,180.0,False,0.0006074552627065348,0.5,573960,0.0,0.0,20,0,0,13,1,1.0,19,32,24,82.0,69.0,11,15,24,704,1.5924539710395038,154.6718145411578
74,24,0,0,0,10.0,20,10.0,17.4238875160455,25,14.36,15.693593477016497,0,,36.0,8,36.0,0,2.3240000000000007,79534,12,31,1.0,660.1405129974105,False,0.17385017132839528,13,6.846000000000002,48405,750,0,0.0,7500.0,False,-0.23342054206596508,0,0.2,95132,169,405,1.0,9300.54234840337,False,0.027994345790982162,0,6.3560000000000025,57909,794,0,0.0,13834.566687740127,False,-0.3321353387537211,0,0.37100000000000005,152852,261,35,1.0,5356.027897501306,False,0.11150029978810998,0,0.2,139923,0,5,0.0,180.0,False,0.0006074552627065348,0.5,573755,0.0,0.0,18,0,0,10,4,4.0,23,33,20,109.0,84.0,10,14,20,788,1.5467038550414145,156.21851839619922
75,20,0,0,0,10.0,20,10.0,18.26253222245572,20,25.9,18.04788914374676,53,23.58490566037736,35.99999999999999,9,36.0,0,2.3240000000000007,79962,9,25,1.0,546.563305561393,False,0.17930627392528514,4,6.873000000000001,48215,763,0,0.0,7630.0,False,-0.23525780469163385,0,0.2,96259,163,384,1.0,9907.18218345904,False,0.042730037518462126,22,6.5760000000000005,56673,810,0,0.0,14792.651100189134,False,-0.3399338015752891,0,0.37100000000000005,151926,304,36,1.0,6782.558299699015,False,0.10997998363336517,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,572958,0.0,0.0,20,0,0,9,7,7.0,25,34,23,162.0,52.0,11,9,23,2169,1.5240302329766564,157.74254862917587
76,23,0,0,0,10.0,20,10.0,19.144702476736715,45,22.711111111111112,16.99736217750335,14,5.0,36.0,11,36.0,6,2.3840000000000003,80670,4,10,1.0,231.44702476736714,False,0.1873967239753026,14,7.009000000000001,47906,778,0,0.0,7780.0,False,-0.23869716032688576,0,0.2,95973,169,394,1.0,9932.415416504826,False,0.039913539465846797,14,6.694,55545,839,0,0.0,16062.405377982104,False,-0.34501413806221554,0,0.37100000000000005,152252,308,35,1.0,6495.187550671032,False,0.11128290103006921,0,0.2,139923,0,5,0.0,180.0,False,0.0006074552627065348,0.5,572269,0.0,0.0,18,0,0,16,6,5.5,15,31,24,178.0,59.0,13,10,24,1192,2.808907305006869,160.55145593418274
77,24,0,0,0,10.0,20,10.0,18.11662973090726,34,11.941176470588236,15.821801900403065,17,5.0,36.0,13,36.0,0,2.3780000000000006,80611,8,17,1.0,387.98270542542343,False,0.18767992463861347,31,7.305000000000001,47406,784,0,0.0,7840.0,False,-0.2456052677994003,0,0.2,96021,159,402,1.0,9240.908491176287,False,0.036845971726040753,15,6.829999999999999,54656,873,0,0.0,15815.817755082038,False,-0.35544316821160027,0,0.37100000000000005,152635,315,32,1.0,6135.867598626965,False,0.11273607712047244,0,0.2,139923,0,5,0.0,180.0,False,0.0006074552627065348,0.5,571252,0.0,0.0,21,0,0,20,6,6.0,19,39,20,162.0,49.0,15,9,20,797,1.6578250600141473,162.2092809941969
78,20,0,0,0,10.0,20,10.0,17.09433727627935,55,13.10909090909091,15.684275891392401,8,13.0,36.0,10,36.0,15,2.528000000000001,80924,5,10,1.0,220.9433727627935,False,0.19105284976161732,23,7.504000000000001,46838,797,0,0.0,7970.0,False,-0.2529984126050914,0,0.2,95784,190,404,1.0,9584.371542615607,False,0.03617355144807918,0,6.815000000000001,54276,887,0,0.0,15162.677164059784,False,-0.36272252014598577,0,0.37100000000000005,152891,313,32,1.0,6061.178354005821,False,0.11429870488396102,0,0.2,139923,0,5,0.0,180.0,False,0.0006074552627065348,0.5,570636,0.0,0.0,20,0,0,13,4,3.75,22,35,18,155.0,35.0,13,7,18,1012,1.6032750410377048,163.8125560352346
79,18,0,0,0,10.0,20,10.0,15.819074452335176,32,6.15625,13.820962282130582,32,5.21875,36.0,9,36.0,0,2.513000000000001,80856,8,18,1.0,364.74334014203316,False,0.19111017211580664,30,7.781000000000003,46153,804,0,0.0,8040.0,False,-0.26255217825856897,0,0.2,95699,210,409,1.0,8974.779208381795,False,0.03215772527884307,27,7.085000000000002,53225,889,0,0.0,14063.157188125972,False,-0.3792141493425747,0,0.37100000000000005,153048,335,33,1.0,5818.022364513745,False,0.11455184939580969,0,0.2,139923,0,5,0.0,180.0,False,0.0006074552627065348,0.5,568904,0.0,0.0,19,0,0,13,6,6.0,18,31,28,97.0,29.0,11,7,28,636,1.4575131500023417,165.27006918523693
80,28,0,0,0,10.0,20,10.0,16.531425416541822,17,26.88235294117647,12.725420159885513,32,7.1875,35.99999999999999,10,36.0,0,2.513000000000001,81234,5,14,1.0,281.4399558315855,False,0.19605385351748775,3,7.7810000000000015,45975,817,0,0.0,8170.0,False,-0.26421306367217356,0,0.2,95861,203,404,1.0,8496.949104151736,False,0.031365317592086474,17,7.228000000000001,52235,903,0,0.0,14927.877151137265,False,-0.38495916575935063,0,0.37100000000000005,153178,357,33,1.0,5730.974997079128,False,0.11516985520081441,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,568406,0.0,0.0,19,0,0,18,4,4.0,15,33,28,128.0,64.0,12,16,28,1179,1.530801714048721,166.80087089928566
81,28,0,0,0,10.0,20,10.0,16.40175449498798,7,12.0,11.976613325766113,18,4.722222222222222,35.99999999999999,8,36.0,0,2.513000000000001,81104,8,24,1.0,473.6421078797115,False,0.1955556037089167,7,7.848000000000002,45856,824,0,0.0,8240.0,False,-0.26544770415662294,0,0.2,95777,200,414,1.0,8238.668815864767,False,0.029169467964069305,18,7.391000000000002,51669,903,0,0.0,14810.784308974145,False,-0.3913934770052328,0,0.37100000000000005,153381,365,35,1.0,5631.463863904632,False,0.11626502152501517,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,567710,0.0,0.0,13,0,0,10,5,5.0,23,33,35,120.0,107.0,11,17,35,488,1.7181538559962064,168.51902475528186
82,35,0,0,0,10.0,20,10.0,17.084847878221353,19,25.0,11.121461576668692,17,2.411764705882353,35.99999999999999,12,36.0,0,2.513000000000001,81496,6,16,1.0,333.35756605154165,False,0.20028630112037402,1,7.851000000000002,45720,836,0,0.0,8360.0,False,-0.2665647598330296,0,0.2,95774,191,424,1.0,7978.705653247804,False,0.027799441885580804,17,7.543000000000001,50646,921,0,0.0,15735.144895841866,False,-0.39717125175994505,0,0.37100000000000005,153772,372,33,1.0,5325.183706520753,False,0.11796489518366862,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,567331,0.0,0.0,21,0,0,24,4,4.0,17,41,30,181.0,91.0,17,18,30,1104,1.8616702149738558,170.38069497025572
83,30,0,0,0,10.0,20,10.0,15.737563665266341,61,10.98360655737705,10.801074133773918,26,8.692307692307692,35.99999999999999,10,36.0,0,2.513000000000001,81730,3,15,1.0,266.0634549789951,False,0.20323110893482116,50,8.350000000000001,44263,849,0,0.0,8490.0,False,-0.28702451643247695,0,0.2,95571,232,417,1.0,8155.162684125515,False,0.0266170230470587,9,7.616000000000001,50121,931,0,0.0,14651.671772362964,False,-0.4081611715223666,0,0.37100000000000005,153906,388,33,1.0,5378.81676390428,False,0.11911417573289225,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,565514,0.0,0.0,19,0,0,11,9,9.0,22,33,32,133.0,103.0,12,18,32,1051,1.7906938359956257,172.17138880625134
84,32,0,0,0,10.0,20,10.0,15.784329586451838,40,16.075,9.976264019381242,28,4.75,35.99999999999999,9,36.0,1,2.5230000000000006,82013,2,10,1.0,177.84329586451838,False,0.20674233711464907,24,8.54,43796,860,0,0.0,8600.0,False,-0.29308013404668115,0,0.2,95090,256,427,1.0,8300.65311040746,False,0.022411029260843082,28,7.887000000000002,48896,937,0,0.0,14789.916822505373,False,-0.4200694543733304,0,0.37100000000000005,154097,406,34,1.0,5274.363191868784,False,0.12010592301708294,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,563815,0.0,0.0,19,0,0,15,10,9.166666666666668,22,37,24,194.0,81.0,15,17,24,754,1.8316076560295187,174.00299646228086
85,24,0,0,0,10.0,20,10.0,16.511326275498643,14,30.0,9.976264019381242,0,,35.99999999999999,11,36.0,4,2.5620000000000007,82267,1,10,1.0,175.11326275498644,False,0.21045559161881197,0,8.516000000000002,43686,871,0,0.0,8710.0,False,-0.2938885296019754,0,0.2,95042,248,437,1.0,8454.436292793267,False,0.02270868125891543,0,7.859,48524,949,0,0.0,15669.248635448212,False,-0.4193723348506248,0,0.37100000000000005,154493,396,33,1.0,5138.600551674972,False,0.12245083382766479,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,563935,0.0,0.0,20,0,0,12,1,0.3333333333333333,21,33,21,110.0,56.0,10,14,21,644,1.435557560005691,175.43855402228655
86,21,0,0,0,10.0,20,10.0,16.715388658406972,8,23.0,9.871556805519182,5,6.0,35.99999999999999,9,36.0,0,2.5580000000000007,82325,2,14,1.0,254.01544121769763,False,0.2118879375714158,2,8.536000000000001,43574,880,0,0.0,8800.0,False,-0.2948733023693339,0,0.2,95026,240,447,1.0,8424.279170084748,False,0.022388498274788775,5,7.909000000000002,48241,955,0,0.0,15963.196168778659,False,-0.42077372807511126,0,0.37100000000000005,154787,391,34,1.0,5083.778710958,False,0.12435602135011586,0,0.2,139923,0,5,0.0,179.99999999999997,False,0.0006074552627065348,0.5,563876,0.0,0.0,22,0,0,9,2,2.0,21,30,23,83.0,70.0,7,14,23,692,1.5164230529917404,176.9549770752783
87,23,0,0,0,10.0,20,10.0,16.70009878640475,5,16.0,11.245693387649702,17,25.058823529411764,36.0,11,36.0,0,2.5580000000000007,82295,3,19,1.0,347.3018769416903,False,0.21213256126860555,0,8.534000000000002,43484,889,0,0.0,8890.0,False,-0.2955347169145746,0,0.2,95352,235,446,1.0,8940.102465696884,False,0.028404174860644386,6,7.964000000000002,48082,955,0,0.0,15948.594341016538,False,-0.4224870224024286,0,0.37100000000000005,154757,398,33,1.0,5663.785968284581,False,0.12621414573310769,0,0.2,139923,0,5,0.0,180.0,False,0.0006074552627065348,0.5,563893,0.0,0.0,21,0,0,11,2,2.0,19,30,24,120.0,46.0,9,14,24,1082,1.5498904110281728,178.50486748630647
88,24,0,0,0,10.0,20,10.0,16.555001046209746,10,13.5,11.245693387649702,0,,36.0,0,,0,2.5580000000000007,82298,6,21,1.0,407.6550219704047,False,0.21262019388243278,2,8.554000000000002,43378,896,0,0.0,8960.0,False,-0.2965782820859545,0,0.2,95310,232,456,1.0,8968.796427488925,False,0.028119283096321734,0,7.958000000000002,47989,958,0,0.0,15859.691002268937,False,-0.4239031010030962,0,0.37100000000000005,154757,388,43,1.0,5911.329034408084,False,0.12709868301700905,0,0.2,139923,0,5,0.0,180.0,False,0.0006074552627065348,0.5,563655,0.0,0.0,16,0,0,9,1,1.0,24,33,18,123.0,39.0,11,13,18,333,1.4575488370028324,179.9624163233093
89,18,0,0,0,10.0,20,10.0,16.77148566473751,13,20.076923076923077,10.968675971986876,5,1.6,36.0,5,36.0,0,2.5580000000000007,82464,5,23,1.0,435.7441702889628,False,0.2152665072188912,5,8.602000000000002,43178,907,0,0.0,9070.0,False,-0.29870950673173025,0,0.2,95305,227,466,1.0,8918.5302488413,False,0.0278088407193185,5,8.008000000000001,47590,966,0,0.0,16201.255152136437,False,-0.4262542875797845,0,0.37100000000000005,154749,383,53,1.0,6109.002897270973,False,0.1277478520999048,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,563389,0.0,0.0,13,0,0,9,3,3.0,19,28,22,52.0,39.0,5,13,22,636,1.2606852549943142,181.2231015783036
90,22,0,0,0,10.0,20,10.0,17.713509056550787,29,23.896551724137932,12.14210242765467,8,35.125,36.0,0,,6,2.6180000000000008,82943,5,10,1.0,227.13509056550788,False,0.22077381893824968,0,8.597000000000001,43078,917,0,0.0,9170.0,False,-0.29944441178199777,0,0.2,94893,246,468,1.0,10040.02716405388,False,0.02934130306523397,0,8.003000000000002,47590,966,0,0.0,17111.24974862806,False,-0.42156673492696617,0,0.37100000000000005,154468,381,63,1.0,6894.141024936429,False,0.12854518404085122,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,563075,0.0,0.0,13,0,0,10,1,0.46153846153846156,22,32,19,82.0,74.0,6,16,19,849,1.4408236800227314,182.66392525832634
91,19,0,0,0,10.0,20,10.0,18.667425776267383,28,25.392857142857142,11.960735766376494,3,3.0,36.0,0,,12,2.7320000000000007,83264,7,10,1.0,256.67425776267385,False,0.22570899419250598,6,8.657000000000002,42916,925,0,0.0,9250.0,False,-0.30123758010465046,0,0.2,94851,242,478,1.0,10234.748734184672,False,0.02991165061651809,3,8.033000000000001,46843,988,0,0.0,18443.416666952173,False,-0.42240036744989357,0,0.37100000000000005,154459,374,73,1.0,7101.315176624809,False,0.1292211536526814,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,562436,0.0,0.0,12,0,0,5,5,4.923076923076923,21,26,23,79.0,60.0,6,13,23,479,1.471873386995867,184.1357986453222
92,23,0,0,0,10.0,20,10.0,18.27092102833915,9,9.333333333333334,11.643200332856921,5,3.0,36.0,0,,0,2.7200000000000006,83194,8,15,1.0,354.0638154250872,False,0.22539584789982578,4,8.691,42794,934,0,0.0,9340.0,False,-0.30236933388206244,0,0.2,94767,241,488,1.0,10085.173730263912,False,0.028275762274063376,5,8.080000000000002,46713,988,0,0.0,18051.66997599908,False,-0.4257576367588777,0,0.37100000000000005,154444,369,83,1.0,7284.3409228242035,False,0.12976795538714275,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,562015,0.0,0.0,13,0,0,14,2,2.0,21,35,26,136.0,86.0,11,12,26,240,1.7739595950115472,185.90975824033376
93,26,0,0,0,10.0,20,10.0,18.88971478720937,9,32.0,12.020859146442412,2,36.0,36.0,0,,0,2.7200000000000006,83372,9,16,1.0,392.23543659534994,False,0.2282926350505272,0,8.687,42704,943,0,0.0,9430.0,False,-0.3030307484273032,0,0.2,94839,231,496,1.0,10325.8702524808,False,0.030257406132389576,0,8.075,46425,997,0,0.0,18833.045642847745,False,-0.4246997082220793,0,0.37100000000000005,154372,361,93,1.0,7687.530151865711,False,0.1306941075119552,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,561815,0.0,0.0,16,0,0,12,0,0.0,21,33,27,124.0,93.0,11,15,27,560,1.6660885430173948,187.57584678335115
94,27,0,0,0,10.0,20,10.0,18.76588353844852,16,17.375,16.70322828140719,39,30.641025641025642,36.0,0,,0,2.7200000000000006,83492,10,16,1.0,400.2541366151763,False,0.23011533700258077,6,8.747,42548,952,0,0.0,9520.0,False,-0.30466223763889705,0,0.2,95751,237,472,1.0,12331.438147436493,False,0.049984227823811254,5,8.125000000000002,46285,997,0,0.0,18709.585887833175,False,-0.42677800500781343,0,0.37100000000000005,153177,390,103,1.0,10222.259029748802,False,0.13121126232687094,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,561356,0.0,0.0,14,0,0,13,2,2.0,22,35,21,147.0,102.0,11,16,21,1620,1.8081307759857737,189.38397755933693
95,21,0,0,0,10.0,20,10.0,18.99874957182299,14,21.928571428571427,16.22933243093595,5,3.0,36.0,0,,0,2.7200000000000006,83671,10,17,1.0,422.97874272099085,False,0.23291330136046354,5,8.791,42375,962,0,0.0,9620.0,False,-0.3064701040625551,0,0.2,95723,232,482,1.0,12230.248132374063,False,0.04917451260688224,5,8.170000000000002,45876,1006,0,0.0,19112.742069253927,False,-0.4289149432377586,0,0.37100000000000005,153162,385,113,1.0,10316.292985910342,False,0.1314400727013547,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,560910,0.0,0.0,13,0,0,20,3,3.0,16,36,19,88.0,60.0,13,8,19,479,1.683743495028466,191.0677210543654
96,19,0,0,0,10.0,20,10.0,20.137694923560122,37,25.405405405405407,15.954421488906704,5,8.8,36.0,0,,17,2.8900000000000006,84203,8,10,1.0,281.3769492356012,False,0.2396920523637162,3,8.816,42201,974,0,0.0,9740.0,False,-0.30814568757716504,0,0.2,95363,242,491,1.0,12706.943122554741,False,0.047921202918429634,4,8.205,45224,1023,0,0.0,20600.861906802005,False,-0.4279665074599392,0,0.37100000000000005,153118,380,123,1.0,10490.680165784546,False,0.1317487570957369,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,560212,0.0,0.0,16,0,0,17,4,4.0,14,31,21,123.0,37.0,11,8,21,780,2.7093284869915806,193.77704954135697
97,21,0,0,0,10.0,20,10.0,19.458993855047645,9,5.333333333333333,19.761079218110375,29,35.724137931034484,36.0,0,,0,2.8730000000000007,84103,8,20,1.0,469.1798771009529,False,0.23960241546461394,9,8.903,41955,984,0,0.0,9840.0,False,-0.31102651537421366,0,0.2,96351,241,472,1.0,14016.846910014581,False,0.06484750893738513,0,8.201,45224,1023,0,0.0,19906.55071371374,False,-0.43154303449382503,0,0.37100000000000005,152082,399,133,1.0,12672.67060802604,False,0.1321417822309546,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,559818,0.0,0.0,12,0,0,17,3,3.0,17,34,26,125.0,63.0,10,11,26,1236,1.566036181000527,195.3430857223575
98,26,0,0,0,10.0,20,10.0,20.363547106280283,17,29.764705882352942,19.761079218110375,0,,36.0,0,,0,2.8730000000000007,84479,11,13,1.0,374.7261123816437,False,0.24443475595553563,0,8.894,41885,991,0,0.0,9910.0,False,-0.3115409489094009,0,0.2,96279,234,482,1.0,14289.910205998787,False,0.0655123381548384,0,8.201000000000002,44790,1037,0,0.0,21116.998349212652,False,-0.4297790225662564,0,0.37100000000000005,152082,389,143,1.0,12835.059815844936,False,0.1327220421068154,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,559618,0.0,0.0,14,0,0,19,0,0.0,17,36,31,143.0,87.0,13,13,31,706,1.7942709019989707,197.13735662435647
99,31,0,0,0,10.0,20,10.0,20.39191798739368,18,20.666666666666668,19.761079218110375,0,,36.0,0,,5,2.923000000000001,84656,11,10,1.0,313.9191798739368,False,0.24658944661557078,0,8.894,41785,1001,0,0.0,10010.0,False,-0.3122758539596684,0,0.2,96103,235,492,1.0,14514.55170234782,False,0.06485629064208426,0,8.201,44594,1044,0,0.0,21289.162378839002,False,-0.43091143883563077,0,0.37100000000000005,152082,379,153,1.0,12997.449023663832,False,0.13330230198267617,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,559323,0.0,0.0,12,0,0,19,1,0.45454545454545453,18,37,31,252.0,98.0,18,13,31,396,1.8546882410300896,198.99204486538656
100,31,0,0,0,10.0,20,10.0,21.646717556848753,26,30.0,21.168653148414947,19,31.210526315789473,36.0,0,,16,3.0780000000000007,84983,12,10,1.0,336.4671755684875,False,0.2515614320034135,0,8.894,41695,1010,0,0.0,10100.0,False,-0.31293726850490916,0,0.2,96658,225,487,1.0,15179.645533569048,False,0.07400013152819782,4,8.241000000000001,43732,1070,0,0.0,23161.987785828165,False,-0.43014481128198545,0,0.37100000000000005,151489,388,163,1.0,14081.437421585,False,0.13293778736773565,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,558660,0.0,0.0,12,0,0,20,4,3.230769230769231,16,36,26,160.0,41.0,17,14,26,755,1.645313291985076,200.63735815737164
101,26,0,0,0,10.0,20,10.0,20.85317838505899,26,15.384615384615387,20.31180554496567,7,3.2857142857142856,36.0,0,,0,3.062000000000001,85079,14,12,1.0,390.2381406207079,False,0.2533676152376734,18,9.074000000000002,41407,1018,0,0.0,10180.0,False,-0.316582397554236,0,0.2,96474,233,497,1.0,14953.75791956668,False,0.07094090516440878,7,8.307,43326,1078,0,0.0,22479.72629909359,False,-0.43784203214807815,0,0.37100000000000005,151466,385,173,1.0,14048.045134811782,False,0.13265409758880203,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,557855,0.0,0.0,13,0,0,15,5,5.0,19,34,22,91.0,69.0,13,13,22,416,1.4790175440139137,202.11637570138555
102,22,0,0,0,10.0,20,10.0,21.40717378513273,14,28.714285714285715,20.31180554496567,0,,36.0,0,,2,3.0820000000000007,85363,12,10,1.0,334.07173785132727,False,0.25712910619268725,0,9.056000000000001,41287,1030,0,0.0,10300.0,False,-0.317464283614557,0,0.2,96402,226,507,1.0,15136.106686737592,False,0.07113844684869722,0,8.3,42996,1089,0,0.0,23312.412252009544,False,-0.4369524944521221,0,0.37100000000000005,151466,375,183,1.0,14204.927079362125,False,0.13321467854668864,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,557617,0.0,0.0,12,0,0,17,1,0.6666666666666666,16,33,29,73.0,98.0,7,15,29,530,1.6634266219916753,203.77980232337723
103,29,0,0,0,10.0,20,10.0,20.12186524301024,23,10.130434782608695,20.127338144420193,2,8.0,36.0,0,,0,3.080000000000001,85326,12,17,1.0,462.0717091311741,False,0.2575259547087658,20,9.256000000000002,40900,1040,0,0.0,10400.0,False,-0.32241754365336,0,0.2,96232,236,517,1.0,15154.594018015658,False,0.06948227485713522,2,8.32,42891,1092,0,0.0,21973.076845367184,False,-0.4449334113976862,0,0.37100000000000005,151450,367,193,1.0,14334.733099002211,False,0.13356416549583436,0,0.2,140103,0,0,0.0,0.0,False,0.0012506431879252186,0.5,556902,0.0,0.0,12,0,0,20,5,5.0,16,36,27,160.0,93.0,13,16,27,263,1.7861577330040745,205.5659600563813
