index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
836,54eaba32-3263-4d2b-ac0e-c30d9a86f992,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,3,5,1,2,-1,2,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (2, 6), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,10,-1,03Ran@1:product(1.0),-1,-1
837,984f7ba5-e081-4b03-8d0b-10971ab833b4,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,35,5,5,2,-1,2,05Ind@2|03Ran@1,"[quantity: (1, 5), time: (2, 36), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,15,-1,03Ran@1:product(1.0),-1,-1
838,8503ebb1-23cf-4db9-8033-41ad44b2997c,01Dec@0,03Ran@1,DecentralizingAgent,RandomAgent,8,19,33,2,-1,2,01Dec@0|03Ran@1,"[quantity: (1, 19), time: (4, 9), unit_price: (19, 38)]",01Dec@0,03Ran@1,p1,01Dec@0,False,1,15,8,,-1,-1
839,eed08eb1-d44e-4e19-94e2-579108af54d1,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,22,1,1,2,-1,2,05Ind@2|03Ran@1,"[quantity: (1, 1), time: (2, 35), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,11,-1,03Ran@1:product(1.0),-1,-1
840,bf9519f8-e148-48c5-aa4e-004f2eedee24,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,22,1,3,2,-1,2,05Ind@2|03Ran@1,"[quantity: (1, 1), time: (2, 39), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,13,-1,03Ran@1:product(1.0),-1,-1
841,6f28bc88-24e1-4c79-9b3b-f45ea6ae8989,04Dec@2,06Ran@3,DecentralizingAgent,RandomAgent,4,4,74,2,-1,2,04Dec@2|06Ran@3,"[quantity: (1, 5), time: (3, 8), unit_price: (37, 74)]",04Dec@2,06Ran@3,p3,04Dec@2,False,3,12,4,,-1,-1
842,0a6bcf6f-e5b8-4340-9ee8-6de94ae7b0f9,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,13,3,5,2,-1,2,05Ind@2|03Ran@1,"[quantity: (1, 3), time: (2, 21), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,14,-1,03Ran@1:product(1.0),-1,-1
843,c6bb246b-76aa-4396-83f7-a2dafdc20a6c,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,22,2,6,2,-1,2,05Ind@2|03Ran@1,"[quantity: (1, 2), time: (2, 23), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,15,-1,03Ran@1:product(1.0),-1,-1
844,470822b0-3cae-4c48-9a28-f197a158b68e,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,10,1,1,2,-1,2,05Ind@2|03Ran@1,"[quantity: (1, 1), time: (2, 17), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,13,-1,03Ran@1:product(1.0),-1,-1
845,2c79b399-50c5-46d1-9fe0-c155844c2098,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,20,1,1,2,-1,2,05Ind@2|03Ran@1,"[quantity: (1, 1), time: (2, 30), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,10,-1,03Ran@1:product(1.0),-1,-1
846,5a70e626-2688-4831-bf71-5ad9cabed716,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,9,1,2,2,-1,2,05Ind@2|03Ran@1,"[quantity: (1, 1), time: (2, 18), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,11,-1,03Ran@1:product(1.0),-1,-1
847,1ffecc1f-88ba-4c60-ba3e-c1c9ffbe4052,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,29,5,1,2,-1,2,05Ind@2|03Ran@1,"[quantity: (1, 5), time: (2, 32), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,12,-1,03Ran@1:product(1.0),-1,-1
848,3278111f-fed4-448a-996e-036a3a363c46,04Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,3,3,55,2,-1,2,04Dec@2|07Buy@3,"[quantity: (1, 5), time: (3, 8), unit_price: (37, 74)]",04Dec@2,07Buy@3,p3,04Dec@2,False,3,17,3,,-1,-1
849,1e40ea98-ddee-449d-b5a0-2482d428737b,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,50,5,51,2,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
850,636eba6c-582e-44b6-9252-fc61f1303915,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,12,1,5,2,-1,2,05Ind@2|03Ran@1,"[quantity: (1, 1), time: (2, 14), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,13,-1,03Ran@1:product(1.0),-1,-1
851,06ed8a68-eca0-4b6f-a0b2-8cade3959d0b,04Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,9,3,56,2,-1,2,04Dec@2|07Buy@3,"[quantity: (1, 5), time: (4, 9), unit_price: (37, 74)]",04Dec@2,07Buy@3,p3,04Dec@2,False,3,17,9,,-1,-1
852,93bea337-c493-499c-a20d-10f89c0199e9,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,51,2,51,3,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
853,410741e7-a808-4f68-a1ed-9144727d4cb5,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,51,4,10,3,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,51,,-1,-1
854,f7f4b1d7-db0d-43c5-85ea-186c6c2682dc,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,3,10,3,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,51,,-1,-1
855,0f6cfff7-12b7-4c48-a15e-a4ac9b41ad6b,04Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,38,12,19,3,-1,3,07Buy@3|04Dec@2,"[quantity: (1, 12), time: (3, 45), unit_price: (1, 37)]",04Dec@2,07Buy@3,p3,07Buy@3,True,3,17,38,,-1,-1
856,60c80f80-0884-4cab-b310-fdc55df05ce9,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,51,4,51,3,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
857,0d4bd679-26f4-4b48-b2a8-7a77ae57f74c,00Buy@0,03Ran@1,BuyCheapSellExpensiveAgent,RandomAgent,15,1,19,3,-1,3,03Ran@1|00Buy@0,"[quantity: (1, 2), time: (3, 25), unit_price: (1, 19)]",00Buy@0,03Ran@1,p1,03Ran@1,True,1,10,-1,00Buy@0:product(1.0),-1,-1
858,cbc175a1-e044-40f2-9d9a-8c662da878f1,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,7,3,2,3,-1,3,05Ind@2|03Ran@1,"[quantity: (1, 5), time: (3, 7), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,10,-1,03Ran@1:product(1.0),-1,-1
859,6c4bfc41-a9df-422d-bbf1-d3c4a43ec8dd,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,1,10,3,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,51,,-1,-1
860,19583293-07c3-47fa-978f-be8a02b26660,06Ran@3,BUYER,RandomAgent,_SystemAgent,51,4,51,3,-1,-1,BUYER|06Ran@3,[],06Ran@3,BUYER,p4,BUYER,True,4,0,-1,06Ran@3:product(1.0),-1,-1
861,fccfc793-52fd-4856-adae-fd42c08ec315,00Buy@0,03Ran@1,BuyCheapSellExpensiveAgent,RandomAgent,3,1,18,3,-1,3,03Ran@1|00Buy@0,"[quantity: (1, 6), time: (3, 8), unit_price: (1, 19)]",00Buy@0,03Ran@1,p1,03Ran@1,True,1,14,-1,00Buy@0:product(1.0),-1,-1
862,13e78458-1970-4ba4-a488-ff49861c1eda,06Ran@3,BUYER,RandomAgent,_SystemAgent,51,3,51,3,-1,-1,BUYER|06Ran@3,[],06Ran@3,BUYER,p4,BUYER,False,4,0,-1,06Ran@3:product(1.0),-1,-1
863,5721086b-e42c-4430-bc44-93be56539616,05Ind@2,07Buy@3,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,7,10,20,3,-1,3,07Buy@3|05Ind@2,"[quantity: (1, 11), time: (3, 7), unit_price: (1, 37)]",05Ind@2,07Buy@3,p3,07Buy@3,True,3,17,-1,05Ind@2:product(0.4),-1,-1
864,38ae073f-c3d6-447b-a2e5-ef8856e8ee68,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,51,2,51,3,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
865,58820aaa-f8e6-4e54-b598-57fdabb37cd1,05Ind@2,06Ran@3,IndDecentralizingAgent,RandomAgent,8,1,70,3,-1,3,05Ind@2|06Ran@3,"[quantity: (1, 5), time: (8, 13), unit_price: (37, 74)]",05Ind@2,06Ran@3,p3,05Ind@2,False,3,13,8,,-1,-1
866,79042445-696e-4507-beac-8865dbcf2306,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,7,1,5,3,-1,3,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (3, 7), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,13,-1,03Ran@1:product(1.0),-1,-1
867,d700beeb-9ed7-4b82-9f80-056678040408,00Buy@0,03Ran@1,BuyCheapSellExpensiveAgent,RandomAgent,6,2,18,3,-1,3,03Ran@1|00Buy@0,"[quantity: (1, 2), time: (3, 22), unit_price: (1, 19)]",00Buy@0,03Ran@1,p1,03Ran@1,True,1,15,-1,00Buy@0:product(1.0),-1,-1
868,6374e0b7-dc3e-4eb9-bcbc-87f4b42291d4,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,51,2,10,3,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,51,,-1,-1
869,4d52b118-df8f-4756-bbf8-3a4f7fd7db35,00Buy@0,03Ran@1,BuyCheapSellExpensiveAgent,RandomAgent,16,17,13,3,-1,3,03Ran@1|00Buy@0,"[quantity: (1, 17), time: (3, 24), unit_price: (1, 19)]",00Buy@0,03Ran@1,p1,03Ran@1,True,1,15,-1,00Buy@0:product(1.0),-1,-1
870,97d877c7-d689-46d8-bad0-a224eb29a59d,05Ind@2,06Ran@3,IndDecentralizingAgent,RandomAgent,7,4,37,3,-1,3,06Ran@3|05Ind@2,"[quantity: (1, 8), time: (3, 7), unit_price: (1, 37)]",05Ind@2,06Ran@3,p3,06Ran@3,True,3,10,-1,05Ind@2:product(1.0),-1,-1
871,cbffcd0a-92e9-4346-95ae-dbdc554bd680,00Buy@0,03Ran@1,BuyCheapSellExpensiveAgent,RandomAgent,18,5,18,3,-1,3,03Ran@1|00Buy@0,"[quantity: (1, 5), time: (3, 26), unit_price: (1, 19)]",00Buy@0,03Ran@1,p1,03Ran@1,True,1,12,-1,00Buy@0:product(1.0),-1,-1
872,7bea7135-0676-439b-bddb-3dd9fce576a0,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,3,10,3,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,51,,-1,-1
873,824740f6-17f5-46b7-8ac3-f30c846b14cf,05Ind@2,07Buy@3,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,8,3,55,3,-1,3,05Ind@2|07Buy@3,"[quantity: (1, 5), time: (8, 13), unit_price: (37, 74)]",05Ind@2,07Buy@3,p3,05Ind@2,False,3,17,-1,05Ind@2:product(0.3333333333333333),-1,-1
874,3c34c715-ea1c-4220-ae7e-2388eda7df4e,06Ran@3,BUYER,RandomAgent,_SystemAgent,51,2,51,3,-1,-1,BUYER|06Ran@3,[],06Ran@3,BUYER,p4,BUYER,False,4,0,-1,06Ran@3:product(1.0),-1,-1
875,4a0d4210-1819-4ddb-a3ed-0e32a5f1b03f,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,51,2,51,3,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
876,8a5e39d1-0092-43e2-84d1-374492fa620a,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,2,10,3,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,51,,-1,-1
877,07ac2f17-aabc-469b-962a-d8f3c4142411,00Buy@0,03Ran@1,BuyCheapSellExpensiveAgent,RandomAgent,13,2,16,3,-1,3,03Ran@1|00Buy@0,"[quantity: (1, 2), time: (3, 17), unit_price: (1, 19)]",00Buy@0,03Ran@1,p1,03Ran@1,True,1,14,-1,00Buy@0:product(1.0),-1,-1
878,e7fa5940-0b1e-4e65-a963-dc05cc33b0bd,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,51,1,51,3,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
879,579f0912-61cf-4855-913a-34ce059ecc2b,00Buy@0,02MyA@1,BuyCheapSellExpensiveAgent,MyAgent,3,2,10,3,-1,3,02MyA@1|00Buy@0,"[quantity: (1, 10), time: (3, 3), unit_price: (1, 19)]",00Buy@0,02MyA@1,p1,02MyA@1,True,1,17,-1,00Buy@0:product(1.0),-1,-1
880,f5797163-1507-4625-bb7e-ea3831f25905,00Buy@0,03Ran@1,BuyCheapSellExpensiveAgent,RandomAgent,8,5,18,3,-1,3,03Ran@1|00Buy@0,"[quantity: (1, 5), time: (3, 15), unit_price: (1, 19)]",00Buy@0,03Ran@1,p1,03Ran@1,True,1,12,-1,00Buy@0:product(1.0),-1,-1
881,43ee2cca-8f7d-4a33-9110-0db6c8eea657,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,1,10,3,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,51,,-1,-1
882,7d2c8d30-b3eb-4cf4-a2bf-5a4c885e4cb8,00Buy@0,03Ran@1,BuyCheapSellExpensiveAgent,RandomAgent,18,3,17,3,-1,3,03Ran@1|00Buy@0,"[quantity: (1, 5), time: (3, 30), unit_price: (1, 19)]",00Buy@0,03Ran@1,p1,03Ran@1,True,1,14,-1,00Buy@0:product(1.0),-1,-1
883,8e8cbcb9-614e-41cd-a46d-409aaa5ff771,04Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,13,3,56,3,-1,3,04Dec@2|07Buy@3,"[quantity: (1, 5), time: (8, 13), unit_price: (37, 74)]",04Dec@2,07Buy@3,p3,04Dec@2,False,3,17,13,,-1,-1
884,b7db2dba-f5c0-4181-b262-dfead751ec5c,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,51,4,10,3,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,51,,-1,-1
885,77fe6300-c8e2-44a7-b875-c9cd21f63cb2,01Dec@0,03Ran@1,DecentralizingAgent,RandomAgent,11,3,27,4,-1,4,01Dec@0|03Ran@1,"[quantity: (1, 15), time: (9, 14), unit_price: (19, 38)]",01Dec@0,03Ran@1,p1,01Dec@0,False,1,18,11,,-1,-1
886,7f12887c-2ea9-4cb6-a446-d9376d4c67f2,06Ran@3,BUYER,RandomAgent,_SystemAgent,52,4,51,4,-1,-1,BUYER|06Ran@3,[],06Ran@3,BUYER,p4,BUYER,False,4,0,-1,06Ran@3:product(1.0),-1,-1
887,fa10717f-b988-463b-a0c0-3bbd80549a39,05Ind@2,07Buy@3,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,9,1,55,4,-1,4,05Ind@2|07Buy@3,"[quantity: (1, 2), time: (9, 14), unit_price: (37, 74)]",05Ind@2,07Buy@3,p3,05Ind@2,False,3,17,-1,05Ind@2:product(1.0),-1,-1
888,dc25fc23-5400-4b6d-b71a-e25f715ae006,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,52,1,51,4,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
889,d268277d-8cf7-4db2-ac72-165d20a8b520,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,52,4,10,4,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,52,,-1,-1
890,07ed1cbf-cbcd-4f09-a99c-d058699f3bb9,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,52,1,10,4,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,52,,-1,-1
891,07cc2375-516c-4d1d-af6e-2f181135110f,06Ran@3,BUYER,RandomAgent,_SystemAgent,52,3,51,4,-1,-1,BUYER|06Ran@3,[],06Ran@3,BUYER,p4,BUYER,False,4,0,-1,06Ran@3:product(1.0),-1,-1
892,1d1594e3-c694-4bd7-a391-01bc79d38dad,05Ind@2,06Ran@3,IndDecentralizingAgent,RandomAgent,9,1,74,4,-1,4,05Ind@2|06Ran@3,"[quantity: (1, 2), time: (9, 14), unit_price: (37, 74)]",05Ind@2,06Ran@3,p3,05Ind@2,False,3,8,-1,05Ind@2:product(1.0),-1,-1
893,3b628ea6-e41f-4b67-926d-bb57e82b89f5,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,8,1,1,4,-1,4,05Ind@2|03Ran@1,"[quantity: (1, 4), time: (4, 8), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,9,-1,03Ran@1:product(1.0),-1,-1
894,e072ded0-07e1-479c-9dd2-bc3f15b4a1ff,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,52,2,51,4,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
895,03a9ca5f-a17f-4a60-b24a-f6edd601c308,06Ran@3,BUYER,RandomAgent,_SystemAgent,52,1,51,4,-1,-1,BUYER|06Ran@3,[],06Ran@3,BUYER,p4,BUYER,False,4,0,-1,06Ran@3:product(1.0),-1,-1
896,00ae2603-73a1-481e-b931-f0244aed2a0a,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,52,1,10,4,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,52,,-1,-1
897,24f820f8-b621-4db2-b8d6-62a132f22c28,04Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,41,10,16,4,-1,4,07Buy@3|04Dec@2,"[quantity: (1, 10), time: (4, 45), unit_price: (1, 37)]",04Dec@2,07Buy@3,p3,07Buy@3,True,3,17,-1,04Dec@2:product(0.9),-1,-1
898,e9f1d09c-e95e-466b-8358-deb089375bdf,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,52,4,10,4,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,52,,-1,-1
899,a3f8e4ad-6f88-4b4b-9c27-545224e424be,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,5,5,2,4,-1,4,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (4, 8), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,13,-1,03Ran@1:product(1.0),-1,-1
900,e711c346-40e6-4b72-bdb1-5aee5ad70bea,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,52,2,10,4,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,52,,-1,-1
901,9908fd92-f940-4b4a-9583-c4eb8a63d587,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,52,4,10,4,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,52,,-1,-1
902,81b37867-c32f-4cd7-82cd-6c2aff7d09cd,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,52,4,51,4,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
903,2289a301-c971-4d2e-a7c3-671d2540d431,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,52,2,51,4,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
904,87d29eb8-0a27-4e21-8428-4f9e3573179f,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,52,4,10,4,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,52,,-1,-1
905,265272b2-deb3-4e39-8aa6-fad16067ac17,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,52,3,51,4,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
906,2b514167-7641-47b7-be33-3db2a4062624,06Ran@3,BUYER,RandomAgent,_SystemAgent,53,2,51,5,-1,-1,BUYER|06Ran@3,[],06Ran@3,BUYER,p4,BUYER,True,4,0,-1,06Ran@3:product(1.0),-1,-1
907,35257d15-8c94-4d1b-b8f8-41b12a97636e,06Ran@3,BUYER,RandomAgent,_SystemAgent,53,3,51,5,-1,-1,BUYER|06Ran@3,[],06Ran@3,BUYER,p4,BUYER,False,4,0,-1,06Ran@3:product(1.0),-1,-1
908,1cbafa36-e14a-4f0b-b794-3e72a6479c72,01Dec@0,03Ran@1,DecentralizingAgent,RandomAgent,10,10,34,5,-1,5,01Dec@0|03Ran@1,"[quantity: (1, 14), time: (10, 15), unit_price: (19, 38)]",01Dec@0,03Ran@1,p1,01Dec@0,False,1,14,10,,-1,-1
909,cedac015-c526-4fb7-b731-54b1c8b8a3f2,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,53,2,10,5,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,53,,-1,-1
910,508a008b-91b2-4b38-b3d8-8ba7b0d7f6ee,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,53,4,10,5,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,53,,-1,-1
911,45c15b4d-43e1-4ffa-94c6-1e7841790eea,03Ran@1,05Ind@2,RandomAgent,IndDecentralizingAgent,9,1,5,5,-1,5,05Ind@2|03Ran@1,"[quantity: (1, 4), time: (5, 9), unit_price: (1, 28)]",03Ran@1,05Ind@2,p2,05Ind@2,True,2,13,-1,03Ran@1:product(1.0),-1,-1
912,5aafb39a-7b49-4cfc-9040-7bbb4ca88518,05Ind@2,07Buy@3,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,6,8,18,5,-1,5,07Buy@3|05Ind@2,"[quantity: (1, 8), time: (5, 9), unit_price: (1, 37)]",05Ind@2,07Buy@3,p3,07Buy@3,True,3,17,6,,-1,-1
913,85010e64-c1d5-423e-b879-29ed290f05c3,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,53,3,10,5,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,True,0,0,53,,-1,-1
914,a08171a5-2bd0-441c-8006-773026cda472,SELLER,00Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,53,2,10,5,-1,-1,00Buy@0|SELLER,[],SELLER,00Buy@0,p0,SELLER,False,0,0,53,,-1,-1
915,2cc4539d-e037-43b5-9447-43ae663f8f3a,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,53,3,10,5,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,True,0,0,53,,-1,-1
916,e14ed941-713b-4414-8a78-08e45511fb49,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,53,4,10,5,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,53,,-1,-1
917,dfae257d-cfc3-488d-a145-cc67c705b4da,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,9,1,5,5,-1,5,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (5, 9), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,14,-1,03Ran@1:product(1.0),-1,-1
918,51eefdfa-e101-444a-9100-40a9287be4f3,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,53,3,51,5,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
919,566bb0ee-bd99-4eb7-9328-218203999ac2,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,53,3,51,5,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
920,f90da5a0-c9f2-4808-85b2-02814efa6031,05Ind@2,07Buy@3,IndDecentralizingAgent,BuyCheapSellExpensiveAgent,15,3,56,5,-1,5,05Ind@2|07Buy@3,"[quantity: (1, 5), time: (10, 15), unit_price: (37, 74)]",05Ind@2,07Buy@3,p3,05Ind@2,False,3,17,15,,-1,-1
921,b9a61614-05d5-46be-a456-9917523481ca,06Ran@3,BUYER,RandomAgent,_SystemAgent,53,2,51,5,-1,-1,BUYER|06Ran@3,[],06Ran@3,BUYER,p4,BUYER,False,4,0,-1,06Ran@3:product(1.0),-1,-1
922,f0782b2b-7343-4a24-ac75-d2db79eaaeb1,05Ind@2,06Ran@3,IndDecentralizingAgent,RandomAgent,11,1,74,5,-1,5,05Ind@2|06Ran@3,"[quantity: (1, 5), time: (10, 15), unit_price: (37, 74)]",05Ind@2,06Ran@3,p3,05Ind@2,False,3,12,11,,-1,-1
923,f16ae736-7432-43a5-81eb-4ef3eace631e,SELLER,01Dec@0,_SystemAgent,DecentralizingAgent,53,2,10,5,-1,-1,01Dec@0|SELLER,[],SELLER,01Dec@0,p0,SELLER,False,0,0,53,,-1,-1
924,d0658be6-0440-4cb6-ac85-6a4e3828d326,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,8,3,3,5,-1,5,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (5, 8), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,11,-1,03Ran@1:product(1.0),-1,-1
925,04543414-910b-4c54-8782-c6ce86c4356a,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,53,3,51,5,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
