index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
10,16,0,0,0,10.000000000000002,20,10.0,18.291267384423307,3,7.0,15.52522124619655,97,15.69072164948454,24.0,11,24.0,0,0.37100000000000005,24895,0,15,0.8,274.3690107663496,False,0.032723483039035224,0,0.7850000000000001,24423,15,20,1.0,515.8253476884662,False,0.018231472991634634,30,0.5,34723,65,10,1.0,1344.1845924494803,False,-0.038124563937585135,9,1.3340000000000003,33855.0,104,0,0.0,1902.2918079800238,False,-0.054129411816130915,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,41401,165,11,1.0,2825.6615056224305,False,-0.026073003803202623,0.6333333333333333,203187,0.0,0.0,18,0,0,17,4,3.1594202898550723,15,32,15,150.0,63.0,10,6,15,485,1.6279050629818812,21.241121111088432
11,15,0,0,0,10.000000000000002,20,10.0,17.631250421060976,11,6.0,15.52522124619655,0,,24.0,6,24.0,0,0.37100000000000005,24911,0,9,0.5,158.68125378954878,False,0.03099717921097293,0,0.7850000000000001,24273,20,30,1.0,728.9375126318292,False,0.016439158229131286,0,0.4700000000000001,34723,55,20,1.0,1280.2231980822846,False,-0.03899365185496109,0,1.325,33789.0,115,0,0.0,2027.5937984220122,False,-0.05422042232700137,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,41545,155,15,1.0,2766.409293160465,False,-0.023471231879430524,0.5833333333333334,203131,0.0,0.0,14,0,0,17,0,0.0,15,32,16,173.0,57.0,11,4,16,410,1.6452864820021205,22.886407593090553
12,16,0,0,0,10.000000000000002,20,10.0,17.78727533975172,13,20.0,16.147250059117418,69,18.0,24.0,11,24.0,4,0.41100000000000003,25007,0,10,1.0,177.8727533975172,False,0.03535361923754111,0,0.7850000000000001,24173,20,40,1.0,911.4910135900687,False,0.016079273352656295,49,0.9600000000000002,34627,58,10,1.0,1193.1344702967738,False,-0.042785824361422135,0,1.325,33789.0,115,0,0.0,2045.5366640714478,False,-0.05397662014142821,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,40567,214,14,1.0,3791.5115126511273,False,-0.03405924121188441,0.6666666666666666,202053,0.0,0.0,15,0,0,16,2,1.0178372352285396,15,31,21,150.0,93.0,10,6,21,464,1.5530224480316974,24.43943004112225
13,21,0,0,0,10.000000000000002,20,10.0,17.916312339896233,11,20.0,15.930276256330211,63,15.079365079365079,24.000000000000004,8,24.0,1,0.41700000000000004,25131,0,8,0.8,143.33049871916987,False,0.039756807185097845,0,0.7850000000000001,24053,22,50,1.0,1115.8156169948118,False,0.015343364350732547,2,0.931,34483,59,10,1.0,1216.36519061718,False,-0.046383428574689016,51,1.8350000000000002,33101.0,115,0,0.0,2060.375919088067,False,-0.07247165716767125,0,0.2,43890,0,7,0.0,168.00000000000003,False,0.0003184713375796178,0,0.506,39809,267,16,1.0,4637.383760440166,False,-0.04168125841173609,0.6333333333333333,200467,0.0,0.0,14,0,0,22,4,2.257575757575758,15,37,22,222.0,111.0,14,7,22,392,1.6814481440233067,26.120878185145557
14,22,0,0,0,10.000000000000002,20,10.0,18.409003665669747,62,19.758064516129032,15.867202011430512,3,10.0,24.0,12,24.0,7,0.48600000000000004,25209,1,10,1.0,194.09003665669746,False,0.04402182508883824,0,0.7850000000000001,24888,21,13,1.0,449.3170476537067,False,0.03604350525297465,0,0.9290000000000003,33873,81,17,1.0,1760.8717311135683,False,-0.055561827665721375,0,1.7840000000000003,32516.0,145,0,0.0,2669.305531522113,False,-0.08009531045814836,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,40067,260,14,1.0,4461.472522971933,False,-0.037813096872475735,0.6666666666666666,200443,0.0,0.0,23,0,0,19,1,0.4666666666666667,13,32,18,222.0,114.0,14,8,18,1443,1.6013528449693695,27.722231030114926
15,18,0,0,0,10.000000000000002,20,10.0,18.598202494452654,36,19.694444444444443,15.465724389602807,17,9.470588235294118,24.0,12,24.0,9,0.5690000000000002,25312,2,10,1.0,205.98202494452653,False,0.048516482217594074,4,0.8250000000000002,25074,20,10,1.0,385.98202494452653,False,0.04241061976452258,0,0.9290000000000003,33534,92,18,1.0,1989.4176685024947,False,-0.06166887237754088,8,1.864,32131.0,160,0,0.0,2975.7123991124245,False,-0.08639447253774085,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,40194,267,12,1.0,4417.348412023949,False,-0.035425973475614825,0.6666666666666666,200135,0.0,0.0,19,0,0,18,4,2.6898395721925135,18,36,16,222.0,57.0,14,4,16,649,1.499571142019704,29.22180217213463
16,16,0,0,0,10.000000000000002,20,10.0,18.7462818822364,26,20.0,15.421246016379271,2,10.0,24.0,7,24.0,16,0.7200000000000002,25410,6,10,1.0,247.462818822364,False,0.05341521553740594,0,0.8210000000000002,25014,16,20,1.0,534.925637644728,False,0.04300766610926049,0,0.929,33274,95,28,1.0,2212.6916672710777,False,-0.06570069477592425,2,1.876,31847.0,173,0,0.0,3243.106765626897,False,-0.0904790101958408,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,40342,259,15,1.0,4354.102718242231,False,-0.0327786315031594,0.6666666666666666,199777,0.0,0.0,16,0,0,17,3,2.230769230769231,17,34,11,168.0,45.0,11,5,11,368,1.3117651300271973,30.533567302161828
17,11,0,0,0,10.000000000000002,20,10.0,18.89582081615409,30,20.0,15.028570310845645,30,12.133333333333333,24.0,8,24.0,0,0.7040000000000002,25340,3,20,1.0,407.91641632308176,False,0.053837130581358174,10,0.921,25324,19,10,1.0,378.95820816154094,False,0.05257968992453369,0,0.9290000000000003,33188,100,23,1.0,2235.239198764859,False,-0.0677314093325064,15,2.0240000000000005,31318.0,188,0,0.0,3552.4143134369688,False,-0.10065201487258865,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,40170,279,17,1.0,4600.971116725935,False,-0.033883404040878785,0.6666666666666666,199230,0.0,0.0,17,0,0,12,3,2.6666666666666665,16,28,13,108.0,45.0,6,5,13,906,1.0186885119765066,31.552255814138334
18,13,0,0,0,10.000000000000002,20,10.0,18.588653610956815,6,7.0,15.028570310845645,0,,24.0,11,24.0,0,0.7040000000000002,25322,0,23,0.9,427.53903305200674,False,0.05349929933272844,0,0.9110000000000003,25184,23,20,1.0,601.7730722191363,False,0.051400079875802085,0,0.9290000000000003,33188,90,33,1.0,2168.9216452440196,False,-0.06863251202179445,0,2.0090000000000003,31276.0,194,0,0.0,3606.198800525622,False,-0.10106257404579559,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,40434,269,16,1.0,4426.685413617479,False,-0.029860265996161504,0.65,199294,0.0,0.0,17,0,0,12,0,0.0,14,26,17,120.0,45.0,8,5,17,506,2.3268505739979446,33.87910638813628
19,17,0,0,0,10.000000000000002,20,10.0,18.59255025485383,2,19.0,14.679680153105789,16,9.75,24.0,6,24.0,0,0.7040000000000002,25222,0,33,1.0,613.5541584101763,False,0.0532108205456119,0,0.911,25122,23,28,1.0,750.5914071359073,False,0.05191203034646453,0,0.9290000000000003,33177,82,40,1.0,2111.776327022246,False,-0.06970791446515776,13,2.1390000000000007,31108.0,194,0,0.0,3606.954749441643,False,-0.1056177679569318,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,40422,275,20,1.0,4516.912042104092,False,-0.029107005890535873,0.6666666666666666,198941,0.0,0.0,17,0,0,15,2,2.0,16,31,16,175.0,63.0,11,6,16,409,1.4073874010355212,35.2864937891718
20,16,0,0,0,10.000000000000002,20,10.0,17.170617085713452,48,11.541666666666666,14.454760719129318,11,10.0,24.0,10,24.0,0,0.7040000000000002,25586,0,10,1.0,171.7061708571345,False,0.05911353956139145,0,0.9110000000000003,25112,23,23,1.0,624.9241929714094,False,0.04890721962480737,0,0.929,33093,86,50,1.0,2199.411105327823,False,-0.07079989258481688,11,2.2360000000000007,30506.0,228,0,0.0,3914.900695542667,False,-0.11779307712997084,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,40552,276,20,1.0,4469.513958479692,False,-0.026688876723388474,0.6666666666666666,198739,0.0,0.0,22,0,0,9,1,1.0,18,27,19,129.0,99.0,8,8,19,994,1.4514199289842509,36.73791371815605
21,19,0,0,0,10.000000000000002,20,10.0,17.243936922023757,34,17.705882352941178,15.490423960874338,34,21.764705882352942,24.0,12,24.0,0,0.7040000000000002,25538,0,13,0.9,224.17117998630883,False,0.05821550352709087,5,0.9610000000000001,25482,24,10,1.0,412.4393692202376,False,0.059788757152115096,0,0.9290000000000003,33273,104,26,1.0,2196.1204628732035,False,-0.06595303463675732,0,2.2250000000000005,30464.0,234,0,0.0,4035.081239753559,False,-0.11730146693089892,0,0.2,43890,0,7,0.0,168.0,False,0.0003184713375796178,0,0.506,40100,300,18,1.0,5079.127188262301,False,-0.03003722488327688,0.65,198747,0.0,0.0,23,0,0,9,1,0.35714285714285715,26,35,26,183.0,129.0,11,8,26,1550,1.5338269239873625,38.27174064214341
22,26,0,0,0,10.000000000000002,20,10.0,17.35443084525375,15,19.0,15.890812829152807,41,18.0,24.000000000000004,10,24.0,2,0.7240000000000002,25711,0,8,0.8,138.83544676203,False,0.06359246352493977,0,0.9560000000000002,25362,26,20,1.0,607.088616905075,False,0.058853265747453934,15,1.0790000000000002,33396,109,10,1.0,2050.5410904241867,False,-0.0645885497795507,0,2.2250000000000005,30464.0,234,0,0.0,4060.936817789377,False,-0.11695014922292818,0,0.2,43890,0,7,0.0,168.00000000000003,False,0.0003184713375796178,0,0.506,39602,331,18,1.0,5691.859046449579,False,-0.034396507660946554,0.6333333333333333,198425,0.0,0.0,15,0,0,15,2,0.49918699186991866,22,37,26,306.0,117.0,17,9,26,440,1.6392666770261712,39.911007319169585
23,26,0,0,0,10.000000000000002,20,10.0,17.962272646339642,64,20.0,15.58252832214902,40,13.8,24.000000000000004,9,24.0,5,0.7720000000000002,25807,0,8,0.8,143.69818117071713,False,0.06765333101965254,31,1.266,25613,28,10,1.0,459.6227264633965,False,0.06616656476058005,0,1.0640000000000003,32836,127,20,1.0,2592.8591925281153,False,-0.07243791520560734,40,2.6250000000000004,28959.0,270,0,0.0,4849.813614511703,False,-0.1471300938296687,0,0.2,43890,0,7,0.0,168.00000000000003,False,0.0003184713375796178,0,0.506,39266,361,19,1.0,6081.292724295797,False,-0.037610410324206145,0.6333333333333333,196371,0.0,0.0,18,0,0,22,7,6.096256684491978,17,39,29,243.0,120.0,16,10,29,756,1.8079771299962886,41.71898444916587
24,29,0,0,0,10.000000000000002,20,10.0,18.289730081410372,48,20.0,15.58252832214902,0,,24.000000000000004,8,24.0,25,1.0170000000000001,25826,2,10,1.0,202.89730081410372,False,0.06965834607067338,5,1.2850000000000004,25753,26,10,1.0,442.8973008141038,False,0.07159736995779743,0,1.064,32316,143,30,1.0,3082.9072513061537,False,-0.07991049443847281,0,2.585000000000001,28519.0,292,0,0.0,5340.601183771829,False,-0.1524185936223188,0,0.2,43890,0,7,0.0,168.00000000000003,False,0.0003184713375796178,0,0.506,39458,351,21,1.0,5973.467441074306,False,-0.03446920562927317,0.6666666666666666,195762,0.0,0.0,14,0,0,20,4,2.606060606060606,17,37,26,258.0,174.0,16,13,26,392,1.8112582850153558,43.53024273418123
25,26,0,0,0,10.000000000000002,20,10.0,18.38011588810858,15,20.0,16.86006857109565,28,28.0,24.000000000000007,12,24.0,5,1.0420000000000003,25956,1,10,1.0,193.8011588810858,False,0.07483396920007188,0,1.2800000000000002,25643,27,20,1.0,637.6023177621717,False,0.07107558723054104,0,1.0640000000000003,33100,133,12,1.0,2646.8762359715893,False,-0.06452964514414382,0,2.585000000000001,28219.0,307,0,0.0,5642.695577649334,False,-0.15646644413216296,0,0.2,43890,0,7,0.0,168.00000000000006,False,0.0003184713375796178,0,0.506,38962,369,19,1.0,6677.365302734294,False,-0.03774607253486925,0.6666666666666666,195770,0.0,0.0,18,0,0,11,1,0.3333333333333333,22,33,18,189.0,174.0,13,13,18,1272,1.6624757690005936,45.19271850318182
26,18,0,0,0,10.000000000000002,20,10.0,17.79175985112613,13,6.230769230769231,17.58307838986308,41,21.902439024390244,24.000000000000004,7,24.0,0,1.0370000000000001,25856,1,20,1.0,365.8351970225226,False,0.074257089752517,0,1.2800000000000002,25624,27,17,1.0,572.4599174691443,False,0.06894797469922742,29,1.3540000000000003,33192,126,10,1.0,2417.592525140523,False,-0.06514494639463383,0,2.585000000000001,28159.0,317,0,0.0,5639.987872806983,False,-0.15813375899767676,0,0.2,43890,0,7,0.0,168.00000000000003,False,0.0003184713375796178,0,0.506,38232,400,22,1.0,7561.231355945231,False,-0.04429900641554561,0.6666666666666666,194953,0.0,0.0,16,0,0,17,2,1.4,19,36,16,221.0,60.0,13,5,16,449,1.5172148960409686,46.70993339922279
27,16,0,0,0,10.000000000000002,20,10.0,17.659400249053245,3,7.0,17.58307838986308,0,,24.000000000000007,8,24.0,0,1.0370000000000001,25777,1,27,1.0,486.8038067244376,False,0.07349320942952338,0,1.2800000000000002,25524,27,27,1.0,746.8038067244377,False,0.06841874266109234,0,1.3250000000000002,33171,119,20,1.0,2453.130197434598,False,-0.06523275453238493,0,2.585000000000001,28159.0,317,0,0.0,5598.029878949878,False,-0.1587038714203234,0,0.2,43890,0,7,0.0,168.00000000000006,False,0.0003184713375796178,0,0.506,38424,390,24,1.0,7433.400572046601,False,-0.04138534381202675,0.6666666666666666,194945,0.0,0.0,16,0,0,18,0,0.0,14,32,9,200.0,42.0,12,4,9,413,1.4072552789584734,48.117188678181265
28,9,0,0,0,10.000000000000002,20,10.0,17.75550430897532,17,19.0,17.299435214794446,10,10.0,24.000000000000007,9,24.0,0,1.0370000000000001,26000,1,20,1.0,365.11008617950637,False,0.08018297137215863,0,1.2800000000000002,25424,27,37,1.0,926.9536594320869,False,0.06800927553595629,0,1.3250000000000002,33171,109,30,1.0,2454.333026122143,False,-0.06521641086306128,10,2.685000000000001,27716.0,334,0,0.0,5930.338439197756,False,-0.16622726181860753,0,0.2,43890,0,7,0.0,168.00000000000006,False,0.0003184713375796178,0,0.506,38540,390,25,1.0,7346.779733769834,False,-0.039731804665948264,0.6666666666666666,194741,0.0,0.0,19,0,0,6,1,1.0,23,29,11,93.0,54.0,6,3,11,739,1.0825541149824858,49.19974279316375
29,11,0,0,0,10.000000000000002,20,10.0,17.837226069670926,15,19.0,17.00816981292636,10,10.0,24.000000000000004,10,24.0,0,1.0370000000000001,25950,0,26,0.6,463.76787781144407,False,0.08015528441378444,0,1.2800000000000002,25559,32,32,1.0,890.7912342294696,False,0.07283285684701252,0,1.3250000000000002,33171,99,40,1.0,2446.212173414476,False,-0.06532675453265836,10,2.775000000000001,27311.0,349,0,0.0,6225.191898315154,False,-0.17322691588788583,0,0.2,43890,0,7,0.0,168.00000000000003,False,0.0003184713375796178,0,0.506,38680,390,25,1.0,7233.186227041281,False,-0.03783910114830207,0.6,194561,0.0,0.0,20,0,0,12,1,1.0,16,28,18,144.0,54.0,8,3,18,725,1.1403454760438763,50.34008826920763
30,18,0,0,0,10.000000000000002,20,10.0,18.263010224292376,55,19.854545454545455,16.654147371254055,12,10.0,24.000000000000004,9,24.0,0,1.0370000000000001,26032,1,26,1.0,484.8382658316018,False,0.08397290040495903,13,1.4100000000000001,26161,31,10,1.0,492.63010224292384,False,0.089455631466705,0,1.3250000000000002,32437,126,50,1.0,3133.846656823542,False,-0.07593012314767725,12,2.8850000000000007,26809.0,367,0,0.0,6702.524752315302,False,-0.18038310842552174,0,0.2,43890,0,7,0.0,168.00000000000003,False,0.0003184713375796178,0,0.506,38776,392,26,1.0,7152.42576953159,False,-0.03657386522370803,0.6666666666666666,194105,0.0,0.0,24,0,0,16,2,1.8125,18,34,25,189.0,90.0,13,5,25,1188,1.522137885040138,51.862226154247764
31,25,0,0,0,10.000000000000002,20,10.0,18.602631846202563,57,20.0,15.60540379123279,40,10.0,24.000000000000004,7,24.0,16,1.1970000000000003,26542,0,7,0.7,130.21842292341793,False,0.09769830485835676,5,1.4470000000000003,26241,35,10,1.0,536.0263184620258,False,0.09365127106031658,0,1.3250000000000002,32377,130,38,1.0,3011.347484073179,False,-0.07922512794074162,18,3.0530000000000004,25661.0,410,0,0.0,7627.079056943051,False,-0.19901789422056831,0,0.2,43890,0,7,0.0,168.00000000000003,False,0.0003184713375796178,0,0.506,38544,422,29,1.0,7281.480399900238,False,-0.04038352593380081,0.6166666666666667,193255,0.0,0.0,20,0,0,18,5,3.4761904761904763,21,39,25,302.0,108.0,19,6,25,868,1.8152937980485149,53.67751995229628
