index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
65,11,0,0,0,10.0,20,10.0,29.622072970331356,15,29.0,14.826822986247604,9,14.0,38.000000000000014,20,38.0,0,1.5590000000000004,50115,20,27,1.0,999.7959701989466,False,0.3473951280473705,0,1.8020000000000005,27696,642,0,0.0,6420.0,False,-0.17726607214162118,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,9,8.48,4466.0,946,0,0.0,28022.481029933464,False,-0.6876998138263039,0,0.56,82488,0,65,0.8,2470.000000000001,False,0.11960577167386566,0,0.35300000000000004,82566,0,73,0.9,2774.000000000001,False,0.12268150149106033,0.45,306972,0.0,0.0,13,0,0,4,1,1.0,14,18,14,126.0,57.0,7,4,14,1395,1.1843938680249266,93.64982078020694
66,14,0,0,0,10.0,20,10.0,29.803355901543597,30,31.0,14.915657153904647,34,15.294117647058824,38.000000000000014,20,38.0,3,1.5890000000000006,50873,20,10,1.0,498.03355901543597,False,0.36089489629995264,0,1.8020000000000005,27596,652,0,0.0,6520.0,False,-0.17859709836283774,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,34,8.811000000000002,2312.0,976,0,0.0,29088.07535990655,False,-0.7151011969922543,0,0.56,82752,2,63,1.0,2423.8313143078103,False,0.12282747371794095,0,0.35300000000000004,82542,12,75,1.0,3028.9878858468564,False,0.12406549890909777,0.5,305716,0.0,0.0,12,0,0,3,4,3.2,15,18,13,111.0,65.0,7,7,13,1425,1.2896336340345442,94.93945441424148
67,13,0,0,0,10.000000000000002,20,10.0,29.803355901543597,0,,14.990886784933476,12,16.0,38.000000000000014,20,38.0,0,1.5860000000000005,50753,22,20,1.0,816.0671180308719,False,0.3619335434317965,0,1.8020000000000005,27516,660,0,0.0,6600.000000000001,False,-0.179661919339811,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,12,8.897,2084.0,976,0,0.0,29088.07535990655,False,-0.7189548266719635,0,0.56,83054,4,60,1.0,2339.9635471397346,False,0.1263052698427349,0,0.3530000000000001,82808,2,78,1.0,2993.981773569868,False,0.1273885835165612,0.5,305856,0.0,0.0,11,0,0,4,1,1.0,15,19,11,129.0,45.0,8,5,11,960,1.2527162269689143,96.1921706412104
68,11,0,0,0,10.0,20,10.0,29.886408802013342,18,30.833333333333332,15.105774971531007,20,16.0,38.00000000000001,20,38.0,0,1.5860000000000005,51178,25,12,1.0,608.6369056241601,False,0.3704863157942786,0,1.8020000000000005,27446,667,0,0.0,6670.0,False,-0.18059363769466258,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,20,9.084999999999999,1005.0,994,0,0.0,29707.090349201262,False,-0.7319607001673181,0,0.56,83258,5,60,1.0,2355.5288748576554,False,0.1291373839905431,0,0.3530000000000001,83044,1,78,1.0,2979.1057749715314,False,0.1304450833454014,0.5,305572,0.0,0.0,16,0,0,5,2,2.0,12,17,13,78.0,44.0,6,5,13,1515,1.2807436679722741,97.47291430918267
69,13,0,0,0,10.0,20,10.0,29.968553365551347,16,31.0,15.18352262427517,42,15.476190476190476,38.00000000000001,20,38.0,4,1.6260000000000006,51488,24,10,1.0,539.6855336555135,False,0.37782091752503016,0,1.8020000000000005,27336,678,0,0.0,6780.0,False,-0.1820577665380008,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,42,9.485,-1264.0,1010,0,0.0,30268.238899206863,False,-0.7655688422276105,0,0.56,83378,16,58,1.0,2446.9363619884034,False,0.13135329679447702,0,0.3530000000000001,83034,12,80,1.0,3222.2022714913023,False,0.13193678888117846,0.5,303613,0.0,0.0,11,0,0,6,5,4.25,13,19,11,102.0,27.0,9,4,11,960,1.2250683070160449,98.69798261619871
70,11,0,0,0,10.0,20,10.0,29.96887227538867,2,30.0,15.10958776750706,12,14.0,38.0,20,38.0,0,1.6220000000000003,51458,23,18,1.0,769.439700956996,False,0.38008039000342064,0,1.802,27226,689,0,0.0,6890.0,False,-0.183521895381339,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,12,9.563,-7070.0,1012,0,0.0,30328.498742693333,False,-0.8631919315246063,0,0.56,83796,6,57,1.0,2256.657526605042,False,0.135670826880575,0,0.3530000000000001,83208,14,81,1.0,3289.534228745099,False,0.13471385167456834,0.5,298259,0.0,0.0,12,0,0,3,3,150.8,14,17,15,108.0,45.0,6,5,15,960,1.0385631939861923,99.73654581018491
71,15,0,0,0,10.0,20,10.0,29.917196880097794,10,29.0,15.01024743821613,17,14.0,38.0,20,38.0,0,1.6220000000000003,51628,25,18,1.0,788.5095438417603,False,0.384859703764698,0,1.802,27146,697,0,0.0,6970.0,False,-0.18458671635831225,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,17,9.721000000000002,-17891.0,1022,0,0.0,30575.375211459945,False,-1.0440008855619036,0,0.56,83824,13,60,1.0,2475.1332166968095,False,0.1375060726721193,0,0.35300000000000004,83702,4,78,1.0,3024.0409897528643,False,0.13954479860490818,0.5,288050,0.0,0.0,11,0,0,5,3,29.32758620689655,14,19,14,96.0,54.0,7,8,14,960,1.3361939459573478,101.07273975614225
72,14,0,0,0,10.0,20,10.0,29.917196880097794,0,,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,51528,25,28,1.0,1087.6815126427382,False,0.38617970867353574,0,1.802,27046,707,0,0.0,7070.0,False,-0.1859177425795288,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-19322.0,1022,0,0.0,30575.375211459945,False,-1.0681874823674473,0,0.56,84318,3,57,1.0,2211.0307423146483,False,0.14234631876806753,0,0.35300000000000004,83968,0,75,0.4,2850.0,False,0.14193824469436606,0.39999999999999997,287179,0.0,0.0,12,0,0,4,0,0.0,13,17,14,75.0,56.0,5,9,14,960,1.1474758289987221,102.22021558514098
73,14,0,0,1,10.0,20,10.0,29.856301712771476,12,29.0,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,51766,26,26,1.0,1036.2638445320583,False,0.39183101084163535,0,1.8020000000000005,26956,716,0,0.0,7160.0,False,-0.1871156661786237,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,84698,0,50,0.3,1900.0,False,0.14534829296995147,0,0.35300000000000004,84348,0,65,0.0,2470.0,False,0.14447906497813556,0.21666666666666667,307409,0.0,0.125,12,0,0,6,3,353.30614851304506,13,19,11,96.0,51.0,7,7,11,960,1.2348059950163588,103.45502158015734
74,11,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,20,38.0,0,1.6220000000000003,51646,28,36,1.0,1354.8268616597732,False,0.39287670519978407,0,1.8020000000000005,26876,724,0,0.0,7240.0,False,-0.18818048715559696,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,84850,0,46,0.0,1748.0,False,0.14636462108345927,0,0.35300000000000004,84956,0,49,0.0,1862.0,False,0.14854437743216678,0.16666666666666666,307969,0.0,0.125,11,0,0,5,2,2036.4703703703703,8,13,7,75.0,33.0,5,6,7,960,1.1151900729746558,104.57021165313199
75,7,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,16,38.0,0,1.6220000000000003,51546,28,46,1.0,1653.389878787488,False,0.39418860480217616,0,1.8020000000000005,26776,734,0,0.0,7340.0,False,-0.18951151337681352,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85078,0,40,0.0,1520.0,False,0.14788911325372098,0,0.3530000000000001,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,308377,0.0,0.125,11,0,0,4,4,284.61660280970625,12,16,6,57.0,7.0,4,3,6,808,0.9738740989705548,105.54408575210255
76,6,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,1,38.0,0,1.6220000000000003,51426,30,56,1.0,1971.9528959152026,False,0.3952342991603249,0,1.8020000000000005,26696,742,0,0.0,7420.0,False,-0.19057633435378676,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.3530000000000001,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,308215,0.0,0.125,6,0,0,1,1,1.0,11,12,7,18.0,15.0,1,5,7,238,0.8462015019613318,106.39028725406388
77,7,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,51356,27,66,1.0,2240.5159130429174,False,0.3969455066290819,0,1.8020000000000005,26566,755,0,0.0,7550.0,False,-0.1923066684413683,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.3530000000000001,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,308015,0.0,0.125,6,0,0,4,2,117.81425258275353,11,15,5,27.0,9.0,4,3,5,200,1.0282333179493435,107.41852057201322
78,5,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,51206,32,76,1.0,2589.0789301706322,False,0.3975918931208657,0,1.802,26516,760,0,0.0,7600.0,False,-0.19297218155197657,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.3530000000000001,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,307815,0.0,0.125,6,0,0,6,0,0.0,10,16,5,27.0,3.0,4,1,5,200,0.792190071020741,108.21071064303396
79,5,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,51106,32,86,1.0,2887.641947298347,False,0.39890379272325754,0,1.802,26416,770,0,0.0,7700.0,False,-0.19430320777319313,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.35300000000000004,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,307615,0.0,0.125,5,0,0,6,0,0.0,8,14,5,21.0,9.0,2,3,5,200,0.9216353349620476,109.13234597799601
80,5,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,51016,31,96,1.0,3176.2049644260615,False,0.40034879494777126,0,1.802,26306,781,0,0.0,7810.0,False,-0.19576733661653134,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.35300000000000004,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,307415,0.0,0.125,5,0,0,8,1,2035.4703703703703,6,14,4,24.0,6.0,3,2,4,200,0.8937955839792266,110.02614156197524
81,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,50886,34,106,1.0,3504.7679815537763,False,0.40126138668379835,0,1.8020000000000005,26236,788,0,0.0,7880.0,False,-0.19669905497138293,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.35300000000000004,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,307215,0.0,0.125,6,0,0,8,0,0.0,5,13,3,21.0,6.0,2,2,3,200,0.8549682149896398,110.88110977696488
82,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,50756,37,116,1.0,3833.330998681491,False,0.40217397841982544,0,1.8020000000000005,26166,795,0,0.0,7950.0,False,-0.19763077332623452,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.35300000000000004,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,307015,0.0,0.125,5,0,0,8,0,0.0,6,14,3,21.0,3.0,2,1,3,200,1.6841267449781299,112.565236521943
83,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,50666,36,126,1.0,4121.894015809206,False,0.40361898064433915,0,1.8020000000000005,26056,806,0,0.0,8060.0,False,-0.19909490216957274,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.3530000000000001,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,306815,0.0,0.125,6,0,0,6,0,0.0,6,12,3,18.0,6.0,1,2,3,200,0.7756124470033683,113.34084896894637
84,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,50546,38,136,1.0,4440.457032936921,False,0.40466467500248793,0,1.8020000000000005,25976,814,0,0.0,8140.0,False,-0.20015972314654598,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.3530000000000001,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,306615,0.0,0.125,5,0,0,9,0,0.0,6,15,2,24.0,0.0,3,0,2,200,0.9666938000009395,114.30754276894731
85,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,50466,36,146,1.0,4719.020050064635,False,0.40624277984912327,0,1.8020000000000005,25856,826,0,0.0,8260.0,False,-0.20175695461200585,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.3530000000000001,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,306415,0.0,0.125,5,0,0,7,0,0.0,7,14,2,21.0,0.0,2,0,2,200,0.8126131650060415,115.12015593395336
86,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,50356,37,156,1.0,5027.58306719235,False,0.4074215768293937,0,1.802,25766,835,0,0.0,8350.0,False,-0.20295487821110075,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.3530000000000001,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,306215,0.0,0.125,6,0,0,7,0,0.0,6,13,3,18.0,3.0,1,1,3,200,0.716611362004187,115.83676729595754
87,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,50236,39,166,1.0,5346.146084320065,False,0.40846727118754245,0,1.802,25686,843,0,0.0,8430.0,False,-0.204019699188074,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.35300000000000004,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,306015,0.0,0.125,5,0,0,7,0,0.0,5,12,4,18.0,6.0,1,2,4,200,0.7481270350399427,116.58489433099749
88,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,50126,40,176,1.0,5654.70910144778,False,0.40964606816781285,0,1.802,25596,852,0,0.0,8520.0,False,-0.2052176227871689,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.35300000000000004,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,305815,0.0,0.125,6,0,0,7,0,0.0,6,13,4,21.0,6.0,2,2,4,200,0.8875086960033514,117.47240302700084
89,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,50016,41,186,1.0,5963.2721185754945,False,0.41082486514808325,0,1.8020000000000005,25506,861,0,0.0,8610.0,False,-0.2064155463862638,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.35300000000000004,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,305615,0.0,0.125,6,0,0,9,0,0.0,6,15,3,24.0,3.0,3,1,3,200,0.9162042060052045,118.38860723300604
90,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,49906,42,196,1.0,6271.835135703209,False,0.41200366212835365,0,1.8020000000000005,25416,870,0,0.0,8700.0,False,-0.2076134699853587,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.35300000000000004,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,305415,0.0,0.125,5,0,0,7,0,0.0,6,13,4,18.0,6.0,1,2,4,200,0.771124963008333,119.15973219601437
91,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,49816,41,206,1.0,6560.398152830924,False,0.4134486643528673,0,1.8020000000000005,25306,881,0,0.0,8810.0,False,-0.20907759882869692,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.3530000000000001,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,305215,0.0,0.125,6,0,0,9,0,0.0,6,15,3,24.0,3.0,3,1,3,200,0.9414506059838459,120.10118280199822
92,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,0,,0,1.6220000000000003,49686,44,216,1.0,6888.9611699586385,False,0.4143612560888944,0,1.8020000000000005,25236,888,0,0.0,8880.0,False,-0.2100093171835485,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85116,0,39,0.0,1482.0,False,0.1481431952820979,0,0.3530000000000001,85336,0,39,0.0,1482.0,False,0.1510851977159363,0.16666666666666666,305015,0.0,0.125,6,0,0,7,0,0.0,6,13,3,21.0,3.0,2,1,3,200,0.814732811995782,120.915915613994
93,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,11,38.0,0,1.6220000000000003,49586,44,226,1.0,7187.524187086354,False,0.4156731556912865,0,1.8020000000000005,25136,898,0,0.0,8980.0,False,-0.21134034340476507,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85192,0,37,0.0,1406.0,False,0.14865135933885182,0,0.3530000000000001,85678,0,30,0.0,1140.0,False,0.15337193597132884,0.16666666666666666,305233,0.0,0.125,10,0,0,7,0,0.0,5,12,3,21.0,3.0,2,1,3,618,0.9222530460101552,121.83816866000416
94,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,2,38.0,0,1.6220000000000003,49466,46,236,1.0,7506.087204214068,False,0.4167188500494352,0,1.802,25056,906,0,0.0,9060.0,False,-0.21240516438173832,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85192,0,37,0.0,1406.0,False,0.14865135933885182,0,0.3530000000000001,85754,0,28,0.0,1064.0,False,0.15388010002808275,0.16666666666666666,305109,0.0,0.125,6,0,0,6,0,0.0,9,15,2,24.0,0.0,3,0,2,276,0.9120207040105015,122.75018936401466
95,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,38.0,16,38.0,0,1.6220000000000003,49366,46,246,1.0,7804.650221341783,False,0.4180307496518273,0,1.802,24956,916,0,0.0,9160.0,False,-0.21373619060295487,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85420,0,31,0.0,1178.0,False,0.15017585150911353,0,0.35300000000000004,86134,0,18,0.0,684.0,False,0.15642092031185226,0.16666666666666666,305517,0.0,0.125,10,0,0,5,0,0.0,7,12,3,18.0,3.0,1,1,3,808,0.7152391819981858,123.46542854601284
96,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,37.99999999999999,8,38.0,0,1.6220000000000003,49286,44,256,1.0,8083.213238469498,False,0.41960885449846264,0,1.802,24836,928,0,0.0,9280.0,False,-0.21533342206841474,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,85724,0,23,0.0,873.9999999999999,False,0.15220850773612912,0,0.35300000000000004,86134,0,18,0.0,683.9999999999999,False,0.15642092031185226,0.16666666666666666,305621,0.0,0.125,7,0,0,3,0,0.0,10,13,4,18.0,6.0,1,2,4,504,0.7534575000172481,124.2188860460301
97,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,37.99999999999999,20,38.0,0,1.6220000000000003,49146,48,266,1.0,8421.776255597211,False,0.4203883436123681,0,1.8020000000000005,24776,934,0,0.0,9340.0,False,-0.21613203780114468,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704000000000002,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,86066,0,14,0.0,531.9999999999999,False,0.15449524599152167,0,0.35300000000000004,86552,0,7,0.0,265.99999999999994,False,0.15921582262399872,0.16666666666666666,306181,0.0,0.125,12,0,0,5,0,0.0,9,14,4,21.0,6.0,2,2,4,960,0.8910626510041766,125.10994869703427
98,4,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,37.99999999999999,20,38.0,0,1.6220000000000003,49026,50,276,1.0,8740.339272724927,False,0.4214340379705168,0,1.8020000000000005,24696,942,0,0.0,9420.0,False,-0.21719685877811792,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,0,0.56,86408,0,5,0.0,189.99999999999997,False,0.15678198424691425,4,0.393,86784,0,0,0.0,0.0,False,0.16053972371922598,0.16666666666666666,306555,0.0,0.125,9,0,0,3,2,1.25,11,14,3,24.0,3.0,3,1,3,694,0.9505524749984033,126.06050117203267
99,3,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,37.99999999999999,13,38.0,0,1.6220000000000003,48926,50,286,1.0,9038.902289852642,False,0.4227459375729089,0,1.8020000000000005,24596,952,0,0.0,9520.0,False,-0.21852788499933448,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,6,0.6200000000000001,86540,0,0,0.0,0.0,False,0.1572767755653325,2,0.40900000000000003,86770,0,0,0.0,0.0,False,0.16035250538252718,0.16666666666666666,306473,0.0,0.125,7,0,0,3,3,2.333333333333333,11,14,2,24.0,0.0,3,0,2,238,0.9069755980162881,126.96747677004896
100,2,0,0,0,10.0,20,10.0,29.856301712771476,0,,15.01024743821613,0,,37.99999999999999,17,38.0,0,1.6220000000000003,48816,51,296,1.0,9347.465306980357,False,0.4239247345531793,0,1.8020000000000005,24506,961,0,0.0,9610.0,False,-0.21972580859842938,0,0.2,59641,0,0,0.0,0.0,False,0.008045297050621144,0,9.704,-61034.11111111111,1034,0,0.0,30871.415971005707,True,-1.7706989457552311,9,0.7040000000000002,86461,0,0,0.0,0.0,False,0.15622032923681783,8,0.48700000000000004,86684,0,0,0.0,0.0,False,0.1592024498856631,0.16666666666666666,306108,0.0,0.125,6,0,0,3,4,4.0,10,13,3,18.0,3.0,1,1,3,200,0.7305593679775484,127.69803613802651
