index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
79,21,0,0,0,10.0,20,10.0,22.698643814907452,0,,38.6373386257375,10,44.0,41.99999999999999,20,42.0,0,7.319000000000003,31032,802,0,0.0,8020.0,False,-0.25993664202745514,0,0.2,53397,10,318,1.0,7318.16873314057,False,0.20498594227181172,0,0.23600000000000002,67874,505,70,1.0,14167.428830329889,False,0.08139122879515466,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,6,2.1950000000000007,90380,0,5,0.5,209.99999999999997,False,-0.03512513462502266,0,2.891000000000001,86383,17,87,1.0,4310.834756637537,False,-0.05588226171830823,0.5833333333333334,398484,0.0,0.0,17,0,0,7,4,3.333333333333333,2,9,22,122.0,96.0,9,12,22,1144,1.355675077997148,118.24226202093996
80,22,0,0,0,10.0,20,10.0,22.698643814907452,0,,38.6373386257375,0,,41.99999999999999,20,42.0,0,7.319000000000003,30932,812,0,0.0,8120.0,False,-0.2609926082365364,0,0.2,53297,10,328,1.0,7545.155171289644,False,0.2052709099397006,0,0.23600000000000002,67874,495,80,1.0,14326.81577843819,False,0.08254094132983854,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,6,2.249000000000001,90520,0,0,0.0,0.0,False,-0.03475191674042163,0,2.891000000000001,86761,7,88,1.0,3966.461370380162,False,-0.05368759866078675,0.5,398802,0.0,0.0,16,0,0,4,3,2.4,4,8,23,129.0,72.0,8,14,23,662,1.3047695420100354,119.54703156295
81,23,0,0,0,10.0,20,10.0,22.805960483229303,15,24.666666666666668,39.12451660428671,22,43.0,42.0,20,42.0,5,7.369000000000002,30747,823,0,0.0,8230.0,False,-0.2637381203801478,0,0.2,53527,9,328,1.0,7570.355038499211,False,0.210394456583941,0,0.23600000000000002,68450,500,68,1.0,14063.447370706148,False,0.08895094473646889,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,8,2.323000000000001,89461,12,10,1.0,889.4941992514405,False,-0.041301921542928395,0,2.891000000000001,87265,0,83,0.7,3486.0,False,-0.05087492935518613,0.6166666666666667,398868,0.0,0.0,21,0,0,6,6,6.0,2,8,14,114.0,73.0,8,15,14,1970,1.2911837970023043,120.8382153599523
82,14,0,0,0,10.0,20,10.0,22.554756934765297,40,21.0,38.36761085706315,6,16.0,41.99999999999999,20,42.0,40,7.764000000000004,30092,832,0,0.0,8320.0,False,-0.2766209081309398,0,0.2,53417,10,338,1.0,7723.507843950671,False,0.2096885727977896,0,0.23600000000000002,67706,530,72,1.0,14716.489157134154,False,0.08292810575577171,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,2,2.3350000000000004,89769,8,10,1.0,726.9408868565051,False,-0.03888428706396692,0,2.891000000000001,87601,0,75,0.0,3149.9999999999995,False,-0.04908348350910118,0.5,398003,0.0,0.0,23,0,0,7,3,3.0,2,9,14,102.0,15.0,9,5,14,1052,1.2507941990043037,122.0890095589566
83,14,0,0,0,10.0,20,10.0,23.33501176679555,36,28.944444444444443,38.36761085706315,0,,41.99999999999999,20,42.0,2,7.744000000000002,29994,839,0,0.0,8390.0,False,-0.27795142555438224,0,0.2,54307,13,314,1.0,7457.193694773802,False,0.2256725838941267,0,0.23600000000000002,66664,556,82,1.0,16120.410632617504,False,0.07802246690964214,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,3,2.363000000000001,90165,0,8,0.8,335.99999999999994,False,-0.03674596658100428,0,2.891000000000001,87895,0,68,0.0,2855.9999999999995,False,-0.04751596839377686,0.4666666666666666,398443,0.0,0.0,22,0,0,2,2,2.0,3,5,17,75.0,41.0,5,9,17,1934,1.0421752510010265,123.13118480995763
84,17,0,0,0,10.0,20,10.0,22.837019949686407,36,19.166666666666668,38.892597906765204,15,44.666666666666664,41.99999999999999,15,42.0,20,7.942000000000003,29494,851,0,0.0,8510.0,False,-0.2872439281942978,0,0.2,54707,11,308,1.0,7143.802144503414,False,0.2308110046938058,0,0.23600000000000002,66644,582,77,1.0,16285.87564953841,False,0.07892748896025747,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.3600000000000008,90187,0,7,0.5,293.99999999999994,False,-0.03673530321287282,0,2.891000000000001,87833,0,69,1.0,2897.9999999999995,False,-0.04795316648716664,0.5833333333333334,398283,0.0,0.0,22,0,0,7,2,2.0,2,9,17,132.0,69.0,9,8,17,1980,1.2159130640211515,124.34709787397878
85,17,0,0,0,10.0,20,10.0,23.236074551973026,16,30.0,39.377713412178714,17,44.0,41.99999999999999,12,42.0,0,7.922000000000003,29404,860,0,0.0,8600.0,False,-0.28819429778247097,0,0.2,55077,12,302,1.0,7137.294514695854,False,0.23855643626922757,0,0.23600000000000002,66912,588,70,1.0,16419.25177541265,False,0.08375592774693177,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.3600000000000008,90229,0,6,0.0,251.99999999999994,False,-0.0365113724821122,0,2.891000000000001,87547,7,68,1.0,3131.6439938852504,False,-0.04975717381351232,0.5,398587,0.0,0.0,19,0,0,5,0,0.0,2,7,18,111.0,42.0,7,10,18,1932,1.1426926199928857,125.48979049397167
86,18,0,0,0,10.0,20,10.0,23.58792215983128,12,31.166666666666668,39.81896510866733,17,44.0,42.0,6,42.0,0,7.922000000000002,29294,871,0,0.0,8710.0,False,-0.2893558606124604,0,0.2,55361,11,300,1.0,7186.376647949384,False,0.24507261507866293,0,0.23600000000000002,67286,590,63,1.0,16425.468876146497,False,0.08919635348365823,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.3600000000000008,90229,0,6,0.0,252.0,False,-0.0365113724821122,0,2.891000000000001,87051,14,72,1.0,3581.4655115213427,False,-0.05264789818871307,0.5,398639,0.0,0.0,17,0,0,6,0,0.0,2,8,17,99.0,75.0,8,10,17,1574,1.146444293030072,126.63623478700174
87,17,0,0,0,10.0,20,10.0,23.58792215983128,0,,40.51545585982907,24,45.166666666666664,42.0,20,42.0,0,7.922000000000002,29204,880,0,0.0,8800.0,False,-0.29030623020063356,0,0.2,55251,12,310,1.0,7432.255869547696,False,0.24534589091391437,0,0.23600000000000002,68370,580,49,1.0,15666.252189833767,False,0.09935838904317731,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,5,2.4100000000000006,90203,0,5,0.5,210.0,False,-0.03701255078429073,0,2.891000000000001,86565,23,73,1.0,3997.855484776069,False,-0.055610235315070096,0.5833333333333334,399011,0.0,0.0,22,0,0,7,4,3.5,1,8,19,114.0,72.0,8,9,19,1872,1.2032311870134436,127.83946597401518
88,19,0,0,0,10.0,20,10.0,23.58792215983128,0,,40.82954724115958,24,43.0,42.0,10,42.0,0,7.922000000000002,29094,891,0,0.0,8910.0,False,-0.29146779303062303,0,0.2,55161,11,320,1.0,7658.1350911460095,False,0.24583035999098207,0,0.23600000000000002,69402,570,35,1.0,14874.149784544414,False,0.1085330211245919,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,89381,14,10,1.0,991.6136613762342,False,-0.041610522284433425,0,2.891000000000001,86775,13,78,1.0,3806.7841141350746,False,-0.05438966018972755,0.6666666666666666,399231,0.0,0.0,17,0,0,7,0,0.0,2,9,27,102.0,61.0,9,10,27,1652,1.2937511869822629,129.13321716099745
89,27,0,0,0,10.0,20,10.0,23.536423150342138,1,11.0,39.35175777909448,27,30.0,42.0,0,,1,7.932000000000002,28980,901,0,0.0,9010.0,False,-0.2928194297782471,0,0.2,55061,11,330,1.0,7877.019639612906,False,0.24602977444153012,0,0.23600000000000002,70201,561,18,1.0,13912.26502736564,False,0.11312153779333521,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,89381,4,20,1.0,997.4070311163779,False,-0.04157963386730309,0,2.891000000000001,85965,30,88,1.0,4876.552733372834,False,-0.05732332007500166,0.6666666666666666,399006,0.0,0.0,12,0,0,8,1,1.0,3,11,22,153.0,78.0,11,16,22,1010,1.310931853018701,130.44414901401615
90,22,0,0,0,10.0,20,10.0,23.536423150342138,0,,39.35175777909448,0,,42.0,0,,0,7.931000000000003,28850,914,0,0.0,9140.0,False,-0.2941921858500528,0,0.2,54991,8,340,1.0,8082.383871116327,False,0.24671999863903196,0,0.23600000000000002,70201,551,28,1.0,14070.418373653163,False,0.11426235193644448,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,89381,0,24,0.4,1008.0,False,-0.041523155503897465,0,2.891000000000001,85965,20,98,1.0,4903.03515558189,False,-0.05718212416648774,0.5666666666666667,398806,0.0,0.0,9,0,0,5,0,0.0,5,10,24,135.0,65.0,10,12,24,200,1.38551767898025,131.8296666929964
91,24,0,0,0,10.0,20,10.0,23.536423150342138,0,,39.35175777909448,0,,42.0,11,42.0,0,7.931000000000002,28760,923,0,0.0,9230.0,False,-0.295142555438226,0,0.2,54881,9,350,1.0,8327.748102619747,False,0.24698783635290125,0,0.23600000000000002,70201,541,38,1.0,14228.571719940688,False,0.11540316607955374,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,89381,0,24,0.0,1008.0,False,-0.041523155503897465,0,2.891000000000001,86427,10,97,1.0,4467.517577790944,False,-0.05457769021960702,0.5,399068,0.0,0.0,17,0,0,6,0,0.0,3,9,25,132.0,74.0,9,15,25,662,1.2653814590303227,133.09504815202672
92,25,0,0,0,10.0,20,10.0,23.28735051869938,48,22.145833333333332,39.35175777909448,0,,42.0,7,42.0,38,8.311000000000002,28248,936,0,0.0,9360.0,False,-0.3045828933474129,0,0.2,55131,6,350,1.0,8210.572681544783,False,0.25103033454640744,0,0.23600000000000002,69138,579,48,1.0,15372.260323723476,False,0.1083174182275628,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,89381,0,24,0.0,1008.0,False,-0.041523155503897465,0,2.891000000000001,86721,0,100,1.0,4200.0,False,-0.05286897919576877,0.5,398037,0.0,0.0,14,0,0,2,2,2.0,7,9,21,162.0,78.0,9,16,21,814,1.1982920300215483,134.29334018204827
93,21,0,0,0,10.0,20,10.0,22.938136880063407,61,21.557377049180328,39.53332889765742,5,46.0,42.0,0,,45,8.723000000000003,27433,949,0,0.0,9490.0,False,-0.3204223864836325,0,0.2,55541,3,344,1.0,7920.719086741812,False,0.25662850144394733,0,0.23600000000000002,68053,630,53,1.0,16546.29266601579,False,0.10113316309377197,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,89151,0,29,0.5,1218.0,False,-0.04285607652032971,0,2.891000000000001,86721,0,100,0.0,4200.0,False,-0.05286897919576877,0.4166666666666667,396317,0.0,0.0,12,0,0,5,3,3.0,2,7,21,111.0,72.0,7,14,21,910,2.743648154020775,137.03698833606904
94,21,0,0,0,10.0,20,10.0,23.180850089057117,11,29.181818181818183,39.120134260268,9,31.555555555555557,42.0,9,42.0,1,8.688000000000002,27319,959,0,0.0,9590.0,False,-0.3217740232312566,0,0.2,55751,3,344,1.0,8004.212430635648,False,0.2619452210204397,0,0.23600000000000002,68016,631,54,1.0,16739.603656249514,False,0.10199379404646494,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,89151,0,29,0.0,1218.0,False,-0.04285607652032971,0,2.891000000000001,86815,0,100,0.9,4200.0,False,-0.051866622591411726,0.48333333333333334,396470,0.0,0.0,19,0,0,7,1,1.0,2,9,20,132.0,66.0,9,12,20,1172,1.2758205460268073,138.31280888209585
95,20,0,0,0,10.0,20,10.0,23.50459666460602,11,31.0,39.673434934201914,20,44.0,42.0,9,42.0,0,8.687000000000001,27209,970,0,0.0,9700.0,False,-0.32293558606124606,0,0.2,56002,2,343,1.0,8082.076655959865,False,0.2680683912984147,0,0.23600000000000002,68555,632,44,1.0,16600.536229135887,False,0.10876663561901924,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,88491,5,39,1.0,1836.3671746710095,False,-0.04659696107512875,0,2.891000000000001,86973,0,96,0.5,4032.0,False,-0.05107753334968383,0.5833333333333334,396648,0.0,0.0,21,0,0,9,0,0.0,1,10,17,120.0,75.0,10,10,17,1799,1.375782792980317,139.68859167507617
96,17,0,0,0,10.0,20,10.0,23.452517070014494,1,11.0,39.237905589940205,9,31.555555555555557,42.0,0,,1,8.697000000000001,27085,981,0,0.0,9810.0,False,-0.32439281942977827,0,0.2,55912,1,353,1.0,8288.738525715116,False,0.2683499316337394,0,0.23600000000000002,68828,623,45,1.0,16376.623886166339,False,0.11108996397777096,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,88427,0,48,0.9,2016.0,False,-0.046321671163053565,0,2.891000000000001,86753,0,101,0.5,4242.0,False,-0.0523038206848015,0.5666666666666667,396423,0.0,0.0,12,0,0,6,1,1.0,3,9,18,120.0,69.0,9,8,18,484,1.1127980219898745,140.80138969706604
97,18,0,0,0,10.0,20,10.0,23.452517070014494,0,,38.884812415864474,6,30.0,42.0,0,,0,8.696000000000002,27015,988,0,0.0,9880.0,False,-0.32513199577613516,0,0.2,55782,4,363,1.0,8553.26369641526,False,0.26839771590723616,0,0.23600000000000002,69008,613,49,1.0,16281.748772296243,False,0.11300240040031334,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,88247,0,54,0.6,2268.0,False,-0.046897493042152294,0,2.891000000000001,86753,0,101,0.0,4242.0,False,-0.0523038206848015,0.43333333333333335,396223,0.0,0.0,11,0,0,6,0,0.0,1,7,19,111.0,63.0,7,11,19,380,1.1690593130188063,141.97044901008485
98,19,0,0,0,10.0,20,10.0,23.452517070014494,0,,39.728269571168,19,46.0,42.0,0,,0,8.696000000000002,26915,998,0,0.0,9980.0,False,-0.3261879619852165,0,0.2,55682,4,373,1.0,8787.788867115407,False,0.2687622900434573,0,0.23600000000000002,69882,603,40,1.0,15730.99857606546,False,0.12163857245127725,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,87603,4,64,1.0,2846.913078284672,False,-0.05067812048387871,0,2.891000000000001,86523,0,106,0.5,4452.0,False,-0.05363674170123375,0.5833333333333334,396023,0.0,0.0,11,0,0,5,0,0.0,2,7,23,81.0,66.0,7,12,23,1074,1.127524541981984,143.09797355206683
99,23,0,0,0,10.0,20,10.0,23.148292176434268,5,10.0,39.728269571168,0,,42.0,0,,5,8.746,26780,1004,0,0.0,10040.0,False,-0.32840549102428723,0,0.2,55542,8,383,1.0,8945.795903574324,False,0.2674740855710066,0,0.23600000000000002,69832,598,50,1.0,15829.092200066092,False,0.12162482110960009,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,87603,0,68,0.4,2856.0,False,-0.05062967188816259,0,2.891000000000001,86523,0,106,0.0,4452.0,False,-0.05363674170123375,0.39999999999999997,395698,0.0,0.0,10,0,0,7,1,1.0,3,10,19,150.0,69.0,10,13,19,200,1.340140741027426,144.43811429309426
100,19,0,0,0,10.0,20,10.0,22.399569435373376,35,18.142857142857142,40.172639948012275,11,46.0,42.0,0,,35,9.091000000000001,26115,1017,0,0.0,10170.0,False,-0.34107708553326294,0,0.2,55472,5,393,1.0,8853.030788101736,False,0.265016164605087,0,0.23600000000000002,69703,623,49,1.0,15923.391115690214,False,0.12044398923545936,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,87097,1,78,1.0,3316.172639948012,False,-0.05357184103078501,0,2.891000000000001,86523,0,106,0.0,4452.0,False,-0.05363674170123375,0.5,394328,0.0,0.0,11,0,0,5,3,3.0,3,8,19,99.0,47.0,8,11,19,706,1.2302604629658163,145.66837475606008
101,19,0,0,0,10.0,20,10.0,21.839992333874278,51,19.529411764705884,40.30486767182478,5,44.0,42.0,0,,41,9.466000000000003,25114,1028,0,0.0,10280.0,False,-0.3610559662090813,0,0.2,55702,4,393,1.0,8623.116987212592,False,0.26744579711945715,0,0.23600000000000002,68927,664,54,1.0,16678.21776397106,False,0.11469370537805898,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,87097,0,79,0.1,3318.0,False,-0.05356209812431355,0,2.891000000000001,86303,0,111,0.5,4662.0,False,-0.05486302903635142,0.43333333333333335,392561,0.0,0.0,12,0,0,4,5,5.0,4,8,26,114.0,63.0,8,11,26,740,1.2601588249672204,146.9285335810273
102,26,0,0,0,10.0,20,10.0,22.033395103877883,14,25.285714285714285,40.30486767182478,0,,42.0,0,,2,9.445000000000002,24966,1040,0,0.0,10400.0,False,-0.3629144667370644,0,0.2,55954,2,391,1.0,8635.057485616253,False,0.27289395444156556,0,0.23600000000000002,68573,668,64,1.0,17297.81946038721,False,0.11405605820003481,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,87097,0,79,0.0,3318.0,False,-0.05356209812431355,0,2.891000000000001,86303,0,111,0.0,4662.0,False,-0.05486302903635142,0.3333333333333333,392311,0.0,0.0,13,0,0,9,1,1.0,3,12,24,186.0,87.0,12,14,24,532,1.3116036990541033,148.2401372800814
103,24,0,0,0,10.0,20,10.0,22.41579013618811,10,31.0,40.441467947227984,5,44.0,42.0,0,,0,9.443000000000001,24866,1050,0,0.0,10500.0,False,-0.3639704329461457,0,0.2,56164,2,391,1.0,8784.573943249552,False,0.27890785578933,0,0.23600000000000002,68483,668,69,1.0,17764.20909933239,False,0.11612188455286221,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,86877,0,84,0.5,3528.0,False,-0.05478838545943122,0,2.891000000000001,86303,0,111,0.0,4662.0,False,-0.05486302903635142,0.4166666666666667,392111,0.0,0.0,12,0,0,10,0,0.0,2,12,22,156.0,111.0,12,12,22,730,1.263353346963413,149.5034906270448
104,22,0,0,0,10.0,20,10.0,22.361951428450734,1,11.0,40.441467947227984,0,,42.0,0,,1,9.453000000000003,24702,1065,0,0.0,10650.0,False,-0.36585005279831045,0,0.2,56114,0,398,0.7,8900.056668523392,False,0.27907134813646667,0,0.23600000000000002,68472,659,79,1.0,17931.401959180046,False,0.11716921027742545,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,86877,0,84,0.0,3528.0,False,-0.05478838545943122,0,2.891000000000001,86303,0,111,0.0,4662.0,False,-0.05486302903635142,0.2833333333333333,391886,0.0,0.0,11,0,0,9,1,1.0,1,10,24,150.0,111.0,10,12,24,200,1.0764437959878705,150.57993442303268
105,24,0,0,0,10.0,20,10.0,22.041011063434667,6,11.833333333333334,40.09363621092367,25,38.4,42.0,0,,1,9.462000000000003,24598,1074,0,0.0,10740.0,False,-0.3670960929250264,0,0.2,56064,1,403,1.0,8892.527458564171,False,0.2779358760144052,0,0.23600000000000002,69361,655,64,1.0,17002.85496404882,False,0.12329660514202229,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,85917,15,94,1.0,4549.404543163855,False,-0.0595794125381809,0,2.891000000000001,86303,0,111,0.0,4662.0,False,-0.05486302903635142,0.5,391661,0.0,0.0,14,0,0,9,1,1.0,1,10,29,120.0,117.0,10,14,29,1220,1.4336219480028376,152.01355637103552
106,29,0,0,0,10.0,20,10.0,21.95477658298676,16,21.0,39.676075349593226,15,36.0,42.0,0,,0,9.461000000000002,24498,1084,0,0.0,10840.0,False,-0.3681520591341077,0,0.2,56300,1,397,1.0,8726.046303445744,False,0.2811620517787302,0,0.23600000000000002,69565,661,59,1.0,16852.995766980246,False,0.12515866298531547,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,85837,10,104,1.0,4764.7607534959325,False,-0.05928427071361425,0,2.891000000000001,85843,0,121,1.0,5082.0,False,-0.05752887106921592,0.6666666666666666,391461,0.0,0.0,14,0,0,10,0,0.0,1,11,33,168.0,116.0,11,18,33,1076,1.5253763400251046,153.53893271106062
107,33,0,0,0,10.0,20,10.0,21.95477658298676,0,,39.676075349593226,0,,42.00000000000001,4,42.0,0,9.461000000000002,24398,1094,0,0.0,10940.0,False,-0.36920802534318903,0,0.2,56200,1,407,1.0,8945.594069275612,False,0.28136846958052386,0,0.23600000000000002,69565,651,69,1.0,17030.20875464631,False,0.12643696083621603,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,86005,0,110,1.0,4620.000000000001,False,-0.05826464347028652,0,2.891000000000001,85843,0,121,0.0,5082.000000000001,False,-0.05752887106921592,0.5,391429,0.0,0.0,13,0,0,11,0,0.0,3,14,36,222.0,147.0,14,19,36,368,1.4620068490039557,155.00093956006458
108,36,0,0,0,10.0,20,10.0,21.304476839901756,10,10.0,38.138724098692876,25,30.0,42.00000000000001,7,42.0,10,9.561000000000002,24108,1105,0,0.0,11050.0,False,-0.3741710665258712,0,0.2,56110,0,417,1.0,8883.966842239033,False,0.2788169677110775,0,0.23600000000000002,70215,651,54,1.0,15928.705524105459,False,0.12786878587992284,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,86257,0,104,0.0,4368.000000000001,False,-0.056921059085722814,0,2.891000000000001,85135,15,130,1.0,6032.080861480394,False,-0.060013004715979146,0.5,391243,0.0,0.0,15,0,0,12,2,2.0,1,13,33,174.0,130.0,13,23,33,1244,1.3724443289684132,156.373383889033
109,33,0,0,0,10.0,20,10.0,20.607645275186744,12,11.0,38.138724098692876,0,,42.00000000000001,20,42.0,7,9.621000000000002,23903,1114,0,0.0,11140.0,False,-0.37755015839493133,0,0.2,56060,1,422,1.0,8706.426306128806,False,0.27588623343325036,0,0.23600000000000002,70083,653,64,1.0,15897.670707013289,False,0.1257405989022252,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,86845,0,90,0.0,3780.0000000000005,False,-0.053786028855074164,0,2.891000000000001,85387,5,134,1.0,5818.6936204934655,False,-0.05846354929945158,0.5,391696,0.0,0.0,20,0,0,12,2,2.0,1,13,30,189.0,104.0,13,20,30,1100,1.2960794050013646,157.66946329403436
110,30,0,0,0,10.0,20,10.0,19.98258604299323,10,10.0,38.138724098692876,0,,42.00000000000001,18,42.0,10,9.714,23593,1127,0,0.0,11270.0,False,-0.38272439281942977,0,0.2,55990,0,430,0.8,8592.511998487089,False,0.273204984144531,0,0.23600000000000002,69983,653,74,1.0,15870.894269377852,False,0.12410478294605766,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,87097,0,84,0.0,3528.0000000000005,False,-0.052442444470510455,0,2.891000000000001,85891,0,127,0.5,5334.000000000001,False,-0.05567344501434223,0.3833333333333333,391972,0.0,0.0,20,0,0,13,2,2.0,0,13,26,204.0,83.0,13,17,26,956,1.1587111279950477,158.8281744220294
111,26,0,0,0,10.0,20,10.0,19.866483671497363,2,11.0,38.138724098692876,0,,42.00000000000001,20,42.0,2,9.724000000000002,23485,1135,0,0.0,11350.0,False,-0.38416050686378034,0,0.2,55870,2,440,1.0,8761.25281545884,False,0.27245251125088527,0,0.23600000000000002,69961,645,84,1.0,16017.534792406,False,0.1248451641208811,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,87559,0,73,0.0,3066.0000000000005,False,-0.04997920643214366,0,2.891000000000001,86269,0,118,0.0,4956.000000000001,False,-0.05365806843749667,0.3333333333333333,392562,0.0,0.0,25,0,0,6,1,1.0,0,6,27,93.0,95.0,6,20,27,1040,0.8378511339542456,159.66602555598365
112,27,0,0,0,10.0,20,10.0,19.866483671497363,0,,38.138724098692876,0,,42.000000000000014,11,42.0,0,9.722000000000001,23345,1149,0,0.0,11490.0,False,-0.3856388595564942,0,0.2,55810,0,448,0.8,8900.18468483082,False,0.2726524253942008,0,0.23600000000000002,69961,635,94,1.0,16200.257196677958,False,0.12616320327686223,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,88021,0,62,0.0,2604.000000000001,False,-0.04751596839377686,0,2.891000000000001,86269,0,118,0.0,4956.000000000002,False,-0.05365806843749667,0.3,392824,0.0,0.0,17,0,0,9,0,0.0,0,9,27,132.0,69.0,9,18,27,662,0.9000586970360018,160.56608425301965
113,27,0,0,0,10.0,20,10.0,19.618923809140988,4,11.0,38.138724098692876,0,,42.00000000000002,20,42.0,2,9.742,23217,1159,0,0.0,11590.0,False,-0.38728616684266104,0,0.2,55732,0,456,1.0,8946.22925696829,False,0.2714913332309218,0,0.23600000000000002,69917,629,104,1.0,16306.73038221374,False,0.126296456678211,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,88441,0,52,0.0,2184.000000000001,False,-0.04527666108617068,0,2.891000000000001,86689,0,108,0.0,4536.000000000003,False,-0.05141876112989049,0.3333333333333333,393414,0.0,0.0,19,0,0,7,1,1.0,1,8,20,114.0,57.0,8,19,20,1062,0.8427010630257428,161.4087853160454
114,20,0,0,0,10.0,20,10.0,19.618923809140988,0,,38.338611005057345,5,44.0,42.00000000000002,20,42.0,0,9.740000000000002,23107,1170,0,0.0,11700.0,False,-0.38844772967265045,0,0.2,55642,0,465,0.9,9122.79957125056,False,0.2714551169086649,0,0.23600000000000002,70137,619,109,1.0,16323.022437409521,False,0.12958784723158814,0,0.2,69418,0,0,0.0,0.0,False,0.0014715217265854925,0,2.4050000000000007,88683,0,46,0.5,1932.000000000001,False,-0.04403971038292155,0,2.891000000000001,87067,0,99,0.0,4158.000000000002,False,-0.049403384553044924,0.39999999999999997,394054,0.0,0.0,19,0,0,6,0,0.0,0,6,16,63.0,47.0,6,14,16,1260,0.5241151290247217,161.93290044507012
