index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,16.0,0,,26.0,0,,32.0,0,,0,0.2,49943,10,0,0.0,100.0,False,-0.0009991407389644904,0,0.2,49943,10,0,0.0,100.0,False,-0.0009991407389644904,0,0.2,77567,0,0,0.0,0.0,False,0.0,0,0.2,77567,0,0,0.0,0.0,False,0.0,0,0.2,105985,0,0,0.0,0.0,False,0.0,0,0.2,105985,0,0,0.0,0.0,False,0.0,0.0,466990,0.0,0.0,8,0,0,289,0,0.0,879,1168,34,0.0,0.0,0,0,34,200,1.5690683368593454,1.5690683368593454
1,34,0,0,0,10.0,20,10.0,16.0,0,,24.7,5,13.0,32.0,0,,0,0.2,49843,20,0,0.0,200.0,False,-0.001998281477928981,0,0.2,49843,20,0,0.0,200.0,False,-0.001998281477928981,0,0.2,77567,0,0,0.0,0.0,False,0.0,5,0.25,77477,0,0,0.0,0.0,False,-0.0011602872355512008,0,0.2,105920,0,5,0.5,160.0,False,0.0001415294617162806,0,0.2,105985,0,0,0.0,0.0,False,0.0,0.08333333333333333,466635,0.0,0.0,8,0,0,31,1,1.0,18,49,18,585.0,0.0,34,0,18,200,2.0146273653954268,3.583695702254772
2,18,0,0,0,10.0,20,10.0,15.3,5,9.0,24.7,0,,32.0,0,,0,0.2,49733,31,0,0.0,310.0,False,-0.003097336290789921,5,0.25,49703,29,0,0.0,290.0,False,-0.003896648881961513,0,0.2,77522,0,5,0.5,123.5,False,0.0002159423466164735,0,0.24500000000000002,77477,0,0,0.0,0.0,False,-0.0011602872355512008,0,0.2,105920,0,5,0.0,160.0,False,0.0001415294617162806,0,0.2,105985,0,0,0.0,0.0,False,0.0,0.08333333333333333,466340,0.0,0.0,8,0,0,20,1,1.0,14,34,17,143.0,0.0,18,0,17,200,2.7083730017766356,6.292068704031408
3,17,0,0,0,10.0,20,10.0,13.866071428571429,11,8.0,24.7,0,,32.0,9,32.0,1,0.21000000000000002,49597,43,0,0.0,430.0,False,-0.004616030214015947,10,0.34500000000000003,49498,37,0,0.0,370.0,False,-0.007193813320544332,0,0.2,77434,1,15,1.0,384.36607142857144,False,0.000762992454449571,0,0.24500000000000002,77477,0,0,0.0,0.0,False,-0.0011602872355512008,0,0.2,105920,0,5,0.0,160.0,False,0.0001415294617162806,9,0.29000000000000004,105886,0,0,0.0,0.0,False,-0.000934094447327452,0.16666666666666666,465812,0.0,0.0,7,0,0,10,7,7.0,16,26,21,181.0,90.0,12,5,21,200,1.6841151835396886,7.976183887571096
4,21,0,0,0,10.0,20,10.0,12.59083850931677,14,8.0,22.359649122807017,12,13.583333333333334,32.0,15,32.0,0,0.20900000000000002,49497,53,0,0.0,530.0,False,-0.005615170952980437,14,0.4750000000000001,49208,47,0,0.0,470.0,False,-0.011989688867573886,0,0.2,77394,0,21,0.6,469.55263157894734,False,0.0007964252296657158,12,0.36500000000000005,77151,9,0,0.0,113.31754658385093,False,-0.00463265598396317,0,0.2,105920,0,5,0.0,160.0,False,0.0001415294617162806,15,0.43100000000000005,105491,2,10,1.0,364.719298245614,False,-0.00294041940724811,0.26666666666666666,464661,0.0,0.0,8,0,0,16,10,10.0,14,30,10,211.0,126.0,14,7,10,200,1.4027378344908357,9.378921722061932
5,10,0,0,0,10.0,20,10.0,10.936874670879408,18,5.611111111111111,20.707062600321024,11,13.0,32.0,8,32.0,7,0.279,49261,64,0,0.0,640.0,False,-0.009232060428031893,11,0.5710000000000002,48979,56,0,0.0,560.0,False,-0.01566652678696321,0,0.2,77339,1,28,1.0,590.7346274798681,False,0.0008685048247312772,8,0.43300000000000005,77000,16,0,0.0,174.98999473407054,False,-0.006181817043755334,0,0.2,105920,0,5,0.0,160.0,False,0.0001415294617162806,0,0.41600000000000004,105604,3,12,1.0,446.12118780096307,False,-0.0014902052752703262,0.3333333333333333,464103,0.0,0.0,10,0,0,9,4,4.0,11,20,6,100.0,72.0,6,4,6,495,0.9387482022866607,10.317669924348593
6,6,0,0,0,10.0,20,10.0,8.644760897251551,29,3.2413793103448274,22.122891763550022,5,38.0,32.0,11,32.0,24,0.512,48733,69,0,0.0,690.0,False,-0.019283416262014668,5,0.6100000000000001,48774,71,0,0.0,710.0,False,-0.018264292708270888,0,0.2,77454,1,33,1.0,738.7001890944023,False,0.0033048860281718285,0,0.42500000000000004,76981,35,0,0.0,302.5666314038043,False,-0.0056044024430246765,0,0.2,105920,0,5,0.0,160.0,False,0.0001415294617162806,0,0.41600000000000004,105766,0,9,0.8,288.0,False,-0.000707647308581403,0.3,463628,0.0,0.0,13,0,0,10,3,3.0,10,20,4,84.0,18.0,5,1,4,742,0.7679792307317257,11.085649155080318
7,4,0,0,0,10.0,20,10.0,8.227209082584226,29,6.9655172413793105,24.055532965200914,68,25.61764705882353,32.0,7,32.0,5,0.538,48528,81,0,0.0,810.0,False,-0.02218092440501169,24,0.8450000000000002,48430,79,0,0.0,790.0,False,-0.02433906840117499,0,0.2,77756,0,26,0.6,625.4438570952237,False,0.0064682394387770145,55,0.9750000000000001,76514,59,0,0.0,485.4053358724693,False,-0.010446418348830925,0,0.2,105720,0,10,0.5,320.0,False,-0.0009907062320139643,0,0.41600000000000004,104448,53,12,1.0,1658.9432471556484,False,-0.00667574068426836,0.35000000000000003,461396,0.0,0.0,13,0,0,10,3,3.0,9,19,4,68.0,0.0,4,0,4,736,0.7056534672155976,11.791302622295916
8,4,0,0,0,10.0,20,10.0,8.262347173878487,5,9.0,24.383558933666244,67,24.925373134328357,32.0,9,32.0,0,0.5330000000000001,48428,91,0,0.0,910.0,False,-0.02318006514397618,5,0.871,48280,89,0,0.0,890.0,False,-0.02633734987910397,0,0.2,77711,0,31,0.5,755.8903269436536,False,0.006728959009267188,67,1.5900000000000003,75633,59,0,0.0,487.47848325883075,False,-0.02179097758544978,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,103066,110,13,1.0,3098.191482703287,False,-0.01292545415528948,0.25,458838,0.0,0.0,12,0,0,10,3,3.0,10,20,8,62.0,0.0,4,0,8,488,0.7816018750891089,12.572904497385025
9,8,0,0,0,10.000000000000002,20,10.0,7.627704856136095,22,4.7727272727272725,24.47869965061219,10,26.0,32.0,10,32.0,17,0.7030000000000001,47962,104,0,0.0,1040.0000000000002,False,-0.031193173870471394,5,0.9160000000000001,48155,96,0,0.0,960.0000000000002,False,-0.028135803209240053,0,0.2,77796,12,36,1.0,972.7656456956719,False,0.009222772865365913,5,1.5730000000000004,75548,59,0,0.0,450.0345865120296,False,-0.023128169282607178,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,103126,110,13,1.0,3108.6569615673407,False,-0.012309963855416566,0.3333333333333333,458307,0.0,0.0,13,0,0,11,5,5.0,12,23,10,104.0,0.0,8,0,10,710,1.1494674300774932,13.722371927462518
10,10,0,0,0,10.000000000000002,20,10.0,7.148050027890027,15,3.6666666666666665,24.906832702270393,5,38.0,32.0,12,32.0,10,0.786,47667,114,0,0.0,1140.0000000000002,False,-0.0360889634913974,5,0.9610000000000001,48000,106,0,0.0,1060.0000000000002,False,-0.030233998761065483,0,0.2,77931,17,41,1.0,1142.6969912672166,False,0.012058588003063201,0,1.5680000000000003,75548,59,0,0.0,421.73495164551156,False,-0.023310589866531423,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,103320,105,11,1.0,2967.2174337383913,False,-0.011146778158520517,0.3333333333333333,458186,0.0,0.0,13,0,0,13,3,3.0,12,25,12,125.0,18.0,9,1,12,774,1.4256620248779655,15.148033952340484
11,12,0,0,0,10.000000000000002,20,10.0,7.2275435255233935,5,9.0,24.69740494048169,14,22.571428571428573,32.0,11,32.0,0,0.7760000000000002,47637,117,0,0.0,1170.0000000000002,False,-0.03638870571308674,5,1.006,47780,123,0,0.0,1230.0000000000002,False,-0.03293167875626961,0,0.2,78202,12,37,1.0,1000.5345051041032,False,0.014635956689726901,0,1.5680000000000003,75548,59,0,0.0,426.42506800588023,False,-0.023280357187941456,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,103356,109,10,1.0,3012.017138512504,False,-0.01059575818034385,0.3333333333333333,458243,0.0,0.0,13,0,0,15,1,1.0,12,27,14,164.0,18.0,11,1,14,868,1.4774628104642034,16.625496762804687
12,14,0,0,0,10.000000000000002,20,10.0,7.308230075447601,5,9.0,23.292008278407096,29,16.482758620689655,32.0,8,32.0,0,0.7760000000000002,47567,124,0,0.0,1240.0000000000002,False,-0.037088104230361886,5,1.0510000000000002,47600,136,0,0.0,1360.0000000000002,False,-0.03522970245588793,0,0.2,78347,7,42,1.0,1029.4219582212313,False,0.01669151803100055,24,1.8080000000000003,74900,59,0,0.0,431.18557445140846,False,-0.031603738868001836,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,103134,128,12,1.0,3365.3770596361082,False,-0.011023366232787123,0.3333333333333333,457268,0.0,0.0,10,0,0,16,3,3.0,13,29,14,188.0,18.0,13,1,14,646,1.4438442569226027,18.06934101972729
13,14,0,0,0,10.000000000000002,20,10.0,7.106342281378576,9,4.888888888888889,23.96046200096046,50,26.0,32.0,11,32.0,4,0.8160000000000001,47395,134,0,0.0,1340.0000000000002,False,-0.039526007633435244,5,1.096,47445,146,0,0.0,1460.0000000000002,False,-0.03732789800771337,0,0.2,78303,6,52,1.0,1288.5820777382153,False,0.01779482304161704,50,2.2840000000000007,74650,59,0,0.0,419.274194601336,False,-0.034903540200076445,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,102186,168,11,1.0,4377.357616161357,False,-0.015193859432177452,0.3333333333333333,455699,0.0,0.0,12,0,0,13,3,3.0,14,27,10,179.0,36.0,12,2,10,552,1.373353066854179,19.44269408658147
14,10,0,0,0,10.000000000000002,20,10.0,6.359028385125513,21,2.9047619047619047,23.96046200096046,0,,32.0,11,32.0,16,0.9720000000000002,46901,148,0,0.0,1480.0000000000002,False,-0.047998721099854126,5,1.1410000000000002,47335,152,0,0.0,1520.0000000000002,False,-0.03892652319005655,0,0.2,78251,8,62,1.0,1536.420871140553,False,0.018722013685849342,0,2.2340000000000004,74641,68,0,0.0,432.4139301885349,False,-0.03493486965985184,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,102538,158,10,1.0,4105.752996151753,False,-0.013153969919555867,0.3333333333333333,455386,0.0,0.0,11,0,0,12,4,4.0,10,22,8,97.0,54.0,7,3,8,552,1.193092754110694,20.635786840692163
15,8,0,0,0,10.000000000000002,20,10.0,6.432773028420587,5,8.0,23.541736966133374,8,14.0,32.0,8,32.0,0,0.9560000000000002,46841,154,0,0.0,1540.0000000000002,False,-0.04859820554323282,5,1.1860000000000002,47140,166,0,0.0,1660.0000000000002,False,-0.04142437503746778,0,0.2,78211,3,72,1.0,1714.3033806468648,False,0.01935296827675983,8,2.314000000000001,74505,68,0,0.0,437.4285659325999,False,-0.03665586804999154,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,102682,156,12,1.0,4056.5109667168063,False,-0.012027593684404397,0.3333333333333333,455099,0.0,0.0,11,0,0,11,2,2.0,11,22,8,103.0,36.0,6,2,8,456,0.9417539816349745,21.577540822327137
16,8,0,0,0,10.000000000000002,20,10.0,5.67983433595228,30,3.1666666666666665,23.541736966133374,0,,32.0,10,32.0,30,1.2560000000000002,46029,165,0,0.0,1650.0000000000002,False,-0.06372519633115521,0,1.181,47050,175,0,0.0,1750.0000000000002,False,-0.04232360170253582,0,0.2,78129,10,82,1.0,1987.2207745824594,False,0.02005505417627645,0,2.3060000000000005,74492,81,0,0.0,460.0665812121347,False,-0.036677539538643174,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,103002,146,12,1.0,3821.093597055473,False,-0.010118914954684761,0.3333333333333333,454422,0.0,0.0,12,0,0,9,3,3.0,13,22,10,117.0,18.0,7,1,10,520,0.9424156593158841,22.51995648164302
17,10,0,0,0,10.000000000000002,20,10.0,6.167725870354675,23,8.652173913043478,23.62630671512334,12,24.833333333333332,32.0,11,32.0,0,1.2260000000000002,45919,176,0,0.0,1760.0000000000002,False,-0.06482425114401615,23,1.411,46586,184,0,0.0,1840.0000000000002,False,-0.05069640109505825,0,0.2,78382,5,80,1.0,1920.9431665616407,False,0.022889522390717884,0,2.306000000000001,74338,99,0,0.0,610.6048611651129,False,-0.03769254411563483,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,103056,148,11,1.0,3848.6933938382545,False,-0.009479202746434672,0.3333333333333333,454001,0.0,0.0,14,0,0,12,3,3.0,14,26,8,167.0,0.0,10,0,8,850,0.9754911493510008,23.495447630994022
18,8,0,0,0,10.000000000000002,20,10.0,6.266141152358787,21,6.857142857142857,24.10804568916358,5,40.0,32.0,11,32.0,5,1.276,45739,185,0,0.0,1850.0000000000002,False,-0.06752193113922027,16,1.5480000000000003,46266,195,0,0.0,1950.0000000000005,False,-0.05599184701157005,0,0.2,78438,16,85,1.0,2149.4421420166445,False,0.02508439247371068,0,2.306000000000001,74338,99,0,0.0,620.34797408352,False,-0.03762973961811381,0,0.2,105720,0,10,0.0,320.0,False,-0.0009907062320139643,0,0.41600000000000004,103208,143,10,1.0,3767.450533550392,False,-0.008428312810537443,0.3333333333333333,453709,0.0,0.0,12,0,0,11,3,3.0,13,24,8,103.0,0.0,8,0,8,752,1.098718092776835,24.594165723770857
19,8,0,0,0,10.000000000000002,20,10.0,6.201079469337638,13,5.538461538461538,24.288572223743074,36,25.055555555555557,32.0,13,32.0,8,1.3510000000000002,45529,194,0,0.0,1940.0000000000005,False,-0.0708190955778031,5,1.582,46101,206,0,0.0,2060.0000000000005,False,-0.05818995663729193,0,0.2,78778,11,85,1.0,2132.7405131808755,False,0.0293600404371761,26,2.5660000000000007,73802,107,0,0.0,663.5155032191273,False,-0.04426163508180589,0,0.2,105530,0,15,0.5,480.0,False,-0.0020285889512666887,3,0.44600000000000006,102798,164,10,1.0,4303.325844693864,False,-0.009768713286343017,0.4166666666666667,452538,0.0,0.0,14,0,0,13,5,5.0,10,23,12,98.0,18.0,7,1,12,900,1.1232568100094795,25.717422533780336
20,12,0,0,0,10.000000000000002,20,10.0,5.7023609382797105,26,3.1923076923076925,24.157958558942315,14,22.571428571428573,32.0,7,32.0,21,1.5530000000000004,45011,207,0,0.0,2070.0000000000005,False,-0.07987131067282137,5,1.6270000000000002,45976,213,0,0.0,2130.0000000000005,False,-0.05998840996742801,0,0.2,79049,8,81,1.0,2002.4135307805655,False,0.032013701256852496,0,2.5400000000000005,73764,126,0,0.0,718.4974782232435,False,-0.044397118115801625,0,0.2,105530,0,15,0.0,480.0,False,-0.0020285889512666887,0,0.44300000000000006,102706,168,13,1.0,4474.537037902309,False,-0.00982904638438313,0.3333333333333333,452036,0.0,0.0,12,0,0,12,4,4.0,14,26,16,148.0,36.0,10,2,16,740,1.3972316030412912,27.114654136821628
21,16,0,0,0,10.000000000000002,20,10.0,5.780954437531572,5,8.0,23.815766181276498,18,20.666666666666668,32.0,13,32.0,0,1.5320000000000005,44871,221,0,0.0,2210.0000000000005,False,-0.08127010770737166,5,1.6720000000000002,45861,219,0,0.0,2190.0000000000005,False,-0.061686949223667645,0,0.2,79199,3,86,1.0,2065.4987549023735,False,0.034354163206662396,13,2.670000000000001,73489,126,0,0.0,728.4002591289781,False,-0.04787860650064476,0,0.2,105530,0,15,0.0,480.0,False,-0.0020285889512666887,0,0.44300000000000006,102750,176,10,1.0,4511.574847904663,False,-0.009239161919589215,0.3333333333333333,451700,0.0,0.0,14,0,0,16,3,3.0,11,27,12,200.0,54.0,13,3,12,806,1.5028565153479576,28.617510652169585
22,12,0,0,0,10.000000000000002,20,10.0,5.640860227915563,35,5.114285714285714,23.815766181276498,0,,32.0,9,32.0,17,1.7020000000000004,44505,227,0,0.0,2270.0000000000005,False,-0.08798433347321304,18,1.8470000000000002,45486,233,0,0.0,2330.0000000000005,False,-0.06778170773135103,0,0.2,79154,0,94,0.8,2238.682021039991,False,0.034890365883945514,0,2.6570000000000005,73355,156,0,0.0,879.9741955548278,False,-0.048629093586481216,0,0.2,105530,0,15,0.0,480.0,False,-0.0020285889512666887,0,0.44300000000000006,103038,166,11,1.0,4305.417186091899,False,-0.007494375684804987,0.3,451068,0.0,0.0,11,0,0,11,3,3.0,12,23,14,108.0,72.0,8,4,14,488,1.2584494464099407,29.875960098579526
23,14,0,0,0,10.000000000000002,20,10.0,5.640860227915563,0,,23.635505781428858,28,22.571428571428573,32.0,7,32.0,0,1.6850000000000003,44435,234,0,0.0,2340.0000000000005,False,-0.08868373199048818,0,1.829,45356,246,0,0.0,2460.0000000000005,False,-0.06908059069200488,0,0.2,79154,0,94,0.0,2221.737543454313,False,0.03478114110030236,28,2.937000000000001,72911,156,0,0.0,879.9741955548278,False,-0.054353177281867136,0,0.2,105530,0,15,0.0,480.0,False,-0.0020285889512666887,0,0.44300000000000006,102630,184,14,1.0,4796.93306378291,False,-0.009025177790334023,0.16666666666666666,450016,0.0,0.0,11,0,0,14,2,2.0,10,24,14,192.0,54.0,11,3,14,424,1.2138376496732235,31.08979774825275
24,14,0,0,0,10.000000000000002,20,10.0,5.712411657464863,6,7.5,22.467303783751106,24,14.0,32.0,8,32.0,1,1.6950000000000003,44301,246,0,0.0,2460.0000000000005,False,-0.09016246028415563,5,1.879,45221,254,0,0.0,2540.0000000000005,False,-0.07097895809603741,0,0.2,79109,0,100,0.6,2246.7303783751104,False,0.03436210230107583,24,3.149000000000001,72253,156,0,0.0,891.1362185645187,False,-0.06276421533277987,0,0.2,105530,0,15,0.0,480.0,False,-0.0020285889512666887,0,0.44300000000000006,102550,198,16,1.0,4960.526149182719,False,-0.009008226875582743,0.26666666666666666,448964,0.0,0.0,10,0,0,15,5,5.0,12,27,14,181.0,36.0,12,2,14,456,1.3901927908882499,32.479990539141
25,14,0,0,0,10.000000000000002,20,10.0,5.796021639858392,33,6.151515151515151,21.932976799389685,12,14.0,32.0,9,32.0,28,1.9740000000000004,43657,255,0,0.0,2550.0000000000005,False,-0.10213216633695023,5,1.9240000000000004,45061,265,0,0.0,2650.0000000000005,False,-0.07307715364786284,0,0.2,79010,13,104,1.0,2356.3778684546864,False,0.03379257847057834,6,3.185000000000001,72131,166,0,0.0,962.139592216493,False,-0.06387935854025233,0,0.2,105530,0,15,0.0,480.0,False,-0.0020285889512666887,0,0.44300000000000006,102670,200,17,1.0,4930.595359877937,False,-0.008017194131820799,0.3333333333333333,448059,0.0,0.0,12,0,0,17,5,5.0,8,25,14,139.0,72.0,10,4,14,572,2.148643764667213,34.62863430380821
26,14,0,0,0,10.000000000000002,20,10.0,5.895537258262631,5,9.0,21.932976799389685,0,,32.0,9,32.0,0,1.9460000000000006,43547,266,0,0.0,2660.0000000000005,False,-0.10323122114981116,5,1.969,44921,274,0,0.0,2740.0000000000005,False,-0.07497552105189537,0,0.2,78965,8,114,1.0,2547.523653196525,False,0.03444456826483247,0,3.179000000000001,72131,166,0,0.0,978.6591848715967,False,-0.06377287258195115,0,0.2,105530,0,15,0.0,480.0,False,-0.0020285889512666887,0,0.44300000000000006,102958,190,18,1.0,4743.26559188404,False,-0.006183584507788688,0.3333333333333333,448052,0.0,0.0,12,0,0,13,1,1.0,15,28,12,212.0,36.0,12,2,12,488,1.1722740670666099,35.80090837087482
27,12,0,0,0,10.000000000000002,20,10.0,5.74579147514147,13,4.076923076923077,21.6221365467491,18,18.666666666666668,32.0,7,32.0,8,2.0260000000000007,43266,279,0,0.0,2790.0000000000005,False,-0.10754750914213776,5,2.0140000000000002,44796,281,0,0.0,2810.0000000000005,False,-0.07677397438203146,0,0.2,79192,11,110,1.0,2441.638726368957,False,0.03668853201985995,4,3.219000000000001,72063,166,0,0.0,953.801384873484,False,-0.06480976842682143,0,0.2,105530,0,15,0.0,480.0,False,-0.0020285889512666887,0,0.44300000000000006,102846,198,21,1.0,4953.183036256322,False,-0.006250021058374677,0.3333333333333333,447693,0.0,0.0,13,0,0,13,4,4.0,14,27,11,179.0,0.0,12,0,11,704,1.2435755832120776,37.0444839540869
28,11,0,0,0,10.000000000000002,20,10.0,5.98000431284004,14,8.357142857142858,21.51408094334565,28,20.857142857142858,32.0,8,32.0,0,2.0180000000000007,43146,291,0,0.0,2910.0000000000005,False,-0.10874647802889514,14,2.149,44531,289,0,0.0,2890.0000000000005,False,-0.08127010770737166,0,0.2,79147,6,120,1.0,2617.569739078518,False,0.03724244678199828,28,3.4950000000000014,71407,175,0,0.0,1046.500754747007,False,-0.07266942930146186,0,0.2,105530,0,15,0.0,480.0,False,-0.0020285889512666887,0,0.44300000000000006,102518,216,23,1.0,5383.04148376266,False,-0.007316877464911667,0.3333333333333333,446279,0.0,0.0,11,0,0,11,5,5.0,15,26,7,159.0,18.0,10,1,7,456,1.1667700530961156,38.211254007183015
29,7,0,0,0,10.000000000000002,20,10.0,5.941069977127992,9,5.333333333333333,21.51408094334565,0,,32.0,9,32.0,4,2.0580000000000007,42968,302,0,0.0,3020.0000000000005,False,-0.1112043642467478,5,2.1850000000000005,44386,298,0,0.0,2980.0000000000005,False,-0.08326838918530065,0,0.2,79107,1,130,1.0,2802.7715926120622,False,0.03792058215872767,0,3.4670000000000014,71399,179,0,0.0,1063.4515259059106,False,-0.07266330059235308,0,0.2,105530,0,15,0.0,480.0,False,-0.0020285889512666887,0,0.44300000000000006,102806,206,24,1.0,5199.900674329204,False,-0.005463505805872541,0.3333333333333333,446196,0.0,0.0,11,0,0,11,2,2.0,10,21,10,69.0,21.0,5,2,10,488,1.0451899347826838,39.2564439419657
30,10,0,0,0,10.000000000000002,20,10.0,6.13208279914325,25,7.16,22.13018481203122,16,29.0,32.0,8,32.0,11,2.1640000000000006,42688,312,0,0.0,3120.0000000000005,False,-0.11580041164598445,14,2.3200000000000007,44106,308,0,0.0,3080.0000000000005,False,-0.0878644365845373,0,0.2,79438,0,130,1.0,2876.924025564059,False,0.04266585033302853,6,3.5270000000000015,71167,195,0,0.0,1195.7561458329337,False,-0.07480142234563059,0,0.2,105340,0,20,0.5,640.0,False,-0.0030664716705194133,0,0.44300000000000006,102788,207,26,1.0,5412.948256090463,False,-0.0046282575077111945,0.4166666666666667,445527,0.0,0.0,12,0,0,13,5,5.0,10,23,11,102.0,39.0,7,3,11,836,1.0231221616268158,40.279566103592515
31,11,0,0,0,10.000000000000002,20,10.0,6.184305357627811,19,6.578947368421052,22.13018481203122,0,,32.0,12,32.0,6,2.2130000000000005,42484,321,0,0.0,3210.0000000000005,False,-0.11897767919589153,13,2.4360000000000004,43866,319,0,0.0,3190.0000000000005,False,-0.09156125731870592,0,0.2,79434,0,134,0.4,2965.4447648121836,False,0.04318489025495498,0,3.5210000000000012,71046,210,0,0.0,1298.7041251018404,False,-0.07569775726080774,0,0.2,105340,0,20,0.0,640.0,False,-0.0030664716705194133,0,0.44300000000000006,103172,197,24,1.0,5127.646407970151,False,-0.0023510571874787,0.2333333333333333,445342,0.0,0.0,12,0,0,10,3,3.0,12,22,11,117.0,57.0,7,4,11,584,0.9009182043373585,41.18048430792987
32,11,0,0,0,10.000000000000002,20,10.0,6.215023835210175,7,6.857142857142857,21.74175780330319,35,19.8,32.0,7,32.0,2,2.2270000000000003,42354,331,0,0.0,3310.0000000000005,False,-0.12057630437823472,5,2.4730000000000008,43711,329,0,0.0,3290.0000000000005,False,-0.09365945287053135,0,0.2,79386,0,141,0.7,3065.5878502657497,False,0.043211596750330414,35,3.8710000000000013,70131,210,0,0.0,1305.1550053941369,False,-0.08745242818857162,0,0.2,105340,0,20,0.0,640.0,False,-0.0030664716705194133,0,0.44300000000000006,102703,222,27,1.0,5690.670232333308,False,-0.004120063063955744,0.2833333333333333,443625,0.0,0.0,10,0,0,10,7,7.0,11,21,9,88.0,57.0,7,4,9,424,0.9925256026908755,42.17300991062075
33,9,0,0,0,10.000000000000002,20,10.0,6.215023835210175,0,,21.47786744450655,6,13.166666666666666,32.0,13,32.0,0,2.2250000000000005,42274,339,0,0.0,3390.0000000000005,False,-0.12137561696940631,0,2.468000000000001,43591,341,0,0.0,3410.0000000000005,False,-0.09485842175728873,0,0.2,79439,0,137,0.0,2942.4678398973974,False,0.04310124047531429,2,3.856000000000001,70095,210,0,0.0,1305.1550053941369,False,-0.08791654308279209,0,0.2,105340,0,20,0.0,640.0,False,-0.0030664716705194133,0,0.44300000000000006,103040,218,24,1.0,5450.175102902428,False,-0.002074939364521249,0.16666666666666666,443779,0.0,0.0,15,0,0,7,1,1.0,10,17,11,61.0,75.0,4,5,11,669,0.8210206450894475,42.9940305557102
34,11,0,0,0,10.000000000000002,20,10.0,5.716680310643933,22,2.590909090909091,21.488227267917647,27,21.555555555555557,32.0,12,32.0,17,2.3950000000000005,41788,352,0,0.0,3520.0000000000005,False,-0.12978838199148732,5,2.5180000000000007,43466,348,0,0.0,3480.0000000000005,False,-0.09665687508742482,0,0.2,79382,12,147,1.0,3227.3695721116214,False,0.044202879910990554,27,4.1240000000000006,69620,210,0,0.0,1200.502865235226,False,-0.09471487317264278,0,0.2,105340,0,20,0.0,640.0,False,-0.0030664716705194133,0,0.44300000000000006,102842,235,22,1.0,5753.733407960647,False,-0.00251104680869627,0.3333333333333333,442438,0.0,0.0,12,0,0,12,5,5.0,11,23,14,137.0,39.0,8,3,14,584,1.0158162247389555,44.00984678044915
