index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ind@0,spot_market_loss_00Ind@0,balance_00Ind@0,inventory_00Ind@0_input,inventory_00Ind@0_output,productivity_00Ind@0,assets_00Ind@0,bankrupt_00Ind@0,score_00Ind@0,spot_market_quantity_01MyA@0,spot_market_loss_01MyA@0,balance_01MyA@0,inventory_01MyA@0_input,inventory_01MyA@0_output,productivity_01MyA@0,assets_01MyA@0,bankrupt_01MyA@0,score_01MyA@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
88,8,0,0,0,9.999999999999998,9,10.0,28.683780717747872,29,26.0,11.880106342186746,41,11.097560975609756,33.99999999999999,13,34.0,7,3.681000000000001,57939,2,10,1.0,306.83780717747874,False,0.3002175273302612,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,21,14.315000000000001,4983.0,358,0,0.0,10268.793496953738,False,-0.8506987862690641,20,16.330000000000002,-189.0,905,0,0.0,25958.821549561824,False,-0.8112534379874432,0,0.44300000000000006,95206,383,297,1.0,14648.080729057521,False,0.19521169873786207,6,7.802000000000002,36267,2113,0,0.0,25102.664701040594,False,-0.4309156445197205,0.3333333333333333,239324,0.0,0.0,8,0,0,6,7,6.411764705882353,17,23,10,98.0,13.0,7,1,10,640,0.7543126110103913,108.55382457829546
89,10,0,0,0,9.999999999999998,11,10.0,28.683780717747872,0,,12.284811561815216,35,15.257142857142858,34.0,20,34.0,0,3.6740000000000013,57829,3,20,1.0,603.6756143549575,False,0.3010774146059106,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,22,14.514000000000003,4401.0,358,0,0.0,10268.793496953738,False,-0.8592872906592361,13,16.44,-360.0,905,0,0.0,25958.821549561824,False,-0.813776864535071,0,0.44300000000000006,95551,387,295,1.0,14784.222074422489,False,0.20002694018944378,8,7.876000000000002,35710,2134,0,0.0,26215.787872913672,False,-0.4309207551937793,0.3333333333333333,238249,0.0,0.0,8,0,0,3,9,9.0,12,15,6,139.0,12.0,9,1,6,518,0.7460460729780607,109.29987065127352
90,6,0,0,0,9.999999999999998,6,10.0,28.683780717747872,0,,12.498143571305333,40,13.9,34.0,20,34.0,0,3.674000000000001,57769,0,29,0.9,831.8296408146883,False,0.3022877598067849,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,15,14.642000000000003,3926.0,358,0,0.0,10268.793496953738,False,-0.8662968088470911,25,16.677000000000003,-882.0,905,0,0.0,25958.821549561824,False,-0.8214799561015139,0,0.44300000000000006,95905,387,294,1.0,14832.781562095162,False,0.20443661733012658,9,7.958000000000001,35069,2164,0,0.0,27045.98268830474,False,-0.43355414361474903,0.31666666666666665,236905,0.0,0.0,5,0,0,2,8,8.0,11,13,6,92.0,0.0,6,0,6,434,0.7007368750055321,110.00060752627905
91,6,0,0,0,9.999999999999998,10,10.0,28.989328941487656,9,34.0,12.08758204893959,56,10.089285714285714,34.0,20,34.0,0,3.674000000000001,57975,0,30,1.0,869.6798682446297,False,0.3073220066277739,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,27,14.897000000000006,2664.0,367,0,0.0,10639.08372152597,False,-0.8821878276283778,29,16.942000000000004,-1787.0,905,0,0.0,26235.342692046328,False,-0.832794638146194,0,0.44300000000000006,95896,421,291,1.0,14982.872042603567,False,0.20520651894644432,7,8.019000000000002,34885,2176,0,0.0,26302.578538492548,False,-0.4400320657786268,0.3333333333333333,234751,0.0,0.0,10,0,0,0,10,10.0,14,14,6,81.0,0.0,6,0,6,848,0.6693899200181477,110.6699974462972
92,6,0,0,0,10.0,8,10.0,29.43384431114143,40,31.0,11.831186426554412,7,1.0,34.0,20,34.0,10,3.7740000000000014,58915,0,8,0.8,235.47075448913145,False,0.32126357745796824,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,7,14.940000000000001,1921.0,382,0,0.0,11243.728526856026,False,-0.8886908542252193,0,16.913000000000004,-11913.0,930,0,0.0,27373.47520936153,False,-0.973825166314753,0,0.44300000000000006,96263,418,290,1.0,14805.435926299744,False,0.20845050316084437,9,8.102000000000002,34774,2176,0,0.0,25744.6616641824,False,-0.4445778836135969,0.3,225078,0.0,0.0,8,0,0,1,7,29.41117810760668,4,5,8,63.0,9.0,5,1,8,994,0.6966761940275319,111.36667364032473
93,8,0,0,0,9.999999999999998,12,10.0,29.43384431114143,0,,11.831186426554412,0,,34.0,20,34.0,0,3.7640000000000007,58795,2,18,1.0,549.8091976005458,False,0.32209549450077835,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,14.933000000000003,1921.0,382,0,0.0,11243.728526856026,False,-0.8886908542252193,0,16.913000000000004,-12866.0,930,0,0.0,27373.47520936153,False,-0.9878884733316496,0,0.44300000000000006,96569,408,291,1.0,14721.1240620342,False,0.2115261824001806,11,8.203000000000003,34624,2176,0,0.0,25744.6616641824,False,-0.44632646143696725,0.3333333333333333,224161,0.0,0.0,9,0,0,1,4,4.0,6,7,6,104.0,15.0,7,1,6,426,0.6855076469946653,112.0521812873194
94,6,0,0,0,9.999999999999998,9,10.0,29.30386452247447,17,28.058823529411764,12.082147788041476,32,14.218750000000002,34.0,20,34.0,0,3.7640000000000007,59182,1,11,1.0,332.3425097472192,False,0.3283236253021243,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,5,14.983000000000002,1752.0,383,0,0.0,11223.380112107721,False,-0.8913349065733953,27,17.183000000000003,-32221.0,946,0,0.0,27721.45583826085,False,-1.2709403391259437,0,0.44300000000000006,96729,421,289,1.0,14912.584218765462,False,0.21450727535884,8,8.272000000000002,34333,2185,0,0.0,26399.492916870626,False,-0.44590195772597085,0.3333333333333333,204893,0.0,0.0,10,0,0,0,9,40.015625,4,4,10,52.0,28.0,4,2,10,527,0.6255133569939062,112.6776946443133
95,10,0,0,0,9.999999999999998,10,10.0,29.30386452247447,0,,11.376234669853767,33,5.515151515151516,34.0,20,34.0,0,3.7640000000000007,59082,1,21,1.0,625.3811549719638,False,0.3293648151813153,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,21,15.188000000000004,1004.0,383,0,0.0,11223.380112107721,False,-0.9023730531092177,12,17.276000000000003,-35044.0,946,0,0.0,27721.45583826085,False,-1.312599012482396,0,0.44300000000000006,97005,431,290,1.0,14763.157142706974,False,0.2168537089824849,11,8.374000000000002,34033,2198,0,0.0,25004.963804338582,False,-0.4575272556401043,0.3333333333333333,201198,0.0,0.0,8,0,0,2,9,9.0,7,9,8,129.0,9.0,9,1,8,406,0.7987638839986175,113.47645852831192
96,8,0,0,1,9.999999999999998,9,10.0,29.30386452247447,0,,10.871150604488957,19,3.526315789473684,34.0,20,34.0,0,3.764000000000001,58992,0,31,1.0,908.4198001967086,False,0.3305179144586573,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,19,15.357000000000003,384.0,383,0,0.0,11223.380112107721,False,-0.911522318954418,0,17.264000000000003,-49672.0,946,0,0.0,27721.45583826085,True,-1.5284626589075418,0,0.44300000000000006,97142,440,294,1.0,14779.306265975141,False,0.2185448700572085,14,8.503,33815,2198,0,0.0,23894.789028666728,False,-0.46653927871941897,0.3333333333333333,235451,0.0,0.125,5,0,0,1,11,1962.6770764847688,5,6,7,82.0,30.0,6,2,7,294,0.7208251729607582,114.19728370127268
97,7,0,0,0,9.999999999999998,11,10.0,29.30386452247447,0,,10.301380648556409,18,1.8888888888888888,34.0,20,34.0,0,3.764000000000001,58882,1,41,1.0,1211.4584454214532,False,0.33144719493969704,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,18,15.518000000000004,-233.0,383,0,0.0,11223.380112107721,False,-0.9206273141584319,0,17.264000000000003,-49672.0,946,0,0.0,27721.45583826085,True,-1.5284626589075418,0,0.44300000000000006,97472,440,294,1.0,14528.60748536482,False,0.22093052017488593,10,8.589,33663,2206,0,0.0,22724.84571071544,False,-0.47513029404833396,0.3333333333333333,234902,0.0,0.125,7,0,0,2,7,7.0,3,5,4,84.0,14.0,6,1,4,450,0.6248589340248145,114.8221426352975
98,4,0,0,0,9.999999999999998,8,10.0,29.34498180281554,1,36.0,9.888932838113295,24,5.5,34.0,20,34.0,0,3.764000000000001,58838,0,49,0.9,1437.9041083379614,False,0.33299653202106083,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,24,15.740000000000002,-1480.0,384,0,0.0,11268.473012281167,False,-0.9386964287443283,0,17.264000000000003,-49672.0,946,0,0.0,27760.3527854635,True,-1.5281756601087324,0,0.44300000000000006,97740,434,296,1.0,14355.79685174117,False,0.22304740308065127,12,8.699000000000002,33361,2226,0,0.0,22012.764497640193,False,-0.4828011954581263,0.31666666666666665,233577,0.0,0.125,6,0,0,0,12,145.68650793650792,4,4,3,50.0,0.0,4,0,3,352,0.5898627600399777,115.41200539533747
99,3,0,0,0,9.999999999999998,13,10.0,29.34498180281554,0,,9.706218156067905,7,3.142857142857143,34.0,20,34.0,0,3.7640000000000007,58708,3,59,1.0,1761.3539263661169,False,0.33370659511589473,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,7,15.786000000000007,-1798.0,384,0,0.0,11268.473012281167,False,-0.9433891167100924,0,17.264000000000003,-49672.0,946,0,0.0,27760.3527854635,True,-1.5281756601087324,0,0.44300000000000006,98092,431,295,1.0,14213.380025265267,False,0.22632064269132515,9,8.777000000000001,33253,2226,0,0.0,21606.041615407157,False,-0.4864307935313861,0.3333333333333333,233373,0.0,0.125,8,0,0,0,7,1983.165242165242,3,3,2,45.0,0.0,3,0,2,504,0.5546160640078597,115.96662145934533
100,2,0,0,0,9.999999999999998,14,10.0,29.869991125376828,15,35.0,9.602115286907724,7,6.142857142857143,34.0,20,34.0,0,3.764000000000001,59093,7,54,1.0,1682.9795207703487,False,0.3414465355174729,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,7,15.849000000000004,-5605.0,399,0,0.0,11918.126459025354,False,-0.9947751312696426,0,17.264000000000003,-49672.0,946,0,0.0,28257.01160460648,True,-1.5245110927130048,0,0.44300000000000006,98355,428,296,1.0,14173.705342796506,False,0.22915523490858736,11,8.878000000000002,33105,2226,0,0.0,21374.308628656592,False,-0.48950673418902946,0.3333333333333333,230066,0.0,0.125,8,0,0,0,8,11.697142857142858,2,2,3,30.0,0.0,2,0,3,446,0.46182270598364994,116.42844416532898
101,3,0,0,0,9.999999999999998,8,10.0,29.869991125376828,0,,9.55982501300996,2,5.0,34.0,15,34.0,0,3.7640000000000007,59013,5,64,1.0,1961.679432024117,False,0.3427748990803746,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,2,15.862000000000004,-6103.0,399,0,0.0,11918.126459025354,False,-1.0021240577065937,0,17.264000000000003,-49672.0,946,0,0.0,28257.01160460648,True,-1.5245110927130048,0,0.44300000000000006,98525,418,301,1.0,14230.006855438163,False,0.23146511502983175,10,8.967000000000002,32970,2228,0,0.0,21299.29012898619,False,-0.49151770651295,0.3333333333333333,229523,0.0,0.125,5,0,0,0,4,4.0,3,3,3,42.0,0.0,3,0,3,250,0.5394628039794043,116.96790696930839
102,3,0,0,0,10.0,11,10.0,30.269129485352796,11,35.54545454545455,9.593064623642098,16,10.0,34.0,9,34.0,0,3.7640000000000007,59294,6,63,1.0,1966.9551575772261,False,0.3491232475836212,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,16,16.020000000000007,-34113.0,410,0,0.0,12410.343088994647,False,-1.411832486615549,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98523,410,311,1.0,14507.15649569326,False,0.23305719304120381,9,9.047,32708,2242,0,0.0,21507.650886205585,False,-0.49335743911332197,0.3333333333333333,201530,0.0,0.125,4,0,0,0,9,520.6309139784946,3,3,3,42.0,0.0,3,0,3,110,0.5558518139878288,117.52375878329622
103,3,0,0,0,10.0,8,10.0,30.269129485352796,0,,9.52863424386504,10,8.3,34.0,12,34.0,0,3.7640000000000007,59214,4,73,1.0,2249.646452430754,False,0.3504962784801669,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,10,16.104000000000003,-37086.0,410,0,0.0,12410.343088994647,False,-1.4557046920313241,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98523,400,321,1.0,14725.453697546016,False,0.2343295585280822,12,9.158000000000001,32455,2252,0,0.0,21458.48431718407,False,-0.49659327894954725,0.3333333333333333,198224,0.0,0.125,3,0,0,1,10,2041.627680311891,2,3,3,43.0,0.0,3,0,3,80,0.5957526540150866,118.1195114373113
104,3,0,0,1,10.0,10,10.0,30.269129485352796,0,,9.52863424386504,0,,34.0,12,34.0,0,3.764000000000001,59114,4,83,1.0,2552.337747284282,False,0.35164549058041006,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98523,390,331,1.0,14970.167355107365,False,0.23575589477704104,12,9.266,32287,2252,0,0.0,21458.48431718407,False,-0.498551686111722,0.3333333333333333,235042,0.0,0.25,4,0,0,0,6,99.36130536130536,3,3,0,48.0,0.0,3,0,0,100,0.5345530380145647,118.65406447532587
105,0,0,0,0,10.0,7,10.0,30.269129485352796,0,,9.52863424386504,0,,34.0,11,34.0,0,3.764000000000001,59044,1,93,1.0,2825.02904213781,False,0.35313043087510704,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98523,380,341,1.0,15214.881012668715,False,0.2371822310259997,11,9.364,32140,2252,0,0.0,21458.48431718407,False,-0.5002652923786249,0.3333333333333333,234825,0.0,0.25,3,0,0,0,8,173.33835550414497,0,0,0,0.0,0.0,0,0,0,70,0.32719427603296936,118.98125875135884
106,0,0,0,0,10.0,11,10.0,30.269129485352796,0,,9.52863424386504,0,,33.99999999999999,13,34.0,0,3.764000000000001,58934,2,103,1.0,3137.720336991338,False,0.35416773357719883,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,370,349,1.0,15391.594670230063,False,0.23900491158158899,11,9.463000000000001,31989,2252,0,0.0,21458.48431718407,False,-0.5020255273874844,0.3333333333333333,234632,0.0,0.25,5,0,0,0,8,801.022969187675,0,0,0,0.0,0.0,0,0,0,178,0.32753538398537785,119.30879413534421
107,0,0,0,0,9.999999999999998,13,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,6,34.0,0,3.7640000000000007,58804,5,113,1.0,3470.411631844866,False,0.3549812174829883,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,360,359,1.0,15636.308327791408,False,0.24043124783054765,6,9.512,31932,2252,0,0.0,21458.48431718407,False,-0.5026899869603652,0.3333333333333333,234445,0.0,0.25,4,0,0,0,4,239.296875,0,0,0,0.0,0.0,0,0,0,130,0.3163518179790117,119.62514595332323
108,0,0,0,0,9.999999999999998,9,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,8,34.0,0,3.764000000000001,58714,4,123,1.0,3763.1029266983937,False,0.35624233898138274,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,350,369,1.0,15881.02198535276,False,0.24185758407950647,8,9.586000000000002,31849,2252,0,0.0,21458.48431718407,False,-0.5036575333559634,0.3333333333333333,234272,0.0,0.25,4,0,0,0,3,3.0,0,0,0,0.0,0.0,0,0,0,90,0.3140120290336199,119.93915798235685
109,0,0,0,0,9.999999999999998,14,10.0,30.269129485352796,0,,9.52863424386504,0,,33.99999999999998,9,34.0,0,3.7640000000000007,58574,8,133,1.0,4105.7942215519215,False,0.3569439134890207,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,340,379,1.0,16125.735642914107,False,0.24328392032846513,9,9.668000000000001,31739,2252,0,0.0,21458.48431718407,False,-0.5049398237597683,0.3333333333333333,234022,0.0,0.25,6,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,140,0.31412614503642544,120.25328412739327
110,0,0,0,0,9.999999999999998,12,10.0,30.269129485352796,0,,9.52863424386504,0,,33.99999999999998,10,34.0,0,3.7640000000000007,58454,10,143,1.0,4428.48551640545,False,0.3578693067929614,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,330,389,1.0,16370.449300475455,False,0.24471025657742382,10,9.759,31615,2252,0,0.0,21458.48431718407,False,-0.506385314760421,0.3333333333333333,233778,0.0,0.25,5,0,0,0,5,101.53205128205128,0,0,0,0.0,0.0,0,0,0,120,0.3149504550383426,120.56823458243161
111,0,0,0,0,9.999999999999998,10,10.0,30.269129485352796,0,,9.52863424386504,0,,33.99999999999998,11,34.0,0,3.7640000000000007,58354,10,153,1.0,4731.176811258978,False,0.35901851889320463,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,320,399,1.0,16615.162958036803,False,0.24613659282638264,11,9.859,31470,2252,0,0.0,21458.48431718407,False,-0.5080756066563458,0.3333333333333333,233533,0.0,0.25,4,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,100,0.30922869202913716,120.87746327446075
112,0,0,0,0,9.999999999999998,7,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,7,34.0,0,3.764000000000001,58284,7,163,1.0,5003.868106112505,False,0.3605034591879016,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,310,409,1.0,16859.876615598158,False,0.2475629290753413,7,9.918000000000001,31401,2252,0,0.0,21458.48431718407,False,-0.5088799524550961,0.3333333333333333,233394,0.0,0.25,3,0,0,0,3,153.59,0,0,0,0.0,0.0,0,0,0,70,0.3061583960079588,121.18362167046871
113,0,0,0,0,10.0,13,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,11,34.0,0,3.764000000000001,58154,10,173,1.0,5336.5594009660335,False,0.36131694309369083,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,300,419,1.0,17104.590273159505,False,0.24898926532429996,11,10.021,31253,2252,0,0.0,21458.48431718407,False,-0.5106052159074881,0.3333333333333333,233116,0.0,0.25,5,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,130,0.30632345197955146,121.48994512244826
114,0,0,0,0,10.0,8,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,10,34.0,0,3.764000000000001,58074,8,183,1.0,5619.250695819562,False,0.36268997399023656,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,290,429,1.0,17349.303930720856,False,0.2504156015732588,10,10.110000000000001,31127,2252,0,0.0,21458.48431718407,False,-0.5120740212791192,0.3333333333333333,232910,0.0,0.25,2,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,80,0.3065960480016656,121.79654117044993
115,0,0,0,0,10.0,8,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,9,34.0,0,3.7640000000000007,57994,6,193,1.0,5901.94199067309,False,0.3640630048867823,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,280,439,1.0,17594.017588282208,False,0.2518419378222175,9,10.19,31017,2252,0,0.0,21458.48431718407,False,-0.5133563116829241,0.3333333333333333,232720,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,80,0.30449693999253213,122.10103811044246
116,0,0,0,0,10.0,12,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,10,34.0,0,3.764000000000001,57874,8,203,1.0,6224.633285526617,False,0.364988398190723,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,270,449,1.0,17838.731245843555,False,0.25326827407117614,10,10.281000000000002,30889,2252,0,0.0,21458.48431718407,False,-0.5148484314255335,0.3333333333333333,232472,0.0,0.25,5,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,120,0.3001151200151071,122.40115323045757
117,0,0,0,0,10.0,8,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,9,34.0,0,3.7640000000000007,57794,6,213,1.0,6507.324580380146,False,0.36636142908726854,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,260,459,1.0,18083.444903404903,False,0.25469461032013496,9,10.361,30778,2252,0,0.0,21458.48431718407,False,-0.5161423790148275,0.3333333333333333,232281,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,80,0.30533541104523465,122.7064886415028
118,0,0,0,0,9.999999999999998,5,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,10,34.0,0,3.7640000000000007,57744,1,223,1.0,6760.015875233674,False,0.368070188178268,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,250,469,1.0,18328.158560966254,False,0.2561209465690936,10,10.452000000000002,30649,2252,0,0.0,21458.48431718407,False,-0.517646155942926,0.3333333333333333,232102,0.0,0.25,2,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,50,0.3045153190032579,123.01100396050606
119,0,0,0,0,9.999999999999998,7,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,11,34.0,0,3.7640000000000007,57674,0,231,0.8,6992.168911116496,False,0.36910146725661375,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,240,479,1.0,18572.872218527602,False,0.2575472828180523,11,10.552000000000001,30501,2252,0,0.0,21458.48431718407,False,-0.5193714193953181,0.3,231884,0.0,0.25,3,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,70,0.3017515529645607,123.31275551347062
120,0,0,0,0,9.999999999999998,14,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,12,34.0,0,3.764000000000001,57534,4,241,1.0,7334.860205970023,False,0.3698030417642519,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,230,489,1.0,18817.585876088953,False,0.258973619067011,12,10.661,30331,2252,0,0.0,21458.48431718407,False,-0.5213531409284711,0.3333333333333333,231574,0.0,0.25,5,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,140,0.3019022850203328,123.61465779849095
121,0,0,0,0,9.999999999999998,10,10.0,30.269129485352796,0,,9.52863424386504,0,,33.999999999999986,14,34.0,0,3.764000000000001,57434,4,251,1.0,7637.551500823552,False,0.3709522538644951,0,0.2,45118,0,0,0.0,0.0,False,0.009825645157680342,0,16.094000000000005,-45177.0,410,0,0.0,12410.343088994647,True,-1.5751026113111883,0,17.264000000000003,-49672.0,946,0,0.0,28634.596493143745,True,-1.5217251051933611,0,0.44300000000000006,98591,220,499,1.0,19062.2995336503,False,0.2603999553159698,14,10.789000000000001,30103,2252,0,0.0,21458.48431718407,False,-0.524010979219994,0.3333333333333333,231246,0.0,0.25,4,0,0,0,6,6.0,0,0,0,0.0,0.0,0,0,0,100,0.29886783397523686,123.91352563246619
