index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
134,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.899575325515675,30,11.666666666666666,29.999999999999996,20,30.0,0,3.206000000000001,16345,1328,0,0.0,13280.0,False,-0.36363132977103463,0,3.782000000000001,17200,1372,0,0.0,13720.0,False,-0.3338686010133171,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,30,15.458000000000004,4974,716,0,0.0,3699.808060785646,False,-0.862598581862258,0,2.1530000000000005,77484,28,30,1.0,1233.1881091144387,False,0.15762893982979906,0,1.9370000000000003,77524,10,141,1.0,4348.995753255156,False,0.181313519055933,0.3333333333333333,243677,0.0,0.0,9,0,0,1,3,3.0,1,2,2,36.0,0.0,2,0,2,800,0.5086001316085458,98.04976117052138
135,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.858872536984018,10,11.0,30.0,20,30.0,0,3.206000000000001,16255,1337,0,0.0,13370.0,False,-0.3648772114399623,0,3.782000000000001,17090,1383,0,0.0,13830.0,False,-0.33539134527533987,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,10,15.528000000000004,4804,716,0,0.0,3699.808060785646,False,-0.8660215844395776,0,2.1530000000000005,77784,18,30,1.0,1113.4597056657124,False,0.16118830007459836,0,1.9370000000000003,77714,10,141,1.0,4348.58872536984,False,0.1841267358771072,0.3333333333333333,243797,0.0,0.0,9,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,800,0.497396282851696,98.54715745337307
136,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.858872536984018,0,,29.999999999999996,20,30.0,0,3.206000000000001,16165,1346,0,0.0,13460.0,False,-0.3661230931088901,0,3.7820000000000014,16980,1394,0,0.0,13940.0,False,-0.3369140895373626,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,0,15.518000000000004,4804,716,0,0.0,3699.808060785646,False,-0.8660215844395776,0,2.1530000000000005,78084,8,30,1.0,994.8709802958721,False,0.16475610663368123,0,1.9370000000000005,78014,0,141,1.0,4229.999999999999,False,0.18769454243619008,0.3333333333333333,244197,0.0,0.0,9,0,0,0,0,0.0,2,2,2,36.0,0.0,2,0,2,800,0.495519001968205,99.04267645534128
137,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.817760387038156,10,11.0,30.0,20,30.0,0,3.206000000000001,16045,1358,0,0.0,13580.0,False,-0.36778426866746033,0,3.782000000000001,16900,1402,0,0.0,14020.0,False,-0.3380215399097428,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,10,15.618000000000004,4634,716,0,0.0,3699.808060785646,False,-0.8694445870168972,0,2.1530000000000005,78534,0,23,0.8,690.0,False,0.16916669137046808,0,1.9370000000000003,78054,0,146,1.0,4380.0,False,0.18939910473423652,0.3,244317,0.0,0.0,10,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,800,0.48685276973992586,99.5295292250812
138,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.817760387038156,0,,30.0,18,30.0,0,3.206000000000001,15945,1368,0,0.0,13680.0,False,-0.3691685816329356,0,3.782000000000001,16800,1412,0,0.0,14120.0,False,-0.339405852875218,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,0,15.608000000000002,4634,716,0,0.0,3699.808060785646,False,-0.8694445870168972,0,2.1530000000000005,78804,0,14,0.0,420.0,False,0.17116769928556605,0,1.9370000000000003,78324,0,137,0.0,4110.0,False,0.1914001126493345,0.0,244657,0.0,0.0,8,0,0,1,0,0.0,1,2,2,36.0,0.0,2,0,2,740,0.4882526844739914,100.0177819095552
139,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.785479981145748,9,11.11111111111111,30.0,9,30.0,0,3.206000000000001,15855,1377,0,0.0,13770.0,False,-0.3704144633018633,0,3.782000000000001,16690,1423,0,0.0,14230.0,False,-0.3409285971372408,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,9,15.698000000000002,4474,716,0,0.0,3699.808060785646,False,-0.8726662365014333,0,2.1530000000000005,78792,0,15,0.1,450.0,False,0.1712121661281238,0,1.9370000000000005,78506,0,136,0.8,4080.0,False,0.19387543355171494,0.15,244467,0.0,0.0,7,0,0,1,2,2.0,1,2,2,36.0,0.0,2,0,2,470,0.4858292303979397,100.50361113995314
140,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.787872617942773,2,12.0,30.0,9,30.0,0,3.206000000000001,15735,1389,0,0.0,13890.0,False,-0.37207563886043354,0,3.782000000000001,16610,1431,0,0.0,14310.0,False,-0.34203604750962097,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,2,15.709000000000003,4441,716,0,0.0,3699.808060785646,False,-0.8733307017076188,0,2.153000000000001,78780,0,16,0.1,480.0,False,0.17125663297068153,0,1.9370000000000003,78764,0,128,0.1,3840.0,False,0.19592090830937064,0.03333333333333333,244480,0.0,0.0,7,0,0,1,2,2.0,1,2,2,36.0,0.0,2,0,2,470,0.48384241852909327,100.98745355848223
141,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.790469272411013,2,12.0,30.0,4,30.0,0,3.206000000000001,15645,1398,0,0.0,13980.0,False,-0.3733215205293613,0,3.7820000000000014,16500,1442,0,0.0,14420.0,False,-0.3435587917716437,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,2,15.727000000000006,4408,716,0,0.0,3699.808060785646,False,-0.8739951669138044,0,2.153000000000001,78768,0,17,0.1,510.0,False,0.17130109981323927,0,1.9370000000000003,78872,0,125,0.1,3750.0,False,0.19685471200308302,0.03333333333333333,244343,0.0,0.0,6,0,0,0,2,2.0,2,2,2,36.0,0.0,2,0,2,320,0.4779976988211274,101.46545125730336
142,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.791884574658708,1,12.0,30.0,0,,0,3.206000000000001,15565,1406,0,0.0,14060.0,False,-0.3744289709017415,0,3.782000000000001,16380,1454,0,0.0,14540.0,False,-0.34521996733021404,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,1,15.735000000000003,4392,716,0,0.0,3699.808060785646,False,-0.874317331862258,0,2.1530000000000005,78756,0,18,0.1,540.0,False,0.171345566655797,0,1.9370000000000003,78872,0,125,0.0,3750.0,False,0.19685471200308302,0.016666666666666666,244115,0.0,0.0,5,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,200,0.4803462438285351,101.94579750113189
143,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.793434875437198,1,12.0,30.0,0,,0,3.206000000000001,15455,1417,0,0.0,14170.0,False,-0.37595171516376424,0,3.782000000000001,16290,1463,0,0.0,14630.0,False,-0.34646584899914173,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,1,15.744000000000003,4376,716,0,0.0,3699.808060785646,False,-0.8746394968107116,0,2.1530000000000005,78756,0,18,0.0,540.0,False,0.171345566655797,0,1.9370000000000003,78860,0,126,0.1,3780.0,False,0.19689917884564076,0.016666666666666666,243887,0.0,0.0,5,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,200,0.47168223932385445,102.41747974045575
144,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.795130565028709,1,12.0,30.0,0,,0,3.206000000000001,15365,1426,0,0.0,14260.0,False,-0.37719759683269194,0,3.7820000000000014,16180,1474,0,0.0,14740.0,False,-0.3479885932611645,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,1,15.753000000000004,4360,716,0,0.0,3699.808060785646,False,-0.8749616617591652,0,2.1530000000000005,78744,0,19,0.1,570.0,False,0.17139003349835472,0,1.9370000000000005,78860,0,126,0.0,3780.0,False,0.19689917884564076,0.016666666666666666,243659,0.0,0.0,5,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,200,0.4791817096993327,102.89666145015508
145,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.79880087653937,2,12.0,30.0,0,,0,3.206000000000001,15275,1435,0,0.0,14350.0,False,-0.37844347850161963,0,3.782000000000001,16070,1485,0,0.0,14850.0,False,-0.34951133752318725,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,2,15.772000000000006,4327,716,0,0.0,3699.808060785646,False,-0.8756261269653508,0,2.1530000000000005,78732,0,20,0.1,600.0,False,0.17143450034091245,0,1.9370000000000003,78848,0,127,0.1,3810.0,False,0.1969436456881985,0.03333333333333333,243402,0.0,0.0,5,0,0,1,2,2.0,1,2,2,36.0,0.0,2,0,2,200,0.48407885152846575,103.38074030168355
146,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.800783673201662,1,12.0,30.0,0,,0,3.206000000000001,15175,1445,0,0.0,14450.0,False,-0.3798277914670949,0,3.782000000000001,15970,1495,0,0.0,14950.0,False,-0.3508956504886625,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,1,15.780000000000003,4311,716,0,0.0,3699.808060785646,False,-0.8759482919138044,0,2.1530000000000005,78720,0,21,0.1,630.0,False,0.1714789671834702,0,1.9370000000000003,78848,0,127,0.0,3810.0,False,0.1969436456881985,0.016666666666666666,243174,0.0,0.0,4,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,200,0.4675547480583191,103.84829504974186
147,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.802941441886967,1,12.0,30.0,0,,0,3.206000000000001,15065,1456,0,0.0,14560.0,False,-0.38135053572911765,0,3.782000000000001,15880,1504,0,0.0,15040.0,False,-0.3521415321575902,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,1,15.789000000000003,4295,716,0,0.0,3699.808060785646,False,-0.876270456862258,0,2.1530000000000005,78708,0,22,0.1,660.0,False,0.17152343402602793,0,1.9370000000000005,78848,0,127,0.0,3810.0,False,0.1969436456881985,0.016666666666666666,242946,0.0,0.0,4,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,200,0.4751973943784833,104.32349244412035
148,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.805284792753067,1,12.0,30.0,0,,0,3.206000000000001,14995,1463,0,0.0,14630.0,False,-0.3823195548049503,0,3.782000000000001,15750,1517,0,0.0,15170.0,False,-0.353941139012708,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,1,15.798000000000004,4279,716,0,0.0,3699.808060785646,False,-0.8765926218107116,0,2.153000000000001,78696,0,23,0.1,690.0,False,0.17156790086858567,0,1.9370000000000003,78848,0,127,0.0,3810.0,False,0.1969436456881985,0.016666666666666666,242718,0.0,0.0,5,0,0,2,1,1.0,0,2,2,36.0,0.0,2,0,2,200,0.47502526734024286,104.79851771146059
149,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.807824002944393,1,12.0,30.0,0,,0,3.206000000000001,14895,1473,0,0.0,14730.0,False,-0.38370386777042553,0,3.7820000000000014,15650,1527,0,0.0,15270.0,False,-0.3553254519781832,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,1,15.807000000000006,4263,716,0,0.0,3699.808060785646,False,-0.8769147867591652,0,2.153000000000001,78684,0,24,0.1,720.0,False,0.17161236771114338,0,1.9370000000000003,78848,0,127,0.0,3810.0,False,0.1969436456881985,0.016666666666666666,242490,0.0,0.0,4,0,0,1,1,1.0,1,2,2,36.0,0.0,2,0,2,200,0.4733794517815113,105.2718971632421
150,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.813236265019496,2,12.0,30.0,0,,0,3.206000000000001,14775,1485,0,0.0,14850.0,False,-0.3853650433289958,0,3.782000000000001,15570,1535,0,0.0,15350.0,False,-0.3564329023505634,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,2,15.826000000000004,4230,716,0,0.0,3699.808060785646,False,-0.8775792519653508,0,2.1530000000000005,78672,0,25,0.1,750.0,False,0.17165683455370112,0,1.9370000000000003,78836,0,128,0.1,3840.0,False,0.19698811253075624,0.03333333333333333,242233,0.0,0.0,5,0,0,2,2,2.0,0,2,2,36.0,0.0,2,0,2,200,0.47361266892403364,105.74550983216614
151,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.816113380533704,1,12.0,30.0,1,30.0,0,3.206000000000001,14685,1494,0,0.0,14940.0,False,-0.38661092499792354,0,3.782000000000001,15460,1546,0,0.0,15460.0,False,-0.35795564661258616,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,1,15.834000000000003,4214,716,0,0.0,3699.808060785646,False,-0.8779014169138044,0,2.1530000000000005,78702,0,24,0.0,720.0,False,0.1718791687664898,0,1.9370000000000003,78824,0,129,0.1,3870.0,False,0.19703257937331398,0.016666666666666666,242035,0.0,0.0,6,0,0,0,1,1.0,2,2,2,36.0,0.0,2,0,2,230,0.4760056035593152,106.22151543572545
152,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.816113380533704,0,,30.0,0,,0,3.206000000000001,14575,1505,0,0.0,15050.0,False,-0.3881336692599463,0,3.7820000000000014,15370,1555,0,0.0,15550.0,False,-0.35920152828151386,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,0,15.833000000000004,4214,716,0,0.0,3699.808060785646,False,-0.8779014169138044,0,2.1530000000000005,78702,0,24,0.0,720.0,False,0.1718791687664898,0,1.9370000000000005,78824,0,129,0.0,3870.0,False,0.19703257937331398,0.0,241835,0.0,0.0,5,0,0,2,0,0.0,0,2,2,36.0,0.0,2,0,2,200,0.4682747134938836,106.68979014921933
153,2,0,0,0,10.0,20,10.0,5.167329693834701,0,,11.819207959331685,1,12.0,30.0,0,,0,3.206000000000001,14485,1514,0,0.0,15140.0,False,-0.389379550928874,0,3.782000000000001,15260,1566,0,0.0,15660.0,False,-0.3607242725435366,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,1,15.843000000000004,4198,716,0,0.0,3699.808060785646,False,-0.878223581862258,0,2.1530000000000005,78702,0,24,0.0,720.0,False,0.1718791687664898,0,1.9370000000000003,78812,0,130,0.1,3900.0,False,0.1970770462158717,0.016666666666666666,241607,0.0,0.0,5,0,0,0,1,1.0,2,2,0,36.0,0.0,2,0,0,200,0.4562309505417943,107.14602109976113
154,0,0,0,0,10.000000000000002,20,10.0,5.167329693834701,0,,11.819207959331685,0,,30.0,0,,0,3.206000000000001,14405,1522,0,0.0,15220.000000000002,False,-0.3904870013012542,0,3.782000000000001,15140,1578,0,0.0,15780.000000000004,False,-0.36238544810210693,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,0,15.842000000000002,4198,716,0,0.0,3699.808060785646,False,-0.878223581862258,0,2.1530000000000005,78702,0,24,0.0,720.0,False,0.1718791687664898,0,1.9370000000000003,78812,0,130,0.0,3900.0,False,0.1970770462158717,0.0,241407,0.0,0.0,5,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,200,0.1510861422866583,107.29710724204779
155,0,0,0,0,10.000000000000002,20,10.0,5.167329693834701,0,,11.825725340854682,2,12.0,30.0,0,,0,3.206000000000001,14315,1531,0,0.0,15310.000000000002,False,-0.3917328829701819,0,3.782000000000001,15030,1589,0,0.0,15890.000000000004,False,-0.3639081923641297,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,2,15.862000000000004,4165,716,0,0.0,3699.808060785646,False,-0.8788880470684436,0,2.1530000000000005,78690,0,25,0.1,750.0,False,0.17192363560904753,0,1.9370000000000005,78800,0,131,0.1,3930.0,False,0.19712151305842943,0.03333333333333333,241150,0.0,0.0,5,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,200,0.15374660026282072,107.45085384231061
156,0,0,0,0,10.000000000000002,20,10.0,5.167329693834701,0,,11.825725340854682,0,,30.0,0,,0,3.206000000000001,14215,1541,0,0.0,15410.000000000004,False,-0.39311719593565714,0,3.782000000000001,14930,1599,0,0.0,15990.000000000004,False,-0.36529250532960494,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,0,15.860000000000003,4165,716,0,0.0,3699.808060785646,False,-0.8788880470684436,0,2.153000000000001,78690,0,25,0.0,750.0,False,0.17192363560904753,0,1.9370000000000003,78800,0,131,0.0,3930.0,False,0.19712151305842943,0.0,240950,0.0,0.0,4,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,200,0.14827721565961838,107.59913105797023
157,0,0,0,0,10.000000000000002,0,,5.167329693834701,0,,11.832436993513575,2,12.0,30.0,0,,0,3.206000000000001,14215,1541,0,0.0,15410.000000000004,False,-0.39311719593565714,0,3.7820000000000014,14930,1599,0,0.0,15990.000000000004,False,-0.36529250532960494,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,2,15.880000000000003,4132,716,0,0.0,3699.808060785646,False,-0.8795525122746292,0,2.153000000000001,78678,0,26,0.1,780.0,False,0.17196810245160526,0,1.9370000000000003,78788,0,132,0.1,3960.0,False,0.19716597990098716,0.03333333333333333,240893,0.0,0.0,0,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,0,0.14796303864568472,107.74709409661591
158,0,0,0,0,10.000000000000002,0,,5.167329693834701,0,,11.832436993513575,0,,30.0,0,,0,3.206000000000001,14215,1541,0,0.0,15410.000000000004,False,-0.39311719593565714,0,3.782000000000001,14930,1599,0,0.0,15990.000000000004,False,-0.36529250532960494,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,0,15.878000000000004,4132,716,0,0.0,3699.808060785646,False,-0.8795525122746292,0,2.1530000000000005,78678,0,26,0.0,780.0,False,0.17196810245160526,0,1.9370000000000003,78788,0,132,0.0,3960.0,False,0.19716597990098716,0.0,240893,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.14356144331395626,107.89065553992987
159,0,0,0,0,10.000000000000002,0,,5.167329693834701,0,,11.832436993513575,0,,30.0,0,,0,3.206000000000001,14215,1541,0,0.0,15410.000000000004,False,-0.39311719593565714,0,3.782000000000001,14930,1599,0,0.0,15990.000000000004,False,-0.36529250532960494,0,0.2,50150,0,0,0.0,0.0,False,0.00978576030927835,0,15.878000000000004,4132,716,0,0.0,3699.808060785646,False,-0.8795525122746292,0,2.1530000000000005,78678,0,26,0.0,780.0,False,0.17196810245160526,0,1.9370000000000003,78788,0,132,0.0,3960.0,False,0.19716597990098716,0.0,240893,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.14738245774060488,108.03803799767047
