index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Buy@1,spot_market_loss_03Buy@1,balance_03Buy@1,inventory_03Buy@1_input,inventory_03Buy@1_output,productivity_03Buy@1,assets_03Buy@1,bankrupt_03Buy@1,score_03Buy@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
64,6,0,0,0,10.0,13,10.0,2.875206235029534,0,,34.66730857134702,5,46.0,43.0,9,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.295000000000001,17919,660,0,0.0,6600.0,False,-0.42816719217398336,0,1.0010000000000001,58648,0,3,0.0,104.00192571404106,False,0.10149933314925633,0,12.566,-54444.166666666664,230,0,0.0,661.2974340567928,True,-2.0154344626604543,0,0.4070000000000001,65043,217,270,1.0,19132.805959982303,False,0.03405869525434016,9,5.618000000000001,45825,876,0,0.0,30368.56230849999,False,-0.1544339567267713,0.16666666666666666,224910,0.0,0.125,7,0,0,4,4,4.0,2,6,4,84.0,0.0,6,0,4,360,0.6009854010189883,72.12739190412685
65,4,0,0,0,10.0,7,10.0,2.9230264902417904,2,4.0,34.86347915202605,1,47.0,43.0,8,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,2,4.315000000000001,17807,667,0,0.0,6670.0,False,-0.4302422723475355,0,1.0010000000000001,58687,0,4,0.2,139.4539166081042,False,0.10256379047689206,0,12.566,-54444.166666666664,230,0,0.0,672.2960927556118,True,-2.015331268324649,0,0.40700000000000003,64996,208,280,1.0,19291.60366362142,False,0.03450773134231492,8,5.689000000000002,45710,876,0,0.0,30540.40773717482,False,-0.15483695713788373,0.19999999999999998,224675,0.0,0.125,4,0,0,2,5,5.0,1,3,5,47.0,3.0,3,1,5,117,0.48600137897301465,72.61339328309987
66,5,0,0,0,10.0,12,10.0,3.447600955220134,4,9.0,35.59880009826812,4,46.0,43.0,11,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,4,4.3530000000000015,17623,679,0,0.0,6790.0,False,-0.43358395989974935,0,1.0010000000000001,58835,0,4,0.4,142.39520039307249,False,0.10536859132304775,0,12.566000000000003,-54444.166666666664,230,0,0.0,792.9482197006308,True,-2.014199256099836,0,0.4070000000000001,64812,202,290,1.0,19660.95761985016,False,0.03451711400827541,11,5.791000000000001,45527,876,0,0.0,31184.548886082874,False,-0.1529094904778601,0.2333333333333333,224272,0.0,0.125,6,0,0,2,5,5.0,2,4,3,68.0,3.0,4,1,3,304,0.4332985910004936,73.04669187410036
67,3,0,0,0,10.0,9,10.0,3.447600955220134,0,,36.48932172744722,5,46.2,42.99999999999999,12,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.349000000000001,17533,688,0,0.0,6880.0,False,-0.43479666909208503,1,1.0110000000000001,59029,0,0,0.0,0.0,False,0.10767296541629919,0,12.566,-54444.166666666664,230,0,0.0,792.9482197006308,True,-2.014199256099836,0,0.40700000000000003,64628,196,300,1.0,20051.907058579654,False,0.03467614936924578,12,5.900000000000001,45261,877,0,0.0,32001.135154971213,False,-0.15093736032978147,0.16666666666666666,223926,0.0,0.125,5,0,0,1,6,5.25,1,2,3,32.0,3.0,2,1,3,137,0.3711420170147903,73.41783389111515
68,3,0,0,0,10.0,11,10.0,3.2146077133713935,8,2.0,37.15012765793991,4,46.0,43.0,8,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,8,4.429000000000001,17223,699,0,0.0,6990.0,False,-0.4416686878486539,4,1.0500000000000003,59049,0,8,0.8,297.2010212635193,False,0.11083673623373104,0,12.566000000000003,-54444.166666666664,230,0,0.0,739.3597740754205,True,-2.014702046867744,0,0.40700000000000003,64444,190,310,1.0,20388.524255008582,False,0.03445867235148424,8,5.968000000000002,45155,877,0,0.0,32580.661956013304,False,-0.14839046765153222,0.3,223346,0.0,0.125,5,0,0,1,6,6.0,1,2,5,31.0,3.0,2,1,5,110,0.3801164069445804,73.79795029805973
69,5,0,0,0,10.0,9,10.0,3.2146077133713935,0,,37.856045242672785,4,47.0,43.0,12,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.421,17133,708,0,0.0,7080.0,False,-0.44288139704098956,0,1.046,59237,0,4,0.0,151.42418097069114,False,0.11299679290096533,0,12.566000000000003,-54444.166666666664,230,0,0.0,739.3597740754205,True,-2.014702046867744,0,0.40700000000000003,64256,184,320,1.0,20725.51232465179,False,0.0341883268977422,12,6.080000000000001,44944,877,0,0.0,33199.75167782403,False,-0.14702467237343358,0.16666666666666666,223045,0.0,0.125,4,0,0,3,5,5.0,2,5,5,74.0,0.0,5,0,5,278,0.48375875398050994,74.28170905204024
70,5,0,0,0,10.0,14,10.0,3.0328367682627904,4,1.0,38.665719016699306,5,46.8,43.0,8,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,4,4.461000000000001,16897,722,0,0.0,7220.0,False,-0.44735494650605007,1,1.0560000000000003,59430,0,4,0.4,154.66287606679722,False,0.11664880445165972,0,12.566000000000003,-54444.166666666664,230,0,0.0,697.5524567004418,True,-2.0150943018205036,0,0.40700000000000003,64256,174,330,1.0,20917.83510890568,False,0.03552108818124017,8,6.148000000000002,44599,882,0,0.0,34103.164172728786,False,-0.14554576330019417,0.2333333333333333,222657,0.0,0.125,6,0,0,1,5,5.0,3,4,5,68.0,3.0,4,1,5,328,0.4816433250089176,74.76335237704916
71,5,0,0,0,10.000000000000002,8,10.0,3.0307345705455453,3,3.0,39.28642199862772,4,47.0,43.0,6,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,3,4.487000000000002,16751,730,0,0.0,7300.000000000001,False,-0.45021155038132965,0,1.0550000000000002,59609,0,3,0.3,117.85926599588316,False,0.11966241265875928,0,12.566,-54444.166666666664,230,0,0.0,697.0689512254754,True,-2.01509883828515,0,0.40700000000000003,64256,164,340,1.0,21062.973207774947,False,0.036526868331958576,6,6.200000000000001,44335,886,0,0.0,34807.76989078416,False,-0.14432191837520672,0.21666666666666667,222426,0.0,0.125,4,0,0,2,4,4.0,3,5,5,70.0,0.0,5,0,5,268,0.48444734001532197,75.24779971706448
72,5,0,0,0,10.000000000000004,13,10.0,3.027477034357038,5,3.0,39.99076105551872,5,46.8,43.0,9,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,5,4.534000000000001,16511,743,0,0.0,7430.000000000003,False,-0.45492764168485733,2,1.0750000000000004,59752,0,5,0.5,199.95380527759357,False,0.1231160402814508,0,12.566,-54444.166666666664,230,0,0.0,696.3197179021187,True,-2.015105867927335,0,0.4070000000000001,64256,154,350,1.0,21208.57720254988,False,0.037535877055035714,9,6.284000000000001,43958,891,0,0.0,35631.768100467176,False,-0.14383684374329764,0.25,221952,0.0,0.125,6,0,0,1,8,7.25,4,5,6,87.0,0.0,5,0,6,130,0.5747417460079305,75.82254146307241
73,6,0,0,0,10.000000000000002,14,10.0,3.02458210088812,5,3.0,40.65195995276267,5,47.0,43.0,15,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,5,4.579000000000001,16255,757,0,0.0,7570.000000000001,False,-0.45994017301317813,0,1.0730000000000002,59972,0,5,0.5,203.25979976381333,False,0.12727533542027555,0,12.566,-54444.166666666664,230,0,0.0,695.6538832042677,True,-2.0151121150863096,0,0.40700000000000003,64381,145,356,1.0,21202.534193150586,False,0.03922645382768726,11,6.385000000000002,43586,895,0,0.0,36383.504157722586,False,-0.14378323429896206,0.25,221669,0.0,0.125,11,0,0,3,7,7.0,3,6,7,74.0,0.0,6,0,7,547,1.5514700860367157,77.37401154910913
74,7,0,0,0,10.000000000000002,13,10.0,3.02458210088812,0,,40.65195995276267,0,,43.0,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.574000000000002,16125,770,0,0.0,7700.000000000002,False,-0.4616918640687741,0,1.0730000000000004,59972,0,5,0.0,203.25979976381333,False,0.12727533542027555,0,12.566000000000003,-54444.166666666664,230,0,0.0,695.6538832042677,True,-2.0151121150863096,0,0.4070000000000001,64768,135,357,1.0,20839.01459362296,False,0.04207100699650022,11,6.484000000000001,43396,895,0,0.0,36383.504157722586,False,-0.14641656393639416,0.16666666666666666,221736,0.0,0.125,10,0,0,5,5,5.0,2,7,7,105.0,0.0,7,0,7,517,0.7928623839979991,78.16687393310713
75,7,0,0,0,10.000000000000002,10,10.0,3.02458210088812,0,,41.06570590997917,4,46.0,43.0,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.574000000000002,16025,780,0,0.0,7800.000000000002,False,-0.46303931872692483,0,1.0730000000000004,60156,0,1,0.0,41.06570590997917,False,0.1292062984923343,0,12.566,-54444.166666666664,230,0,0.0,695.6538832042677,True,-2.0151121150863096,0,0.40700000000000003,65327,125,354,1.0,20355.213238747398,False,0.04646588617604074,7,6.543000000000002,43115,899,0,0.0,36918.069613071275,False,-0.14660668025091975,0.16666666666666666,222098,0.0,0.125,11,0,0,6,4,4.0,1,7,4,107.0,0.0,7,0,4,843,0.7351228959742002,78.90199682908133
76,4,0,0,0,10.000000000000004,11,10.0,3.1129451582848917,2,5.0,38.53668767613072,5,15.0,43.00000000000001,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,2,4.594000000000001,15875,791,0,0.0,7910.000000000003,False,-0.4655994825774113,4,1.1130000000000002,60073,0,2,0.2,77.07337535226144,False,0.12798665229918996,0,12.566000000000003,-54444.166666666664,230,0,0.0,715.9773864055251,True,-2.0149214308882155,0,0.40700000000000003,65843,115,352,1.0,19567.719082755037,False,0.048160266401174164,8,6.616000000000001,42933,904,0,0.0,34837.16565922217,False,-0.1635494119413033,0.19999999999999998,222199,0.0,0.125,12,0,0,3,5,4.8,0,3,5,53.0,3.0,3,1,5,626,0.4542955890065059,79.35629241808783
77,5,0,0,0,10.000000000000002,10,10.0,3.085958296054128,1,2.0,36.56139458547667,10,27.4,43.0,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,1,4.602000000000001,15752,801,0,0.0,8010.000000000002,False,-0.46756676637831135,8,1.1890000000000003,60031,0,1,0.1,36.56139458547667,False,0.1268184251992407,0,12.566000000000003,-54444.166666666664,230,0,0.0,709.7704080924494,True,-2.0149796675352394,0,0.40700000000000003,66089,109,352,1.0,19121.192009816958,False,0.04847538536573459,10,6.708000000000002,42692,910,0,0.0,33270.86907278377,False,-0.177743728013196,0.18333333333333335,222039,0.0,0.125,9,0,0,3,7,6.5,1,4,6,66.0,3.0,4,1,6,530,0.5014775269664824,79.85776994505432
78,6,0,0,0,10.000000000000002,9,10.0,3.085958296054128,0,,37.846828003051165,8,46.0,43.0,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.601000000000001,15662,810,0,0.0,8100.000000000002,False,-0.46877947557064703,7,1.2510000000000003,60120,0,0,0.0,0.0,False,0.12814546546321143,0,12.566000000000003,-54444.166666666664,230,0,0.0,709.7704080924494,True,-2.0149796675352394,0,0.40700000000000003,66464,103,349,1.0,18905.22328431427,False,0.05217612321428561,7,6.7680000000000025,42413,914,0,0.0,34592.000794788764,False,-0.1724553664847214,0.16666666666666666,222134,0.0,0.125,10,0,0,3,6,5.75,1,4,5,53.0,6.0,4,2,5,649,0.6308665439719334,80.48863648902625
79,5,0,0,0,10.000000000000002,12,10.0,3.1326929458227375,2,4.0,38.49064976122115,4,47.0,42.99999999999999,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,2,4.621000000000001,15500,822,0,0.0,8220.000000000002,False,-0.4715282830732746,4,1.2840000000000003,60152,0,2,0.2,76.9812995224423,False,0.1294682150787417,0,12.566,-54444.166666666664,230,0,0.0,720.5193775392296,True,-2.014878815895687,0,0.40700000000000003,66792,97,347,1.0,18654.59302683845,False,0.054985260469830634,8,6.841,42301,914,0,0.0,35180.45388175613,False,-0.16992977407586665,0.19999999999999998,222220,0.0,0.125,11,0,0,2,6,6.0,2,4,6,67.0,3.0,4,1,6,636,0.5051033559720963,80.99373984499834
80,6,0,0,0,10.000000000000002,9,10.0,3.1326929458227375,0,,39.107482044791425,4,47.0,42.99999999999999,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.619000000000001,15410,831,0,0.0,8310.000000000002,False,-0.4727409922656103,2,1.3000000000000003,60266,0,0,0.0,0.0,False,0.13088514007993846,0,12.566,-54444.166666666664,230,0,0.0,720.5193775392296,True,-2.014878815895687,0,0.4070000000000001,67120,91,345,1.0,18393.780866076017,False,0.05772383902092808,8,6.913000000000001,42192,914,0,0.0,35744.23858893936,False,-0.16753355008219203,0.16666666666666666,222463,0.0,0.125,9,0,0,2,5,4.5,2,4,5,49.0,6.0,4,2,5,606,0.5362508639809676,81.52999070897931
81,5,0,0,0,10.000000000000002,10,10.0,3.096098438568648,3,2.6666666666666665,40.202469942507506,8,47.0,43.0,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,3,4.649000000000002,15241,841,0,0.0,8410.000000000002,False,-0.47594793435200905,8,1.3780000000000001,60314,0,3,0.3,120.60740982752252,False,0.13291744769123798,0,12.566,-54444.166666666664,230,0,0.0,712.1026408707891,True,-2.0149577854840643,0,0.40700000000000003,67448,85,343,1.0,18166.209945113136,False,0.0606927732087339,8,6.985000000000001,41898,918,0,0.0,36905.86740722189,False,-0.16355840858727477,0.21666666666666667,222376,0.0,0.125,8,0,0,2,7,7.0,2,4,6,71.0,3.0,4,1,6,616,0.4726253559929319,82.00261606497224
82,6,0,0,0,10.000000000000002,11,10.0,3.096098438568648,0,,40.688906129351324,4,47.0,42.99999999999999,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.646000000000002,15131,852,0,0.0,8520.000000000002,False,-0.4774301344759749,1,1.3800000000000001,60465,0,0,0.0,0.0,False,0.13461935411232667,0,12.566000000000003,-54444.166666666664,230,0,0.0,712.1026408707891,True,-2.0149577854840643,0,0.4070000000000001,67964,75,341,1.0,17714.667959701346,False,0.06471523976952376,8,7.057000000000002,41594,922,0,0.0,37515.17145126192,False,-0.1635493718035403,0.16666666666666666,222629,0.0,0.125,9,0,0,3,5,4.25,1,4,5,52.0,6.0,4,2,5,626,0.44391049904515967,82.4465265640174
83,5,0,0,0,10.000000000000004,10,10.0,3.0651213344058887,1,2.0,40.81191279975165,1,47.0,42.99999999999999,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,1,4.6560000000000015,15008,862,0,0.0,8620.000000000004,False,-0.479397418276875,1,1.3890000000000002,60473,0,1,0.1,40.81191279975165,False,0.13515238889118003,0,12.566,-54444.166666666664,230,0,0.0,704.9779069133544,True,-2.015024632925072,0,0.40700000000000003,68308,65,343,1.0,17401.774331983856,False,0.06731465747300039,12,7.169000000000001,41339,923,0,0.0,37669.39551417078,False,-0.16601483317045415,0.18333333333333335,222603,0.0,0.125,9,0,0,3,7,7.0,2,5,1,86.0,0.0,5,0,1,444,0.4303135999944061,82.87684016401181
84,1,0,0,0,10.000000000000002,8,10.0,3.0022479827485418,1,1.0,41.22550202710035,4,46.0,42.99999999999999,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,1,4.665,14904,870,0,0.0,8700.000000000002,False,-0.4811221602393079,3,1.4180000000000001,60545,0,1,0.1,41.22550202710035,False,0.1365073417840451,0,12.566000000000003,-54444.166666666664,230,0,0.0,690.5170360321646,True,-2.01516031128428,0,0.40700000000000003,68781,55,342,1.0,16973.402611490517,False,0.07090172560352113,9,7.247000000000003,41016,927,0,0.0,38216.04037912202,False,-0.16670334585928306,0.18333333333333335,222721,0.0,0.125,9,0,0,1,6,5.75,0,1,0,3.0,0.0,1,0,0,553,0.19428030401468277,83.07112046802649
85,0,0,0,0,10.000000000000002,12,10.0,2.9099065563775657,3,2.0,41.22550202710035,0,,43.0,13,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,3,4.694000000000001,14715,882,0,0.0,8820.000000000002,False,-0.4845985932573369,0,1.4150000000000003,60539,0,4,0.3,164.9020081084014,False,0.13755514071896194,0,12.566000000000003,-54444.166666666664,230,0,0.0,669.2785079668402,True,-2.0153595806549554,0,0.40700000000000003,68781,45,352,1.0,16991.147591219516,False,0.07102469502730012,13,7.368000000000002,40766,927,0,0.0,38216.04037912202,False,-0.17016825327695687,0.21666666666666667,222276,0.0,0.125,6,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,120,0.11107373499544337,83.18219420302194
86,0,0,0,0,10.000000000000002,9,10.0,2.9099065563775657,0,,41.52292536261681,3,46.0,43.0,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.691000000000002,14625,891,0,0.0,8910.000000000002,False,-0.4858113024496726,0,1.4150000000000003,60677,0,1,0.0,41.52292536261681,False,0.13898709843465704,0,12.566000000000003,-54444.166666666664,230,0,0.0,669.2785079668402,True,-2.0153595806549554,0,0.40700000000000003,68944,38,355,1.0,16842.87116377944,False,0.0722562864770168,13,7.485000000000003,40503,927,0,0.0,38491.75181114578,False,-0.17190270670843652,0.16666666666666666,222224,0.0,0.125,9,0,0,0,7,7.0,0,0,0,0.0,0.0,0,0,0,529,0.10645535099320114,83.28864955401514
87,0,0,0,0,10.000000000000002,0,,2.920726952699264,4,3.0,41.52292536261681,0,,43.0,11,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,4,4.731000000000002,14537,891,0,0.0,8910.000000000002,False,-0.4881828226480179,0,1.4150000000000003,60665,0,5,0.4,207.61462681308404,False,0.14032026633777828,0,12.566,-54444.166666666664,230,0,0.0,671.7671991208307,True,-2.0153362306413136,0,0.40700000000000003,68944,28,365,1.0,16857.64191015327,False,0.07235864501436735,11,7.582000000000002,40334,927,0,0.0,38491.75181114578,False,-0.17424498412278402,0.2333333333333333,221955,0.0,0.125,0,0,0,0,5,5.0,0,0,0,0.0,0.0,0,0,0,0,0.10101305501302704,83.38966260902816
88,0,0,0,0,10.000000000000002,0,,2.920726952699264,0,,41.52292536261681,0,,43.0,7,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.727000000000001,14537,891,0,0.0,8910.000000000002,False,-0.4881828226480179,0,1.4150000000000003,60665,0,5,0.0,207.61462681308404,False,0.14032026633777828,0,12.566,-54444.166666666664,230,0,0.0,671.7671991208307,True,-2.0153362306413136,0,0.4070000000000001,68944,18,375,1.0,16872.412656527104,False,0.0724610035517179,7,7.641000000000001,40237,927,0,0.0,38491.75181114578,False,-0.17558936820084145,0.16666666666666666,221858,0.0,0.125,0,0,0,0,4,4.0,0,0,0,0.0,0.0,0,0,0,0,0.09692145203007385,83.48658406105824
89,0,0,0,0,10.000000000000002,0,,2.920726952699264,0,,42.46467324760313,9,47.0,42.99999999999999,20,43.0,0,0.2,37475,0,0,0.0,0.0,False,0.009917266283989543,0,4.727000000000001,14537,891,0,0.0,8910.000000000002,False,-0.4881828226480179,4,1.4550000000000003,60934,0,0,0.0,0.0,False,0.14342008969619635,0,12.566,-54444.166666666664,230,0,0.0,671.7671991208307,True,-2.0153362306413136,0,0.40700000000000003,69245,8,378,1.0,16593.717385980824,False,0.07470144546222436,13,7.764000000000003,39562,936,0,0.0,39746.93415975653,False,-0.17624643696809153,0.16666666666666666,221753,0.0,0.125,4,0,0,0,8,7.666666666666666,0,0,0,0.0,0.0,0,0,0,489,0.10253217798890546,83.58911623904714
