index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ind@2,spot_market_loss_05Ind@2,balance_05Ind@2,inventory_05Ind@2_input,inventory_05Ind@2_output,productivity_05Ind@2,assets_05Ind@2,bankrupt_05Ind@2,score_05Ind@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,16,0,0,0,10.0,20,10.0,35.35313311950614,10,37.0,4.446645472769146,12,2.4166666666666665,44.999999999999986,20,45.0,0,0.2,73265,27,86,1.0,3310.369448277528,False,0.265479531850392,0,0.2,69558,4,189,1.0,6721.742159586661,False,0.23167527118209097,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,12,8.222,19744.0,1072,0,0.0,37898.55870411058,False,-0.5946819811441455,11,2.9920000000000013,154513,0,1,0.1,44.999999999999986,False,0.06542407236325028,0,1.487,163409,10,17,1.0,809.4664547276913,False,0.12939159457940133,0.5166666666666667,576025,0.0,0.0,11,0,0,5,8,8.0,19,24,18,105.0,20.0,9,7,18,975,1.6289556697010994,125.0225534029305
69,18,0,0,0,10.0,20,10.0,35.35313311950614,0,,4.0656961060555155,28,2.4642857142857144,44.99999999999998,20,45.0,0,0.2,73195,24,96,1.0,3633.9007794725894,False,0.2670295490048864,0,0.2,69428,7,199,1.0,7105.273490781722,False,0.2327185572587683,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,28,8.49,18267.0,1072,0,0.0,37898.55870411058,False,-0.6101537820324384,7,3.051000000000001,154454,0,1,0.1,44.99999999999998,False,0.06501730485501152,0,1.487,163888,27,15,1.0,784.7737948634986,False,0.1326088750977741,0.5166666666666667,574768,0.0,0.0,12,0,0,4,11,10.75,18,22,17,87.0,30.0,8,10,17,740,1.6618166267871857,126.68437002971768
70,17,0,0,0,10.0,20,10.0,35.35836808895522,14,35.42857142857143,3.9971297543465294,3,1.0,44.99999999999997,20,45.0,0,0.2,73095,24,106,1.0,3987.987017429253,False,0.2683308870954957,0,0.2,69824,7,195,1.0,6964.881777346267,False,0.2382217267481908,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,3,8.492,17663.0,1086,0,0.0,38399.18774460536,False,-0.6138586915245257,7,3.114000000000001,154408,0,0,0.0,0.0,False,0.06454504088358176,0,1.487,164425,20,13,1.0,664.9425950869303,False,0.1358980688715543,0.5,574951,0.0,0.0,14,0,0,2,4,3.5,18,20,19,46.0,35.0,6,11,19,1236,1.6619003601372242,128.3462703898549
71,19,0,0,0,10.0,20,10.0,35.35836808895522,0,,3.901006842125167,4,1.0,44.99999999999998,20,45.0,0,0.2,73025,21,116,1.0,4311.570698318805,False,0.26988134637027517,0,0.2,69694,10,205,1.0,7348.46545823582,False,0.23926545494515328,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,4,8.529,17519.0,1086,0,0.0,38399.18774460536,False,-0.6153671135474873,8,3.1870000000000007,154294,0,0,0.0,0.0,False,0.06375908332528991,0,1.487,164961,14,11,1.0,549.6140957897521,False,0.13919588991006207,0.5,575029,0.0,0.0,11,0,0,2,4,4.0,19,21,22,64.0,59.0,6,13,22,740,1.7018747283145785,130.0481451181695
72,22,0,0,0,10.0,20,10.0,35.442867963618326,6,38.0,4.007773848411101,2,10.0,44.99999999999998,20,45.0,0,0.2,72955,18,126,1.0,4645.801363415909,False,0.27152172494143795,0,0.2,69792,13,209,1.0,7537.55940439623,False,0.24251777278513098,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,2,8.545000000000002,17237.0,1092,0,0.0,38703.611816271216,False,-0.6167266623215495,9,3.2690000000000006,154143,0,2,0.2,89.99999999999996,False,0.06302828068336941,0,1.487,165456,4,10,1.0,466.0310953936442,False,0.14232047452323277,0.5333333333333333,575119,0.0,0.0,12,0,0,5,4,4.0,20,25,18,99.0,46.0,11,11,18,923,1.4230366293340921,131.47118174750358
73,18,0,0,0,10.0,20,10.0,35.1424946587917,19,32.473684210526315,4.071669410568473,6,5.166666666666667,44.99999999999998,0,,0,0.2,73200,22,125,1.0,4612.8118323489625,False,0.275381415066373,0,0.2,69964,9,211,1.0,7505.066373005048,False,0.2451486104843086,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,6,8.603,16421.0,1111,0,0.0,39043.311565917575,False,-0.6234951837031888,0,3.2600000000000002,154113,0,7,0.5,314.99999999999983,False,0.06359706575844905,0,1.487,165455,0,15,0.5,674.9999999999997,False,0.14303393406229747,0.5,574689,0.0,0.0,9,0,0,5,2,2.0,18,23,19,119.0,36.0,9,9,19,817,1.7158834328874946,133.18706518039107
74,19,0,0,0,10.0,20,10.0,35.20616849905747,6,37.0,3.9135994263630045,6,1.3333333333333333,44.99999999999998,0,,0,0.2,73312,23,129,1.0,4771.595736378414,False,0.2786142234040372,0,0.2,69874,8,221,1.0,7860.563238291701,False,0.24663077241264555,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,6,8.657,15975.0,1117,0,0.0,39325.290213447195,False,-0.6266902171842412,0,3.2600000000000007,154110,0,8,0.1,359.99999999999983,False,0.06373150586710423,0,1.487,165450,0,20,0.5,899.9999999999995,False,0.1437750782510376,0.43333333333333335,574257,0.0,0.0,7,0,0,9,2,2.0,15,24,13,128.0,27.0,10,9,13,422,1.6807422060519457,134.86780738644302
75,13,0,0,0,10.0,20,10.0,35.20616849905747,0,,3.7781703268418276,6,1.6666666666666667,44.99999999999998,0,,0,0.2,73192,25,139,1.0,5143.657421368988,False,0.27972955273693045,0,0.2,69794,6,231,1.0,8192.624923282276,False,0.24808392246408353,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,6,8.711,15751.0,1117,0,0.0,39325.290213447195,False,-0.6290366514421813,0,3.2600000000000002,154100,0,14,0.6,629.9999999999997,False,0.0645933014354067,0,1.487,165450,0,20,0.0,899.9999999999995,False,0.1437750782510376,0.43333333333333335,573823,0.0,0.0,7,0,0,5,2,2.0,13,18,15,37.0,24.0,5,8,15,200,1.3944919975474477,136.26229938399047
76,15,0,0,0,10.0,20,10.0,35.67787583356663,32,38.0,3.684179281532247,5,2.0,44.99999999999998,0,,0,0.2,73890,25,128,1.0,4816.768106696529,False,0.2887587462349587,0,0.2,70112,6,230,1.0,8265.911441720325,False,0.2540742144969032,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,5,8.755,14360.0,1149,0,0.0,40993.87933276806,False,-0.6348682260707279,0,3.2600000000000007,154090,0,19,0.5,854.9999999999995,False,0.06529997380141472,0,1.487,165450,0,20,0.0,899.9999999999995,False,0.1437750782510376,0.4166666666666667,573438,0.0,0.0,11,0,0,9,1,1.0,12,21,18,57.0,39.0,5,10,18,1416,1.4770524753257632,137.73935185931623
77,18,0,0,0,10.0,20,10.0,35.75098360056625,30,36.166666666666664,3.8147015630331,6,5.666666666666667,44.99999999999998,0,,0,0.2,74382,25,122,1.0,4611.619999269083,False,0.29533655388467717,0,0.2,70505,6,226,1.0,8139.722293727973,False,0.25964665890012306,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,6,8.81,13068.0,1179,0,0.0,42150.40966506761,False,-0.6423447076119395,0,3.2600000000000007,154084,0,21,0.2,944.9999999999995,False,0.0655688540187251,0,1.487,165422,0,24,0.4,1079.9999999999995,False,0.14420252885291562,0.43333333333333335,572997,0.0,0.0,10,0,0,9,3,3.0,11,20,16,108.0,41.0,7,11,16,1285,1.6174910636618733,139.3568429229781
78,16,0,0,0,10.0,20,10.0,35.895917294142045,40,36.55,3.7364442037379515,6,2.6666666666666665,44.99999999999998,0,,0,0.2,75278,26,105,1.0,4029.071315884915,False,0.305550996705276,0,0.2,70871,5,223,1.0,8054.789556593676,False,0.2651114770923236,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,6,8.864000000000003,11384.0,1219,0,0.0,43757.12318155915,False,-0.6515695802524557,0,3.260000000000001,154084,0,21,0.0,944.9999999999995,False,0.0655688540187251,0,1.487,165406,0,30,0.6,1349.9999999999993,False,0.14502295823393957,0.43333333333333335,572559,0.0,0.0,11,0,0,11,3,3.0,11,22,19,90.0,27.0,7,9,19,1662,1.6555729983374476,141.01241592131555
79,19,0,0,0,10.0,20,10.0,35.84483567475217,12,35.0,3.6690590054783283,2,1.0,44.99999999999998,0,,0,0.2,75168,27,115,1.0,4392.156102596499,False,0.3067594218417689,0,0.2,71201,4,221,1.0,7961.708684120229,False,0.2698994027677672,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,2,8.878,10892.0,1231,0,0.0,44124.99271561992,False,-0.6547966106824566,0,3.2600000000000007,154082,0,23,0.2,1034.9999999999995,False,0.06586531169422115,0,1.487,165406,0,30,0.0,1349.9999999999993,False,0.14502295823393957,0.3666666666666667,572285,0.0,0.0,8,0,0,10,1,1.0,12,22,18,75.0,49.0,7,12,18,620,1.5995708424597979,142.61198676377535
80,18,0,0,0,10.0,20,10.0,36.056944556756285,32,37.3125,3.946341570996186,5,8.0,44.99999999999998,0,,0,0.2,75646,30,109,1.0,4230.206956686436,False,0.31346559259401063,0,0.2,71717,1,215,1.0,7762.243079702601,False,0.2769305869609868,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,5,8.926,9553.0,1263,0,0.0,45539.92097518319,False,-0.6614120455083424,0,3.2600000000000007,154042,0,28,0.5,1259.9999999999993,False,0.06636515312383658,0,1.487,165406,0,30,0.0,1349.9999999999993,False,0.14502295823393957,0.4166666666666667,571900,0.0,0.0,12,0,0,13,1,1.0,9,22,17,90.0,45.0,10,8,17,1394,1.563903184607625,144.17588994838297
81,17,0,0,0,10.0,20,10.0,36.056944556756285,0,,3.8170793315196745,5,2.0,44.99999999999998,0,,0,0.2,75536,31,119,1.0,4600.776402253998,False,0.3147372295513235,0,0.2,71627,0,225,1.0,8112.812525270164,False,0.2783711342775717,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,5,8.971000000000002,9378.0,1263,0,0.0,45539.92097518319,False,-0.6632451972723582,0,3.2600000000000002,154042,0,28,0.0,1259.9999999999993,False,0.06636515312383658,0,1.487,165396,0,35,0.5,1574.9999999999993,False,0.1457296305999476,0.4166666666666667,571515,0.0,0.0,7,0,0,13,1,1.0,10,23,15,138.0,31.0,10,7,15,200,1.5627816328778863,145.73867158126086
82,15,0,0,0,10.0,20,10.0,36.05320660884874,14,36.0,3.6383965037883486,8,2.125,44.99999999999998,0,,0,0.2,75950,30,115,1.0,4446.118760017605,False,0.3204239545294801,0,0.2,71517,1,235,1.0,8482.503553079454,False,0.2796353525419273,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,8,9.046000000000001,8570.0,1277,0,0.0,46039.94483949984,False,-0.6690902076201509,0,3.2600000000000007,154037,0,33,0.5,1484.9999999999993,False,0.0671062973125767,0,1.487,165384,0,38,0.3,1709.999999999999,False,0.1461122678322739,0.4666666666666666,570994,0.0,0.0,8,0,0,11,2,2.0,10,21,16,79.0,39.0,7,8,16,704,1.5416907453909516,147.2803623266518
83,16,0,0,0,10.0,20,10.0,36.130645800525976,24,36.75,3.725268566484389,7,4.571428571428571,44.99999999999998,0,,0,0.2,76496,32,107,1.0,4185.979100656279,False,0.32744944597956427,0,0.2,71653,0,238,0.9,8599.093700525182,False,0.2829171976126647,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,7,9.108,7446.0,1301,0,0.0,47005.970186484294,False,-0.6758046478961478,0,3.2600000000000002,154007,0,38,0.5,1709.999999999999,False,0.06767508238765634,0,1.487,165382,0,40,0.2,1799.999999999999,False,0.14640872550776995,0.43333333333333335,570520,0.0,0.0,9,0,0,11,2,2.0,10,21,17,83.0,33.0,8,8,17,1082,1.5959289390593767,148.8762912657112
84,17,0,0,0,10.0,20,10.0,36.196770353523796,16,37.0,3.4697651499127096,7,1.0,44.99999999999998,0,,0,0.2,77048,26,101,1.0,3915.8738057059036,False,0.33449211869082557,0,0.2,71493,6,248,1.0,9036.799047673901,False,0.28391128023642304,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,7,9.171,6586.0,1317,0,0.0,47671.146555590836,False,-0.681329367323856,0,3.2600000000000007,154000,0,45,0.7,2024.999999999999,False,0.0687126842518925,0,1.487,165382,0,40,0.0,1799.999999999999,False,0.14640872550776995,0.45,570045,0.0,0.0,9,0,0,11,2,2.0,11,22,14,106.0,43.0,9,8,14,792,1.425865799188614,150.3021570648998
85,14,0,0,0,10.0,20,10.0,36.19048215289265,1,35.0,3.6498451840864563,6,5.666666666666667,44.99999999999998,0,,0,0.2,76993,25,110,1.0,4230.953036818191,False,0.3362241190211492,0,0.2,71383,7,258,1.0,9407.144395446303,False,0.2851810245717809,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,6,9.224,6355.0,1318,0,0.0,47699.05547751251,False,-0.6836029525396353,0,3.2600000000000007,153996,0,46,0.1,2069.999999999999,False,0.06884022999600127,0,1.487,165352,0,45,0.5,2024.999999999999,False,0.14697751058284958,0.43333333333333335,569615,0.0,0.0,7,0,0,12,2,2.0,4,16,14,108.0,12.0,10,4,14,235,1.6213928451761603,151.92354991007596
86,14,0,0,0,10.0,20,10.0,36.19048215289265,0,,3.7903744623993205,6,5.333333333333333,44.99999999999998,0,,0,0.2,76863,28,120,1.0,4622.857858347118,False,0.33733812356085946,0,0.2,71313,4,268,1.0,9739.04921697523,False,0.2868017601893082,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,6,9.278,6157.0,1318,0,0.0,47699.05547751251,False,-0.6856770328212074,0,3.260000000000001,153994,0,47,0.1,2114.999999999999,False,0.06898156446920288,0,1.487,165322,0,50,0.5,2249.999999999999,False,0.1475462956579292,0.43333333333333335,569185,0.0,0.0,8,0,0,14,2,2.0,1,15,15,67.0,18.0,8,6,15,200,1.579464397393167,153.50301430746913
87,15,0,0,0,10.0,20,10.0,36.406299482995784,37,37.4054054054054,3.7783425744414854,1,3.0,44.99999999999998,0,,0,0.2,76868,25,128,1.0,4910.00633382346,False,0.33984769634835615,0,0.2,72492,7,243,1.0,8916.730774367976,False,0.29977138636866363,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,1,9.282000000000002,4739.0,1355,0,0.0,49330.535799459285,False,-0.6919857967429645,0,3.2600000000000007,153994,0,47,0.0,2114.999999999999,False,0.06898156446920288,0,1.487,165319,0,51,0.1,2294.999999999999,False,0.1476807357665844,0.35000000000000003,568948,0.0,0.0,12,0,0,12,1,1.0,1,13,15,75.0,27.0,6,9,15,1584,1.37454304844141,154.87755735591054
88,15,0,0,0,10.0,20,10.0,36.09389357767012,6,26.333333333333332,3.982773120848616,5,6.4,44.99999999999998,0,,0,0.2,76926,25,132,1.0,5014.393952252456,False,0.341708983938757,0,0.2,72392,7,253,1.0,9201.75507515054,False,0.3004894606282667,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,5,9.331000000000001,4416.0,1361,0,0.0,49123.78915920904,False,-0.696452122479631,0,3.2600000000000007,153992,0,48,0.1,2159.999999999999,False,0.06912289894240448,0,1.487,165289,0,55,0.4,2474.9999999999986,False,0.14809439763936957,0.4166666666666667,568551,0.0,0.0,10,0,0,3,3,3.0,4,7,17,63.0,24.0,7,8,17,358,1.424452087841928,156.30200944375247
89,17,0,0,0,10.0,20,10.0,36.05642650162099,27,35.81481481481482,4.184325272252117,2,10.0,44.99999999999998,0,,0,0.2,77261,27,129,1.0,4921.279018709108,False,0.3465810771304589,0,0.2,72824,5,249,1.0,9028.050198903627,False,0.30631936049612035,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,2,9.346000000000002,3395.0,1388,0,0.0,50046.31998424993,False,-0.702315427887738,0,3.2600000000000002,153972,0,50,0.2,2249.999999999999,False,0.06929525805606497,0,1.487,165289,0,55,0.0,2474.9999999999986,False,0.14809439763936957,0.3666666666666667,568277,0.0,0.0,10,0,0,0,1,1.0,5,5,21,58.0,56.0,5,12,21,1167,1.3835662491619587,157.68557569291443
90,21,0,0,0,10.0,20,10.0,36.31529852962486,29,37.93103448275862,4.162689016022115,1,3.0,44.99999999999998,0,,0,0.2,78281,25,110,1.0,4244.682838258735,False,0.3580957285801289,0,0.2,72704,7,259,1.0,9475.66231917284,False,0.30807275238731857,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,1,9.354000000000001,2261.0,1417,0,0.0,51458.77801647843,False,-0.7067963943660519,0,3.2600000000000007,153969,0,51,0.1,2294.999999999999,False,0.06942969816472015,0,1.487,165289,0,55,0.0,2474.9999999999986,False,0.14809439763936957,0.35000000000000003,568040,0.0,0.0,10,0,0,6,1,1.0,6,12,19,128.0,41.0,12,9,19,1300,2.260284195654094,159.94585988856852
91,19,0,0,0,10.0,20,10.0,36.39707345367647,19,37.21052631578947,3.9634149811095365,5,2.0,44.99999999999998,0,,0,0.2,78878,26,101,1.0,3936.1044188213236,False,0.365573572444144,0,0.2,72614,6,269,1.0,9850.81275903897,False,0.30972089893281557,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,5,9.403,1369.0,1436,0,0.0,52266.19747947941,False,-0.7119113096063467,0,3.2600000000000002,153959,0,56,0.5,2519.9999999999986,False,0.07013637053072819,0,1.487,165289,0,55,0.0,2474.9999999999986,False,0.14809439763936957,0.4166666666666667,567645,0.0,0.0,8,0,0,3,2,2.0,5,8,21,98.0,33.0,8,11,21,907,1.4154669726267457,161.36132686119527
92,21,0,0,0,10.0,20,10.0,36.373709816618046,1,32.0,3.9634149811095365,0,,44.99999999999998,0,,0,0.2,78768,27,111,1.0,4307.481789644603,False,0.36685203274871714,0,0.2,72556,5,278,1.0,10161.891329019816,False,0.31136843849990564,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.398000000000001,1337.0,1437,0,0.0,52269.02100648013,False,-0.7122317260617609,0,3.2600000000000007,153959,0,56,0.0,2519.9999999999986,False,0.07013637053072819,0,1.487,165289,0,55,0.0,2474.9999999999986,False,0.14809439763936957,0.3333333333333333,567445,0.0,0.0,8,0,0,3,0,0.0,5,8,20,100.0,59.0,8,13,20,232,1.3906083442270756,162.75193520542234
93,20,0,0,0,10.0,20,10.0,36.40862369846728,10,37.0,3.8468317925539246,2,1.0,44.99999999999998,0,,0,0.2,78668,27,121,1.0,4675.443467514541,False,0.36827055611636683,0,0.2,72826,5,278,1.0,10171.597388173905,False,0.31601099089720047,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,2,9.418000000000001,895.0,1447,0,0.0,52683.278491682155,False,-0.7146920384035755,0,3.2600000000000007,153959,0,56,0.0,2519.9999999999986,False,0.07013637053072819,0,1.487,165287,0,57,0.2,2564.9999999999986,False,0.14839085531486562,0.3666666666666667,567171,0.0,0.0,8,0,0,4,1,1.0,6,10,18,144.0,30.0,10,10,18,570,1.4570296192541718,164.2089648246765
94,18,0,0,0,10.0,20,10.0,36.446347054610236,11,37.0,3.8025602063379833,10,3.6,44.99999999999998,0,,0,0.2,78588,25,131,1.0,5024.471464153941,False,0.36986699545761137,0,0.2,73113,7,277,1.0,10165.638134127035,False,0.32080838922121385,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,10,9.516000000000002,108.0,1458,0,0.0,53138.77400562172,False,-0.7205502911798074,0,3.260000000000001,153953,0,61,0.5,2744.9999999999986,False,0.07087062035492189,0,1.487,165257,0,62,0.5,2789.9999999999986,False,0.14895964038994525,0.5,566555,0.0,0.0,8,0,0,4,3,3.0,3,7,20,68.0,33.0,7,11,20,607,1.3436157898977399,165.55258061457425
95,20,0,0,0,10.0,20,10.0,36.31887737627652,15,35.0,3.7717981607786006,2,3.0,44.99999999999998,0,,0,0.2,78468,27,141,1.0,5390.961710054989,False,0.37093527110159097,0,0.2,73558,5,272,1.0,9928.734646347213,False,0.3263241275471446,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,2,9.526000000000002,-988.0,1473,0,0.0,53497.70637525531,False,-0.730151123065997,0,3.2600000000000007,153951,0,62,0.1,2789.9999999999986,False,0.07101195482812349,0,1.487,165253,0,63,0.1,2834.9999999999986,False,0.14908718613405403,0.3666666666666667,565778,0.0,0.0,5,0,0,3,3,2.7942857142857145,3,6,19,87.0,42.0,6,14,19,200,1.260284662246704,166.81286527682096
96,19,0,0,0,10.0,20,10.0,36.365561416712026,16,36.8125,3.8940613669747957,7,4.714285714285714,44.99999999999998,0,,0,0.2,78947,28,135,1.0,5189.350791256124,False,0.37732336867435873,0,0.2,73468,4,282,1.0,10295.088319512792,False,0.32789798084145044,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,7,9.594000000000001,-8176.0,1489,0,0.0,54148.32094948421,False,-0.8020388787947068,0,3.2600000000000007,153948,0,65,0.3,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.4,3014.9999999999986,False,0.14950084800683922,0.44999999999999996,558946,0.0,0.0,7,0,0,4,5,111.89311075781664,3,7,17,76.0,50.0,7,12,17,200,1.3148770947009325,168.1277423715219
97,17,0,0,1,10.0,20,10.0,36.3430322153616,10,36.0,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,79187,30,135,1.0,5206.3093490738165,False,0.38152044110158123,0,0.2,73388,2,292,1.0,10632.165406885588,False,0.3293934885638024,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000002,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.3333333333333333,567282,0.0,0.125,7,0,0,5,5,1657.1554720133668,2,7,11,85.0,30.0,7,10,11,200,1.1334015168249607,169.26114388834685
98,11,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,79097,29,145,1.0,5559.739671227432,False,0.38298515000276534,0,0.2,73278,3,302,1.0,11005.595729039203,False,0.3306892871057142,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.3333333333333333,567082,0.0,0.125,7,0,0,4,6,5165.714354349223,0,4,10,34.0,18.0,5,6,10,200,1.0561115955933928,170.31725548394024
99,10,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,79017,27,155,1.0,5903.169993381049,False,0.3845343140835857,0,0.2,73158,5,312,1.0,11389.02605119282,False,0.3319006304679901,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000002,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.3333333333333333,566882,0.0,0.125,7,0,0,4,4,1535.6318935491083,0,4,10,42.0,18.0,4,6,10,200,1.0519984448328614,171.3692539287731
100,10,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,78867,32,165,1.0,6316.600315534664,False,0.38549229190695283,0,0.2,73108,0,322,1.0,11702.456373346437,False,0.3337031600877189,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.3333333333333333,566682,0.0,0.125,8,0,0,4,3,1434.6847086056646,0,4,7,42.0,18.0,4,6,7,200,0.9569259230047464,172.32617985177785
101,7,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,78747,34,175,1.0,6700.030637688281,False,0.3867036352692287,0,0.2,73028,0,330,0.8,11993.200631069329,False,0.33480736306495734,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.3,566482,0.0,0.125,7,0,0,4,2,789.0120092190405,0,4,5,42.0,9.0,4,3,5,200,0.9754049209877849,173.30158477276564
102,5,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,78637,35,185,1.0,7073.4609598418965,False,0.38799943381114055,0,0.2,72938,0,339,0.9,12320.287921007584,False,0.3360495914143504,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.260000000000001,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.31666666666666665,566282,0.0,0.125,6,0,0,3,3,1898.445300848572,0,3,4,24.0,6.0,3,2,4,200,0.9218489937484264,174.22343376651406
103,4,0,0,0,10.0,20,10.0,36.3430322153616,0,,3.8940613669747957,0,,44.99999999999998,0,,0,0.2,78537,35,195,1.0,7436.891281995513,False,0.3893796875326885,0,0.2,72838,0,349,1.0,12683.7182431612,False,0.3374298451358984,0,0.2,95536,0,0,0.0,0.0,False,0.0007542110114807676,0,9.587000000000002,-116825.47222222222,1499,0,0.0,54478.20529082704,True,-1.9384309224085383,0,3.2600000000000007,153948,0,65,0.0,2924.9999999999986,False,0.07145664134136756,0,1.487,165223,0,67,0.0,3014.9999999999986,False,0.14950084800683922,0.3333333333333333,566082,0.0,0.125,6,0,0,3,0,0.0,0,3,5,39.0,3.0,3,1,5,200,0.8244339879602194,175.04786775447428
