index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
70,21,0,0,0,10.0,20,10.0,24.393806475925004,36,25.0,32.691803288298786,16,41.0,34.999999999999986,8,35.0,0,1.4060000000000001,41509,3,22,1.0,566.6637424703501,False,0.313026858249872,0,2.1080000000000005,40963,24,14,1.0,581.5132906629501,False,0.29610596139782813,0,0.6770000000000002,48099,39,63,1.0,3010.9420597238986,False,0.16365935605381315,0,1.919,35568,318,19,1.0,8378.374721821829,False,-0.06734570327224085,0,0.2,68773,0,0,0.0,0.0,False,0.0,8,6.5980000000000025,11832,1508,0,0.0,49299.23935875457,False,-0.46953572362151885,0.6666666666666666,246744,0.0,0.0,14,0,0,5,4,4.0,5,10,26,116.0,48.0,10,11,26,1756,1.5039492380456068,159.42168797092745
71,26,0,0,0,10.0,20,10.0,24.495955758481127,27,25.296296296296298,33.05917859700701,17,37.294117647058826,34.999999999999986,14,35.0,0,1.4060000000000004,41807,4,16,1.0,431.93529213569803,False,0.32027294750283847,0,2.1080000000000005,41148,23,13,1.0,548.4474248602546,False,0.3013988410704114,0,0.6770000000000002,48187,29,69,1.0,2991.4660401894366,False,0.1654952852607375,0,1.9190000000000003,35431,335,16,1.0,8735.09203664329,False,-0.06637548047476678,0,0.2,68773,0,0,0.0,0.0,False,0.0,14,6.730000000000001,10959,1525,0,0.0,50415.24736043569,False,-0.4741159513149369,0.6666666666666666,246305,0.0,0.0,16,0,0,4,7,7.0,8,12,30,160.0,60.0,12,14,30,1517,1.7016543869976886,161.12334235792514
72,30,0,0,0,10.0,20,10.0,24.583294493755016,21,25.476190476190474,32.864207157501745,12,29.75,34.99999999999998,7,35.0,0,1.4060000000000001,41947,6,16,1.0,453.33271190008026,False,0.3250075828945313,0,2.1080000000000005,41343,21,12,1.0,504.9995339250602,False,0.30684280897805555,0,0.6770000000000002,48397,19,74,1.0,2899.033925036474,False,0.16933745337614337,0,1.9190000000000003,35043,346,19,1.0,9130.239830831768,False,-0.07084264062550713,0,0.2,68773,0,0,0.0,0.0,False,0.0,7,6.786000000000001,10532,1537,0,0.0,50512.286401080186,False,-0.4796192808145625,0.6666666666666666,246035,0.0,0.0,15,0,0,5,2,2.0,7,12,28,162.0,90.0,12,18,28,1092,1.65864556300221,162.78198792092735
73,28,0,0,0,10.0,20,10.0,24.49866422376006,36,24.0,32.75088657769098,25,31.92,34.99999999999998,11,35.0,20,1.606,42293,4,10,1.0,284.98664223760056,False,0.33323363351405333,0,2.1080000000000005,41223,23,22,1.0,768.9706129227213,False,0.30721936933178434,0,0.6770000000000002,48637,27,68,1.0,2888.524221324508,False,0.1748442833504329,0,1.9190000000000003,34737,354,20,1.0,9327.544866764882,False,-0.0757067553396255,0,0.2,68773,0,0,0.0,0.0,False,0.0,11,6.889000000000001,9572,1562,0,0.0,51156.88483435331,False,-0.48889182648457014,0.6666666666666666,245235,0.0,0.0,14,0,0,7,8,7.111111111111111,6,13,33,193.0,90.0,13,15,33,998,1.7264859669958241,164.50847388792317
74,33,0,0,0,10.0,20,10.0,24.6104830159157,41,25.21951219512195,32.40902451075421,10,26.0,34.99999999999998,10,35.0,5,1.6360000000000001,42482,3,10,1.0,276.104830159157,False,0.33903209070594664,4,2.1480000000000006,41679,24,10,1.0,486.104830159157,False,0.31710240394230343,0,0.6770000000000002,48488,30,70,1.0,3006.9462062302655,False,0.17273794461656966,0,1.919,34112,372,28,1.0,10062.552368221759,False,-0.08174729792364455,0,0.2,68773,0,0,0.0,0.0,False,0.0,10,6.978000000000001,9184,1572,0,0.0,50946.98653090561,False,-0.4960595980188038,0.6666666666666666,244718,0.0,0.0,15,0,0,12,6,5.1410256410256405,5,17,26,224.0,109.0,17,16,26,1019,1.7471641650190577,166.25563805294223
75,26,0,0,0,10.0,20,10.0,24.708229808132646,18,26.0,33.38241744749421,34,38.470588235294116,34.999999999999986,12,35.0,0,1.6310000000000004,42528,4,14,1.0,385.91521731385706,False,0.3422023189122162,2,2.1640000000000006,41859,23,10,1.0,477.0822980813265,False,0.32261588956739645,0,0.6770000000000002,49752,20,48,1.0,2096.520633642375,False,0.1917110893502202,0,1.9190000000000003,33688,380,36,1.0,10590.894355200198,False,-0.08549668814863233,0,0.2,68773,0,0,0.0,0.0,False,0.0,12,7.088000000000002,7686,1606,0,0.0,53612.162420675704,False,-0.4984647869027401,0.6666666666666666,244286,0.0,0.0,14,0,0,7,9,8.166666666666668,9,16,26,231.0,30.0,16,10,26,1664,1.544719530036673,167.8003575829789
76,26,0,0,0,10.0,20,10.0,24.83014731111053,24,26.0,32.498304599296326,17,22.58823529411765,34.999999999999986,8,35.0,2,1.6510000000000002,42842,0,10,1.0,248.30147311110528,False,0.34990576947298224,0,2.1620000000000004,41927,27,12,1.0,567.9617677333264,False,0.3261799266036214,0,0.6770000000000002,49378,26,57,1.0,2497.9871922487646,False,0.187646467019902,0,1.9190000000000003,33822,378,30,1.0,10360.74482157867,False,-0.08505272565474956,0,0.2,68773,0,0,0.0,0.0,False,0.0,8,7.1560000000000015,7207,1623,0,0.0,52744.748364657935,False,-0.5117360856392921,0.6666666666666666,243949,0.0,0.0,16,0,0,6,5,4.25,4,10,28,117.0,45.0,10,16,28,1000,1.3728863839642145,169.17324396694312
77,28,0,0,0,10.0,20,10.0,24.936978247887147,23,26.0,32.498304599296326,0,,34.999999999999986,12,35.0,0,1.6490000000000002,42742,0,20,1.0,498.7395649577429,False,0.3506980986672176,11,2.2720000000000007,42162,27,10,1.0,519.3697824788715,False,0.33279980179205865,0,0.6770000000000002,49092,27,67,1.0,2850.684820845807,False,0.18507418622555374,0,1.9190000000000003,33510,380,40,1.0,10775.983918168968,False,-0.08750136156787838,0,0.2,68773,0,0,0.0,0.0,False,0.0,12,7.2680000000000025,7016,1623,0,0.0,52744.748364657935,False,-0.5145133383402066,0.6666666666666666,243295,0.0,0.0,12,0,0,4,11,10.75,6,10,23,152.0,69.0,10,18,23,486,1.2654947300325148,170.43873869697563
78,23,0,0,0,10.0,20,10.0,24.7089577536774,32,23.09375,34.340060627759385,44,42.15909090909091,34.999999999999986,9,35.0,0,1.6490000000000002,42745,0,23,1.0,568.3060283345802,False,0.35188516805954606,15,2.411000000000001,42323,27,10,1.0,517.089577536774,False,0.33782226236351703,0,0.6770000000000002,48839,30,77,1.0,3385.4534009477943,False,0.18541162382644968,4,1.959,34775,389,10,1.0,9955.185172458101,False,-0.06745349098646304,0,0.2,68773,0,0,0.0,0.0,False,0.0,9,7.346000000000002,5043,1667,0,0.0,57244.881066474896,False,-0.5104846301130176,0.6666666666666666,242498,0.0,0.0,14,0,0,5,10,8.398601398601398,4,9,26,112.0,56.0,9,14,26,1599,1.2035832999972627,171.6423219969729
79,26,0,0,0,10.0,20,10.0,24.610656736375507,8,21.75,33.937764828813755,7,22.0,34.999999999999986,9,35.0,0,1.6490000000000002,42635,1,33,1.0,822.1516723003917,False,0.3524168474080302,0,2.396000000000001,42407,26,12,1.0,555.3278808365061,False,0.34106204845952587,0,0.6770000000000002,48821,22,87,1.0,3494.0199883070577,False,0.186262784886777,0,1.9550000000000003,34773,385,13,1.0,9916.29378627915,False,-0.06795658034297711,0,0.2,68773,0,0,0.0,0.0,False,0.0,9,7.427000000000002,4774,1674,0,0.0,56811.81832343423,False,-0.5175445427461778,0.6666666666666666,242183,0.0,0.0,14,0,0,9,5,5.0,5,14,19,164.0,48.0,14,12,19,528,1.3347154110088013,172.9770374079817
80,19,0,0,0,10.0,20,10.0,24.72942657061686,36,25.444444444444443,34.86985510515992,24,42.375,34.999999999999986,10,35.0,0,1.6490000000000002,43381,0,9,0.8,222.56483913555172,False,0.36643571647138695,0,2.3960000000000004,42377,29,18,1.0,735.1296782711034,False,0.3429440082671636,0,0.6770000000000002,49208,12,88,1.0,3365.300368101475,False,0.19383152350686733,2,1.9750000000000003,34435,411,10,1.0,10512.492871575128,False,-0.06889259557596966,0,0.2,68773,0,0,0.0,0.0,False,0.0,10,7.518000000000002,3617,1698,0,0.0,59209.01396856154,False,-0.5169396858610098,0.6333333333333333,241791,0.0,0.0,16,0,0,7,7,6.133333333333333,3,10,23,114.0,27.0,10,9,23,1503,1.2159748529666103,174.1930122609483
81,23,0,0,0,10.0,20,10.0,24.309842596595082,24,20.333333333333332,36.0131512694327,35,42.4,34.999999999999986,10,35.0,1,1.6590000000000003,43540,0,7,0.7,170.16889817616558,False,0.370608075939806,0,2.3960000000000004,42485,32,14,1.0,660.3377963523312,False,0.3451622387814939,0,0.6770000000000002,49894,16,77,1.0,3161.970129291839,False,0.20753929493867684,4,2.0130000000000003,34635,411,10,1.0,10351.476819894906,False,-0.06608946209187738,0,0.2,68773,0,0,0.0,0.0,False,0.0,10,7.608000000000002,1996,1733,0,0.0,62410.79114992687,False,-0.5172321176193647,0.6166666666666667,241323,0.0,0.0,12,0,0,4,9,7.266666666666667,5,9,18,133.0,40.0,9,14,18,1362,1.208746665972285,175.4017589269206
82,18,0,0,0,10.0,20,10.0,24.56671284844328,28,26.642857142857142,36.566647472496626,25,41.16,34.999999999999986,11,35.0,3,1.6880000000000004,43617,2,10,1.0,265.6671284844328,False,0.3745274298357541,4,2.4360000000000004,42807,30,10,1.0,545.6671284844329,False,0.3534774439738043,0,0.6770000000000002,49894,6,87,1.0,3328.698607197866,False,0.2094949165712426,15,2.1590000000000007,34512,429,10,1.0,10904.786286707134,False,-0.06248491265474409,0,0.2,68773,0,0,0.0,0.0,False,0.0,11,7.708000000000001,814,1758,0,0.0,64284.16625664907,False,-0.520799105341856,0.6666666666666666,240417,0.0,0.0,10,0,0,7,9,7.105555555555556,1,8,20,80.0,30.0,8,10,20,200,1.3958646609680727,176.79762358788867
83,20,0,0,0,10.0,20,10.0,24.532492850840587,41,24.341463414634145,36.67172592822942,3,44.0,34.99999999999999,11,35.0,16,1.8450000000000002,43833,1,10,1.0,255.32492850840586,False,0.38115122888731034,5,2.4820000000000007,42914,31,10,1.0,555.3249285084058,False,0.3569908719800874,0,0.6770000000000002,49678,12,94,1.0,3741.5321514636526,False,0.2092701059334668,0,2.1440000000000006,33862,444,20,1.0,11625.861344337809,False,-0.06927534315077165,0,0.2,68773,0,0,0.0,0.0,False,0.0,11,7.807000000000002,522,1761,0,0.0,64578.90935961201,False,-0.5229020883223648,0.6666666666666666,239582,0.0,0.0,15,0,0,6,9,7.880952380952381,5,11,17,149.0,27.0,11,9,17,472,1.2670216159895062,178.06464520387817
84,17,0,0,0,10.0,20,10.0,24.64927491834648,21,26.0,36.04213224573716,6,16.0,34.99999999999999,9,35.0,2,1.849,44013,0,10,1.0,246.4927491834648,False,0.38666770475326695,0,2.4770000000000003,43038,32,11,1.0,591.1420241018113,False,0.3614493390320432,0,0.6770000000000002,49678,2,104,1.0,3797.6803033933575,False,0.20992868892973343,0,2.1440000000000006,33412,455,24,1.0,12080.431261745342,False,-0.07449996174175026,0,0.2,68773,0,0,0.0,0.0,False,0.0,9,7.886000000000002,315,1767,0,0.0,63686.447678217555,False,-0.5324004501896271,0.6666666666666666,239229,0.0,0.0,14,0,0,7,5,4.166666666666667,4,11,22,189.0,18.0,11,6,22,530,1.2619239630294032,179.32656916690757
85,22,0,0,0,10.0,20,10.0,24.525895513346708,31,23.580645161290324,35.6295682015472,5,21.0,34.99999999999999,12,35.0,0,1.8470000000000004,43981,2,14,1.0,363.3625371868539,False,0.3874982333278905,14,2.6170000000000004,43265,30,10,1.0,545.2589551334671,False,0.36786042532177365,0,0.6770000000000002,49408,5,114,1.0,4184.400252543114,False,0.20813080900515052,0,2.1440000000000006,33056,463,29,1.0,12388.747100524395,False,-0.07923492656793187,0,0.2,68773,0,0,0.0,0.0,False,0.0,12,7.9970000000000026,21,1772,0,0.0,63135.59485314164,False,-0.540680246222052,0.6666666666666666,238504,0.0,0.0,15,0,0,5,10,9.777777777777779,6,11,26,152.0,33.0,11,11,26,627,1.3116861930466257,180.6382553599542
86,26,0,0,0,10.0,20,10.0,24.57195068058804,26,25.0,36.051794448691346,14,41.0,34.99999999999999,9,35.0,1,1.8570000000000004,44225,3,10,1.0,275.71950680588037,False,0.3937874188131245,1,2.613,43429,29,10,1.0,535.7195068058804,False,0.3728631045085595,0,0.6770000000000002,49478,0,117,0.5,4218.059950496888,False,0.21016772954978988,0,2.1440000000000006,32910,479,27,1.0,12743.362826116336,False,-0.07850048294411725,0,0.2,68773,0,0,0.0,0.0,False,0.0,9,8.075000000000001,-1458,1786,0,0.0,64388.504885362745,False,-0.5530767533380633,0.5833333333333334,237357,0.0,0.0,10,0,0,6,9,7.096103896103896,6,12,27,136.0,50.0,12,14,27,300,1.6461202999926172,182.28437565994682
87,27,0,0,0,10.0,20,10.0,24.497587135493532,36,24.0,36.121369947309226,7,37.714285714285715,34.99999999999999,6,35.0,0,1.8560000000000005,44135,2,20,1.0,509.95174270987064,False,0.39463935000643874,26,2.8720000000000008,43529,30,10,1.0,544.9758713549353,False,0.376150301161754,0,0.6770000000000002,48834,26,122,1.0,5043.744399094558,False,0.204745054882877,0,2.1440000000000006,32954,469,35,1.0,12753.616314702289,False,-0.07734803046469117,0,0.2,68773,0,0,0.0,0.0,False,0.0,6,8.126000000000003,-8845,1793,0,0.0,64765.61631552544,False,-0.6577463807342603,0.6666666666666666,229380,0.0,0.0,10,0,0,5,8,104.30353535353535,6,11,30,159.0,57.0,11,16,30,200,1.4445963409962133,183.72897200094303
88,30,0,16,1,10.0,20,10.0,24.518826938509864,11,25.0,36.65787160221433,11,44.0,34.99999999999999,0,,0,1.8560000000000003,44310,2,19,1.0,485.8577118316874,False,0.3997589888440053,0,2.846000000000001,43429,30,20,1.0,790.3765387701973,False,0.37686349773430206,0,0.6770000000000002,49043,27,121,1.0,5097.6107912077005,False,0.21027975498742257,0,2.1440000000000006,32954,459,45,1.0,12903.745786875672,False,-0.0755871048738426,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,238509,0.0,0.125,14,0,0,5,7,84.23553719008265,6,11,32,138.0,72.0,11,19,32,1111,1.4854687239858322,185.21444072492886
89,32,3,0,0,10.0,20,10.0,24.54228185618842,12,25.0,36.65787160221433,0,,34.99999999999999,0,,0,1.8560000000000005,44520,1,17,1.0,427.21879155520315,False,0.40543559005239255,0,2.846000000000001,43319,31,30,1.0,1046.2684556856525,False,0.3774273218713383,0,0.6770000000000002,49043,17,131,1.0,5219.39997144528,False,0.21170826653191893,0,2.1440000000000006,32654,461,55,1.0,13330.17487382465,False,-0.07762298402664149,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,238309,0.0,0.125,10,0,0,4,3,3.0,7,11,32,159.0,77.0,13,19,32,500,1.462335640040692,186.67677636496956
90,32,1,0,0,10.0,20,10.0,24.58532864180333,23,25.0,36.65787160221433,0,,34.99999999999999,0,,0,1.8560000000000003,44695,1,16,1.0,403.36525826885327,False,0.41055900685332325,0,2.846000000000001,43519,31,28,1.0,998.3892019704932,False,0.38295876719297645,0,0.6770000000000002,49043,7,141,1.0,5340.857196404844,False,0.2131328844468993,0,2.1440000000000006,32079,474,65,1.0,14036.207430358709,False,-0.0828304467678672,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,238109,0.0,0.125,11,0,0,7,3,3.0,5,12,20,170.0,84.0,14,18,20,775,1.503043755015824,188.17982011998538
91,20,1,0,0,10.0,20,10.0,24.60676755863505,12,25.0,36.65787160221433,0,,34.99999999999999,0,,0,1.8560000000000005,44875,3,14,1.0,374.49474582089067,False,0.4157607016529092,0,2.846000000000001,43439,29,38,1.0,1225.057167228132,False,0.3840060505706767,0,0.6770000000000002,48743,9,151,1.0,5756.799519962078,False,0.21097400206392602,0,2.1440000000000006,32079,464,75,1.0,14166.880517372738,False,-0.08129773250712273,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,237909,0.0,0.125,11,0,0,6,2,2.0,3,9,19,98.0,45.0,10,10,19,500,1.4816114860004745,189.66143160598585
92,19,2,0,0,10.0,20,10.0,24.697517600793375,23,25.52173913043478,36.65787160221433,0,,34.99999999999999,0,,0,1.8560000000000003,45107,1,12,1.0,306.3702112095205,False,0.4219794874361356,0,2.846000000000001,43594,31,37,1.0,1223.8081512293547,False,0.3888562026961161,0,0.6770000000000002,48468,10,161,1.0,6148.89250396444,False,0.20912185070803743,0,2.1440000000000006,31767,466,85,1.0,14624.96228815793,False,-0.08324385042509704,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,237709,0.0,0.125,13,0,0,4,5,5.0,3,7,19,122.0,48.0,8,11,19,787,1.355195806012489,191.01662741199834
93,19,2,0,0,10.0,20,10.0,24.691364779187296,25,24.64,36.65787160221433,0,,34.99999999999999,0,,0,1.8560000000000005,45293,1,11,1.0,281.60501257106023,False,0.4274341797192978,0,2.846000000000001,43824,31,33,1.0,1124.8150377131808,False,0.39452723990249744,0,0.6770000000000002,48468,0,171,1.0,6268.49604397865,False,0.21052472604835615,0,2.1440000000000006,31151,481,95,1.0,15359.04426099945,False,-0.0890841200502082,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000003,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,237509,0.0,0.125,14,0,0,7,5,5.0,3,10,20,168.0,51.0,12,7,20,816,1.306098914006725,192.32272632600507
94,20,1,0,0,10.0,20,10.0,24.816254596598238,45,25.4,36.65787160221433,0,,34.99999999999999,0,,10,1.9560000000000002,45482,3,10,1.0,278.1625459659824,False,0.4333180832882903,0,2.846000000000001,44346,29,19,1.0,761.5088373353665,False,0.4052202211400824,0,0.6770000000000002,47777,17,181,1.0,7056.951088142963,False,0.20356281186242564,0,2.1440000000000006,30699,489,105,1.0,15984.225015969043,False,-0.09235449685688932,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,237077,0.0,0.125,15,0,0,4,9,8.083333333333332,4,8,21,130.0,47.0,9,11,21,802,1.333033708971925,193.655760034977
95,21,0,0,0,10.0,20,10.0,24.875993979755968,22,25.5,36.65787160221433,0,,34.99999999999999,0,,1,1.9560000000000006,45627,5,10,1.0,298.7599397975597,False,0.43819724056359854,0,2.846000000000001,44541,27,18,1.0,717.7678916356074,False,0.4106595854666438,0,0.6770000000000002,47777,7,191,1.0,7175.7854338812285,False,0.20495666503098,0,2.1440000000000006,30138,501,115,1.0,16678.528218112388,False,-0.09737111501697955,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,236856,0.0,0.125,14,0,0,3,5,5.0,6,9,24,172.0,78.0,10,11,24,735,1.2358962790458463,194.89165631402284
96,24,1,0,0,10.0,20,10.0,25.045798234897177,55,25.745454545454546,36.65787160221433,0,,34.99999999999999,0,,16,2.1150000000000007,45797,5,10,1.0,300.45798234897177,False,0.4435649562089443,11,2.956000000000001,44939,27,10,1.0,520.4579823489718,False,0.42006437497799143,0,0.6770000000000002,47290,16,201,1.0,7768.964963803435,False,0.20048987712071212,0,2.1440000000000006,29209,527,125,1.0,17781.369620067602,False,-0.1062286569852256,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,236008,0.0,0.125,10,0,0,4,8,6.666666666666666,3,7,24,138.0,48.0,8,16,24,512,1.257994677987881,196.14965099201072
97,24,2,0,0,10.0,20,10.0,25.08421398304156,15,25.733333333333334,36.65787160221433,0,,34.99999999999999,0,,0,2.0990000000000006,45797,5,16,1.0,451.347423728665,False,0.4459352700953324,1,2.9550000000000005,45104,27,10,1.0,520.8421398304156,False,0.42525436142873513,0,0.6770000000000002,47290,6,211,1.0,7885.316191965472,False,0.20185460486024992,0,2.1440000000000006,28823,532,135,1.0,18293.614505277044,False,-0.10927542336871253,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,235787,0.0,0.125,11,0,0,5,7,6.090909090909091,4,9,21,120.0,54.0,11,13,21,300,1.4363956860033795,197.5860466780141
98,21,0,0,0,10.0,20,10.0,25.12704463538102,13,25.923076923076923,36.65787160221433,0,,34.99999999999999,0,,0,2.0990000000000006,46004,8,13,1.0,406.6515802599532,False,0.4517366486578269,0,2.9540000000000006,45034,24,20,1.0,742.5408927076204,False,0.42653776261754406,0,0.6770000000000002,47290,0,217,0.6,7954.758137680509,False,0.20266911581214817,0,2.1440000000000006,28486,535,145,1.0,18758.360262249924,False,-0.11172984584955996,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6,235587,0.0,0.125,12,0,0,6,6,6.0,2,8,22,111.0,66.0,9,12,22,537,1.447985453007277,199.03403213102138
99,22,0,0,0,10.0,20,10.0,24.68401628540208,30,21.3,36.65787160221433,0,,34.99999999999999,0,,6,2.1590000000000007,46233,4,10,1.0,286.84016285402083,False,0.4570492343908702,0,2.9540000000000006,45112,28,19,1.0,748.9963094226396,False,0.42908976577056523,0,0.6770000000000002,46703,18,227,1.0,8765.64914683989,False,0.19841007256779453,0,2.1440000000000006,28434,527,155,1.0,18690.446680750116,False,-0.11374628553122225,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,235255,0.0,0.125,14,0,0,7,9,8.4,3,10,18,151.0,48.0,11,11,18,537,1.2916542009916157,200.325686332013
100,18,0,0,0,10.0,20,10.0,24.71517034894475,22,25.045454545454547,36.65787160221433,0,,34.99999999999999,0,,0,2.1530000000000005,46143,3,20,1.0,524.303406978895,False,0.45795192131356466,3,2.9840000000000004,45490,29,10,1.0,537.1517034894475,False,0.4376378727495279,0,0.6770000000000002,46378,21,237,1.0,9206.934147052634,False,0.1959619750756855,0,2.1440000000000006,28208,526,165,1.0,19048.7284179103,False,-0.11484554262561814,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,234992,0.0,0.125,15,0,0,5,5,4.75,3,8,24,127.0,42.0,9,9,24,651,1.2003051129868254,201.52599144499982
101,24,0,0,0,10.0,20,10.0,24.729310933053355,12,25.0,36.65787160221433,0,,34.99999999999999,0,,0,2.1530000000000005,46053,2,30,1.0,761.8793279916007,False,0.45885637827125575,2,3.001000000000001,45638,30,10,1.0,547.2931093305335,False,0.4424470311560297,0,0.6770000000000002,46378,11,247,1.0,9326.516706010527,False,0.19736460432122702,0,2.1440000000000006,27908,528,175,1.0,19472.20370303968,False,-0.11691606804166657,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000003,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,234750,0.0,0.125,11,0,0,6,6,5.166666666666667,4,10,24,149.0,54.0,11,13,24,200,1.301345057960134,202.82733650295995
102,24,0,0,0,10.0,20,10.0,24.755026428077972,31,24.93548387096774,36.65787160221433,0,,34.99999999999999,0,,0,2.1530000000000005,46348,2,23,1.0,589.3656078457933,False,0.4654146471432622,4,3.0390000000000006,45832,30,10,1.0,547.5502642807797,False,0.4485461413220771,0,0.6770000000000002,45915,20,257,1.0,9916.173530330641,False,0.1934195074872226,0,2.1440000000000006,27598,530,185,1.0,19901.870253290974,False,-0.11914856135297244,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,234466,0.0,0.125,15,0,0,5,5,4.285714285714286,5,10,22,180.0,54.0,11,13,22,595,2.8070492319529876,205.63438573491294
103,22,0,0,0,10.0,20,10.0,24.720926183203726,30,24.466666666666665,36.65787160221433,0,,34.99999999999999,0,,0,2.1530000000000005,46615,5,16,1.0,445.5348189312596,False,0.47154379369334987,3,3.065000000000001,46035,27,10,1.0,517.2092618320373,False,0.45444734773056067,0,0.6770000000000002,45518,27,267,1.0,10455.116724737727,False,0.19042784935649962,0,2.1440000000000006,27261,533,195,1.0,20324.53861807938,False,-0.12209652554565795,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,234202,0.0,0.125,14,0,0,4,9,8.166666666666668,4,8,17,127.0,54.0,9,13,17,597,1.222255258995574,206.8566409939085
104,17,0,0,0,10.0,20,10.0,24.49206193647889,31,22.806451612903224,36.65787160221433,0,,34.99999999999999,0,,4,2.1930000000000005,46851,6,10,1.0,304.9206193647889,False,0.4767495148978099,1,3.0720000000000014,46201,26,10,1.0,504.9206193647889,False,0.4594696757574034,0,0.6770000000000002,45348,27,277,1.0,10815.5161060983,False,0.19066712144715087,0,2.1440000000000006,26724,544,205,1.0,20838.545371898454,False,-0.1286648989877727,0,0.2,68773,0,0,0.0,0.0,False,0.0,0,8.120000000000001,-49037,1804,0,0.0,66130.80037039465,True,-1.232236485463811,0.6666666666666666,233897,0.0,0.125,11,0,0,4,6,4.511111111111111,1,5,26,91.0,63.0,6,11,26,512,1.192853586981073,208.0494945808896
