index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
64,21,0,0,0,10.0,20,10.0,22.542084322108327,13,26.0,22.029438484940833,24,28.625,35.00000000000001,0,,0,2.657000000000001,34350,628,0,0.0,6280.0,False,-0.15623874684911776,3,1.0760000000000003,54494,33,10,1.0,555.4208432210833,False,0.23270864290625098,0,1.9910000000000003,49173,319,20,1.0,7631.513668451373,False,-0.10686583569206147,0,0.2,58817,0,36,0.0,793.05978545787,False,-0.0019462675465803706,0,1.3250000000000002,75434,13,131,1.0,4871.382700304232,False,0.018596841645983145,0,1.622,75576,0,135,0.1,4725.000000000001,False,0.019496912934282126,0.5166666666666667,347844,0.0,0.0,8,0,0,15,1,0.23076923076923078,3,18,24,186.0,87.0,12,9,24,887,1.8707533910055645,94.42451253603213
65,24,0,0,0,10.0,20,10.0,22.542084322108327,0,,22.518738685408533,46,24.0,35.00000000000001,0,,0,2.6570000000000005,34210,642,0,0.0,6420.0,False,-0.15781418797263233,0,1.0730000000000004,54434,29,20,1.0,740.8416864421665,False,0.23344483352586154,26,2.251000000000001,49319,309,10,1.0,7190.691442385558,False,-0.10812004717435349,0,0.2,58817,0,36,0.0,810.6745926747071,False,-0.0017978173180509544,0,1.3250000000000002,75146,15,141,1.0,5272.781080281129,False,0.01745487835052015,0,1.6220000000000003,74760,24,145,1.0,5615.449728449806,False,0.014646882380505747,0.6666666666666666,346686,0.0,0.0,6,0,0,14,2,1.4117647058823528,6,20,16,222.0,60.0,14,10,16,200,1.6732932010199875,96.09780573705211
66,16,0,0,0,10.0,20,10.0,22.2886016348643,4,10.0,22.518738685408533,0,,35.00000000000001,8,35.0,4,2.697000000000001,34112,647,0,0.0,6470.0,False,-0.1594571480014404,0,1.0730000000000002,54284,34,30,1.0,1008.658049045929,False,0.23308266619830226,0,2.2250000000000005,49279,303,20,1.0,7203.821069072053,False,-0.10868360271475958,0,0.2,58817,0,36,0.0,810.6745926747071,False,-0.0017978173180509544,0,1.3250000000000002,75426,5,143,1.0,5117.593693427044,False,0.02010251212214213,0,1.622,74760,14,155,1.0,5740.2623415957205,False,0.015463205980507799,0.6666666666666666,346678,0.0,0.0,8,0,0,10,1,1.0,3,13,16,111.0,40.0,7,9,16,480,1.2228976089973003,97.32070334604941
67,16,0,0,0,10.000000000000002,20,10.0,23.088267867305046,29,28.0,22.267595787395695,7,16.285714285714285,35.00000000000001,11,35.0,0,2.693000000000001,34052,653,0,0.0,6530.000000000001,False,-0.1601323370543752,0,1.0730000000000002,54956,38,11,1.0,633.9709465403555,False,0.2439904904859151,0,2.2250000000000005,48581,322,23,1.0,7946.576956382326,False,-0.11418887090308005,0,0.2,58817,0,36,0.0,801.633448346245,False,-0.0018740123013514345,0,1.3250000000000002,75811,0,137,0.5,4795.000000000001,False,0.02302872540812055,0,1.6220000000000003,74646,11,165,1.0,6019.943553661354,False,0.015801221442427175,0.5833333333333334,346863,0.0,0.0,14,0,0,7,0,0.0,2,9,13,102.0,17.0,9,7,13,1511,1.1986639989772812,98.5193673450267
68,13,0,0,0,10.0,20,10.0,23.74487073493835,29,27.96551724137931,22.267595787395695,0,,35.00000000000001,0,,0,2.693000000000001,33992,659,0,0.0,6590.0,False,-0.16080752610731006,18,1.2530000000000001,55189,42,10,1.0,657.4487073493835,False,0.24949865758180342,0,2.2250000000000005,47770,341,33,1.0,8831.831581598035,False,-0.12039785280724409,0,0.2,58817,0,36,0.0,801.633448346245,False,-0.0018740123013514345,0,1.3250000000000004,75811,0,137,0.0,4795.000000000001,False,0.02302872540812055,0,1.6220000000000003,74646,1,175,1.0,6147.267595787396,False,0.016633970776131404,0.5,346225,0.0,0.0,7,0,0,4,2,1.2857142857142856,2,6,12,78.0,36.0,6,7,12,227,0.9346681360038929,99.45403548103059
69,12,0,0,0,10.0,20,10.0,23.76157476187127,1,27.0,23.163470810229782,24,29.0,35.00000000000001,12,35.0,0,2.693000000000001,33882,670,0,0.0,6700.0,False,-0.16204537270435723,0,1.235,55126,41,19,1.0,861.4699204755541,False,0.2503766420651283,0,2.2250000000000005,48439,332,19,1.0,8328.948766335627,False,-0.11335983442889964,0,0.2,58817,0,36,0.0,833.8849491682722,False,-0.001602210140333752,0,1.3250000000000002,76196,0,126,0.0,4410.000000000001,False,0.02554677689409795,0,1.6220000000000003,73985,15,184,1.0,6787.4520621534475,False,0.012174628912158992,0.5,346445,0.0,0.0,12,0,0,2,0,0.0,4,6,14,93.0,33.0,6,6,14,1343,1.0858955360017717,100.53993101703236
70,14,0,0,0,10.0,20,10.0,23.910259425865746,12,26.083333333333332,22.62955565173244,9,13.0,35.000000000000014,5,35.0,0,2.693000000000001,33772,681,0,0.0,6810.0,False,-0.16328321930140438,0,1.235,55349,40,17,1.0,806.4744102397177,False,0.25477667458408043,0,2.2250000000000005,48243,334,20,1.0,8438.617761273808,False,-0.11573920206582101,0,0.2,58817,0,36,0.0,814.6640034623678,False,-0.0017641962323453066,0,1.3250000000000002,76371,0,121,0.0,4235.000000000002,False,0.026691345751360403,0,1.6220000000000003,73868,14,194,1.0,7106.813779124257,False,0.012732928128428883,0.5,346420,0.0,0.0,11,0,0,8,0,0.0,2,10,9,150.0,12.0,10,4,9,805,1.2941716749919578,101.83410269202432
71,9,0,0,0,10.0,20,10.0,22.255883441404322,43,15.767441860465116,22.715711248523085,1,36.0,35.00000000000001,20,35.0,25,2.943000000000001,33242,691,0,0.0,6910.0,False,-0.17408624414836155,1,1.245,55695,40,10,1.0,622.5588344140432,False,0.26049422527023364,0,2.2250000000000005,47601,367,29,1.0,8826.664849202556,False,-0.12328991851200462,0,0.2,58817,0,36,0.0,817.7656049468311,False,-0.0017380572321559855,0,1.3250000000000002,76790,0,109,0.1,3815.000000000001,False,0.029425230221850146,0,1.6220000000000003,74113,4,197,1.0,6985.862844994094,False,0.01514665422897975,0.5166666666666667,346258,0.0,0.0,13,0,0,2,3,2.0555555555555554,1,3,11,13.0,18.0,3,6,11,936,0.9782317219651304,102.81233441398945
72,11,0,0,0,10.0,20,10.0,22.886242898284934,27,27.333333333333332,22.43909894459112,6,16.0,35.00000000000001,20,35.0,0,2.918000000000001,33152,700,0,0.0,7000.0,False,-0.17509902772776378,17,1.4140000000000001,55949,41,10,1.0,638.8624289828493,False,0.26639429272802084,0,2.2250000000000005,46959,384,33,1.0,9528.807538112922,False,-0.12819356859113656,0,0.2,58817,0,36,0.0,807.8075620052803,False,-0.0018219794535110643,0,1.3250000000000002,77009,0,106,0.6,3710.000000000001,False,0.031603181247383844,0,1.622,74498,0,190,0.4,6650.000000000001,False,0.017986082042695688,0.5,346384,0.0,0.0,14,0,0,5,1,0.9444444444444444,0,5,8,60.0,18.0,5,6,8,1230,1.3005062160082161,104.11284062999766
73,8,0,0,0,10.0,20,10.0,20.935009966133133,32,9.0,22.31408278173603,49,21.979591836734695,35.00000000000001,20,35.0,32,3.238000000000001,32646,709,0,0.0,7090.0,False,-0.18547443284119552,0,1.397,55839,42,20,1.0,838.7001993226627,False,0.26616740411553225,16,2.3850000000000007,47212,406,10,1.0,8722.754874067412,False,-0.13072228695859184,0,0.2,58817,0,36,0.0,803.3069801424971,False,-0.0018599084752608265,0,1.3250000000000002,77242,0,105,0.9,3675.000000000001,False,0.03442209083298451,0,1.6220000000000003,73888,30,190,1.0,7319.422483452082,False,0.014385088448697623,0.65,345644,0.0,0.0,11,0,0,3,3,2.175,0,3,13,39.0,15.0,3,5,13,900,1.238934691005852,105.35177532100352
74,13,0,0,0,10.0,20,10.0,20.935009966133133,0,,21.47729975148769,16,13.0,35.0,20,35.0,0,3.206000000000001,32556,718,0,0.0,7180.0,False,-0.18648721642059776,0,1.3970000000000002,55729,43,30,1.0,1058.050298983994,False,0.2661600906889628,6,2.429000000000001,47241,396,10,1.0,8505.036944103598,False,-0.13206832287664041,0,0.2,58817,0,36,0.0,773.1827910535568,False,-0.0021137825426557812,0,1.3250000000000002,77597,0,98,0.5,3430.0,False,0.037463373796567605,0,1.622,74025,31,192,1.0,7385.796292296119,False,0.01661126708544446,0.5833333333333334,345965,0.0,0.0,11,0,0,4,2,1.0909090909090908,3,7,14,126.0,18.0,7,6,14,900,1.3518360239686444,106.70361134497216
75,14,0,0,0,10.0,20,10.0,20.935009966133133,0,,21.47729975148769,0,,35.0,20,35.0,0,3.206000000000001,32456,728,0,0.0,7280.0,False,-0.18761253150882248,0,1.397,55629,43,40,1.0,1267.4003986453254,False,0.2662653087712159,0,2.423000000000001,47241,386,20,1.0,8510.459841957143,False,-0.13202262096144263,0,0.2,58817,0,36,0.0,773.1827910535568,False,-0.0021137825426557812,0,1.3250000000000002,77877,0,90,0.0,3150.0,False,0.03929468396818753,0,1.6220000000000003,74445,21,190,1.0,7101.023294781242,False,0.020242670146905395,0.5,346465,0.0,0.0,11,0,0,10,0,0.0,1,11,9,151.0,9.0,11,3,9,900,1.524376115994528,108.22798746096669
76,9,0,0,0,10.0,20,10.0,21.02956136739077,21,21.952380952380953,21.392852432651544,37,21.027027027027028,35.0,20,35.0,5,3.256000000000001,32301,737,0,0.0,7370.0,False,-0.1900882247029168,0,1.397,55935,44,34,1.0,1155.0050864912862,False,0.27188743570502444,17,2.593000000000001,46985,397,10,1.0,8562.66438718065,False,-0.13589758476309524,0,0.2,58817,0,36,0.0,770.1426875754556,False,-0.0021394032633665237,0,1.3250000000000004,78227,0,80,0.0,2800.0,False,0.041583821682712435,0,1.6220000000000003,74017,48,190,1.0,7676.856916767274,False,0.018410271797609377,0.5,346282,0.0,0.0,13,0,0,4,3,2.2592592592592595,3,7,12,111.0,6.0,7,2,12,1316,0.9014621889800765,109.12944964994676
77,12,0,0,0,10.0,20,10.0,21.977261238271563,32,28.0,21.392852432651544,0,,34.99999999999999,16,35.0,0,3.251000000000001,32201,747,0,0.0,7470.0,False,-0.19121353979114153,0,1.397,56731,44,12,1.0,703.7271348592587,False,0.2847241530300151,0,2.5760000000000005,46089,419,20,1.0,9636.329507488816,False,-0.141951410714079,0,0.2,58817,0,36,0.0,770.1426875754556,False,-0.0021394032633665237,0,1.3250000000000002,78472,0,73,0.0,2554.9999999999995,False,0.04318621808287987,0,1.6220000000000003,74332,38,191,1.0,7497.928392440757,False,0.02136045673163948,0.5,346642,0.0,0.0,13,0,0,4,0,0.0,4,8,9,114.0,12.0,8,4,9,1656,1.0065590550075285,110.13600870495429
78,9,0,0,0,10.0,20,10.0,22.112458117253908,21,23.476190476190474,21.07452009987204,7,13.0,34.99999999999999,10,35.0,5,3.301000000000001,32046,756,0,0.0,7560.0,False,-0.19368923298523585,4,1.4370000000000003,56981,45,10,1.0,671.1245811725391,False,0.28998384701535534,0,2.576000000000001,45687,430,23,1.0,9993.070952716238,False,-0.1457207187655595,0,0.2,58817,0,36,0.0,758.6827235953934,False,-0.0022359830471152644,0,1.3250000000000002,78472,0,73,0.0,2554.9999999999995,False,0.04318621808287987,0,1.6220000000000003,74591,35,191,1.0,7422.608203495521,False,0.024255756877194515,0.5,346594,0.0,0.0,10,0,0,5,2,1.25,2,7,9,81.0,6.0,7,2,9,641,1.1466941210092045,111.2827028259635
79,9,0,0,0,10.0,20,10.0,21.830175000268063,5,10.0,21.07452009987204,0,,34.999999999999986,12,35.0,5,3.346000000000001,31906,764,0,0.0,7640.0,False,-0.19593986316168527,0,1.433,56861,47,20,1.0,906.6035000053613,False,0.28993297060683026,0,2.576000000000001,45637,425,33,1.0,9973.283538409705,False,-0.14673023699700222,0,0.2,58817,0,36,0.0,758.6827235953934,False,-0.0022359830471152644,0,1.3250000000000002,78472,0,73,0.0,2554.999999999999,False,0.04318621808287987,0,1.6220000000000003,75011,25,189,1.0,7141.863002496798,False,0.027913503312688367,0.5,346704,0.0,0.0,8,0,0,6,1,1.0,0,6,7,78.0,9.0,6,3,7,620,1.2140926310094073,112.4967954569729
80,7,0,0,0,10.0,20,10.0,21.830175000268063,0,,20.70349082968923,8,13.0,34.999999999999986,9,35.0,0,3.341000000000001,31816,773,0,0.0,7730.0,False,-0.1969526467410875,0,1.4330000000000003,56751,48,30,1.0,1134.905250008042,False,0.2900263914521971,0,2.576000000000001,45741,415,35,1.0,9784.14480415037,False,-0.14657128213731585,0,0.2,58817,0,36,0.0,745.3256698688123,False,-0.0023485507098652803,0,1.3250000000000002,78472,0,73,0.0,2554.999999999999,False,0.04318621808287987,0,1.622,75222,23,190,1.0,7126.180289082849,False,0.030570978240652733,0.5,346819,0.0,0.0,10,0,0,3,0,0.0,1,4,10,72.0,9.0,4,3,10,619,0.89011663896963,113.38691209594253
81,10,0,0,0,10.0,20,10.0,21.830175000268063,0,,21.413340871402383,43,24.0,34.999999999999986,7,35.0,0,3.341000000000001,31756,779,0,0.0,7790.0,False,-0.19762783579402232,0,1.433,56611,52,40,1.0,1393.2070000107226,False,0.28978221777109653,8,2.6560000000000006,46541,405,10,1.0,9055.35428382259,False,-0.13922909299143266,0,0.2,58817,0,36,0.0,770.8802713704858,False,-0.0021331872156072156,0,1.3250000000000002,77440,33,83,1.0,3611.6402487562773,False,0.03659768894383289,0,1.6220000000000003,75467,13,193,1.0,7033.373431328228,False,0.03316877767455145,0.6666666666666666,346632,0.0,0.0,8,0,0,4,1,0.18604651162790697,2,6,14,93.0,27.0,6,4,14,445,0.9434996850322932,114.33041178097483
82,14,0,0,0,10.0,20,10.0,21.830175000268063,0,,21.177316425135384,8,15.875,34.99999999999999,11,35.0,0,3.341000000000001,31656,789,0,0.0,7890.0,False,-0.19875315088224704,0,1.4330000000000003,56511,52,50,1.0,1611.5087500134032,False,0.28998817012528577,0,2.6480000000000006,46668,395,12,1.0,8877.04692220751,False,-0.13859118709056698,0,0.2,58817,0,36,0.0,762.3833913048738,False,-0.0022047953673172234,0,1.3250000000000002,77474,24,91,1.0,3693.2555942032486,False,0.03757623217221673,0,1.622,75691,10,194,1.0,7001.773164251352,False,0.0358921957687013,0.6666666666666666,346817,0.0,0.0,12,0,0,7,0,0.0,2,9,12,100.0,31.0,9,5,12,712,1.2456464860006236,115.57605826697545
83,12,0,0,0,10.0,20,10.0,22.191488298030855,43,23.813953488372093,21.177316425135384,0,,34.99999999999999,10,35.0,5,3.391000000000001,31476,801,0,0.0,8010.0,False,-0.2014539070939863,0,1.433,57405,50,22,1.0,988.2127425566788,False,0.3030947598865308,0,2.6480000000000006,45644,428,22,1.0,9963.857952910184,False,-0.14669168574465957,0,0.2,58817,0,36,0.0,762.3833913048738,False,-0.0022047953673172234,0,1.3250000000000002,77824,14,91,1.0,3481.482429951895,False,0.04076942778066068,0,1.6220000000000003,75691,0,204,1.0,7139.999999999998,False,0.03679625366262034,0.6666666666666666,346857,0.0,0.0,11,0,0,6,1,1.0,3,9,12,147.0,39.0,9,3,12,1524,0.9313077160040848,116.50736598297954
84,12,0,0,0,10.0,20,10.0,22.66825183518468,19,28.0,21.177316425135384,0,,35.0,20,35.0,0,3.386000000000001,31356,813,0,0.0,8130.0,False,-0.20280428519985597,0,1.4330000000000003,57857,48,13,1.0,774.6872738574009,False,0.3108647739676067,0,2.6480000000000006,45112,437,32,1.0,10583.700177580036,False,-0.15043486172377732,0,0.2,58817,0,36,0.0,762.3833913048738,False,-0.0022047953673172234,0,1.3250000000000004,78174,4,91,1.0,3269.7092657005414,False,0.04396262338910463,0,1.6220000000000003,76041,0,194,0.0,6790.0,False,0.03908539137714525,0.5,347357,0.0,0.0,12,0,0,5,0,0.0,2,7,16,81.0,31.0,7,5,16,1432,1.010445879015606,117.51781186199514
85,16,0,0,0,10.0,20,10.0,22.742234715048482,21,23.476190476190474,22.640430380892628,20,35.0,34.99999999999999,20,35.0,5,3.436000000000001,31161,826,0,0.0,8260.0,False,-0.2057301044292402,3,1.463,58169,45,10,1.0,677.4223471504848,False,0.3167922032223452,0,2.6480000000000006,45319,448,22,1.0,10686.610620721358,False,-0.14607855668626338,0,0.2,58817,0,36,0.0,815.0554937121346,False,-0.0017608969162455613,0,1.3250000000000002,77859,14,90,1.0,3466.9660253324964,False,0.04113231232558395,0,1.6220000000000003,76356,0,185,0.0,6474.999999999999,False,0.04114561532021766,0.5,347681,0.0,0.0,13,0,0,8,2,1.1875,1,9,13,117.0,51.0,9,7,13,1600,1.4433050230145454,118.96111688500969
86,13,0,0,0,10.0,20,10.0,22.742234715048482,0,,22.640430380892628,0,,34.99999999999999,20,35.0,0,3.431000000000001,31061,836,0,0.0,8360.0,False,-0.2068554195174649,0,1.4600000000000002,58069,45,20,1.0,904.8446943009696,False,0.31710079103237504,0,2.6480000000000006,45319,438,32,1.0,10685.592577379799,False,-0.14608713632978987,0,0.2,58817,0,36,0.0,815.0554937121346,False,-0.0017608969162455613,0,1.3250000000000002,78139,4,92,1.0,3310.56172152357,False,0.043771986981501046,0,1.6220000000000003,76776,0,173,0.0,6054.999999999999,False,0.04389258057764755,0.5,348181,0.0,0.0,11,0,0,5,0,0.0,4,9,11,132.0,27.0,9,4,11,900,1.0739953729789704,120.03511225798866
87,11,0,0,0,10.0,20,10.0,22.44085685387854,5,10.0,22.718531879198505,1,36.0,34.99999999999999,20,35.0,5,3.481000000000001,30941,842,0,0.0,8420.0,False,-0.20888098667626936,0,1.46,57929,49,30,1.0,1163.2257056163562,False,0.3168575092907854,0,2.6480000000000006,45305,433,41,1.0,10648.350824776546,False,-0.14663696653595593,0,0.2,58817,0,36,0.0,817.8671476511462,False,-0.0017372014727102113,0,1.3250000000000002,78454,0,87,0.4,3044.9999999999995,False,0.04615555671829217,0,1.6220000000000003,77125,0,163,0.1,5704.999999999999,False,0.04616863750523231,0.4166666666666667,348571,0.0,0.0,12,0,0,4,1,1.0,3,7,14,126.0,42.0,7,4,14,936,1.072050996008329,121.10716325399699
88,14,0,0,0,10.0,20,10.0,22.718453575951123,10,28.0,23.12688016663805,72,24.0,34.99999999999999,20,35.0,0,3.476000000000001,30821,854,0,0.0,8540.0,False,-0.210231364782139,0,1.4600000000000002,58129,47,30,1.0,1151.5536072785337,False,0.32122742175997626,31,2.9580000000000006,45854,433,10,1.0,10068.359200053215,False,-0.1422714085855719,0,0.2,58817,0,36,0.0,832.5676859989698,False,-0.0016133114834315746,0,1.3250000000000002,78629,0,82,0.0,2869.9999999999995,False,0.04730012557555462,0,1.622,75922,62,158,1.0,6963.866570331558,False,0.03866593351252854,0.5,348172,0.0,0.0,12,0,0,5,1,0.4305555555555556,3,8,12,99.0,32.0,8,6,12,1180,2.5902204500162043,123.69738370401319
89,12,0,0,0,10.0,20,10.0,23.33863377769489,42,26.0,23.12688016663805,0,,34.99999999999999,20,35.0,0,3.4760000000000004,30711,865,0,0.0,8650.0,False,-0.21146921137918617,12,1.5800000000000003,58867,46,10,1.0,693.386337776949,False,0.3326812470491644,0,2.9270000000000005,44762,465,20,1.0,11315.002309960886,False,-0.15017106044294629,0,0.2,58817,0,36,0.0,832.5676859989698,False,-0.0016133114834315746,0,1.3250000000000002,78804,0,77,0.0,2694.9999999999995,False,0.04844469443281708,0,1.6220000000000003,76447,52,153,1.0,6557.597768665178,False,0.042876188838590776,0.5,348408,0.0,0.0,14,0,0,2,1,0.8,5,7,14,111.0,30.0,7,5,14,1602,0.9109040250186808,124.60828772903187
90,14,0,0,0,10.0,20,10.0,23.35330274463129,20,23.5,23.12688016663805,0,,34.99999999999999,20,35.0,5,3.526000000000001,30551,875,0,0.0,8750.0,False,-0.21394490457328053,5,1.6180000000000003,59077,46,10,1.0,693.5330274463129,False,0.3374092211406905,0,2.9270000000000005,44292,475,30,1.0,11786.625208699003,False,-0.15411834677224462,0,0.2,58817,0,36,0.0,832.5676859989698,False,-0.0016133114834315746,0,1.3250000000000002,79154,0,67,0.0,2344.9999999999995,False,0.050733832147341985,0,1.622,76797,42,153,1.0,6326.328966998797,False,0.04594187530739056,0.5,348688,0.0,0.0,12,0,0,3,2,1.3333333333333333,5,8,13,144.0,63.0,8,6,13,900,0.956380210001953,125.56466793903382
91,13,0,0,0,10.0,20,10.0,23.279074929715165,24,22.666666666666668,23.12688016663805,0,,34.99999999999999,20,35.0,5,3.571000000000001,30411,883,0,0.0,8830.0,False,-0.2161955347497299,9,1.7030000000000003,59253,48,10,1.0,712.7907492971517,False,0.3415870403008773,0,2.9270000000000014,43748,489,40,1.0,12308.542847296238,False,-0.1588890521726623,0,0.2,58817,0,36,0.0,832.5676859989698,False,-0.0016133114834315746,0,1.3250000000000002,79469,0,58,0.0,2029.9999999999995,False,0.0527940560904144,0,1.6220000000000003,77182,32,152,1.0,6060.060165332417,False,0.049236475547643016,0.5,348880,0.0,0.0,11,0,0,5,2,1.4736842105263157,2,7,13,66.0,49.0,7,6,13,900,1.0410246519604698,126.6056925909943
92,13,0,0,0,10.0,20,10.0,23.14449635316594,20,21.8,22.13440941302492,21,12.523809523809524,34.99999999999999,10,35.0,5,3.616000000000001,30196,898,0,0.0,8980.0,False,-0.21934641699675908,5,1.7440000000000002,59481,43,10,1.0,661.4449635316594,False,0.3461406752287952,0,2.9270000000000005,43575,499,29,1.0,12191.001553207527,False,-0.16279558434148966,0,0.2,58817,0,36,0.0,796.838738868897,False,-0.001914420107629484,0,1.3250000000000004,79616,6,58,1.0,2162.806456478149,False,0.055585538251348224,0,1.6220000000000003,77122,27,162,1.0,6267.629054151672,False,0.04980921053625784,0.6666666666666666,348807,0.0,0.0,12,0,0,5,3,2.2857142857142856,0,5,15,90.0,69.0,5,8,15,813,0.9685638190130703,127.57425641000737
93,15,0,0,0,10.0,20,10.0,23.14449635316594,0,,21.66249840145829,11,13.0,35.0,20,35.0,0,3.611000000000001,30086,909,0,0.0,9090.0,False,-0.22058426359380626,0,1.739,59391,42,20,1.0,882.8899270633189,False,0.34660706165672617,0,2.9270000000000005,43718,489,28,1.0,11924.208671938977,False,-0.16263371477743618,0,0.2,58817,0,36,0.0,779.8499424524985,False,-0.0020575945789370075,0,1.3250000000000002,79861,0,57,0.6,1995.0,False,0.057692810799497694,0,1.6220000000000003,77434,28,159,1.0,6171.549955240832,False,0.0532620209504554,0.6,349307,0.0,0.0,14,0,0,4,0,0.0,3,7,18,111.0,70.0,7,8,18,1043,0.9648101169732399,128.5390665269806
94,18,0,0,0,10.0,20,10.0,23.14449635316594,0,,22.319837440989957,22,28.045454545454547,34.99999999999999,14,35.0,0,3.611000000000001,29986,919,0,0.0,9190.0,False,-0.22170957868203098,0,1.7390000000000003,59291,42,30,1.0,1114.3348905949783,False,0.3469609165758348,0,2.9270000000000005,44335,479,16,1.0,11443.331152222327,False,-0.15628671347720066,0,0.2,58817,0,36,0.0,803.5141478756384,False,-0.0018581625522456021,0,1.3250000000000002,79629,12,56,1.0,2227.838049291879,False,0.056180920686557306,0,1.6220000000000003,77539,18,166,1.0,6211.757073937818,False,0.054898473955746575,0.6666666666666666,349597,0.0,0.0,13,0,0,5,0,0.0,1,6,16,108.0,80.0,6,12,16,1307,0.9495212460169569,129.48858777299756
95,16,0,0,0,10.0,20,10.0,22.82046500235835,5,10.0,22.319837440989957,0,,34.99999999999999,8,35.0,5,3.661000000000001,29806,931,0,0.0,9310.0,False,-0.22441033489377027,0,1.739,59211,40,40,1.0,1312.818600094334,False,0.34739397956533963,0,2.9270000000000014,44285,474,26,1.0,11397.216184583598,False,-0.15751810931767268,0,0.2,58817,0,36,0.0,803.5141478756384,False,-0.0018581625522456021,0,1.3250000000000002,79909,2,58,1.0,2074.6396748819793,False,0.05884156338218114,0,1.6220000000000003,77539,8,176,1.0,6338.558699527919,False,0.05572780647975049,0.6666666666666666,349567,0.0,0.0,7,0,0,6,1,1.0,1,7,15,96.0,57.0,7,9,15,480,1.2068467850331217,130.69543455803068
96,15,0,0,0,10.0,20,10.0,23.1011864511575,47,24.19148936170213,23.311394032787074,14,36.92857142857143,34.99999999999999,4,35.0,5,3.7060000000000013,29631,942,0,0.0,9420.0,False,-0.22711109110550953,2,1.7590000000000003,60169,39,10,1.0,621.011864511575,False,0.36117001107885727,0,2.9270000000000005,43665,511,22,1.0,12317.556945262797,False,-0.16021206370187602,0,0.2,58817,0,36,0.0,839.2101851803346,False,-0.0015573312782928173,0,1.3250000000000002,80049,0,56,0.2,1959.9999999999995,False,0.059923084972791966,0,1.622,77022,12,186,1.0,6789.736728393444,False,0.05191592146552849,0.5333333333333333,349353,0.0,0.0,11,0,0,9,2,1.1428571428571428,3,12,17,186.0,24.0,12,3,17,1585,1.2934565889881924,131.98889114701888
97,17,0,0,0,10.0,20,10.0,23.576866432031107,29,26.96551724137931,23.311394032787074,0,,35.0,3,35.0,0,3.7010000000000005,29541,951,0,0.0,9510.0,False,-0.22812387468491177,19,1.9470000000000003,60367,40,10,1.0,635.768664320311,False,0.36579231932301387,0,2.9270000000000005,42883,530,32,1.0,13241.703818025673,False,-0.16560447826505015,0,0.2,58817,0,36,0.0,839.2101851803346,False,-0.0015573312782928173,0,1.3250000000000002,80084,0,55,0.0,1925.0,False,0.060151998744244456,0,1.6220000000000003,77092,2,194,1.0,6836.622788065574,False,0.05313822982985545,0.5,348784,0.0,0.0,8,0,0,10,2,1.3333333333333333,2,12,16,171.0,15.0,12,5,16,305,1.3916219369857572,133.38051308400463
98,16,0,0,0,10.0,20,10.0,23.241042336615788,5,9.0,23.387305315267152,23,24.0,35.0,2,35.0,5,3.7510000000000012,29406,958,0,0.0,9580.0,False,-0.23037450486136118,0,1.9280000000000004,60237,43,20,1.0,894.8208467323158,False,0.36578165338868734,0,2.9270000000000005,43390,525,19,1.0,12645.906027713365,False,-0.1620800449382817,0,0.2,58817,0,36,0.0,841.9429913496175,False,-0.0015343003307858442,0,1.3250000000000002,80154,0,53,0.0,1855.0,False,0.060609826287149435,0,1.622,76540,15,204,1.0,7490.809579729007,False,0.05019627445929923,0.5,348544,0.0,0.0,8,0,0,9,1,1.0,1,10,18,140.0,48.0,10,6,18,822,1.331479993998073,134.7119930780027
