index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Ran@0,spot_market_loss_00Ran@0,balance_00Ran@0,inventory_00Ran@0_input,inventory_00Ran@0_output,productivity_00Ran@0,assets_00Ran@0,bankrupt_00Ran@0,score_00Ran@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
68,10,0,0,0,10.0,20,10.0,3.367433761789616,7,1.2857142857142858,22.00419238657181,0,,49.00000000000001,20,49.0,7,3.546000000000001,28270,685,0,0.0,6850.0,False,-0.30459870990390103,0,3.4130000000000007,28518,695,0,0.0,6950.0,False,-0.29806046776953793,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,91300,142,247,1.0,5913.211113657362,False,0.15906845165244748,8,5.518000000000002,92947,0,0,0.0,0.0,False,-0.11029960754283526,12,6.044000000000001,83165,260,0,0.0,5721.09002050867,False,-0.17655264659467465,0.16666666666666666,406591,0.0,0.0,10,0,0,1,13,13.0,30,31,9,122.0,15.0,8,2,9,200,2.7880677460343577,331.14251619717106
69,9,0,0,0,10.0,20,10.0,3.2735119008529088,5,1.0,22.00419238657181,0,,49.00000000000001,20,49.0,1,3.5490000000000013,28142,695,0,0.0,6950.0,False,-0.30631006187195575,4,3.4530000000000007,28306,705,0,0.0,7050.0,False,-0.3016148141647286,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,91295,137,257,1.0,6103.548573765804,False,0.16017725171705843,6,5.570000000000002,92860,0,0,0.0,0.0,False,-0.11113238250215372,14,6.172000000000001,82838,260,0,0.0,5721.09002050867,False,-0.17968273178659577,0.16666666666666666,405832,0.0,0.0,13,0,0,4,12,12.0,21,25,7,72.0,26.0,5,4,7,200,2.8137813420034945,333.95629753917456
70,7,0,0,0,10.0,20,10.0,3.3100100110758346,6,4.0,21.623343750462016,10,18.0,49.00000000000001,12,49.0,2,3.568000000000001,28016,703,0,0.0,7030.0,False,-0.3081969371187854,4,3.489000000000001,28082,717,0,0.0,7170.0,False,-0.30521304137961297,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,91451,133,257,1.0,5997.430675341824,False,0.1614431123285611,0,5.564000000000002,92770,0,5,0.5,245.00000000000003,False,-0.11082128840815546,12,6.2780000000000005,82488,265,0,0.0,5730.186093872434,False,-0.1829894414957766,0.25,405198,0.0,0.0,12,0,0,1,9,9.0,24,25,10,53.0,29.0,4,3,10,380,2.1236232410301454,336.0799207802047
71,10,0,0,0,10.0,20,10.0,3.3100100110758346,0,,22.380750683694913,14,27.5,49.000000000000014,9,49.0,0,3.566000000000001,27906,714,0,0.0,7140.0,False,-0.30940365966036243,0,3.4850000000000008,27992,726,0,0.0,7260.0,False,-0.3062003598227215,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,91836,123,253,1.0,6069.46115433714,False,0.16662031427513882,0,5.564000000000001,92605,0,8,0.3,392.0000000000001,False,-0.11169713793433522,9,6.356000000000002,82111,276,0,0.0,6177.087188699796,False,-0.1844592361984311,0.21666666666666667,404841,0.0,0.0,13,0,0,4,4,4.0,23,27,14,90.0,21.0,6,4,14,585,2.3848406110191718,338.4647613912239
72,14,0,0,0,10.0,20,10.0,3.2517800955416196,5,2.0,23.997065162952676,5,55.6,49.000000000000014,11,49.0,0,3.566000000000001,27756,729,0,0.0,7290.0,False,-0.31104919039887663,5,3.535000000000001,27807,731,0,0.0,7310.0,False,-0.3097108253982184,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,92104,118,258,1.0,6574.9528633157015,False,0.17302389827544978,0,5.564000000000002,92382,0,12,0.4,588.0000000000002,False,-0.11289365368048243,11,6.457000000000002,81833,277,0,0.0,6647.187050137892,False,-0.1848703596719733,0.2333333333333333,404273,0.0,0.0,14,0,0,4,7,7.0,30,34,10,156.0,31.0,10,4,10,478,2.7098359660012648,341.17459735722514
73,10,0,0,0,10.0,20,10.0,3.138291860209308,18,2.5,23.997065162952676,0,,49.000000000000014,13,49.0,16,3.7260000000000013,27079,743,0,0.0,7430.0,False,-0.3243670191759182,2,3.5500000000000007,27701,737,0,0.0,7370.0,False,-0.3113782965465795,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,92059,126,268,1.0,6826.63823805769,False,0.17401801649056023,0,5.564000000000001,92382,0,12,0.0,588.0000000000002,False,-0.11289365368048243,13,6.576000000000001,81542,277,0,0.0,6647.187050137892,False,-0.187655848329004,0.16666666666666666,403154,0.0,0.0,10,0,0,9,11,11.0,20,29,11,95.0,18.0,7,3,11,200,2.3167736229952425,343.4913709802204
74,11,0,0,0,10.0,20,10.0,3.138571415420851,7,3.142857142857143,23.997065162952676,0,,49.00000000000001,8,49.0,2,3.730000000000001,26953,751,0,0.0,7510.0,False,-0.3262538944227478,5,3.5980000000000008,27446,749,0,0.0,7490.0,False,-0.3156566764667164,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,92037,123,278,1.0,7057.228399397608,False,0.17516526112195865,0,5.564000000000001,92382,0,12,0.0,588.0000000000001,False,-0.11289365368048243,8,6.643000000000001,81412,277,0,0.0,6647.187050137892,False,-0.18890022470499712,0.16666666666666666,402621,0.0,0.0,10,0,0,6,6,6.0,24,30,13,146.0,6.0,9,2,13,200,2.9018078630324453,346.3931788432528
75,13,0,0,0,10.0,20,10.0,2.9354078470762817,17,1.7058823529411764,25.946757655500544,6,56.0,49.00000000000001,11,49.0,8,3.808000000000001,26639,759,0,0.0,7590.0,False,-0.33226556672078633,9,3.683000000000001,27054,761,0,0.0,7610.0,False,-0.32294089253587255,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,92344,130,282,1.0,7698.58867897107,False,0.1828838103255683,0,5.564000000000001,92214,0,15,0.3,735.0000000000001,False,-0.11379821958456973,11,6.745000000000002,81032,280,0,0.0,7265.092143540152,False,-0.1895802998777632,0.21666666666666667,401674,0.0,0.0,13,0,0,10,9,9.0,22,32,13,161.0,9.0,10,3,13,536,2.8185069219907746,349.2116857652436
76,13,0,0,0,10.0,20,10.0,3.051155165373359,10,4.3,26.930631475945805,3,56.0,49.000000000000014,7,49.0,1,3.8100000000000014,26501,770,0,0.0,7700.0,False,-0.3340866207380754,9,3.764000000000001,26721,770,0,0.0,7700.0,False,-0.3292597305717671,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,92469,130,289,1.0,8179.602668046875,False,0.18737843034423374,0,5.564000000000001,92214,0,15,0.0,735.0000000000002,False,-0.11379821958456973,7,6.804000000000001,80766,283,0,0.0,7621.368707692663,False,-0.19042132330959768,0.16666666666666666,401062,0.0,0.0,10,0,0,6,6,6.0,21,27,14,113.0,18.0,7,6,14,368,2.1416172619792633,351.35330302722286
77,14,0,0,0,10.0,20,10.0,3.081906341203271,9,3.4444444444444446,27.618877747265955,2,56.0,49.000000000000014,9,49.0,6,3.869000000000001,26238,780,0,0.0,7800.0,False,-0.3387599280354557,3,3.7850000000000015,26549,780,0,0.0,7800.0,False,-0.3319364605730835,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,92550,129,297,1.0,8600.37260895321,False,0.19096157578579465,0,5.564000000000002,92158,0,16,0.1,784.0000000000002,False,-0.11409974155259883,9,6.8870000000000005,80554,284,0,0.0,7843.761280223532,False,-0.1913862291556259,0.18333333333333335,400440,0.0,0.0,12,0,0,10,7,7.0,19,29,9,137.0,15.0,9,5,9,312,2.8956054690061137,354.248908496229
78,9,0,0,0,10.0,20,10.0,3.171531845485103,10,4.1,29.694877703721094,6,56.0,49.00000000000002,6,49.0,1,3.873000000000001,26100,791,0,0.0,7910.0,False,-0.34058098205274473,9,3.872000000000001,26207,789,0,0.0,7890.0,False,-0.33845276229759974,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,92845,129,301,1.0,9347.285796887627,False,0.19918155087177739,0,5.564000000000002,91990,0,19,0.3,931.0000000000005,False,-0.11500430745668613,6,6.938,80298,287,0,0.0,8522.429900967954,False,-0.1905885426391885,0.21666666666666667,399831,0.0,0.0,15,0,0,6,8,8.0,20,26,5,77.0,12.0,5,4,5,536,2.4728975950274616,356.72180609125644
79,5,0,0,0,10.0,20,10.0,3.2258029513813007,2,6.0,29.694877703721094,0,,49.000000000000014,10,49.0,2,3.8920000000000012,25954,801,0,0.0,8010.0,False,-0.3426872613980429,0,3.863000000000001,26107,799,0,0.0,7990.0,False,-0.3395497827899425,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,92833,121,311,1.0,9625.429122974398,False,0.20074414433525412,0,5.564000000000001,91990,0,19,0.0,931.0000000000002,False,-0.11500430745668613,10,7.032000000000002,80116,287,0,0.0,8522.429900967954,False,-0.19233066956557887,0.16666666666666666,399391,0.0,0.0,11,0,0,4,6,6.0,8,12,8,37.0,6.0,3,2,8,200,2.2446395070292056,358.96644559828565
80,8,0,0,0,10.0,20,10.0,3.2258029513813007,0,,30.683053713096307,3,55.0,49.00000000000001,15,49.0,0,3.890000000000001,25854,811,0,0.0,8110.0,False,-0.34378428189038573,0,3.8630000000000004,26007,809,0,0.0,8090.0,False,-0.3406468032822853,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,92998,111,318,1.0,10115.27520836795,False,0.2057849461293389,0,5.564000000000002,91990,0,19,0.0,931.0000000000001,False,-0.11500430745668613,15,7.172000000000002,79578,290,0,0.0,8898.085576797928,False,-0.19568256161195596,0.16666666666666666,398818,0.0,0.0,13,0,0,6,8,8.0,9,15,10,76.0,22.0,5,3,10,365,2.2770147020346485,361.2434603003203
81,10,0,0,0,10.0,20,10.0,3.0920022845894954,6,1.0,32.97114826476169,7,55.57142857142857,49.00000000000001,9,49.0,0,3.890000000000001,25734,823,0,0.0,8230.0,False,-0.34510070648119706,6,3.923000000000001,25750,817,0,0.0,8170.0,False,-0.34540787221905306,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,93381,107,321,1.0,10914.582837439579,False,0.215409198346304,0,5.564000000000001,91768,0,23,0.4,1127.0000000000002,False,-0.11619125107686418,9,7.247000000000002,79254,293,0,0.0,9660.546441575174,False,-0.19513474470386158,0.2333333333333333,398278,0.0,0.0,18,0,0,10,7,7.0,10,20,10,126.0,3.0,9,1,10,589,2.7268978959764354,363.97035819629673
82,10,0,0,0,10.0,20,10.0,3.097916285896445,15,3.1333333333333333,34.213652877160506,4,55.5,49.00000000000001,8,49.0,8,3.97,25395,834,0,0.0,8340.0,False,-0.35133178287770417,7,3.987000000000001,25474,826,0,0.0,8260.0,False,-0.35047610689367675,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,93556,112,327,1.0,11534.831114851888,False,0.22137474400740215,0,5.564000000000001,91656,0,25,0.2,1225.0000000000002,False,-0.11679429501292236,8,7.318000000000001,79020,295,0,0.0,10093.02759876235,False,-0.19530474012270335,0.19999999999999998,397492,0.0,0.0,13,0,0,1,8,8.0,6,7,10,117.0,9.0,7,3,10,422,2.46670357696712,366.43706177326385
83,10,0,0,0,10.0,20,10.0,3.0543671757450945,2,1.0,34.213652877160506,0,,49.00000000000001,10,49.0,1,3.972000000000001,25297,841,0,0.0,8410.0,False,-0.35271402869805607,1,3.990000000000001,25316,839,0,0.0,8390.0,False,-0.3525165650094344,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,93554,104,337,1.0,11847.655205880581,False,0.22327354069601077,0,5.564000000000001,91656,0,25,0.0,1225.0000000000002,False,-0.11679429501292236,10,7.410000000000002,78840,295,0,0.0,10093.02759876235,False,-0.19702772279715536,0.16666666666666666,397054,0.0,0.0,12,0,0,2,6,6.0,3,5,12,85.0,25.0,5,5,12,200,2.5468906550086103,368.98395242827246
84,12,0,0,0,10.0,20,10.0,3.030945556989558,1,1.0,36.047662015408385,6,56.0,49.0,12,49.0,1,3.9810000000000016,25179,850,0,0.0,8500.0,False,-0.3543156786168766,0,3.989000000000001,25206,850,0,0.0,8500.0,False,-0.35372328755101146,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,93889,95,341,1.0,12580.192575168267,False,0.23189700431111443,0,5.564000000000001,91488,0,28,0.3,1372.0,False,-0.11769886091700967,12,7.5200000000000005,78421,298,0,0.0,10742.203280591699,False,-0.1979314478769422,0.21666666666666667,396574,0.0,0.0,13,0,0,3,7,7.0,5,8,7,111.0,12.0,8,4,7,536,2.3202056359732524,371.3041580642457
85,7,0,0,0,10.0,20,10.0,3.0280980636933696,8,3.0,36.047662015408385,0,,49.0,5,49.0,8,4.060000000000001,24858,859,0,0.0,8590.0,False,-0.3603712317346088,0,3.989000000000001,25096,861,0,0.0,8610.0,False,-0.3549300100925885,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,93865,93,351,1.0,12934.342487331827,False,0.23377935888228027,0,5.564000000000002,91488,0,28,0.0,1372.0,False,-0.11769886091700967,5,7.558,78361,298,0,0.0,10742.203280591699,False,-0.19850577543509287,0.16666666666666666,396059,0.0,0.0,10,0,0,1,5,5.0,2,3,9,46.0,27.0,3,4,9,200,2.1020300779491663,373.4061881421949
86,9,0,0,0,10.0,20,10.0,2.9548778519561054,6,2.0,38.16304588105744,8,55.125,49.0,6,49.0,3,4.082000000000001,24654,871,0,0.0,8710.0,False,-0.3635306507525561,3,4.019000000000001,24938,869,0,0.0,8690.0,False,-0.3575189784545175,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,94294,89,353,1.0,13734.539324837371,False,0.24397473792032415,0,5.564000000000002,91268,0,32,0.4,1568.0,False,-0.11886666028524935,6,7.613000000000001,78052,302,0,0.0,11525.239856079348,False,-0.19771589999004816,0.2333333333333333,395597,0.0,0.0,15,0,0,2,6,6.0,3,5,10,82.0,12.0,5,4,10,641,2.2924991830368526,375.69868732523173
87,10,0,0,0,10.0,20,10.0,3.0559594204596943,6,4.333333333333333,38.572192441775705,6,43.0,49.0,10,49.0,0,4.079000000000001,24534,883,0,0.0,8830.0,False,-0.3648470753433674,6,4.0760000000000005,24705,877,0,0.0,8770.0,False,-0.36175347755496073,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,94526,85,357,1.0,14030.029252453,False,0.2486444414877646,0,5.564000000000001,91156,0,34,0.2,1666.0,False,-0.11946970422130755,10,7.7070000000000025,77716,306,0,0.0,11803.090887183365,False,-0.1996023217804951,0.19999999999999998,395028,0.0,0.0,14,0,0,2,8,8.0,4,6,11,101.0,21.0,6,4,11,458,2.6389828049577773,378.3376701301895
88,11,0,0,0,10.0,20,10.0,3.0559594204596943,0,,40.06944585100755,6,56.0,49.0,12,49.0,0,4.079000000000001,24434,893,0,0.0,8930.0,False,-0.3659440958357102,0,4.07,24605,887,0,0.0,8870.0,False,-0.3628504980473035,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,94862,75,361,1.0,14694.266908748203,False,0.25686026308547727,0,5.564000000000002,90988,0,37,0.3,1813.0,False,-0.12037427012539485,12,7.817000000000002,77294,309,0,0.0,12381.458767961332,False,-0.20087365383382152,0.21666666666666667,394574,0.0,0.0,13,0,0,5,7,7.0,3,8,12,128.0,17.0,8,3,12,536,2.520908128004521,380.85857825819403
89,12,0,0,0,10.0,20,10.0,2.9524848716652836,8,2.0,40.06944585100755,0,,49.00000000000001,8,49.0,6,4.139,24199,900,0,0.0,9000.0,False,-0.3703321778050814,2,4.090000000000001,24419,900,0,0.0,9000.0,False,-0.3655052876387731,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,94846,73,371,1.0,15081.295806355367,False,0.25904314879523965,0,5.564000000000001,90988,0,37,0.0,1813.0000000000002,False,-0.12037427012539485,8,7.885000000000002,77162,309,0,0.0,12381.458767961332,False,-0.20213717446175297,0.16666666666666666,394005,0.0,0.0,11,0,0,1,8,8.0,8,9,14,140.0,9.0,9,3,14,200,2.64551466103876,383.5040929192328
90,14,0,0,0,10.0,20,10.0,2.926268615935496,1,1.0,41.457624615219636,6,56.0,49.00000000000001,10,49.0,1,4.143000000000001,24051,912,0,0.0,9120.0,False,-0.3722629338716047,0,4.088000000000001,24339,908,0,0.0,9080.0,False,-0.36638290403264734,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,95181,64,375,1.0,15733.890422127235,False,0.2671750865220991,0,5.564000000000001,90820,0,40,0.3,1960.0000000000002,False,-0.12127883602948215,10,7.977000000000002,76805,312,0,0.0,12934.778879948526,False,-0.20290619852613903,0.21666666666666667,393587,0.0,0.0,12,0,0,2,7,7.0,7,9,12,153.0,15.0,9,5,12,536,2.5555200779926963,386.0596129972255
91,12,0,0,0,10.0,20,10.0,2.8364733798763537,6,1.8333333333333333,42.12912441066031,3,56.0,49.00000000000001,11,49.0,0,4.142,23921,925,0,0.0,9250.0,False,-0.37368906051165035,6,4.148000000000001,24100,915,0,0.0,9150.0,False,-0.3708587476414059,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,95338,60,382,1.0,16263.513927664819,False,0.27236208314989246,0,5.564000000000001,90764,0,41,0.1,2009.0000000000002,False,-0.12158035799751125,11,8.077000000000002,76469,314,0,0.0,13228.545064947337,False,-0.204716449387636,0.18333333333333335,392983,0.0,0.0,12,0,0,3,9,9.0,3,6,13,103.0,43.0,6,6,13,368,2.515132342989091,388.5747453402146
92,13,0,0,0,10.0,20,10.0,2.770599644022736,16,2.5,42.9852342451822,4,55.5,49.00000000000001,10,49.0,11,4.252000000000002,23423,941,0,0.0,9410.0,False,-0.38286015182763616,5,4.192000000000001,23930,919,0,0.0,9190.0,False,-0.3741498091184343,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,95520,66,388,1.0,16861.130463636193,False,0.2782745567789144,0,5.564000000000001,90542,0,45,0.4,2205.0000000000005,False,-0.12276730161768928,10,8.166000000000002,76279,314,0,0.0,13497.36355298721,False,-0.20524857110659903,0.2333333333333333,392085,0.0,0.0,12,0,0,2,10,10.0,5,7,14,109.0,41.0,7,6,14,422,2.6880499919643626,391.26279533217894
93,14,0,0,0,10.0,20,10.0,3.001537138130727,9,4.888888888888889,43.59382908674826,3,55.0,49.00000000000001,9,49.0,0,4.241000000000001,23313,952,0,0.0,9520.0,False,-0.3840668743692132,9,4.277000000000001,23592,928,0,0.0,9280.0,False,-0.38057834920356315,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,95641,65,395,1.0,17414.66240324406,False,0.2831658636959952,0,5.564000000000002,90542,0,45,0.0,2205.0000000000005,False,-0.12276730161768928,9,8.246,75952,317,0,0.0,13819.243820499198,False,-0.20683811706471145,0.16666666666666666,391431,0.0,0.0,9,0,0,4,8,8.0,4,8,12,129.0,45.0,8,6,12,365,2.4848624609876424,393.7476577931666
94,12,0,0,0,10.0,20,10.0,3.001537138130727,0,,44.44238451864709,4,55.75,49.00000000000001,13,49.0,0,4.241000000000001,23183,965,0,0.0,9650.0,False,-0.3854930010092589,0,4.268000000000001,23522,935,0,0.0,9350.0,False,-0.38134626354820306,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,95864,55,401,1.0,17986.48073457467,False,0.2894238925651103,0,5.564000000000002,90542,0,45,0.0,2205.0000000000005,False,-0.12276730161768928,13,8.366999999999999,75431,321,0,0.0,14266.005430485715,False,-0.20968696549016128,0.16666666666666666,390933,0.0,0.0,14,0,0,3,8,8.0,4,7,8,105.0,30.0,7,5,8,423,2.386890196998138,396.1345479901647
95,8,0,0,0,10.0,20,10.0,2.8827277043748905,10,2.0,44.44238451864709,0,,49.00000000000001,12,49.0,10,4.341000000000001,22793,974,0,0.0,9740.0,False,-0.39306244240642413,0,4.268000000000001,23412,946,0,0.0,9460.0,False,-0.38255298608978017,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,95844,55,411,1.0,18424.370060904574,False,0.2918703044779612,0,5.564000000000001,90542,0,45,0.0,2205.0000000000005,False,-0.12276730161768928,12,8.474,75184,321,0,0.0,14266.005430485715,False,-0.21205128060454817,0.16666666666666666,390166,0.0,0.0,12,0,0,3,8,8.0,2,5,8,71.0,9.0,5,3,8,200,2.076892187993508,398.2114401781582
96,8,0,0,0,10.0,20,10.0,2.6635772798124586,13,1.3846153846153846,45.64687563410556,6,56.0,49.00000000000001,9,49.0,9,4.421000000000001,22442,982,0,0.0,9820.0,False,-0.39988590986879635,4,4.308000000000001,23180,958,0,0.0,9580.0,False,-0.38632673658343936,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,96162,58,415,1.0,19097.940870382932,False,0.29992216567911695,0,5.564000000000002,90318,0,49,0.4,2401.0000000000005,False,-0.12397338948980569,9,8.552,74908,323,0,0.0,14743.940829816096,False,-0.21240575844828133,0.2333333333333333,389401,0.0,0.0,17,0,0,3,9,9.0,2,5,7,84.0,9.0,5,3,7,536,2.393720919964835,400.60516109812306
97,7,0,0,0,10.0,20,10.0,3.089935528031586,10,6.5,46.352998599654896,4,55.5,49.00000000000001,14,49.0,2,4.432000000000001,22326,988,0,0.0,9880.0,False,-0.401772785115626,8,4.384,22856,972,0,0.0,9720.0,False,-0.39189960068454077,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,96319,58,421,1.0,19693.828671080544,False,0.3055165865587029,0,5.564000000000001,90208,0,51,0.2,2499.0000000000005,False,-0.12455728917392553,14,8.683,74459,325,0,0.0,15064.724544887842,False,-0.2151683519436784,0.19999999999999998,388559,0.0,0.0,14,0,0,1,12,12.0,3,4,8,63.0,30.0,4,3,8,422,2.3475804749759845,402.95274157309905
98,8,0,0,0,10.0,20,10.0,3.2010076397390153,5,5.0,46.840301755840976,3,55.0,49.0,11,49.0,5,4.480000000000001,22056,1003,0,0.0,10030.0,False,-0.4060511650357629,0,4.376000000000001,22806,977,0,0.0,9770.0,False,-0.3924481109307122,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,96459,53,428,1.0,20217.302556406103,False,0.3104567243172495,0,5.564000000000001,90208,0,51,0.0,2499.0,False,-0.12455728917392553,11,8.779000000000002,74073,328,0,0.0,15363.61897591584,False,-0.21743266499513816,0.16666666666666666,387993,0.0,0.0,12,0,0,4,7,7.0,3,7,8,105.0,18.0,7,1,8,365,3.0686683500534855,406.02140992315253
99,8,0,0,0,10.0,20,10.0,3.2010076397390153,0,,47.859736945042904,6,56.0,49.0,11,49.0,0,4.475000000000001,21976,1011,0,0.0,10110.0,False,-0.4069287814296371,0,4.376,22686,989,0,0.0,9890.0,False,-0.3937645355215235,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,96795,43,432,1.0,20813.04968876731,False,0.31825143375491766,0,5.564000000000001,90040,0,54,0.3,2646.0,False,-0.12546185507801283,11,8.878,73703,331,0,0.0,15841.5729288092,False,-0.218686833881453,0.21666666666666667,387591,0.0,0.0,16,0,0,3,4,4.0,4,7,8,115.0,3.0,7,1,8,536,1.9613593440153636,407.9827692671679
100,8,0,0,0,10.0,20,10.0,3.178005046334853,10,3.0,48.7555940148209,6,56.0,49.0,9,49.0,5,4.525000000000001,21746,1022,0,0.0,10220.0,False,-0.4107683531528369,5,4.426000000000002,22456,998,0,0.0,9980.0,False,-0.3978235113431919,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,97101,43,436,1.0,21394.093207454313,False,0.325586830015951,0,5.564000000000001,89872,0,57,0.3,2793.0,False,-0.12636642098210013,9,8.957,73375,334,0,0.0,16284.368400950181,False,-0.2197072441803858,0.21666666666666667,386941,0.0,0.0,14,0,0,4,7,7.0,3,7,10,120.0,12.0,7,1,10,536,2.611960064037703,410.5947293312056
101,10,0,0,0,10.0,20,10.0,3.286915724520157,5,5.0,48.7555940148209,0,,49.00000000000001,8,49.0,5,4.570000000000001,21546,1030,0,0.0,10300.0,False,-0.41427881872833383,0,4.421000000000001,22336,1010,0,0.0,10100.0,False,-0.39913993593400326,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,97076,38,446,1.0,21869.89772814189,False,0.3282048777569256,0,5.564000000000002,89872,0,57,0.0,2793.0000000000005,False,-0.12636642098210013,8,9.027999999999999,73254,334,0,0.0,16284.368400950181,False,-0.2208654714226563,0.16666666666666666,386475,0.0,0.0,11,0,0,3,4,4.0,7,10,12,164.0,0.0,10,0,12,200,2.618861870956607,413.2135912021622
102,12,0,0,0,10.0,20,10.0,3.256935837523707,1,1.0,49.47228667257887,6,55.333333333333336,49.00000000000001,13,49.0,0,4.565000000000001,21436,1041,0,0.0,10410.0,False,-0.41548554126991094,1,4.431000000000001,22218,1019,0,0.0,10190.0,False,-0.4007415858528237,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,97407,29,450,1.0,22356.980141948676,False,0.3352699803368667,0,5.564000000000002,89762,0,59,0.2,2891.0000000000005,False,-0.12695032066621997,13,9.15,72740,338,0,0.0,16721.63289533166,False,-0.2236927687597796,0.19999999999999998,385954,0.0,0.0,14,0,0,3,8,8.0,5,8,15,140.0,24.0,8,4,15,532,2.3898661980056204,415.6034574001678
103,15,0,0,0,10.0,20,10.0,3.246178407395506,3,3.0,49.844868062742364,3,56.0,49.0,12,49.0,2,4.585000000000001,21286,1051,0,0.0,10510.0,False,-0.4176795822545965,1,4.440000000000001,22090,1029,0,0.0,10290.0,False,-0.4024529378208785,0,0.2,82391,0,0,0.0,0.0,False,0.01315773293491226,0,0.2,97566,22,457,1.0,22850.52062963596,False,0.34025971538493105,0,5.564000000000001,89594,0,62,0.3,3038.0,False,-0.12785488657030727,12,9.257,72486,338,0,0.0,16847.56540520692,False,-0.22552136783188031,0.21666666666666667,385413,0.0,0.0,12,0,0,4,8,8.0,5,9,16,147.0,38.0,9,6,16,368,2.726490193977952,418.3299475941458
