index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
980,a09e08b4-0661-4ef2-b904-042b80c756f0,SELLER,00Ran@0,_SystemAgent,RandomAgent,10,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,10,,-1,-1
981,7adb5454-d48d-4f69-811d-c26846fdab77,SELLER,00Ran@0,_SystemAgent,RandomAgent,39,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,39,,-1,-1
982,f7eb2e5a-f44d-4729-993e-7ca762a83ed0,SELLER,01Ran@0,_SystemAgent,RandomAgent,48,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,48,,-1,-1
983,ee669cc0-73a1-4d8c-89ce-0f30d2ac32d0,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,65,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
984,7807531c-58c6-4c9e-9497-458a6084d50f,SELLER,01Ran@0,_SystemAgent,RandomAgent,34,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,34,,-1,-1
985,b117313a-9c98-4dee-8d38-592a41894346,SELLER,00Ran@0,_SystemAgent,RandomAgent,25,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,25,,-1,-1
986,326c6f2a-172a-4797-8440-2da2bd40ed58,SELLER,00Ran@0,_SystemAgent,RandomAgent,26,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,26,,-1,-1
987,ddc28d7f-89dc-4aa1-b527-bbb941fdc8db,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,23,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
988,c7ef85c3-cd67-468e-9a43-691a47e8abbf,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,4,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
989,4c38674b-1532-4d29-aba9-c5dab3852304,SELLER,01Ran@0,_SystemAgent,RandomAgent,65,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,65,,-1,-1
990,390ed133-f85e-4475-87f1-102fe9c6cec8,SELLER,01Ran@0,_SystemAgent,RandomAgent,50,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,50,,-1,-1
991,8899ca6e-5b26-4a65-b870-2175a3f0a030,SELLER,00Ran@0,_SystemAgent,RandomAgent,13,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,13,,-1,-1
992,66cd9912-bdf9-41b8-b15c-787c615c6452,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,17,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
993,a7331929-4560-456b-b3b1-32a9b5da9490,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,30,2,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
994,f90b7cf9-3132-4980-9438-4bd4b0234966,SELLER,00Ran@0,_SystemAgent,RandomAgent,37,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,37,,-1,-1
995,e45a8f4d-95c1-43bc-be03-37a34e163dc5,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,56,3,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
996,1d4c4001-c022-4809-b2ae-97c052bc92ec,SELLER,01Ran@0,_SystemAgent,RandomAgent,51,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,51,,-1,-1
997,8ec0e5a2-5701-4a65-9209-87e99a2a0df1,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,27,2,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
998,05301d1d-ebc5-489b-97ea-31f45961e42a,SELLER,01Ran@0,_SystemAgent,RandomAgent,42,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,42,,-1,-1
999,551567c3-48d3-49dd-9fd7-f8c33fcb5a56,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,3,,-1,-1
1000,8bebf6ce-77cb-4d18-bfb1-31099a0d80cc,SELLER,01Ran@0,_SystemAgent,RandomAgent,59,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,59,,-1,-1
1001,77d8aa0a-a4fb-4ce3-a4cc-4110ba210e75,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,22,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1002,f3317a82-b9f9-4963-bb48-7c126b1e18d6,SELLER,01Ran@0,_SystemAgent,RandomAgent,2,5,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,2,,-1,-1
1003,73f4d3d5-80a1-4195-b2c4-e03c8479cf96,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,17,4,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
1004,0067c274-b3be-4888-8fa4-4f08db3616ce,SELLER,00Ran@0,_SystemAgent,RandomAgent,14,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,14,,-1,-1
1005,5d89af5f-b84b-4712-9fde-7a5c0394c8e1,SELLER,01Ran@0,_SystemAgent,RandomAgent,67,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,67,,-1,-1
1006,6dac1a4b-244a-43fc-9c02-fd40ab31b7e0,SELLER,00Ran@0,_SystemAgent,RandomAgent,20,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,20,,-1,-1
1007,c2e6eaed-aca9-446d-9937-20e0011b6f1e,SELLER,01Ran@0,_SystemAgent,RandomAgent,28,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,28,,-1,-1
1008,82d10372-2b2d-4d3c-bd9d-392b3082e966,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,14,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1009,de961573-9785-4d18-9f39-90b4a878f09a,SELLER,01Ran@0,_SystemAgent,RandomAgent,55,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,55,,-1,-1
1010,857a5865-5340-478b-ad67-da3f845bf503,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,3,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
1011,95b8c728-5cd5-4f05-9d7f-90ff8b945421,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,45,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1012,5bcaacd0-835d-4519-aafd-81e16b59cc6f,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,36,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
1013,b5433cce-e777-4854-ac8e-765b4348fa97,SELLER,00Ran@0,_SystemAgent,RandomAgent,41,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,41,,-1,-1
1014,7d7f956c-7e2d-4890-8c1e-b4664ebe4728,SELLER,00Ran@0,_SystemAgent,RandomAgent,28,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,28,,-1,-1
1015,7be9af1c-00df-4d37-b9f4-c6da1e53ad9e,SELLER,00Ran@0,_SystemAgent,RandomAgent,35,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,35,,-1,-1
1016,f59869ad-5d10-4230-9d02-275e28e7179d,SELLER,00Ran@0,_SystemAgent,RandomAgent,63,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,63,,-1,-1
1017,1bb10a51-979b-4578-8b36-354525f53085,SELLER,01Ran@0,_SystemAgent,RandomAgent,39,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,39,,-1,-1
1018,438b9c6e-9222-41a0-8af1-d930c43859c4,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,43,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1019,9025f86b-14ab-4977-b559-85a38decd825,SELLER,00Ran@0,_SystemAgent,RandomAgent,28,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,28,,-1,-1
1020,44c75adc-6935-4098-9b7c-3ebb6c35ea1f,SELLER,01Ran@0,_SystemAgent,RandomAgent,52,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,52,,-1,-1
1021,6e0349ee-12f1-40e5-b479-6d786d553882,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,52,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
1022,0a4f0b41-3758-4b57-83e4-b9edb4773641,SELLER,01Ran@0,_SystemAgent,RandomAgent,56,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,56,,-1,-1
1023,81e0569c-628e-4fa7-a304-3eb045e28682,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,63,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
1024,6265085f-b701-4f93-a9f0-d6058313e0f8,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,44,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1025,be66b3a1-6294-4d7b-8b99-7278c9b610e3,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,31,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1026,bc06caeb-0225-443b-8db8-69d21b993536,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,26,2,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
1027,b423f2ec-1e99-4cb7-9256-51829ebb24b6,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,47,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1028,638114b8-cf0e-4cbb-bb02-0a323360f8cf,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,13,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1029,5c540d4c-871d-41a3-96bd-bb2e6b24864b,SELLER,01Ran@0,_SystemAgent,RandomAgent,34,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,34,,-1,-1
1030,76d688c3-ca3a-40eb-8327-5a8d681460fa,SELLER,00Ran@0,_SystemAgent,RandomAgent,8,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,8,,-1,-1
1031,96e05936-eb66-4502-b68c-3bea4aff50f2,SELLER,01Ran@0,_SystemAgent,RandomAgent,26,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,26,,-1,-1
1032,a8f2e278-c846-42a0-b617-9935f9d3de8d,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,3,3,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
1033,0fc675b5-6a38-4d48-b9c5-1e18acf26293,SELLER,01Ran@0,_SystemAgent,RandomAgent,24,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,24,,-1,-1
1034,51aba1d3-eaff-43a2-9f3b-edef5c222bea,SELLER,00Ran@0,_SystemAgent,RandomAgent,22,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,22,,-1,-1
1035,97d5f2d6-0e18-4140-91f0-a73be5f37505,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,67,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1036,e4885d55-bd95-4b5f-aac1-c0c4f9973ccb,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,43,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1037,8b292b3e-8c7f-495b-85b9-73ef51c3018b,SELLER,01Ran@0,_SystemAgent,RandomAgent,20,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,20,,-1,-1
1038,7420546c-833c-45b5-a7f9-01c46b7645f7,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,34,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1039,4fd0843f-cd9a-4a63-a0a0-9bdcba1b2af9,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,59,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1040,ad59fdd8-31f1-4bb2-bc92-4e5ea347828b,SELLER,00Ran@0,_SystemAgent,RandomAgent,63,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,63,,-1,-1
1041,ccd599c1-1d09-42a5-8739-46af6d15f393,SELLER,00Ran@0,_SystemAgent,RandomAgent,34,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,34,,-1,-1
1042,b1c0c28d-7d3e-43c5-8a35-f444f5321b14,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,24,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1043,ca40b5e7-5fbb-423c-a4b5-b633978e6bc3,SELLER,00Ran@0,_SystemAgent,RandomAgent,64,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,64,,-1,-1
1044,c2fa1f23-1df5-45a4-86a7-fd73fd234cbd,SELLER,01Ran@0,_SystemAgent,RandomAgent,47,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,47,,-1,-1
1045,1c969c2e-aa10-4291-b2b0-446b9334208c,SELLER,00Ran@0,_SystemAgent,RandomAgent,0,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,0,,-1,-1
1046,c7ca4d86-f3df-42c0-895d-d1d26e590d18,SELLER,01Ran@0,_SystemAgent,RandomAgent,47,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,47,,-1,-1
1047,2c246534-3cfd-4303-a2d2-8d220d2c59da,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,42,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1048,ad35d0a7-0e2b-45ea-9a5e-2b0286f1dc88,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,21,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
1049,a2c74423-3ba4-472e-a549-9d536623beb4,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,48,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
1050,cd13efc0-c614-4f91-a909-57f9961d6358,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,18,3,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
1051,c90900d5-c3e0-4753-97dc-2f004c331377,SELLER,01Ran@0,_SystemAgent,RandomAgent,3,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,3,,-1,-1
1052,2c4ca736-53c8-4b2f-8578-ab3c029543fb,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,37,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
1053,7c952f44-99ae-4e98-9680-53be1310c96a,SELLER,01Ran@0,_SystemAgent,RandomAgent,55,3,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,55,,-1,-1
1054,809c2e57-eeeb-4629-979f-b7cd391247d6,SELLER,00Ran@0,_SystemAgent,RandomAgent,28,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,28,,-1,-1
1055,2b33f9df-4ed9-4301-b159-8d3d128b046e,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,41,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1056,2defbdf7-0815-4aae-aa0b-a2acfeeeb39d,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,41,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1057,b025e5fa-9710-47e0-935d-b7cfb30966e3,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,59,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1058,466f18d3-1071-49f5-8b8a-478425c66e89,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,55,4,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1059,6b5a0837-d271-4fed-8581-60525cb511f8,SELLER,01Ran@0,_SystemAgent,RandomAgent,45,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,45,,-1,-1
1060,47b94792-16a6-4f03-ab22-78a8084a23eb,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,45,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1061,da97a514-ca66-4f94-97f1-b2181191c8f3,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,19,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1062,6f91ef17-5e65-47e3-8566-3ae8fe915ad1,SELLER,00Ran@0,_SystemAgent,RandomAgent,23,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,23,,-1,-1
1063,a4888fc9-51fd-4fc3-8d96-6fb9bad9f01d,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,19,2,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
1064,a812780b-f796-4fb3-a9a7-f74350162e55,SELLER,00Ran@0,_SystemAgent,RandomAgent,2,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,2,,-1,-1
1065,bb4b602b-badf-456e-8f29-738396be3f1a,SELLER,00Ran@0,_SystemAgent,RandomAgent,18,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,18,,-1,-1
1066,f6ac5685-ce3c-4038-8b30-00f17fb2a359,SELLER,00Ran@0,_SystemAgent,RandomAgent,31,3,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,31,,-1,-1
1067,539db69f-8fcd-4e20-b543-c0d5002d4696,SELLER,01Ran@0,_SystemAgent,RandomAgent,47,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,47,,-1,-1
1068,b9c2f18b-c131-43c0-a468-d4f02fc8aa01,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,58,3,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1069,27bdbbb4-75c0-4af8-a008-d5e60503b126,SELLER,00Ran@0,_SystemAgent,RandomAgent,33,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,True,0,0,33,,-1,-1
1070,8c1f3130-0efd-419d-928f-3f8927552c81,SELLER,00Ran@0,_SystemAgent,RandomAgent,41,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,41,,-1,-1
1071,71976b48-6174-4701-81c4-7796860286b8,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,54,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
1072,65f49992-cc24-49fb-87ee-aaed97052148,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,56,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
1073,4e135347-9223-4fdd-b4c3-270082ec30a0,SELLER,00Ran@0,_SystemAgent,RandomAgent,64,1,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,64,,-1,-1
1074,4c709ce9-9860-47dd-b65a-2442e7a06036,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,4,2,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1075,aa54973a-f81f-4cbf-a7f4-00128684aebc,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,14,2,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
1076,434d5983-da4a-4a96-b82e-a895fc7ecb27,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,62,2,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
1077,e503fe50-ca52-430a-8a6b-5308be4e69c4,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,6,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,True,3,0,-1,04Ind@2:product(1.0),-1,-1
1078,58f4bf91-8438-4afa-bb07-d072d245e29e,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,12,3,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,False,3,0,-1,05Buy@2:product(1.0),-1,-1
1079,be8b8001-fd14-4ca8-a47a-c684f3d081b1,SELLER,01Ran@0,_SystemAgent,RandomAgent,41,4,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,41,,-1,-1
1080,6486ff8a-ebd4-442e-9f73-3aa39a9c5f5f,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,23,4,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1081,d2e782be-c682-4715-b94f-a0330d336f59,SELLER,00Ran@0,_SystemAgent,RandomAgent,35,2,10,0,-1,-1,00Ran@0|SELLER,[],SELLER,00Ran@0,p0,SELLER,False,0,0,35,,-1,-1
1082,4fb9c6b7-729a-45f0-a390-6852293d296a,SELLER,01Ran@0,_SystemAgent,RandomAgent,57,2,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,False,0,0,57,,-1,-1
1083,0bb9a8dc-71da-49b5-8afb-53e1897c83db,05Buy@2,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,3,1,49,0,-1,-1,BUYER|05Buy@2,[],05Buy@2,BUYER,p3,BUYER,True,3,0,-1,05Buy@2:product(1.0),-1,-1
1084,4185cff6-39b1-4930-9fa3-3c9ce01d11ea,SELLER,01Ran@0,_SystemAgent,RandomAgent,55,1,10,0,-1,-1,01Ran@0|SELLER,[],SELLER,01Ran@0,p0,SELLER,True,0,0,55,,-1,-1
1085,e9c5b7e9-50a6-4c87-9109-a269f1c6cecb,04Ind@2,BUYER,IndDecentralizingAgent,_SystemAgent,65,1,49,0,-1,-1,BUYER|04Ind@2,[],04Ind@2,BUYER,p3,BUYER,False,3,0,-1,04Ind@2:product(1.0),-1,-1
