index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ran@1,spot_market_loss_02Ran@1,balance_02Ran@1,inventory_02Ran@1_input,inventory_02Ran@1_output,productivity_02Ran@1,assets_02Ran@1,bankrupt_02Ran@1,score_02Ran@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
32,7,0,0,0,10.000000000000002,20,10.0,28.219249836599165,3,32.0,3.410606740651425,0,,32.0,1,32.0,0,1.5230000000000004,21111,16,41,1.0,1316.9892433005657,False,0.3935152107060737,0,1.586,10907,314,0,0.0,3140.0000000000005,False,-0.20131865318141082,0,2.2520000000000007,9078,340,0,0.0,9594.544944443716,False,-0.42414308062992906,0,2.4500000000000006,10397,250,0,0.0,7054.812459149791,False,-0.4221039124476076,0,0.31700000000000006,37748,148,78,1.0,3000.769797616411,False,0.23012552180806753,0,0.2,32432,0,2,0.0,64.0,False,0.01748887356610042,0.3333333333333333,121673,0.0,0.0,13,0,0,8,0,0.0,4,12,7,67.0,16.0,5,2,7,328,0.4417148558422923,19.907008536159992
33,7,0,0,0,10.000000000000002,20,10.0,28.505238669164342,15,31.8,3.540968396353131,3,8.666666666666666,32.0,0,,0,1.5230000000000004,21488,16,36,1.0,1186.1885920899163,False,0.41346141953942883,0,1.5860000000000005,10807,324,0,0.0,3240.0000000000005,False,-0.2045192676993983,1,2.262000000000001,8649,353,0,0.0,10062.349250215013,False,-0.4322401068641832,2,2.4700000000000006,10291,252,0,0.0,7183.320144629414,False,-0.4238364775964014,0,0.31700000000000006,37722,141,88,1.0,3315.2765438857914,False,0.23423927386519447,0,0.2,32432,0,2,0.0,64.0,False,0.01748887356610042,0.3333333333333333,121389,0.0,0.0,14,0,0,10,2,2.0,5,15,3,83.0,3.0,6,1,3,677,0.4289449620991945,20.335953498259187
34,3,0,0,0,10.000000000000002,20,10.0,28.62503987314407,6,32.0,3.5203528875046786,12,3.3333333333333335,32.0,1,32.0,0,1.5230000000000004,21580,16,40,1.0,1305.0015949257627,False,0.42315329647054684,0,1.5860000000000005,10707,334,0,0.0,3340.0000000000005,False,-0.20771988221738574,4,2.3010000000000006,8349,359,0,0.0,10276.38931445872,False,-0.44024923605605476,8,2.5480000000000005,10087,252,0,0.0,7213.510048032305,False,-0.431676487901384,0,0.31700000000000006,37682,143,98,1.0,3639.410462913169,False,0.23806510472815712,0,0.2,32464,0,1,0.0,32.0,False,0.017990346643264588,0.3333333333333333,120869,0.0,0.0,12,0,0,0,3,3.0,2,2,5,21.0,3.0,2,1,5,424,0.3033022182062268,20.639255716465414
35,5,0,0,0,10.0,20,10.0,28.78390538310301,14,30.571428571428573,3.353644011108738,23,2.5652173913043477,32.0,1,32.0,0,1.5230000000000004,21888,18,36,1.0,1216.2205937917083,False,0.44002754428983837,0,1.5860000000000005,10627,342,0,0.0,3420.0,False,-0.2102803738317757,15,2.447000000000001,7906,359,0,0.0,10333.422032533981,False,-0.4574512962744557,8,2.6200000000000006,9443,266,0,0.0,7656.518831905401,False,-0.44921106387413573,0,0.31700000000000006,37623,156,108,1.0,3979.1684657329633,False,0.24154028185502666,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,119983,0.0,0.0,12,0,0,1,4,4.0,2,3,5,39.0,12.0,3,2,5,660,0.3651601606979966,21.00441587716341
36,5,0,0,0,10.0,20,10.0,28.887035044707282,17,29.823529411764707,3.353644011108738,0,,32.0,0,,0,1.5230000000000004,22315,16,29,1.0,997.7240162965112,False,0.46036755909283417,0,1.5860000000000005,10507,354,0,0.0,3540.0,False,-0.21412111125336064,0,2.4320000000000013,7906,359,0,0.0,10370.445581049915,False,-0.45668301346648865,0,2.612000000000001,8936,283,0,0.0,8175.0309176521605,False,-0.4594930293079028,0,0.31700000000000006,37623,146,118,1.0,4265.632025621876,False,0.24602946194480466,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,119783,0.0,0.0,12,0,0,1,0,0.0,2,3,6,28.0,13.0,3,2,6,707,0.36328690126538277,21.367702778428793
37,6,0,0,0,10.0,20,10.0,28.926884712196987,2,32.0,3.460699158702601,5,6.0,32.0,0,,0,1.5230000000000004,22289,15,37,1.0,1220.2947343512885,False,0.46582687025833075,0,1.5860000000000005,10397,365,0,0.0,3650.0,False,-0.21764178722314684,0,2.432000000000001,7842,361,0,0.0,10442.605381103112,False,-0.45784176424355444,5,2.662000000000001,8826,283,0,0.0,8186.3083735517475,False,-0.46382427114439206,0,0.31700000000000006,37593,141,128,1.0,4583.958581377066,False,0.2500777060956727,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,119443,0.0,0.0,12,0,0,0,1,1.0,4,4,8,51.0,26.0,4,2,8,264,0.4078624490648508,21.775565227493644
38,8,0,0,0,10.0,20,10.0,28.926884712196987,0,,3.563975004819773,8,5.0,32.0,0,,0,1.5230000000000004,22179,16,47,1.0,1519.5635814732584,False,0.4683639604875579,0,1.5860000000000005,10307,374,0,0.0,3740.0,False,-0.22052234028933554,0,2.4320000000000013,7842,361,0,0.0,10442.605381103112,False,-0.45784176424355444,8,2.737000000000001,8642,283,0,0.0,8186.3083735517475,False,-0.47146071023964004,0,0.31700000000000006,37553,139,138,1.0,4911.392525669949,False,0.2539552517656545,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,119019,0.0,0.0,10,0,0,2,1,1.0,4,6,6,75.0,23.0,6,2,6,200,0.44008371606469154,22.215648943558335
39,6,0,0,0,10.0,20,10.0,29.45232160945447,29,32.0,3.354773898744294,21,2.2857142857142856,32.0,0,,0,1.5230000000000004,22997,17,28,1.0,994.6650050647252,False,0.5039260339605915,0,1.5860000000000005,10217,383,0,0.0,3830.0,False,-0.22340289335552427,16,2.5920000000000005,6897,376,0,0.0,11074.07292515488,False,-0.48395781437736296,5,2.7790000000000004,8064,297,0,0.0,8747.339518007977,False,-0.4838070239052091,0,0.31700000000000006,37505,150,148,1.0,5239.216084811644,False,0.2575881665644651,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,118176,0.0,0.0,12,0,0,2,3,3.0,3,5,6,63.0,10.0,5,1,6,1128,0.4089705450460315,22.624619488604367
40,6,0,0,0,9.999999999999998,20,10.0,29.43312722844291,16,29.25,3.354773898744294,0,,32.0,5,32.0,0,1.5230000000000004,23375,16,22,1.0,807.528799025744,False,0.5221331711376822,0,1.586,10107,394,0,0.0,3939.999999999999,False,-0.22692356932531046,0,2.576000000000001,6737,381,0,0.0,11214.021474036748,False,-0.48769409682430487,0,2.774000000000001,7756,308,0,0.0,9065.403186360416,False,-0.4899895582826226,0,0.31700000000000006,37665,140,153,1.0,5365.668345824201,False,0.26458453497499224,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,118136,0.0,0.0,16,0,0,0,0,0.0,4,4,8,50.0,23.0,4,2,8,828,0.45178144611418247,23.07640093471855
41,8,0,0,0,9.999999999999998,20,10.0,29.45050894214766,23,29.565217391304348,3.2670030352088433,8,2.0,32.0,0,,1,1.5330000000000004,23946,15,10,1.0,444.50508942147655,False,0.5470651993797683,0,1.5860000000000005,9997,405,0,0.0,4049.999999999999,False,-0.23044424529509666,8,2.656000000000001,6305,388,0,0.0,11426.797469553292,False,-0.5012077719536565,0,2.7740000000000005,7300,324,0,0.0,9541.964897255843,False,-0.49902542234372604,0,0.31700000000000006,37649,138,163,1.0,5666.8464188588205,False,0.2688028336184233,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,117693,0.0,0.0,11,0,0,2,2,2.0,6,8,4,117.0,0.0,8,0,4,848,0.4589616870507598,23.53536262176931
42,4,0,0,0,9.999999999999998,20,10.0,29.551778616210434,11,31.0,3.8852248603015838,41,5.560975609756097,32.0,10,32.0,1,1.5420000000000005,24198,12,10,1.0,415.51778616210436,False,0.5622685247139324,0,1.5860000000000005,9867,418,0,0.0,4179.999999999999,False,-0.23460504416848035,17,2.818000000000001,5503,399,0,0.0,11791.159667867963,False,-0.526931735466529,24,3.014000000000001,6625,324,0,0.0,9574.776271652181,False,-0.5263586579860514,0,0.31700000000000006,37741,169,163,1.0,5872.603001390968,False,0.2749107221430289,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,116430,0.0,0.0,13,0,0,0,5,4.090909090909091,3,3,6,44.0,15.0,3,1,6,520,0.3917637439444661,23.927126365713775
43,6,0,0,0,9.999999999999998,20,10.0,29.551778616210434,0,,3.884155041898915,16,3.875,32.0,4,32.0,0,1.5410000000000004,24098,12,20,1.0,711.0355723242087,False,0.5653256808450969,0,1.5860000000000005,9767,428,0,0.0,4279.999999999999,False,-0.2378056586864678,0,2.801000000000001,5503,399,0,0.0,11791.159667867963,False,-0.526931735466529,16,3.1500000000000012,6169,324,0,0.0,9574.776271652181,False,-0.5452837461786225,0,0.31700000000000006,37807,175,169,1.0,6087.72713233231,False,0.28035051608368816,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,115840,0.0,0.0,11,0,0,0,2,2.0,5,5,6,65.0,12.0,5,1,6,328,0.40722682513296604,24.33435319084674
44,6,0,0,0,9.999999999999998,20,10.0,29.64505819433216,6,32.0,3.7339091628847796,20,2.7,32.0,12,32.0,0,1.5410000000000001,24210,10,24,1.0,811.4813966639719,False,0.5757099410019194,0,1.5860000000000005,9647,440,0,0.0,4399.999999999999,False,-0.24164639610805275,20,3.001000000000001,4767,402,0,0.0,11917.31339412153,False,-0.5548596515019397,0,3.1340000000000017,6073,327,0,0.0,9693.934029546617,False,-0.5467953096172107,0,0.31700000000000006,38137,185,167,1.0,6034.773195133685,False,0.28986355536785696,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,115330,0.0,0.0,16,0,0,0,3,3.0,5,5,8,58.0,9.0,5,1,8,776,0.39505884796380997,24.72941203881055
45,8,0,0,0,10.0,20,10.0,29.784749410543537,13,31.307692307692307,3.605354915840065,7,1.0,32.0,1,32.0,0,1.5410000000000004,24517,10,21,1.0,725.4797376214143,False,0.5926091325573362,0,1.5860000000000005,9547,450,0,0.0,4500.0,False,-0.2448470106260402,0,2.9810000000000003,4488,411,0,0.0,12241.532007733393,False,-0.5597108942159496,7,3.204000000000001,5756,331,0,0.0,9858.75205488991,False,-0.5565313954162707,0,0.31700000000000006,38162,182,176,1.0,6288.174594682891,False,0.2946181689131024,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,114966,0.0,0.0,12,0,0,0,1,1.0,6,6,7,69.0,24.0,6,2,7,639,0.444618484005332,25.174030522815883
46,7,0,0,0,10.0,20,10.0,29.72288885501398,5,28.0,3.452183413465565,10,1.4,32.0,14,32.0,0,1.5410000000000001,24547,11,26,1.0,882.7951102303635,False,0.5995645599228768,0,1.5860000000000005,9457,459,0,0.0,4590.0,False,-0.2477275636922289,0,2.9810000000000008,4348,416,0,0.0,12364.721763685817,False,-0.5629648938849177,10,3.297000000000001,5481,331,0,0.0,9838.276211009628,False,-0.5683694498649174,0,0.31700000000000006,38596,182,172,1.0,6132.2973812507325,False,0.3057778690724429,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,114925,0.0,0.0,18,0,0,0,2,2.0,4,4,9,53.0,26.0,4,3,9,788,0.43972704745829105,25.613757570274174
47,9,0,0,0,10.0,20,10.0,29.772303023736445,15,30.2,3.452183413465565,0,,32.0,11,32.0,0,1.5410000000000004,24870,14,21,1.0,765.2183634984654,False,0.6164773512833974,0,1.5860000000000005,9387,466,0,0.0,4660.0,False,-0.24996799385482013,0,2.9810000000000008,3895,431,0,0.0,12831.862603230407,False,-0.5720717451083127,0,3.287000000000001,5481,331,0,0.0,9854.632300856763,False,-0.5680300414846076,0,0.31700000000000006,38948,172,171,1.0,6065.775547116077,False,0.3157678108681138,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,115077,0.0,0.0,15,0,0,4,0,0.0,2,6,7,76.0,23.0,6,3,7,1005,0.4417428160086274,26.0555003862828
48,7,0,0,0,10.0,20,10.0,29.92073368829689,17,31.058823529411764,3.505521680786803,16,3.9375,32.0,8,32.0,0,1.5410000000000001,25268,17,14,1.0,588.8902716361565,False,0.6363106603391421,0,1.586,9317,473,0,0.0,4730.0,False,-0.25220842401741134,11,3.091000000000001,3593,432,0,0.0,12925.756953344257,False,-0.5826570459982515,5,3.3370000000000006,4850,347,0,0.0,10382.494589839022,False,-0.5832642749566503,0,0.31700000000000006,39141,178,173,1.0,6159.982859180051,False,0.3232931558199092,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,114665,0.0,0.0,17,0,0,1,3,3.0,5,6,6,77.0,3.0,6,1,6,984,0.4133253013715148,26.468825687654316
49,6,0,0,0,10.0,20,10.0,29.877090526322757,18,29.555555555555557,3.334848844032338,19,2.1578947368421053,32.0,8,32.0,4,1.5810000000000004,25581,21,10,1.0,508.7709052632276,False,0.653782195149892,0,1.5860000000000005,9257,479,0,0.0,4790.0,False,-0.2541287927282038,19,3.270000000000001,2973,433,0,0.0,12936.780197897753,False,-0.6081597800809763,0,3.332000000000001,4348,364,0,0.0,10875.260951581484,False,-0.5938729829512039,0,0.31700000000000006,39356,187,175,1.0,6223.616733834047,False,0.3310289088860096,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,114011,0.0,0.0,15,0,0,0,4,4.0,4,4,6,50.0,6.0,4,2,6,862,0.3915302902460098,26.860355977900326
50,6,0,0,0,10.0,20,10.0,29.852198241524462,11,29.545454545454547,3.50139647834887,9,6.0,32.0,11,32.0,1,1.5870000000000004,25807,19,10,1.0,488.5219824152446,False,0.6676008828067868,0,1.5860000000000005,9137,491,0,0.0,4910.0,False,-0.25796953014978874,0,3.251000000000001,2909,435,0,0.0,12985.70623506314,False,-0.6098006591603415,9,3.4220000000000006,3889,373,0,0.0,11134.869944088625,False,-0.6075353819446229,0,0.31700000000000006,39654,186,174,1.0,6219.25974497289,False,0.3403005664290869,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,113892,0.0,0.0,16,0,0,1,2,2.0,2,3,8,41.0,18.0,3,3,8,845,0.37481747940182686,27.235173457302153
51,8,0,0,0,10.000000000000002,20,10.0,29.915604709096645,28,30.214285714285715,3.5089729502497446,2,4.0,32.0,7,32.0,18,1.7660000000000002,26132,19,10,1.0,489.15604709096647,False,0.6884251711397699,0,1.5860000000000005,9037,501,0,0.0,5010.000000000001,False,-0.2611701446677762,0,3.2510000000000003,2415,452,0,0.0,13521.853328511683,False,-0.6191771461192844,2,3.4330000000000007,3489,384,0,0.0,11487.592208293112,False,-0.6168169286513153,0,0.31700000000000006,39870,178,177,1.0,6288.597185144455,False,0.34815704232972555,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,113439,0.0,0.0,11,0,0,2,5,4.375,4,6,3,85.0,6.0,6,2,3,424,0.36250382009893656,27.59767727740109
52,3,0,0,0,10.000000000000002,20,10.0,29.937322659100037,2,31.5,3.5089729502497446,0,,32.0,11,32.0,0,1.7480000000000004,26075,21,18,1.0,748.8718078638007,False,0.6930889709340609,0,1.5860000000000005,8957,509,0,0.0,5090.000000000001,False,-0.2637306362821662,0,3.2510000000000003,2384,453,0,0.0,13561.607164572317,False,-0.6196387805650069,0,3.431000000000001,3457,385,0,0.0,11525.869223753514,False,-0.6173507112730128,0,0.31700000000000006,40222,168,176,1.0,6221.507455641957,False,0.35813808461797086,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,113591,0.0,0.0,17,0,0,2,0,0.0,0,2,3,22.0,3.0,2,1,3,615,0.2463428732007742,27.844020150601864
53,3,0,0,0,10.000000000000002,20,10.0,30.011466548239177,23,30.434782608695652,3.5510115604059256,20,3.8,32.0,12,32.0,5,1.7980000000000005,26560,23,10,1.0,530.1146654823918,False,0.7171333589003454,0,1.5860000000000005,8877,517,0,0.0,5170.000000000001,False,-0.2662911278965561,11,3.3610000000000007,1798,463,0,0.0,13895.309011834739,False,-0.6370344674863097,9,3.5210000000000012,2859,398,0,0.0,11944.563686199193,False,-0.6334807286532642,0,0.31700000000000006,40530,178,174,1.0,6200.080057752255,False,0.3674556518797759,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,113120,0.0,0.0,17,0,0,0,3,2.625,2,2,1,21.0,3.0,2,1,1,1044,0.22731859236955643,28.07133874297142
54,1,0,0,0,10.000000000000002,20,10.0,30.011466548239177,0,,3.4910401220890117,3,1.0,32.0,9,32.0,0,1.7930000000000001,26430,26,20,1.0,860.2293309647837,False,0.7193774590630133,0,1.5860000000000005,8807,524,0,0.0,5240.000000000001,False,-0.26853155805914736,0,3.35,1798,463,0,0.0,13895.309011834739,False,-0.6370344674863097,3,3.542000000000001,2778,398,0,0.0,11944.563686199193,False,-0.6368424219506289,0,0.31700000000000006,40815,171,175,1.0,6196.967860877221,False,0.3763393697247731,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,113124,0.0,0.0,14,0,0,0,1,1.0,0,0,0,0.0,3.0,0,1,0,488,0.08593932818621397,28.157278071157634
55,0,0,0,0,10.000000000000002,20,10.0,30.004235810666223,1,29.0,3.3673643507151527,6,1.0,32.0,9,32.0,0,1.7930000000000001,26379,24,29,1.0,1110.1228385093204,False,0.7241109601366444,0,1.5860000000000005,8687,536,0,0.0,5360.000000000001,False,-0.2723722954807323,0,3.350000000000001,1769,464,0,0.0,13921.965416149127,False,-0.6376848844957641,6,3.5990000000000006,2608,398,0,0.0,11941.685852645156,False,-0.6439575461165148,0,0.31700000000000006,41097,167,176,1.0,6194.34984656943,False,0.3851368057194482,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,113036,0.0,0.0,16,0,0,0,2,2.0,0,0,0,0.0,0.0,0,0,0,517,0.08522188197821379,28.242499953135848
56,0,0,0,0,10.000000000000002,20,10.0,29.934128370107498,33,29.666666666666668,3.2633182577858397,5,1.0,32.0,0,,4,1.8330000000000004,27202,22,10,1.0,519.341283701075,False,0.7578844348899333,0,1.586,8567,548,0,0.0,5480.000000000001,False,-0.27621303290231725,5,3.400000000000001,1131,480,0,0.0,14368.3816176516,False,-0.6548997381686741,0,3.5930000000000004,2132,415,0,0.0,12422.663273594611,False,-0.6537318266529444,0,0.31700000000000006,41092,162,186,1.0,6480.657557761306,False,0.38946683316243513,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,112620,0.0,0.0,12,0,0,0,2,1.2352941176470589,0,0,0,0.0,0.0,0,0,0,703,0.07977728545665741,28.322277238592505
57,0,0,0,0,10.000000000000002,0,,29.991445768329154,23,30.347826086956523,3.2633182577858397,0,,32.0,0,,13,1.959,27617,12,10,1.0,419.9144576832915,False,0.7812672659609298,0,1.5860000000000005,8567,548,0,0.0,5480.000000000001,False,-0.27621303290231725,0,3.395000000000001,843,489,0,0.0,14665.816980712956,False,-0.6606802867666952,0,3.593000000000001,1722,429,0,0.0,12866.330234613208,False,-0.6615411862499854,0,0.31700000000000006,41092,152,196,1.0,6768.024375183448,False,0.3939701682314212,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,112337,0.0,0.0,0,0,0,0,3,2.166666666666667,0,0,0,0.0,0.0,0,0,0,0,0.07248820178210735,28.394765440374613
58,0,0,0,0,10.000000000000002,0,,30.09447966564791,17,31.0,3.2633182577858397,0,,32.0,2,32.0,7,2.0160000000000005,28011,2,10,1.0,320.94479665647907,False,0.8033204710234437,0,1.5860000000000005,8567,548,0,0.0,5480.000000000001,False,-0.27621303290231725,0,3.3950000000000014,843,489,0,0.0,14716.200556501828,False,-0.6596347674517156,0,3.5930000000000013,1195,446,0,0.0,13422.137930878967,False,-0.6718792709923435,0,0.31700000000000006,41156,142,204,1.0,6991.391192605589,False,0.3994764494547356,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.3333333333333333,112268,0.0,0.0,1,0,0,0,1,0.4117647058823529,0,0,0,0.0,0.0,0,0,0,64,0.07089594285935163,28.465661383233964
59,0,0,0,0,10.000000000000002,0,,30.21374980586949,10,32.0,3.2633182577858397,0,,32.0,0,,0,2.0090000000000003,28331,0,2,0.2,60.42749961173898,False,0.815466249507481,0,1.5860000000000005,8567,548,0,0.0,5480.000000000001,False,-0.27621303290231725,0,3.395000000000001,843,489,0,0.0,14774.523655070181,False,-0.6584244935656738,0,3.593000000000001,875,456,0,0.0,13777.469911476488,False,-0.6777864720590062,0,0.31700000000000006,41156,132,214,1.0,7278.758010027731,False,0.40397978452372163,0,0.2,32496,0,0,0.0,0.0,False,0.018491819720428758,0.19999999999999998,112268,0.0,0.0,1,0,0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,320,0.0703263571485877,28.535987740382552
