index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
65,6,0,0,0,10.0,20,10.0,7.764521553271638,74,8.0,10.912925262023183,8,18.125,29.999999999999993,10,30.0,38,1.9660000000000002,20500,655,0,0.0,6550.0,False,-0.18536919650505396,36,2.036,20302,665,0,0.0,6650.0,False,-0.1904402946719205,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,4,1.401,35307,64,10,1.0,606.0586320296167,False,-0.0483690722604274,0,4.961000000000001,49690,0,11,0.6,329.99999999999994,False,-0.0889404627023866,10,5.745000000000001,43870,378,0,0.0,4125.085749044763,False,-0.16062017333938117,0.26666666666666666,207353,0.0,0.0,10,0,0,4,10,9.6,20,24,6,90.0,3.0,5,1,6,260,1.158796550007537,80.63424824981485
66,6,0,0,0,10.0,20,10.0,7.764521553271638,0,,11.189608415315243,1,30.0,29.999999999999996,9,30.0,0,1.9280000000000002,20410,664,0,0.0,6640.0,False,-0.1869110844611958,0,2.0000000000000004,20192,676,0,0.0,6760.0,False,-0.19232482439609389,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.3970000000000002,35337,54,19,1.0,631.886723767658,False,-0.0472222511522226,0,4.961000000000001,49660,0,12,0.1,359.99999999999994,False,-0.08921457549066189,9,5.825000000000001,43771,378,0,0.0,4229.671980989162,False,-0.1614737036202152,0.18333333333333335,207054,0.0,0.0,9,0,0,7,4,4.0,8,15,6,108.0,0.0,6,0,6,230,0.6872623039525934,81.32151055376744
67,6,0,0,0,10.000000000000002,20,10.0,7.764521553271638,0,,11.690448010062708,10,14.8,29.999999999999996,11,30.0,0,1.9280000000000004,20310,674,0,0.0,6740.000000000001,False,-0.18862429330135344,0,2.0000000000000004,20092,686,0,0.0,6860.000000000001,False,-0.1940380332362515,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.3970000000000005,35485,44,19,1.0,563.7574605351435,False,-0.04417747914838135,0,4.961000000000001,49630,0,13,0.1,389.99999999999994,False,-0.08948868827893718,11,5.926000000000002,43523,387,0,0.0,4524.2033798942675,False,-0.1633145409534166,0.18333333333333335,206724,0.0,0.0,13,0,0,7,5,5.0,7,14,6,108.0,0.0,6,0,6,348,0.7044107629917562,82.0259213167592
68,6,0,0,0,10.0,20,10.0,7.769045737119859,2,8.0,14.435192668661237,32,20.0,29.999999999999993,9,30.0,2,1.9480000000000004,20190,684,0,0.0,6840.0,False,-0.1910227856775741,0,2.0000000000000004,19992,696,0,0.0,6960.0,False,-0.19575124207640912,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,13,1.5270000000000001,35797,36,10,1.0,424.0375732229273,False,-0.03770660645078929,0,4.961000000000002,48990,22,23,1.0,1007.5742387105471,False,-0.0955413340273515,9,6.005000000000003,43433,387,0,0.0,5586.419562771899,False,-0.15525364969507782,0.3333333333333333,206086,0.0,0.0,10,0,0,7,5,4.40625,7,14,7,90.0,3.0,5,1,7,200,0.6937253990327008,82.7196467157919
69,7,0,0,0,10.0,20,10.0,7.77387297871416,2,8.0,14.435192668661237,0,,29.999999999999993,9,30.0,0,1.9460000000000006,20120,691,0,0.0,6910.0,False,-0.19222203186568443,2,2.0200000000000005,19842,709,0,0.0,7090.0,False,-0.19866369710467707,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,35781,28,20,1.0,506.37229677722127,False,-0.03703404199923545,0,4.961000000000001,48990,12,33,1.0,1163.2223120239346,False,-0.09411916311516451,9,6.086000000000001,43340,387,0,0.0,5586.419562771899,False,-0.15695314898238458,0.3333333333333333,205757,0.0,0.0,8,0,0,1,5,5.0,5,6,7,93.0,3.0,6,1,7,200,0.7915281950263306,83.51117491081823
70,7,0,0,0,10.0,20,10.0,7.77387297871416,0,,14.435192668661237,0,,29.999999999999996,12,30.0,0,1.9460000000000006,20000,703,0,0.0,7030.0,False,-0.19427788247387356,0,2.0180000000000007,19762,717,0,0.0,7170.0,False,-0.20003426417680314,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,35781,18,30,1.0,572.9854936766919,False,-0.03614396721436808,0,4.961000000000001,48990,2,43,1.0,1318.8703853373222,False,-0.09269699220297764,12,6.197000000000001,43188,387,0,0.0,5586.419562771899,False,-0.15973082523690743,0.3333333333333333,205405,0.0,0.0,9,0,0,4,5,5.0,3,7,6,111.0,0.0,7,0,6,200,0.7866132780327462,84.29778818885097
71,6,0,0,0,10.0,20,10.0,7.779005283433182,2,8.0,14.784217352989005,2,30.0,29.999999999999996,7,30.0,0,1.9460000000000006,19910,712,0,0.0,7120.0,False,-0.19581977043001542,2,2.0380000000000003,19632,728,0,0.0,7280.0,False,-0.20260407743703956,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000005,35825,10,38,1.0,639.5903122479141,False,-0.03407816258353927,0,4.961000000000001,48960,0,46,0.3,1379.9999999999998,False,-0.09268667080881547,7,6.255000000000002,43102,388,0,0.0,5736.276332959734,False,-0.15993314998574854,0.21666666666666667,205113,0.0,0.0,11,0,0,4,3,3.0,1,5,6,90.0,3.0,5,1,6,260,0.6658171829767525,84.96360537182773
72,6,0,0,0,10.0,20,10.0,7.779005283433182,0,,14.784217352989005,0,,29.999999999999996,12,30.0,0,1.9460000000000006,19780,725,0,0.0,7250.0,False,-0.19804694192222033,0,2.0360000000000005,19562,735,0,0.0,7350.0,False,-0.2038033236251499,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,35825,0,48,1.0,709.6424329434723,False,-0.03314213745398895,0,4.961000000000001,48960,0,46,0.0,1379.9999999999998,False,-0.09268667080881547,12,6.368000000000001,42951,388,0,0.0,5736.276332959734,False,-0.16269255205438637,0.16666666666666666,204762,0.0,0.0,9,0,0,2,5,5.0,3,5,7,90.0,3.0,5,1,7,200,0.679714756028261,85.64332012785599
73,7,0,0,0,10.0,20,10.0,7.789616359409356,4,8.0,14.56232447273439,5,11.0,30.0,13,30.0,2,1.9660000000000006,19650,736,0,0.0,7360.0,False,-0.20061675518245675,2,2.056,19452,744,0,0.0,7440.0,False,-0.2060304951173548,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,35848,0,47,0.4,684.4292502185164,False,-0.03286438735678097,0,4.961000000000001,48905,0,51,0.5,1530.0,False,-0.09232118709111509,13,6.486000000000001,42780,388,0,0.0,5650.181895420944,False,-0.1666040907183496,0.15,204319,0.0,0.0,8,0,0,6,8,8.0,0,6,4,106.0,3.0,6,1,4,255,0.7565162400132976,86.39983636786928
74,4,0,0,0,10.0,20,10.0,7.789616359409356,0,,14.56232447273439,0,,29.999999999999996,7,30.0,0,1.9640000000000004,19550,746,0,0.0,7460.0,False,-0.20232996402261436,0,2.0540000000000003,19352,754,0,0.0,7540.0,False,-0.20774370395751243,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,35848,0,47,0.0,684.4292502185164,False,-0.03286438735678097,0,4.961000000000001,48905,0,51,0.0,1529.9999999999998,False,-0.09232118709111509,7,6.543000000000001,42723,388,0,0.0,5650.181895420944,False,-0.16764571931379568,0.0,204062,0.0,0.0,9,0,0,1,2,2.0,2,3,6,54.0,3.0,3,1,6,200,0.5316512589924969,86.93148762686178
75,6,0,0,0,10.0,20,10.0,7.789616359409356,0,,14.275290268155196,11,12.272727272727273,29.999999999999996,9,30.0,0,1.9640000000000006,19420,759,0,0.0,7590.0,False,-0.20455713551481924,0,2.0540000000000003,19282,761,0,0.0,7610.0,False,-0.20894295014562275,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000005,35983,0,36,0.0,513.9104496535871,False,-0.031535135627290385,0,4.961000000000001,48800,0,61,1.0,1829.9999999999998,False,-0.09149884872628924,9,6.626000000000001,42598,389,0,0.0,5553.087914312371,False,-0.1708171492789703,0.16666666666666666,203767,0.0,0.0,9,0,0,4,4,4.0,1,5,6,90.0,3.0,5,1,6,335,0.6799379930016585,87.61142561986344
76,6,0,0,0,10.0,20,10.0,7.795082540201532,2,8.0,14.471923552536543,1,30.0,29.999999999999993,13,30.0,2,1.9840000000000007,19290,770,0,0.0,7700.0,False,-0.2071269487750557,0,2.0540000000000003,19192,770,0,0.0,7700.0,False,-0.2104848381017646,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,35997,0,37,0.2,535.4611714438521,False,-0.030873046880760948,0,4.961000000000002,48770,0,62,0.1,1859.9999999999995,False,-0.09177296151456453,13,6.747000000000001,42420,389,0,0.0,5629.5782619367155,False,-0.17337105495105526,0.05000000000000001,203353,0.0,0.0,9,0,0,4,7,7.0,1,5,7,90.0,3.0,5,1,7,230,0.6752084050094709,88.28663402487291
77,7,0,0,0,10.0,20,10.0,7.795082540201532,0,,15.093272344402704,3,30.0,29.999999999999993,12,30.0,0,1.9820000000000004,19190,780,0,0.0,7800.0,False,-0.2088401576152133,0,2.0540000000000003,19092,780,0,0.0,7800.0,False,-0.2121980469419222,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,36087,0,34,0.0,513.171259709692,False,-0.028765750137497433,0,4.961000000000001,48710,0,64,0.2,1919.9999999999995,False,-0.09232118709111509,12,6.854,42239,390,0,0.0,5886.376214317054,False,-0.17433229583789828,0.03333333333333333,203002,0.0,0.0,12,0,0,6,5,5.0,1,7,8,111.0,0.0,7,0,8,290,0.7851912900223397,89.07182531489525
78,8,0,0,0,10.0,20,10.0,7.806268171241214,4,8.0,15.310966739619975,1,30.0,29.999999999999993,8,30.0,2,2.0020000000000002,19090,788,0,0.0,7880.0,False,-0.21089600822340243,2,2.0740000000000003,18952,792,0,0.0,7920.0,False,-0.2149391810861744,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,36085,0,37,0.4,566.505769365939,False,-0.028106550382603783,0,4.961000000000001,48710,0,64,0.0,1919.9999999999995,False,-0.09232118709111509,8,6.922000000000001,42130,391,0,0.0,5986.58799519141,False,-0.175408537743582,0.06666666666666667,202651,0.0,0.0,10,0,0,6,6,6.0,2,8,7,129.0,0.0,8,0,7,230,0.8026974750100635,89.87452278990531
79,7,0,0,0,10.0,20,10.0,7.806268171241214,0,,17.187271406764584,34,20.58823529411765,29.999999999999993,8,30.0,0,2.0000000000000004,19020,795,0,0.0,7950.0,False,-0.21209525441151275,0,2.0720000000000005,18822,805,0,0.0,8050.0,False,-0.2171663525783793,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000005,36785,0,3,0.0,51.561814220293755,False,-0.01628057436905014,0,4.961000000000001,48040,23,74,1.0,2615.307242355585,False,-0.0982118047370748,8,6.994000000000002,42023,392,0,0.0,6737.410391451717,False,-0.17050354161533096,0.16666666666666666,202374,0.0,0.0,11,0,0,5,3,3.0,1,6,7,108.0,3.0,6,1,7,900,0.6935094069922343,90.56803219689755
80,7,0,0,0,10.0,20,10.0,7.806268171241214,0,,17.187271406764584,0,,29.99999999999999,6,30.0,0,2.0000000000000004,18940,803,0,0.0,8030.0,False,-0.21346582148363885,0,2.0720000000000005,18702,817,0,0.0,8170.0,False,-0.21922220318656843,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,36785,0,3,0.0,51.561814220293755,False,-0.01628057436905014,0,4.961000000000001,48040,13,84,1.0,2743.4345282879385,False,-0.09704109381703943,6,7.046,41972,392,0,0.0,6737.410391451717,False,-0.17143552509546692,0.16666666666666666,202123,0.0,0.0,8,0,0,2,3,3.0,4,6,8,93.0,3.0,6,1,8,200,0.7519748540362343,91.32000705093378
81,8,0,0,0,10.0,20,10.0,7.806268171241214,0,,17.187271406764584,0,,29.99999999999999,13,30.0,0,2.0000000000000004,18840,813,0,0.0,8130.0,False,-0.21517903032379648,0,2.0720000000000005,18602,827,0,0.0,8270.0,False,-0.22093541202672606,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,36785,0,3,0.0,51.561814220293755,False,-0.01628057436905014,0,4.961000000000001,48040,3,94,1.0,2871.561814220293,False,-0.09587038289700406,13,7.170000000000002,41792,392,0,0.0,6737.410391451717,False,-0.1747248785547703,0.16666666666666666,201743,0.0,0.0,7,0,0,5,6,6.0,3,8,7,129.0,0.0,8,0,7,200,0.8193203549599275,92.13932740589371
82,7,0,0,0,10.0,20,10.0,7.811970280305743,2,8.0,17.187271406764584,0,,29.99999999999999,10,30.0,2,2.0200000000000005,18690,826,0,0.0,8260.0,False,-0.2180914853520644,0,2.0720000000000005,18532,834,0,0.0,8340.0,False,-0.22213465821483638,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000002,36769,0,5,0.2,85.93635703382292,False,-0.016248846111253108,0,4.961000000000001,48040,0,97,0.3,2909.999999999999,False,-0.09551916962099338,10,7.257000000000002,41679,392,0,0.0,6737.410391451717,False,-0.17678986155977744,0.08333333333333333,201394,0.0,0.0,8,0,0,4,6,6.0,2,6,6,108.0,3.0,6,1,6,200,0.7155595649965107,92.85488697089022
83,6,0,0,0,10.0,20,10.0,7.811970280305743,0,,16.86806814273157,4,10.0,29.99999999999999,13,30.0,0,2.0180000000000007,18610,834,0,0.0,8340.0,False,-0.2194620524241905,0,2.0720000000000005,18412,846,0,0.0,8460.0,False,-0.22419050882302552,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5140000000000005,36809,0,1,0.0,16.86806814273157,False,-0.016102778351914274,0,4.961000000000001,48000,0,101,0.4,3029.999999999999,False,-0.09515368590329301,13,7.3770000000000024,41505,392,0,0.0,6612.282711950776,False,-0.1811128731410514,0.06666666666666667,201020,0.0,0.0,10,0,0,3,6,6.0,2,5,6,90.0,3.0,5,1,6,240,0.6530910219880752,93.5079779928783
84,6,0,0,0,10.0,20,10.0,7.817924748115137,2,8.0,16.281643306554034,9,11.0,29.99999999999999,13,30.0,0,2.0180000000000007,18500,845,0,0.0,8450.0,False,-0.2213465821483639,2,2.0920000000000005,18302,855,0,0.0,8550.0,False,-0.22641768031523044,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,8,1.5940000000000003,36700,0,2,0.2,32.56328661310807,False,-0.01880594218849405,0,4.961000000000002,48000,0,101,0.0,3029.999999999999,False,-0.09515368590329301,13,7.4940000000000015,41240,401,0,0.0,6528.938965928168,False,-0.18671705195416677,0.03333333333333333,200426,0.0,0.0,9,0,0,4,7,6.888888888888889,1,5,3,88.0,3.0,5,1,3,200,0.7170896790339611,94.22506767191226
85,3,0,0,0,10.0,20,10.0,7.817924748115137,0,,16.448832765686856,1,30.0,29.999999999999993,9,30.0,0,2.0180000000000007,18420,853,0,0.0,8530.0,False,-0.22271714922049,0,2.0900000000000007,18182,867,0,0.0,8670.0,False,-0.22847353092341957,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.586,36730,0,1,0.0,16.448832765686856,False,-0.018219550604413586,0,4.961000000000001,47970,0,102,0.1,3059.999999999999,False,-0.0954277986915683,9,7.5710000000000015,41148,401,0,0.0,6595.981939040429,False,-0.18778569917911964,0.016666666666666666,200134,0.0,0.0,11,0,0,2,4,4.0,1,3,6,54.0,0.0,3,0,6,230,0.5183499970007688,94.74341766891303
86,6,0,0,0,10.0,20,10.0,7.82411354651415,2,8.0,16.806159506031804,2,30.0,29.999999999999993,10,30.0,2,2.0380000000000007,18300,863,0,0.0,8630.0,False,-0.22511564159671063,0,2.0900000000000007,18082,877,0,0.0,8770.0,False,-0.23018673976357718,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,1,1.596,36750,0,2,0.2,33.61231901206361,False,-0.01745574132800547,0,4.961000000000001,47910,0,104,0.2,3119.999999999999,False,-0.09597602426811885,10,7.662000000000001,41034,401,0,0.0,6739.269961918753,False,-0.1885597203874242,0.06666666666666667,199760,0.0,0.0,10,0,0,3,6,6.0,2,5,6,90.0,3.0,5,1,6,230,0.667429867957253,95.41084753687028
87,6,0,0,0,10.0,20,10.0,7.895293632192501,36,8.0,17.18171677018398,2,30.0,29.999999999999993,9,30.0,36,2.396000000000001,17840,873,0,0.0,8730.0,False,-0.23916395408600308,0,2.0900000000000003,17982,887,0,0.0,8870.0,False,-0.2318999486037348,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5950000000000002,36522,26,10,1.0,377.0948021388448,False,-0.018959182226899428,0,4.961000000000001,47880,0,105,0.1,3149.999999999999,False,-0.09625013705639414,9,7.742000000000002,40908,402,0,0.0,6907.05014161396,False,-0.18932924471315046,0.18333333333333335,198816,0.0,0.0,11,0,0,3,5,5.0,2,5,7,90.0,3.0,5,1,7,260,0.6734688440337777,96.08431638090406
88,7,0,0,0,10.0,20,10.0,7.895293632192501,0,,17.762285963937845,3,30.0,29.999999999999996,12,30.0,0,2.3600000000000008,17760,881,0,0.0,8810.0,False,-0.24053452115812918,0,2.0900000000000003,17862,899,0,0.0,8990.0,False,-0.23395579921192394,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5950000000000002,36612,16,17,1.0,428.2835595020234,False,-0.01587007536742344,0,4.961000000000001,47850,0,106,0.1,3179.9999999999995,False,-0.09652424984466942,12,7.8530000000000015,40698,404,0,0.0,7175.963529430889,False,-0.19070973713103612,0.18333333333333335,198466,0.0,0.0,13,0,0,3,4,4.0,3,6,8,93.0,3.0,6,1,8,290,0.8076678630313836,96.89198424393544
89,8,0,0,0,10.0,20,10.0,7.895293632192501,0,,17.06381027806436,10,12.9,29.999999999999996,7,30.0,0,2.3600000000000003,17660,891,0,0.0,8910.0,False,-0.24224772999828678,0,2.0900000000000003,17762,909,0,0.0,9090.0,False,-0.23566900805208155,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.5950000000000002,36741,6,17,1.0,337.4565365202491,False,-0.01363633703206516,0,4.961000000000001,47820,0,107,0.1,3209.9999999999995,False,-0.0967983626329447,7,7.911000000000002,40541,413,0,0.0,7047.35364484058,False,-0.19475390478381108,0.18333333333333335,198208,0.0,0.0,12,0,0,4,3,3.0,3,7,7,111.0,3.0,7,1,7,329,0.8235935849952511,97.71557782893069
90,7,0,0,0,10.0,20,10.0,7.895293632192501,0,,18.18134865475018,33,20.303030303030305,30.0,11,30.0,0,2.3600000000000008,17560,901,0,0.0,9010.0,False,-0.2439609388384444,0,2.0900000000000003,17662,919,0,0.0,9190.0,False,-0.23738221689223915,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,16,1.7550000000000003,37012,0,6,0.6,109.08809192850109,False,-0.009445642812286246,0,4.961000000000001,47180,22,117,1.0,3909.989670404504,False,-0.10209797092207422,11,8.014000000000001,40383,414,0,0.0,7527.078343066575,False,-0.19325793699913585,0.26666666666666666,197481,0.0,0.0,9,0,0,5,7,6.46875,1,6,6,108.0,3.0,6,1,6,200,0.6924302100087516,98.40800803893944
91,6,0,0,0,10.0,20,10.0,7.897845559787537,2,8.0,18.317060475329694,1,30.0,29.999999999999996,15,30.0,0,2.3600000000000008,17440,913,0,0.0,9130.0,False,-0.24601678944663355,2,2.1100000000000003,17562,927,0,0.0,9270.0,False,-0.23943806750042831,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.7390000000000003,37026,0,7,0.2,128.21942332730785,False,-0.008815881569651202,0,4.961000000000001,47240,12,125,1.0,3969.8047257039557,False,-0.10045498404934068,13,8.133000000000001,40184,415,0,0.0,7601.580097261823,False,-0.1962137705377927,0.19999999999999998,197136,0.0,0.0,11,0,0,2,6,6.0,3,5,7,90.0,3.0,5,1,7,290,0.6526166729745455,99.06062471191399
92,7,0,0,0,10.0,20,10.0,7.900538989287184,2,8.0,18.317060475329694,0,,29.999999999999996,20,30.0,2,2.380000000000001,17310,924,0,0.0,9240.0,False,-0.24858660270686997,0,2.1080000000000005,17472,936,0,0.0,9360.0,False,-0.24097995545657017,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.739,37010,0,9,0.2,164.85354427796725,False,-0.008753961193506568,0,4.961000000000002,47600,2,123,1.0,3726.634120950659,False,-0.09609814954725097,8,8.200000000000001,40103,415,0,0.0,7601.580097261823,False,-0.1976939795944792,0.19999999999999998,197179,0.0,0.0,15,0,0,4,5,5.0,3,7,7,111.0,0.0,7,0,7,560,0.7904476380208507,99.85107234993484
93,7,0,0,0,10.0,20,10.0,7.903369850045143,2,8.0,18.317060475329694,0,,29.999999999999996,17,30.0,0,2.3780000000000006,17200,935,0,0.0,9350.0,False,-0.25047113243104335,2,2.1280000000000006,17362,945,0,0.0,9450.0,False,-0.24320712694877505,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.7390000000000003,36994,0,11,0.2,201.48766522862664,False,-0.008692040817361933,0,4.961000000000001,47900,0,115,0.2,3449.9999999999995,False,-0.09314352545594094,7,8.262,40042,415,0,0.0,7601.580097261823,False,-0.19880870493346536,0.06666666666666667,197182,0.0,0.0,13,0,0,3,4,4.0,3,6,7,108.0,3.0,6,1,7,500,0.7024632960092276,100.55353564594407
94,7,0,0,0,10.0,20,10.0,7.903369850045143,0,,18.317060475329694,0,,29.999999999999996,7,30.0,0,2.3780000000000006,17090,946,0,0.0,9460.0,False,-0.2523556621552167,0,2.126000000000001,17272,954,0,0.0,9540.0,False,-0.2447490149049169,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.739,36994,0,11,0.0,201.48766522862664,False,-0.008692040817361933,0,4.961000000000001,47900,0,115,0.0,3449.9999999999995,False,-0.09314352545594094,7,8.325,39979,415,0,0.0,7601.580097261823,False,-0.19995997864422155,0.0,196919,0.0,0.0,9,0,0,3,3,3.0,3,6,7,93.0,3.0,6,1,7,200,0.7554676970466971,101.30900334299076
95,7,0,0,0,10.0,20,10.0,7.903369850045143,0,,17.56339550376935,9,11.0,29.999999999999996,20,30.0,0,2.3780000000000006,16980,957,0,0.0,9570.0,False,-0.2542401918793901,0,2.126000000000001,17182,963,0,0.0,9630.0,False,-0.24629090286105876,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.7390000000000003,37093,0,2,0.0,35.1267910075387,False,-0.008269283925607425,0,4.961000000000001,48110,0,108,0.0,3239.9999999999995,False,-0.09122473593801396,13,8.448,39705,424,0,0.0,7446.8796935982045,False,-0.2063806175432348,0.0,196754,0.0,0.0,13,0,0,4,6,6.0,2,6,3,108.0,3.0,6,1,3,509,0.6904818210168742,101.99948516400764
96,3,0,0,0,10.0,20,10.0,8.090355466750385,13,9.0,17.181898823228888,11,14.454545454545455,29.999999999999993,20,30.0,0,2.3780000000000006,16870,968,0,0.0,9680.0,False,-0.2561247216035635,13,2.2560000000000007,16975,972,0,0.0,9720.0,False,-0.2518416995031694,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,9,1.829,36919,3,10,1.0,196.09005463254005,False,-0.010768438607261586,0,4.961000000000001,48251,0,109,1.0,3269.999999999999,False,-0.08837396293995102,11,8.545000000000002,39542,425,0,0.0,7302.306999872278,False,-0.21068028398201566,0.3333333333333333,196241,0.0,0.0,14,0,0,2,7,7.0,1,3,6,54.0,0.0,3,0,6,530,0.4924063060316257,102.49189147003926
97,6,0,0,0,10.0,20,10.0,8.087796473014816,2,8.0,17.491979270519835,2,30.0,29.99999999999999,20,30.0,0,2.3780000000000006,16780,977,0,0.0,9770.0,False,-0.25766660955970533,2,2.263000000000001,16845,983,0,0.0,9830.0,False,-0.25441151276340584,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.8200000000000003,36963,0,13,0.5,227.39573051675785,False,-0.009174295423346381,0,4.961000000000001,48551,0,99,0.0,2969.999999999999,False,-0.0856328350571982,10,8.634000000000002,39380,427,0,0.0,7469.075148511969,False,-0.21211692602141763,0.08333333333333333,196203,0.0,0.0,14,0,0,3,4,4.0,2,5,6,90.0,3.0,5,1,6,560,0.6362160969874822,103.12810756702675
98,6,0,0,0,10.0,20,10.0,7.905545388884319,15,7.133333333333334,17.819378479672714,2,30.0,29.99999999999999,20,30.0,13,2.5080000000000005,16557,985,0,0.0,9850.0,False,-0.2639369539146822,2,2.281000000000001,16705,995,0,0.0,9950.0,False,-0.25715264690765804,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.8200000000000003,36916,5,21,1.0,413.7346750175486,False,-0.0079404773514491,0,4.961000000000001,48821,0,90,0.1,2699.999999999999,False,-0.08316581996272066,10,8.724000000000002,39237,428,0,0.0,7626.693989299922,False,-0.2132899566052052,0.18333333333333335,195920,0.0,0.0,17,0,0,2,7,7.0,3,5,7,90.0,3.0,5,1,7,560,0.6674810039694421,103.79558857099619
99,7,0,0,0,10.0,20,10.0,7.905545388884319,0,,18.328548307119117,3,30.0,29.999999999999996,9,30.0,0,2.4950000000000006,16437,997,0,0.0,9970.0,False,-0.26599280452287133,0,2.279000000000001,16625,1003,0,0.0,10030.0,False,-0.2585232139797841,0,0.2,37684,0,0,0.0,0.0,False,0.0070550507749866384,0,1.8200000000000003,37006,0,23,0.5,421.5566110637397,False,-0.005430830958528265,0,4.961000000000001,48791,0,91,0.1,2729.9999999999995,False,-0.08343993275099594,9,8.804000000000002,39078,430,0,0.0,7881.275772061221,False,-0.2138694147503634,0.09999999999999999,195621,0.0,0.0,12,0,0,3,4,4.0,3,6,8,93.0,3.0,6,1,8,290,0.8399027260020375,104.63549129699823
