index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Ran@2,spot_market_loss_05Ran@2,balance_05Ran@2,inventory_05Ran@2_input,inventory_05Ran@2_output,productivity_05Ran@2,assets_05Ran@2,bankrupt_05Ran@2,score_05Ran@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
64,12,0,0,0,10.0,10,10.0,2.4612472038399593,9,2.4444444444444446,25.67856344343311,7,23.0,35.99999999999999,6,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,9,4.808000000000002,34700.0,656,0,0.0,6560.0,False,-0.28709526044110745,0,0.6770000000000002,88663,0,10,0.3,256.7856344343311,False,0.08930455414193214,0,0.911,86434,0,6,0.6,154.07138066059866,False,0.06132883121908803,0,3.602000000000001,106758,0,40,0.5,1439.9999999999998,False,-0.02853527364757988,6,5.723000000000001,88967,426,0,0.0,10939.068026902505,False,-0.14641357605232294,0.2333333333333333,459332,0.0,0.0,8,0,0,12,6,6.0,21,33,13,121.0,20.0,9,3,13,261,1.3044500527903438,126.76386731024832
65,13,0,0,0,10.000000000000002,10,10.0,2.425316572718595,2,1.0,27.664153363177963,13,41.0,35.99999999999999,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,4.819000000000001,34556.0,666,0,0.0,6660.000000000001,False,-0.2888596902862506,0,0.6770000000000002,89004,0,4,0.2,110.65661345271185,False,0.09259162217497245,0,0.911,86624,0,1,0.0,27.664153363177963,False,0.06288438606194902,0,3.602000000000001,106378,0,50,1.0,1799.9999999999995,False,-0.030343019840014463,11,5.827000000000002,88648,429,0,0.0,11867.921792803347,False,-0.14509910158266673,0.19999999999999998,459020,0.0,0.0,9,0,0,13,7,7.0,22,35,10,142.0,9.0,10,3,10,633,1.308411301113665,128.07227861136198
66,10,0,0,0,10.000000000000002,10,10.0,2.2736246193706373,15,1.5333333333333334,28.636848325585138,5,46.2,35.999999999999986,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,15,4.967000000000001,34069.0,676,0,0.0,6760.000000000001,False,-0.2970624120131394,1,0.687,89185,1,10,1.0,288.64210787522205,False,0.09590392891767612,0,0.911,86620,0,5,0.4,143.1842416279257,False,0.06354392139579403,0,3.602000000000001,106300,0,52,0.2,1871.9999999999993,False,-0.030722646540425724,9,5.906000000000001,88380,432,0,0.0,12371.11847665278,False,-0.14524735175734274,0.26666666666666666,458364,0.0,0.0,7,0,0,9,8,7.333333333333334,20,29,17,104.0,6.0,8,2,17,178,1.3355333916842937,129.40781200304627
67,17,0,0,0,10.000000000000002,11,10.0,2.375918555544298,5,4.0,29.113206810497378,19,31.263157894736842,35.999999999999986,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,5.002000000000001,33864.0,687,0,0.0,6870.000000000001,False,-0.2998779915532614,0,0.6860000000000002,89325,0,1,0.1,29.113206810497378,False,0.09602949999270348,4,0.9510000000000003,86930,0,5,0.5,145.56603405248688,False,0.06736165248093834,0,3.6020000000000008,106160,0,62,1.0,2231.999999999999,False,-0.030361097301938807,9,5.987000000000001,87807,441,0,0.0,12838.924203429344,False,-0.14831235954521924,0.26666666666666666,457896,0.0,0.0,9,0,0,23,7,6.8,14,37,17,200.0,54.0,14,3,17,454,1.4683158844709396,130.8761278875172
68,17,0,0,0,10.000000000000004,11,10.0,2.290927357484026,5,1.0,29.548426847568198,20,31.6,35.99999999999999,15,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,5.0470000000000015,33644.0,698,0,0.0,6980.000000000003,False,-0.3029751290473956,14,0.8260000000000001,89320,0,0,0.0,0.0,False,0.09578957699479831,0,0.9470000000000003,87115,0,5,0.5,147.742134237841,False,0.06964460529883844,0,3.6020000000000008,105632,8,72,1.0,2828.387414780545,False,-0.032438254554252574,15,6.128000000000001,87434,443,0,0.0,13089.953093472712,False,-0.15054931489369222,0.25,456955,0.0,0.0,6,0,0,20,10,9.5,12,32,16,146.0,90.0,12,5,16,300,1.4773363014683127,132.35346418898553
69,16,0,0,0,10.000000000000004,10,10.0,2.1351128945591245,10,1.0,29.548426847568198,0,,36.0,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,5.142000000000001,33324.0,708,0,0.0,7080.000000000003,False,-0.3080431722196152,0,0.812,89320,0,0,0.0,0.0,False,0.09578957699479831,0,0.9470000000000003,87105,0,15,1.0,443.226402713523,False,0.07133444402488903,0,3.6020000000000008,105632,0,80,0.8,2880.0,False,-0.03220499841822208,9,6.203000000000001,87314,443,0,0.0,13089.953093472712,False,-0.15163396260915296,0.3,456505,0.0,0.0,6,0,0,19,6,6.0,15,34,20,158.0,11.0,12,4,20,100,1.480330340564251,133.83379452954978
70,20,0,0,0,10.000000000000004,9,10.0,2.2809731407022347,4,5.0,28.712385094597497,7,16.428571428571427,36.0,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,4,5.172000000000001,33162.0,717,0,0.0,7170.000000000003,False,-0.3102393242609104,0,0.812,89320,0,0,0.0,0.0,False,0.09578957699479831,0,0.9470000000000003,87200,0,12,0.4,344.54862113517,False,0.07189462055363126,0,3.6020000000000008,105567,0,85,0.5,3060.0,False,-0.03197903014416776,9,6.284000000000001,87146,445,0,0.0,12777.011367095885,False,-0.15456676744657705,0.15,456205,0.0,0.0,7,0,0,21,6,6.0,17,38,26,200.0,18.0,14,6,26,205,1.6077083190903068,135.44150284864008
71,26,0,0,0,10.000000000000004,12,10.0,2.020814645363402,19,1.0526315789473684,28.88200929739172,15,30.0,36.0,14,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,19,5.3580000000000005,32542.0,729,0,0.0,7290.000000000003,False,-0.3207508212106992,0,0.812,89315,0,5,0.5,144.4100464869586,False,0.09661405711114296,3,0.9770000000000001,87542,4,10,1.0,296.9033515553708,False,0.07579806256474737,0,3.602000000000001,105117,5,95,1.0,3564.4100464869584,False,-0.03376684572473914,14,6.415000000000002,86899,445,0,0.0,12852.494137339314,False,-0.15645819976797884,0.4166666666666667,455225,0.0,0.0,8,0,0,24,13,12.3,15,39,25,218.0,87.0,15,11,25,310,1.6512000747025013,137.09270292334259
72,25,0,0,0,10.000000000000002,14,10.0,2.017738736441634,14,2.0,29.42593557398043,10,35.0,36.0,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,14,5.479000000000002,32068.0,743,0,0.0,7430.000000000001,False,-0.3283341154387611,5,0.8620000000000001,89492,0,9,0.9,264.83342016582384,False,0.09952420146828574,0,0.9740000000000002,87532,0,19,0.9,559.0927759056282,False,0.07728366851448634,0,3.602000000000001,105117,0,100,0.5,3600.0,False,-0.033606001717358884,11,6.511,86395,455,0,0.0,13388.800686161096,False,-0.15858995486888827,0.3833333333333333,454414,0.0,0.0,10,0,0,20,8,8.0,18,38,20,214.0,53.0,14,11,20,265,1.4631240321323276,138.5558269554749
73,20,0,0,0,10.0,14,10.0,2.154845815295242,2,8.0,30.488439720901592,5,52.0,36.00000000000001,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,5.485000000000001,31898.0,757,0,0.0,7570.0,False,-0.33021116846550913,0,0.8570000000000002,89736,0,6,0.2,182.93063832540955,False,0.10201522866771397,0,0.9740000000000002,87532,0,19,0.0,579.2803546971303,False,0.0774075004581972,0,3.602000000000001,105117,0,100,0.0,3600.000000000001,False,-0.033606001717358884,11,6.610000000000001,85970,460,0,0.0,14024.682271614733,False,-0.15955763424045408,0.03333333333333333,454063,0.0,0.0,10,0,0,18,9,9.0,17,35,21,150.0,64.0,12,8,21,400,1.3395505491644144,139.89537750463933
74,21,0,0,0,10.000000000000002,11,10.0,2.3331277820583525,9,3.888888888888889,30.049721610889463,19,27.842105263157894,36.00000000000001,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,9,5.573,31596.0,768,0,0.0,7680.000000000002,False,-0.3348474894415767,4,0.8970000000000002,89857,0,5,0.5,150.24860805444732,False,0.10329919894036735,0,0.9740000000000002,87781,0,14,0.4,420.6961025524525,False,0.0794894991078152,0,3.602000000000001,104792,5,110,1.0,4110.248608054449,False,-0.034237589334051396,11,6.709000000000001,85602,464,0,0.0,13943.070827452711,False,-0.1632527191781412,0.31666666666666665,453438,0.0,0.0,10,0,0,22,9,8.4,14,36,25,147.0,69.0,12,9,25,379,1.3969055768102407,141.29228308144957
75,25,0,0,0,10.000000000000002,14,10.0,2.359141291832085,11,2.5454545454545454,30.34255018810151,14,32.5,36.00000000000001,12,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,11,5.674000000000001,31193.0,782,0,0.0,7820.000000000002,False,-0.34109807602064757,0,0.8930000000000002,90050,0,3,0.2,91.02765056430452,False,0.10530368320348107,0,0.974,88015,0,13,0.9,394.45315244531963,False,0.08219926607398494,0,3.6020000000000008,104493,6,120,1.0,4502.05530112861,False,-0.03516945224780316,12,6.818000000000001,85263,467,0,0.0,14169.970937843405,False,-0.16529140444776333,0.35000000000000003,452824,0.0,0.0,10,0,0,24,9,9.0,13,37,22,173.0,45.0,15,10,22,595,1.5083141587674618,142.80059724021703
76,22,0,0,0,10.000000000000002,9,10.0,2.265197397831168,6,1.0,30.34255018810151,0,,36.00000000000001,6,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,6,5.723000000000001,30963.0,791,0,0.0,7910.000000000002,False,-0.3445706241201314,0,0.893,90044,0,9,0.6,273.0829516929136,False,0.106346813669723,0,0.9740000000000002,88015,0,13,0.0,394.45315244531963,False,0.08219926607398494,0,3.6020000000000008,104493,0,126,0.6,4536.000000000001,False,-0.035016043747457856,6,6.866000000000001,85207,467,0,0.0,14169.970937843405,False,-0.16579757338164502,0.19999999999999998,452532,0.0,0.0,4,0,0,21,4,4.0,16,37,17,157.0,30.0,13,9,17,90,1.3618748551234603,144.1624720953405
77,17,0,0,0,10.000000000000002,9,10.0,2.5192285262898206,8,5.0,30.555441711896634,10,32.8,36.0,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,8,5.797000000000001,30713.0,800,0,0.0,8000.000000000002,False,-0.3484185828249648,0,0.8930000000000002,90100,0,11,0.4,336.109858830863,False,0.1074204402960967,0,0.9740000000000002,88247,0,9,0.4,274.9989754070697,False,0.08431273294365903,0,3.6020000000000008,104437,0,130,0.4,4680.0,False,-0.03487142405206309,11,6.9700000000000015,84772,473,0,0.0,14452.723929727108,False,-0.16845155723899716,0.20000000000000004,452079,0.0,0.0,7,0,0,15,8,8.0,19,34,18,145.0,33.0,11,6,18,418,1.3011494921520352,145.46362158749253
78,18,0,0,0,10.000000000000002,12,10.0,2.48101493191358,2,1.0,29.205355041477308,11,16.454545454545453,36.0,12,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,5.809000000000001,30549.0,812,0,0.0,8120.000000000002,False,-0.35037071797278274,0,0.893,90209,0,7,0.2,204.43748529034116,False,0.10794997966735169,0,0.9740000000000002,88317,0,4,0.0,116.82142016590923,False,0.0842012306173687,0,3.6020000000000008,104297,0,140,1.0,5040.0,False,-0.034509874813576175,12,7.0790000000000015,84545,474,0,0.0,13843.338289660243,False,-0.17325738559379827,0.19999999999999998,451727,0.0,0.0,11,0,0,17,8,8.0,17,34,16,166.0,86.0,11,7,16,301,2.8311886843293905,148.29481027182192
79,16,0,0,0,10.000000000000002,10,10.0,2.525937182953729,11,2.8181818181818183,30.245281349799402,6,48.166666666666664,36.0,10,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,11,5.917000000000002,30192.0,822,0,0.0,8220.000000000002,False,-0.3561332707648991,0,0.8930000000000002,90433,0,8,0.6,241.96225079839522,False,0.1109282206963293,0,0.974,88351,0,8,0.5,241.96225079839522,False,0.08538596924868969,0,3.602000000000001,104258,0,141,0.1,5076.0,False,-0.03469968816378181,10,7.167000000000002,84156,479,0,0.0,14487.489766553914,False,-0.17386229598881947,0.20000000000000004,451200,0.0,0.0,6,0,0,13,8,8.0,18,31,10,150.0,69.0,10,6,10,389,1.2786359256133437,149.57344619743526
80,10,0,0,0,10.000000000000002,15,10.0,2.591350545509301,7,3.2857142857142856,30.671553005240323,6,37.666666666666664,35.99999999999999,10,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,7,5.976000000000002,29892.0,837,0,0.0,8370.000000000002,False,-0.3603566400750821,0,0.893,90433,0,8,0.0,245.37242404192259,False,0.11094913892458724,0,0.9740000000000002,88554,0,9,0.7,276.0439770471629,False,0.08808545966880442,0,3.602000000000001,104058,0,146,0.5,5255.999999999999,False,-0.035693948569620826,10,7.257000000000002,83985,480,0,0.0,14722.345442515356,False,-0.17434652034837367,0.19999999999999998,450732,0.0,0.0,10,0,0,9,9,9.0,18,27,8,90.0,12.0,6,4,8,376,1.067622758448124,150.64106895588338
81,8,0,0,0,10.000000000000004,6,10.0,2.591350545509301,0,,32.704607666752814,14,46.357142857142854,35.99999999999999,13,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,0,5.969000000000002,29832.0,843,0,0.0,8430.000000000004,False,-0.36091975598310655,0,0.8930000000000002,90640,0,4,0.0,130.81843066701126,False,0.11278596053750992,1,0.9840000000000002,88965,0,0,0.0,0.0,False,0.09143439002846207,0,3.602000000000001,103868,0,151,0.5,5435.999999999999,False,-0.036597821665838116,13,7.3770000000000024,83311,489,0,0.0,15992.553149042125,False,-0.17469809215419113,0.08333333333333333,450426,0.0,0.0,7,0,0,11,7,7.0,14,25,12,45.0,18.0,4,4,12,657,1.0187924979254603,151.65986145380884
82,12,0,0,0,10.000000000000002,9,10.0,2.380344156511188,59,2.1186440677966103,33.711522633823805,10,43.5,35.99999999999999,7,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,59,6.559000000000001,27416.0,852,0,0.0,8520.000000000002,False,-0.40542468324730174,6,0.9530000000000001,90802,25,10,1.0,396.6238302510177,False,0.11640386587404933,0,0.9830000000000001,88922,14,10,1.0,370.44004452939464,False,0.09317916407724867,0,3.602000000000001,103678,0,156,0.5,5615.999999999999,False,-0.03750169476205541,7,7.434000000000001,82984,494,0,0.0,16653.49218110896,False,-0.17466673213219608,0.4166666666666667,447612,0.0,0.0,6,0,0,15,11,10.2,17,32,11,119.0,25.0,8,4,11,90,1.1564554097130895,152.81631686352193
83,11,0,0,0,10.000000000000004,11,10.0,2.335439263820001,4,1.0,34.04228236357995,2,50.0,36.0,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,4,6.540000000000002,27218.0,863,0,0.0,8630.000000000004,False,-0.4081088690755514,0,0.9470000000000003,90902,15,18,1.0,647.792671501739,False,0.11917136539099613,0,0.9830000000000001,88918,8,20,1.0,699.529161382159,False,0.09514874595999452,0,3.6020000000000008,103678,0,156,0.0,5616.0,False,-0.03750169476205541,9,7.517000000000002,82763,496,0,0.0,16884.972052335655,False,-0.1756181495352481,0.3333333333333333,447289,0.0,0.0,8,0,0,12,6,6.0,17,29,15,69.0,37.0,6,5,15,210,1.3057905863970518,154.12210744991899
84,15,0,0,0,10.000000000000004,13,10.0,2.3827413634311814,2,5.0,35.27295317473088,7,50.857142857142854,36.0,7,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,2,6.556000000000002,27052.0,876,0,0.0,8760.000000000004,False,-0.4100046926325669,0,0.9470000000000003,91152,7,23,1.0,827.9571125628286,False,0.12334353906518576,0,0.9830000000000003,89014,0,26,0.8,917.0967825430029,False,0.09766106084099886,0,3.6020000000000008,103678,0,156,0.0,5616.0,False,-0.03750169476205541,7,7.578000000000001,82327,503,0,0.0,17742.29544688963,False,-0.17568447847928043,0.3,447033,0.0,0.0,7,0,0,23,5,5.0,15,38,16,209.0,17.0,13,2,16,486,1.4044370548799634,155.52654450479895
85,16,0,0,0,10.000000000000004,11,10.0,2.358024515006024,7,2.0,31.94863201128053,36,24.0,35.99999999999999,8,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,7,6.624000000000001,26785.0,887,0,0.0,8870.000000000004,False,-0.41398404504927266,0,0.9470000000000003,91736,4,10,1.0,328.9184181728294,False,0.12744699196543352,0,0.9830000000000003,89280,0,13,0.0,415.3322161466469,False,0.09784652699079052,0,3.6020000000000008,102996,19,166,1.0,6583.024008214329,False,-0.039295774356151635,8,7.651000000000002,82052,510,0,0.0,16293.802325753071,False,-0.18471639930513373,0.3333333333333333,446659,0.0,0.0,9,0,0,16,6,6.0,17,33,20,123.0,40.0,11,5,20,974,1.4384445184841752,156.96498902328312
86,20,0,0,0,10.000000000000002,8,10.0,2.3893233699869167,5,3.0,31.847568982584033,19,31.263157894736842,35.99999999999999,9,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,6.667000000000001,26605.0,895,0,0.0,8950.000000000002,False,-0.41661191928671987,0,0.9470000000000003,91940,0,10,0.4,318.47568982584033,False,0.12988563456807486,2,1.0030000000000003,89593,0,5,0.5,159.23784491292017,False,0.10011555258681493,0,3.6020000000000008,102606,24,176,1.0,7100.341655582016,False,-0.04048293191312869,9,7.733000000000001,81728,514,0,0.0,16369.650457048192,False,-0.18730216271049754,0.31666666666666665,446282,0.0,0.0,5,0,0,21,7,6.133333333333333,16,37,16,231.0,31.0,17,3,16,284,1.5189811177551746,158.4839701410383
87,16,0,0,0,10.000000000000002,11,10.0,2.3219409443386274,10,1.7,31.847568982584033,0,,35.99999999999999,13,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,10,6.762000000000002,26251.0,906,0,0.0,9060.000000000002,False,-0.4222243078366964,0,0.9470000000000003,91937,0,13,0.3,414.0183967735924,False,0.13043489545572173,0,1.0010000000000001,89579,0,12,0.7,382.1708277910084,False,0.10131128439856099,0,3.602000000000001,102606,14,186,1.0,7141.865965756176,False,-0.04029526837910164,13,7.854000000000003,81506,514,0,0.0,16369.650457048192,False,-0.18930876098409993,0.3333333333333333,445689,0.0,0.0,6,0,0,13,11,11.0,16,29,20,132.0,25.0,10,6,20,110,1.4286064021289349,159.91257654316723
88,20,0,0,0,10.000000000000002,10,10.0,2.361460155210988,1,6.0,31.92553320359017,14,32.57142857142857,35.99999999999999,15,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,1,6.762000000000002,26134.0,916,0,0.0,9160.000000000002,False,-0.42348193336461754,0,0.9470000000000003,92203,0,4,0.0,127.70213281436068,False,0.13194193574451835,0,1.0010000000000001,89763,0,8,0.1,255.40426562872136,False,0.1027910262637938,0,3.602000000000001,102678,4,194,1.0,7111.702132814359,False,-0.03978080113519971,13,7.971000000000002,80834,528,0,0.0,16856.68153149561,False,-0.19318171676460605,0.18333333333333335,445422,0.0,0.0,10,0,0,17,8,8.0,16,33,13,178.0,53.0,12,8,13,628,1.3578011570498347,161.27037770021707
89,13,0,0,0,10.000000000000002,10,10.0,3.044797118540402,17,6.411764705882353,31.92553320359017,0,,35.99999999999999,11,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,17,6.931000000000002,25696.0,926,0,0.0,9260.000000000002,False,-0.4307648991083998,0,0.9470000000000003,92187,0,6,0.2,191.55319922154104,False,0.1321373122928008,0,1.0010000000000001,89670,5,18,1.0,589.8835832573251,False,0.10370180822000027,0,3.602000000000001,102678,0,198,0.4,7127.999999999998,False,-0.0397071451168256,11,8.068000000000001,80666,528,0,0.0,16856.68153149561,False,-0.1947002235662511,0.26666666666666666,444707,0.0,0.0,7,0,0,15,10,10.0,14,29,20,68.0,28.0,7,6,20,100,1.396915222518146,162.66729292273521
90,20,0,0,0,10.000000000000004,9,10.0,2.8492007726989264,15,1.6666666666666667,32.56585000843415,9,40.888888888888886,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,15,7.064000000000001,25216.0,935,0,0.0,9350.000000000004,False,-0.4389300797747536,3,0.9770000000000001,92454,0,5,0.5,162.82925004217074,False,0.13523670901242874,0,1.0010000000000003,89650,5,28,1.0,926.0898040996507,False,0.10551875677262022,0,3.602000000000001,102838,0,193,0.5,6947.999999999998,False,-0.03907443394947349,10,8.157000000000002,80354,532,0,0.0,17325.032204486964,False,-0.1954036597618884,0.3333333333333333,444322,0.0,0.0,14,0,0,22,12,11.4,17,39,14,200.0,47.0,14,6,14,593,1.4738636016845703,164.14115652441978
91,14,0,0,0,10.000000000000002,11,10.0,2.613410092069523,17,1.2941176470588236,33.64070897849621,8,48.875,35.99999999999999,7,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,17,7.219000000000001,24673.0,946,0,0.0,9460.000000000002,False,-0.4480900985452839,0,0.9740000000000002,92643,0,6,0.5,201.84425387097724,False,0.1377947066313609,0,1.0010000000000003,89830,7,34,1.0,1162.0779759133575,False,0.10917458764300568,0,3.6020000000000008,102799,0,194,0.1,6983.999999999998,False,-0.039264247299679124,7,8.217,79920,539,0,0.0,18132.342139409455,False,-0.19567794034704458,0.26666666666666666,443675,0.0,0.0,11,0,0,16,7,7.0,15,31,17,101.0,42.0,8,6,17,501,1.340326238423586,165.48148276284337
92,17,0,0,0,10.000000000000002,14,10.0,2.7044089840264456,4,5.0,34.78251660402951,8,50.375,35.99999999999999,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,4,7.242000000000001,24461.0,960,0,0.0,9600.000000000002,False,-0.45075551384326606,0,0.9740000000000002,92883,0,5,0.4,173.91258302014757,False,0.14056772366657755,0,1.0010000000000003,89973,0,38,0.7,1321.7356309531215,False,0.11190828117917075,0,3.6020000000000008,103084,0,186,0.1,6695.999999999999,False,-0.037989786234012744,11,8.32,79394,546,0,0.0,18991.254065800113,False,-0.1965505759217241,0.20000000000000004,443605,0.0,0.0,16,0,0,12,7,7.0,19,31,14,125.0,36.0,9,8,14,867,1.3102958323433995,166.79177859518677
93,14,0,0,0,10.000000000000002,8,10.0,2.4981326414379392,13,1.0,33.45567327852071,11,20.727272727272727,36.0,10,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,13,7.368000000000001,24095.0,968,0,0.0,9680.000000000002,False,-0.4568747067104646,0,0.9740000000000002,92870,3,15,1.0,509.32949710212455,False,0.14246570748541396,0,1.0010000000000003,90201,0,27,0.0,903.3031785200593,False,0.11213872300103088,0,3.6020000000000008,102958,0,195,0.9,7020.0,False,-0.03766439191937452,10,8.409,79154,548,0,0.0,18333.70895662935,False,-0.2016915580212891,0.31666666666666665,443088,0.0,0.0,5,0,0,17,6,6.0,14,31,18,133.0,12.0,10,4,18,308,1.4606361407786608,168.25241473596543
94,18,0,0,0,10.0,9,10.0,2.4783407579923624,4,2.0,33.851277111919856,10,38.0,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,4,7.3950000000000005,23921.0,977,0,0.0,9770.0,False,-0.4592961051149695,0,0.9740000000000002,93060,0,13,0.3,440.0666024549581,False,0.14437178944483609,0,1.0010000000000003,90383,0,26,0.4,880.1332049099162,False,0.11422939692873389,0,3.6020000000000008,102974,0,194,1.0,6984.0,False,-0.037682469381298864,9,8.489000000000003,79038,548,0,0.0,18550.49985733208,False,-0.2017602934996516,0.2833333333333333,443186,0.0,0.0,12,0,0,21,6,6.0,16,37,13,147.0,15.0,13,5,13,866,1.3987943418323994,169.65120907779783
95,13,0,0,0,10.0,12,10.0,2.655657166609346,6,5.333333333333333,33.851277111919856,0,,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,6,7.451000000000001,23683.0,989,0,0.0,9890.0,False,-0.46263725950258094,0,0.9740000000000002,93044,0,15,0.2,507.76915667879786,False,0.14459079127416075,0,1.0010000000000001,90367,0,30,0.4,1015.5383133575957,False,0.11486369070417604,0,3.602000000000001,103226,0,187,0.0,6732.0,False,-0.03654358928006508,13,8.610000000000001,78828,548,0,0.0,18550.49985733208,False,-0.20365842700170791,0.10000000000000002,442958,0.0,0.0,12,0,0,10,9,9.0,15,25,16,108.0,45.0,8,5,16,372,1.2509100399911404,170.90211911778897
96,16,0,0,0,10.0,11,10.0,2.710162521464499,6,3.5,32.873361451318935,15,26.133333333333333,36.0,20,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,6,7.505000000000002,23451.0,1000,0,0.0,10000.0,False,-0.4659596433599249,0,0.9740000000000002,93276,0,15,0.5,493.100421769784,False,0.14734701897738847,0,1.0010000000000001,90506,0,21,0.1,690.3405904776977,False,0.11457417674991222,0,3.602000000000001,103482,0,186,1.0,6696.0,False,-0.034392371311067926,9,8.687000000000001,78454,553,0,0.0,18178.96888257937,False,-0.2087179966440125,0.26666666666666666,442979,0.0,0.0,18,0,0,19,7,7.0,13,32,19,155.0,25.0,11,5,19,898,1.3903131987899542,172.29243231657892
97,19,0,0,0,10.0,10,10.0,2.6137082188439247,5,1.0,33.19281209341635,5,40.0,35.99999999999999,8,36.0,0,0.2,53810,0,0,0.0,0.0,False,0.01004223369310183,5,7.549000000000001,23241.0,1010,0,0.0,10100.0,False,-0.46896292820272173,0,0.9740000000000002,93471,0,15,0.5,497.89218140124524,False,0.14976869774635182,0,1.0010000000000001,90506,0,21,0.0,697.0490539617433,False,0.11461532690868664,0,3.602000000000001,103282,0,191,0.5,6875.999999999999,False,-0.035386631716906945,8,8.758000000000001,78355,553,0,0.0,18355.625087659242,False,-0.2088144570540098,0.16666666666666666,442665,0.0,0.0,7,0,0,18,6,6.0,18,36,12,218.0,75.0,14,5,12,300,1.4302354389801621,173.7226677555591
