index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00MyA@0,spot_market_loss_00MyA@0,balance_00MyA@0,inventory_00MyA@0_input,inventory_00MyA@0_output,productivity_00MyA@0,assets_00MyA@0,bankrupt_00MyA@0,score_00MyA@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
135,16,0,0,0,10.0,11,10.0,31.267287244156563,16,35.0,32.24077187685461,18,48.0,37.99999999999999,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,3,5.828000000000001,102882,28,10,1.0,592.6728724415657,False,0.4381659037985696,0,7.256000000000002,79729,6,10,1.0,510.01144223348547,False,-0.20509629479813613,0,3.953000000000001,101905,13,34,1.0,1502.660977987092,False,0.020227690929264654,7,12.357000000000003,55839,1382,0,0.0,44556.74673381307,False,-0.3547644846953238,0,0.4970000000000001,96982,424,529,1.0,33772.087275786354,False,-0.05947035023380929,0.6666666666666666,509415,0.0,0.0,11,0,0,7,4,3.1875,11,18,23,144.0,69.0,8,8,23,1468,1.6195511277765036,278.058279838413
136,23,0,0,0,10.000000000000002,7,10.0,31.088080635356587,21,29.761904761904763,29.721368934865556,43,16.58139534883721,37.99999999999999,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,11,5.935000000000001,103118,25,10,1.0,560.880806353566,False,0.4412338542182063,20,7.456000000000002,78676,17,10,1.0,825.7110601497175,False,-0.21399255095780348,0,3.9530000000000003,102126,3,31,1.0,1014.6266788869019,False,0.019998939977176288,9,12.440000000000001,55720,1382,0,0.0,41074.931867984196,False,-0.37012698703214647,0,0.4970000000000001,96687,457,528,1.0,33646.66560323356,False,-0.06242497768512918,0.6666666666666666,508405,0.0,0.0,11,0,0,10,8,6.854166666666666,2,12,24,216.0,138.0,12,11,24,774,4.144113149493933,282.20239298790693
137,24,0,0,0,10.000000000000002,9,10.0,31.088080635356587,0,,29.20230674125582,24,24.0,38.0,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,5.924000000000001,103028,24,20,1.0,861.7616127071317,False,0.4420763113663154,8,7.516000000000001,78656,7,10,1.0,509.6396318600543,False,-0.21576192031554026,0,3.9530000000000003,102408,0,28,0.3,817.664588755163,False,0.021822803335065102,13,12.561,55127,1394,0,0.0,40708.015597310616,False,-0.37654039218740454,0,0.4970000000000001,96749,459,531,1.0,33581.858794236425,False,-0.062180515106236005,0.5499999999999999,508046,0.0,0.0,10,0,0,10,8,7.166666666666667,2,12,21,201.0,96.0,12,12,21,638,2.0417239759117365,284.24411696381867
138,21,0,0,0,10.000000000000002,11,10.0,32.02764901202158,30,37.0,29.780890666698525,8,47.0,38.0,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,10,6.024000000000002,103738,25,10,1.0,570.2764901202158,False,0.4499412938552905,0,7.508000000000001,78101,12,20,1.0,979.9496014782294,False,-0.2189406306761102,0,3.953000000000001,102229,5,30,1.0,1053.5649650610637,False,0.02121607301190138,7,12.618000000000004,54862,1398,0,0.0,41633.68515204454,False,-0.3749063123532042,0,0.4970000000000001,97055,453,528,1.0,33554.74347201443,False,-0.059764993755515756,0.6666666666666666,508063,0.0,0.0,14,0,0,8,4,3.6666666666666665,4,12,21,216.0,102.0,12,9,21,1535,1.6818880559876561,285.9260050198063
139,21,0,0,0,10.000000000000002,10,10.0,32.479950709134904,17,37.0,28.631227969295907,20,15.9,38.0,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,7,6.084000000000002,104064,25,10,1.0,574.7995070913491,False,0.45451681353645196,0,7.508000000000001,78419,2,10,1.0,351.27218111122886,False,-0.21890424374081333,0,3.953000000000001,101600,12,40,1.0,1535.0085272814551,False,0.017357254088517612,13,12.741000000000001,54481,1407,0,0.0,40284.13775279934,False,-0.3836268140516101,0,0.4970000000000001,97156,454,531,1.0,33176.577498060346,False,-0.06049254345466862,0.6666666666666666,507798,0.0,0.0,11,0,0,10,8,7.411764705882353,4,14,22,207.0,81.0,14,7,22,684,1.5954740662127733,287.5214790860191
140,22,0,0,0,10.000000000000002,3,10.0,32.872572537890896,16,37.0,27.703921557118594,59,24.28813559322034,38.0,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,6,6.137000000000001,104452,18,10,1.0,508.72572537890903,False,0.4594645172726182,23,7.738000000000001,78591,0,2,0.2,55.40784311423719,False,-0.21866505081884385,0,3.953000000000001,101418,18,24,1.0,1256.6004230528824,False,0.014165037234040995,8,12.808000000000002,54255,1415,0,0.0,39201.04900332281,False,-0.3899665931405375,0,0.4970000000000001,96299,495,529,1.0,33815.4411707737,False,-0.06493276022246298,0.5333333333333333,507093,0.0,0.0,12,0,0,11,7,6.071969696969697,3,14,15,237.0,69.0,14,8,15,896,1.7112815584987402,289.23276064451784
141,15,0,0,0,10.000000000000002,11,10.0,33.23586314270452,16,37.0,27.29015847500732,10,17.0,38.0,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,6,6.191000000000001,104760,19,10,1.0,522.3586314270452,False,0.4638526311377211,0,7.715000000000002,77999,6,12,1.0,526.8970805563149,False,-0.22220561771123168,0,3.953000000000001,101588,8,24,1.0,920.8507085418119,False,0.014186157504605447,9,12.890000000000002,54136,1415,0,0.0,38615.57424213536,False,-0.3933674701732276,0,0.4970000000000001,96547,495,528,1.0,33572.62844512862,False,-0.06388711944886916,0.6666666666666666,507108,0.0,0.0,13,0,0,6,5,4.375,3,9,18,132.0,33.0,9,6,18,698,1.4591434113681316,290.69190405588597
142,18,0,0,0,10.000000000000002,6,10.0,33.23586314270452,0,,29.31281094525356,29,45.55172413793103,37.99999999999999,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,6.185000000000001,104700,15,20,1.0,814.7172628540903,False,0.4650538537756583,0,7.715000000000002,77999,0,18,0.6,527.630597014564,False,-0.22220197276406237,5,4.003000000000001,102724,0,8,0.8,234.50248756202848,False,0.022065485771171102,11,12.991000000000001,53785,1419,0,0.0,41594.8787313148,False,-0.38396240653469627,0,0.4970000000000001,95756,510,529,1.0,35051.53358207931,False,-0.06431289200251383,0.5666666666666668,507042,0.0,0.0,9,0,0,5,5,4.238095238095238,3,8,16,129.0,45.0,8,10,16,778,1.458727041259408,292.1506310971454
143,16,0,0,0,10.000000000000002,8,10.0,32.106843617316095,16,20.5625,30.545752739757102,32,39.625,37.99999999999999,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,6.185000000000001,104949,13,14,1.0,579.4958106424253,False,0.4668852418399177,0,7.715000000000002,78242,0,11,0.5,336.00328013732815,False,-0.22073919320948254,12,4.118000000000001,102976,1,10,1.0,337.5643710148871,False,0.02508206224851118,11,13.090000000000002,52343,1451,0,0.0,44321.88722538755,False,-0.3846107673977122,0,0.4970000000000001,96098,500,530,1.0,35412.87636987855,False,-0.059995719885194546,0.5833333333333334,506686,0.0,0.0,12,0,0,5,7,6.6,3,8,21,118.0,44.0,8,8,21,1059,1.419828069396317,293.5704591665417
144,21,0,0,0,10.000000000000002,10,10.0,31.53355180157476,5,13.0,30.59754641345146,31,31.0,37.99999999999999,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,6.185000000000001,104914,13,19,1.0,729.1374842299205,False,0.46744029023200817,20,7.915000000000002,78398,0,5,0.5,152.9877320672573,False,-0.22009825119971343,0,4.106000000000001,102976,0,11,0.1,336.5730105479661,False,0.025077136037944165,10,13.179000000000002,52199,1451,0,0.0,44397.03984591807,False,-0.3854898080173205,0,0.4970000000000001,95517,521,530,1.0,36081.32168140821,False,-0.06203405655743792,0.43333333333333335,506082,0.0,0.0,8,0,0,8,6,5.64516129032258,5,13,20,219.0,99.0,13,8,20,545,1.5853489423170686,295.15580810885876
145,20,0,0,0,10.000000000000002,7,10.0,31.835607360153443,14,35.07142857142857,30.272106142256106,6,17.0,37.99999999999999,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,6.185000000000001,105335,10,15,1.0,577.5341104023016,False,0.47225188597077283,0,7.895000000000001,78362,0,6,0.1,181.63263685353664,False,-0.22031368880823327,0,4.106000000000001,102623,3,15,1.0,549.5884142143019,False,0.022627425757119735,10,13.269000000000002,51955,1457,0,0.0,44106.458649267144,False,-0.3887052786480856,0,0.4970000000000001,95897,511,530,1.0,35609.04623869287,False,-0.0608457798976902,0.5166666666666667,506250,0.0,0.0,11,0,0,4,5,5.0,6,10,17,150.0,60.0,10,10,17,1043,1.3455194644629955,296.50132757332176
146,17,0,0,0,10.000000000000002,10,10.0,32.505597256257765,22,37.0,29.342161434045078,17,17.0,37.99999999999999,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,7,6.255000000000002,105846,10,10,1.0,425.05597256257767,False,0.47831186298706896,0,7.895000000000001,78447,0,1,0.0,29.342161434045078,False,-0.22022568767238432,0,4.106000000000001,102013,15,13,1.0,869.0320574864525,False,0.01815243367431473,14,13.399000000000003,51581,1464,0,0.0,42956.924339442,False,-0.39654192544916084,0,0.4970000000000001,95955,511,534,1.0,35285.84449279703,False,-0.061701504556129445,0.5,505920,0.0,0.0,13,0,0,6,8,7.636363636363637,5,11,17,198.0,63.0,11,6,17,1024,1.228764833882451,297.7300924072042
147,17,0,0,0,10.000000000000002,9,10.0,32.932057541746794,16,37.0,28.699230398881028,12,17.0,37.999999999999986,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,6,6.308000000000001,106174,9,10,1.0,419.3205754174679,False,0.48284376577099825,4,7.935000000000001,78384,0,0,0.0,0.0,False,-0.2209976048737341,0,4.106000000000001,101540,21,16,1.0,1150.7608947587792,False,0.014851576185680783,9,13.475000000000001,51341,1471,0,0.0,42216.56791675399,False,-0.40158188820846963,0,0.4970000000000001,96288,506,533,1.0,34775.81058183379,False,-0.06105737857305897,0.5,505805,0.0,0.0,11,0,0,8,6,5.175,3,11,19,183.0,63.0,11,6,19,627,1.426511799916625,299.15660420712084
148,19,0,0,0,10.000000000000002,13,10.0,33.253029941499896,13,37.0,30.727239522821158,42,40.73809523809524,37.999999999999986,20,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,3,6.332000000000002,106438,12,10,1.0,452.53029941499904,False,0.4867550165132138,6,7.9910000000000005,77764,3,10,1.0,407.0314850527112,False,-0.22513674339823336,20,4.306000000000001,102366,11,10,1.0,673.0557245847104,False,0.020686813511020072,10,13.566,51197,1471,0,0.0,45199.76933806992,False,-0.39045094765722604,0,0.4970000000000001,94957,538,533,1.0,36785.254863277776,False,-0.06375237526316709,0.6666666666666666,504800,0.0,0.0,13,0,0,8,10,8.341880341880342,6,14,18,195.0,75.0,14,5,18,510,1.4476301167160273,300.60423432383686
149,18,0,0,0,10.000000000000002,9,10.0,33.432712015517254,17,35.0,31.588610309471928,25,39.32,37.999999999999986,12,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,7,6.399000000000001,106740,11,10,1.0,444.32712015517257,False,0.49090731583677283,0,7.985000000000002,77883,0,6,0.3,189.53166185683156,False,-0.22503487511624395,8,4.366000000000001,102339,18,10,1.0,917.6749193740299,False,0.021634027287415276,9,13.646,50093,1496,0,0.0,47256.56102297,False,-0.39107542445993154,0,0.4970000000000001,95071,528,540,1.0,37198.78624340117,False,-0.06110290810370545,0.5499999999999999,504204,0.0,0.0,7,0,0,5,6,4.856209150326798,4,9,13,132.0,72.0,9,9,13,323,1.6058091195300221,302.2100434433669
150,13,0,0,0,10.000000000000002,9,10.0,33.432712015517254,0,,31.77073322285132,30,33.13333333333333,37.999999999999986,8,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,6.392000000000002,106650,10,20,1.0,768.6542403103451,False,0.4919131778731746,20,8.185,77949,0,0,0.0,0.0,False,-0.22532075809224714,0,4.358000000000001,102527,8,16,1.0,775.7934276897591,False,0.022797395313551634,8,13.717000000000002,49799,1500,0,0.0,47656.09983427698,False,-0.39185375229508634,0,0.4970000000000001,94265,544,550,1.0,38183.27887323111,False,-0.06369445735771997,0.5,503268,0.0,0.0,6,0,0,4,6,5.769230769230769,4,8,11,144.0,75.0,8,5,11,278,1.5112719256430864,303.72131536901
151,11,0,0,0,10.000000000000002,9,10.0,33.195276897133326,17,31.11764705882353,31.74158877305006,9,31.0,37.999999999999986,8,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,6.392000000000002,107089,9,13,1.0,521.5385996627333,False,0.4963100135181324,0,8.165000000000001,77420,7,10,1.0,549.7828260104338,False,-0.22784616120884096,0,4.358000000000001,102806,0,15,0.8,476.1238315957509,False,0.024081075678018305,8,13.789000000000003,49697,1500,0,0.0,47612.38315957509,False,-0.3928767999819313,0,0.4970000000000001,93986,543,560,1.0,38515.68270376617,False,-0.06462614933852812,0.6333333333333333,503076,0.0,0.0,7,0,0,3,4,4.0,3,6,11,93.0,45.0,6,5,11,898,1.2759876605123281,304.9973030295223
152,11,0,0,0,10.000000000000002,12,10.0,32.40636812883263,14,24.0,32.63699101721472,27,39.74074074074074,37.999999999999986,11,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,1,6.402000000000002,107276,11,10,1.0,434.06368128832634,False,0.4983068988004985,0,8.165000000000001,77683,0,8,0.7,261.09592813771775,False,-0.22666691879360315,3,4.388000000000001,103169,4,10,1.0,455.9953826874777,False,0.02758865138831598,11,13.891000000000002,48523,1522,0,0.0,49673.500328200804,False,-0.3940616003890342,0,0.4970000000000001,93911,538,570,1.0,39218.70116726151,False,-0.06234223259960717,0.6166666666666667,502640,0.0,0.0,8,0,0,3,9,7.238095238095238,4,7,13,126.0,57.0,7,4,13,383,1.3082022797316313,306.30550530925393
153,13,0,0,0,10.0,12,10.0,32.84455264284779,28,35.142857142857146,31.786404812808012,11,15.0,37.999999999999986,6,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,18,6.581000000000001,107520,13,10,1.0,458.4455264284779,False,0.5018778523788279,3,8.195000000000002,77279,3,10,1.0,416.3977060566235,False,-0.22991026870108314,0,4.385000000000001,102643,9,20,1.0,931.3290700417904,False,0.02472311480725594,6,13.940000000000001,48294,1533,0,0.0,48728.55857803468,False,-0.39985562420278403,0,0.4970000000000001,93911,528,580,1.0,38823.22174116262,False,-0.06397552721956827,0.6666666666666666,501725,0.0,0.0,9,0,0,5,7,5.7727272727272725,3,8,15,129.0,75.0,8,5,15,228,1.3475048812106252,307.65301019046456
154,15,0,0,0,10.0,11,10.0,33.76855330981734,45,37.0,31.637117116239114,12,29.083333333333332,37.999999999999986,10,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,35,6.913000000000001,107598,14,10,1.0,477.68553309817344,False,0.5030991562458929,2,8.212,76407,24,10,1.0,1126.8164505980073,False,-0.23504628034606093,0,4.385000000000001,102125,13,30,1.0,1388.1047065147989,False,0.02184486690906869,10,14.034000000000002,47796,1545,0,0.0,48879.34594458943,False,-0.4033462767015667,0,0.4970000000000001,93911,518,590,1.0,38808.02666621185,False,-0.06403828151860179,0.6666666666666666,499915,0.0,0.0,7,0,0,4,10,8.697478991596638,7,11,21,198.0,72.0,11,4,21,340,1.4485288560390472,309.1015390465036
155,21,0,0,0,10.0,10,10.0,33.76855330981734,0,,31.027161824600316,47,28.48936170212766,37.999999999999986,13,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,6.878000000000001,107498,14,20,1.0,815.3710661963469,False,0.5040587309298215,6,8.270000000000001,76437,14,10,1.0,783.031364583446,False,-0.23645644863108378,1,4.395000000000001,103175,3,10,1.0,411.5772781754552,False,0.027427561235604147,13,14.154000000000003,46311,1587,0,0.0,49240.1058156407,False,-0.41412220481200357,0,0.4970000000000001,93836,513,600,1.0,38716.93401601996,False,-0.06503397257731212,0.6666666666666666,499335,0.0,0.0,8,0,0,7,8,7.090909090909091,4,11,17,168.0,75.0,11,10,17,1150,1.520399953238666,310.62193899974227
156,17,0,0,0,10.0,9,10.0,33.999208550187504,14,37.0,31.825148966804587,24,39.083333333333336,37.99999999999998,8,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,6.878000000000001,107926,13,16,1.0,673.9873368030001,False,0.5090391211463348,9,8.354000000000001,76967,4,10,1.0,454.24832386879586,False,-0.2328229279977898,0,4.394000000000001,102732,7,15,1.0,715.3716943533814,False,0.024534499231539043,8,14.221000000000002,45344,1606,0,0.0,51111.18924068817,False,-0.4143820446332302,0,0.4970000000000001,93761,508,610,1.0,39347.175675136714,False,-0.06305061752429747,0.6666666666666666,498808,0.0,0.0,8,0,0,9,5,4.6,1,10,16,165.0,51.0,10,7,16,871,1.331215225160122,311.9531542249024
157,16,0,0,0,10.0,11,10.0,33.26445185887549,14,24.0,31.087415122300772,10,15.0,37.99999999999998,9,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,6.878000000000002,108152,14,12,1.0,539.1734223065059,False,0.511249692808403,0,8.345,77117,0,4,0.4,124.34966048920309,False,-0.2329714986906848,0,4.394000000000001,102396,11,25,1.0,1143.0943485051498,False,0.023320650502902673,9,14.303,45229,1606,0,0.0,49926.38868641504,False,-0.42022504424614665,0,0.4970000000000001,93611,508,620,1.0,39352.40688212878,False,-0.06426798624686625,0.5666666666666667,498583,0.0,0.0,9,0,0,4,5,5.0,4,8,15,129.0,54.0,8,8,15,596,1.5339883295819163,313.4871425544843
158,15,0,0,0,10.0,13,10.0,32.37887843478462,26,26.53846153846154,33.576802742299385,59,42.23728813559322,37.99999999999998,13,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,14,7.018000000000001,108306,17,10,1.0,493.78878434784616,False,0.513079943578801,16,8.505,77080,0,5,0.5,167.88401371149692,False,-0.23312288680438722,14,4.534000000000002,103125,22,10,1.0,1048.1033529882554,False,0.03009363528979167,13,14.424000000000003,43128,1645,0,0.0,55233.84051108249,False,-0.41565962718851185,0,0.4970000000000001,92991,518,630,1.0,41332.78382051107,False,-0.06121029578207671,0.5833333333333334,496708,0.0,0.0,8,0,0,4,10,9.375,4,8,18,144.0,51.0,8,7,18,1172,1.4648213153705,314.9519638698548
159,18,0,0,0,10.0,13,10.0,32.607709660794114,17,35.0,33.31409491355035,27,31.0,37.99999999999997,9,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,7,7.0740000000000025,108568,20,10,1.0,526.0770966079411,False,0.5169568954226053,0,8.489,76485,7,15,1.0,727.9653913288141,False,-0.23625304165468033,17,4.690000000000001,103333,12,10,1.0,724.4334650650328,False,0.030552436693458758,9,14.501000000000001,43003,1645,0,0.0,54801.686132790324,False,-0.4184768636931711,0,0.4970000000000001,92154,535,640,1.0,42143.04077874942,False,-0.06477747720805903,0.6666666666666666,495621,0.0,0.0,7,0,0,1,7,6.041394335511983,7,8,19,144.0,45.0,8,10,19,130,1.3979515312239528,316.34991540107876
160,19,0,0,0,10.0,9,10.0,32.607709660794114,0,,32.848642094038496,7,17.0,37.99999999999998,8,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.067000000000002,108478,19,20,1.0,842.1541932158823,False,0.517905260396247,0,8.489,76604,0,15,0.7,492.72963141057744,False,-0.23623930575421337,0,4.673000000000001,103333,2,20,1.0,722.1882612023581,False,0.030541279957475884,8,14.572000000000001,42786,1652,0,0.0,54265.9567393516,False,-0.42248175926193715,0,0.4970000000000001,92154,525,650,1.0,41945.537099370194,False,-0.06559314972011511,0.6166666666666667,495433,0.0,0.0,6,0,0,3,4,4.0,6,9,23,132.0,60.0,9,10,23,209,1.619621753692627,317.9695371547714
161,23,0,0,0,10.0,11,10.0,32.491810163988994,23,31.608695652173914,31.840521356244473,15,17.0,37.99999999999998,13,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,3,7.097000000000002,109008,20,10,1.0,524.91810163989,False,0.5230818205374733,0,8.489,76722,0,7,0.7,222.88364949371132,False,-0.23640749123198082,0,4.673000000000001,102743,8,30,1.0,1215.150121999246,False,0.027127290138237718,13,14.694000000000003,42387,1662,0,0.0,52918.946494078315,False,-0.4313404595182942,0,0.4970000000000001,92069,520,660,1.0,41637.071105247116,False,-0.06756917143569262,0.6166666666666667,495007,0.0,0.0,13,0,0,9,9,8.6,3,12,17,186.0,48.0,12,11,17,1027,1.6908253151923418,319.66036246996373
162,17,0,0,0,9.999999999999998,9,10.0,32.6982169612061,16,35.0,31.498940906289345,5,17.0,37.999999999999986,15,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,6,7.154000000000003,109304,19,10,1.0,516.9821696120609,False,0.5271523505402064,0,8.489,76247,6,12,1.0,574.1765926427088,False,-0.2393825513926382,0,4.673000000000001,102743,0,38,0.8,1196.959754438995,False,0.027036899625520437,15,14.831000000000001,42096,1662,0,0.0,52351.23978625289,False,-0.4360886452809458,0,0.4970000000000001,91984,515,670,1.0,41681.954566739005,False,-0.06808589153723939,0.6333333333333333,494452,0.0,0.0,5,0,0,7,9,8.375,3,10,21,150.0,66.0,10,7,21,175,1.2826165752485394,320.94297904521227
163,21,0,0,0,9.999999999999998,5,10.0,33.05860551310921,16,37.0,31.697801236834835,36,32.77777777777778,37.99999999999998,10,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,6,7.208000000000001,109672,14,10,1.0,470.58605513109205,False,0.5319584214148496,3,8.519,76371,0,6,0.6,190.186807421009,False,-0.24005830389570265,0,4.673000000000001,103096,6,27,1.0,1054.1922664731958,False,0.02983568174870652,10,14.916,41005,1683,0,0.0,53347.39948159303,False,-0.4409860595632495,0,0.4970000000000001,91749,520,680,1.0,42322.8566431541,False,-0.06738008126361172,0.6,493971,0.0,0.0,6,0,0,5,7,5.975,5,10,21,165.0,78.0,10,11,21,1145,1.3908027345314622,322.33378177974373
164,21,0,0,0,9.999999999999998,14,10.0,33.41333681155577,17,37.0,31.48957709395884,11,27.545454545454547,37.99999999999998,13,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,7,7.272000000000002,109958,18,10,1.0,514.1333681155577,False,0.5362483682597295,5,8.566,76489,0,0,0.0,0.0,False,-0.23983065165323342,0,4.673000000000001,102467,13,37,1.0,1599.487731026702,False,0.026294151971391108,13,15.036000000000003,40483,1694,0,0.0,53343.34359716628,False,-0.4453144365267194,0,0.4970000000000001,91749,510,690,1.0,42279.68431791899,False,-0.06755837910133566,0.5,493224,0.0,0.0,8,0,0,6,8,7.126050420168067,5,11,26,198.0,75.0,11,10,26,324,1.5672871405258775,323.9010689202696
165,26,0,0,0,9.999999999999998,10,10.0,33.75142657892311,18,36.94444444444444,33.473800765420336,47,41.808510638297875,37.999999999999986,9,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,8,7.3450000000000015,110283,18,10,1.0,517.5142657892311,False,0.5408019895027336,5,8.611,75714,8,10,1.0,604.7494202855883,False,-0.24452773566012276,5,4.723000000000001,104172,3,10,1.0,435.99228739097265,False,0.037457351285472125,9,15.113000000000005,39413,1715,0,0.0,57407.568312695876,False,-0.4373675607398491,0,0.4970000000000001,90729,526,700,1.0,44207.219202611086,False,-0.06802284995782919,0.6666666666666666,492389,0.0,0.0,7,0,0,15,9,7.6498599439775905,2,17,20,261.0,87.0,17,9,20,1045,1.9424432991072536,325.84351221937686
166,20,0,0,0,9.999999999999998,9,10.0,33.471530870333524,5,24.0,33.36188698758077,10,30.9,37.999999999999986,10,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.337000000000002,110313,17,15,1.0,672.0729630550028,False,0.5422973179477788,0,8.606,75977,0,9,0.8,300.2569828882269,False,-0.24342703320932887,0,4.718000000000002,104098,0,17,0.8,567.152078788873,False,0.03737366990384151,10,15.204000000000002,39219,1716,0,0.0,57248.9980706886,False,-0.43962484690137527,0,0.4970000000000001,90466,525,710,1.0,44494.99066847989,False,-0.06900671247365169,0.6,492151,0.0,0.0,8,0,0,7,5,5.0,4,11,19,168.0,42.0,11,9,19,519,1.4678225703537464,327.3113347897306
167,19,0,0,0,10.0,8,10.0,33.471530870333524,0,,34.56127481715398,53,39.24528301886792,37.999999999999986,12,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,0,7.337000000000002,110233,15,25,1.0,986.788271758338,False,0.5433755786052878,17,8.776,76591,0,0,0.0,0.0,False,-0.23881694676061657,10,4.818000000000001,104565,0,0,0.0,0.0,False,0.03919658918118484,12,15.314000000000004,38013,1737,0,0.0,60032.934357396465,False,-0.43808878333912976,0,0.4970000000000001,89394,547,720,1.0,46265.017324983215,False,-0.07055118889804407,0.3333333333333333,490874,0.0,0.0,5,0,0,7,8,7.17989417989418,2,9,23,150.0,64.0,9,10,23,315,1.425601494498551,328.73693628422916
168,23,0,0,0,10.0,11,10.0,33.264467338115765,32,32.25,34.77034276285714,4,47.0,37.999999999999986,12,38.0,0,0.2,72078,0,0,0.0,0.0,False,0.004669445102658099,7,7.407000000000002,110940,16,10,1.0,492.64467338115765,False,0.5497863531869391,0,8.759000000000002,76591,0,0,0.0,0.0,False,-0.23881694676061657,4,4.848000000000001,103573,22,10,1.0,1079.521709067118,False,0.034702108451849546,12,15.422000000000002,37634,1741,0,0.0,60535.16675013428,False,-0.43914508065659674,0,0.4970000000000001,89394,537,730,1.0,46411.674063654275,False,-0.06994550969845761,0.5,490210,0.0,0.0,7,0,0,7,8,7.214285714285714,5,12,29,181.0,97.0,12,11,29,600,1.515964798629284,330.25290108285844
