index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03MyA@1,spot_market_loss_03MyA@1,balance_03MyA@1,inventory_03MyA@1_input,inventory_03MyA@1_output,productivity_03MyA@1,assets_03MyA@1,bankrupt_03MyA@1,score_03MyA@1,spot_market_quantity_04Dec@2,spot_market_loss_04Dec@2,balance_04Dec@2,inventory_04Dec@2_input,inventory_04Dec@2_output,productivity_04Dec@2,assets_04Dec@2,bankrupt_04Dec@2,score_04Dec@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
33,20,0,0,0,10.000000000000002,20,10.0,21.28274841370661,25,10.72,24.0141618205961,0,,34.00000000000001,11,34.0,0,0.2,23541,5,67,1.0,1475.944143718343,False,0.23714507372530805,16,1.296,13582,344,0,0.0,3440.0000000000005,False,-0.22028025477707006,0,0.7310000000000001,23616,52,20,1.0,1586.9861539246656,False,-0.06570109940433547,0,0.2,26536,0,4,0.0,96.0566472823844,False,0.017531513574262896,0,1.6310000000000004,33912,0,80,0.4,2720.0000000000005,False,-0.05715049452018177,10,3.063,28568,250,0,0.0,6003.540455149026,False,-0.15611413452086303,0.39999999999999997,149755,0.0,0.0,12,0,0,13,6,6.0,18,31,10,172.0,36.0,13,7,10,486,0.9157738815993071,41.275335357524455
34,10,0,0,0,10.000000000000002,20,10.0,21.59250783363096,23,23.26086956521739,24.104877909860928,1,36.0,34.00000000000001,17,34.0,0,0.2,23911,10,59,1.0,1373.9579621842267,False,0.25340020285819687,5,1.3300000000000003,13432,349,0,0.0,3490.0000000000005,False,-0.2266496815286624,0,0.7310000000000001,23117,65,29,1.0,2102.554468571979,False,-0.07493388829954874,0,0.2,26536,0,4,0.0,96.41951163944371,False,0.0175384580808283,0,1.6310000000000002,34116,0,74,0.0,2516.0000000000005,False,-0.05442395081529003,11,3.1630000000000007,28381,251,0,0.0,6050.324355375093,False,-0.16048751195702896,0.3333333333333333,149493,0.0,0.0,14,0,0,8,5,5.0,15,23,15,48.0,26.0,6,4,15,960,0.6782042188569903,41.953539576381445
35,15,0,0,0,10.0,20,10.0,21.826033988635583,5,28.0,25.43244782093584,35,29.942857142857143,34.00000000000001,20,34.0,0,0.2,23951,10,64,1.0,1496.8661752726773,False,0.2585698388604504,0,1.3250000000000002,13332,359,0,0.0,3590.0,False,-0.22919745222929935,6,0.7910000000000001,23851,60,10,1.0,1563.8865175274934,False,-0.05714830977709004,0,0.2,26536,0,4,0.0,101.72979128374337,False,0.017640086337054002,0,1.6310000000000002,33476,25,72,1.0,3083.8111955233962,False,-0.06394264641107471,8,3.232000000000001,28288,251,0,0.0,6383.544403054896,False,-0.15851985561273862,0.5,149434,0.0,0.0,16,0,0,10,5,4.315789473684211,16,26,14,109.0,36.0,8,7,14,1340,0.8492855345830321,42.80282511096448
36,14,0,0,0,10.0,20,10.0,23.57094513311055,36,29.555555555555557,25.43244782093584,0,,34.00000000000001,13,34.0,0,0.2,24945,7,38,1.0,965.6959150582009,False,0.2956865201288714,0,1.3250000000000002,13202,372,0,0.0,3720.0,False,-0.2325095541401274,0,0.7850000000000001,22787,86,20,1.0,2535.750237866224,False,-0.07927447297967112,0,0.2,26536,0,4,0.0,101.72979128374337,False,0.017640086337054002,0,1.6310000000000004,33476,15,82,1.0,3169.4867173140383,False,-0.06279755790812568,13,3.354000000000001,28088,251,0,0.0,6383.544403054896,False,-0.16386601973997733,0.5,149034,0.0,0.0,11,0,0,8,5,5.0,18,26,13,104.0,36.0,7,7,13,1264,0.8322529010474682,43.635078012011945
37,13,0,0,0,10.0,20,10.0,23.808575669548798,11,26.90909090909091,25.43244782093584,0,,34.00000000000001,20,34.0,0,0.2,25125,8,38,1.0,984.7258754428543,False,0.3053433344061874,1,1.335,13095,381,0,0.0,3810.0,False,-0.2356687898089172,0,0.7850000000000001,22491,87,30,1.0,2834.3195178788205,False,-0.08489015697238722,0,0.2,26536,0,4,0.0,101.72979128374337,False,0.017640086337054002,0,1.6310000000000002,33816,5,82,1.0,2915.1622391046794,False,-0.057108229897023736,10,3.441000000000001,27960,251,0,0.0,6383.544403054896,False,-0.1672875647814101,0.5,149023,0.0,0.0,15,0,0,12,5,5.0,5,17,15,91.0,30.0,8,5,15,830,0.7988356510177255,44.43391366302967
38,15,0,0,0,10.0,20,10.0,23.808575669548798,0,,25.53605012704943,18,26.333333333333332,34.00000000000001,20,34.0,0,0.2,25015,9,48,1.0,1232.8116321383422,False,0.30605889508632717,0,1.334,13005,390,0,0.0,3900.0,False,-0.23796178343949045,0,0.7850000000000001,22965,77,22,1.0,2395.053429350345,False,-0.07515399545758356,0,0.2,26536,0,4,0.0,102.14420050819771,False,0.0176480173104991,0,1.6310000000000004,34054,0,80,0.5,2720.0000000000005,False,-0.05335471798984229,13,3.5610000000000013,27290,269,0,0.0,6869.197484176296,False,-0.17870626190622435,0.4166666666666667,148865,0.0,0.0,14,0,0,10,5,5.0,7,17,17,109.0,19.0,8,7,17,912,0.9203117834404111,45.35422544647008
39,17,0,0,0,10.0,20,10.0,24.15619968716266,17,27.0,26.16334630400091,10,35.0,34.00000000000001,20,34.0,0,0.2,25394,7,41,1.0,1060.404187173669,False,0.3209784506286285,0,1.3340000000000003,12885,402,0,0.0,4020.0,False,-0.24101910828025477,0,0.7850000000000001,22856,84,22,1.0,2604.714392409683,False,-0.0753135881418954,0,0.2,26536,0,4,0.0,104.65338521600364,False,0.01769603814621462,0,1.6310000000000002,34146,0,77,1.0,2618.0000000000005,False,-0.05225875434375835,7,3.6180000000000008,27218,269,0,0.0,7037.940155776245,False,-0.17837556594792506,0.5,149035,0.0,0.0,18,0,0,11,3,3.0,6,17,17,116.0,21.0,10,7,17,1451,1.1013981271535158,46.4556235736236
40,17,0,0,0,9.999999999999998,20,10.0,24.21016125006419,2,28.0,26.16334630400091,0,,34.00000000000001,20,34.0,0,0.2,25400,2,49,1.0,1206.2979012531453,False,0.3250012204140928,0,1.334,12735,417,0,0.0,4169.999999999999,False,-0.2448407643312102,0,0.7850000000000001,22800,76,32,1.0,2677.199336732908,False,-0.07606982820307538,0,0.2,26536,0,4,0.0,104.65338521600364,False,0.01769603814621462,0,1.6310000000000002,34452,0,68,0.0,2312.0000000000005,False,-0.04816893878642074,11,3.721000000000001,27070,269,0,0.0,7037.940155776245,False,-0.1823317274020817,0.3333333333333333,148993,0.0,0.0,13,0,0,13,4,4.0,0,13,19,129.0,27.0,13,4,19,562,1.186617855913937,47.642241429537535
41,19,0,0,0,9.999999999999998,20,10.0,22.869065599945355,8,1.375,26.16334630400091,0,,34.00000000000001,20,34.0,0,0.2,25290,3,59,1.0,1379.274870396776,False,0.32380318141138276,8,1.4140000000000001,12457,426,0,0.0,4259.999999999999,False,-0.25671337579617837,0,0.7850000000000001,22789,74,42,1.0,2791.1713991639945,False,-0.07430966471782914,0,0.2,26536,0,4,0.0,104.65338521600364,False,0.01769603814621462,0,1.6310000000000004,34826,0,57,0.0,1938.0000000000005,False,-0.04317027532745255,9,3.8000000000000007,26974,269,0,0.0,7037.940155776245,False,-0.18489788618315628,0.3333333333333333,148872,0.0,0.0,14,0,0,10,5,5.0,2,12,17,170.0,36.0,12,7,17,574,1.0022076442837715,48.644449073821306
42,17,0,0,0,9.999999999999998,20,10.0,22.869065599945355,0,,24.888585695020264,71,22.450704225352112,34.0,20,34.0,0,0.2,25190,3,69,1.0,1607.9655263962295,False,0.32453415353875736,0,1.4060000000000001,12357,436,0,0.0,4359.999999999999,False,-0.2592611464968153,29,1.0750000000000002,23312,64,10,1.0,1712.5060553467054,False,-0.07493481483298813,0,0.2,26536,0,4,0.0,99.55434278008106,False,0.0175984525526311,0,1.6310000000000002,33572,61,57,1.0,3456.203727396236,False,-0.05639930864212464,10,3.891000000000001,26841,269,0,0.0,6695.0295519604515,False,-0.1930362262501944,0.5,147808,0.0,0.0,13,0,0,8,7,6.311475409836065,3,11,16,166.0,33.0,11,6,16,540,0.9682174976915121,49.61266657151282
43,16,0,0,0,9.999999999999998,20,10.0,22.090473695386134,5,3.0,24.947972049843827,1,36.0,34.0,20,34.0,0,0.2,25100,2,79,1.0,1765.1474219355046,False,0.32395280055886644,5,1.4560000000000002,12147,447,0,0.0,4469.999999999999,False,-0.2671592356687898,0,1.046,23333,59,19,1.0,1777.3494169748146,False,-0.07289004407534992,0,0.2,26536,0,4,0.0,99.79188819937531,False,0.01760299870243006,0,1.6310000000000002,33810,51,60,1.0,3312.3465745420353,False,-0.051960083205800055,13,4.011000000000001,26602,270,0,0.0,6735.952453457833,False,-0.19887794101232517,0.5,147528,0.0,0.0,11,0,0,5,7,7.0,4,9,14,132.0,51.0,9,7,14,474,0.8642130326479673,50.476879604160786
44,14,0,0,0,9.999999999999998,20,10.0,22.090473695386134,0,,24.947972049843827,0,,34.0,20,34.0,0,0.2,24990,3,89,1.0,1996.052158889366,False,0.3242306282519584,0,1.451,12057,456,0,0.0,4559.999999999999,False,-0.2694522292993631,0,1.046,23333,49,29,1.0,1805.9244005193916,False,-0.07234317537090657,0,0.2,26536,0,4,0.0,99.79188819937531,False,0.01760299870243006,0,1.6310000000000004,34184,41,59,1.0,3028.866854043597,False,-0.04575157906918484,9,4.088000000000001,26501,270,0,0.0,6735.952453457833,False,-0.20157775389658072,0.5,147601,0.0,0.0,11,0,0,5,3,3.0,2,7,17,111.0,37.0,7,7,17,574,0.8528697770088911,51.32974938116968
45,17,0,0,0,10.0,20,10.0,22.360703559881056,11,25.181818181818183,24.947972049843827,0,,34.0,20,34.0,0,0.2,25181,0,90,1.0,2012.463320389295,False,0.3343812310927209,2,1.471,11897,469,0,0.0,4690.0,False,-0.27429299363057325,0,1.046,23056,50,39,1.0,2091.006087937962,False,-0.0774897403364855,0,0.2,26536,0,4,0.0,99.79188819937531,False,0.01760299870243006,0,1.6310000000000002,34422,31,62,1.0,2881.3871335451586,False,-0.041360770735830596,13,4.209000000000001,26299,270,0,0.0,6735.952453457833,False,-0.2069773796650918,0.5,147391,0.0,0.0,11,0,0,10,7,7.0,2,12,15,166.0,45.0,12,5,15,699,1.0039092395454645,52.33365862071514
46,15,0,0,0,10.0,20,10.0,21.768455299195587,4,5.0,24.574602339986612,5,12.0,34.0,20,34.0,0,0.2,25081,0,100,1.0,2176.845529919559,False,0.3334737714629186,4,1.509,11725,479,0,0.0,4790.0,False,-0.2805095541401274,0,1.0460000000000003,23096,44,44,1.0,2039.094536124017,False,-0.07695218295713054,0,0.2,26536,0,4,0.0,98.29840935994645,False,0.017574416469416373,0,1.6310000000000004,34600,26,65,1.0,2848.939660839652,False,-0.03703635844908248,13,4.326000000000001,26103,270,0,0.0,6635.142631796385,False,-0.21356398514038513,0.5,147141,0.0,0.0,14,0,0,5,6,6.0,5,10,12,145.0,29.0,10,5,12,498,0.7792040230706334,53.112862643785775
47,12,0,0,0,10.0,20,10.0,21.768455299195587,0,,24.146056478899034,6,13.0,34.0,20,34.0,0,0.2,24951,3,110,1.0,2424.5300829115145,False,0.33316000211239527,0,1.5050000000000001,11655,486,0,0.0,4860.0,False,-0.28229299363057325,0,1.046,23174,34,48,1.0,1899.1381911598037,False,-0.07664513911123402,0,0.2,26536,0,4,0.0,96.58422591559614,False,0.017541610386503825,0,1.6310000000000002,34828,22,66,1.0,2775.2132425357786,False,-0.03192711517594513,11,4.423000000000001,25956,270,0,0.0,6519.435249302739,False,-0.2190398924177661,0.5,147100,0.0,0.0,12,0,0,5,5,5.0,3,8,16,99.0,42.0,8,4,16,584,0.7764030937105417,53.889265737496316
48,16,0,0,0,10.0,20,10.0,22.45110041649723,11,29.0,23.726030076358132,10,17.6,34.0,20,34.0,0,0.2,25170,3,109,1.0,2477.1699453981983,False,0.3456603807744764,0,1.5050000000000001,11555,496,0,0.0,4960.0,False,-0.2848407643312102,0,1.046,23031,35,48,1.0,1924.6379582425934,False,-0.081630598671006,0,0.2,26536,0,4,0.0,94.90412030543253,False,0.017509456485980048,0,1.6310000000000002,34960,21,68,1.0,2810.2466316035207,False,-0.027930411232243872,12,4.532000000000002,25742,271,0,0.0,6429.754150693054,False,-0.22595891271460763,0.5,146994,0.0,0.0,16,0,0,8,6,6.0,2,10,15,144.0,48.0,10,6,15,967,0.8735861927270889,54.762851930223405
49,15,0,0,0,10.0,20,10.0,22.471892150853098,42,22.523809523809526,23.216181765892355,7,13.0,34.0,20,34.0,0,0.2,26011,1,87,1.0,1965.0546171242195,False,0.3754663596719546,10,1.6050000000000002,11205,508,0,0.0,5080.0,False,-0.29961783439490447,0,1.046,22176,67,51,1.0,2689.6420441676673,False,-0.09971595261104518,0,0.2,26536,0,4,0.0,92.86472706356942,False,0.01747042653034468,0,1.6310000000000004,35130,11,73,1.0,2737.3779994248157,False,-0.024360090892477707,15,4.670000000000002,25391,278,0,0.0,6454.098530918074,False,-0.23501605812726442,0.5,146449,0.0,0.0,14,0,0,3,9,9.0,3,6,13,91.0,40.0,6,9,13,1382,0.7508813152089715,55.51373324543238
50,13,0,0,0,10.0,20,10.0,22.471892150853098,0,,22.773723099686265,6,13.0,34.0,20,34.0,0,0.2,25931,0,96,0.9,2157.3016464818975,False,0.37628794003775523,0,1.5950000000000002,11085,520,0,0.0,5200.0,False,-0.3026751592356688,0,1.0460000000000003,22254,57,55,1.0,2533.452623081371,False,-0.09971957775623189,0,0.2,26536,0,4,0.0,91.09489239874506,False,0.01743655539307099,0,1.6310000000000002,35368,1,76,1.0,2606.7737230996863,False,-0.01974373532344712,13,4.785000000000002,25117,284,0,0.0,6467.737360310899,False,-0.24215801443048782,0.48333333333333334,146291,0.0,0.0,13,0,0,4,6,6.0,2,6,14,74.0,36.0,6,7,14,516,0.601599995046854,56.11533324047923
51,14,0,0,0,10.000000000000002,20,10.0,22.471892150853098,0,,22.531117670917634,8,18.75,34.0,15,34.0,0,0.2,25861,0,103,0.7,2314.604891537869,False,0.37672878704555085,0,1.5950000000000002,10955,533,0,0.0,5330.000000000001,False,-0.3059872611464968,0,1.046,22404,47,57,1.0,2340.452638332401,False,-0.09767180895788874,0,0.2,26536,0,4,0.0,90.12447068367054,False,0.01741798343955587,0,1.6310000000000002,35468,0,74,0.2,2516.0,False,-0.018283881315156375,11,4.8820000000000014,24853,291,0,0.0,6556.555242237032,False,-0.24802786364291593,0.31666666666666665,146077,0.0,0.0,14,0,0,3,5,5.0,2,5,17,85.0,42.0,5,9,17,486,0.6422120807692409,56.75754532124847
52,17,0,0,0,10.000000000000002,20,10.0,22.12989152728135,17,19.470588235294116,21.493488398863143,14,12.642857142857142,33.99999999999999,7,34.0,0,0.2,26070,1,102,1.0,2267.248935782698,False,0.38617194740847643,6,1.655,10739,542,0,0.0,5420.000000000001,False,-0.31470063694267514,0,1.046,22250,54,53,1.0,2334.1690276129393,False,-0.1036865760619127,0,0.2,26536,0,4,0.0,85.97395359545257,False,0.017338550746295842,0,1.6310000000000004,35408,0,79,0.5,2685.9999999999995,False,-0.017615610799251537,7,4.941000000000002,24664,300,0,0.0,6448.046519658943,False,-0.2545302523435052,0.4166666666666667,145667,0.0,0.0,11,0,0,5,4,4.0,2,7,17,110.0,45.0,7,10,17,696,0.6875833822414279,57.4451287034899
53,17,0,0,0,10.000000000000002,20,10.0,22.18068016361585,1,29.0,20.96295123367409,8,13.0,33.99999999999999,9,34.0,0,0.2,26029,0,109,0.8,2417.6941378341276,False,0.3879157742123345,0,1.649,10609,555,0,0.0,5550.000000000001,False,-0.3180127388535032,0,1.046,22325,45,55,1.0,2151.092925214788,False,-0.10431958728441416,0,0.2,26536,0,4,0.0,83.85180493469636,False,0.017297937015515134,0,1.6310000000000002,35408,0,79,0.0,2685.9999999999995,False,-0.017615610799251537,9,5.024000000000002,24462,308,0,0.0,6456.58897997162,False,-0.2598157046248113,0.3,145369,0.0,0.0,8,0,0,6,4,4.0,2,8,20,95.0,27.0,8,9,20,333,0.6538927042856812,58.09902140777558
54,20,0,0,0,10.000000000000002,20,10.0,21.384546306052634,5,2.0,22.281343955188188,25,28.36,33.99999999999999,13,34.0,0,0.2,25919,1,119,1.0,2554.7610104202636,False,0.3858028282909621,5,1.699,10408,564,0,0.0,5640.000000000001,False,-0.32596178343949045,0,1.0460000000000003,23024,40,40,1.0,1746.635610449633,False,-0.08530514410071137,0,0.2,26536,0,4,0.0,89.12537582075275,False,0.017398862738665564,0,1.6310000000000004,35408,0,79,0.0,2685.9999999999995,False,-0.017615610799251537,13,5.145000000000002,23548,333,0,0.0,7419.687537077666,False,-0.27137546729380285,0.3333333333333333,144843,0.0,0.0,11,0,0,5,8,8.0,2,7,16,93.0,39.0,7,13,16,909,0.5320641016587615,58.63108550943434
55,16,0,0,0,10.000000000000002,20,10.0,21.21608402782637,1,2.0,21.600093261340323,10,13.0,33.99999999999999,12,34.0,0,0.2,25819,1,129,1.0,2746.874839589602,False,0.3856019067411364,1,1.7040000000000004,10287,574,0,0.0,5740.000000000001,False,-0.3295796178343949,0,1.046,23152,31,40,1.0,1521.7023353162303,False,-0.08471058839247819,0,0.2,26536,0,4,0.0,86.40037304536129,False,0.01734671157171711,0,1.6310000000000002,35278,0,89,1.0,3025.9999999999995,False,-0.016546377973803796,12,5.252000000000002,23375,333,0,0.0,7192.831056026327,False,-0.2790319292164351,0.5,144447,0.0,0.0,10,0,0,4,6,6.0,1,5,8,60.0,33.0,5,11,8,330,1.0608430625870824,59.691928572021425
56,8,0,0,0,10.000000000000002,20,10.0,21.867467944956818,11,28.0,21.600093261340323,0,,33.99999999999999,14,34.0,0,0.2,26047,0,127,0.9,2777.168429009516,False,0.3979915523314526,0,1.7030000000000003,10167,586,0,0.0,5860.000000000001,False,-0.33263694267515925,0,1.046,22844,32,50,1.0,1779.7636373056343,False,-0.09156082757969766,0,0.2,26536,0,4,0.0,86.40037304536129,False,0.01734671157171711,0,1.6310000000000002,35278,0,89,0.0,3025.9999999999995,False,-0.016546377973803796,14,5.380000000000001,23153,333,0,0.0,7192.831056026327,False,-0.28496617139767005,0.31666666666666665,144025,0.0,0.0,11,0,0,1,6,6.0,0,1,8,18.0,21.0,1,7,8,508,0.20222182385623455,59.89415039587766
57,8,0,0,0,10.000000000000002,20,10.0,21.867467944956818,0,,21.831202114094765,2,36.0,33.999999999999986,18,34.0,0,0.2,25947,0,137,1.0,2995.8431084590843,False,0.3984673403429066,0,1.7030000000000003,10067,596,0,0.0,5960.000000000001,False,-0.3351847133757962,0,1.046,22916,22,58,1.0,1747.2940174065466,False,-0.08942635655273398,0,0.2,26536,0,4,0.0,87.32480845637906,False,0.017364403438268047,0,1.6310000000000004,35582,0,80,0.1,2719.999999999999,False,-0.012510024057738572,8,5.4460000000000015,23029,334,0,0.0,7291.621506107652,False,-0.28696041825571167,0.35000000000000003,144077,0.0,0.0,16,0,0,1,4,4.0,0,1,6,18.0,21.0,1,7,6,612,0.19702160358428955,60.09117199946195
58,6,0,0,0,10.000000000000002,0,,21.753472480668083,1,10.0,21.831202114094765,0,,33.99999999999999,9,34.0,0,0.2,25957,0,136,0.0,2958.4722573708596,False,0.39802477088842947,0,1.703,10067,596,0,0.0,5960.000000000001,False,-0.3351847133757962,0,1.0460000000000003,22906,13,68,1.0,1767.3168860071291,False,-0.08942591889292026,0,0.2,26536,0,4,0.0,87.32480845637906,False,0.017364403438268047,0,1.6310000000000002,35582,0,80,0.0,2719.9999999999995,False,-0.012510024057738572,9,5.5280000000000005,22918,334,0,0.0,7291.621506107652,False,-0.2899275393463292,0.16666666666666666,143966,0.0,0.0,1,0,0,2,4,4.0,0,2,5,21.0,12.0,2,4,5,10,0.18101139459758997,60.27218339405954
59,5,0,0,0,10.000000000000002,0,,21.753472480668083,0,,21.956418817636415,1,36.0,33.99999999999999,11,34.0,0,0.2,25957,0,136,0.0,2958.4722573708596,False,0.39802477088842947,0,1.703,10067,596,0,0.0,5960.000000000001,False,-0.3351847133757962,0,1.046,22942,3,77,1.0,1755.9046664000082,False,-0.08826638853249627,0,0.2,26536,0,4,0.0,87.82567527054566,False,0.017373989039090355,0,1.6310000000000002,35582,0,80,0.0,2719.9999999999995,False,-0.012510024057738572,11,5.629000000000001,22732,335,0,0.0,7355.400303908199,False,-0.29404704218246186,0.16666666666666666,143816,0.0,0.0,1,0,0,1,5,5.0,0,1,1,18.0,12.0,1,4,1,36,0.15318531822413206,60.42536871228367
60,1,0,0,0,10.000000000000002,0,,21.753472480668083,0,,22.226906958336244,2,36.0,33.99999999999999,9,34.0,0,0.2,25957,0,136,0.0,2958.4722573708596,False,0.39802477088842947,0,1.703,10067,596,0,0.0,5960.000000000001,False,-0.3351847133757962,0,1.046,23014,0,78,0.3,1733.698742750227,False,-0.08593549064628675,0,0.2,26536,0,4,0.0,88.90762783334497,False,0.017394695472581816,0,1.6310000000000004,35582,0,80,0.0,2719.9999999999995,False,-0.012510024057738572,9,5.708000000000003,22551,337,0,0.0,7490.467644959314,False,-0.29708009028389043,0.049999999999999996,143707,0.0,0.0,2,0,0,0,4,4.0,0,0,0,0.0,3.0,0,1,0,72,0.07706433068960905,60.50243304297328
