index,id,seller_name,buyer_name,seller_type,buyer_type,delivery_time,quantity,unit_price,signed_at,nullified_at,concluded_at,signatures,issues,seller,buyer,product_name,caller,is_buy,product,n_neg_steps,executed_at,breaches,erred_at,dropped_at
305,f380a6cd-3de5-422c-8a0d-c1f26ed777be,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,19,2,53,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
306,8931b422-989a-4a90-8218-8c241497b5a7,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,13,2,53,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
307,b96bd17e-e71e-4e08-81f0-279e6e1f64ef,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,17,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,17,,-1,-1
308,14d8283a-60b3-4c54-a792-e43b73260131,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,10,1,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,10,,-1,-1
309,6344328c-ba4c-43bb-8094-621c691a14e0,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,2,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,2,,-1,-1
310,878d93a9-e79c-41e6-b148-c8e367689797,06Dec@3,BUYER,DecentralizingAgent,_SystemAgent,5,4,53,0,-1,-1,BUYER|06Dec@3,[],06Dec@3,BUYER,p4,BUYER,False,4,0,-1,06Dec@3:product(1.0),-1,-1
311,d56af927-556b-45e1-80ad-c1b89c6e5f93,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,14,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,14,,-1,-1
312,cc9040aa-8d6b-4a96-8ee3-f1888451c25f,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,21,2,53,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
313,18b41651-48bf-46d4-b47a-a82d4dca473f,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,16,2,53,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
314,3c3268aa-2bca-44e8-b87f-bba27cc6697d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,12,4,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,12,,-1,-1
315,99825e43-0d89-4953-b920-c20c3ffac5a1,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,5,3,53,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
316,9e127bbf-b710-4e4a-ad51-28f908310f10,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,3,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,3,,-1,-1
317,a41a0fcf-6b87-4269-b62f-8a7844e5cfd1,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,19,2,53,0,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
318,916f478a-6de6-400f-b621-4967418cc3f0,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,3,3,10,0,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,3,,-1,-1
319,90bf7e9f-7699-4c5a-acb0-f073298c9099,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,7,1,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,7,,-1,-1
320,de90ffd8-5a5e-4b79-aa36-5067e8653502,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,21,2,10,0,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,21,,-1,-1
321,4a1a124c-0c19-4c54-a027-4370bd1b334b,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,23,4,10,1,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,23,,-1,-1
322,44d679c4-cafd-44b7-95f9-1f6f129abe7d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,23,2,10,1,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,23,,-1,-1
323,6da586c7-2813-49a9-9a2b-c0af256fea5f,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,23,5,10,1,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,23,,-1,-1
324,f2746090-2896-4a26-956c-4adfc72c9cf5,04Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,4,12,18,1,-1,1,07Buy@3|04Dec@2,"[quantity: (1, 13), time: (1, 4), unit_price: (1, 38)]",04Dec@2,07Buy@3,p3,07Buy@3,True,3,17,-1,04Dec@2:product(0.08333333333333333),-1,-1
325,406f2428-0f10-4738-bd9a-a60fee01b805,04Dec@2,07Buy@3,DecentralizingAgent,BuyCheapSellExpensiveAgent,8,5,56,1,-1,1,04Dec@2|07Buy@3,"[quantity: (1, 5), time: (6, 11), unit_price: (38, 76)]",04Dec@2,07Buy@3,p3,04Dec@2,False,3,17,8,,-1,-1
326,21570ddf-c5c5-4440-88b8-b1a07e761ae4,00Dec@0,03Ran@1,DecentralizingAgent,RandomAgent,11,6,39,1,-1,1,00Dec@0|03Ran@1,"[quantity: (1, 13), time: (6, 11), unit_price: (20, 40)]",00Dec@0,03Ran@1,p1,00Dec@0,False,1,12,11,,-1,-1
327,829b8822-0eb1-4ce3-8a0c-faea24926cdc,03Ran@1,05MyA@2,RandomAgent,MyAgent,1,8,6,1,-1,1,05MyA@2|03Ran@1,"[quantity: (1, 10), time: (1, 2), unit_price: (1, 28)]",03Ran@1,05MyA@2,p2,05MyA@2,True,2,14,-1,03Ran@1:product(1.0),-1,-1
328,6b94e3a6-1c54-490e-a90d-4cabe8e5c732,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,23,1,10,1,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,23,,-1,-1
329,7298974e-46d0-4629-a51a-3156044a605c,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,8,15,31,1,-1,1,00Dec@0|02Ind@1,"[quantity: (1, 15), time: (4, 9), unit_price: (20, 40)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,8,,-1,-1
330,79d03e03-2802-4e1e-a177-8fb01b67ea48,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,23,2,53,1,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
331,db56ec7a-efae-4ae8-b4fc-8e16ffc2a03f,04Dec@2,06Dec@3,DecentralizingAgent,DecentralizingAgent,7,5,56,1,-1,1,04Dec@2|06Dec@3,"[quantity: (1, 5), time: (5, 10), unit_price: (38, 76)]",04Dec@2,06Dec@3,p3,04Dec@2,False,3,17,7,,-1,-1
332,07241337-c14e-442b-b9ae-05e102cf2e08,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,23,3,10,1,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,23,,-1,-1
333,5477d296-68bb-4c37-98d2-f393012aada1,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,9,5,41,1,-1,1,02Ind@1|04Dec@2,"[quantity: (1, 5), time: (4, 9), unit_price: (28, 56)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,9,,-1,-1
334,6af5f271-bf4c-48f6-a068-eab2f4ca0283,00Dec@0,03Ran@1,DecentralizingAgent,RandomAgent,5,10,35,1,-1,1,00Dec@0|03Ran@1,"[quantity: (1, 10), time: (1, 6), unit_price: (20, 40)]",00Dec@0,03Ran@1,p1,00Dec@0,False,1,15,5,,-1,-1
335,edce92d3-07de-4be2-a977-20bd273a8c69,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,2,5,11,1,-1,1,02Ind@1|01Buy@0,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 20)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
336,e9eab7e3-f4f1-4a1a-ac80-7b2d125afbc0,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,23,3,53,1,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
337,77bf2fd2-57f4-4466-92c0-1963fc682a68,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,23,2,53,1,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
338,acd45852-6b2e-4660-b92f-b5d3b03013c6,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,2,1,2,1,-1,1,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (1, 2), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,11,-1,03Ran@1:product(1.0),-1,-1
339,415c1ee9-92ab-4ac7-8999-8054eeec9255,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,2,5,10,1,-1,1,02Ind@1|00Dec@0,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 20)]",00Dec@0,02Ind@1,p1,02Ind@1,True,1,17,2,,-1,-1
340,2b2a004b-57cd-4989-8307-35583d296ecf,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,8,13,29,1,-1,1,00Dec@0|02Ind@1,"[quantity: (1, 13), time: (6, 11), unit_price: (20, 40)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,-1,00Dec@0:product(0.6923076923076923),-1,-1
341,da6d4c17-c12a-4dfa-9665-529019fd48c9,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,3,5,11,1,-1,1,02Ind@1|01Buy@0,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 20)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
342,e4d94a0c-47a7-4b32-820c-e8a9d2ee5553,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,3,5,1,1,-1,1,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (1, 3), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,7,-1,03Ran@1:product(1.0),-1,-1
343,d732acd2-644a-4ded-ad86-8b7a2974d5ff,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,3,5,11,1,-1,1,02Ind@1|00Dec@0,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 20)]",00Dec@0,02Ind@1,p1,02Ind@1,True,1,17,3,,-1,-1
344,c4f523bf-fcea-4f30-954e-4b42c012ba9b,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,2,5,10,1,-1,1,02Ind@1|01Buy@0,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 20)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
345,9fd1a497-95cc-4b94-8da7-88a1dff97779,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,3,5,1,1,-1,1,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (1, 5), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,16,-1,03Ran@1:product(1.0),-1,-1
346,67c5115d-ebba-49df-8b4b-49e497c685a9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,23,3,10,1,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,23,,-1,-1
347,3d359beb-8901-45c0-8c25-78217d7220bb,00Dec@0,03Ran@1,DecentralizingAgent,RandomAgent,8,15,35,1,-1,1,00Dec@0|03Ran@1,"[quantity: (1, 15), time: (5, 10), unit_price: (20, 40)]",00Dec@0,03Ran@1,p1,00Dec@0,False,1,15,-1,00Dec@0:product(1.0),-1,-1
348,5067a1be-108f-40cf-a514-46591d222f3d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,23,2,10,1,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,23,,-1,-1
349,86bfa383-2735-456b-9a5c-1d1aafec3b12,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,4,2,7,1,-1,1,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (1, 4), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,15,-1,03Ran@1:product(1.0),-1,-1
350,57b32c27-d6a8-4c1a-876f-24757c9710d8,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,24,1,53,2,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
351,455ea081-3e76-43e9-aa6d-82ac165904e2,00Dec@0,03Ran@1,DecentralizingAgent,RandomAgent,12,16,38,2,-1,2,00Dec@0|03Ran@1,"[quantity: (1, 16), time: (7, 12), unit_price: (20, 40)]",00Dec@0,03Ran@1,p1,00Dec@0,False,1,12,-1,00Dec@0:product(0.1875),-1,-1
352,56ca5e06-a3ed-4f08-9b09-5784633e49cb,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,24,2,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,24,,-1,-1
353,07a76035-0e37-4ab9-9a0d-1a48eb263ab8,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,24,4,53,2,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
354,80b75cca-b75d-48b5-9940-0b627ba5adf8,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,24,2,10,2,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,24,,-1,-1
355,91ba5d19-3bce-4c99-a916-7131416d160f,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,24,5,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,24,,-1,-1
356,21a9e5e0-118c-44b3-bfc0-40ab8e7be426,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,5,5,11,2,-1,2,02Ind@1|00Dec@0,"[quantity: (1, 5), time: (2, 6), unit_price: (1, 20)]",00Dec@0,02Ind@1,p1,02Ind@1,True,1,17,5,,-1,-1
357,b2914013-cba8-4a58-bd7d-54e1bd059bac,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,12,5,41,2,-1,2,02Ind@1|04Dec@2,"[quantity: (1, 5), time: (7, 12), unit_price: (28, 56)]",02Ind@1,04Dec@2,p2,02Ind@1,False,2,17,12,,-1,-1
358,0742331e-a863-44a9-a9d4-37b8e84f5746,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,10,30,28,2,-1,2,04Dec@2|02Ind@1,"[quantity: (1, 30), time: (2, 10), unit_price: (1, 28)]",02Ind@1,04Dec@2,p2,04Dec@2,True,2,2,10,,-1,-1
359,cd7a52ea-e646-44be-b153-7c6586bd23fb,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,24,3,53,2,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
360,5adb53ec-4f54-4772-bbcc-5898d32eb9ed,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,9,30,28,2,-1,2,04Dec@2|02Ind@1,"[quantity: (1, 30), time: (2, 9), unit_price: (1, 28)]",02Ind@1,04Dec@2,p2,04Dec@2,True,2,2,9,,-1,-1
361,3d0168d5-5b88-4501-8b5e-690505c796c7,03Ran@1,05MyA@2,RandomAgent,MyAgent,2,6,1,2,-1,2,05MyA@2|03Ran@1,"[quantity: (1, 10), time: (2, 2), unit_price: (1, 28)]",03Ran@1,05MyA@2,p2,05MyA@2,True,2,8,-1,03Ran@1:product(1.0),-1,-1
362,c9a9a8be-f2c8-4c92-ba6d-fc93145f4377,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,12,30,28,2,-1,2,04Dec@2|02Ind@1,"[quantity: (1, 30), time: (2, 12), unit_price: (1, 28)]",02Ind@1,04Dec@2,p2,04Dec@2,True,2,2,-1,02Ind@1:product(0.4),-1,-1
363,e9c9cd3d-8c93-497d-b519-99aa1e18a67b,00Dec@0,03Ran@1,DecentralizingAgent,RandomAgent,5,11,37,2,-1,2,00Dec@0|03Ran@1,"[quantity: (1, 15), time: (5, 10), unit_price: (20, 40)]",00Dec@0,03Ran@1,p1,00Dec@0,False,1,14,5,,-1,-1
364,f8386c45-2637-4431-a1bf-b6314ddf476d,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,5,1,5,2,-1,2,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (2, 5), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,14,-1,03Ran@1:product(1.0),-1,-1
365,5003d57e-3717-473e-a3e4-ff87c71c1f94,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,24,3,10,2,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,24,,-1,-1
366,a8d94957-c630-433e-a460-5f09d6ca80bb,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,6,15,29,2,-1,2,00Dec@0|02Ind@1,"[quantity: (1, 15), time: (5, 10), unit_price: (20, 40)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,6,,-1,-1
367,7a1bc7c1-5349-49ab-a78f-e85d3ea86700,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,24,3,10,2,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,True,0,0,24,,-1,-1
368,97db8ad1-475a-487f-917a-ec963a388c6b,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,3,5,10,2,-1,2,02Ind@1|01Buy@0,"[quantity: (1, 5), time: (2, 6), unit_price: (1, 20)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
369,81f4f12d-e59e-4b53-95a1-fd217f5b5bd3,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,3,1,4,2,-1,2,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (2, 3), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,12,-1,03Ran@1:product(1.0),-1,-1
370,394c9d82-dba4-4d7f-9288-d2376c9139a0,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,24,3,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,24,,-1,-1
371,a6da0107-36d6-471a-8e46-40ecc4f2f179,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,24,2,53,2,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
372,4fb09215-90bb-4791-be90-9d65ba198f9a,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,24,1,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,24,,-1,-1
373,65b47a3b-dd57-455d-ba6e-26d1d9ed6283,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,10,28,1,2,-1,2,04Dec@2|03Ran@1,"[quantity: (1, 30), time: (2, 11), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,2,-1,03Ran@1:product(1.0),-1,-1
374,daf33ac3-11bd-4c8d-be8a-2a39353453a9,02Ind@1,04Dec@2,IndDecentralizingAgent,DecentralizingAgent,5,4,15,2,-1,2,04Dec@2|02Ind@1,"[quantity: (1, 5), time: (2, 5), unit_price: (1, 28)]",02Ind@1,04Dec@2,p2,04Dec@2,True,2,17,5,,-1,-1
375,5b1428d2-d358-41e1-9f99-8b1397b0f07d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,24,1,10,2,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,24,,-1,-1
376,fc2879e6-44e9-45c9-9af7-aa64a39e4623,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,4,1,11,3,-1,3,02Ind@1|01Buy@0,"[quantity: (1, 1), time: (3, 7), unit_price: (1, 20)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
377,3bc0e1ee-ebdf-4518-bc9d-fae22eacc707,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,25,1,53,3,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,False,4,0,-1,07Buy@3:product(1.0),-1,-1
378,ba9efb5b-c699-4f60-8bb2-fe0097b75e54,00Dec@0,02Ind@1,DecentralizingAgent,IndDecentralizingAgent,11,16,31,3,-1,3,00Dec@0|02Ind@1,"[quantity: (1, 16), time: (7, 12), unit_price: (20, 40)]",00Dec@0,02Ind@1,p1,00Dec@0,False,1,17,11,,-1,-1
379,f09d139f-68bc-4f6c-8ad6-e2e63543a2a1,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,25,5,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,25,,-1,-1
380,d9ee6ae8-95f2-4e0d-a27e-f94ab2424269,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,25,2,10,3,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,25,,-1,-1
381,febe213f-0201-410d-80b9-415a31f1d144,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,4,5,2,3,-1,3,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (3, 5), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,10,-1,03Ran@1:product(1.0),-1,-1
382,16d29300-88f3-49fa-a558-b35a757c70ab,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,25,3,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,25,,-1,-1
383,06d2a259-0ad1-420f-8669-533e67d5562d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,25,2,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,False,0,0,25,,-1,-1
384,81a22b6f-905d-466d-8703-3f3b6763d131,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,25,2,10,3,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,25,,-1,-1
385,2efd3206-c7f7-4769-aa49-50965ce3bc6d,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,25,5,10,3,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,25,,-1,-1
386,bf86ccdf-2f54-4138-b31f-3e0b99d859c7,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,25,4,53,3,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
387,3cfca899-12a2-4948-9fa0-daac1da79395,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,9,4,7,3,-1,3,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (3, 9), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,15,-1,03Ran@1:product(1.0),-1,-1
388,b4096e7d-6506-44fd-be85-ec978e49cb3b,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,25,1,10,3,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,25,,-1,-1
389,a4df70ba-cfe8-4209-9dd6-25d7c83cae1f,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,4,1,10,3,-1,3,02Ind@1|01Buy@0,"[quantity: (1, 1), time: (3, 4), unit_price: (1, 20)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,18,-1,01Buy@0:product(1.0),-1,-1
390,d2d9891c-e4a5-4528-99ff-25e15ce2a131,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,7,5,1,3,-1,3,04Dec@2|03Ran@1,"[quantity: (1, 5), time: (3, 10), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,8,-1,03Ran@1:product(1.0),-1,-1
391,6eb6af03-550f-43e7-9f52-0dded4da5c55,07Buy@3,BUYER,BuyCheapSellExpensiveAgent,_SystemAgent,25,5,53,3,-1,-1,BUYER|07Buy@3,[],07Buy@3,BUYER,p4,BUYER,True,4,0,-1,07Buy@3:product(1.0),-1,-1
392,4703c5f9-272c-4f0c-bd4d-0a176a0026c5,01Buy@0,02Ind@1,BuyCheapSellExpensiveAgent,IndDecentralizingAgent,5,25,12,3,-1,3,02Ind@1|01Buy@0,"[quantity: (1, 25), time: (3, 5), unit_price: (1, 20)]",01Buy@0,02Ind@1,p1,02Ind@1,True,1,17,-1,01Buy@0:product(1.0),-1,-1
393,c182217e-c2d1-47a9-9bed-5c35eb04ac7d,03Ran@1,04Dec@2,RandomAgent,DecentralizingAgent,11,1,27,3,-1,3,04Dec@2|03Ran@1,"[quantity: (1, 2), time: (3, 11), unit_price: (1, 28)]",03Ran@1,04Dec@2,p2,04Dec@2,True,2,2,-1,03Ran@1:product(1.0),-1,-1
394,6b79a577-e8be-4307-87b6-e17edfb2806d,SELLER,00Dec@0,_SystemAgent,DecentralizingAgent,26,3,10,4,-1,-1,00Dec@0|SELLER,[],SELLER,00Dec@0,p0,SELLER,True,0,0,26,,-1,-1
395,1bf609ec-0743-4390-81e4-1cd440757939,00Dec@0,03Ran@1,DecentralizingAgent,RandomAgent,7,8,34,4,-1,4,00Dec@0|03Ran@1,"[quantity: (1, 8), time: (4, 7), unit_price: (20, 40)]",00Dec@0,03Ran@1,p1,00Dec@0,False,1,2,7,,-1,-1
396,5a13a2da-47af-4fae-b3e7-413c778535ce,05MyA@2,07Buy@3,MyAgent,BuyCheapSellExpensiveAgent,7,14,55,4,-1,4,05MyA@2|07Buy@3,"[quantity: (1, 14), time: (4, 9), unit_price: (38, 75)]",05MyA@2,07Buy@3,p3,05MyA@2,False,3,17,7,,-1,-1
397,e7dda3b8-fe0f-4e7f-a306-52ef5682fcb9,SELLER,01Buy@0,_SystemAgent,BuyCheapSellExpensiveAgent,26,5,10,4,-1,-1,01Buy@0|SELLER,[],SELLER,01Buy@0,p0,SELLER,False,0,0,26,,-1,-1
