index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02MyA@1,spot_market_loss_02MyA@1,balance_02MyA@1,inventory_02MyA@1_input,inventory_02MyA@1_output,productivity_02MyA@1,assets_02MyA@1,bankrupt_02MyA@1,score_02MyA@1,spot_market_quantity_03Ind@1,spot_market_loss_03Ind@1,balance_03Ind@1,inventory_03Ind@1_input,inventory_03Ind@1_output,productivity_03Ind@1,assets_03Ind@1,bankrupt_03Ind@1,score_03Ind@1,spot_market_quantity_04Buy@2,spot_market_loss_04Buy@2,balance_04Buy@2,inventory_04Buy@2_input,inventory_04Buy@2_output,productivity_04Buy@2,assets_04Buy@2,bankrupt_04Buy@2,score_04Buy@2,spot_market_quantity_05Dec@2,spot_market_loss_05Dec@2,balance_05Dec@2,inventory_05Dec@2_input,inventory_05Dec@2_output,productivity_05Dec@2,assets_05Dec@2,bankrupt_05Dec@2,score_05Dec@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
67,15,0,0,0,10.000000000000002,20,10.0,33.10744379001238,0,,21.059359559017558,41,17.26829268292683,50.00000000000001,20,50.0,0,0.6050000000000001,77707,1,59,1.0,1963.3391836107305,False,0.2421258025541493,0,0.7850000000000001,77413,22,20,1.0,882.1488758002477,False,0.22895145126914168,0,0.2,94025,0,0,0.0,0.0,False,0.0,31,7.881000000000002,46672.0,724,10,1.0,24180.382899559143,False,-0.3750365174179253,11,6.061000000000002,100179,911,0,0.0,19185.076558264995,False,-0.17279665506825448,0,1.0730000000000004,140881,2,18,1.0,942.1187191180352,False,0.06518409187170505,0.6666666666666666,536877,0.0,0.0,11,0,0,4,8,8.0,17,21,20,98.0,57.0,6,9,20,830,1.8894560895860195,198.3162764282897
68,20,0,0,0,10.0,20,10.0,33.18943969887967,48,33.541666666666664,20.80719932940037,10,15.0,50.000000000000014,20,50.0,0,0.6050000000000001,78151,2,53,1.0,1779.0403040406225,False,0.247679876117132,12,0.9050000000000002,78043,21,10,1.0,541.8943969887966,False,0.2362106897947024,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,7.850000000000001,45212.0,762,10,1.0,25498.42504384031,False,-0.3835553042071773,10,6.150000000000001,99856,921,0,0.0,19163.43058237774,False,-0.17531223876664354,0,1.0730000000000004,141381,0,10,0.2,500.0000000000001,False,0.06728609968199424,0.5333333333333333,536668,0.0,0.0,15,0,0,8,5,4.75,16,24,20,158.0,57.0,11,9,20,1932,1.8818653840571642,200.19814181234688
69,20,0,0,0,10.0,20,10.0,33.373156912930995,16,36.0,20.58441219158062,14,17.142857142857142,50.00000000000001,20,50.0,0,0.6050000000000001,78667,0,45,0.8,1501.7920610818946,False,0.25363687498880727,0,0.8930000000000002,77903,25,20,1.0,917.4631382586199,False,0.2369649813595786,0,0.2,94025,0,0,0.0,0.0,False,0.0,4,7.8900000000000015,44720.0,768,10,1.0,25836.42863104681,False,-0.3869905417120616,13,6.270000000000001,99340,935,0,0.0,19246.42539912788,False,-0.1788879391451226,0,1.0730000000000004,141731,0,3,0.0,150.00000000000003,False,0.06860484393603714,0.4666666666666666,536386,0.0,0.0,11,0,0,6,6,5.5,17,23,23,132.0,78.0,9,11,23,1222,2.094819105230272,202.29296091757715
70,23,0,0,0,10.0,20,10.0,33.373156912930995,0,,20.17552144194911,27,17.037037037037038,50.00000000000001,20,50.0,0,0.6050000000000001,78567,0,55,1.0,1835.5236302112048,False,0.25469237277199064,0,0.893,77803,25,30,1.0,1251.1947073879298,False,0.23802047914276198,0,0.2,94025,0,0,0.0,0.0,False,0.0,17,8.056000000000003,44391.0,758,10,1.0,25498.608154421185,False,-0.3922860507608552,10,6.357000000000002,98702,962,0,0.0,19408.851627155043,False,-0.18308370775438565,7,1.1430000000000002,141782,0,0,0.0,0.0,False,0.06842398758119697,0.5,535270,0.0,0.0,9,0,0,10,9,8.371428571428572,15,25,21,186.0,94.0,12,11,21,336,2.3095051934942603,204.6024661110714
71,21,0,0,0,10.0,20,10.0,33.41496815958618,26,33.76923076923077,21.67403095517281,12,48.0,50.0,20,50.0,0,0.6050000000000001,78837,0,53,0.8,1770.9933124580675,False,0.2584450932317133,0,0.8930000000000002,78211,27,24,1.0,1071.9592358300683,False,0.24304624495524907,0,0.2,94025,0,0,0.0,0.0,False,0.0,2,8.059000000000003,44011.0,774,10,1.0,26079.925665071434,False,-0.39323623682493253,9,6.437000000000002,98561,962,0,0.0,20850.417778876243,False,-0.17871464718362862,11,1.246,141003,2,10,1.0,543.3480619103457,False,0.06460094068631356,0.6333333333333333,534648,0.0,0.0,8,0,0,8,8,7.166666666666667,18,26,27,201.0,86.0,12,9,27,1078,4.71769255399704,209.32015866506845
72,27,0,0,0,10.0,20,10.0,33.4985512668461,19,34.473684210526315,21.67403095517281,0,,50.0,20,50.0,0,0.6050000000000001,79372,2,44,1.0,1493.9362557412285,False,0.26470352214476106,0,0.893,78131,25,34,1.0,1388.9507430727674,False,0.24428532551754345,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,8.057000000000002,43356.0,783,20,1.0,26662.846261043953,False,-0.39710265216142543,11,6.538000000000001,98353,962,0,0.0,20850.417778876243,False,-0.18028206892557674,0,1.235,141453,0,3,0.2,150.0,False,0.06650992449247185,0.5333333333333333,534690,0.0,0.0,13,0,0,7,4,4.0,17,24,25,204.0,73.0,13,14,25,1305,2.3038356229662895,211.62399428803474
73,25,0,0,0,10.0,20,10.0,33.713632512296456,23,35.73913043478261,22.750972368182584,36,28.75,50.00000000000001,20,50.0,0,0.6050000000000001,79472,3,48,1.0,1648.25436059023,False,0.2675000344166552,0,0.8930000000000002,78653,24,27,1.0,1150.2680778320043,False,0.2506414212930703,0,0.2,94025,0,0,0.0,0.0,False,0.0,16,8.217,42837.0,796,10,1.0,27063.561203469806,False,-0.4004915649908545,9,6.617000000000002,98069,971,0,0.0,22091.19416950529,False,-0.17774715464158303,8,1.3150000000000002,140592,17,10,1.0,886.766530259104,False,0.06279772170072458,0.6666666666666666,533648,0.0,0.0,9,0,0,8,8,6.859259259259259,18,26,24,201.0,99.0,12,13,24,1072,1.8851159559562802,213.50911024399102
74,24,0,0,0,10.0,20,10.0,33.713632512296456,0,,25.30433818804748,31,42.83870967741935,50.000000000000014,11,50.0,0,0.6050000000000001,79402,0,58,1.0,1955.3906857131944,False,0.26881918457547893,0,0.893,78523,27,37,1.0,1517.4044029549689,False,0.2514870118623123,0,0.2,94025,0,0,0.0,0.0,False,0.0,21,8.411000000000001,43146.0,786,10,1.0,26751.958536545488,False,-0.3988622252776098,11,6.718000000000001,97232,984,0,0.0,24899.46877703872,False,-0.17347338858103603,0,1.3070000000000002,139888,25,20,1.0,1632.6084547011874,False,0.06030281553669575,0.6666666666666666,532216,0.0,0.0,8,0,0,4,7,6.230769230769231,24,28,27,216.0,51.0,12,12,27,200,2.009797941893339,215.51890818588436
75,27,0,0,0,10.0,20,10.0,33.76516981098547,9,35.0,24.94248355215866,10,17.0,50.00000000000001,10,50.0,0,0.6050000000000001,79637,0,57,0.8,1924.6146792261718,False,0.2722858301438531,0,0.8930000000000002,78403,29,47,1.0,1876.962981116317,False,0.25243064704906326,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,8.39,43001.0,785,10,1.0,26755.08313714518,False,-0.4003877525278108,10,6.807000000000002,97054,984,0,0.0,24543.40381532412,False,-0.1761563359432257,0,1.3070000000000002,139718,25,30,1.0,2123.5620888039666,False,0.060871584786981243,0.6333333333333333,531838,0.0,0.0,10,0,0,8,4,4.0,17,25,19,183.0,63.0,11,16,19,685,2.1306523010134697,217.64956048689783
76,19,0,0,0,10.0,20,10.0,33.65501537550976,34,33.0,24.77839308220519,5,18.0,50.000000000000014,7,50.0,0,0.6050000000000001,79517,2,67,1.0,2274.886030159154,False,0.2731561644053604,0,0.893,79445,27,23,1.0,1044.0653536367245,False,0.2623051724833206,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,8.39,41969.0,809,15,1.0,27598.583335020478,False,-0.4068780466098353,7,6.867000000000002,96953,984,0,0.0,24381.93879288991,False,-0.17752581425717054,0,1.3070000000000004,139628,20,40,1.0,2495.567861644104,False,0.06159503195748401,0.6666666666666666,531537,0.0,0.0,10,0,0,4,3,3.0,16,20,22,48.0,52.0,6,13,22,1412,1.6536501487717032,219.30321063566953
77,22,0,0,0,10.0,20,10.0,33.65981665554358,3,34.0,27.627361668171975,36,42.69444444444444,50.000000000000014,14,50.0,0,0.6050000000000001,79519,2,74,1.0,2510.826432510225,False,0.2750499323797176,0,0.8930000000000002,79345,27,33,1.0,1380.7739496329382,False,0.2633841669268583,0,0.2,94025,0,0,0.0,0.0,False,0.0,21,8.600000000000001,42450.0,802,10,1.0,27271.44657442767,False,-0.4035020123667766,14,7.000000000000002,95189,1015,0,0.0,28041.772093194555,False,-0.17702908737926118,0,1.3070000000000004,139548,15,50,1.0,2914.4104250225805,False,0.06257030950936156,0.6666666666666666,530076,0.0,0.0,8,0,0,5,7,6.516129032258064,17,22,19,114.0,72.0,8,14,19,302,1.923135595396161,221.2263462310657
78,19,0,0,0,10.0,20,10.0,33.75786647399517,29,34.41379310344828,27.09189084650454,12,18.0,50.000000000000014,10,50.0,0,0.6050000000000001,80073,0,65,0.9,2194.2613208096864,False,0.2812964587277797,0,0.893,79589,30,32,1.0,1380.2517271678455,False,0.2672316631978519,0,0.2,94025,0,0,0.0,0.0,False,0.0,2,8.599,41590.0,821,10,1.0,27986.127283615082,False,-0.40884803358885885,10,7.086000000000002,94795,1027,0,0.0,27823.37189936016,False,-0.18082104301608057,0,1.3070000000000004,139548,5,60,1.0,3135.4594542325235,False,0.06340318704402546,0.65,529620,0.0,0.0,12,0,0,5,5,4.166666666666667,18,23,19,144.0,63.0,8,11,19,1198,1.4960995074361563,222.72244573850185
79,19,0,0,0,10.0,20,10.0,33.750314382581216,50,33.72,26.68915098072662,9,18.0,50.000000000000014,14,50.0,0,0.6050000000000001,81309,0,35,1.0,1181.2610033903425,False,0.2928118469091581,0,0.8930000000000002,79839,30,32,1.0,1380.010060242599,False,0.27117608571620055,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,8.597000000000001,40066.0,861,11,1.0,29352.60134419042,False,-0.4177899423334729,14,7.216000000000002,94337,1036,0,0.0,27649.960416032776,False,-0.18492577197015572,0,1.3070000000000002,139548,0,65,0.5,3250.000000000001,False,0.0638347575771277,0.5833333333333334,529124,0.0,0.0,12,0,0,8,5,5.0,18,26,16,156.0,51.0,12,7,16,2048,1.5638548117130995,224.28630055021495
80,16,0,0,0,10.0,20,10.0,33.750314382581216,0,,26.241105386359624,8,16.0,50.000000000000014,13,50.0,0,0.6050000000000001,81219,0,44,0.9,1485.0138328335736,False,0.29378858589450324,0,0.893,79729,31,42,1.0,1727.5132040684111,False,0.27218242465720927,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,8.597000000000001,40194.0,851,13,1.0,29062.65190959929,False,-0.41797047641797774,13,7.332000000000001,93922,1044,0,0.0,27395.714023359447,False,-0.18901103968531205,0,1.3070000000000002,139548,0,65,0.0,3250.000000000001,False,0.0638347575771277,0.48333333333333334,528637,0.0,0.0,8,0,0,5,5,5.0,16,21,16,96.0,87.0,7,9,16,328,1.4523860411718488,225.7386865913868
81,16,0,0,0,10.0,20,10.0,33.749291200156364,27,33.74074074074074,26.75622020271493,43,28.813953488372093,50.00000000000001,9,50.0,0,0.6050000000000001,82010,2,27,1.0,931.2308624042219,False,0.3019039531365763,0,0.8930000000000002,79649,29,52,1.0,2044.9631424081308,False,0.27342512346020614,0,0.2,94025,0,0,0.0,0.0,False,0.0,30,8.897000000000002,38932.0,868,10,1.0,29561.94696376287,False,-0.4287373200544384,9,7.409000000000002,93557,1056,0,0.0,28254.568534066966,False,-0.1885255364121605,0,1.3070000000000002,138525,21,75,1.0,4311.880624257014,False,0.060126752514118205,0.6666666666666666,526698,0.0,0.0,8,0,0,8,6,5.580645161290322,15,23,21,165.0,78.0,10,6,21,1111,1.8887961469590664,227.62748273834586
82,21,0,0,0,10.0,20,10.0,33.801981787809225,10,35.0,29.274040696201016,34,43.588235294117645,50.00000000000001,9,50.0,0,0.6050000000000001,82240,4,27,1.0,952.6535082708491,False,0.3057036583131086,0,0.893,79569,27,62,1.0,2365.722870844172,False,0.27469394531053026,0,0.2,94025,0,0,0.0,0.0,False,0.0,24,9.107000000000001,38968.0,868,10,1.0,29632.86059878042,False,-0.42797734326625675,9,7.490000000000002,92009,1085,0,0.0,31762.334155378103,False,-0.18697406913468484,0,1.3070000000000002,138445,16,85,1.0,4718.384651139218,False,0.06105554042568764,0.6666666666666666,525256,0.0,0.0,9,0,0,13,5,4.791666666666666,14,27,27,186.0,102.0,12,9,27,800,2.0180290723219514,229.6455118106678
83,27,0,0,0,10.0,20,10.0,33.84190786013106,16,34.375,30.303822209502794,11,49.45454545454545,50.00000000000001,10,50.0,0,0.6050000000000001,82370,2,31,1.0,1069.099143664063,False,0.30867481565638566,0,0.8930000000000002,79789,29,62,1.0,2388.198287328126,False,0.27834410645089286,0,0.2,94025,0,0,0.0,0.0,False,0.0,1,9.093000000000002,38923.0,874,10,1.0,29880.865691849573,False,-0.42713711410874994,10,7.581,91287,1096,0,0.0,33212.989141615064,False,-0.1869489942065114,0,1.3070000000000002,138445,6,95,1.0,4931.822933257017,False,0.06185974187750386,0.6666666666666666,524839,0.0,0.0,10,0,0,8,5,4.166666666666667,20,28,27,244.0,110.0,15,12,27,1000,1.9723236318677664,231.61783544253558
84,27,0,0,0,10.0,20,10.0,33.88418441847984,15,34.46666666666667,32.497334198276164,23,51.0,50.00000000000001,8,50.0,0,0.6050000000000001,82270,2,41,1.0,1409.2515611576734,False,0.30978099101150486,0,0.893,80206,29,57,1.0,2221.398511853351,False,0.2836100908591425,0,0.2,94025,0,0,0.0,0.0,False,0.0,13,9.222000000000001,39072.0,879,10,1.0,30109.17144582654,False,-0.4243383597669421,8,7.651000000000002,90012,1119,0,0.0,36364.51696787103,False,-0.18468253316502004,0,1.3070000000000004,138445,0,101,0.6,5050.000000000001,False,0.062305014242437944,0.6,524030,0.0,0.0,10,0,0,4,3,2.5652173913043477,24,28,30,204.0,117.0,13,14,30,717,1.9405098930001259,233.5583453355357
85,30,0,0,0,10.0,20,10.0,33.99500951097962,22,35.0,35.707279920249455,51,48.0,50.000000000000014,7,50.0,0,0.6050000000000001,82545,3,40,1.0,1389.800380439185,False,0.3139684323633716,0,0.8930000000000002,80501,28,56,1.0,2183.7205326148587,False,0.2879693806836216,0,0.2,94025,0,0,0.0,0.0,False,0.0,41,9.619000000000002,39151.0,891,10,1.0,30646.626273485337,False,-0.42064011553583974,7,7.713000000000003,89909,1119,0,0.0,39956.44623075914,False,-0.17192489099350747,0,1.3070000000000004,135997,41,111,1.0,7013.998476730229,False,0.05125769949484654,0.6666666666666666,522128,0.0,0.0,9,0,0,12,4,3.803921568627451,17,29,23,237.0,138.0,14,16,23,970,2.1557165049016476,235.71406184043735
86,23,0,0,0,10.0,20,10.0,34.06485861761628,32,34.5,35.707279920249455,0,,50.000000000000014,5,50.0,0,0.6050000000000001,83041,1,34,1.0,1168.2051929989536,False,0.32004897547749767,0,0.893,80909,30,50,1.0,2003.2429308808141,False,0.29298534278516813,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,9.578000000000001,38047.0,913,20,1.0,31815.361516288653,False,-0.42616664974055485,5,7.756000000000002,89848,1119,0,0.0,39956.44623075914,False,-0.17238456756205955,0,1.3070000000000004,135997,31,121,1.0,7156.925677527735,False,0.051796226422841145,0.6666666666666666,521867,0.0,0.0,9,0,0,6,2,2.0,16,22,22,136.0,86.0,9,14,22,1304,1.5846169963479042,237.29867883678526
87,22,0,0,0,10.0,20,10.0,34.13193108782714,23,34.73913043478261,34.010117234025884,22,16.90909090909091,50.000000000000014,10,50.0,0,0.6050000000000001,83410,0,30,0.9,1023.9579326348143,False,0.3247352638724136,0,0.8930000000000002,81139,32,50,1.0,2026.5965543913571,False,0.2968002885113761,0,0.2,94025,0,0,0.0,0.0,False,0.0,2,9.598,37542.0,926,10,1.0,31946.269359668193,False,-0.4308414285579995,10,7.851000000000001,89373,1136,0,0.0,38635.4931778534,False,-0.18094115696126128,0,1.3070000000000002,135917,26,131,1.0,7434.263048084675,False,0.052238334946288247,0.65,521406,0.0,0.0,12,0,0,10,5,4.285714285714286,15,25,23,153.0,78.0,11,11,23,1259,1.6704189972952008,238.96909783408046
88,23,0,0,0,10.0,20,10.0,34.13193108782714,0,,33.65324186663094,5,18.0,50.00000000000001,8,50.0,0,0.6050000000000001,83290,2,40,1.0,1385.2772435130855,False,0.3256927959235445,0,0.893,81059,30,60,1.0,2347.9158652696287,False,0.29807352695556144,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,9.596000000000002,37632.0,916,15,1.0,31769.647504449127,False,-0.430823464480462,8,7.921000000000001,89246,1136,0,0.0,38230.08276049275,False,-0.18342571038683386,0,1.3070000000000002,135827,21,141,1.0,7756.7180791992505,False,0.05277508281412208,0.6666666666666666,521079,0.0,0.0,8,0,0,6,3,3.0,18,24,25,147.0,84.0,9,14,25,290,1.7417323607951403,240.7108301948756
89,25,0,0,0,10.0,20,10.0,34.24130801077116,30,35.0,33.951412774786945,4,49.0,50.000000000000014,10,50.0,0,0.6050000000000001,83800,4,32,1.0,1135.721856344677,False,0.33177365316767693,0,0.8930000000000002,81399,28,58,1.0,2265.995864624727,False,0.3027939689394218,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,9.596000000000002,36778.0,936,21,1.0,32762.84396635233,False,-0.43462460001939734,10,8.013000000000002,89064,1136,0,0.0,38568.80491215797,False,-0.18352095329325116,0,1.3070000000000002,135631,15,151,1.0,8059.271191621806,False,0.05243806118830832,0.6666666666666666,520697,0.0,0.0,14,0,0,8,4,4.0,16,24,21,144.0,96.0,8,17,21,1446,1.5743521265685558,242.28518232144415
90,21,0,0,0,10.0,20,10.0,34.24130801077116,0,,33.20843227961399,8,16.0,50.00000000000001,13,50.0,0,0.6050000000000001,83690,5,42,1.0,1488.1349364523885,False,0.33281874456552785,0,0.893,81309,27,68,1.0,2598.4089447324386,False,0.30399691353379993,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,9.596000000000002,36906.0,926,23,1.0,32471.245160405215,False,-0.4348139050231044,13,8.133000000000001,88682,1144,0,0.0,37990.446527878405,False,-0.18857874588220824,0,1.3070000000000002,135631,5,161,1.0,8216.04216139807,False,0.05302874923286026,0.6666666666666666,520243,0.0,0.0,8,0,0,9,5,5.0,14,23,24,144.0,82.0,8,13,24,328,1.910518942400813,244.19570126384497
91,24,0,0,0,10.0,20,10.0,34.15910848244044,29,33.55172413793103,34.65010085552446,48,39.875,50.000000000000014,7,50.0,0,0.6050000000000001,84148,2,36,1.0,1249.7279053678558,False,0.338166755369912,0,0.8930000000000002,81624,30,65,1.0,2520.3420513586284,False,0.3083531337913073,0,0.2,94025,0,0,0.0,0.0,False,0.0,25,9.846,36612.0,945,10,1.0,32626.85852446146,False,-0.43711322241711537,7,8.190000000000001,88345,1157,0,0.0,40090.1666898418,False,-0.18320685939231585,0,1.3070000000000002,133951,30,171,1.0,9589.503025665736,False,0.04554378617377946,0.6666666666666666,518705,0.0,0.0,13,0,0,10,5,4.342857142857143,12,22,24,126.0,92.0,7,17,24,1173,1.6709009120240808,245.86660217586905
92,24,0,0,0,10.0,20,10.0,34.20596661481965,57,34.385964912280706,36.54389497184398,27,50.55555555555556,50.000000000000014,11,50.0,0,0.6050000000000001,84688,1,28,1.0,967.7670652149502,False,0.34446540698670053,0,0.893,82844,31,36,1.0,1541.4147981335075,False,0.319884883963169,0,0.2,94025,0,0,0.0,0.0,False,0.0,17,9.991000000000001,35240.0,992,10,1.0,34297.757831619536,False,-0.4428196871490586,11,8.293000000000001,87062,1178,0,0.0,43048.708276832214,False,-0.18172782521426875,0,1.3070000000000004,133657,26,181,1.0,10000.141269267946,False,0.0448755153248178,0.6666666666666666,517516,0.0,0.0,16,0,0,14,6,5.523809523809524,15,29,22,203.0,57.0,15,9,22,2160,1.8100673155859113,247.67666949145496
93,22,0,0,0,10.0,20,10.0,34.236700093889326,10,35.0,37.9802547208753,58,43.03448275862069,50.00000000000001,15,50.0,0,0.6050000000000001,84948,0,28,1.0,958.6276026289011,False,0.348497455427221,0,0.8930000000000002,82734,32,46,1.0,1894.888204318909,False,0.3209383441540561,0,0.2,94025,0,0,0.0,0.0,False,0.0,48,10.454000000000002,34206.0,992,10,1.0,34342.609040346964,False,-0.453578255568482,15,8.432000000000002,85332,1214,0,0.0,46108.02923114262,False,-0.18323752004060753,0,1.3070000000000004,132535,38,191,1.0,10993.249679393262,False,0.040162355048881146,0.6666666666666666,513780,0.0,0.0,8,0,0,11,9,8.545454545454545,17,28,20,204.0,58.0,13,9,20,550,1.892919453792274,249.56958894524723
94,20,0,0,0,10.0,20,10.0,34.32903768869334,32,35.0,39.8129449167592,39,50.8974358974359,50.00000000000001,8,50.0,0,0.6050000000000001,85342,5,22,1.0,805.2388291512535,False,0.353506225960152,0,0.893,83260,27,40,1.0,1643.1615075477337,False,0.32725462910455994,0,0.2,94025,0,0,0.0,0.0,False,0.0,29,10.696,33940.0,1014,10,1.0,35207.77366550264,False,-0.45180657449878947,8,8.497000000000002,83225,1253,0,0.0,49885.61998069928,False,-0.18488184058755985,0,1.3070000000000004,132535,28,201,1.0,11164.76245766926,False,0.040808587879870864,0.6666666666666666,512327,0.0,0.0,12,0,0,12,4,3.8285714285714287,15,27,17,186.0,53.0,12,8,17,1520,2.046699056401849,251.61628800164908
95,17,0,0,0,10.0,20,10.0,34.35608471930882,10,35.0,39.34119984654106,5,16.0,50.00000000000001,11,50.0,0,0.6050000000000001,85292,0,32,1.0,1099.3947110178822,False,0.3550386322890124,0,0.8930000000000002,83460,32,40,1.0,1694.2433887723528,False,0.33081486494690104,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,10.667,33670.0,1014,15,1.0,35427.187903077254,False,-0.45351136451434587,11,8.599000000000002,83028,1253,0,0.0,49294.52340771595,False,-0.18859352757412867,0,1.3070000000000002,132455,23,211,1.0,11454.847596470447,False,0.04129872796367214,0.6666666666666666,511930,0.0,0.0,9,0,0,7,4,4.0,14,21,18,111.0,60.0,7,10,18,630,1.6361848078668118,253.2524728095159
96,18,0,0,0,10.0,20,10.0,34.25639879236424,1,12.0,38.83848801983162,5,16.0,50.00000000000001,9,50.0,0,0.6050000000000001,85222,0,39,0.7,1335.9995529022053,False,0.35580110144358496,0,0.893,83342,35,49,1.0,2028.5635408258477,False,0.3315908724611354,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,10.667000000000002,33738.0,1005,20,1.0,35204.45054672269,False,-0.4539726107592519,9,8.678,82887,1253,0,0.0,48664.62548884902,False,-0.19202941369064142,0,1.3070000000000002,132375,18,221,1.0,11749.092784356972,False,0.04180454244983861,0.6166666666666667,511589,0.0,0.0,10,0,0,12,3,3.0,13,25,18,117.0,87.0,9,9,18,292,1.586095828562975,254.83856863807887
97,18,0,0,0,10.0,20,10.0,34.25639879236424,0,,38.41990033136425,13,31.692307692307693,50.00000000000001,8,50.0,0,0.6050000000000001,85132,0,48,0.9,1644.3071420334834,False,0.3568137895977386,0,0.8930000000000002,83232,36,59,1.0,2381.12752874949,False,0.3326371549230426,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,10.667,34150.0,995,17,1.0,34738.255104035605,False,-0.45206990106867534,8,8.749,82349,1266,0,0.0,48639.59381950714,False,-0.19617792565482384,0,1.3070000000000002,132375,8,231,1.0,11857.359202650916,False,0.042212473069926974,0.65,511263,0.0,0.0,9,0,0,8,3,3.0,14,22,21,147.0,87.0,9,9,21,612,1.5947061209008098,256.4332747589797
98,21,0,0,0,10.0,20,10.0,34.412733229529216,35,35.31428571428572,37.872389330069964,5,16.0,50.000000000000014,7,50.0,0,0.6050000000000001,85032,0,58,1.0,1995.9385273126945,False,0.3580105645407473,0,0.893,84368,36,34,1.0,1530.0329298039933,False,0.3438518778990055,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,10.667000000000002,32994.0,1020,22,1.0,35934.18045938134,False,-0.45800488987300536,7,8.811000000000002,82258,1266,0,0.0,47946.444891868574,False,-0.19947534742555287,0,1.3070000000000002,132295,3,241,1.0,12163.617167990213,False,0.042763549788210384,0.6666666666666666,510972,0.0,0.0,11,0,0,10,3,3.0,15,25,20,180.0,93.0,10,11,20,1516,1.7887234520167112,258.2219982109964
99,20,0,0,0,10.0,20,10.0,34.39247907829128,11,34.0,36.51211250939092,13,17.23076923076923,50.000000000000014,8,50.0,0,0.6050000000000001,85276,3,57,1.0,1990.371307462603,False,0.3618182423635564,0,0.8930000000000002,84298,33,44,1.0,1843.2690794448163,False,0.34521917189774914,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,10.667,32844.0,1021,19,1.0,35808.45127661383,False,-0.4602688046976132,8,8.884000000000002,82002,1274,0,0.0,46516.43133696403,False,-0.20679254518784942,0,1.3070000000000002,132215,0,249,0.8,12450.000000000004,False,0.04323974016970355,0.6333333333333333,510660,0.0,0.0,10,0,0,10,2,2.0,15,25,28,156.0,84.0,12,8,28,798,1.8778688302263618,260.09986704122275
100,28,0,0,0,10.0,20,10.0,34.26688304117826,20,33.0,36.51211250939092,0,,50.000000000000014,11,50.0,0,0.6050000000000001,85186,2,67,1.0,2315.8811637589433,False,0.36296670216068627,0,0.893,84848,34,34,1.0,1505.074023400061,False,0.35123183917442824,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,10.667000000000002,32184.0,1031,29,1.0,36388.00767822713,False,-0.4642062872734532,11,8.986,81798,1274,0,0.0,46516.43133696403,False,-0.20832982420399085,0,1.3070000000000004,132215,0,249,0.0,12450.000000000004,False,0.04323974016970355,0.5,510256,0.0,0.0,8,0,0,19,4,4.0,14,33,18,279.0,60.0,18,10,18,860,2.22679889947176,262.3266659406945
101,18,0,0,0,10.0,20,10.0,34.29513888567398,8,35.0,36.411435482691665,24,35.666666666666664,50.000000000000014,7,50.0,0,0.6050000000000001,85376,1,69,1.0,2376.3645831115045,False,0.3664432879487886,0,0.8930000000000002,84738,35,44,1.0,1858.986110969655,False,0.35228876172825296,0,0.2,94025,0,0,0.0,0.0,False,0.0,0,10.667,32760.0,1029,15,1.0,35835.8694455989,False,-0.46101638157086466,7,9.045000000000002,81498,1278,0,0.0,46533.81454687995,False,-0.21052503147322588,0,1.3070000000000004,131555,10,259,1.0,13314.114354826921,False,0.041522035669496006,0.6666666666666666,509952,0.0,0.0,10,0,0,10,3,3.0,13,23,19,132.0,72.0,9,9,19,1336,1.7318365331739187,264.05850247386843
