index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Dec@0,spot_market_loss_01Dec@0,balance_01Dec@0,inventory_01Dec@0_input,inventory_01Dec@0_output,productivity_01Dec@0,assets_01Dec@0,bankrupt_01Dec@0,score_01Dec@0,spot_market_quantity_02Dec@1,spot_market_loss_02Dec@1,balance_02Dec@1,inventory_02Dec@1_input,inventory_02Dec@1_output,productivity_02Dec@1,assets_02Dec@1,bankrupt_02Dec@1,score_02Dec@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
101,25,0,0,0,10.0,20,10.0,20.982908831613234,10,22.0,21.579971938388212,12,9.333333333333334,34.99999999999999,0,,0,7.94,9161,1058,0,0.0,10580.0,False,-0.43099578690396506,0,2.5760000000000005,39662,0,8,0.8,167.86327065290587,False,0.5649852988670493,0,0.2,35146,201,457,1.0,14079.611850997673,False,0.08782377322070224,4,6.126,-38277,926,0,0.0,19430.173578073853,False,-1.7365114288541277,0,0.37100000000000005,64706,166,300,1.0,14082.275341772442,False,0.2365505785889184,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.4666666666666666,168624,0.0,0.0,13,0,0,10,1,1.0,1,11,24,122.0,70.0,11,14,24,516,1.2852505017071962,140.7134071169421
102,24,0,7,1,10.0,20,10.0,20.834179146199666,2,8.0,21.579971938388212,0,,35.0,13,35.0,2,7.960000000000001,8991,1073,0,0.0,10730.0,False,-0.43473638618734495,0,2.5760000000000005,39612,0,13,0.5,270.84432890059566,False,0.5650439880478126,0,0.2,35130,193,467,1.0,14098.84347044383,False,0.0876591473755006,0,6.122000000000001,-41339,926,0,0.0,19292.449889380892,True,-1.8172453598584206,0,0.37100000000000005,65161,156,297,1.0,13761.475622388562,False,0.2416279654474903,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.4166666666666667,207120,0.0,0.125,20,0,0,2,1,1.0,3,5,10,120.0,89.0,8,16,10,655,0.9597741821780801,141.6731812991202
103,10,2,0,0,10.0,20,10.0,20.672870319144433,2,8.0,21.07081559015528,8,12.0,35.0,8,35.0,2,7.9780000000000015,8891,1081,0,0.0,10810.0,False,-0.43709886994526914,0,2.5760000000000005,39492,2,23,1.0,495.47601734032196,False,0.5647414264940804,0,0.2,35210,185,469,1.0,13706.693520824547,False,0.08466598144435974,0,6.122000000000002,-41339,926,0,0.0,19143.077915527745,True,-1.8191712491551348,0,0.37100000000000005,65345,154,299,1.0,13709.905600883914,False,0.24435477578232317,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,207164,0.0,0.125,19,0,0,2,1,1.0,0,2,10,36.0,52.0,2,8,10,576,0.6001836722716689,142.27336497139186
104,10,1,0,0,10.0,20,10.0,20.81369037332268,17,22.0,21.158227606645724,1,33.0,35.00000000000001,12,35.0,0,7.976000000000002,8811,1089,0,0.0,10890.0,False,-0.43867385911721857,0,2.5760000000000005,39746,4,16,1.0,373.01904597316286,False,0.572331752686797,0,0.2,34869,192,478,1.0,14109.86134765461,False,0.08107093021731068,0,6.122000000000002,-41339,926,0,0.0,19273.4772856968,True,-1.8174899782659,0,0.37100000000000005,65732,145,297,1.0,13462.943002963631,False,0.24889647894732725,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,207384,0.0,0.125,18,0,0,1,0,0.0,2,3,10,54.0,51.0,3,7,10,1027,0.7218971671536565,142.9952621385455
105,10,1,0,0,10.0,20,10.0,20.8610821891564,6,22.0,21.158227606645724,0,,35.00000000000001,8,35.0,0,7.976000000000001,8711,1099,0,0.0,10990.0,False,-0.44064259558215535,0,2.5760000000000005,39778,4,20,1.0,457.221643783128,False,0.5752494712718652,0,0.2,34737,188,488,1.0,14247.098523604516,False,0.07943654620428713,0,6.122000000000002,-41339,926,0,0.0,19317.362107158824,True,-1.8169241605575193,0,0.37100000000000005,66012,135,299,1.0,13321.360726897175,False,0.2525021606192235,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,207464,0.0,0.125,17,0,0,3,0,0.0,2,5,13,90.0,45.0,5,5,13,612,0.7834007367491722,143.77866287529469
106,13,1,0,0,10.0,20,10.0,20.9519887289737,6,23.0,21.158227606645724,0,,35.00000000000001,11,35.0,0,7.976000000000001,8601,1110,0,0.0,11100.0,False,-0.44280820569358587,0,2.5760000000000005,39826,3,24,1.0,532.8477294953688,False,0.5786283366046258,0,0.2,34599,184,498,1.0,14391.96327424073,False,0.07774578744508415,0,6.122000000000001,-41339,926,0,0.0,19401.541563029645,True,-1.8158388142982254,0,0.37100000000000005,66397,125,298,1.0,13074.778450830718,False,0.25701267149383616,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,207649,0.0,0.125,20,0,0,6,0,0.0,2,8,12,120.0,16.0,8,5,12,723,0.9960269033908844,144.77468977868557
107,12,1,0,0,10.0,20,10.0,19.66649765951734,29,14.03448275862069,21.158227606645724,0,,35.00000000000001,0,,29,8.266,8290,1122,0,0.0,11220.0,False,-0.4526912627475686,0,2.5760000000000005,39746,1,34,1.0,678.6609204235896,False,0.5783490357212188,0,0.2,34192,203,508,1.0,14740.678649058049,False,0.07174675927099074,0,6.122000000000001,-41339,926,0,0.0,18211.176832713056,True,-1.8311864771439779,0,0.37100000000000005,66397,115,308,1.0,13213.19617476426,False,0.2582054752918225,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,206851,0.0,0.125,9,0,0,4,2,2.0,2,6,16,93.0,63.0,6,6,16,200,0.8959784852340817,145.67066826391965
108,16,1,0,0,10.0,20,10.0,18.961374575765884,25,15.0,23.176834976723633,23,33.95652173913044,35.00000000000001,0,,25,8.487,8105,1133,0,0.0,11330.0,False,-0.4578099775564043,0,2.5760000000000005,39656,0,44,1.0,834.3004813336989,False,0.5778694428738376,0,0.2,34598,218,495,1.0,15606.11297099516,False,0.09337432917734868,0,6.122000000000001,-41339,926,0,0.0,17558.232857159208,True,-1.8396050431000617,0,0.37100000000000005,65616,128,318,1.0,14096.634877020628,False,0.2523580269296184,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,206201,0.0,0.125,15,0,0,5,1,1.0,3,8,17,144.0,39.0,8,8,17,981,0.8866539439186454,146.5573222078383
109,17,0,0,0,10.0,20,10.0,18.288195273141575,39,15.71794871794872,24.076561281388557,12,33.916666666666664,35.00000000000001,0,,23,8.691999999999998,7956,1141,0,0.0,11410.0,False,-0.46210182304996655,0,2.5760000000000005,39804,2,38,1.0,714.9514203793799,False,0.581347234326483,0,0.2,34392,247,493,1.0,16386.928944190528,False,0.09812956348878968,0,6.122000000000001,-41339,926,0,0.0,16934.8688229291,True,-1.8476422276569224,0,0.37100000000000005,65209,130,328,1.0,14609.952966580515,False,0.24976692432681152,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,205587,0.0,0.125,18,0,0,4,1,1.0,5,9,17,132.0,39.0,9,8,17,875,0.8055554060265422,147.36287761386484
110,17,0,0,0,10.0,20,10.0,18.62723789274091,17,22.0,25.5231536767973,22,34.0,35.00000000000001,0,,0,8.668999999999999,7896,1147,0,0.0,11470.0,False,-0.4632830649289286,0,2.5760000000000005,40038,6,31,1.0,637.4443746749682,False,0.5890350115107095,0,0.2,34766,254,481,1.0,17007.955343295693,False,0.11578075481299238,0,6.122000000000001,-41339,926,0,0.0,17248.822288678082,True,-1.8435943490371571,0,0.37100000000000005,64461,142,338,1.0,15454.287822105218,False,0.24415125144001606,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,205387,0.0,0.125,15,0,0,3,0,0.0,3,6,16,78.0,33.0,6,11,16,1322,0.8389329817146063,148.20181059557945
111,16,0,0,0,10.0,20,10.0,18.970838393610766,19,22.0,25.5231536767973,0,,35.00000000000001,0,,0,8.669000000000002,7816,1155,0,0.0,11550.0,False,-0.46485805410087805,0,2.5760000000000005,40336,8,22,1.0,497.3584446594368,False,0.5980107580552709,0,0.2,34348,263,491,1.0,17521.198952827108,False,0.11161937793743047,0,6.122000000000002,-41339,926,0,0.0,17566.99635248357,True,-1.8394920532170762,0,0.37100000000000005,64461,132,348,1.0,15549.056285337245,False,0.24496791118314823,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,205187,0.0,0.125,11,0,0,2,0,0.0,1,3,18,39.0,38.0,3,13,18,618,0.6726873544976115,148.87449795007706
112,18,0,0,0,10.0,20,10.0,18.586258908970915,18,15.0,25.043014891047537,5,12.0,35.00000000000001,0,,18,8.849000000000002,7642,1167,0,0.0,11670.0,False,-0.469346773240934,0,2.5760000000000005,40256,6,32,1.0,654.7602850870693,False,0.5979596071403527,0,0.2,34138,271,496,1.0,17458.211550290696,False,0.10539210353649686,0,6.122000000000002,-41339,926,0,0.0,17210.87574970707,True,-1.8440836030207959,0,0.37100000000000005,64401,127,358,1.0,15710.462891163039,False,0.2453247293368295,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,204663,0.0,0.125,14,0,0,3,1,1.0,1,4,16,42.0,42.0,4,14,16,260,0.6674905586987734,149.54198850877583
113,16,0,0,0,10.0,20,10.0,18.46117559646323,2,8.0,26.15064663253736,24,32.0,35.00000000000001,0,,2,8.851,7542,1175,0,0.0,11750.0,False,-0.47170925699885813,0,2.5760000000000005,40136,8,42,1.0,855.3693750514557,False,0.5971841039306109,0,0.2,34890,263,482,1.0,17459.900858752837,False,0.12480532308861317,0,6.122000000000002,-41339,926,0,0.0,17095.048602324954,True,-1.845576990686888,0,0.37100000000000005,63633,141,368,1.0,16567.24117518777,False,0.23947158987270156,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,204427,0.0,0.125,12,0,0,3,1,1.0,1,4,20,57.0,51.0,4,12,20,968,0.7574814697727561,150.2994699785486
114,20,0,0,0,10.0,20,10.0,18.325615982825298,2,8.0,26.15064663253736,0,,35.00000000000001,0,,2,8.869000000000002,7462,1181,0,0.0,11810.0,False,-0.4736779934637949,0,2.5760000000000005,39996,12,52,1.0,1072.9320311069155,False,0.5959548771726368,0,0.2,34874,255,492,1.0,17539.150218828832,False,0.1254145206140901,0,6.122000000000001,-41339,926,0,0.0,16969.520400096226,True,-1.847195456419595,0,0.37100000000000005,63633,131,378,1.0,16655.734708862397,False,0.24023417590622875,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,204191,0.0,0.125,14,0,0,2,1,1.0,3,5,17,75.0,60.0,5,15,17,200,0.8210992515087128,151.1205692300573
115,17,0,0,0,10.0,20,10.0,18.325615982825298,0,,26.15064663253736,0,,35.00000000000001,0,,0,8.867,7372,1190,0,0.0,11900.0,False,-0.47544985628223807,0,2.5760000000000005,39886,13,62,1.0,1266.1881909351684,False,0.5954283614390512,0,0.2,34874,245,502,1.0,17617.400525325953,False,0.126423420904151,0,6.122000000000001,-41339,926,0,0.0,16969.520400096226,True,-1.847195456419595,0,0.37100000000000005,63633,121,388,1.0,16744.228242537025,False,0.24099676193975592,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,203991,0.0,0.125,11,0,0,4,0,0.0,1,5,17,75.0,66.0,5,12,17,200,0.8523527849465609,151.97292201500386
116,17,0,0,0,10.0,20,10.0,17.966854789027412,5,8.0,26.15064663253736,0,,35.00000000000001,0,,5,8.917,7252,1197,0,0.0,11970.0,False,-0.4787967082726306,0,2.5760000000000005,39756,16,72,1.0,1453.6135448099737,False,0.5939995579164855,0,0.2,34834,240,512,1.0,17701.176225225707,False,0.1264721019240034,0,6.122000000000001,-41339,926,0,0.0,16637.307534639385,True,-1.8514787579339946,0,0.37100000000000005,63633,111,398,1.0,16832.72177621165,False,0.24175934797328286,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,203701,0.0,0.125,13,0,0,4,1,1.0,3,7,19,126.0,75.0,7,10,19,200,0.8640402853488922,152.83696230035275
117,19,0,0,0,10.0,20,10.0,18.550842465066488,17,23.0,26.15064663253736,0,,35.00000000000001,0,,0,8.911999999999999,7122,1210,0,0.0,12100.0,False,-0.4813560656770485,0,2.5760000000000005,40077,13,65,1.0,1335.8047602293218,False,0.6043195015204419,0,0.2,34443,247,522,1.0,18232.695631055925,False,0.12324259452109229,0,6.122000000000001,-41339,926,0,0.0,17178.08012265157,True,-1.8445064450405937,0,0.37100000000000005,63633,101,408,1.0,16921.215309886276,False,0.24252193400681002,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,203501,0.0,0.125,12,0,0,6,0,0.0,4,10,18,165.0,57.0,10,9,18,591,0.950987683609128,153.78794998396188
118,18,0,0,0,10.0,20,10.0,17.92168242817218,26,14.73076923076923,26.973167738888858,22,32.04545454545455,35.00000000000001,0,,14,9.052,6785,1224,0,0.0,12240.0,False,-0.491869118399811,0,2.5760000000000005,40293,9,63,1.0,1219.0659929748472,False,0.6105261643693123,0,0.2,34765,263,510,1.0,18469.7180254426,False,0.13460183116867705,0,6.122000000000001,-41339,926,0,0.0,16595.47792848744,True,-1.852018077250033,0,0.37100000000000005,62928,113,418,1.0,17677.967954494445,False,0.23689262654247042,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,202997,0.0,0.125,16,0,0,4,3,3.0,1,5,13,90.0,69.0,5,13,13,1181,0.7618152657523751,154.54976524971426
119,13,0,0,0,10.0,20,10.0,18.1898554209236,10,22.0,27.01534239127652,1,33.0,35.00000000000001,0,,0,9.038000000000002,6685,1234,0,0.0,12340.0,False,-0.4938378548647478,0,2.5760000000000005,40413,9,63,1.0,1235.9608915181868,False,0.6155837479134975,0,0.2,34578,263,519,1.0,18804.89467677542,False,0.13410127226373678,0,6.122000000000002,-41339,926,0,0.0,16843.806119775254,True,-1.8488163213025366,0,0.37100000000000005,62895,104,428,1.0,17789.59560869276,False,0.2372858192469474,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,202797,0.0,0.125,12,0,0,1,0,0.0,1,2,15,36.0,48.0,2,11,15,453,0.6200801879167557,155.169845437631
120,15,0,0,0,10.0,20,10.0,18.043101625624658,2,8.0,27.061516176207952,1,33.0,35.00000000000001,0,,2,9.058000000000002,6605,1240,0,0.0,12400.0,False,-0.49580659132968463,0,2.5760000000000005,40273,13,73,1.0,1447.1464186706,False,0.6142289722933929,0,0.2,34595,255,528,1.0,18889.471455572086,False,0.13563011159840235,0,6.122000000000002,-41339,926,0,0.0,16707.912105328433,True,-1.8505684359808092,0,0.37100000000000005,62862,95,438,1.0,17900.84403673976,False,0.23767574400003236,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,202561,0.0,0.125,12,0,0,2,1,1.0,1,3,15,54.0,36.0,3,12,15,233,0.5734019940719008,155.7432474317029
121,15,0,0,0,10.0,20,10.0,17.88492145741015,2,8.0,27.631793520483495,15,32.06666666666667,35.00000000000001,0,,0,9.056000000000003,6515,1249,0,0.0,12490.0,False,-0.49757845414812774,0,2.5760000000000005,40179,14,81,1.0,1588.6786380502222,False,0.6133141441518726,0,0.2,35060,247,523,1.0,18869.003611193173,False,0.1473569315522585,0,6.122000000000002,-41339,926,0,0.0,16561.4372695618,True,-1.8524569717694455,0,0.37100000000000005,62381,100,448,1.0,18443.17935204835,False,0.23405931674234212,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,202361,0.0,0.125,16,0,0,1,0,0.0,2,3,16,54.0,36.0,3,12,16,697,0.5364252189174294,156.27967265062034
122,16,0,0,0,10.0,20,10.0,17.714909131439406,2,8.0,28.010602840611025,11,32.09090909090909,35.00000000000001,0,,2,9.076,6395,1259,0,0.0,12590.0,False,-0.5003346851990392,0,2.5760000000000005,40079,14,91,1.0,1752.056730960986,False,0.6125931553128517,0,0.2,35397,239,522,1.0,18855.39796521297,False,0.15587155705535022,0,6.122000000000001,-41339,926,0,0.0,16404.00585571289,True,-1.8544867733920463,0,0.37100000000000005,62028,101,458,1.0,18859.070886901718,False,0.2315593299688198,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,202125,0.0,0.125,14,0,0,2,1,1.0,1,3,13,54.0,39.0,3,13,13,553,0.5233361665159464,156.8030088171363
123,13,0,0,0,10.000000000000002,20,10.0,17.714909131439406,0,,28.010602840611025,0,,35.00000000000001,0,,0,9.074000000000002,6315,1267,0,0.0,12670.000000000002,False,-0.5019096743709887,0,2.5760000000000005,39959,16,101,1.0,1949.20582227538,False,0.6117495338480015,0,0.2,35397,229,532,1.0,18958.35490230469,False,0.1571990059606072,0,6.122000000000001,-41339,926,0,0.0,16404.00585571289,True,-1.8544867733920463,0,0.37100000000000005,62028,91,468,1.0,18928.96485849561,False,0.23216163574588605,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,201925,0.0,0.125,11,0,0,1,0,0.0,0,1,8,18.0,36.0,1,12,8,200,0.46148349344730377,157.2644923105836
124,8,0,0,0,10.000000000000002,20,10.0,16.73167344359045,19,11.31578947368421,28.733649721701315,16,34.0,35.00000000000001,0,,15,9.224,6109,1274,0,0.0,12740.000000000002,False,-0.5086427530810725,0,2.5760000000000005,39861,19,107,1.0,1980.289058464178,False,0.6085027573820564,0,0.2,35726,238,526,1.0,19096.03803318942,False,0.16745794266618652,0,6.122000000000001,-41339,926,0,0.0,15493.529608764755,True,-1.866225765745684,0,0.37100000000000005,61484,97,478,1.0,19517.164023005033,False,0.22785464154118287,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,201406,0.0,0.125,13,0,0,1,4,4.0,0,1,6,18.0,21.0,1,7,6,776,0.30623771343380213,157.5707300240174
125,6,0,0,0,10.000000000000002,20,10.0,16.285004955305894,6,8.0,28.733649721701315,0,,35.00000000000001,3,35.0,2,9.229000000000001,5939,1289,0,0.0,12890.000000000002,False,-0.5123833523644525,0,2.5760000000000005,39843,14,113,1.0,1980.205559949566,False,0.6077923683889744,0,0.2,35678,234,536,1.0,19211.927410373486,False,0.16771438125803886,0,6.122000000000001,-41339,926,0,0.0,15079.914588613257,True,-1.8715586050978177,0,0.37100000000000005,61589,87,485,1.0,19474.82752578802,False,0.22929946852735184,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,201275,0.0,0.125,14,0,0,0,1,1.0,0,0,5,0.0,18.0,0,6,5,337,0.18039974942803383,157.75112977344543
126,5,0,0,0,10.0,18,10.0,16.285004955305894,0,,28.733649721701315,0,,35.00000000000001,9,35.0,0,9.226999999999999,5859,1297,0,0.0,12970.0,False,-0.513958341536402,0,2.5760000000000005,39743,14,123,1.0,2143.055609502625,False,0.6070609837678196,0,0.2,35678,224,546,1.0,19336.41385803744,False,0.16931941539501602,0,6.122000000000001,-41339,926,0,0.0,15079.914588613257,True,-1.8715586050978177,0,0.37100000000000005,61904,77,486,1.0,19222.491028571007,False,0.2325539539189532,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,201410,0.0,0.125,18,0,0,0,0,0.0,0,0,4,0.0,15.0,0,5,4,495,0.16436223313212395,157.91549200657755
127,4,0,0,0,10.0,0,,16.285004955305894,0,,28.804003267351987,2,33.0,35.00000000000001,1,35.0,0,9.227000000000002,5859,1297,0,0.0,12970.0,False,-0.513958341536402,0,2.5760000000000005,39743,4,133,1.0,2205.905659055684,False,0.6082983356116015,0,0.2,35744,214,554,1.0,19442.408870548465,False,0.17238794314786565,0,6.122000000000002,-41339,926,0,0.0,15079.914588613257,True,-1.8715586050978177,0,0.37100000000000005,61873,69,495,1.0,19312.47622544729,False,0.23279511414159532,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.5,201445,0.0,0.125,3,0,0,0,0,0.0,0,0,3,0.0,12.0,0,4,3,101,0.15658319555222988,158.07207520212978
128,3,0,0,0,10.0,0,,16.285004955305894,0,,28.804003267351987,0,,35.00000000000001,0,,0,9.227000000000002,5859,1297,0,0.0,12970.0,False,-0.513958341536402,0,2.5760000000000005,39743,0,137,0.4,2231.0456788769075,False,0.6087932763491142,0,0.2,35744,204,564,1.0,19567.598853668926,False,0.17400204813910425,0,6.122000000000002,-41339,926,0,0.0,15079.914588613257,True,-1.8715586050978177,0,0.37100000000000005,61873,59,505,1.0,19374.43619277377,False,0.2333290492638463,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.39999999999999997,201445,0.0,0.125,0,0,0,0,0,0.0,0,0,2,0.0,9.0,0,3,2,0,0.14150615874677896,158.21358136087656
129,2,0,0,0,10.0,0,,16.285004955305894,0,,28.804003267351987,0,,35.00000000000001,0,,0,9.227000000000002,5859,1297,0,0.0,12970.0,False,-0.513958341536402,0,2.5760000000000005,39743,0,137,0.0,2231.0456788769075,False,0.6087932763491142,0,0.2,35744,194,574,1.0,19692.788836789383,False,0.17561615313034265,0,6.122000000000002,-41339,926,0,0.0,15079.914588613257,True,-1.8715586050978177,0,0.37100000000000005,61873,49,515,1.0,19436.396160100252,False,0.23386298438609698,0,0.2,58226,0,0,0.0,0.0,False,0.003515907759125849,0.3333333333333333,201445,0.0,0.125,0,0,0,0,0,0.0,0,0,0,0.0,6.0,0,2,0,0,0.13262571953237057,158.34620708040893
