index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Dec@0,spot_market_loss_00Dec@0,balance_00Dec@0,inventory_00Dec@0_input,inventory_00Dec@0_output,productivity_00Dec@0,assets_00Dec@0,bankrupt_00Dec@0,score_00Dec@0,spot_market_quantity_01Ran@0,spot_market_loss_01Ran@0,balance_01Ran@0,inventory_01Ran@0_input,inventory_01Ran@0_output,productivity_01Ran@0,assets_01Ran@0,bankrupt_01Ran@0,score_01Ran@0,spot_market_quantity_02Buy@1,spot_market_loss_02Buy@1,balance_02Buy@1,inventory_02Buy@1_input,inventory_02Buy@1_output,productivity_02Buy@1,assets_02Buy@1,bankrupt_02Buy@1,score_02Buy@1,spot_market_quantity_03Ran@1,spot_market_loss_03Ran@1,balance_03Ran@1,inventory_03Ran@1_input,inventory_03Ran@1_output,productivity_03Ran@1,assets_03Ran@1,bankrupt_03Ran@1,score_03Ran@1,spot_market_quantity_04Ind@2,spot_market_loss_04Ind@2,balance_04Ind@2,inventory_04Ind@2_input,inventory_04Ind@2_output,productivity_04Ind@2,assets_04Ind@2,bankrupt_04Ind@2,score_04Ind@2,spot_market_quantity_05MyA@2,spot_market_loss_05MyA@2,balance_05MyA@2,inventory_05MyA@2_input,inventory_05MyA@2_output,productivity_05MyA@2,assets_05MyA@2,bankrupt_05MyA@2,score_05MyA@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
89,4,0,0,0,10.0,20,10.0,26.23614258611175,23,26.82608695652174,6.191046064751574,1,12.0,30.999999999999993,0,,9,2.9090000000000007,68124,13,10,1.0,392.3614258611175,False,0.2763447301025735,0,5.825000000000001,31536,906,0,0.0,9060.0,False,-0.3262217904648035,1,4.8180000000000005,60472,985,0,0.0,25842.600447320074,False,-0.1347272465113587,0,5.294000000000001,49127,811,0,0.0,21277.51163733663,False,-0.2953896344222738,0,0.254,116005,193,273,1.0,9657.871890497052,False,0.15308359364501606,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,430220,0.0,0.0,11,0,0,8,2,1.75,10,18,4,39.0,14.0,3,1,4,541,0.8370814219815657,107.06056682683993
90,4,0,0,0,10.0,20,10.0,26.23614258611175,0,,5.498182517478166,12,1.75,30.999999999999993,0,,0,2.900000000000001,68034,12,20,1.0,644.722851722235,False,0.2770206513574413,0,5.825000000000001,31426,917,0,0.0,9170.0,False,-0.32724929009116727,0,4.817000000000002,60472,985,0,0.0,25842.600447320074,False,-0.1347272465113587,12,5.414000000000001,48762,811,0,0.0,21277.51163733663,False,-0.29969281405939197,0,0.254,115984,195,283,1.0,9845.14559090824,False,0.1537767462731327,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,429634,0.0,0.0,10,0,0,12,3,3.0,12,24,2,62.0,0.0,4,0,2,200,0.817175260046497,107.87774208688643
91,2,0,0,0,10.0,20,10.0,26.23614258611175,0,,5.5907683735704845,1,12.0,30.999999999999993,0,,0,2.900000000000001,67934,12,30,1.0,907.0842775833526,False,0.27760316355536674,0,5.825000000000001,31326,927,0,0.0,9270.0,False,-0.32818338066058883,1,4.827000000000002,60456,985,0,0.0,25842.600447320074,False,-0.13491587904339675,0,5.402000000000002,48762,811,0,0.0,21277.51163733663,False,-0.29969281405939197,0,0.254,115972,186,293,1.0,10122.882917484108,False,0.15498741753895381,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,429406,0.0,0.0,8,0,0,10,1,1.0,10,20,2,33.0,0.0,2,0,2,200,0.7751060610171407,108.65284814790357
92,2,0,0,0,10.0,20,10.0,26.9473728497806,27,30.51851851851852,5.695961742486535,12,6.25,30.999999999999993,0,,0,2.900000000000001,68668,11,13,1.0,460.31584704714777,False,0.2871423913376844,0,5.825000000000001,31216,938,0,0.0,9380.0,False,-0.3292108802869526,1,4.836000000000001,60440,985,0,0.0,26543.16225703389,False,-0.1309748631999511,11,5.512000000000001,47665,838,0,0.0,22581.898448116142,False,-0.30493687619742665,0,0.254,115897,188,303,1.0,10463.840807587467,False,0.15589854572671322,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,428842,0.0,0.0,12,0,0,10,3,3.0,10,20,4,34.0,0.0,2,0,4,1024,0.7935401930008084,109.44638834090438
93,4,0,0,0,10.0,20,10.0,27.46836526945464,23,30.782608695652176,5.695961742486535,0,,30.999999999999993,0,,10,3.000000000000001,69077,11,10,1.0,384.6836526945464,False,0.2940767790006589,0,5.825000000000001,31116,948,0,0.0,9480.0,False,-0.33014497085637423,0,4.835000000000001,60440,985,0,0.0,27056.33979041282,False,-0.12794980140287895,0,5.501000000000001,46957,861,0,0.0,23650.262497000444,False,-0.30698610900012707,0,0.254,115897,178,313,1.0,10716.881190162601,False,0.15710589162418215,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,428443,0.0,0.0,9,0,0,9,2,1.0714285714285714,12,21,6,43.0,16.0,3,1,6,200,0.8609995319857262,110.3073878728901
94,6,0,0,0,10.0,20,10.0,27.46836526945464,0,,5.627589255345701,1,1.0,30.999999999999993,0,,0,2.9900000000000007,68987,10,20,1.0,649.3673053890928,False,0.29486780101432036,0,5.825000000000001,31006,959,0,0.0,9590.0,False,-0.331172470482738,0,4.835000000000001,60440,985,0,0.0,27056.33979041282,False,-0.12794980140287895,1,5.511000000000001,46930,861,0,0.0,23650.262497000444,False,-0.3073044263979413,0,0.254,115896,169,323,1.0,10964.062584153422,False,0.15827573948466217,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,428215,0.0,0.0,10,0,0,8,1,1.0,16,24,2,99.0,0.0,6,0,2,200,0.9052907890290953,111.2126786619192
95,2,0,0,0,10.0,20,10.0,27.715681838396236,20,29.6,4.773045352441444,14,1.0,30.999999999999993,0,,0,2.9900000000000007,69489,9,10,1.0,367.15681838396233,False,0.30160996878627966,0,5.825000000000001,30896,970,0,0.0,9700.0,False,-0.3321999701091018,0,4.835000000000001,60440,985,0,0.0,27299.946610820294,False,-0.12651379604802876,14,5.650000000000001,45915,881,0,0.0,24417.515699627085,False,-0.31474802407642516,0,0.254,115882,173,333,1.0,11148.736845972368,False,0.1590232882566053,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,427578,0.0,0.0,12,0,0,8,2,2.0,13,21,2,29.0,0.0,2,0,2,792,0.7939407349913381,112.00661939691054
96,2,0,0,0,10.0,20,10.0,27.917069964863092,15,30.0,5.474746663784771,15,8.666666666666666,30.999999999999993,0,,5,3.040000000000001,69774,6,10,1.0,339.17069964863094,False,0.3066728693361289,0,5.825000000000001,30766,983,0,0.0,9830.0,False,-0.3334142878493499,8,4.915000000000001,60304,985,0,0.0,27498.313915390147,False,-0.12694784360364683,7,5.706000000000001,45311,896,0,0.0,25013.69468851733,False,-0.3183545661539163,0,0.254,115752,178,343,1.0,11607.504906153688,False,0.15997168155085162,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,426863,0.0,0.0,9,0,0,9,3,2.333333333333333,9,18,2,29.0,0.0,2,0,2,200,0.7745628909906372,112.78118228790117
97,2,0,0,0,10.0,20,10.0,27.478381838871822,15,23.0,6.839262002635718,20,11.95,30.999999999999993,3,31.0,5,3.085000000000001,69934,5,10,1.0,324.7838183887182,False,0.3095275726571954,0,5.825000000000001,30656,994,0,0.0,9940.0,False,-0.3344417874757136,20,5.107000000000001,59520,1000,0,0.0,27478.38183887182,False,-0.13630833261296255,0,5.699000000000001,45311,896,0,0.0,24620.630127629152,False,-0.32067159000937767,0,0.254,115606,188,350,1.0,12135.781256495513,False,0.1610990402726139,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,425983,0.0,0.0,10,0,0,7,4,3.333333333333333,12,19,4,30.0,0.0,2,0,4,293,0.8289135860395618,113.61009587394074
98,4,0,0,0,10.0,20,10.0,27.478381838871822,0,,6.436900756667019,10,3.0,30.99999999999999,6,31.0,0,3.080000000000001,69834,5,20,1.0,599.5676367774364,False,0.31022612125221793,0,5.825000000000001,30556,1004,0,0.0,10040.0,False,-0.33537587804513525,0,5.087000000000001,59520,1000,0,0.0,27478.38183887182,False,-0.13630833261296255,10,5.799000000000001,45061,896,0,0.0,24620.630127629152,False,-0.32361897332247236,0,0.254,115762,188,354,1.0,12184.137342253396,False,0.16281842765790044,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,425689,0.0,0.0,13,0,0,11,1,1.0,15,26,4,56.0,0.0,4,0,4,386,0.8811332599725574,114.4912291339133
99,4,0,0,0,10.0,20,10.0,27.478381838871822,0,,6.438336846511087,2,6.5,30.99999999999999,0,,0,3.080000000000001,69754,3,30,1.0,854.3514551661547,False,0.31111148796112453,0,5.825000000000001,30436,1016,0,0.0,10160.0,False,-0.3364967867284412,1,5.097000000000001,59504,1000,0,0.0,27478.38183887182,False,-0.13649696514500062,1,5.799000000000001,45034,896,0,0.0,24620.630127629152,False,-0.32393729072028654,0,0.254,115749,180,364,1.0,12442.900632371991,False,0.16392902431660805,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,425433,0.0,0.0,7,0,0,9,2,2.0,14,23,4,53.0,0.0,4,0,4,200,0.8892107959836721,115.38043992989697
100,4,0,0,0,10.0,20,10.0,27.268496601983976,14,25.0,6.8521788938956,32,7.875,30.999999999999993,9,31.0,0,3.080000000000001,70014,2,26,1.0,728.9809116515834,False,0.31479768449831486,0,5.825000000000001,30326,1027,0,0.0,10270.0,False,-0.33752428635480497,22,5.316000000000002,58648,1014,0,0.0,27650.255554411753,False,-0.14557565016675256,10,5.898000000000002,44764,896,0,0.0,24432.572955377644,False,-0.32822901784123243,0,0.254,115776,202,365,1.0,12699.14013656691,False,0.16540928762008034,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,424484,0.0,0.0,16,0,0,10,3,3.0,13,23,5,56.0,0.0,4,0,5,829,0.8712745329830796,116.25171446288005
101,5,0,0,0,10.0,20,10.0,27.331408397729458,14,28.0,6.755682164087235,26,6.384615384615385,30.999999999999993,0,,0,3.080000000000001,70296,3,22,1.0,631.2909847500481,False,0.3191534429153906,0,5.825000000000001,30236,1036,0,0.0,10360.0,False,-0.3383649678672844,14,5.434000000000001,58410,1014,0,0.0,27714.04811529767,False,-0.14800551682190916,12,6.008000000000002,44048,910,0,0.0,24871.581641933808,False,-0.334082469895817,0,0.254,115610,218,375,1.0,13097.738711771015,False,0.16572705317090522,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,423556,0.0,0.0,10,0,0,8,2,2.0,14,22,3,63.0,3.0,4,1,3,592,0.8569447299814783,117.10865919286152
102,3,0,0,0,10.0,20,10.0,27.081398076460232,20,25.25,7.0023828837366615,12,9.333333333333334,30.99999999999999,5,31.0,0,3.080000000000001,70721,1,12,1.0,334.9767769175228,False,0.32432536968425424,0,5.825000000000001,30116,1048,0,0.0,10480.0,False,-0.33948587655059037,10,5.520000000000001,57895,1029,0,0.0,27866.758620677578,False,-0.15317693365630225,2,6.016000000000002,43834,915,0,0.0,24779.47923996111,False,-0.3371483521771666,0,0.254,115653,220,380,1.0,13320.524234422062,False,0.1672003790099534,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,423175,0.0,0.0,14,0,0,9,2,2.0,11,20,5,30.0,3.0,2,1,5,860,0.8278596230084077,117.93651881586993
103,5,0,0,0,10.0,20,10.0,27.081398076460232,0,,7.0023828837366615,0,,30.999999999999993,12,31.0,0,3.080000000000001,70621,1,22,1.0,605.7907576821251,False,0.3249868364004084,0,5.825000000000001,30016,1058,0,0.0,10580.0,False,-0.34041996712001193,0,5.510000000000002,57895,1029,0,0.0,27866.758620677578,False,-0.15317693365630225,0,6.014000000000001,43834,915,0,0.0,24779.47923996111,False,-0.3371483521771666,0,0.254,116025,210,378,1.0,13188.500405584697,False,0.17012033554844214,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,423347,0.0,0.0,15,0,0,10,0,0.0,13,23,5,43.0,14.0,3,2,5,572,0.8808324919664301,118.81735130783636
104,5,0,0,0,10.0,20,10.0,27.081398076460232,0,,7.05374865011855,41,7.195121951219512,30.999999999999996,12,31.0,0,3.080000000000001,70511,2,32,1.0,886.6047384467274,False,0.32555489405962057,0,5.825000000000001,29926,1067,0,0.0,10670.0,False,-0.3412606486324914,21,5.7200000000000015,57442,1029,0,0.0,27866.758620677578,False,-0.15851759221962972,20,6.214000000000001,43218,915,0,0.0,24779.47923996111,False,-0.3444107046606318,0,0.254,116102,241,376,1.0,13355.953424678568,False,0.17165410253014812,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,422155,0.0,0.0,15,0,0,6,4,4.0,18,24,5,68.0,3.0,4,1,5,572,0.9012042760150507,119.71855558385141
105,5,0,0,0,10.0,20,10.0,26.89745780610762,14,24.928571428571427,7.05374865011855,0,,30.999999999999996,10,31.0,0,3.080000000000001,70770,1,28,1.0,763.1288185710134,False,0.3292401062861588,0,5.825000000000001,29816,1078,0,0.0,10780.0,False,-0.3422881482588552,0,5.699000000000001,57093,1043,0,0.0,28054.04849177025,False,-0.1615281092431694,0,6.194000000000001,43218,915,0,0.0,24611.173892588475,False,-0.3454028254053332,0,0.254,116412,231,376,1.0,13285.415938177382,False,0.17427578411604597,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,422265,0.0,0.0,16,0,0,6,0,0.0,13,19,7,50.0,19.0,3,2,7,859,0.8738003880134784,120.59235597186489
106,7,0,0,0,10.0,20,10.0,27.22981369527377,13,31.0,7.503925505655369,43,8.953488372093023,30.999999999999996,12,31.0,0,3.080000000000001,71083,0,25,1.0,680.7453423818442,False,0.33431797696889337,0,5.825000000000001,29706,1089,0,0.0,10890.0,False,-0.34331564788521896,31,6.009000000000002,56225,1043,0,0.0,28400.69568417054,False,-0.16971801980541065,12,6.314000000000001,42503,928,0,0.0,25269.26710921406,False,-0.34995303575049774,0,0.254,116399,264,374,1.0,13575.036333493015,False,0.1755336110270489,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,420872,0.0,0.0,15,0,0,8,4,4.0,19,27,4,93.0,3.0,6,1,4,975,0.9395727870287374,121.53192875889363
107,4,0,0,0,10.0,20,10.0,26.83183276220478,15,23.0,8.103562361212498,20,13.0,30.999999999999993,8,31.0,0,3.080000000000001,71288,4,20,1.0,576.6366552440956,False,0.33717527887501964,0,5.825000000000001,29646,1095,0,0.0,10950.0,False,-0.3438761022268719,10,6.078000000000002,55730,1058,0,0.0,28388.079062412657,False,-0.1756282108062115,10,6.402000000000001,42353,928,0,0.0,24899.940803326037,False,-0.353898558120477,0,0.254,116387,274,376,1.0,13876.376086972223,False,0.17685689788806502,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,420360,0.0,0.0,15,0,0,5,2,2.0,17,22,6,50.0,17.0,3,1,6,793,0.9108074770192616,122.44273623591289
108,6,0,0,0,10.0,20,10.0,27.039277967484157,6,32.0,8.38338743787282,10,13.0,30.999999999999996,9,31.0,0,3.080000000000001,71350,7,24,1.0,718.9426712196198,False,0.3396628182560493,0,5.825000000000001,29576,1102,0,0.0,11020.0,False,-0.34452996562546706,10,6.168000000000002,55580,1058,0,0.0,28607.556089598238,False,-0.17610287493899948,0,6.392,42161,934,0,0.0,25254.685621630204,False,-0.3540710105891808,0,0.254,116536,274,377,1.0,13984.048157977151,False,0.17879250399828778,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,420159,0.0,0.0,16,0,0,4,1,1.0,18,22,4,68.0,9.0,5,1,4,671,0.930044571054168,123.37278080696706
109,4,0,0,0,10.0,20,10.0,27.428070815329644,39,28.76923076923077,8.254543210062733,9,6.0,31.0,9,31.0,15,3.230000000000001,72051,8,10,1.0,354.2807081532964,False,0.3493524950320701,0,5.825000000000001,29486,1111,0,0.0,11110.0,False,-0.3453706471379465,0,6.158000000000002,55258,1072,0,0.0,29402.89191403338,False,-0.1752107855717724,9,6.482000000000001,41163,959,0,0.0,26303.519911901127,False,-0.3596543314043626,0,0.254,116761,273,378,1.0,13971.490296347127,False,0.18087969642886445,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,419675,0.0,0.0,14,0,0,5,3,2.142857142857143,17,22,6,45.0,16.0,3,1,6,863,0.9009668549988419,124.2737476619659
110,6,0,0,0,10.0,20,10.0,27.459233114650715,9,28.0,8.254543210062733,0,,31.0,9,31.0,0,3.2150000000000007,72173,11,11,1.0,412.05156426115786,False,0.3521713081402366,0,5.825000000000001,29416,1118,0,0.0,11180.0,False,-0.3460245105365416,0,6.158000000000002,55258,1072,0,0.0,29436.297898905566,False,-0.17501386508703295,0,6.473000000000002,40911,968,0,0.0,26580.53765498189,False,-0.3609923388371872,0,0.254,117040,263,379,1.0,13919.9448642465,False,0.18329617177001345,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,419754,0.0,0.0,17,0,0,6,0,0.0,17,23,8,63.0,32.0,4,2,8,731,0.9367629929911345,125.21051065495703
111,8,0,0,0,10.0,20,10.0,27.459233114650715,0,,8.584643253637847,30,10.233333333333333,30.999999999999996,10,31.0,0,3.2150000000000007,72083,10,21,1.0,676.643895407665,False,0.35296147712792997,0,5.825000000000001,29306,1129,0,0.0,11290.0,False,-0.3470520101629054,21,6.368000000000002,54802,1072,0,0.0,29436.297898905566,False,-0.18038989225011756,9,6.563000000000001,40713,968,0,0.0,26580.53765498189,False,-0.36332666642115813,0,0.254,117043,283,379,1.0,14178.454040779508,False,0.18455823937313678,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,418903,0.0,0.0,15,0,0,5,3,3.0,18,23,8,66.0,37.0,5,3,8,510,0.9683750820113346,126.17888573696837
112,8,0,0,0,10.0,20,10.0,27.459233114650715,0,,8.426048477613044,18,7.0,30.999999999999993,8,31.0,0,3.2150000000000007,71993,9,31,1.0,941.2362265541722,False,0.3537516461156234,0,5.825000000000001,29196,1140,0,0.0,11400.0,False,-0.34807950978926916,9,6.437000000000002,54667,1072,0,0.0,29436.297898905566,False,-0.18198147923918867,9,6.644000000000001,40470,968,0,0.0,26580.53765498189,False,-0.3661915230014861,0,0.254,117165,291,381,1.0,14262.980106985393,False,0.18612575438480705,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,418447,0.0,0.0,14,0,0,9,2,2.0,15,24,4,125.0,0.0,8,0,4,448,0.9998136470094323,127.1786993839778
113,4,0,0,0,10.0,20,10.0,27.459233114650715,0,,8.180257384249963,21,6.285714285714286,30.999999999999993,9,31.0,0,3.2150000000000007,71883,10,41,1.0,1225.8285577006793,False,0.3543549969894324,0,5.825000000000001,29106,1149,0,0.0,11490.0,False,-0.3489201913017486,10,6.528000000000002,54497,1072,0,0.0,29436.297898905566,False,-0.183985699892093,11,6.745000000000002,40184,968,0,0.0,26580.53765498189,False,-0.36956332951166637,0,0.254,117312,302,382,1.0,14312.437730043486,False,0.1877645131786944,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,417938,0.0,0.0,15,0,0,6,2,2.0,13,19,6,39.0,14.0,3,1,6,479,0.873419339011889,128.0521187229897
114,6,0,0,0,10.0,20,10.0,27.638513397444743,35,28.4,8.356133645565757,17,10.058823529411764,30.999999999999993,7,31.0,0,3.2150000000000007,72747,13,16,1.0,572.2162143591158,False,0.3643907507693088,0,5.825000000000001,29036,1156,0,0.0,11560.0,False,-0.34957405470034375,12,6.638000000000002,53967,1086,0,0.0,30015.42554962499,False,-0.18682033016808938,5,6.784000000000002,39415,989,0,0.0,27334.48975007285,False,-0.3741851089348578,0,0.254,117358,309,385,1.0,14517.045296479815,False,0.1891797336460789,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,417479,0.0,0.0,15,0,0,8,2,2.0,18,26,6,99.0,0.0,6,0,6,1411,0.9153108550235629,128.96742957801325
115,6,0,0,0,10.0,20,10.0,27.563147719033502,31,27.161290322580644,8.765635583139671,21,11.952380952380953,30.999999999999996,11,31.0,15,3.3650000000000007,73160,16,10,1.0,435.63147719033503,False,0.3708305137235683,0,5.825000000000001,28966,1163,0,0.0,11630.0,False,-0.3502279180989389,21,6.836000000000002,53438,1089,0,0.0,30016.267866027483,False,-0.19305202799997948,0,6.779000000000001,38645,1017,0,0.0,28031.72123025707,False,-0.3791530326790708,0,0.254,117448,320,384,1.0,14709.003386604692,False,0.19095447833138354,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,416613,0.0,0.0,17,0,0,5,4,3.071428571428571,20,25,7,76.0,14.0,5,1,7,613,0.9219189579598606,129.8893485359731
116,7,0,0,0,10.0,20,10.0,27.665185982153766,18,28.666666666666668,8.242050345943056,12,1.0,30.999999999999996,10,31.0,8,3.4300000000000006,73418,15,10,1.0,426.65185982153764,False,0.3755665433027719,0,5.825000000000001,28856,1174,0,0.0,11740.0,False,-0.35125541772530267,0,6.815000000000001,53438,1089,0,0.0,30127.387534565452,False,-0.19239700348636854,12,6.899000000000001,37805,1035,0,0.0,28633.467491529147,False,-0.3855090868326879,0,0.254,117746,322,384,1.0,14557.940211393663,False,0.19307743058341126,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,416219,0.0,0.0,14,0,0,7,3,2.2857142857142856,18,25,6,80.0,17.0,5,2,6,510,0.9146411549882032,130.80398969096132
117,6,0,0,0,10.0,20,10.0,27.665185982153766,0,,8.242050345943056,0,,30.999999999999996,8,31.0,0,3.422000000000001,73328,14,20,1.0,693.3037196430753,False,0.37637595015359315,0,5.825000000000001,28746,1185,0,0.0,11850.0,False,-0.3522829173516664,0,6.815000000000001,53438,1089,0,0.0,30127.387534565452,False,-0.19239700348636854,0,6.8870000000000005,37805,1035,0,0.0,28633.467491529147,False,-0.3855090868326879,0,0.254,117994,312,386,1.0,14537.519707934232,False,0.19534658994930068,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,416267,0.0,0.0,14,0,0,5,0,0.0,16,21,8,41.0,19.0,3,3,8,448,0.8923184960149229,131.69630818697624
118,8,0,0,0,10.0,20,10.0,27.665185982153766,0,,8.283354989528062,19,8.631578947368421,30.999999999999996,13,31.0,0,3.4220000000000006,73208,16,30,1.0,989.9555794646129,False,0.37690512983358815,0,5.825000000000001,28666,1193,0,0.0,11930.0,False,-0.3530301898072037,10,6.915000000000003,53268,1089,0,0.0,30127.387534565452,False,-0.1944012241392729,9,6.977000000000002,37607,1035,0,0.0,28633.467491529147,False,-0.38784341441665887,0,0.254,118233,321,383,1.0,14531.956951638505,False,0.1976007565064056,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,415938,0.0,0.0,14,0,0,5,2,2.0,19,24,8,48.0,24.0,4,4,8,603,0.9739252779982053,132.67023346497444
119,8,0,0,0,10.0,20,10.0,27.46797250045704,14,25.0,8.283354989528062,0,,31.0,12,31.0,0,3.4220000000000006,73448,17,26,1.0,884.1672850118831,False,0.38040060608477694,0,5.825000000000001,28576,1202,0,0.0,12020.0,False,-0.35387087131968314,0,6.905000000000001,52918,1103,0,0.0,30297.173668004118,False,-0.1975267111446216,0,6.968000000000001,37607,1035,0,0.0,28429.351537973038,False,-0.38904663032755427,0,0.254,118605,311,381,1.0,14387.123401743227,False,0.2004595932978816,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,416110,0.0,0.0,15,0,0,7,0,0.0,16,23,8,61.0,34.0,4,4,8,922,0.9762336739804596,133.6464671389549
120,8,0,0,0,10.0,20,10.0,27.497366975046507,2,30.0,8.11838062725356,22,6.909090909090909,31.0,8,31.0,0,3.4220000000000006,73408,17,34,1.0,1104.9104771515813,False,0.38171527496965674,0,5.825000000000001,28476,1212,0,0.0,12120.0,False,-0.35480496188910476,8,6.985000000000001,52782,1103,0,0.0,30329.595773476296,False,-0.19893896692165683,14,7.108000000000001,37179,1037,0,0.0,28514.769553123228,False,-0.3935890312945896,0,0.254,118701,323,383,1.0,14495.2369426029,False,0.20189154201944282,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,415502,0.0,0.0,16,0,0,7,3,3.0,16,23,6,76.0,18.0,5,3,6,508,0.9483356670243666,134.59480280597927
121,6,0,0,0,10.0,20,10.0,27.581362741681676,12,28.666666666666668,8.387842633081352,53,9.226415094339623,31.0,8,31.0,0,3.422000000000001,73622,20,32,1.0,1082.6036077338135,False,0.3855048162432168,0,5.825000000000001,28406,1219,0,0.0,12190.0,False,-0.3554588252876999,33,7.307000000000002,51794,1105,0,0.0,30477.40582955825,False,-0.20971571998939964,20,7.294000000000001,36315,1047,0,0.0,28877.686790540716,False,-0.4016358756054473,0,0.254,118460,366,385,1.0,15004.950403707775,False,0.2020237728247756,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,413553,0.0,0.0,18,0,0,6,5,5.0,15,21,3,57.0,6.0,4,2,3,792,0.8540607889881358,135.4488635949674
122,3,0,0,0,10.0,20,10.0,27.983325502286647,26,30.307692307692307,8.653745078119401,12,13.0,30.999999999999996,6,31.0,0,3.4220000000000006,74290,22,16,1.0,667.7332080365863,False,0.39410900097179585,0,5.825000000000001,28326,1227,0,0.0,12270.0,False,-0.3562060977432372,12,7.394000000000001,51614,1105,0,0.0,30921.574680026744,False,-0.2092195642586934,0,7.274,35527,1073,0,0.0,30026.10826395357,False,-0.4041563512340483,0,0.254,118490,368,389,1.0,15243.578188747939,False,0.20344863247551304,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,413203,0.0,0.0,15,0,0,5,1,1.0,16,21,4,29.0,3.0,2,1,4,1174,0.8628394660190679,136.31170306098647
123,4,0,0,0,10.000000000000002,20,10.0,27.983325502286647,0,,8.738724515142671,15,9.8,31.0,8,31.0,0,3.4220000000000006,74180,23,26,1.0,957.5664630594529,False,0.3947613068212847,0,5.825000000000001,28236,1236,0,0.0,12360.000000000002,False,-0.35704677925571665,11,7.492000000000002,51449,1105,0,0.0,30921.574680026744,False,-0.21116483724533583,4,7.314000000000001,35419,1073,0,0.0,30026.10826395357,False,-0.4054296208253052,0,0.254,118591,373,391,1.0,15380.544244148216,False,0.20506596039844746,0,0.2,104956,0,0,0.0,0.0,False,0.0015650049622108557,0.3333333333333333,412831,0.0,0.0,12,0,0,7,2,2.0,15,22,4,62.0,0.0,4,0,4,448,0.8363293680013157,137.1480324289878
