index,n_registered_negotiations_before,n_contracts_dropped,n_contracts_nullified_now,n_bankrupt,trading_price_0,sold_quantity_0,unit_price_0,trading_price_1,sold_quantity_1,unit_price_1,trading_price_2,sold_quantity_2,unit_price_2,trading_price_3,sold_quantity_3,unit_price_3,spot_market_quantity_00Buy@0,spot_market_loss_00Buy@0,balance_00Buy@0,inventory_00Buy@0_input,inventory_00Buy@0_output,productivity_00Buy@0,assets_00Buy@0,bankrupt_00Buy@0,score_00Buy@0,spot_market_quantity_01Buy@0,spot_market_loss_01Buy@0,balance_01Buy@0,inventory_01Buy@0_input,inventory_01Buy@0_output,productivity_01Buy@0,assets_01Buy@0,bankrupt_01Buy@0,score_01Buy@0,spot_market_quantity_02Ind@1,spot_market_loss_02Ind@1,balance_02Ind@1,inventory_02Ind@1_input,inventory_02Ind@1_output,productivity_02Ind@1,assets_02Ind@1,bankrupt_02Ind@1,score_02Ind@1,spot_market_quantity_03Dec@1,spot_market_loss_03Dec@1,balance_03Dec@1,inventory_03Dec@1_input,inventory_03Dec@1_output,productivity_03Dec@1,assets_03Dec@1,bankrupt_03Dec@1,score_03Dec@1,spot_market_quantity_04MyA@2,spot_market_loss_04MyA@2,balance_04MyA@2,inventory_04MyA@2_input,inventory_04MyA@2_output,productivity_04MyA@2,assets_04MyA@2,bankrupt_04MyA@2,score_04MyA@2,spot_market_quantity_05Buy@2,spot_market_loss_05Buy@2,balance_05Buy@2,inventory_05Buy@2_input,inventory_05Buy@2_output,productivity_05Buy@2,assets_05Buy@2,bankrupt_05Buy@2,score_05Buy@2,productivity,market_size,production_failures,bankruptcy,n_contracts_executed,n_contracts_erred,n_contracts_nullified,n_contracts_cancelled,n_breaches,breach_level,n_contracts_signed,n_contracts_concluded,n_negotiations,n_negotiation_rounds_successful,n_negotiation_rounds_failed,n_negotiation_successful,n_negotiation_failed,n_registered_negotiations_after,activity_level,step_time,total_time
0,0,0,0,0,10.0,20,10.0,17.0,0,,26.0,0,,36.0,0,,0,0.2,39685,10,0,0.0,100.0,False,-0.0012567550584391101,0,0.2,39685,10,0,0.0,100.0,False,-0.0012567550584391101,0,0.2,57439,0,0,0.0,0.0,False,0.0,0,0.2,57439,0,0,0.0,0.0,False,0.0,0,0.2,73352,0,0,0.0,0.0,False,0.0,0,0.2,73352,0,0,0.0,0.0,False,0.0,0.0,340952,0.0,0.0,8,0,0,230,0,0.0,702,932,174,0.0,0.0,0,0,174,200,4.58348178101005,4.58348178101005
1,174,0,0,0,10.0,20,10.0,17.0,0,,26.0,0,,36.0,0,,0,0.2,39585,20,0,0.0,200.0,False,-0.0025135101168782203,0,0.2,39585,20,0,0.0,200.0,False,-0.0025135101168782203,0,0.2,57439,0,0,0.0,0.0,False,0.0,0,0.2,57439,0,0,0.0,0.0,False,0.0,0,0.2,73352,0,0,0.0,0.0,False,0.0,0,0.2,73352,0,0,0.0,0.0,False,0.0,0.0,340752,0.0,0.0,7,0,0,71,0,0.0,58,129,71,2034.0,873.0,113,61,71,200,17.828541719005443,22.412023500015493
2,71,0,0,0,10.0,20,10.0,16.659574468085108,2,9.0,26.0,0,,36.0,0,,1,0.21000000000000002,39463,31,0,0.0,310.0,False,-0.004197561895186628,1,0.21000000000000002,39483,29,0,0.0,290.0,False,-0.003946210883498806,0,0.2,57421,0,2,0.2,52.0,False,0.00013927819077630182,0,0.2,57439,0,0,0.0,0.0,False,0.0,0,0.2,73352,0,0,0.0,0.0,False,0.0,0,0.2,73352,0,0,0.0,0.0,False,0.0,0.03333333333333333,340510,0.0,0.0,8,0,0,16,2,2.0,58,74,30,1029.0,115.0,58,13,30,200,4.636179693043232,27.048203193058725
3,30,0,0,0,10.0,20,10.0,16.152317880794705,3,9.0,26.0,0,,36.0,10,36.0,1,0.21900000000000003,39331,43,0,0.0,430.0,False,-0.006007289179338947,2,0.229,39379,37,0,0.0,370.0,False,-0.005554857358300867,0,0.2,57412,0,3,0.1,78.0,False,0.00020891728616445274,0,0.2,57421,0,2,0.2,52.0,False,0.00013927819077630182,0,0.2,73352,0,0,0.0,0.0,False,0.0,10,0.30000000000000004,73219,0,0,0.0,0.0,False,-0.0018131748282255425,0.05000000000000001,340114,0.0,0.0,8,0,0,13,7,7.0,19,32,27,243.0,86.0,16,14,27,200,2.2953750010346994,29.343578194093425
4,27,0,0,0,10.0,20,10.0,15.981086904476902,1,9.0,27.4,5,40.0,36.0,8,36.0,1,0.228,39179,57,0,0.0,570.0,False,-0.008068367475179087,0,0.227,39319,43,0,0.0,430.0,False,-0.006308910393364333,0,0.2,57403,0,4,0.1,109.6,False,0.0003273037483243599,3,0.23,57528,0,0,0.0,0.0,False,0.0015494698723863577,0,0.2,73352,0,0,0.0,0.0,False,0.0,8,0.37000000000000005,72927,5,0,0.0,137.0,False,-0.004860126513251173,0.016666666666666666,339708,0.0,0.0,7,0,0,10,5,4.6,18,28,28,219.0,87.0,13,14,28,200,2.2028027559863403,31.546380950079765
5,28,0,0,0,10.0,20,10.0,14.756146776917511,8,9.0,27.4,0,,36.0,10,36.0,4,0.267,39029,67,0,0.0,670.0,False,-0.010581877592057308,4,0.267,39169,53,0,0.0,530.0,False,-0.008822420510242554,0,0.2,57367,0,8,0.4,219.2,False,0.0006546074966485932,0,0.227,57492,0,4,0.4,109.6,False,0.0018767736207107176,0,0.2,73352,0,0,0.0,0.0,False,0.0,10,0.4620000000000001,72792,5,0,0.0,137.0,False,-0.006700567128367325,0.13333333333333333,339201,0.0,0.0,8,0,0,14,8,8.0,17,31,25,261.0,78.0,17,11,25,200,2.490946547011845,34.03732749709161
6,25,0,0,0,10.0,20,10.0,14.02184603805357,6,9.0,28.66,5,40.0,35.99999999999999,9,36.0,4,0.30300000000000005,38909,74,0,0.0,740.0,False,-0.012718361191403795,2,0.28300000000000003,39015,66,0,0.0,660.0,False,-0.01105944451426417,0,0.2,57349,0,10,0.2,286.6,False,0.0009279409460471615,1,0.23700000000000002,57625,0,4,0.4,114.64,False,0.004236146172461214,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,0.542,72513,10,0,0.0,286.6,False,-0.009484403969898532,0.10000000000000002,338763,0.0,0.0,8,0,0,14,6,5.2,15,29,26,222.0,78.0,14,11,26,200,2.3935486290138215,36.43087612610543
7,26,0,0,0,10.0,20,10.0,13.588277268907865,4,9.0,28.101785714285715,11,25.818181818181817,36.0,12,36.0,2,0.31900000000000006,38755,87,0,0.0,870.0,False,-0.014955385195425412,2,0.30100000000000005,38921,73,0,0.0,730.0,False,-0.01254241548322232,0,0.2,57415,0,6,0.2,168.6107142857143,False,0.0010499026296219224,1,0.24600000000000002,57776,0,2,0.2,56.20357142857143,False,0.006356339520435366,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,0.653,72045,21,0,0.0,590.1375,False,-0.013795550905224045,0.06666666666666667,338264,0.0,0.0,9,0,0,17,8,7.2,14,31,22,246.0,44.0,17,9,22,284,2.5399311340297572,38.97080726013519
8,22,0,0,0,10.0,20,10.0,13.011102767521608,6,9.0,28.254154302670624,17,28.705882352941178,36.00000000000001,9,36.0,4,0.35700000000000004,38595,98,0,0.0,980.0,False,-0.017594570818147543,2,0.319,38807,82,0,0.0,820.0,False,-0.014276737463868292,1,0.21000000000000002,57464,0,2,0.2,56.50830860534125,False,0.0009271427828246888,8,0.32500000000000007,57862,0,4,0.4,113.0166172106825,False,0.008348131210594576,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,0.7310000000000001,71442,38,0,0.0,1073.6578635014837,False,-0.018720294855617513,0.10000000000000002,337522,0.0,0.0,8,0,0,11,10,8.742857142857144,15,26,28,165.0,96.0,10,12,28,200,4.13416335900547,43.10497061914066
9,28,0,0,0,10.000000000000002,20,10.0,12.51922021677951,6,9.0,29.148598842522087,5,40.0,36.00000000000001,9,36.0,4,0.393,38445,108,0,0.0,1080.0000000000002,False,-0.020108080935025762,2,0.3370000000000001,38683,92,0,0.0,920.0000000000001,False,-0.016136734950358174,3,0.23900000000000002,57553,0,2,0.2,58.297197685044175,False,0.002492184732368587,0,0.31700000000000006,57826,0,8,0.4,233.1887907401767,False,0.008767464534028999,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,0.812,71128,43,0,0.0,1253.3897502284497,False,-0.02177589056720718,0.10000000000000002,336987,0.0,0.0,7,0,0,13,8,7.6,14,27,27,219.0,91.0,13,15,27,200,2.5297880319994874,45.634758651140146
10,27,0,0,0,10.000000000000002,20,10.0,12.226164395385064,4,9.0,29.995121228196094,5,40.0,36.00000000000001,9,36.0,2,0.40900000000000003,38331,117,0,0.0,1170.0000000000002,False,-0.021842402915671737,2,0.3550000000000001,38549,103,0,0.0,1030.0000000000002,False,-0.01812240794269197,3,0.266,57642,0,2,0.2,59.99024245639219,False,0.0040563923680460275,0,0.31700000000000006,57808,0,10,0.2,299.9512122819609,False,0.009035247935043766,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,0.893,70810,48,0,0.0,1439.7658189534125,False,-0.024840728139972824,0.06666666666666667,336492,0.0,0.0,8,0,0,15,7,6.6,15,30,22,207.0,70.0,14,13,22,200,2.5278062340221368,48.16256488516228
11,22,0,0,0,10.000000000000002,20,10.0,12.153225950375472,1,9.0,30.633625643299954,5,38.0,36.00000000000001,11,36.0,0,0.40700000000000003,38221,128,0,0.0,1280.0000000000002,False,-0.023224833479954757,1,0.36300000000000004,38447,112,0,0.0,1120.0000000000002,False,-0.019555108709312555,0,0.263,57633,0,3,0.1,91.90087692989987,False,0.004177482868172289,0,0.31700000000000006,57998,0,5,0.0,153.16812821649978,False,0.011065374816905706,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,0.994,70461,53,0,0.0,1623.5821590948976,False,-0.028345633663056966,0.016666666666666666,336112,0.0,0.0,8,0,0,11,5,5.0,13,24,22,162.0,83.0,9,13,22,390,1.6636589400004596,49.82622382516274
12,22,0,0,0,10.000000000000002,20,10.0,11.86531398888357,4,9.0,30.633625643299954,0,,36.00000000000001,4,36.0,2,0.42700000000000005,38077,140,0,0.0,1400.0000000000002,False,-0.025336181978132463,2,0.382,38343,120,0,0.0,1200.0000000000002,False,-0.021163755184114615,0,0.263,57615,0,5,0.2,153.16812821649978,False,0.004397431433490256,0,0.31700000000000006,57980,0,7,0.2,214.43537950309968,False,0.0112853233822238,0,0.2,73352,0,0,0.0,0.0,False,0.0,4,1.0230000000000001,70428,53,0,0.0,1623.5821590948976,False,-0.028795519146752026,0.06666666666666667,335795,0.0,0.0,8,0,0,13,4,4.0,13,26,22,150.0,96.0,10,12,22,200,1.6518175179953687,51.47804134315811
13,22,0,0,0,10.000000000000002,20,10.0,11.001875151370161,23,9.521739130434783,29.030715301918004,14,22.571428571428573,36.00000000000001,8,36.0,17,0.5950000000000001,37727,151,0,0.0,1510.0000000000002,False,-0.03275103682292321,6,0.44000000000000006,38177,129,0,0.0,1290.0000000000002,False,-0.024205102425537264,9,0.35300000000000004,57553,1,10,1.0,301.30902817055016,False,0.004607575237822314,0,0.31700000000000006,57860,2,17,1.0,515.5259104353464,False,0.011817109546086686,0,0.2,73352,0,0,0.0,0.0,False,0.0,8,1.0990000000000002,70023,67,0,0.0,1945.0579252285063,False,-0.0321255185596269,0.3333333333333333,334692,0.0,0.0,9,0,0,13,8,8.0,15,28,20,204.0,71.0,13,9,20,390,1.9200917839771137,53.398133127135225
14,20,0,0,0,10.000000000000002,20,10.0,10.72547757397601,9,9.0,29.686609040624287,5,38.0,36.00000000000001,13,36.0,5,0.6280000000000001,37572,160,0,0.0,1600.0000000000002,False,-0.03551589795148925,4,0.4740000000000001,38017,140,0,0.0,1400.0000000000002,False,-0.026844288048259394,0,0.3440000000000001,57508,0,16,0.6,474.9857446499886,False,0.005335971592907219,0,0.31700000000000006,58014,0,18,0.6,534.3589627312372,False,0.0146621543091909,0,0.2,73352,0,0,0.0,0.0,False,0.0,13,1.221,69627,72,0,0.0,2137.4358509249487,False,-0.03621281048284329,0.19999999999999998,334090,0.0,0.0,9,0,0,12,11,11.0,15,27,23,168.0,70.0,11,9,23,390,1.8058683539857157,55.20400148112094
15,23,0,0,0,10.000000000000002,20,10.0,10.53445243003029,6,8.666666666666666,30.84871849859601,10,38.0,36.0,15,36.0,4,0.663,37400,172,0,0.0,1720.0000000000002,False,-0.03833102928239286,2,0.49000000000000005,37913,148,0,0.0,1480.0000000000002,False,-0.028452934523061454,0,0.3440000000000001,57492,0,18,0.2,555.2769329747282,False,0.005756340926676338,0,0.31700000000000006,58358,0,12,0.4,370.1846219831521,False,0.01922199744061656,0,0.2,73352,0,0,0.0,0.0,False,0.0,15,1.358,68993,82,0,0.0,2529.594916884873,False,-0.042182933547245643,0.10000000000000002,333508,0.0,0.0,10,0,0,14,8,8.0,13,27,20,255.0,54.0,15,8,20,580,1.7261566519737244,56.930158133094665
16,20,0,0,0,10.000000000000002,20,10.0,9.8917864625039,24,8.333333333333334,31.36406402789909,5,38.0,36.0,12,36.0,5,0.7090000000000001,37229,183,0,0.0,1830.0000000000002,False,-0.0412467010179716,19,0.6780000000000002,37507,157,0,0.0,1570.0000000000002,False,-0.03752670604499183,0,0.3440000000000001,57650,0,17,0.4,533.1890884742845,False,0.008314813005747747,0,0.31700000000000006,58190,10,22,1.0,788.927273238819,False,0.019942262863549328,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,1.4630000000000003,68626,87,0,0.0,2728.673570427221,False,-0.045829196406183687,0.2333333333333333,332554,0.0,0.0,9,0,0,12,10,10.0,13,25,22,135.0,61.0,10,10,22,390,1.4336790009983815,58.363837134093046
17,22,0,0,0,10.000000000000002,20,10.0,9.8683120973013,2,9.0,28.244005418987946,28,21.285714285714285,36.0,12,36.0,2,0.7240000000000002,37105,193,0,0.0,1930.0000000000005,False,-0.04310669850446148,0,0.6590000000000001,37407,167,0,0.0,1670.0000000000002,False,-0.03878346110343094,1,0.3540000000000001,57817,0,2,0.2,56.48801083797589,False,0.007072616261059324,0,0.31700000000000006,58570,0,22,1.0,621.3681192177348,False,0.025099393436669615,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,1.5710000000000002,67845,115,0,0.0,3248.0606231836136,False,-0.0529361120134174,0.19999999999999998,332096,0.0,0.0,10,0,0,12,7,6.090909090909091,14,26,23,186.0,61.0,12,10,23,664,1.8175557979848236,60.18139293207787
18,23,0,0,0,10.000000000000002,20,10.0,9.787679936249054,7,9.0,26.41395079919823,12,14.0,36.0,13,36.0,3,0.752,36989,201,0,0.0,2010.0000000000005,False,-0.045016966193288925,4,0.6990000000000001,37237,179,0,0.0,1790.0000000000002,False,-0.04154832223199698,0,0.35300000000000004,57790,0,5,0.3,132.06975399599114,False,0.00726048289486233,0,0.31700000000000006,58702,0,14,0.4,369.7953111887752,False,0.02520757073755442,0,0.2,73352,0,0,0.0,0.0,False,0.0,13,1.6890000000000003,67470,127,0,0.0,3354.571751498175,False,-0.05732241962388087,0.11666666666666665,331540,0.0,0.0,9,0,0,9,9,9.0,18,27,26,201.0,93.0,12,11,26,368,1.6720022070221603,61.85339513910003
19,26,0,0,0,10.000000000000002,20,10.0,9.765124360175172,2,9.0,23.989292035661244,17,12.0,36.00000000000001,10,36.0,0,0.7490000000000001,36889,211,0,0.0,2110.0000000000005,False,-0.04627372125172804,2,0.7150000000000001,37113,189,0,0.0,1890.0000000000002,False,-0.04340831971848687,12,0.47300000000000003,57582,0,0,0.0,0.0,False,0.002489597660126395,0,0.31700000000000006,58684,0,16,0.2,383.8286725705799,False,0.02501635363229325,0,0.2,73352,0,0,0.0,0.0,False,0.0,10,1.7760000000000002,67131,144,0,0.0,3454.458053135219,False,-0.061263100848407505,0.03333333333333333,330751,0.0,0.0,8,0,0,14,7,6.444444444444445,14,28,24,237.0,81.0,14,12,24,200,2.1218751079868525,63.97527024708688
20,24,0,0,0,10.000000000000002,20,10.0,9.616885031348666,7,8.285714285714286,23.989292035661244,0,,36.00000000000001,5,36.0,2,0.7690000000000001,36795,218,0,0.0,2180.0000000000005,False,-0.04775669222068619,5,0.7630000000000001,36918,202,0,0.0,2020.0000000000005,False,-0.04667588287042855,0,0.4610000000000001,57542,0,5,0.5,119.94646017830621,False,0.002837327078973442,0,0.31700000000000006,58666,0,18,0.2,431.80725664190237,False,0.025120625852137916,0,0.2,73352,0,0,0.0,0.0,False,0.0,5,1.8160000000000003,67084,144,0,0.0,3454.458053135219,False,-0.061903846840336826,0.11666666666666665,330357,0.0,0.0,8,0,0,11,4,4.0,15,26,26,150.0,71.0,10,14,26,200,2.005696449021343,65.98096669610823
21,26,0,0,0,10.000000000000002,20,10.0,9.445199884631588,22,8.954545454545455,23.854557620607107,12,22.833333333333332,36.00000000000001,13,36.0,12,0.8870000000000002,36505,229,0,0.0,2290.0000000000005,False,-0.053663440995350004,10,0.8580000000000003,36681,211,0,0.0,2110.0000000000005,False,-0.051501822294834736,2,0.4810000000000001,57385,10,10,1.0,332.997575052387,False,0.0019585784488969876,0,0.31700000000000006,58838,0,15,0.2,357.8183643091066,False,0.027471042012475,0,0.2,73352,0,0,0.0,0.0,False,0.0,13,1.9410000000000003,66606,156,0,0.0,3721.3109888147087,False,-0.06660138108834991,0.19999999999999998,329367,0.0,0.0,9,0,0,13,13,12.285714285714285,14,27,22,186.0,70.0,12,14,22,390,1.6426309159724042,67.62359761208063
22,22,0,0,0,10.000000000000002,20,10.0,9.433840701104444,2,9.0,22.912401666301513,8,12.0,36.00000000000001,12,36.0,1,0.8850000000000002,36363,242,0,0.0,2420.0000000000005,False,-0.055598843785346234,1,0.8580000000000003,36599,218,0,0.0,2180.0000000000005,False,-0.0526831720497675,0,0.47900000000000015,57463,2,12,1.0,293.816501397827,False,0.0029754739932609264,0,0.31700000000000006,58838,0,15,0.0,343.6860249945227,False,0.027348021596776725,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,2.048,66330,164,0,0.0,3757.633873273448,False,-0.07011646667252806,0.16666666666666666,328945,0.0,0.0,9,0,0,13,6,6.0,14,27,23,201.0,60.0,12,10,23,296,1.4623015050310642,69.0858991171117
23,23,0,0,0,10.000000000000002,20,10.0,9.364191900768512,8,8.75,23.108906985376827,11,24.727272727272727,36.00000000000001,7,36.0,4,0.9240000000000002,36213,252,0,0.0,2520.0000000000005,False,-0.05811235390222445,4,0.8970000000000002,36447,228,0,0.0,2280.0000000000005,False,-0.05524695236898328,0,0.47900000000000004,57483,0,14,0.8,323.5246977952756,False,0.003582275960543163,0,0.31700000000000006,59020,0,12,0.2,277.30688382452195,False,0.029938777518972507,0,0.2,73352,0,0,0.0,0.0,False,0.0,7,2.1060000000000008,65981,175,0,0.0,4044.0587224409446,False,-0.07292194676054546,0.16666666666666666,328496,0.0,0.0,10,0,0,12,7,7.0,16,28,23,186.0,62.0,12,11,23,472,1.556739266961813,70.6426383840735
24,23,0,0,0,10.000000000000002,20,10.0,9.354171843003389,2,9.0,23.880996054871844,5,38.0,36.0,11,36.0,0,0.9200000000000002,36143,259,0,0.0,2590.0000000000005,False,-0.05899208244313183,2,0.9130000000000003,36293,241,0,0.0,2410.0000000000005,False,-0.057483976373004904,0,0.4790000000000001,57483,0,14,0.0,334.3339447682058,False,0.0036763692331709145,0,0.31700000000000006,59192,0,9,0.2,214.9289644938466,False,0.03239026588636501,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,2.2090000000000005,65645,180,0,0.0,4298.579289876932,False,-0.0757676730704211,0.03333333333333333,328108,0.0,0.0,8,0,0,12,5,5.0,16,28,23,219.0,61.0,13,10,23,390,1.6572811499936506,72.29991953406716
25,23,0,0,0,10.000000000000002,20,10.0,9.277753242561147,18,9.0,25.4430315531032,10,39.0,36.0,13,36.0,8,1.0000000000000002,35937,270,0,0.0,2700.0000000000005,False,-0.06278748271961794,10,1.0110000000000001,36071,250,0,0.0,2500.0000000000005,False,-0.061932889279879354,0,0.47900000000000004,57539,6,19,1.0,539.0841189643277,False,0.006433643682553014,0,0.31700000000000006,59364,0,6,0.2,152.6581893186192,False,0.034842686931515376,0,0.2,73352,0,0,0.0,0.0,False,0.0,13,2.3280000000000007,65051,190,0,0.0,4834.175995089608,False,-0.08021474537102187,0.19999999999999998,327314,0.0,0.0,9,0,0,12,8,8.0,15,27,22,237.0,87.0,14,9,22,590,1.6081705469987355,73.9080900810659
26,22,0,0,0,10.000000000000002,20,10.0,9.257199478464827,6,9.0,25.4430315531032,0,,36.0,10,36.0,4,1.0320000000000003,35817,277,0,0.0,2770.0000000000005,False,-0.06492396631896444,2,1.0210000000000004,35917,263,0,0.0,2630.0000000000005,False,-0.06416991328390097,0,0.47900000000000015,57503,0,29,1.0,737.8479150399928,False,0.007537108193387719,0,0.31700000000000006,59346,0,8,0.2,203.5442524248256,False,0.03497226842759119,0,0.2,73352,0,0,0.0,0.0,False,0.0,10,2.4150000000000005,64913,190,0,0.0,4834.175995089608,False,-0.08209608466647393,0.19999999999999998,326848,0.0,0.0,7,0,0,12,7,7.0,17,29,23,225.0,84.0,14,8,23,200,1.4427332609775476,75.35082334204344
27,23,0,0,0,10.000000000000002,20,10.0,9.243833760343787,4,9.0,25.879760685336656,17,28.11764705882353,36.0,11,36.0,2,1.0480000000000003,35673,289,0,0.0,2890.0000000000005,False,-0.06703531481714214,2,1.0390000000000001,35813,271,0,0.0,2710.0000000000005,False,-0.06577855975870303,0,0.47900000000000004,57583,0,24,0.2,621.1142564480797,False,0.007913736802939495,2,0.337,59646,0,2,0.2,51.75952137067331,False,0.03887393166115937,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,2.5150000000000006,64277,207,0,0.0,5357.110461864688,False,-0.08720204996547688,0.06666666666666667,326344,0.0,0.0,10,0,0,12,7,6.4,14,26,24,201.0,79.0,12,11,24,488,1.659378635988105,77.01020197803155
28,24,0,0,0,10.000000000000002,20,10.0,9.23699176208885,2,9.0,25.879760685336656,0,,36.0,9,36.0,2,1.0660000000000005,35559,298,0,0.0,2980.0000000000005,False,-0.06876963679778811,0,1.0370000000000001,35703,282,0,0.0,2820.0000000000005,False,-0.06716099032298604,0,0.4790000000000001,57583,0,24,0.0,621.1142564480797,False,0.007913736802939495,0,0.3350000000000001,59628,0,4,0.2,103.51904274134662,False,0.03901111651265993,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,2.5940000000000007,64164,207,0,0.0,5357.110461864688,False,-0.08874256692479633,0.03333333333333333,325989,0.0,0.0,8,0,0,11,5,5.0,14,25,25,153.0,84.0,11,13,25,200,1.7968237770255655,78.80702575505711
29,25,0,0,0,10.000000000000002,20,10.0,9.226403585570546,3,9.0,25.76096123700032,12,24.833333333333332,36.0,11,36.0,0,1.0640000000000003,35429,311,0,0.0,3110.0000000000005,False,-0.07040341837375895,3,1.0670000000000002,35597,289,0,0.0,2890.0000000000005,False,-0.06894558250596959,0,0.47900000000000004,57872,0,13,0.1,334.89249608100414,False,0.01045363338568752,0,0.3350000000000001,59610,0,6,0.2,154.56576742200193,False,0.03914209654957432,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,2.6950000000000007,63720,219,0,0.0,5641.65051090307,False,-0.09285601952978058,0.05000000000000001,325580,0.0,0.0,10,0,0,14,6,6.0,14,28,17,204.0,53.0,13,12,17,498,1.7067622300237417,80.51378798508085
30,17,0,0,0,10.000000000000002,20,10.0,9.173242483191299,7,8.714285714285714,25.06318978289158,6,14.0,36.0,12,36.0,1,1.0740000000000003,35346,318,0,0.0,3180.0000000000005,False,-0.0716099032298605,6,1.1240000000000003,35388,302,0,0.0,3020.0000000000005,False,-0.07256503707427422,0,0.47900000000000015,57829,0,18,0.5,451.13741609204845,False,0.010716911994394515,0,0.3350000000000001,59676,0,2,0.2,50.12637956578316,False,0.039382008561828954,0,0.2,73352,0,0,0.0,0.0,False,0.0,12,2.8040000000000003,63459,225,0,0.0,5639.2177011506055,False,-0.09643078783706921,0.11666666666666665,325050,0.0,0.0,9,0,0,13,9,9.0,13,26,15,150.0,36.0,10,7,15,284,2.934794789995067,83.44858277507592
31,15,0,0,0,10.000000000000002,20,10.0,8.980105357846673,14,8.142857142857142,25.36463386381957,18,26.88888888888889,35.99999999999999,11,36.0,12,1.1930000000000003,35090,327,0,0.0,3270.0000000000005,False,-0.07691340957647355,2,1.1380000000000003,35254,313,0,0.0,3130.0000000000005,False,-0.07455071006660802,0,0.47900000000000004,58027,2,15,1.0,398.4297186729869,False,0.013705232670075923,3,0.36500000000000005,59755,0,2,0.2,50.72926772763914,False,0.04076262876902141,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,2.9020000000000006,62822,243,0,0.0,6163.606028908155,False,-0.10154047586358814,0.19999999999999998,324300,0.0,0.0,10,0,0,9,8,7.6,16,25,18,147.0,33.0,9,6,18,494,1.3454771130345762,84.7940598881105
32,18,0,0,0,10.000000000000002,20,10.0,8.9806801737289,2,9.0,24.50290101535998,17,19.529411764705884,35.99999999999999,7,36.0,0,1.181,35020,334,0,0.0,3340.0000000000005,False,-0.07779313811738092,2,1.1560000000000004,35100,326,0,0.0,3260.0000000000005,False,-0.07678773407062964,0,0.4790000000000001,58159,0,5,0.2,122.5145050767999,False,0.013601512083051623,3,0.392,59844,0,2,0.2,49.00580203071996,False,0.04229709606739949,0,0.2,73352,0,0,0.0,0.0,False,0.0,7,2.9610000000000007,62421,260,0,0.0,6370.7542639935955,False,-0.10559525122700414,0.06666666666666667,323896,0.0,0.0,9,0,0,8,4,3.6,16,24,20,162.0,57.0,9,9,20,332,1.4175822050310671,86.21164209314156
33,20,0,0,0,10.000000000000002,20,10.0,8.73594132043431,18,7.888888888888889,23.099577126750354,24,17.041666666666668,35.99999999999999,11,36.0,7,1.2510000000000003,34807,345,0,0.0,3450.0000000000005,False,-0.0817644841020485,11,1.2640000000000002,34831,335,0,0.0,3350.0000000000005,False,-0.08241799673243685,14,0.6190000000000001,57747,6,10,1.0,283.41141919010937,False,0.007829274701771468,3,0.41900000000000004,59933,0,2,0.2,46.19915425350071,False,0.04382213438825098,0,0.2,73352,0,0,0.0,0.0,False,0.0,11,3.0640000000000005,61869,284,0,0.0,6560.2799039971005,False,-0.11182871698115185,0.19999999999999998,322539,0.0,0.0,7,0,0,11,14,13.1,14,25,21,183.0,57.0,11,9,21,200,1.4445250289863907,87.65616712212795
34,21,0,0,0,10.000000000000002,20,10.0,8.733180235363578,3,8.666666666666666,24.293105015861986,10,38.0,35.99999999999999,9,36.0,3,1.2740000000000002,34630,359,0,0.0,3590.0000000000005,False,-0.0844539399271082,0,1.2530000000000003,34771,341,0,0.0,3410.0000000000005,False,-0.08317204976750031,0,0.6050000000000001,57739,0,17,0.7,412.9827852696538,False,0.008817900601243468,8,0.4960000000000001,60027,0,2,0.2,48.58621003172397,False,0.04547943218050207,0,0.2,73352,0,0,0.0,0.0,False,0.0,9,3.1430000000000007,61388,294,0,0.0,7142.1728746634235,False,-0.11441969629551056,0.15,321907,0.0,0.0,6,0,0,12,7,6.6,12,24,25,150.0,64.0,10,11,25,200,1.5015088429790922,89.15767596510705
35,25,0,0,0,10.0,20,10.0,8.751520367490619,5,9.0,23.99148875211571,13,21.384615384615383,35.99999999999999,6,36.0,5,1.3210000000000004,34436,372,0,0.0,3720.0,False,-0.0876963679778811,0,1.2530000000000003,34701,348,0,0.0,3480.0,False,-0.0840517783084077,0,0.6050000000000001,57800,0,12,0.3,287.8978650253885,False,0.008791046719349091,3,0.518,60106,0,2,0.2,47.98297750423142,False,0.0468495532434777,0,0.2,73352,0,0,0.0,0.0,False,0.0,6,3.1940000000000004,61053,307,0,0.0,7365.387046899523,False,-0.11746518808689926,0.08333333333333333,321448,0.0,0.0,8,0,0,14,5,4.6,15,29,21,237.0,94.0,14,11,21,288,1.3805213409941643,90.53819730610121
